,What A Knight,Ibiza,Ready To Raid,Mister Brockie,Fernando Rocker,Tinker Train,Whiskey Cobbler,Targaryen Jewel
40,"[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 6, 480307), 26.0, 95.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 7, 623152), 26.0, 95.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 8, 757331), 26.0, 95.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 9, 894234), 26.0, 95.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 11, 20070), 26.0, 95.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 12, 155317), 26.0, 95.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 13, 286942), 26.0, 95.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 14, 428294), 26.0, 95.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 15, 575155), 26.0, 95.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 16, 719603), 26.0, 95.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 17, 910814), 26.0, 95.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 19, 121300), 26.0, 95.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 20, 260995), 26.0, 95.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 21, 392628), 26.0, 95.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 22, 531245), 26.0, 95.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 23, 664185), 26.0, 95.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 50, 24, 803025), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 803025), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 24, 804027), 26.0, 95.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 25, 939042), 26.0, 95.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 16.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 27, 66424), 26.0, 95.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 28, 199514), 26.0, 95.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 29, 343708), 26.0, 95.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 30, 477556), 26.0, 95.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 31, 602520), 26.0, 95.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 32, 739394), 26.0, 95.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 33, 866439), 26.0, 95.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 35, 24591), 26.0, 95.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 36, 188982), 26.0, 95.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 37, 377598), 26.0, 95.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 38, 533729), 26.0, 95.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 39, 688698), 26.0, 95.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 40, 846342), 26.0, 95.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 42, 18661), 26.0, 95.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 43, 171751), 26.0, 95.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 44, 314926), 26.0, 95.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 45, 502115), 26.0, 95.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 46, 658399), 26.0, 95.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 47, 789794), 26.0, 95.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 48, 938933), 26.0, 95.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 50, 92450), 26.0, 95.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 19.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 16.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 2.3, 2.78]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 3.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 50, 51, 268375), 26.0, 95.0]"
