,Vale Orchard,Discrepancy,Harvard Scholar,Golden State,Hotspot Hero,Mepunga Roz,Axel Coaster
04-01-2023 11:13:02.463381,"(12.0, 14.5, 12.833333333333334)","(4.0, 8.4, 7.542857142857144)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.2, 7.442105263157894)","(6.0, 8.0, 7.056603773584905)","(2.0, 2.52, 2.44258064516129)","(13.0, 13.0, 12.285714285714286)"
04-01-2023 11:13:03.457307,"(12.0, 14.5, 13.5)","(4.0, 8.0, 7.466666666666667)","(11.0, 16.5, 13.194444444444445)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 7.056603773584905)","(2.0, 2.52, 2.44258064516129)","(13.0, 13.0, 12.5)"
04-01-2023 11:13:04.420571,"(12.0, 14.5, 14.214285714285714)","(4.0, 8.0, 7.466666666666667)","(11.0, 16.5, 13.194444444444445)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 7.056603773584905)","(2.0, 2.52, 2.44258064516129)","(13.0, 13.0, 12.5)"
04-01-2023 11:13:05.387670,"(12.0, 14.5, 14.25)","(4.0, 8.0, 7.466666666666667)","(11.0, 16.5, 13.194444444444445)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 6.867924528301887)","(2.0, 2.52, 2.4417391304347826)","(13.0, 13.0, 12.5)"
04-01-2023 11:13:06.331376,"(12.0, 15.5, 12.63375796178344)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 6.867924528301887)","(2.0, 2.52, 2.4417391304347826)","(13.0, 13.0, 12.5)"
04-01-2023 11:13:07.284597,"(12.0, 15.5, 12.63375796178344)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 7.245283018867925)","(2.0, 2.52, 2.462307692307692)","(13.0, 13.0, 12.5)"
04-01-2023 11:13:08.243572,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.771428571428571)","(11.0, 16.5, 13.666666666666666)","(6.0, 7.6, 7.442105263157894)","(6.0, 8.0, 7.230769230769231)","(2.0, 2.52, 2.4745454545454546)","(13.0, 13.0, 12.25)"
04-01-2023 11:13:09.204998,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.828571428571428)","(11.0, 16.5, 14.13888888888889)","(6.0, 7.6, 7.463636363636363)","(6.0, 8.0, 7.423076923076923)","(2.0, 2.52, 2.4604761904761903)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:10.184719,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.931034482758621)","(11.0, 16.5, 13.194444444444445)","(6.0, 8.0, 7.253731343283582)","(6.0, 8.0, 7.056603773584905)","(2.0, 2.52, 2.4604761904761903)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:11.171566,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.931034482758621)","(11.0, 16.5, 13.194444444444445)","(6.0, 8.0, 7.253731343283582)","(6.0, 8.0, 7.157894736842105)","(2.0, 2.52, 2.4442424242424243)","(13.0, 12.5, 12.085365853658537)"
04-01-2023 11:13:12.135322,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.21875)","(6.0, 8.0, 6.9818181818181815)","(2.0, 2.52, 2.4656521739130435)","(13.0, 15.5, 12.085365853658537)"
04-01-2023 11:13:13.127130,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 6.9818181818181815)","(2.0, 2.52, 2.4656521739130435)","(13.0, 15.5, 12.882352941176471)"
04-01-2023 11:13:14.098741,"(12.0, 14.0, 13.375)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 6.9818181818181815)","(2.0, 2.52, 2.4656521739130435)","(13.0, 15.0, 12.576923076923077)"
04-01-2023 11:13:15.098600,"(12.0, 15.5, 12.63375796178344)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 7.138461538461538)","(2.0, 2.52, 2.4656521739130435)","(13.0, 13.5, 12.535714285714286)"
04-01-2023 11:13:16.099573,"(12.0, 15.5, 12.63375796178344)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.609523809523809)","(6.0, 8.0, 6.933333333333334)","(2.0, 2.52, 2.4656521739130435)","(13.0, 13.5, 12.535714285714286)"
04-01-2023 11:13:17.125973,"(12.0, 15.0, 13.75)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.609523809523809)","(6.0, 8.0, 6.933333333333334)","(2.0, 2.52, 2.471219512195122)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:18.130797,"(12.0, 15.0, 13.173076923076923)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.609523809523809)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.471219512195122)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:19.144500,"(12.0, 15.0, 13.10344827586207)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.609523809523809)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.471219512195122)","(13.0, 13.5, 12.535714285714286)"
04-01-2023 11:13:20.177522,"(12.0, 15.0, 13.10344827586207)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.609523809523809)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.471219512195122)","(13.0, 13.5, 12.833333333333334)"
04-01-2023 11:13:21.145781,"(12.0, 15.0, 13.10344827586207)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.242424242424242)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.464444444444444)","(13.0, 13.5, 12.25)"
04-01-2023 11:13:22.168007,"(12.0, 15.0, 13.10344827586207)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.464444444444444)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:23.067342,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.464444444444444)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:24.030168,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.471219512195122)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:24.976726,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.471219512195122)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:25.948211,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.471219512195122)","(13.0, 12.5, 12.25)"
04-01-2023 11:13:26.890979,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.225352112676056)","(6.0, 8.0, 6.9714285714285715)","(2.0, 2.52, 2.471219512195122)","(13.0, 12.5, 12.085365853658537)"
04-01-2023 11:13:27.867457,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 6.949999999999999)","(2.0, 2.52, 2.471219512195122)","(13.0, 15.5, 12.083732057416269)"
04-01-2023 11:13:28.815951,"(12.0, 15.0, 13.014705882352942)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.464444444444444)","(13.0, 15.5, 12.555555555555555)"
04-01-2023 11:13:29.800467,"(12.0, 13.0, 12.791666666666666)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.231884057971015)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.4575)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:30.751197,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.231884057971015)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.464444444444444)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:31.751116,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.464444444444444)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:32.744173,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.464444444444444)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:33.683437,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.464444444444444)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:34.632646,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 8.0, 7.242424242424242)","(6.0, 8.0, 6.8)","(2.0, 2.52, 2.472)","(13.0, 15.0, 12.483870967741936)"
04-01-2023 11:13:35.624592,"(12.0, 13.0, 12.6875)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.556521739130435)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.472)","(13.0, 15.0, 12.75)"
04-01-2023 11:13:36.679401,"(12.0, 15.5, 12.558823529411764)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.556521739130435)","(6.0, 8.0, 7.1)","(2.0, 2.52, 2.472)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:37.717099,"(12.0, 15.5, 12.63125)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.556521739130435)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.472)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:38.895511,"(12.0, 15.0, 13.472222222222221)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.556521739130435)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.472)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:40.090290,"(12.0, 15.0, 13.148148148148149)","(4.0, 8.0, 7.9)","(11.0, 16.5, 12.722222222222221)","(6.0, 7.8, 7.556521739130435)","(6.0, 8.0, 6.92)","(2.0, 2.52, 2.472)","(13.0, 13.5, 12.75)"
04-01-2023 11:13:41.193189,"(12.0, 15.0, 13.148148148148149)","(4.0, 8.0, 7.9)","(11.0, 16.5, 13.6875)","(6.0, 7.8, 7.457142857142857)","(6.0, 8.0, 7.052631578947368)","(2.0, 2.52, 2.465945945945946)","(13.0, 13.5, 12.535714285714286)"
04-01-2023 11:13:42.312335,"(12.0, 15.0, 13.148148148148149)","(4.0, 8.0, 7.925925925925926)","(11.0, 16.5, 13.862068965517242)","(6.0, 7.6, 7.457142857142857)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.471219512195122)","(11.0, 13.5, 13.5)"
04-01-2023 11:13:43.357821,"(12.0, 15.0, 13.148148148148149)","(4.4, 8.0, 7.923076923076923)","(12.0, 16.5, 13.862068965517242)","(6.0, 7.6, 7.457142857142857)","(6.5, 8.0, 7.1)","(2.05, 2.52, 2.471219512195122)","(11.0, 15.0, 12.5)"
04-01-2023 11:13:44.407988,"(12.0, 15.0, 13.148148148148149)","(4.4, 8.0, 7.935483870967742)","(12.0, 16.5, 12.722222222222221)","(6.0, 7.6, 7.369230769230769)","(6.5, 8.0, 7.1)","(2.05, 2.52, 2.471219512195122)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:45.521981,"(12.0, 15.0, 13.275862068965518)","(4.4, 8.0, 7.935483870967742)","(12.0, 16.5, 13.666666666666666)","(6.0, 7.6, 7.369230769230769)","(6.5, 8.0, 7.28)","(2.05, 2.52, 2.4628571428571426)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:46.519492,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.0, 7.8)","(12.0, 16.5, 13.666666666666666)","(6.0, 7.6, 7.369230769230769)","(6.5, 8.0, 7.28)","(2.05, 2.52, 2.4628571428571426)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:47.544188,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.0, 7.8)","(12.0, 16.5, 13.666666666666666)","(6.0, 7.6, 7.369230769230769)","(6.5, 8.0, 7.28)","(2.05, 2.52, 2.4628571428571426)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:48.536399,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.0, 7.928571428571429)","(12.0, 16.5, 13.194444444444445)","(6.0, 7.8, 7.64)","(6.5, 8.0, 7.1)","(2.05, 2.52, 2.4716129032258065)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:49.527237,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.6, 8.476923076923077)","(12.0, 16.5, 13.862068965517242)","(6.0, 8.0, 7.137931034482759)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4716129032258065)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:50.527755,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.6, 8.23157894736842)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.131147540983607)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4716129032258065)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:51.524859,"(12.0, 14.0, 13.464285714285714)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.131147540983607)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4716129032258065)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:52.598068,"(12.0, 15.5, 12.669811320754716)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.131147540983607)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.44)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:53.685193,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.081632653061225)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4563636363636365)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:54.723221,"(12.0, 13.5, 13.142857142857142)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.081632653061225)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4563636363636365)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:55.894486,"(12.0, 13.5, 13.142857142857142)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.085106382978723)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.45)","(11.0, 14.0, 12.714285714285714)"
04-01-2023 11:13:57.134964,"(12.0, 13.5, 13.142857142857142)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.085106382978723)","(6.5, 8.0, 7.2124999999999995)","(2.05, 2.52, 2.45)","(11.0, 14.0, 12.5)"
04-01-2023 11:13:58.323532,"(12.0, 13.5, 13.142857142857142)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.085106382978723)","(6.5, 8.0, 7.2124999999999995)","(2.05, 2.52, 2.4563636363636365)","(11.0, 13.0, 12.5)"
04-01-2023 11:13:59.540149,"(12.0, 13.5, 13.142857142857142)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.089887640449438)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.452121212121212)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:00.618624,"(12.0, 15.5, 12.669811320754716)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.137931034482759)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.285714285714286)"
04-01-2023 11:14:01.710631,"(12.0, 15.5, 12.666666666666666)","(4.4, 8.6, 8.330769230769231)","(12.0, 16.5, 14.0)","(6.0, 8.0, 7.131147540983607)","(6.5, 8.0, 7.2124999999999995)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.285714285714286)"
04-01-2023 11:14:02.837886,"(12.0, 13.0, 12.821428571428571)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.131147540983607)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.4625641025641025)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:03.871902,"(12.0, 15.0, 13.035714285714286)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 13.6875)","(6.0, 8.0, 7.086206896551724)","(6.5, 8.0, 6.949999999999999)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:04.874974,"(12.0, 14.0, 12.586065573770492)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 12.84375)","(6.0, 8.0, 7.246153846153846)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.285714285714286)"
04-01-2023 11:14:05.950110,"(12.0, 14.0, 12.608870967741936)","(4.4, 8.6, 8.0)","(12.0, 16.5, 13.25)","(6.0, 7.4, 7.218181818181819)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.285714285714286)"
04-01-2023 11:14:06.947121,"(12.0, 14.0, 12.608870967741936)","(4.4, 8.6, 8.0)","(12.0, 16.5, 13.25)","(6.0, 7.4, 7.218181818181819)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.4464)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:07.986171,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.044444444444444)","(12.0, 16.5, 13.807692307692308)","(6.0, 7.4, 7.218181818181819)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.456551724137931)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:09.141048,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.044444444444444)","(12.0, 16.5, 13.65625)","(6.0, 7.4, 7.218181818181819)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:10.239226,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.044444444444444)","(12.0, 16.5, 13.65625)","(6.0, 7.4, 7.218181818181819)","(6.5, 8.0, 7.217391304347826)","(2.05, 2.52, 2.456)","(11.0, 13.0, 12.5)"
04-01-2023 11:14:11.274452,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.044444444444444)","(12.0, 16.5, 13.65625)","(6.0, 7.4, 7.4799999999999995)","(6.5, 8.0, 7.030769230769231)","(2.05, 2.52, 2.456)","(11.0, 13.0, 11.593283582089553)"
04-01-2023 11:14:12.417879,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 14.543478260869566)","(6.0, 7.8, 7.24)","(6.5, 8.0, 6.882758620689655)","(2.05, 2.52, 2.456)","(11.0, 14.0, 11.575187969924812)"
04-01-2023 11:14:13.411471,"(12.0, 13.5, 13.0)","(4.4, 8.6, 8.21111111111111)","(12.0, 16.5, 14.543478260869566)","(6.0, 7.6, 7.24)","(6.5, 8.0, 7.078048780487805)","(2.05, 2.52, 2.456)","(11.0, 14.0, 12.071428571428571)"
04-01-2023 11:14:14.519795,"(12.0, 14.0, 12.5625)","(4.4, 8.6, 8.188235294117646)","(12.0, 16.5, 14.16)","(6.0, 7.6, 7.24)","(6.5, 8.0, 7.078048780487805)","(2.05, 2.52, 2.456)","(11.0, 13.5, 11.970588235294118)"
04-01-2023 11:14:15.586785,"(12.0, 14.0, 12.56)","(4.4, 8.6, 7.933333333333334)","(12.0, 16.5, 14.16)","(6.0, 7.6, 7.24)","(6.5, 8.0, 7.078048780487805)","(2.05, 2.52, 2.456)","(11.0, 13.5, 11.970588235294118)"
04-01-2023 11:14:16.692048,"(12.0, 14.0, 12.56)","(4.4, 8.6, 8.2)","(12.0, 16.5, 12.173076923076923)","(6.0, 7.6, 7.24)","(6.5, 8.0, 7.090909090909091)","(2.05, 2.52, 2.5245283018867926)","(11.0, 13.5, 11.722222222222221)"
04-01-2023 11:14:17.729133,"(12.0, 14.0, 12.56)","(4.4, 8.6, 7.885714285714285)","(12.0, 15.0, 12.115384615384615)","(6.0, 7.6, 7.109090909090909)","(6.5, 8.0, 7.090909090909091)","(2.05, 2.6, 2.5245283018867926)","(11.0, 12.0, 11.722222222222221)"
04-01-2023 11:14:18.816995,"(12.0, 14.0, 12.56)","(4.4, 8.6, 8.145454545454545)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.6, 7.109090909090909)","(6.5, 8.0, 7.117647058823529)","(2.05, 2.6, 2.5245283018867926)","(11.0, 12.0, 11.722222222222221)"
04-01-2023 11:14:19.803579,"(12.0, 14.0, 12.56)","(4.4, 8.6, 8.145454545454545)","(12.0, 15.0, 12.115384615384615)","(6.0, 7.8, 7.4)","(6.5, 8.0, 7.102564102564102)","(2.05, 2.6, 2.5245283018867926)","(11.0, 12.0, 11.722222222222221)"
04-01-2023 11:14:20.793440,"(12.0, 14.0, 12.56)","(4.4, 8.6, 8.145454545454545)","(12.0, 14.5, 12.869565217391305)","(6.0, 7.8, 7.4)","(6.5, 8.0, 7.102564102564102)","(2.05, 2.6, 2.5245283018867926)","(11.0, 12.0, 11.722222222222221)"
04-01-2023 11:14:22.003897,"(12.0, 14.0, 12.14516129032258)","(4.4, 8.4, 8.266666666666667)","(12.0, 14.5, 13.176470588235293)","(6.0, 7.8, 7.355555555555555)","(6.5, 8.0, 6.793103448275862)","(2.05, 2.6, 2.5245283018867926)","(11.0, 12.0, 13.1)"
04-01-2023 11:14:23.044301,"(12.0, 14.0, 12.217054263565892)","(4.4, 8.4, 8.266666666666667)","(12.0, 14.5, 12.096153846153847)","(6.0, 7.8, 7.355555555555555)","(6.5, 8.0, 6.793103448275862)","(2.05, 2.6, 2.520792079207921)","(11.0, 13.5, 12.0)"
04-01-2023 11:14:24.097829,"(12.0, 14.0, 12.15625)","(4.4, 8.4, 8.266666666666667)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.8, 7.177777777777778)","(6.5, 8.0, 7.230769230769231)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 11.961538461538462)"
04-01-2023 11:14:25.257577,"(12.0, 14.0, 12.15625)","(4.4, 8.4, 8.266666666666667)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.230769230769231)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 11.961538461538462)"
04-01-2023 11:14:26.282246,"(12.0, 14.0, 12.16)","(4.4, 8.4, 8.266666666666667)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.230769230769231)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 11.961538461538462)"
04-01-2023 11:14:27.312293,"(12.0, 14.0, 12.16)","(4.4, 8.4, 8.266666666666667)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.230769230769231)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 11.961538461538462)"
04-01-2023 11:14:28.363638,"(12.0, 14.0, 12.16)","(4.4, 8.4, 8.266666666666667)","(12.0, 15.0, 12.169811320754716)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 6.928571428571429)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 11.961538461538462)"
04-01-2023 11:14:29.403276,"(12.0, 14.0, 12.153846153846153)","(4.4, 8.6, 8.433333333333334)","(12.0, 14.5, 13.764705882352942)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.0625)","(2.05, 2.6, 2.5245283018867926)","(11.0, 13.0, 12.23076923076923)"
04-01-2023 11:14:30.388502,"(12.0, 14.0, 12.153846153846153)","(4.4, 8.6, 8.266666666666666)","(12.0, 14.5, 13.785714285714285)","(6.0, 7.4, 7.1)","(6.5, 8.0, 6.9655172413793105)","(2.05, 2.6, 2.520792079207921)","(11.0, 13.0, 12.23076923076923)"
04-01-2023 11:14:31.405456,"(12.0, 14.0, 12.153846153846153)","(4.4, 8.6, 8.266666666666666)","(12.0, 14.5, 13.25)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.0625)","(2.05, 2.6, 2.5208333333333335)","(11.0, 13.0, 12.23076923076923)"
04-01-2023 11:14:32.406244,"(12.0, 14.0, 12.153846153846153)","(4.4, 8.6, 8.266666666666666)","(12.0, 14.5, 13.25)","(6.0, 7.4, 7.044444444444444)","(6.5, 8.0, 7.0625)","(2.05, 2.6, 2.5208333333333335)","(11.0, 13.0, 12.23076923076923)"
04-01-2023 11:14:33.407274,"(12.0, 14.0, 12.153846153846153)","(4.4, 8.6, 8.266666666666666)","(12.0, 14.5, 12.722222222222221)","(6.0, 7.4, 7.030769230769231)","(6.5, 8.0, 6.75)","(2.05, 2.6, 2.6364705882352943)","(11.0, 13.0, 11.333333333333334)"
04-01-2023 11:14:34.357893,"(12.0, 14.0, 12.136363636363637)","(4.4, 8.6, 8.145454545454545)","(12.0, 14.5, 12.722222222222221)","(6.0, 7.4, 7.030769230769231)","(6.5, 8.0, 7.0)","(2.05, 2.7, 2.6330232558139537)","(11.0, 13.0, 10.785714285714286)"
04-01-2023 11:14:35.342301,"(12.0, 14.0, 12.13953488372093)","(4.4, 8.6, 8.266666666666666)","(12.0, 14.5, 13.5)","(6.0, 7.4, 7.030769230769231)","(6.5, 8.0, 7.0)","(2.05, 2.7, 2.6330232558139537)","(11.0, 11.5, 10.785714285714286)"
04-01-2023 11:14:36.278359,"(12.0, 14.0, 12.114754098360656)","(4.4, 8.6, 8.266666666666666)","(12.0, 15.0, 12.55952380952381)","(6.0, 7.4, 7.030769230769231)","(6.5, 8.0, 6.75)","(2.05, 2.7, 2.58)","(11.0, 11.5, 10.785714285714286)"
