,Haveyoucheckedin,Rakasharp Nz,Timely Sovereign,Swedish Meatballs,The Poobah,Outside Fighter,El Jacob,Some Chevron Nz,Classicmajor,Daggy Lamb Nz
10-01-2023 16:30:59.450500,"(3.2, 5.7, 5.283333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 37.75)","(12.0, 19.0, 18.333333333333332)","(18.0, 27.0, 26.272727272727273)","(3.9, 4.5, 4.35)","(21.0, 36.0, 30.0)","(4.4, 99999, 99990)","(7.5, 10.0, 9.28888888888889)","(7.0, 99999, 99990)"
10-01-2023 16:31:01.053050,"(3.2, 5.7, 5.283333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 37.75)","(12.0, 19.0, 18.333333333333332)","(18.0, 27.0, 26.272727272727273)","(3.9, 4.5, 4.35)","(21.0, 36.0, 30.0)","(4.4, 99999, 99990)","(7.5, 10.0, 9.4)","(7.0, 99999, 99990)"
10-01-2023 16:31:02.655046,"(3.2, 5.7, 5.283333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 37.75)","(12.0, 19.0, 18.333333333333332)","(18.0, 27.0, 26.4)","(3.9, 4.5, 4.35)","(21.0, 36.0, 30.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:04.279732,"(3.2, 5.7, 5.283333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 37.75)","(12.0, 19.0, 17.4)","(18.0, 28.0, 26.4)","(3.9, 4.5, 4.35)","(21.0, 36.0, 34.4)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:05.701713,"(3.2, 5.7, 5.283333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 37.75)","(12.0, 18.5, 16.88888888888889)","(18.0, 28.0, 26.4)","(3.7, 4.5, 4.35)","(21.0, 50.0, 36.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:07.094878,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 35.0)","(12.0, 18.0, 16.88888888888889)","(18.0, 28.0, 26.0)","(3.7, 4.5, 4.3)","(21.0, 48.0, 35.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:08.469579,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 37.69230769230769)","(12.0, 18.0, 16.88888888888889)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(21.0, 48.0, 35.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:09.893628,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 18.0, 16.88888888888889)","(18.0, 27.0, 25.6)","(3.7, 4.5, 4.3)","(21.0, 48.0, 39.66666666666667)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:11.262917,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 18.0, 15.916666666666668)","(18.0, 27.0, 25.818181818181817)","(3.7, 4.5, 4.3)","(21.0, 48.0, 39.66666666666667)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:12.726627,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 18.0, 16.9375)","(18.0, 28.0, 25.818181818181817)","(3.7, 4.5, 4.3)","(21.0, 48.0, 39.66666666666667)","(4.4, 99999, 99990)","(7.5, 9.8, 8.6)","(7.0, 99999, 99990)"
10-01-2023 16:31:14.033928,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 17.5, 16.11111111111111)","(18.0, 28.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(21.0, 48.0, 39.66666666666667)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:15.460808,"(3.2, 5.7, 5.325)","(101.0, 99999, 99990)","(41.0, 40.0, 37.69230769230769)","(12.0, 17.0, 16.0625)","(18.0, 27.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(21.0, 48.0, 34.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:16.921610,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 37.69230769230769)","(12.0, 16.5, 16.375)","(18.0, 27.0, 25.6)","(3.7, 4.5, 4.3)","(21.0, 46.0, 36.666666666666664)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:18.307871,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 37.333333333333336)","(12.0, 25.0, 16.333333333333332)","(18.0, 27.0, 25.6)","(3.7, 4.5, 4.3)","(21.0, 44.0, 38.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:19.566483,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 37.0)","(12.0, 22.0, 16.75)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(21.0, 44.0, 38.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:21.016357,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 38.0)","(12.0, 20.0, 16.833333333333332)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(26.0, 44.0, 38.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:22.329409,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 38.0)","(12.0, 18.5, 16.5)","(18.0, 27.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(26.0, 44.0, 38.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:23.643121,"(3.2, 5.7, 5.4)","(101.0, 99999, 99990)","(41.0, 40.0, 37.0)","(12.0, 18.0, 14.785714285714286)","(18.0, 27.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(26.0, 44.0, 33.5)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:25.014729,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.0)","(12.0, 18.0, 14.785714285714286)","(18.0, 27.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(26.0, 44.0, 36.666666666666664)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:26.232240,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 18.0, 15.5)","(18.0, 27.0, 25.857142857142858)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:27.430553,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 17.5, 15.5)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:28.632196,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.875)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:29.843961,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.875)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:31.165130,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.875)","(18.0, 27.0, 26.0)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.0)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:32.479998,"(3.2, 5.7, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 37.6)","(12.0, 13.5, 12.875)","(18.0, 27.0, 25.818181818181817)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.333333333333336)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:33.713031,"(3.2, 6.0, 5.4750000000000005)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.875)","(18.0, 28.0, 24.923076923076923)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.333333333333336)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:34.960466,"(3.2, 6.0, 5.466666666666667)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.363636363636363)","(18.0, 28.0, 24.25)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.333333333333336)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:36.205090,"(3.2, 6.0, 5.466666666666667)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.363636363636363)","(18.0, 27.0, 24.25)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.333333333333336)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:37.466127,"(3.2, 6.0, 5.555555555555555)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.363636363636363)","(18.0, 27.0, 24.25)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.333333333333336)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:38.705934,"(3.2, 6.0, 5.555555555555555)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.363636363636363)","(18.0, 27.0, 24.666666666666668)","(3.7, 4.5, 4.3)","(26.0, 44.0, 37.25)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:40.045334,"(3.2, 6.0, 5.555555555555555)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.363636363636363)","(18.0, 26.0, 24.666666666666668)","(3.7, 4.5, 4.3)","(26.0, 42.0, 35.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:41.305435,"(3.2, 6.0, 5.583333333333333)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.363636363636363)","(18.0, 26.0, 24.666666666666668)","(3.7, 4.5, 4.38)","(26.0, 40.0, 35.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:42.610153,"(3.2, 6.0, 5.555555555555555)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.363636363636363)","(18.0, 26.0, 24.666666666666668)","(3.7, 4.5, 4.38)","(26.0, 40.0, 35.75)","(4.4, 99999, 99990)","(7.5, 9.8, 9.3)","(7.0, 99999, 99990)"
10-01-2023 16:31:43.786691,"(3.2, 6.0, 5.555555555555555)","(101.0, 99999, 99990)","(41.0, 40.0, 36.57142857142857)","(12.0, 13.5, 12.363636363636363)","(18.0, 26.0, 24.428571428571427)","(3.7, 4.5, 4.3)","(26.0, 40.0, 35.14285714285714)","(4.4, 99999, 99990)","(7.5, 9.8, 8.925)","(7.0, 99999, 99990)"
10-01-2023 16:31:44.957860,"(3.2, 5.9, 5.375)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.71875)","(18.0, 25.0, 24.428571428571427)","(3.7, 4.5, 4.17)","(26.0, 40.0, 38.774193548387096)","(4.4, 99999, 99990)","(7.5, 9.8, 8.925)","(7.0, 99999, 99990)"
10-01-2023 16:31:46.211805,"(3.2, 5.8, 5.5)","(101.0, 99999, 99990)","(41.0, 40.0, 38.2)","(12.0, 13.5, 12.71875)","(18.0, 25.0, 24.428571428571427)","(3.7, 4.5, 4.264285714285714)","(26.0, 40.0, 36.22222222222222)","(4.4, 99999, 99990)","(7.5, 9.8, 8.925)","(7.0, 99999, 99990)"
10-01-2023 16:31:47.440857,"(3.2, 5.8, 5.3)","(101.0, 99999, 99990)","(41.0, 40.0, 38.35)","(12.0, 13.5, 12.71875)","(18.0, 25.0, 24.785714285714285)","(3.7, 4.5, 4.285714285714286)","(26.0, 38.0, 32.90909090909091)","(4.4, 99999, 99990)","(7.5, 9.8, 9.022222222222222)","(7.0, 99999, 99990)"
10-01-2023 16:31:48.640697,"(3.3, 5.6, 5.46)","(101.0, 99999, 99990)","(41.0, 40.0, 38.35)","(12.0, 13.5, 13.115384615384615)","(18.0, 28.0, 24.470588235294116)","(3.7, 4.5, 4.2)","(26.0, 34.0, 29.692307692307693)","(4.4, 99999, 99990)","(7.5, 9.8, 8.466666666666667)","(7.0, 99999, 99990)"
10-01-2023 16:31:49.831425,"(3.3, 5.6, 5.308333333333334)","(101.0, 99999, 99990)","(41.0, 40.0, 37.05263157894737)","(12.0, 13.5, 12.928571428571429)","(18.0, 28.0, 24.470588235294116)","(3.7, 4.5, 4.285714285714286)","(26.0, 32.0, 29.272727272727273)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:50.985831,"(3.3, 5.6, 5.3428571428571425)","(101.0, 99999, 99990)","(41.0, 38.0, 35.95454545454545)","(12.0, 13.5, 12.333333333333334)","(18.0, 28.0, 24.53846153846154)","(3.7, 4.5, 4.285714285714286)","(26.0, 30.0, 24.5)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:52.167076,"(3.3, 5.6, 5.3428571428571425)","(101.0, 99999, 99990)","(41.0, 38.0, 33.55555555555556)","(12.0, 13.5, 12.5)","(18.0, 27.0, 24.53846153846154)","(3.7, 4.5, 4.357142857142857)","(26.0, 29.0, 24.428571428571427)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:53.422594,"(3.3, 5.6, 5.4714285714285715)","(101.0, 99999, 99990)","(41.0, 38.0, 34.92307692307692)","(12.0, 13.0, 11.833333333333334)","(18.0, 27.0, 24.53846153846154)","(3.7, 4.5, 4.2)","(26.0, 28.0, 25.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:54.951658,"(3.3, 5.6, 5.4714285714285715)","(101.0, 99999, 99990)","(41.0, 38.0, 34.92307692307692)","(12.0, 13.5, 11.333333333333334)","(18.0, 27.0, 24.53846153846154)","(3.7, 4.5, 4.2)","(26.0, 29.0, 26.6)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:56.255412,"(3.3, 5.6, 5.25)","(101.0, 99999, 99990)","(41.0, 38.0, 34.92307692307692)","(12.0, 13.0, 11.928571428571429)","(18.0, 27.0, 24.53846153846154)","(3.7, 4.5, 4.326315789473684)","(26.0, 29.0, 24.666666666666668)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:57.470700,"(3.3, 5.5, 5.3)","(101.0, 99999, 99990)","(41.0, 38.0, 34.92307692307692)","(12.0, 13.0, 12.318181818181818)","(18.0, 27.0, 24.53846153846154)","(3.7, 4.5, 4.326315789473684)","(26.0, 28.0, 24.666666666666668)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:31:59.103204,"(3.3, 5.5, 5.3)","(101.0, 99999, 99990)","(41.0, 38.0, 33.77777777777778)","(12.0, 13.0, 12.464285714285715)","(18.0, 27.0, 25.142857142857142)","(3.7, 4.5, 4.2)","(26.0, 28.0, 25.0)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:32:00.474574,"(3.3, 5.5, 5.3)","(101.0, 99999, 99990)","(41.0, 36.0, 33.77777777777778)","(12.0, 13.0, 12.464285714285715)","(18.0, 26.0, 25.142857142857142)","(3.7, 4.5, 4.2)","(26.0, 27.0, 24.666666666666668)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:32:01.840432,"(3.3, 5.7, 5.58)","(101.0, 99999, 99990)","(41.0, 36.0, 33.77777777777778)","(12.0, 13.0, 12.464285714285715)","(18.0, 26.0, 25.142857142857142)","(3.7, 4.5, 4.266666666666667)","(26.0, 26.0, 24.666666666666668)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:32:03.047256,"(3.3, 5.7, 5.58)","(101.0, 99999, 99990)","(41.0, 36.0, 42.484848484848484)","(12.0, 13.0, 12.464285714285715)","(18.0, 26.0, 25.4)","(3.7, 4.4, 4.16)","(26.0, 26.0, 25.11111111111111)","(4.4, 99999, 99990)","(7.5, 9.8, 8.876923076923077)","(7.0, 99999, 99990)"
10-01-2023 16:32:04.281869,"(3.3, 5.7, 5.58)","(101.0, 99999, 99990)","(41.0, 44.0, 42.484848484848484)","(12.0, 13.0, 12.464285714285715)","(18.0, 26.0, 25.4)","(3.7, 4.4, 4.16)","(26.0, 26.0, 25.666666666666668)","(4.4, 99999, 99990)","(7.5, 9.8, 8.911111111111111)","(7.0, 99999, 99990)"
10-01-2023 16:32:05.603315,"(3.3, 5.6, 5.322222222222222)","(101.0, 99999, 99990)","(41.0, 42.0, 40.857142857142854)","(12.0, 13.0, 12.142857142857142)","(18.0, 25.0, 24.6)","(3.7, 4.4, 4.16)","(26.0, 27.0, 42.85714285714286)","(4.4, 99999, 99990)","(7.5, 9.8, 8.911111111111111)","(7.0, 99999, 99990)"
10-01-2023 16:32:06.901807,"(3.2, 5.6, 5.322222222222222)","(101.0, 99999, 99990)","(41.0, 42.0, 41.111111111111114)","(12.0, 13.0, 12.142857142857142)","(18.0, 25.0, 24.6)","(3.7, 4.4, 4.16)","(26.0, 50.0, 42.85714285714286)","(4.4, 99999, 99990)","(7.5, 9.8, 8.911111111111111)","(7.0, 99999, 99990)"
10-01-2023 16:32:08.212362,"(3.2, 5.6, 5.322222222222222)","(101.0, 99999, 99990)","(41.0, 42.0, 41.2)","(12.0, 13.0, 12.142857142857142)","(18.0, 25.0, 25.352941176470587)","(3.7, 4.4, 4.16)","(26.0, 50.0, 42.5)","(4.4, 99999, 99990)","(7.5, 9.8, 8.911111111111111)","(7.0, 99999, 99990)"
10-01-2023 16:32:09.610781,"(3.3, 5.6, 5.385714285714285)","(101.0, 99999, 99990)","(31.0, 42.0, 41.27272727272727)","(11.0, 13.0, 12.142857142857142)","(18.0, 28.0, 25.352941176470587)","(3.7, 4.4, 4.055172413793104)","(21.0, 46.0, 38.57142857142857)","(4.6, 99999, 99990)","(7.5, 9.8, 8.911111111111111)","(7.0, 99999, 99990)"
10-01-2023 16:32:10.916723,"(3.3, 5.6, 5.385714285714285)","(101.0, 99999, 99990)","(31.0, 42.0, 41.27272727272727)","(11.0, 13.0, 12.142857142857142)","(18.0, 28.0, 25.352941176470587)","(3.7, 4.4, 4.055172413793104)","(21.0, 44.0, 38.57142857142857)","(4.6, 99999, 99990)","(7.5, 9.8, 9.05)","(7.0, 99999, 99990)"
10-01-2023 16:32:12.240681,"(3.3, 5.6, 5.39)","(101.0, 99999, 99990)","(31.0, 42.0, 41.55555555555556)","(11.0, 13.0, 12.142857142857142)","(18.0, 28.0, 26.0)","(3.7, 4.4, 4.055172413793104)","(21.0, 44.0, 35.83333333333333)","(4.6, 99999, 99990)","(7.5, 9.8, 9.05)","(7.0, 99999, 99990)"
10-01-2023 16:32:13.491145,"(3.3, 5.5, 5.32)","(101.0, 99999, 99990)","(31.0, 42.0, 47.75757575757576)","(11.0, 13.0, 12.142857142857142)","(18.0, 27.0, 26.0)","(3.7, 4.4, 4.2)","(21.0, 38.0, 31.11111111111111)","(4.6, 99999, 99990)","(7.5, 9.8, 8.8)","(7.0, 99999, 99990)"
10-01-2023 16:32:14.676438,"(3.3, 5.5, 5.25)","(101.0, 99999, 99990)","(31.0, 48.0, 47.75757575757576)","(11.0, 13.0, 12.25)","(18.0, 27.0, 26.0)","(3.7, 4.3, 4.12)","(21.0, 36.0, 31.11111111111111)","(4.6, 99999, 99990)","(7.5, 9.8, 8.68888888888889)","(7.0, 99999, 99990)"
10-01-2023 16:32:15.876974,"(3.3, 5.5, 5.25)","(101.0, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(11.0, 13.0, 12.0)","(18.0, 27.0, 24.714285714285715)","(3.7, 4.3, 4.2)","(21.0, 36.0, 30.0)","(4.6, 99999, 99990)","(7.5, 9.8, 8.8)","(7.0, 99999, 99990)"
10-01-2023 16:32:17.118583,"(3.3, 5.5, 5.3125)","(101.0, 99999, 99990)","(31.0, 48.0, 46.0)","(11.0, 13.0, 12.333333333333334)","(18.0, 25.0, 24.714285714285715)","(3.7, 4.3, 4.25)","(21.0, 32.0, 30.0)","(4.6, 99999, 99990)","(7.5, 9.8, 9.08)","(7.0, 99999, 99990)"
10-01-2023 16:32:18.388113,"(3.3, 5.5, 5.3125)","(101.0, 99999, 99990)","(31.0, 48.0, 47.25)","(11.0, 13.0, 12.166666666666666)","(18.0, 25.0, 24.714285714285715)","(3.7, 4.3, 4.222222222222222)","(21.0, 32.0, 27.77777777777778)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:19.602682,"(3.3, 5.5, 5.3125)","(101.0, 99999, 99990)","(31.0, 48.0, 47.25)","(11.0, 13.0, 12.166666666666666)","(18.0, 25.0, 24.714285714285715)","(3.7, 4.3, 4.125)","(21.0, 30.0, 27.77777777777778)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:20.826334,"(3.3, 5.7, 5.583333333333334)","(101.0, 99999, 99990)","(31.0, 48.0, 47.25)","(11.0, 13.0, 12.166666666666666)","(18.0, 25.0, 25.857142857142858)","(3.7, 4.3, 4.125)","(21.0, 30.0, 27.142857142857142)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:22.054416,"(3.3, 5.6, 5.2875)","(101.0, 99999, 99990)","(31.0, 48.0, 47.0)","(11.0, 13.0, 13.472972972972974)","(18.0, 28.0, 26.428571428571427)","(3.7, 4.3, 4.125)","(21.0, 28.0, 26.428571428571427)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:23.276737,"(3.3, 5.6, 5.35)","(101.0, 99999, 99990)","(31.0, 48.0, 47.0)","(11.0, 13.5, 13.472972972972974)","(18.0, 27.0, 25.57142857142857)","(3.7, 4.3, 4.1171875)","(21.0, 27.0, 26.428571428571427)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:24.456744,"(3.3, 5.6, 5.35)","(101.0, 99999, 99990)","(31.0, 48.0, 47.0)","(11.0, 13.5, 13.448717948717949)","(18.0, 26.0, 25.333333333333332)","(3.7, 4.3, 4.04)","(21.0, 27.0, 26.428571428571427)","(4.6, 99999, 99990)","(7.5, 9.8, 8.72)","(7.0, 99999, 99990)"
10-01-2023 16:32:25.640138,"(3.3, 5.6, 5.35)","(101.0, 99999, 99990)","(31.0, 46.0, 44.857142857142854)","(11.0, 13.5, 13.448717948717949)","(18.0, 26.0, 24.0)","(3.7, 4.1, 4.0)","(21.0, 27.0, 39.333333333333336)","(4.6, 99999, 99990)","(7.5, 9.8, 8.65)","(7.0, 99999, 99990)"
10-01-2023 16:32:26.858905,"(3.3, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 45.0)","(11.0, 14.0, 13.916666666666666)","(18.0, 26.0, 24.4)","(3.7, 4.1, 4.0)","(21.0, 46.0, 32.0)","(4.6, 99999, 99990)","(7.5, 9.4, 8.8)","(7.0, 99999, 99990)"
10-01-2023 16:32:28.145860,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 45.0)","(11.0, 16.0, 13.916666666666666)","(18.0, 28.0, 24.4)","(3.7, 4.1, 4.0)","(21.0, 42.0, 39.0)","(4.8, 99999, 99990)","(7.5, 9.4, 8.8)","(7.0, 99999, 99990)"
10-01-2023 16:32:29.391281,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 44.18181818181818)","(11.0, 16.0, 14.928571428571429)","(18.0, 28.0, 24.666666666666668)","(3.7, 4.1, 4.0)","(21.0, 42.0, 35.8)","(4.8, 99999, 99990)","(7.5, 9.4, 8.8)","(7.0, 99999, 99990)"
10-01-2023 16:32:30.719991,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 43.142857142857146)","(11.0, 16.0, 14.833333333333334)","(18.0, 26.0, 24.666666666666668)","(3.7, 4.1, 4.0)","(21.0, 38.0, 35.8)","(4.8, 99999, 99990)","(7.5, 9.4, 8.5)","(7.0, 99999, 99990)"
10-01-2023 16:32:32.058920,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 42.57142857142857)","(11.0, 16.0, 14.333333333333334)","(18.0, 26.0, 24.4)","(3.7, 4.1, 4.0)","(21.0, 38.0, 33.0)","(4.8, 99999, 99990)","(7.5, 9.4, 8.418181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:32:33.393318,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 44.285714285714285)","(11.0, 15.5, 14.105263157894736)","(18.0, 28.0, 24.666666666666668)","(3.7, 4.1, 3.9749999999999996)","(21.0, 36.0, 32.6)","(4.8, 99999, 99990)","(7.5, 9.4, 8.418181818181818)","(7.0, 99999, 99990)"
10-01-2023 16:32:34.890447,"(3.4, 5.7, 5.6000000000000005)","(101.0, 99999, 99990)","(31.0, 46.0, 46.8)","(11.0, 15.0, 14.105263157894736)","(18.0, 26.0, 24.666666666666668)","(3.7, 4.1, 3.9749999999999996)","(21.0, 34.0, 32.6)","(4.8, 99999, 99990)","(7.5, 9.4, 8.418181818181818)","(7.0, 99999, 99990)"
