,Joeys On A Roll,Isla And Addie,Bronski Zulu,Sheleftalotofbling,Big Bozz
10-01-2023 12:40:48.978994,"(6.0, 8.8, 8.218181818181817)","(8.5, 11.0, 10.732954545454545)","(1.35, 1.46, 1.4526229508196722)","(12.0, 24.0, 23.09090909090909)","(12.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:49.951201,"(6.0, 8.8, 8.218181818181817)","(8.5, 11.0, 10.741176470588234)","(1.35, 1.46, 1.451784232365145)","(12.0, 24.0, 23.09090909090909)","(12.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:50.985347,"(6.0, 8.8, 8.218181818181817)","(8.5, 11.0, 10.741176470588234)","(1.35, 1.46, 1.451784232365145)","(12.0, 24.0, 23.09090909090909)","(12.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:52.028219,"(6.0, 8.8, 8.218181818181817)","(8.0, 11.0, 10.741176470588234)","(1.35, 1.46, 1.451784232365145)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:53.047196,"(6.0, 8.8, 8.218181818181817)","(8.0, 11.0, 10.741176470588234)","(1.35, 1.46, 1.451784232365145)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:54.084947,"(6.0, 8.8, 8.218181818181817)","(8.0, 11.0, 10.741176470588234)","(1.35, 1.46, 1.4514878892733563)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:55.070632,"(6.0, 8.8, 8.218181818181817)","(8.0, 11.0, 10.741176470588234)","(1.35, 1.46, 1.454056603773585)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:56.133779,"(6.0, 8.8, 8.218181818181817)","(8.0, 12.0, 11.962264150943396)","(1.35, 1.45, 1.4405194805194805)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:57.201856,"(6.0, 8.8, 8.218181818181817)","(8.0, 12.5, 11.884615384615385)","(1.35, 1.45, 1.4402721088435373)","(11.0, 24.0, 23.09090909090909)","(11.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:58.161573,"(6.0, 8.8, 8.218181818181817)","(8.5, 12.0, 11.884615384615385)","(1.35, 1.45, 1.4402721088435373)","(13.0, 24.0, 23.09090909090909)","(13.0, 17.0, 16.72222222222222)"
10-01-2023 12:40:59.121401,"(6.0, 8.8, 8.218181818181817)","(8.5, 12.5, 11.875)","(1.35, 1.45, 1.4402721088435373)","(13.0, 24.0, 23.09090909090909)","(13.0, 17.0, 16.72222222222222)"
10-01-2023 12:41:00.072656,"(6.0, 8.8, 8.218181818181817)","(8.5, 12.5, 12.021739130434783)","(1.35, 1.45, 1.4321705426356588)","(13.0, 24.0, 23.09090909090909)","(13.0, 17.0, 16.72222222222222)"
10-01-2023 12:41:01.059780,"(6.0, 8.8, 8.218181818181817)","(8.5, 12.5, 12.021739130434783)","(1.35, 1.45, 1.4359574468085106)","(13.0, 24.0, 23.8)","(13.0, 17.0, 17.38235294117647)"
10-01-2023 12:41:02.118305,"(6.0, 8.6, 8.333333333333332)","(8.5, 12.5, 12.208333333333334)","(1.35, 1.43, 1.4223255813953488)","(13.0, 28.0, 26.90909090909091)","(13.0, 17.5, 17.38235294117647)"
10-01-2023 12:41:03.128948,"(6.0, 8.8, 8.32)","(8.5, 12.5, 12.294117647058824)","(1.35, 1.43, 1.4212048192771083)","(13.0, 28.0, 26.857142857142858)","(13.0, 17.5, 17.425925925925927)"
10-01-2023 12:41:04.101241,"(6.0, 8.8, 8.533333333333333)","(8.5, 13.0, 12.5)","(1.35, 1.43, 1.4212048192771083)","(13.0, 28.0, 26.857142857142858)","(13.0, 17.5, 17.357142857142858)"
10-01-2023 12:41:04.983767,"(6.0, 8.8, 8.64)","(8.5, 13.0, 12.378378378378379)","(1.35, 1.43, 1.4212048192771083)","(13.0, 28.0, 26.857142857142858)","(13.0, 17.5, 17.416666666666668)"
10-01-2023 12:41:06.052606,"(6.0, 9.2, 9.12)","(8.5, 13.5, 12.803571428571429)","(1.35, 1.43, 1.421111111111111)","(13.0, 26.0, 20.647058823529413)","(13.0, 17.5, 17.25)"
10-01-2023 12:41:07.069345,"(6.0, 9.2, 9.155555555555555)","(8.5, 13.5, 12.661764705882353)","(1.35, 1.43, 1.421111111111111)","(13.0, 26.0, 20.526315789473685)","(13.0, 17.5, 17.25)"
10-01-2023 12:41:07.986974,"(6.0, 9.2, 9.04)","(8.5, 13.5, 12.608108108108109)","(1.35, 1.43, 1.421111111111111)","(13.0, 26.0, 20.526315789473685)","(13.0, 17.5, 17.166666666666668)"
10-01-2023 12:41:08.907042,"(6.0, 9.2, 8.91764705882353)","(8.5, 13.5, 12.155172413793103)","(1.35, 1.44, 1.4282568807339449)","(13.0, 26.0, 20.526315789473685)","(13.0, 17.5, 17.375)"
10-01-2023 12:41:10.080390,"(6.0, 9.2, 8.91764705882353)","(9.0, 12.5, 12.326086956521738)","(1.3, 1.44, 1.4222727272727271)","(13.0, 26.0, 20.8)","(13.0, 17.5, 17.375)"
10-01-2023 12:41:11.340570,"(6.0, 9.0, 8.96)","(9.0, 12.5, 12.418367346938776)","(1.3, 1.43, 1.4222727272727271)","(13.0, 26.0, 20.8)","(13.0, 17.5, 17.375)"
10-01-2023 12:41:12.403271,"(6.0, 9.0, 8.96)","(9.0, 12.5, 12.418367346938776)","(1.3, 1.43, 1.4222727272727271)","(13.0, 26.0, 20.8)","(13.0, 17.5, 17.375)"
10-01-2023 12:41:13.372027,"(6.0, 9.0, 8.96)","(9.0, 12.5, 12.366666666666667)","(1.3, 1.43, 1.42)","(13.0, 26.0, 23.0)","(13.0, 17.5, 17.23076923076923)"
10-01-2023 12:41:14.420860,"(6.0, 9.0, 8.96)","(9.0, 12.5, 12.385714285714286)","(1.3, 1.42, 1.4134634146341463)","(13.0, 25.0, 21.983870967741936)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:15.466171,"(6.0, 9.0, 8.96)","(9.0, 12.5, 12.385714285714286)","(1.3, 1.42, 1.4118832891246684)","(13.0, 25.0, 22.46153846153846)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:16.530189,"(6.0, 9.2, 9.1)","(9.0, 12.5, 12.318181818181818)","(1.3, 1.42, 1.4066666666666665)","(13.0, 25.0, 22.77777777777778)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:17.502021,"(6.0, 9.2, 9.149999999999999)","(9.0, 12.5, 12.3)","(1.3, 1.41, 1.4066666666666665)","(13.0, 25.0, 22.352941176470587)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:18.463993,"(6.0, 9.2, 9.149999999999999)","(9.0, 13.0, 12.928571428571429)","(1.3, 1.41, 1.4030882352941176)","(13.0, 25.0, 22.352941176470587)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:19.507992,"(6.0, 9.2, 9.149999999999999)","(9.0, 13.0, 12.928571428571429)","(1.3, 1.41, 1.4030882352941176)","(13.0, 25.0, 22.352941176470587)","(13.0, 18.0, 17.23076923076923)"
10-01-2023 12:41:20.552077,"(6.0, 9.2, 9.149999999999999)","(9.0, 13.0, 12.928571428571429)","(1.3, 1.41, 1.390475161987041)","(13.0, 25.0, 23.0)","(13.0, 18.0, 17.294117647058822)"
10-01-2023 12:41:21.508375,"(6.0, 9.2, 9.173333333333332)","(9.0, 13.5, 12.425373134328359)","(1.3, 1.4, 1.390475161987041)","(13.0, 25.0, 23.6)","(13.0, 18.0, 17.314285714285713)"
10-01-2023 12:41:22.506953,"(6.0, 9.2, 9.181818181818182)","(9.0, 13.5, 13.0)","(1.3, 1.4, 1.3842475386779183)","(13.0, 25.0, 22.473684210526315)","(13.0, 18.0, 17.314285714285713)"
10-01-2023 12:41:23.517668,"(6.0, 9.2, 9.181818181818182)","(9.0, 13.5, 13.166666666666666)","(1.3, 1.4, 1.3842475386779183)","(13.0, 25.0, 22.473684210526315)","(13.0, 18.0, 17.314285714285713)"
10-01-2023 12:41:24.609121,"(6.0, 9.2, 9.181818181818182)","(9.0, 14.5, 13.214285714285714)","(1.3, 1.39, 1.3794814814814813)","(13.0, 25.0, 23.105263157894736)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:25.647026,"(6.0, 9.2, 9.181818181818182)","(9.0, 15.0, 13.706896551724139)","(1.3, 1.38, 1.3797953216374268)","(13.0, 25.0, 23.2)","(13.0, 18.0, 17.387096774193548)"
10-01-2023 12:41:26.598871,"(6.0, 9.2, 9.184615384615384)","(9.0, 14.5, 14.071428571428571)","(1.3, 1.38, 1.3797953216374268)","(13.0, 25.0, 23.105263157894736)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:27.499793,"(6.0, 9.2, 9.181818181818182)","(9.0, 15.0, 14.178571428571429)","(1.3, 1.38, 1.3797199999999998)","(13.0, 25.0, 23.105263157894736)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:28.371759,"(6.0, 9.2, 9.181818181818182)","(9.0, 15.0, 14.375)","(1.3, 1.39, 1.3790671641791046)","(13.0, 25.0, 23.105263157894736)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:29.387576,"(6.5, 9.2, 9.181818181818182)","(9.0, 15.0, 14.583333333333334)","(1.3, 1.38, 1.3790166975881262)","(13.0, 25.0, 23.714285714285715)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:30.471951,"(6.5, 9.2, 9.181818181818182)","(9.0, 15.0, 14.565217391304348)","(1.3, 1.39, 1.378936170212766)","(13.0, 25.0, 23.714285714285715)","(13.0, 18.0, 17.366666666666667)"
10-01-2023 12:41:31.393663,"(6.5, 9.4, 9.345454545454546)","(9.0, 15.0, 14.565217391304348)","(1.3, 1.39, 1.378936170212766)","(13.0, 25.0, 24.304347826086957)","(13.0, 18.0, 17.7)"
10-01-2023 12:41:32.505878,"(6.5, 10.0, 9.555555555555555)","(9.0, 15.0, 14.555555555555555)","(1.3, 1.38, 1.3668361581920905)","(13.0, 25.0, 24.333333333333332)","(13.0, 18.0, 17.7)"
10-01-2023 12:41:33.616648,"(6.5, 10.0, 9.55)","(9.0, 15.0, 14.724137931034482)","(1.3, 1.37, 1.3615057915057915)","(13.0, 27.0, 24.8)","(13.0, 18.0, 17.7)"
10-01-2023 12:41:34.782495,"(6.5, 10.0, 9.55)","(9.0, 15.0, 14.125)","(1.3, 1.37, 1.3581538461538463)","(13.0, 26.0, 24.8)","(13.0, 18.0, 17.647058823529413)"
10-01-2023 12:41:35.617706,"(6.5, 10.5, 9.696428571428571)","(9.0, 15.0, 14.5625)","(1.3, 1.36, 1.3581538461538463)","(13.0, 26.0, 24.8)","(13.0, 18.0, 17.647058823529413)"
10-01-2023 12:41:36.756949,"(6.5, 10.5, 9.94)","(9.0, 15.0, 14.5625)","(1.3, 1.36, 1.3542268041237113)","(13.0, 26.0, 24.666666666666668)","(13.0, 18.0, 17.647058823529413)"
10-01-2023 12:41:37.738613,"(6.5, 10.5, 9.894230769230768)","(9.0, 15.0, 14.5625)","(1.3, 1.36, 1.3528975265017669)","(13.0, 26.0, 24.75)","(13.0, 18.0, 17.647058823529413)"
10-01-2023 12:41:38.687893,"(6.5, 10.0, 9.825)","(9.0, 15.0, 14.75)","(1.3, 1.37, 1.3555952380952383)","(13.0, 27.0, 24.75)","(13.0, 18.0, 17.647058823529413)"
10-01-2023 12:41:39.606979,"(6.5, 10.5, 9.76530612244898)","(9.0, 15.0, 14.75)","(1.3, 1.36, 1.3516145833333335)","(13.0, 27.0, 24.75)","(13.0, 18.0, 17.615384615384617)"
10-01-2023 12:41:40.531851,"(6.5, 10.5, 10.1)","(9.0, 15.0, 14.695652173913043)","(1.3, 1.35, 1.3465301204819278)","(13.0, 27.0, 24.307692307692307)","(13.0, 18.0, 17.666666666666668)"
10-01-2023 12:41:41.577768,"(6.5, 10.5, 9.871794871794872)","(9.0, 15.0, 14.708333333333334)","(1.3, 1.35, 1.3455397727272729)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.666666666666668)"
10-01-2023 12:41:42.580857,"(6.5, 10.5, 9.971428571428572)","(9.0, 15.0, 14.666666666666666)","(1.3, 1.35, 1.3455397727272729)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.476190476190474)"
10-01-2023 12:41:43.460733,"(6.5, 10.5, 10.0)","(9.0, 15.0, 14.666666666666666)","(1.3, 1.35, 1.3455142857142859)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.5)"
10-01-2023 12:41:44.410623,"(6.5, 10.5, 9.82058823529412)","(9.0, 15.0, 14.666666666666666)","(1.28, 1.36, 1.3520962199312716)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.5)"
10-01-2023 12:41:45.519670,"(6.5, 10.5, 9.819444444444445)","(10.0, 15.0, 14.74074074074074)","(1.28, 1.36, 1.3525827814569538)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.5)"
10-01-2023 12:41:46.463960,"(6.5, 10.5, 9.815555555555557)","(10.0, 15.0, 14.74074074074074)","(1.28, 1.36, 1.3532326283987917)","(13.0, 28.0, 25.5)","(13.0, 18.0, 17.5)"
10-01-2023 12:41:47.415956,"(6.5, 10.5, 9.972131147540985)","(10.0, 15.0, 14.74074074074074)","(1.28, 1.36, 1.3538630136986303)","(13.0, 27.0, 25.5)","(13.0, 18.0, 17.5)"
10-01-2023 12:41:48.323223,"(6.5, 10.5, 9.972131147540985)","(10.0, 15.0, 14.774193548387096)","(1.28, 1.36, 1.3538630136986303)","(13.0, 27.0, 25.5)","(13.0, 18.0, 17.3125)"
10-01-2023 12:41:49.196349,"(6.5, 10.5, 9.972131147540985)","(10.0, 15.0, 14.774193548387096)","(1.28, 1.36, 1.3564102564102565)","(13.0, 27.0, 25.5)","(13.0, 18.0, 17.3125)"
10-01-2023 12:41:50.170306,"(6.5, 10.5, 9.972131147540985)","(10.0, 15.0, 14.620689655172415)","(1.28, 1.36, 1.3562546816479402)","(13.0, 27.0, 25.5)","(13.0, 18.0, 17.3125)"
10-01-2023 12:41:51.214419,"(6.5, 10.5, 9.972131147540985)","(10.0, 15.0, 14.6)","(1.28, 1.36, 1.354186046511628)","(13.0, 27.0, 24.307692307692307)","(13.0, 18.0, 17.3125)"
10-01-2023 12:41:52.154344,"(6.5, 10.5, 9.994444444444445)","(10.0, 15.0, 14.6)","(1.28, 1.36, 1.354186046511628)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 17.3125)"
10-01-2023 12:41:53.043318,"(6.5, 10.5, 9.994444444444445)","(10.0, 15.0, 14.6)","(1.28, 1.36, 1.3536708860759494)","(13.0, 28.0, 24.307692307692307)","(13.0, 18.0, 18.425373134328357)"
10-01-2023 12:41:54.037463,"(6.5, 10.5, 10.08)","(10.0, 15.0, 14.25925925925926)","(1.28, 1.36, 1.35125)","(13.0, 28.0, 27.733333333333334)","(13.0, 18.5, 18.425373134328357)"
10-01-2023 12:41:55.024282,"(6.5, 10.5, 10.115686274509804)","(10.0, 15.0, 14.5)","(1.28, 1.35, 1.3493203883495146)","(13.0, 28.0, 27.733333333333334)","(13.0, 18.5, 18.423076923076923)"
10-01-2023 12:41:55.932926,"(6.5, 10.5, 10.242105263157894)","(10.0, 14.5, 14.466666666666667)","(1.28, 1.35, 1.3493203883495146)","(13.0, 28.0, 27.684210526315788)","(13.0, 18.5, 18.785714285714285)"
10-01-2023 12:41:56.877305,"(6.5, 10.5, 10.041666666666666)","(10.0, 15.0, 14.4)","(1.28, 1.35, 1.3487500000000001)","(13.0, 29.0, 27.684210526315788)","(13.0, 19.0, 18.571428571428573)"
10-01-2023 12:41:57.776638,"(6.5, 10.5, 10.078947368421053)","(10.0, 14.5, 14.357142857142858)","(1.28, 1.35, 1.3483333333333334)","(13.0, 28.0, 27.307692307692307)","(13.0, 19.0, 18.90625)"
10-01-2023 12:41:58.716845,"(6.5, 10.5, 10.08974358974359)","(10.0, 14.5, 14.357142857142858)","(1.28, 1.35, 1.3480882352941177)","(13.0, 29.0, 27.88888888888889)","(13.0, 19.0, 18.894736842105264)"
10-01-2023 12:41:59.664489,"(6.5, 10.5, 10.096610169491527)","(10.0, 14.5, 14.05)","(1.28, 1.36, 1.3546223564954685)","(13.0, 29.0, 26.5)","(13.0, 19.0, 18.625)"
10-01-2023 12:42:00.539669,"(6.5, 10.5, 9.994444444444445)","(10.0, 14.5, 14.055555555555555)","(1.28, 1.36, 1.3546223564954685)","(13.0, 29.0, 26.5)","(13.0, 19.0, 18.625)"
10-01-2023 12:42:01.334169,"(6.5, 10.5, 9.978181818181818)","(10.0, 14.5, 14.055555555555555)","(1.28, 1.36, 1.3541795665634675)","(13.0, 29.0, 26.5)","(13.0, 19.0, 18.666666666666668)"
10-01-2023 12:42:02.313538,"(6.5, 10.5, 9.992156862745098)","(10.0, 14.5, 14.083333333333334)","(1.28, 1.36, 1.3550159744408947)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.571428571428573)"
10-01-2023 12:42:03.342311,"(6.5, 10.5, 9.93695652173913)","(10.0, 14.5, 14.083333333333334)","(1.28, 1.36, 1.3551333333333335)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.583333333333332)"
10-01-2023 12:42:04.243239,"(6.5, 10.5, 9.93695652173913)","(10.0, 14.5, 14.083333333333334)","(1.28, 1.36, 1.3551333333333335)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:05.178645,"(6.5, 10.5, 9.924444444444445)","(10.0, 14.5, 14.1875)","(1.28, 1.36, 1.3582307692307694)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:06.173570,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.666666666666666)","(1.28, 1.36, 1.356896551724138)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:07.045903,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.356896551724138)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:07.944503,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.356830985915493)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:08.829956,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.356830985915493)","(13.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:09.708325,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.356830985915493)","(14.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:10.566646,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.3557943925233646)","(14.0, 29.0, 27.333333333333332)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:11.505658,"(6.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.28, 1.36, 1.3484615384615386)","(14.0, 29.0, 27.4375)","(13.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:12.410885,"(7.5, 10.5, 9.954237288135594)","(10.0, 14.5, 13.566666666666666)","(1.26, 1.36, 1.3502173913043478)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:13.214615,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.763157894736842)","(1.26, 1.36, 1.356137339055794)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:14.273825,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.763157894736842)","(1.26, 1.36, 1.3641721854304636)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.910714285714285)"
10-01-2023 12:42:15.248465,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.763157894736842)","(1.26, 1.37, 1.3641721854304636)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.944444444444443)"
10-01-2023 12:42:16.182150,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.763157894736842)","(1.26, 1.37, 1.3640740740740742)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.944444444444443)"
10-01-2023 12:42:17.274622,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.763157894736842)","(1.26, 1.37, 1.3626666666666667)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.944444444444443)"
10-01-2023 12:42:18.394789,"(7.5, 10.5, 9.891891891891891)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.37, 1.3570892018779344)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:19.272088,"(7.5, 10.5, 9.875)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3570754716981133)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:20.338195,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3570673076923079)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:21.307749,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3570673076923079)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:22.175060,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3570673076923079)","(14.0, 29.0, 27.4375)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:23.072812,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.355)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:24.029921,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.355)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:25.006431,"(7.5, 10.5, 9.9375)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.355)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.93877551020408)"
10-01-2023 12:42:25.996964,"(7.5, 10.5, 10.248000000000001)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3549586776859506)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:26.937964,"(7.5, 10.5, 9.958064516129033)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.37, 1.365399061032864)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:27.747096,"(7.5, 10.5, 10.02)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3543434343434344)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:28.605427,"(7.5, 10.5, 10.02)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.35, 1.349884393063584)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:29.571972,"(7.5, 10.5, 10.05)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3425688073394497)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:30.516557,"(7.5, 10.5, 10.05)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3425688073394497)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:31.393374,"(7.5, 10.5, 10.05)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3459574468085107)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:32.204977,"(7.5, 10.5, 10.05)","(10.0, 14.5, 13.833333333333334)","(1.26, 1.36, 1.3528837209302327)","(14.0, 29.0, 27.529411764705884)","(14.0, 19.0, 18.943396226415093)"
10-01-2023 12:42:33.218700,"(7.5, 10.5, 10.428571428571429)","(10.0, 15.0, 13.821428571428571)","(1.26, 1.36, 1.3437313432835822)","(14.0, 29.0, 28.193548387096776)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:34.236842,"(7.5, 10.5, 10.461538461538462)","(10.0, 15.0, 14.467741935483872)","(1.26, 1.35, 1.346)","(14.0, 29.0, 28.193548387096776)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:35.140781,"(7.5, 10.5, 10.465116279069768)","(10.0, 15.0, 14.514705882352942)","(1.26, 1.35, 1.346)","(14.0, 29.0, 28.21875)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:36.036880,"(7.5, 10.5, 10.465116279069768)","(10.0, 15.0, 14.431034482758621)","(1.26, 1.35, 1.346)","(14.0, 29.0, 28.21875)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:37.034636,"(7.5, 10.5, 10.465116279069768)","(10.0, 15.0, 14.431034482758621)","(1.26, 1.35, 1.346)","(14.0, 29.0, 28.166666666666664)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:37.943127,"(7.5, 10.5, 10.465116279069768)","(10.0, 15.0, 14.431034482758621)","(1.26, 1.35, 1.342)","(14.0, 29.0, 28.166666666666664)","(14.0, 19.0, 18.875)"
10-01-2023 12:42:38.837054,"(7.5, 10.5, 10.463414634146341)","(10.0, 15.0, 14.431034482758621)","(1.26, 1.35, 1.342)","(14.0, 29.0, 28.166666666666664)","(14.0, 19.0, 17.050632911392405)"
10-01-2023 12:42:39.780978,"(7.5, 10.5, 10.463414634146341)","(10.0, 15.0, 14.484375)","(1.26, 1.35, 1.3443859649122807)","(14.0, 29.0, 27.529411764705884)","(14.0, 17.5, 16.735294117647058)"
10-01-2023 12:42:40.635786,"(7.5, 11.0, 10.418367346938776)","(10.0, 14.5, 14.264705882352942)","(1.26, 1.35, 1.342)","(14.0, 29.0, 27.823529411764707)","(14.0, 17.0, 18.736842105263158)"
10-01-2023 12:42:41.513296,"(7.5, 11.0, 10.511627906976743)","(10.0, 15.0, 14.5625)","(1.26, 1.35, 1.33375)","(14.0, 29.0, 29.615384615384617)","(14.0, 19.0, 18.31578947368421)"
10-01-2023 12:42:42.499943,"(7.5, 11.0, 10.526315789473685)","(10.0, 15.5, 14.385714285714286)","(1.26, 1.34, 1.323764705882353)","(14.0, 30.0, 29.72222222222222)","(14.0, 19.5, 18.8)"
10-01-2023 12:42:43.502193,"(7.5, 11.0, 10.526315789473685)","(10.0, 15.5, 14.385714285714286)","(1.26, 1.34, 1.3256140350877195)","(13.0, 30.0, 29.761904761904763)","(14.0, 19.0, 18.9)"
10-01-2023 12:42:44.366702,"(7.5, 11.0, 10.870689655172415)","(10.0, 15.5, 14.642857142857142)","(1.26, 1.34, 1.3324770642201835)","(13.0, 30.0, 29.761904761904763)","(14.0, 19.0, 18.9)"
10-01-2023 12:42:45.268506,"(7.5, 11.0, 10.89864864864865)","(10.0, 15.5, 14.82258064516129)","(1.26, 1.33, 1.32747572815534)","(13.0, 30.0, 29.761904761904763)","(14.0, 19.0, 18.9)"
