,Beauty You,Silver Lad,Silver Scars,Bettys Star,Runs Like Bluey,Speed Craze,Sapphire Pixie,Bag The Cash
04-01-2023 11:32:48.730538,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:49.797477,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:50.806292,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:51.818230,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:52.887244,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:53.925962,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:55.002159,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:56.082684,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:57.148142,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 27.307692307692307)"
04-01-2023 11:32:58.237061,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 23.8)"
04-01-2023 11:32:59.306973,"(1.45, 2.04, 1.5173333333333334)","(8.0, 16.0, 13.9)","(31.0, 320.0, 105.5)","(16.0, 40.0, 26.133333333333333)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.333333333333336)"
04-01-2023 11:33:00.381019,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 21.81818181818182)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:01.471934,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 21.81818181818182)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:02.526123,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:03.586220,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:04.659703,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:05.723984,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:06.816759,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 137.42857142857142)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 25.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:07.875504,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 107.0)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 26.35)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:08.921035,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 26.35)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:09.973569,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 26.35)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:10.970904,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 23.875)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:11.966083,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:12.979990,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:33:14.035359,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 22.18181818181818)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 33.63636363636364)","(11.0, 40.0, 22.666666666666664)"
04-01-2023 11:34:05.932707,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.0, 13.9)","(31.0, 320.0, 108.5)","(16.0, 40.0, 24.6875)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 23.666666666666668)"
04-01-2023 11:34:07.098874,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 163.33333333333331)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 23.666666666666668)"
04-01-2023 11:34:08.248657,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 163.33333333333331)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:09.302683,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:10.430375,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:11.515348,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:12.635628,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:13.704393,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:14.732622,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:15.815927,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:16.894532,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:18.041046,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:19.163967,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:20.267039,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:21.359419,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:22.441259,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:23.554630,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:24.656780,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:25.834372,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:26.938607,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:28.056684,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:29.161915,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:30.248787,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:31.353552,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:32.489830,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:33.576532,"(1.45, 2.04, 1.6122222222222222)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:34.688543,"(1.45, 2.1, 1.5159574468085106)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:35.842094,"(1.45, 2.1, 1.5159574468085106)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:36.969551,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:38.071831,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:39.120778,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:40.172301,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:41.229612,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:42.271248,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:43.345255,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:44.442715,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:45.490679,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:46.543127,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:47.612814,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:48.750537,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:49.896927,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:50.898458,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:51.949836,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:52.911215,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:54.055473,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:55.076544,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:56.130418,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:57.167062,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:58.288061,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 180.0)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:34:59.331200,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:00.388887,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:01.371474,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:02.371940,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:03.633835,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:04.696437,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:05.767818,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:06.990368,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:08.081727,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:09.243125,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
04-01-2023 11:35:10.312992,"(1.45, 1.97, 1.7033333333333334)","(8.0, 16.5, 11.4)","(31.0, 320.0, 112.85714285714286)","(16.0, 40.0, 30.0)","(11.0, 28.0, 24.0)","(5.0, 8.4, 6.942424242424242)","(21.0, 70.0, 38.75)","(11.0, 40.0, 24.727272727272727)"
