,Identity Thief,Rolling Start,My Gal Cookie,Alpha Humbug,Booming Boo Boo,Spring Acer,Farmor Pizazz,My Melanie
07-01-2023 20:57:38.823568,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:39.865991,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:40.851676,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:41.847851,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:42.820854,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:43.866489,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:44.869120,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:45.895207,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:46.925132,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:47.954361,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:48.985370,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:49.989112,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:51.071312,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:52.124598,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:53.168491,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:54.211843,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:55.225167,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:56.294724,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:57.349120,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:58.383961,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:57:59.390224,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:00.399387,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:01.362593,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:02.483054,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:03.506786,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:04.636113,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:05.720040,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:06.961168,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:08.101558,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:09.179710,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:10.318247,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:11.410444,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:12.496803,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:13.633691,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:14.769577,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:15.887610,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:17.034559,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:18.079362,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:19.145658,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:20.191638,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:21.235323,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:22.252295,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:23.253840,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:24.268654,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:25.368420,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:26.379851,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:27.471437,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:28.599392,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:29.733410,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:30.821790,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:31.965364,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:33.055593,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:34.228357,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:35.427107,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:36.623590,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:37.828584,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:38.980051,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:40.093136,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:41.163041,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:42.244249,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:43.385590,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:44.496307,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:45.655107,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:46.846556,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:48.072597,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:49.321861,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:50.476253,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:51.596117,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:52.718665,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:53.861638,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:55.048748,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:56.266788,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:57.524660,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:58.753144,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:58:59.978473,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:01.175660,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:02.639940,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:04.018513,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:05.370626,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:06.688348,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:07.973703,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 9.975)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:09.261740,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.0, 10.2875)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:10.479114,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.5, 10.2875)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
07-01-2023 20:59:11.705688,"(3.9, 5.6, 4.7384615384615385)","(4.6, 8.0, 5.2)","(26.0, 130.0, 78.5)","(18.0, 25.0, 20.0)","(3.3, 5.5, 3.9642857142857144)","(7.0, 12.5, 10.2875)","(10.0, 17.5, 12.307692307692307)","(5.0, 9.6, 6.623529411764705)"
