,Crystals Dream,Megami,Wozzeck,West Coast Warrior,Yarralea,Tropical Sun
11-01-2023 15:35:57.876968,"(1.75, 1.9, 1.8904545454545454)","(4.6, 5.7, 5.5285714285714285)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 27.25)","(5.0, 6.8, 6.123076923076923)","(41.0, 55.0, 45.57142857142857)"
11-01-2023 15:35:58.776273,"(1.75, 1.9, 1.8914285714285715)","(4.6, 5.7, 5.5285714285714285)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 27.25)","(5.0, 6.8, 6.123076923076923)","(41.0, 55.0, 47.8)"
11-01-2023 15:35:59.650077,"(1.75, 1.9, 1.8914285714285715)","(4.6, 5.7, 5.5285714285714285)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 27.25)","(5.0, 6.8, 6.123076923076923)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:00.685317,"(1.75, 1.9, 1.8841176470588235)","(4.6, 5.7, 5.388888888888889)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.123076923076923)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:01.708740,"(1.75, 1.9, 1.8825806451612903)","(4.6, 5.6, 5.473684210526315)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:02.687678,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.6, 5.466666666666667)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:03.699967,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.6, 5.466666666666667)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:04.685203,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.6, 5.466666666666667)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:05.613368,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.6, 5.35)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:07.066348,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.6, 5.838461538461539)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:08.094322,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.9, 5.838461538461539)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 25.5)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:09.130950,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.7, 5.523529411764706)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 23.0)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 47.8)"
11-01-2023 15:36:10.239603,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.7, 5.58)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 27.941176470588236)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:11.601362,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.7, 5.58)","(11.0, 16.5, 15.666666666666666)","(14.0, 29.0, 27.333333333333332)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:12.793468,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.7, 5.58)","(11.0, 16.5, 14.714285714285714)","(14.0, 29.0, 27.714285714285715)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:13.811248,"(1.75, 1.9, 1.8845714285714286)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 14.714285714285714)","(14.0, 32.0, 27.714285714285715)","(5.0, 6.8, 6.148148148148148)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:15.070826,"(1.75, 1.92, 1.9124999999999999)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 15.0)","(14.0, 32.0, 27.714285714285715)","(5.0, 6.8, 6.133333333333333)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:16.099188,"(1.75, 1.94, 1.9110344827586208)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 15.0)","(14.0, 32.0, 27.714285714285715)","(5.0, 6.8, 6.133333333333333)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:17.151048,"(1.75, 1.94, 1.9166666666666667)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 14.714285714285714)","(14.0, 32.0, 29.5)","(5.0, 6.8, 6.428571428571428)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:18.183003,"(1.75, 1.94, 1.9283333333333332)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 14.714285714285714)","(14.0, 32.0, 29.5)","(5.0, 6.6, 6.428571428571428)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:19.177866,"(1.75, 1.94, 1.9283333333333332)","(4.6, 5.7, 5.536363636363636)","(11.0, 16.5, 14.714285714285714)","(14.0, 32.0, 29.5)","(5.0, 6.6, 6.428571428571428)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:20.350616,"(1.75, 1.94, 1.8905882352941175)","(4.6, 5.7, 5.5)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 29.5)","(5.0, 6.6, 6.12)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:21.371448,"(1.75, 1.94, 1.8905882352941175)","(4.6, 5.7, 5.5)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 29.5)","(5.0, 6.6, 6.12)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:22.340331,"(1.75, 1.94, 1.8905882352941175)","(4.6, 5.6, 5.5)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 29.5)","(5.0, 6.6, 6.12)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:23.349742,"(1.75, 1.94, 1.92)","(4.6, 5.6, 5.407692307692307)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 29.5)","(5.0, 6.6, 6.12)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:24.376635,"(1.75, 1.94, 1.92)","(4.6, 5.6, 5.407692307692307)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.2214285714285715)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:25.394378,"(1.75, 1.94, 1.92)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.2214285714285715)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:26.389902,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.2214285714285715)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:27.268863,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.2214285714285715)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:28.339752,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:29.413983,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:30.434519,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:31.448084,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:32.369438,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:33.352925,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:34.360430,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:35.343678,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 30.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:36.302347,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.6, 5.484615384615385)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 31.333333333333332)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:37.250547,"(1.75, 1.94, 1.9182222222222223)","(4.6, 6.0, 5.792307692307692)","(11.0, 16.5, 14.714285714285714)","(13.0, 32.0, 29.0)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:38.259777,"(1.75, 1.94, 1.9182222222222223)","(4.6, 6.0, 5.3)","(11.0, 16.5, 14.714285714285714)","(13.0, 30.0, 24.076923076923077)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:39.347427,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.9, 5.550000000000001)","(11.0, 16.5, 14.714285714285714)","(13.0, 30.0, 26.5)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:40.373482,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.9, 5.316666666666666)","(11.0, 16.5, 14.714285714285714)","(13.0, 28.0, 26.0)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:41.292364,"(1.75, 1.94, 1.9182222222222223)","(4.6, 5.9, 5.316666666666666)","(11.0, 16.5, 14.714285714285714)","(13.0, 28.0, 24.875)","(5.0, 6.4, 6.3500000000000005)","(41.0, 55.0, 50.5)"
11-01-2023 15:36:42.196518,"(1.75, 1.94, 1.9067796610169492)","(4.6, 5.9, 5.2700000000000005)","(11.0, 16.5, 15.428571428571429)","(13.0, 28.0, 25.22222222222222)","(5.0, 6.4, 6.364285714285715)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:43.222792,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.363636363636363)","(11.0, 16.5, 15.75)","(13.0, 28.0, 24.428571428571427)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:44.261720,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:45.214479,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:46.143016,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:47.111727,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:48.094210,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:49.147282,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:50.118212,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:50.982418,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.32)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 49.85714285714286)"
11-01-2023 15:36:51.950848,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.8, 5.246153846153846)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:52.975177,"(1.75, 1.93, 1.9177551020408163)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(13.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:54.001973,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:54.987197,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:55.877967,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:56.805878,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 50.111111111111114)"
11-01-2023 15:36:57.771878,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.344444444444445)","(41.0, 55.0, 53.5)"
11-01-2023 15:36:58.754205,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.325)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.380952380952381)","(41.0, 55.0, 53.5)"
11-01-2023 15:36:59.672266,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.8, 5.266666666666667)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.378947368421053)","(41.0, 55.0, 53.5)"
11-01-2023 15:37:00.589107,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.58)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.378947368421053)","(41.0, 55.0, 53.5)"
11-01-2023 15:37:01.589017,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.442857142857143)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.4, 6.085714285714285)","(41.0, 55.0, 53.5)"
11-01-2023 15:37:02.634324,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.442857142857143)","(11.0, 16.5, 15.75)","(15.0, 28.0, 25.0)","(5.0, 6.2, 6.085714285714285)","(41.0, 55.0, 53.5)"
11-01-2023 15:37:03.642037,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.7, 5.442857142857143)","(11.0, 16.5, 15.75)","(15.0, 28.0, 27.2)","(5.0, 6.2, 6.085714285714285)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:04.513305,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.5, 5.194117647058823)","(11.0, 16.5, 15.75)","(15.0, 28.0, 27.2)","(5.0, 6.2, 6.085714285714285)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:05.422128,"(1.75, 1.93, 1.9186792452830188)","(4.6, 5.5, 5.223076923076923)","(11.0, 16.5, 15.75)","(15.0, 28.0, 27.2)","(5.0, 6.2, 5.907692307692308)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:06.480192,"(1.75, 1.91, 1.9018367346938776)","(4.6, 5.5, 5.346153846153846)","(11.0, 16.5, 15.75)","(15.0, 28.0, 27.25)","(5.0, 6.0, 5.907692307692308)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:07.437019,"(1.75, 1.91, 1.9018367346938776)","(4.6, 5.5, 5.38235294117647)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.907692307692308)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:08.407347,"(1.75, 1.89, 1.886595744680851)","(4.6, 5.5, 5.3125)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.907692307692308)","(41.0, 55.0, 51.0)"
11-01-2023 15:37:09.356925,"(1.75, 1.89, 1.886595744680851)","(4.6, 5.5, 5.3125)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.812307692307692)","(41.0, 55.0, 53.25)"
11-01-2023 15:37:10.281704,"(1.75, 1.88, 1.8782978723404256)","(4.6, 5.5, 5.375)","(11.0, 16.5, 16.0)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.812307692307692)","(41.0, 55.0, 54.6)"
11-01-2023 15:37:11.320949,"(1.75, 1.88, 1.8782978723404256)","(4.6, 5.5, 5.375)","(11.0, 16.5, 16.0)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.812307692307692)","(41.0, 70.0, 56.5)"
11-01-2023 15:37:12.305920,"(1.75, 1.89, 1.8859183673469386)","(4.6, 5.5, 5.3125)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.52)","(5.0, 6.0, 5.738571428571428)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:13.268155,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.4)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.718461538461539)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:14.179601,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.468085106382979)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.718461538461539)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:15.223007,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.718461538461539)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:16.262810,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.718461538461539)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:17.266760,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.738571428571428)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:18.154803,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.738571428571428)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:19.137609,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.738571428571428)","(41.0, 65.0, 52.63636363636364)"
11-01-2023 15:37:20.153352,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.470588235294118)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.738571428571428)","(41.0, 65.0, 51.1875)"
11-01-2023 15:37:21.192426,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.4411764705882355)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.25)","(5.0, 6.0, 5.733333333333333)","(41.0, 65.0, 51.1875)"
11-01-2023 15:37:22.335345,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.4411764705882355)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.52)","(5.0, 6.0, 5.733333333333333)","(41.0, 65.0, 51.1875)"
11-01-2023 15:37:23.304906,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.4411764705882355)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.52)","(5.0, 6.0, 5.733333333333333)","(41.0, 65.0, 51.1875)"
11-01-2023 15:37:24.290246,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.4411764705882355)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.52)","(5.0, 6.0, 5.733333333333333)","(41.0, 65.0, 54.476190476190474)"
11-01-2023 15:37:25.262553,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(14.0, 28.0, 27.52)","(5.0, 6.0, 5.73)","(41.0, 65.0, 51.07142857142857)"
11-01-2023 15:37:26.276254,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 27.52)","(5.0, 6.0, 5.73)","(41.0, 65.0, 51.07142857142857)"
11-01-2023 15:37:27.289006,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 27.52)","(5.0, 6.0, 5.73)","(41.0, 65.0, 51.07142857142857)"
11-01-2023 15:37:28.272273,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 27.52)","(5.0, 6.0, 5.73)","(41.0, 65.0, 51.07142857142857)"
11-01-2023 15:37:29.245312,"(1.75, 1.89, 1.8895)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 26.5)","(5.0, 6.0, 5.733333333333333)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:30.227653,"(1.75, 1.89, 1.8897499999999998)","(4.6, 5.3, 5.219148936170213)","(11.0, 16.5, 15.75)","(13.0, 28.0, 26.875)","(5.0, 6.0, 5.73)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:31.241188,"(1.75, 1.89, 1.8893749999999998)","(4.6, 5.5, 5.4375)","(11.0, 16.5, 15.75)","(13.0, 28.0, 26.875)","(5.0, 6.0, 5.661176470588235)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:32.322167,"(1.75, 1.89, 1.8893749999999998)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 26.875)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:33.392086,"(1.75, 1.9, 1.8990624999999999)","(4.6, 5.5, 5.333333333333333)","(11.0, 16.5, 15.75)","(13.0, 28.0, 26.0)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:34.429535,"(1.75, 1.9, 1.8902173913043478)","(4.6, 5.5, 5.318181818181818)","(11.0, 16.5, 16.0)","(13.0, 34.0, 30.833333333333336)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:35.396409,"(1.75, 1.9, 1.8902173913043478)","(4.6, 5.5, 5.366666666666666)","(11.0, 16.5, 16.0)","(13.0, 32.0, 30.833333333333336)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:36.326220,"(1.75, 1.9, 1.8902173913043478)","(4.6, 5.5, 5.366666666666666)","(11.0, 16.5, 16.0)","(13.0, 32.0, 30.833333333333336)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:37.338235,"(1.75, 1.9, 1.8902173913043478)","(4.6, 5.5, 5.366666666666666)","(11.0, 16.5, 16.0)","(13.0, 32.0, 30.0)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:38.387485,"(1.75, 1.9, 1.8902173913043478)","(4.6, 5.5, 5.366666666666666)","(11.0, 16.5, 16.0)","(13.0, 32.0, 30.0)","(5.0, 6.0, 5.708108108108108)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:39.385025,"(1.75, 1.9, 1.8927710843373493)","(4.6, 5.8, 5.636363636363637)","(11.0, 16.5, 16.0)","(13.0, 32.0, 29.666666666666668)","(5.0, 6.0, 5.772727272727273)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:40.440259,"(1.75, 1.89, 1.8796969696969696)","(4.6, 5.8, 5.714285714285714)","(11.0, 16.5, 16.333333333333332)","(13.0, 32.0, 29.666666666666668)","(5.0, 5.9, 5.738095238095238)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:41.308953,"(1.75, 1.89, 1.8796969696969696)","(4.6, 6.0, 5.613636363636363)","(11.0, 16.5, 16.333333333333332)","(13.0, 32.0, 29.666666666666668)","(5.0, 5.9, 5.738095238095238)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:42.294664,"(1.75, 1.89, 1.8796969696969696)","(4.6, 6.0, 5.586206896551724)","(11.0, 16.5, 16.333333333333332)","(13.0, 32.0, 29.666666666666668)","(5.0, 5.9, 5.738095238095238)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:43.383837,"(1.75, 1.89, 1.881904761904762)","(4.6, 6.0, 5.65625)","(11.0, 16.5, 16.333333333333332)","(13.0, 32.0, 29.666666666666668)","(5.0, 5.9, 5.738095238095238)","(41.0, 65.0, 51.666666666666664)"
11-01-2023 15:37:44.415852,"(1.75, 1.89, 1.881904761904762)","(4.6, 6.0, 5.6923076923076925)","(11.0, 16.5, 16.333333333333332)","(13.0, 32.0, 28.5)","(5.0, 5.9, 5.732)","(41.0, 65.0, 51.666666666666664)"
