,Slingshot Snoop,Aston Esme,Rock Icon,Conor Pass,Dollar Signs,My Names Lyn,Smiling Quartile,Midnight Marilyn
04-01-2023 14:12:24.558776,"(1.8, 2.52, 2.0116666666666667)","(11.0, 24.0, 21.5)","(9.0, 19.0, 17.0)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:25.748785,"(1.8, 2.52, 2.0116666666666667)","(11.0, 24.0, 22.194444444444443)","(9.0, 19.0, 17.75)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:26.756284,"(1.8, 2.52, 2.0116666666666667)","(11.0, 24.0, 22.194444444444443)","(9.0, 19.0, 17.75)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:27.864145,"(1.8, 2.52, 2.0116666666666667)","(11.0, 24.0, 22.194444444444443)","(9.0, 19.0, 17.75)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:28.960247,"(1.8, 2.52, 2.0116666666666667)","(11.0, 24.0, 22.194444444444443)","(9.0, 19.0, 17.75)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:30.098263,"(1.8, 2.52, 2.290909090909091)","(11.0, 24.0, 22.194444444444443)","(9.0, 19.0, 17.75)","(12.0, 16.0, 14.0)","(3.3, 4.1, 3.423076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:31.222321,"(1.8, 2.48, 2.2341666666666664)","(11.0, 24.0, 21.692307692307693)","(9.0, 19.0, 17.75)","(12.0, 16.0, 12.571428571428571)","(3.3, 4.1, 3.4653846153846155)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 88.0)"
04-01-2023 14:12:32.431890,"(1.8, 2.48, 2.2341666666666664)","(11.0, 24.0, 21.692307692307693)","(9.0, 19.5, 19.125)","(12.0, 16.0, 12.444444444444445)","(3.3, 4.1, 3.4653846153846155)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 70.0)"
04-01-2023 14:12:33.607105,"(1.8, 2.48, 2.2341666666666664)","(11.0, 24.0, 21.692307692307693)","(9.0, 19.5, 19.125)","(12.0, 16.0, 12.444444444444445)","(3.3, 4.1, 3.4653846153846155)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 68.0)"
04-01-2023 14:12:34.781912,"(1.8, 2.48, 2.2341666666666664)","(11.0, 24.0, 22.235294117647058)","(9.0, 19.0, 17.75)","(12.0, 15.5, 13.166666666666666)","(3.3, 4.1, 3.4653846153846155)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 68.0)"
04-01-2023 14:12:35.948507,"(1.8, 2.48, 2.2341666666666664)","(11.0, 24.0, 22.235294117647058)","(9.0, 19.0, 17.75)","(12.0, 15.5, 13.166666666666666)","(3.3, 4.1, 3.3978723404255318)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 70.0)"
04-01-2023 14:12:37.172733,"(1.8, 2.48, 2.2654545454545456)","(11.0, 24.0, 22.235294117647058)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.166666666666666)","(3.3, 4.1, 3.5076923076923077)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 70.0)"
04-01-2023 14:12:38.393303,"(1.8, 2.44, 2.2108333333333334)","(11.0, 24.0, 21.25)","(9.0, 19.0, 19.125)","(12.0, 15.5, 12.166666666666666)","(3.3, 4.1, 3.5076923076923077)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 70.0)"
04-01-2023 14:12:39.574316,"(1.8, 2.44, 2.2108333333333334)","(11.0, 24.0, 21.708333333333332)","(9.0, 19.5, 19.125)","(12.0, 15.5, 12.166666666666666)","(3.3, 4.1, 3.607407407407407)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:40.921716,"(1.8, 2.44, 2.2108333333333334)","(11.0, 24.0, 22.28125)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.166666666666666)","(3.3, 4.1, 3.607407407407407)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:42.335443,"(1.8, 2.44, 2.2108333333333334)","(11.0, 24.0, 22.28125)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 4.1, 3.7384615384615385)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:43.625360,"(1.8, 2.44, 2.2108333333333334)","(11.0, 24.0, 22.28125)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.95, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:44.817513,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 21.5)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:46.058456,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 21.916666666666668)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:47.255276,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:48.379813,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:49.590468,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:50.704131,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:51.787685,"(1.8, 2.4, 2.1875)","(11.0, 24.0, 21.5)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:52.829830,"(1.8, 2.38, 2.1572727272727272)","(11.0, 24.0, 22.125)","(9.0, 19.5, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:54.065600,"(1.8, 2.36, 2.0309999999999997)","(11.0, 24.0, 22.125)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:55.225675,"(1.8, 2.32, 1.9514285714285713)","(11.0, 24.0, 22.125)","(9.0, 19.0, 17.75)","(12.0, 15.5, 12.134615384615385)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:56.424003,"(1.8, 2.28, 1.9457142857142855)","(11.0, 24.0, 22.125)","(9.0, 19.0, 17.0)","(12.0, 15.5, 13.0)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:57.788597,"(1.8, 2.26, 2.1119999999999997)","(11.0, 24.0, 22.125)","(9.0, 19.0, 17.5)","(12.0, 15.5, 13.0)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:12:59.128039,"(1.8, 2.26, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.5)","(12.0, 15.5, 13.0)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:00.404128,"(1.8, 2.22, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 17.5)","(12.0, 15.5, 13.0)","(3.3, 3.9, 3.536363636363636)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:01.674399,"(1.8, 2.22, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.536363636363636)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:03.025905,"(1.8, 2.22, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.536363636363636)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:04.459520,"(1.8, 2.22, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.536363636363636)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:05.720858,"(1.8, 2.22, 2.172857142857143)","(11.0, 24.0, 22.333333333333332)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 70.5)"
04-01-2023 14:13:06.992731,"(1.8, 2.18, 2.138571428571429)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 95.0, 83.71428571428572)"
04-01-2023 14:13:08.265324,"(1.8, 2.18, 2.138571428571429)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:09.413769,"(1.8, 2.18, 2.138571428571429)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:10.602632,"(1.8, 2.18, 2.138571428571429)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.0)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:11.822691,"(1.8, 2.18, 2.138571428571429)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.5)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:13.079363,"(1.8, 2.16, 2.037272727272727)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.75)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:14.420635,"(1.8, 2.14, 2.1042857142857145)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.346153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:15.703983,"(1.8, 2.14, 2.1042857142857145)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.346153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.6)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:17.110390,"(1.8, 2.14, 2.1042857142857145)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.346153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.6)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:18.330851,"(1.8, 2.14, 2.1042857142857145)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.25)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.6)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:19.656352,"(1.8, 2.14, 2.1042857142857145)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:20.902439,"(1.8, 2.1, 2.0700000000000003)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 19.666666666666668)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:22.139354,"(1.8, 2.1, 2.0700000000000003)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:23.261356,"(1.8, 2.1, 2.0700000000000003)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:24.387917,"(1.8, 2.1, 2.0700000000000003)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.623076923076923)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:25.581471,"(1.8, 2.1, 2.0700000000000003)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.65)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:26.757491,"(1.8, 2.1, 2.058)","(11.0, 24.0, 21.333333333333332)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.73125)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:27.919253,"(1.8, 2.06, 2.026)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.53846153846154)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.75)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:29.048057,"(1.8, 2.06, 2.026)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.7875)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 34.375)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:30.241999,"(1.8, 2.06, 2.026)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.9, 3.905)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:31.382071,"(1.8, 2.06, 2.026)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 3.95, 3.925)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:32.545302,"(1.8, 2.06, 2.026)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 4.0, 3.925)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:33.649222,"(1.8, 2.06, 2.026)","(11.0, 24.0, 21.333333333333332)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 4.0, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:34.728615,"(1.8, 2.04, 1.9566666666666666)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:35.884836,"(1.8, 2.04, 1.9566666666666666)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:36.896099,"(1.8, 2.04, 1.9500000000000002)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.846153846153847)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:38.040890,"(1.8, 2.04, 1.9455555555555557)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.714285714285715)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:39.109081,"(1.8, 2.02, 1.9266666666666665)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.714285714285715)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.98)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:40.222833,"(1.8, 2.02, 1.9242105263157894)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.714285714285715)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:41.372556,"(1.8, 2.0, 1.928)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.2)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:42.805689,"(1.8, 2.0, 1.9249999999999998)","(11.0, 24.0, 22.666666666666668)","(9.0, 20.0, 18.11111111111111)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:44.310911,"(1.8, 2.0, 1.9249999999999998)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.0)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:45.400578,"(1.8, 2.0, 1.9249999999999998)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.0)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:46.476378,"(1.8, 2.0, 1.9249999999999998)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 18.0)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.94)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:47.726711,"(1.8, 2.0, 1.9454545454545453)","(11.0, 24.0, 21.333333333333332)","(9.0, 19.5, 18.0)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.033333333333333)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:49.209837,"(1.8, 1.99, 1.927142857142857)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 19.0)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.057142857142857)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:51.269266,"(1.8, 1.99, 1.927142857142857)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.5, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.057142857142857)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:52.642556,"(1.8, 1.99, 1.927142857142857)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.057142857142857)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 83.71428571428572)"
04-01-2023 14:13:54.027080,"(1.8, 1.99, 1.9345454545454546)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.1, 4.057142857142857)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 90.0, 88.0)"
04-01-2023 14:13:55.351661,"(1.8, 1.98, 1.94875)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.1, 3.979761904761905)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 95.0, 88.0)"
04-01-2023 14:13:56.722567,"(1.8, 1.98, 1.8966666666666665)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.2, 4.0)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 95.0, 88.0)"
04-01-2023 14:13:57.999346,"(1.8, 1.98, 1.8966666666666665)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.2, 4.0)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 95.0, 88.0)"
04-01-2023 14:13:59.269483,"(1.8, 1.98, 1.889090909090909)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.1)","(3.3, 4.2, 4.0)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 95.0, 88.0)"
04-01-2023 14:14:00.712165,"(1.8, 1.98, 1.889090909090909)","(11.0, 24.0, 21.333333333333332)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.9)","(3.3, 4.2, 3.76)","(21.0, 75.0, 71.81818181818181)","(17.0, 40.0, 33.64705882352941)","(21.0, 95.0, 88.0)"
04-01-2023 14:14:02.140773,"(1.8, 1.98, 1.9336363636363636)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.9)","(3.3, 4.2, 3.838157894736842)","(21.0, 75.0, 71.5)","(17.0, 40.0, 34.857142857142854)","(21.0, 95.0, 79.33333333333333)"
04-01-2023 14:14:03.590274,"(1.8, 1.97, 1.9336363636363636)","(11.0, 24.0, 22.071428571428573)","(9.0, 19.0, 17.88888888888889)","(12.0, 15.5, 13.9)","(3.3, 4.2, 3.8666666666666663)","(21.0, 75.0, 71.5)","(17.0, 40.0, 34.857142857142854)","(21.0, 95.0, 79.33333333333333)"
04-01-2023 14:14:04.978325,"(1.8, 1.97, 1.9336363636363636)","(11.0, 24.0, 22.071428571428573)","(9.0, 19.0, 18.523809523809526)","(12.0, 15.5, 13.9)","(3.3, 4.1, 3.8666666666666663)","(21.0, 75.0, 71.5)","(17.0, 40.0, 34.857142857142854)","(21.0, 95.0, 79.33333333333333)"
04-01-2023 14:14:06.464573,"(1.8, 1.97, 1.9336363636363636)","(11.0, 24.0, 22.666666666666668)","(9.0, 19.0, 18.523809523809526)","(12.0, 15.5, 13.9)","(3.3, 4.1, 3.777173913043478)","(21.0, 75.0, 71.5)","(17.0, 40.0, 34.857142857142854)","(21.0, 95.0, 88.0)"
