,Sweet Silver,Churn It Up,Blue Cod,Miss Fischer,Boudicca
04-01-2023 10:26:31.810974,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:32.625626,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:33.414593,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:34.208125,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:34.992409,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:35.809215,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:36.665131,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:37.476577,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:38.311370,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:39.114587,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:39.893288,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:40.687626,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:41.503524,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:42.323196,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:43.164378,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:43.995440,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:44.787731,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:45.568526,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:46.358666,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:47.194829,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:48.022073,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:48.849283,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:49.694366,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:50.495786,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:51.269199,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:52.117767,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:52.922488,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:53.711546,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:54.508973,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:55.399603,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:56.203678,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:56.983321,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:57.778069,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:58.565850,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:26:59.349812,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:00.151456,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:00.951614,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:01.755102,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:02.576281,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:03.354031,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:04.135437,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:04.928025,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:05.729673,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:06.506514,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:07.326992,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:08.094431,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:08.889389,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:09.682982,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:10.466855,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:11.252295,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:12.079084,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:12.878702,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:13.721670,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:14.529388,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:15.381733,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:16.162953,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:16.996785,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:17.810477,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:18.575770,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:19.388387,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:20.176223,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:20.984718,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:21.779142,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:22.589776,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:23.375223,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:24.153481,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:24.941294,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:25.730500,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:26.526190,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:27.311506,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:28.313401,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:29.146374,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:29.937377,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:30.728391,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:31.506907,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:32.282799,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:33.072651,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:33.896057,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:34.716063,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:35.511310,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:36.304667,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:37.127077,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:37.913088,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:38.724739,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:39.527683,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:40.311444,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:41.205379,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:42.018488,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:42.823989,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:43.621444,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:44.401269,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:45.193778,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:46.028744,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:46.851722,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:47.659713,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:48.505171,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:49.291545,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:50.079770,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:50.876843,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:51.661301,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:52.451770,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:53.246965,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:54.035784,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:54.834340,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:55.603652,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:56.384920,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:57.204088,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:57.978438,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:58.799682,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:27:59.600246,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:28:00.410201,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:28:01.206220,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:28:02.005046,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.0, 15.586666666666668)"
04-01-2023 10:28:02.781663,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.5, 16.02)"
04-01-2023 10:28:03.572960,"(3.3, 5.1, 4.433333333333334)","(1.5, 2.4, 2.30768115942029)","(14.0, 32.0, 29.666666666666668)","(16.0, 36.0, 32.785714285714285)","(7.5, 17.5, 16.02)"
