,Son Of Haka,Smoking Sophie,Its Your Shout,Annas Spark,By The Dram,Sky Stone
08-01-2023 17:35:59.879896,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.2625)","(5.5, 12.5, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4289999999999998)"
08-01-2023 17:36:00.889978,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.2625)","(5.5, 12.5, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4308333333333332)"
08-01-2023 17:36:01.843484,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.116666666666667)","(5.5, 12.5, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4308333333333332)"
08-01-2023 17:36:02.815463,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.116666666666667)","(5.5, 12.5, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4308333333333332)"
08-01-2023 17:36:03.835482,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.041176470588235)","(5.5, 12.5, 11.777777777777779)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:04.802721,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.235294117647059)","(5.5, 12.0, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:05.818000,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.116666666666667)","(5.5, 12.5, 12.222222222222221)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:06.872712,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.116666666666667)","(5.5, 12.5, 10.941176470588236)","(19.0, 24.0, 19.45)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:07.888539,"(11.0, 30.0, 28.5)","(26.0, 110.0, 74.0)","(6.0, 8.4, 7.235294117647059)","(5.5, 12.0, 10.857142857142858)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:08.863656,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.4, 7.429411764705883)","(5.5, 11.5, 10.857142857142858)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:09.866372,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.453333333333334)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:10.833674,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.453333333333334)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:11.747748,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.453333333333334)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:12.588616,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.442105263157895)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:13.493533,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.442105263157895)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:14.389690,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.4222222222222225)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:15.331007,"(11.0, 30.0, 28.5)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.4222222222222225)","(5.5, 11.5, 10.75)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.44, 1.4336842105263157)"
08-01-2023 17:36:16.287403,"(11.0, 28.0, 27.333333333333332)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:17.161196,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:18.035648,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:18.877796,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:19.844964,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:20.846938,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:21.757144,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:22.765801,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.435506329113924)"
08-01-2023 17:36:23.796154,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:24.782791,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:25.801315,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:26.846747,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:27.882721,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:28.852207,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:29.855732,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:30.849897,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:31.828756,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:32.744031,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:33.688036,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:34.574734,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:35.524039,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:36.647912,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:37.774862,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:38.852512,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:40.023900,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:41.173714,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:42.166666,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:43.167934,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:44.136632,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:44.985509,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:45.931725,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4390340909090908)"
08-01-2023 17:36:46.871843,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4417532467532468)"
08-01-2023 17:36:47.806298,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4400598802395208)"
08-01-2023 17:36:48.806490,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4400598802395208)"
08-01-2023 17:36:49.767009,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:50.606278,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:51.536951,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.266666666666667)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:52.464542,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.2, 7.216)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:53.490420,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.3)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:54.530236,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:55.574313,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:56.581444,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:57.541717,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:58.495288,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4424770642201834)"
08-01-2023 17:36:59.387491,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4428125)"
08-01-2023 17:37:00.299652,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4428125)"
08-01-2023 17:37:01.283883,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4428125)"
08-01-2023 17:37:02.248487,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4428125)"
08-01-2023 17:37:03.206434,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:04.239215,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:05.249228,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:06.180605,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:07.148226,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:08.083049,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:08.962503,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:09.855020,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:10.776144,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:11.663845,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4416304347826085)"
08-01-2023 17:37:12.693448,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:13.656934,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:14.571077,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:15.569373,"(11.0, 30.0, 27.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:16.588613,"(11.0, 30.0, 28.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:17.477487,"(11.0, 30.0, 28.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:18.404413,"(11.0, 30.0, 28.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.34375)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:19.302787,"(11.0, 30.0, 28.0)","(26.0, 110.0, 80.0)","(6.0, 8.0, 7.2894736842105265)","(5.5, 11.5, 10.666666666666666)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:20.191584,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.305555555555555)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:21.166787,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.305555555555555)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:22.257263,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.305555555555555)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:23.223556,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.305555555555555)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4406741573033708)"
08-01-2023 17:37:24.246422,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.305555555555555)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4405825242718446)"
08-01-2023 17:37:25.452961,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4405825242718446)"
08-01-2023 17:37:26.503396,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4405825242718446)"
08-01-2023 17:37:27.681485,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:28.654394,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:29.590565,"(11.0, 30.0, 28.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:30.492137,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:31.412567,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:32.321158,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:33.376710,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:34.450735,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:35.441678,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:36.420890,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:37.406672,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:38.270115,"(11.0, 28.0, 26.666666666666668)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.324324324324325)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4318867924528302)"
08-01-2023 17:37:39.266181,"(11.0, 29.0, 27.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.363636363636363)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4319047619047618)"
08-01-2023 17:37:40.257954,"(11.0, 29.0, 27.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.363636363636363)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4319047619047618)"
08-01-2023 17:37:41.220466,"(11.0, 29.0, 27.0)","(26.0, 110.0, 83.0)","(6.0, 8.0, 7.363636363636363)","(5.5, 11.5, 10.413793103448276)","(19.0, 24.0, 19.195652173913043)","(1.35, 1.47, 1.4319047619047618)"
