,Fabios Ethics,Good Odds Carla,Boa Vista,Allowed To Dream,Why So Serious,Optimus Eli,Unacceptable Les,Kalyara
08-01-2023 18:22:11.230124,"(7.5, 9.4, 9.384615384615385)","(2.6, 3.25, 3.236206896551724)","(2.25, 2.94, 2.9026666666666667)","(5.0, 6.4, 6.151724137931034)","(41.0, 110.0, 93.33333333333333)","(61.0, 140.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:12.383758,"(7.5, 9.4, 9.371428571428572)","(2.6, 3.25, 3.236206896551724)","(2.25, 2.94, 2.9026666666666667)","(5.0, 6.4, 6.151724137931034)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:13.605716,"(7.5, 9.4, 9.371428571428572)","(2.6, 3.25, 3.236206896551724)","(2.25, 2.94, 2.9026666666666667)","(5.0, 6.4, 6.151724137931034)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.85714285714286)"
08-01-2023 18:22:14.845657,"(7.5, 9.4, 9.36)","(2.6, 3.25, 3.208064516129032)","(2.25, 2.98, 2.9797857142857143)","(5.0, 6.4, 6.112)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.59259259259259)","(31.0, 60.0, 52.5)"
08-01-2023 18:22:16.016881,"(7.5, 9.4, 9.377777777777778)","(2.6, 3.2, 3.1717391304347826)","(2.25, 3.0, 2.9965665236051504)","(5.0, 6.4, 6.363636363636364)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.833333333333332)","(31.0, 60.0, 57.42857142857143)"
08-01-2023 18:22:17.153418,"(7.5, 9.4, 9.346666666666668)","(2.6, 3.2, 3.1893939393939394)","(2.25, 3.0, 2.9965665236051504)","(5.0, 6.4, 6.363636363636364)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 28.0, 25.833333333333332)","(31.0, 60.0, 57.42857142857143)"
08-01-2023 18:22:18.220149,"(7.5, 9.4, 9.293333333333333)","(2.6, 3.2, 3.167708333333333)","(2.25, 3.05, 2.9819444444444443)","(5.0, 6.4, 6.12)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 102.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 57.42857142857143)"
08-01-2023 18:22:19.357535,"(7.5, 9.2, 9.163636363636362)","(2.6, 3.2, 3.167708333333333)","(2.25, 3.05, 3.00625)","(5.0, 6.6, 6.1125)","(41.0, 110.0, 93.33333333333333)","(61.0, 110.0, 102.5)","(19.0, 28.0, 25.214285714285715)","(31.0, 60.0, 53.92307692307692)"
08-01-2023 18:22:20.567486,"(7.5, 9.2, 9.125)","(2.6, 3.2, 3.167708333333333)","(2.3, 3.05, 3.0057894736842106)","(5.0, 6.6, 6.1125)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 102.5)","(19.0, 28.0, 25.2)","(31.0, 55.0, 53.92307692307692)"
08-01-2023 18:22:21.803631,"(7.5, 9.2, 9.094736842105263)","(2.6, 3.2, 3.167708333333333)","(2.3, 3.05, 3.0015384615384613)","(5.0, 6.6, 6.27741935483871)","(41.0, 110.0, 93.33333333333333)","(61.0, 110.0, 102.5)","(19.0, 27.0, 25.666666666666668)","(31.0, 55.0, 53.92307692307692)"
08-01-2023 18:22:23.023229,"(7.5, 9.0, 8.985714285714286)","(2.6, 3.2, 3.167708333333333)","(2.3, 3.0, 3.0369354838709675)","(5.0, 6.6, 6.305882352941176)","(41.0, 110.0, 93.33333333333333)","(61.0, 110.0, 102.5)","(19.0, 27.0, 25.2)","(31.0, 55.0, 53.92307692307692)"
08-01-2023 18:22:24.233669,"(7.5, 9.0, 8.98)","(2.6, 3.2, 3.167708333333333)","(2.3, 3.05, 2.9955555555555557)","(5.0, 6.6, 6.333333333333333)","(41.0, 110.0, 87.77777777777777)","(61.0, 110.0, 104.0)","(19.0, 27.0, 24.75)","(31.0, 55.0, 53.92307692307692)"
08-01-2023 18:22:25.391560,"(7.5, 9.0, 8.98)","(2.6, 3.2, 3.167708333333333)","(2.3, 3.0, 2.995164835164835)","(5.0, 6.6, 6.218181818181819)","(41.0, 110.0, 87.77777777777777)","(61.0, 140.0, 104.0)","(19.0, 27.0, 24.75)","(31.0, 55.0, 53.92307692307692)"
08-01-2023 18:22:26.523802,"(7.5, 9.4, 9.339130434782609)","(2.6, 3.2, 3.167708333333333)","(2.3, 2.98, 2.9148)","(5.0, 6.6, 6.276923076923077)","(41.0, 110.0, 93.33333333333333)","(61.0, 140.0, 112.5)","(19.0, 27.0, 25.285714285714285)","(31.0, 55.0, 53.0)"
08-01-2023 18:22:27.664700,"(7.5, 9.6, 9.471428571428572)","(2.6, 3.2, 3.1340425531914895)","(2.3, 2.94, 2.8848)","(5.0, 6.6, 6.325)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 27.0, 25.285714285714285)","(31.0, 55.0, 71.0)"
08-01-2023 18:22:28.877256,"(7.5, 9.6, 9.471428571428572)","(2.6, 3.2, 3.1403846153846153)","(2.3, 2.92, 2.918461538461538)","(5.0, 6.6, 6.325)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 27.0, 25.333333333333332)","(31.0, 80.0, 67.5)"
08-01-2023 18:22:30.072174,"(7.5, 9.6, 9.48)","(2.6, 3.2, 3.1403846153846153)","(2.3, 2.92, 2.9509090909090907)","(5.0, 6.6, 6.325)","(41.0, 110.0, 93.33333333333333)","(61.0, 130.0, 112.5)","(19.0, 26.0, 25.444444444444443)","(31.0, 85.0, 64.23076923076923)"
08-01-2023 18:22:31.257528,"(7.5, 9.6, 9.471428571428572)","(2.6, 3.15, 3.135)","(2.3, 2.98, 2.9509090909090907)","(5.0, 6.6, 6.311111111111111)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 27.0, 26.454545454545453)","(31.0, 85.0, 71.66666666666666)"
08-01-2023 18:22:32.343035,"(7.5, 9.4, 9.392592592592592)","(2.6, 3.15, 3.103125)","(2.3, 2.98, 2.948235294117647)","(5.0, 6.6, 6.311111111111111)","(41.0, 110.0, 87.77777777777777)","(61.0, 130.0, 112.5)","(19.0, 29.0, 26.0)","(31.0, 80.0, 71.66666666666666)"
08-01-2023 18:22:33.451996,"(7.5, 9.4, 9.392592592592592)","(2.6, 3.15, 3.1365853658536587)","(2.3, 2.98, 2.942222222222222)","(5.0, 6.6, 6.311111111111111)","(41.0, 110.0, 93.57142857142857)","(61.0, 130.0, 100.0)","(19.0, 27.0, 25.5)","(31.0, 80.0, 63.0)"
08-01-2023 18:22:34.710479,"(7.5, 9.6, 9.571428571428571)","(2.6, 3.15, 3.139473684210526)","(2.3, 2.96, 2.9466666666666668)","(5.0, 6.6, 6.325)","(41.0, 100.0, 88.75)","(61.0, 130.0, 102.5)","(19.0, 27.0, 26.333333333333332)","(31.0, 75.0, 63.0)"
08-01-2023 18:22:35.922436,"(7.5, 9.4, 9.35)","(2.6, 3.15, 3.139473684210526)","(2.3, 2.96, 2.9314285714285715)","(5.0, 6.6, 6.325)","(41.0, 100.0, 92.5)","(61.0, 110.0, 102.5)","(19.0, 27.0, 27.5)","(31.0, 75.0, 63.0)"
08-01-2023 18:22:37.148548,"(7.5, 9.4, 9.348387096774193)","(2.6, 3.15, 3.139473684210526)","(2.3, 2.96, 2.9314285714285715)","(5.0, 6.6, 6.325)","(41.0, 100.0, 88.75)","(61.0, 110.0, 102.5)","(19.0, 29.0, 27.5)","(31.0, 75.0, 61.666666666666664)"
08-01-2023 18:22:38.302704,"(7.5, 9.4, 9.348387096774193)","(2.6, 3.15, 3.1365384615384615)","(2.3, 2.96, 2.887272727272727)","(5.0, 6.6, 6.38)","(41.0, 100.0, 88.75)","(61.0, 110.0, 102.5)","(19.0, 29.0, 27.5)","(31.0, 75.0, 64.56521739130434)"
08-01-2023 18:22:39.432491,"(7.5, 9.8, 9.75)","(2.6, 3.25, 3.207777777777778)","(2.3, 2.86, 2.841818181818182)","(5.0, 6.6, 6.6819672131147545)","(41.0, 100.0, 88.75)","(61.0, 110.0, 102.5)","(20.0, 29.0, 28.428571428571427)","(31.0, 75.0, 64.56521739130434)"
08-01-2023 18:22:40.535561,"(7.5, 10.0, 9.79047619047619)","(2.6, 3.2, 3.1894736842105265)","(2.3, 2.88, 2.924)","(5.0, 6.8, 6.67906976744186)","(41.0, 100.0, 94.0)","(61.0, 110.0, 112.5)","(20.0, 29.0, 26.3)","(31.0, 75.0, 63.57142857142857)"
08-01-2023 18:22:41.660275,"(7.5, 10.0, 9.742857142857144)","(2.6, 3.15, 3.131818181818182)","(2.3, 2.98, 2.9163636363636365)","(5.0, 6.8, 6.7)","(41.0, 100.0, 94.0)","(61.0, 130.0, 110.55555555555556)","(20.0, 27.0, 25.25)","(31.0, 75.0, 63.57142857142857)"
08-01-2023 18:22:42.838569,"(8.0, 9.8, 9.742857142857144)","(2.6, 3.15, 3.177777777777778)","(2.35, 2.96, 2.94)","(5.0, 6.8, 6.053932584269663)","(51.0, 100.0, 90.9090909090909)","(61.0, 130.0, 112.85714285714286)","(20.0, 26.0, 24.7)","(31.0, 75.0, 62.94117647058823)"
08-01-2023 18:22:44.095557,"(8.0, 9.8, 9.742857142857144)","(2.6, 3.2, 3.188888888888889)","(2.35, 2.96, 2.9278260869565216)","(5.0, 6.4, 6.086956521739131)","(51.0, 95.0, 92.0)","(61.0, 120.0, 107.5)","(20.0, 26.0, 24.736842105263158)","(31.0, 70.0, 62.94117647058823)"
08-01-2023 18:22:45.289143,"(8.0, 9.8, 9.775)","(2.6, 3.25, 3.217857142857143)","(2.35, 2.94, 2.8723076923076922)","(5.5, 6.2, 6.083636363636364)","(51.0, 95.0, 92.0)","(61.0, 110.0, 102.5)","(21.0, 26.0, 24.727272727272727)","(31.0, 70.0, 61.42857142857143)"
08-01-2023 18:22:46.409812,"(8.0, 10.0, 9.68)","(2.6, 3.25, 3.223529411764706)","(2.35, 2.9, 2.8723076923076922)","(5.5, 6.2, 6.067857142857143)","(51.0, 95.0, 90.9090909090909)","(61.0, 110.0, 102.5)","(21.0, 26.0, 24.727272727272727)","(31.0, 65.0, 61.42857142857143)"
08-01-2023 18:22:47.499737,"(8.0, 10.0, 9.76)","(2.6, 3.25, 3.2344827586206897)","(2.35, 2.9, 2.9952380952380953)","(5.5, 6.2, 6.03)","(51.0, 95.0, 93.33333333333333)","(61.0, 110.0, 107.85714285714286)","(21.0, 26.0, 24.727272727272727)","(31.0, 65.0, 61.92307692307692)"
08-01-2023 18:22:48.641052,"(8.0, 9.4, 9.266666666666666)","(2.6, 3.25, 3.2476510067114095)","(2.35, 3.0, 2.9756521739130433)","(5.5, 6.2, 6.021052631578947)","(51.0, 100.0, 93.33333333333333)","(61.0, 110.0, 106.25)","(21.0, 26.0, 24.666666666666668)","(31.0, 65.0, 58.75)"
08-01-2023 18:22:49.891043,"(8.0, 9.6, 9.507692307692308)","(2.6, 3.25, 3.2452380952380953)","(2.35, 3.0, 2.9756521739130433)","(5.5, 6.2, 6.171428571428572)","(51.0, 100.0, 93.33333333333333)","(61.0, 110.0, 110.625)","(21.0, 26.0, 24.666666666666668)","(31.0, 60.0, 57.857142857142854)"
08-01-2023 18:22:51.354232,"(8.0, 9.6, 9.39746835443038)","(2.6, 3.25, 3.236666666666667)","(2.35, 3.0, 2.9716666666666667)","(5.5, 6.4, 6.12)","(51.0, 100.0, 93.33333333333333)","(61.0, 120.0, 110.625)","(21.0, 26.0, 24.666666666666668)","(31.0, 60.0, 55.55555555555556)"
08-01-2023 18:22:52.667554,"(8.0, 9.8, 9.458064516129033)","(2.6, 3.25, 3.236666666666667)","(2.35, 2.98, 2.973333333333333)","(5.5, 6.4, 6.177777777777778)","(51.0, 100.0, 96.0)","(61.0, 120.0, 105.71428571428571)","(20.0, 26.0, 24.714285714285715)","(31.0, 60.0, 55.55555555555556)"
08-01-2023 18:22:53.969127,"(8.0, 9.6, 9.211764705882354)","(2.6, 3.25, 3.2125000000000004)","(2.35, 3.0, 2.988)","(5.5, 6.4, 6.166666666666667)","(51.0, 100.0, 96.66666666666667)","(61.0, 110.0, 105.71428571428571)","(20.0, 25.0, 27.666666666666668)","(31.0, 60.0, 55.55555555555556)"
08-01-2023 18:22:55.304060,"(8.0, 9.4, 9.211764705882354)","(2.6, 3.25, 3.227777777777778)","(2.35, 3.0, 2.9744)","(5.5, 6.2, 6.11578947368421)","(51.0, 100.0, 96.66666666666667)","(61.0, 110.0, 105.71428571428571)","(20.0, 28.0, 29.0)","(31.0, 60.0, 57.5)"
08-01-2023 18:22:56.515132,"(8.0, 9.4, 9.157142857142857)","(2.6, 3.25, 3.2181818181818183)","(2.35, 3.0, 2.9828571428571427)","(5.5, 6.4, 6.054838709677419)","(51.0, 100.0, 98.57142857142857)","(61.0, 110.0, 105.71428571428571)","(20.0, 30.0, 27.666666666666668)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:22:57.731148,"(8.0, 9.2, 9.157142857142857)","(2.6, 3.25, 3.2181818181818183)","(2.35, 3.0, 2.9828571428571427)","(5.5, 6.2, 6.054838709677419)","(51.0, 100.0, 96.66666666666667)","(61.0, 110.0, 110.625)","(20.0, 28.0, 28.0)","(31.0, 60.0, 58.421052631578945)"
08-01-2023 18:22:58.828796,"(8.0, 9.4, 9.363636363636363)","(2.6, 3.25, 3.2142857142857144)","(2.35, 2.98, 2.9975862068965515)","(5.5, 6.2, 6.050000000000001)","(51.0, 100.0, 98.57142857142857)","(61.0, 120.0, 100.0)","(20.0, 30.0, 28.5)","(31.0, 60.0, 57.77777777777778)"
08-01-2023 18:22:59.944157,"(8.0, 9.4, 9.36)","(2.6, 3.25, 3.2233333333333336)","(2.35, 3.0, 2.962222222222222)","(5.5, 6.2, 6.142857142857143)","(51.0, 100.0, 96.25)","(61.0, 110.0, 100.0)","(20.0, 30.0, 28.22222222222222)","(31.0, 60.0, 57.77777777777778)"
08-01-2023 18:23:01.162623,"(8.0, 9.4, 9.333333333333334)","(2.6, 3.3, 3.2527777777777778)","(2.35, 2.94, 2.91)","(5.5, 6.2, 6.16)","(51.0, 100.0, 84.0)","(61.0, 110.0, 95.0)","(20.0, 30.0, 28.0)","(31.0, 60.0, 57.77777777777778)"
08-01-2023 18:23:02.333256,"(8.0, 9.4, 9.314285714285715)","(2.6, 3.3, 3.2527777777777778)","(2.35, 2.92, 2.9257142857142857)","(5.5, 6.2, 6.0600000000000005)","(51.0, 100.0, 84.0)","(61.0, 100.0, 95.0)","(20.0, 30.0, 27.8)","(31.0, 60.0, 57.77777777777778)"
08-01-2023 18:23:03.475881,"(8.0, 9.4, 9.353846153846154)","(2.6, 3.3, 3.260655737704918)","(2.35, 2.94, 2.9257142857142857)","(5.5, 6.2, 6.097872340425532)","(51.0, 100.0, 83.75)","(61.0, 100.0, 102.5)","(20.0, 28.0, 28.727272727272727)","(31.0, 60.0, 54.333333333333336)"
08-01-2023 18:23:04.712375,"(8.0, 9.4, 9.25)","(2.6, 3.3, 3.2553846153846155)","(2.35, 2.96, 2.9400484027105516)","(5.5, 6.2, 6.0625)","(51.0, 95.0, 83.75)","(61.0, 110.0, 102.5)","(20.0, 29.0, 28.727272727272727)","(31.0, 55.0, 54.375)"
08-01-2023 18:23:05.901798,"(8.0, 9.2, 9.181818181818182)","(2.6, 3.3, 3.2609756097560973)","(2.35, 2.96, 2.919259259259259)","(5.5, 6.2, 6.053333333333334)","(51.0, 95.0, 82.0)","(61.0, 110.0, 96.25)","(20.0, 29.0, 28.076923076923077)","(31.0, 55.0, 54.09090909090909)"
08-01-2023 18:23:07.131246,"(7.5, 9.4, 9.243478260869566)","(2.7, 3.3, 3.2824999999999998)","(2.45, 2.94, 2.862083333333333)","(5.5, 6.2, 6.16)","(51.0, 90.0, 85.0)","(61.0, 100.0, 96.25)","(20.0, 29.0, 28.7)","(31.0, 55.0, 54.285714285714285)"
08-01-2023 18:23:08.233302,"(7.5, 9.6, 9.290909090909091)","(2.7, 3.3, 3.2873493975903614)","(2.45, 2.88, 2.862083333333333)","(5.5, 6.2, 6.16)","(51.0, 90.0, 83.75)","(61.0, 100.0, 94.0)","(20.0, 29.0, 28.357142857142858)","(31.0, 55.0, 58.75)"
08-01-2023 18:23:09.385627,"(7.5, 9.6, 9.28695652173913)","(2.7, 3.35, 3.3019230769230767)","(2.45, 2.88, 2.861190476190476)","(5.5, 6.2, 6.102325581395349)","(51.0, 95.0, 83.75)","(61.0, 100.0, 97.5)","(20.0, 29.0, 28.076923076923077)","(31.0, 60.0, 57.77777777777778)"
08-01-2023 18:23:10.559912,"(7.5, 9.6, 9.28695652173913)","(2.7, 3.35, 3.3024999999999998)","(2.45, 2.86, 2.8274074074074074)","(5.5, 6.2, 6.076190476190476)","(51.0, 95.0, 83.75)","(61.0, 100.0, 98.0)","(20.0, 29.0, 28.454545454545453)","(31.0, 60.0, 56.92307692307692)"
08-01-2023 18:23:11.733837,"(7.5, 9.6, 9.295238095238094)","(2.7, 3.35, 3.323076923076923)","(2.45, 2.84, 2.8114285714285714)","(5.5, 6.2, 6.076190476190476)","(51.0, 95.0, 84.0)","(61.0, 110.0, 103.33333333333333)","(20.0, 29.0, 28.8)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:12.895667,"(7.5, 9.2, 9.012698412698413)","(2.7, 3.35, 3.3379464285714286)","(2.45, 2.84, 2.825098039215686)","(5.5, 6.2, 6.08235294117647)","(51.0, 90.0, 81.0)","(61.0, 110.0, 103.33333333333333)","(20.0, 29.0, 28.8)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:14.128987,"(7.5, 9.2, 8.98348623853211)","(2.7, 3.35, 3.3397727272727273)","(2.45, 2.84, 2.8109090909090906)","(5.5, 6.0, 6.042424242424242)","(51.0, 90.0, 93.33333333333334)","(61.0, 110.0, 110.0)","(20.0, 29.0, 28.857142857142858)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:15.299791,"(7.5, 9.2, 8.961538461538462)","(2.7, 3.4, 3.3842105263157896)","(2.45, 2.84, 2.810285714285714)","(5.5, 6.2, 6.055555555555555)","(51.0, 100.0, 90.0)","(61.0, 120.0, 110.0)","(20.0, 29.0, 28.666666666666668)","(31.0, 60.0, 57.333333333333336)"
08-01-2023 18:23:16.404791,"(7.5, 9.2, 8.97872340425532)","(2.7, 3.4, 3.396590909090909)","(2.4, 2.82, 2.803225806451613)","(5.0, 6.2, 6.098630136986301)","(51.0, 100.0, 92.22222222222223)","(61.0, 120.0, 97.5)","(20.0, 29.0, 28.636363636363637)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:17.556321,"(7.5, 9.2, 8.97319587628866)","(2.7, 3.4, 3.396590909090909)","(2.4, 2.86, 2.8193548387096774)","(5.0, 6.2, 6.0436619718309865)","(51.0, 95.0, 92.22222222222223)","(61.0, 100.0, 96.66666666666667)","(20.0, 29.0, 28.5)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:18.673908,"(7.5, 9.2, 8.97319587628866)","(2.7, 3.4, 3.396590909090909)","(2.4, 2.84, 2.8193548387096774)","(5.0, 6.2, 6.005263157894737)","(51.0, 95.0, 85.0)","(61.0, 100.0, 96.66666666666667)","(20.0, 29.0, 28.5)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:19.778449,"(7.5, 9.2, 8.970833333333333)","(2.7, 3.45, 3.423684210526316)","(2.45, 2.82, 2.829333333333333)","(5.5, 6.2, 6.0095238095238095)","(51.0, 95.0, 85.0)","(61.0, 100.0, 98.0)","(20.0, 29.0, 28.214285714285715)","(31.0, 60.0, 57.142857142857146)"
08-01-2023 18:23:20.901600,"(7.5, 8.8, 8.770588235294118)","(2.7, 3.45, 3.4166666666666665)","(2.45, 2.84, 2.8330434782608696)","(5.5, 6.2, 6.0095238095238095)","(51.0, 95.0, 87.5)","(61.0, 100.0, 98.0)","(20.0, 29.0, 28.24137931034483)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:22.031661,"(7.5, 9.0, 8.855072463768115)","(2.7, 3.45, 3.433333333333333)","(2.45, 2.84, 2.7898181818181818)","(5.5, 6.2, 6.105263157894737)","(51.0, 100.0, 105.0)","(61.0, 100.0, 98.0)","(20.0, 29.0, 28.24137931034483)","(31.0, 60.0, 58.0)"
08-01-2023 18:23:23.165379,"(7.5, 9.0, 8.86111111111111)","(2.7, 3.5, 3.4692307692307693)","(2.45, 2.82, 2.7957627118644064)","(5.5, 6.2, 6.102857142857143)","(51.0, 130.0, 108.57142857142857)","(61.0, 100.0, 98.0)","(20.0, 29.0, 27.9)","(31.0, 60.0, 57.857142857142854)"
08-01-2023 18:23:24.336677,"(7.5, 9.0, 8.86111111111111)","(2.7, 3.5, 3.5158227848101267)","(2.45, 2.8, 2.7957671957671955)","(5.5, 6.2, 6.033962264150944)","(51.0, 120.0, 108.57142857142857)","(61.0, 100.0, 114.0)","(20.0, 29.0, 25.714285714285715)","(31.0, 60.0, 59.54545454545455)"
08-01-2023 18:23:25.382367,"(7.5, 9.0, 8.83529411764706)","(2.7, 3.55, 3.5158227848101267)","(2.45, 2.8, 2.7957671957671955)","(5.5, 6.2, 6.059016393442623)","(51.0, 120.0, 112.72727272727272)","(61.0, 120.0, 114.0)","(20.0, 27.0, 25.764705882352942)","(31.0, 60.0, 59.583333333333336)"
08-01-2023 18:23:26.549983,"(7.5, 8.6, 8.492903225806451)","(2.7, 3.55, 3.5377777777777775)","(2.45, 2.8, 2.79425641025641)","(5.5, 6.2, 6.059016393442623)","(51.0, 120.0, 112.72727272727272)","(61.0, 120.0, 114.0)","(20.0, 26.0, 25.5)","(31.0, 60.0, 60.0)"
08-01-2023 18:23:27.709647,"(7.5, 8.6, 8.48904109589041)","(2.7, 3.55, 3.5642857142857145)","(2.45, 2.8, 2.7748484848484845)","(5.5, 6.2, 6.049122807017544)","(51.0, 120.0, 104.0)","(61.0, 120.0, 114.0)","(20.0, 26.0, 25.142857142857142)","(31.0, 65.0, 60.18518518518518)"
08-01-2023 18:23:28.885263,"(7.5, 8.6, 8.332231404958677)","(2.7, 3.6, 3.5642857142857145)","(2.45, 2.78, 2.7748484848484845)","(5.5, 6.2, 5.986046511627907)","(51.0, 110.0, 104.0)","(61.0, 120.0, 114.0)","(20.0, 26.0, 25.142857142857142)","(31.0, 65.0, 59.09090909090909)"
08-01-2023 18:23:30.024479,"(7.5, 8.6, 8.36056338028169)","(2.7, 3.6, 3.6216666666666666)","(2.45, 2.78, 2.7944278606965174)","(5.5, 6.0, 5.963529411764706)","(51.0, 110.0, 101.42857142857143)","(61.0, 120.0, 110.0)","(20.0, 26.0, 25.363636363636363)","(31.0, 65.0, 60.18518518518518)"
08-01-2023 18:23:31.193864,"(7.5, 8.6, 8.357241379310345)","(2.7, 3.65, 3.6216666666666666)","(2.45, 2.8, 2.777927461139896)","(5.5, 6.2, 5.9259259259259265)","(51.0, 110.0, 93.33333333333333)","(61.0, 120.0, 114.0)","(20.0, 26.0, 26.941176470588236)","(31.0, 65.0, 60.18518518518518)"
08-01-2023 18:23:32.356527,"(7.5, 8.6, 8.459130434782608)","(2.8, 3.65, 3.625757575757576)","(2.4, 2.78, 2.7742292490118574)","(5.0, 6.0, 5.835)","(51.0, 110.0, 93.33333333333333)","(61.0, 120.0, 110.0)","(20.0, 27.0, 27.884615384615383)","(31.0, 65.0, 59.34782608695652)"
08-01-2023 18:23:33.572083,"(7.5, 8.4, 8.396296296296297)","(2.8, 3.65, 3.625757575757576)","(2.4, 2.78, 2.7704191616766467)","(5.0, 5.9, 5.795505617977528)","(51.0, 110.0, 93.33333333333333)","(61.0, 120.0, 110.0)","(20.0, 28.0, 27.25)","(31.0, 65.0, 60.18518518518518)"
08-01-2023 18:23:34.714236,"(7.5, 8.6, 8.344360902255639)","(2.8, 3.65, 3.6464285714285714)","(2.4, 2.78, 2.7423076923076923)","(5.0, 5.8, 5.915151515151515)","(51.0, 110.0, 91.25)","(61.0, 120.0, 108.0)","(20.0, 28.0, 27.2)","(31.0, 65.0, 60.51724137931035)"
08-01-2023 18:23:35.871968,"(7.5, 8.6, 8.301694915254236)","(2.8, 3.65, 3.6466666666666665)","(2.4, 2.76, 2.7349367088607597)","(5.0, 6.0, 5.923809523809524)","(51.0, 110.0, 97.5)","(61.0, 120.0, 105.0)","(20.0, 28.0, 27.2)","(31.0, 65.0, 61.1764705882353)"
08-01-2023 18:23:36.964384,"(7.5, 8.6, 8.318399999999999)","(2.8, 3.6, 3.5774834437086094)","(2.4, 2.74, 2.7349367088607597)","(5.0, 6.0, 5.955555555555556)","(51.0, 110.0, 105.0)","(61.0, 120.0, 105.0)","(20.0, 28.0, 27.821428571428573)","(31.0, 65.0, 60.0)"
08-01-2023 18:23:38.146930,"(7.5, 8.6, 8.319626168224298)","(2.8, 3.6, 3.5652777777777778)","(2.4, 2.76, 2.74)","(5.0, 6.0, 5.966666666666667)","(51.0, 110.0, 97.5)","(61.0, 120.0, 108.0)","(20.0, 28.0, 27.821428571428573)","(31.0, 65.0, 60.0)"
08-01-2023 18:23:39.462270,"(7.5, 8.6, 8.396078431372548)","(2.8, 3.7, 3.666666666666667)","(2.4, 2.74, 2.7466666666666666)","(5.0, 6.0, 5.854)","(51.0, 110.0, 97.5)","(61.0, 120.0, 101.25)","(20.0, 28.0, 27.82758620689655)","(31.0, 65.0, 61.0)"
08-01-2023 18:23:40.801480,"(7.5, 8.6, 8.396078431372548)","(2.8, 3.7, 3.666666666666667)","(2.4, 2.76, 2.754583333333333)","(5.0, 5.9, 5.8246376811594205)","(51.0, 110.0, 97.5)","(61.0, 120.0, 98.57142857142857)","(20.0, 28.0, 27.82758620689655)","(31.0, 65.0, 61.0)"
08-01-2023 18:23:42.103783,"(7.5, 8.6, 8.47433628318584)","(2.8, 3.7, 3.63)","(2.35, 2.76, 2.761090909090909)","(5.0, 5.9, 5.821052631578947)","(51.0, 110.0, 97.5)","(61.0, 120.0, 97.5)","(20.0, 28.0, 27.854545454545455)","(31.0, 65.0, 60.55555555555556)"
08-01-2023 18:23:43.610028,"(7.5, 8.6, 8.4890625)","(2.8, 3.65, 3.6008196721311476)","(2.35, 2.78, 2.755221238938053)","(5.0, 5.9, 5.838095238095238)","(51.0, 110.0, 97.5)","(61.0, 120.0, 100.0)","(20.0, 28.0, 27.5)","(31.0, 65.0, 59.166666666666664)"
08-01-2023 18:23:45.115137,"(7.5, 8.6, 8.490370370370371)","(2.8, 3.65, 3.605223880597015)","(2.35, 2.78, 2.7856310679611647)","(5.0, 5.9, 5.821052631578947)","(51.0, 110.0, 97.5)","(61.0, 120.0, 100.0)","(20.0, 28.0, 27.927272727272726)","(31.0, 60.0, 58.94736842105263)"
08-01-2023 18:23:46.292259,"(7.5, 8.6, 8.490370370370371)","(2.8, 3.65, 3.605223880597015)","(2.35, 2.8, 2.7777215189873417)","(5.0, 5.9, 5.821052631578947)","(51.0, 110.0, 92.5)","(61.0, 120.0, 100.0)","(20.0, 28.0, 27.92452830188679)","(31.0, 60.0, 59.54545454545455)"
08-01-2023 18:23:47.493063,"(7.5, 8.6, 8.4890625)","(2.8, 3.65, 3.608730158730159)","(2.35, 2.8, 2.782941176470588)","(5.0, 5.9, 5.821052631578947)","(51.0, 100.0, 92.5)","(61.0, 120.0, 100.0)","(20.0, 28.0, 27.854545454545455)","(31.0, 60.0, 59.54545454545455)"
