,Terrific Keith,Lochinvar Jazz,Hannele Bale,Daksha Bale,Gotham Diva,Long Shadow,Vance Bale,Dr Ronald
11-01-2023 19:56:17.877652,"(2.5, 3.25, 3.2023809523809526)","(13.0, 23.0, 22.294117647058822)","(6.0, 7.0, 6.927272727272727)","(8.0, 11.0, 10.580645161290322)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.3, 2.8, 2.744)","(71.0, 420.0, 373.3333333333333)"
11-01-2023 19:56:19.055182,"(2.5, 3.25, 3.2023809523809526)","(13.0, 23.0, 22.692307692307693)","(6.0, 7.0, 6.978947368421053)","(8.0, 11.0, 10.409090909090908)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.76, 2.8125)","(71.0, 440.0, 286.6666666666667)"
11-01-2023 19:56:20.134121,"(2.5, 3.25, 3.2115384615384617)","(13.0, 23.0, 22.428571428571427)","(6.0, 7.0, 6.978947368421053)","(8.0, 11.0, 10.222222222222221)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.82, 2.7975)","(71.0, 440.0, 373.3333333333333)"
11-01-2023 19:56:21.257501,"(2.5, 3.2, 3.186)","(13.0, 24.0, 23.333333333333332)","(6.0, 7.0, 6.851851851851852)","(8.0, 11.0, 10.19047619047619)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.82, 2.8337499999999998)","(71.0, 440.0, 373.3333333333333)"
11-01-2023 19:56:22.395246,"(2.5, 3.2, 3.1766666666666667)","(13.0, 24.0, 23.333333333333332)","(6.0, 7.0, 6.819354838709677)","(8.0, 11.0, 10.36)","(51.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.3, 2.84, 2.8492307692307692)","(71.0, 440.0, 373.3333333333333)"
11-01-2023 19:56:23.582133,"(2.5, 3.2, 3.1766666666666667)","(13.0, 24.0, 23.23076923076923)","(6.0, 7.0, 6.8068965517241375)","(8.0, 11.0, 10.36)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.88, 2.851578947368421)","(81.0, 440.0, 373.3333333333333)"
11-01-2023 19:56:25.006440,"(2.5, 3.2, 3.1766666666666667)","(13.0, 24.0, 23.454545454545453)","(6.0, 7.0, 6.714285714285714)","(8.0, 11.0, 10.466666666666667)","(51.0, 150.0, 116.66666666666667)","(21.0, 38.0, 35.25)","(2.3, 2.86, 2.864)","(81.0, 440.0, 250.0)"
11-01-2023 19:56:26.365232,"(2.5, 3.2, 3.1750000000000003)","(15.0, 24.0, 23.23076923076923)","(6.0, 6.8, 6.581818181818182)","(8.0, 11.0, 10.407407407407407)","(61.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.35, 2.88, 2.8946666666666667)","(91.0, 320.0, 310.0)"
11-01-2023 19:56:27.669193,"(2.5, 3.2, 3.1750000000000003)","(15.0, 24.0, 23.23076923076923)","(6.0, 6.8, 6.581818181818182)","(8.0, 11.0, 10.407407407407407)","(61.0, 150.0, 138.0)","(21.0, 38.0, 35.25)","(2.35, 2.9, 2.9266666666666667)","(91.0, 320.0, 310.0)"
11-01-2023 19:56:28.961394,"(2.5, 3.2, 3.17)","(15.0, 24.0, 23.454545454545453)","(6.0, 6.8, 6.581818181818182)","(8.0, 11.0, 10.407407407407407)","(61.0, 150.0, 135.71428571428572)","(21.0, 38.0, 35.25)","(2.35, 2.96, 2.8846153846153846)","(91.0, 320.0, 305.0)"
11-01-2023 19:56:30.459547,"(2.5, 3.2, 3.1617647058823533)","(15.0, 24.0, 23.23076923076923)","(6.0, 6.8, 6.581818181818182)","(8.0, 11.0, 10.083333333333334)","(61.0, 150.0, 138.0)","(21.0, 38.0, 34.7)","(2.35, 2.94, 2.915348837209302)","(91.0, 320.0, 310.0)"
11-01-2023 19:56:31.783181,"(2.5, 3.2, 3.1617647058823533)","(15.0, 24.0, 23.23076923076923)","(6.0, 6.8, 6.226168224299066)","(8.0, 10.5, 10.08)","(61.0, 150.0, 138.0)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.92, 2.957777777777778)","(91.0, 320.0, 305.0)"
11-01-2023 19:56:33.152442,"(2.5, 3.15, 3.1363636363636362)","(15.0, 24.0, 23.52)","(6.0, 6.4, 6.057142857142857)","(8.0, 10.5, 10.08)","(61.0, 150.0, 116.66666666666667)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.98, 2.9625)","(71.0, 320.0, 310.0)"
11-01-2023 19:56:34.476411,"(2.5, 3.2, 3.1566666666666667)","(15.0, 24.0, 23.52)","(6.0, 6.2, 6.003846153846154)","(8.0, 10.5, 10.22)","(61.0, 150.0, 134.0)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.98, 2.9807407407407407)","(71.0, 320.0, 310.0)"
11-01-2023 19:56:35.801222,"(2.5, 3.2, 3.1689655172413795)","(15.0, 24.0, 23.52)","(6.0, 6.2, 6.045454545454546)","(8.0, 10.5, 10.170588235294119)","(61.0, 150.0, 143.33333333333334)","(21.0, 38.0, 34.888888888888886)","(2.35, 3.0, 2.980952380952381)","(81.0, 320.0, 310.0)"
11-01-2023 19:56:37.103747,"(2.5, 3.2, 3.1689655172413795)","(15.0, 24.0, 23.52)","(6.0, 6.2, 6.177777777777778)","(8.0, 10.5, 10.08)","(61.0, 150.0, 125.0)","(21.0, 38.0, 34.888888888888886)","(2.35, 3.0, 2.880566037735849)","(81.0, 320.0, 300.0)"
11-01-2023 19:56:38.385950,"(2.5, 3.2, 3.155)","(15.0, 24.0, 23.52)","(6.0, 6.2, 6.512)","(8.0, 10.5, 10.3)","(61.0, 150.0, 125.0)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.9, 2.8340540540540538)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:39.550238,"(2.5, 3.25, 3.204054054054054)","(15.0, 24.0, 23.454545454545453)","(6.0, 6.6, 6.512)","(8.0, 10.5, 10.3)","(61.0, 150.0, 125.0)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.86, 2.8340540540540538)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:40.708265,"(2.5, 3.3, 3.2470588235294118)","(15.0, 24.0, 23.875)","(6.0, 6.6, 6.576470588235294)","(8.0, 10.5, 10.2375)","(61.0, 150.0, 133.33333333333334)","(21.0, 38.0, 34.888888888888886)","(2.35, 2.82, 2.8114285714285714)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:42.024957,"(2.6, 3.3, 3.275)","(16.0, 24.0, 24.90909090909091)","(6.0, 6.8, 6.702702702702703)","(8.0, 9.0, 9.6)","(61.0, 150.0, 125.0)","(21.0, 38.0, 36.30769230769231)","(2.45, 2.8, 2.7178947368421054)","(81.0, 320.0, 280.0)"
11-01-2023 19:56:43.222915,"(2.6, 3.35, 3.3204545454545453)","(16.0, 26.0, 24.90909090909091)","(6.0, 6.8, 6.7727272727272725)","(8.0, 10.0, 9.742857142857142)","(61.0, 150.0, 125.0)","(21.0, 38.0, 36.8421052631579)","(2.45, 2.74, 2.711692307692308)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:44.466500,"(2.6, 3.35, 3.344827586206897)","(16.0, 26.0, 23.944444444444443)","(6.0, 6.8, 6.8)","(8.0, 10.0, 9.86)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.45, 2.72, 2.7022222222222223)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:45.795714,"(2.6, 3.35, 3.3460526315789476)","(16.0, 24.0, 23.944444444444443)","(6.0, 7.0, 6.729411764705882)","(8.0, 10.0, 9.785714285714286)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.45, 2.72, 2.7153846153846155)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:47.149488,"(2.6, 3.35, 3.3460526315789476)","(16.0, 24.0, 23.0)","(6.0, 6.8, 6.785365853658536)","(8.0, 9.8, 9.611764705882354)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.45, 2.74, 2.688888888888889)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:48.489339,"(2.6, 3.4, 3.375)","(16.0, 23.0, 22.714285714285715)","(6.0, 7.0, 6.785365853658536)","(8.0, 9.8, 9.566666666666666)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.4, 2.72, 2.685714285714286)","(81.0, 320.0, 264.0)"
11-01-2023 19:56:49.826597,"(2.6, 3.45, 3.406756756756757)","(16.0, 23.0, 22.75)","(6.0, 7.2, 7.172340425531915)","(8.0, 9.6, 9.485714285714286)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.4, 2.7, 2.6961643835616442)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:51.148384,"(2.6, 3.45, 3.4025000000000003)","(16.0, 23.0, 22.75)","(6.0, 7.2, 7.174285714285714)","(8.0, 9.6, 9.505882352941176)","(61.0, 150.0, 114.0)","(21.0, 38.0, 37.09090909090909)","(2.4, 2.7, 2.6981818181818182)","(81.0, 320.0, 312.0)"
11-01-2023 19:56:52.430431,"(2.6, 3.4, 3.3807692307692307)","(16.0, 24.0, 24.0)","(6.0, 7.2, 7.427272727272728)","(8.0, 9.6, 8.657142857142857)","(61.0, 150.0, 128.1818181818182)","(21.0, 38.0, 41.625)","(2.4, 2.7, 2.83)","(81.0, 320.0, 312.5)"
11-01-2023 19:56:53.741803,"(2.6, 3.05, 3.026086956521739)","(16.0, 26.0, 24.75)","(6.0, 7.6, 7.452173913043478)","(8.0, 8.8, 8.641958041958041)","(61.0, 150.0, 123.33333333333333)","(21.0, 42.0, 43.76470588235294)","(2.4, 2.84, 2.818260869565217)","(81.0, 320.0, 312.5)"
11-01-2023 19:56:55.087155,"(2.6, 3.05, 3.0180555555555557)","(16.0, 25.0, 24.0)","(6.0, 7.6, 7.4511627906976745)","(8.0, 9.0, 8.883333333333333)","(61.0, 150.0, 123.33333333333333)","(21.0, 48.0, 44.72727272727273)","(2.4, 2.82, 2.8510344827586205)","(81.0, 320.0, 312.5)"
11-01-2023 19:56:56.389087,"(2.6, 3.1, 3.0484848484848484)","(16.0, 24.0, 24.75)","(6.0, 7.6, 7.3950000000000005)","(8.0, 9.0, 8.622222222222222)","(61.0, 150.0, 130.0)","(21.0, 48.0, 45.1578947368421)","(2.4, 2.88, 2.8545454545454545)","(81.0, 320.0, 312.5)"
11-01-2023 19:56:57.715353,"(2.6, 3.1, 3.0615384615384618)","(16.0, 25.0, 24.75)","(6.0, 7.4, 7.507142857142857)","(8.0, 8.8, 8.676923076923076)","(61.0, 150.0, 130.0)","(21.0, 48.0, 45.1578947368421)","(2.4, 2.88, 2.857297297297297)","(81.0, 320.0, 312.5)"
11-01-2023 19:56:58.955224,"(2.6, 3.05, 3.0184210526315787)","(16.0, 25.0, 24.44)","(6.0, 7.6, 7.507142857142857)","(8.0, 8.8, 8.683333333333334)","(61.0, 150.0, 123.33333333333333)","(21.0, 48.0, 45.0)","(2.4, 2.86, 2.927710843373494)","(81.0, 320.0, 312.5)"
11-01-2023 19:57:00.242838,"(2.6, 3.05, 3.019354838709677)","(16.0, 25.0, 24.44)","(6.0, 7.4, 7.333333333333334)","(8.0, 8.8, 8.64)","(61.0, 150.0, 105.0)","(26.0, 48.0, 44.44444444444444)","(2.4, 2.96, 2.9491428571428573)","(81.0, 320.0, 313.3333333333333)"
11-01-2023 19:57:01.572913,"(2.6, 3.05, 3.015)","(16.0, 25.0, 24.419354838709676)","(6.0, 7.4, 7.441509433962264)","(8.0, 8.8, 8.366666666666665)","(61.0, 150.0, 121.05263157894737)","(26.0, 48.0, 46.333333333333336)","(2.4, 2.96, 3.001497005988024)","(81.0, 320.0, 286.6666666666667)"
11-01-2023 19:57:02.841745,"(2.6, 2.9, 2.862461538461538)","(16.0, 25.0, 24.419354838709676)","(6.0, 7.6, 7.416)","(8.0, 8.6, 8.5)","(61.0, 150.0, 123.80952380952381)","(26.0, 48.0, 46.75)","(2.4, 3.05, 3.016489361702128)","(81.0, 320.0, 286.6666666666667)"
11-01-2023 19:57:04.136311,"(2.6, 2.88, 2.8728571428571428)","(16.0, 25.0, 24.217391304347824)","(6.0, 7.6, 7.52)","(8.0, 8.6, 8.308333333333334)","(61.0, 150.0, 123.80952380952381)","(26.0, 48.0, 46.75)","(2.4, 3.05, 3.017877094972067)","(81.0, 320.0, 280.0)"
11-01-2023 19:57:05.459403,"(2.6, 2.94, 2.9259649122807017)","(16.0, 25.0, 24.185185185185187)","(6.0, 7.6, 7.464705882352941)","(8.0, 8.4, 8.183783783783783)","(61.0, 150.0, 116.15384615384616)","(26.0, 48.0, 43.09090909090909)","(2.4, 3.05, 3.0392265193370163)","(81.0, 320.0, 293.3333333333333)"
11-01-2023 19:57:06.769588,"(2.6, 2.94, 2.921818181818182)","(16.0, 25.0, 24.0)","(6.0, 7.6, 7.426086956521739)","(7.5, 8.2, 8.266666666666667)","(61.0, 150.0, 124.11764705882354)","(26.0, 48.0, 45.6)","(2.45, 3.05, 3.0863247863247865)","(81.0, 320.0, 280.0)"
11-01-2023 19:57:08.089366,"(2.6, 2.96, 2.933333333333333)","(16.0, 24.0, 23.933333333333334)","(6.0, 7.6, 7.405405405405405)","(7.5, 8.4, 8.167441860465116)","(61.0, 150.0, 124.11764705882354)","(26.0, 48.0, 45.0)","(2.45, 3.1, 3.048161764705882)","(81.0, 320.0, 200.0)"
11-01-2023 19:57:09.417059,"(2.6, 2.96, 2.9383529411764706)","(16.0, 24.0, 23.928571428571427)","(6.0, 7.6, 7.397260273972603)","(7.5, 8.2, 8.16)","(61.0, 150.0, 120.66666666666667)","(26.0, 48.0, 45.0)","(2.45, 3.05, 3.0723214285714286)","(91.0, 240.0, 202.5)"
11-01-2023 19:57:10.701273,"(2.6, 2.94, 2.9090322580645163)","(16.0, 24.0, 23.838709677419356)","(6.0, 7.6, 7.435555555555556)","(7.5, 8.2, 8.163636363636362)","(61.0, 150.0, 132.5)","(26.0, 48.0, 45.714285714285715)","(2.45, 3.1, 3.078723404255319)","(91.0, 240.0, 233.33333333333334)"
11-01-2023 19:57:11.982755,"(2.6, 2.92, 2.9)","(16.0, 25.0, 23.838709677419356)","(6.0, 7.6, 7.4363636363636365)","(7.5, 8.2, 8.179661016949153)","(61.0, 140.0, 132.5)","(26.0, 48.0, 44.8)","(2.45, 3.1, 3.0872340425531917)","(91.0, 240.0, 233.33333333333334)"
11-01-2023 19:57:13.270762,"(2.6, 2.92, 2.8864)","(16.0, 25.0, 24.857142857142858)","(6.0, 7.6, 7.458536585365854)","(7.5, 8.2, 8.303448275862069)","(61.0, 140.0, 135.71428571428572)","(26.0, 48.0, 44.285714285714285)","(2.45, 3.1, 3.079473684210526)","(81.0, 240.0, 233.33333333333334)"
11-01-2023 19:57:14.544898,"(2.6, 2.9, 2.8835294117647057)","(16.0, 24.0, 24.076923076923077)","(6.0, 7.6, 7.718181818181818)","(7.5, 8.4, 8.528571428571428)","(61.0, 140.0, 123.33333333333333)","(26.0, 46.0, 44.666666666666664)","(2.45, 3.1, 2.8816666666666664)","(81.0, 240.0, 235.0)"
11-01-2023 19:57:15.952743,"(2.6, 2.96, 2.9904)","(16.0, 25.0, 25.352941176470587)","(6.0, 7.8, 7.823529411764706)","(7.5, 8.6, 8.762500000000001)","(61.0, 150.0, 125.0)","(26.0, 46.0, 45.5)","(2.45, 2.9, 2.803783783783784)","(81.0, 240.0, 248.75)"
11-01-2023 19:57:17.300136,"(2.6, 3.0, 2.9968)","(16.0, 27.0, 25.5)","(6.0, 8.0, 7.8545454545454545)","(7.5, 8.8, 8.878787878787879)","(61.0, 150.0, 125.0)","(26.0, 48.0, 45.294117647058826)","(2.45, 2.82, 2.7581818181818183)","(81.0, 380.0, 248.75)"
11-01-2023 19:57:18.611834,"(2.6, 3.05, 3.0001519756838904)","(16.0, 27.0, 25.5)","(6.0, 8.0, 7.8545454545454545)","(7.5, 9.0, 8.891891891891891)","(61.0, 150.0, 148.57142857142856)","(26.0, 46.0, 45.294117647058826)","(2.45, 2.8, 2.788059701492537)","(81.0, 380.0, 248.75)"
11-01-2023 19:57:20.228759,"(2.6, 3.05, 3.0023738872403563)","(16.0, 27.0, 25.666666666666668)","(6.0, 8.0, 7.82)","(7.5, 9.0, 8.878787878787879)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.0)","(2.45, 2.8, 2.785974025974026)","(81.0, 380.0, 283.0769230769231)"
11-01-2023 19:57:21.588693,"(2.6, 3.05, 3.0023738872403563)","(16.0, 27.0, 25.0)","(6.0, 8.0, 7.83)","(7.5, 9.0, 9.191666666666666)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.0)","(2.45, 2.8, 2.7938983050847455)","(81.0, 380.0, 263.75)"
11-01-2023 19:57:23.077668,"(2.6, 3.05, 3.0559523809523808)","(17.0, 25.0, 23.941176470588236)","(6.0, 8.0, 7.7375)","(7.5, 9.2, 9.117647058823529)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.27272727272727)","(2.4, 2.8, 2.7525)","(91.0, 370.0, 263.75)"
11-01-2023 19:57:24.455939,"(2.6, 3.1, 3.0723880597014923)","(17.0, 24.0, 24.28)","(6.0, 7.8, 7.744262295081968)","(7.5, 9.2, 9.244444444444445)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.27272727272727)","(2.4, 2.76, 2.7375)","(91.0, 370.0, 263.75)"
11-01-2023 19:57:25.781464,"(2.6, 3.1, 3.081578947368421)","(17.0, 25.0, 24.1)","(6.0, 8.0, 7.685714285714285)","(7.5, 9.4, 9.243478260869566)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.27272727272727)","(2.4, 2.76, 2.7254545454545456)","(91.0, 370.0, 278.46153846153845)"
11-01-2023 19:57:27.117272,"(2.6, 3.15, 3.0886792452830187)","(17.0, 25.0, 24.333333333333332)","(6.0, 7.8, 7.672)","(7.5, 9.4, 9.280000000000001)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.2)","(2.4, 2.76, 2.7329411764705887)","(91.0, 370.0, 256.6666666666667)"
11-01-2023 19:57:28.412979,"(2.6, 3.15, 3.077717391304348)","(17.0, 25.0, 24.428571428571427)","(6.0, 7.8, 7.707142857142857)","(7.5, 9.4, 9.317241379310346)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 45.2)","(2.4, 2.74, 2.737241379310345)","(91.0, 370.0, 256.6666666666667)"
11-01-2023 19:57:29.664075,"(2.6, 3.15, 3.097126436781609)","(17.0, 25.0, 24.5)","(6.0, 7.8, 7.688235294117646)","(7.5, 9.4, 9.317241379310346)","(61.0, 170.0, 146.9230769230769)","(26.0, 46.0, 43.6)","(2.4, 2.74, 2.7347058823529413)","(91.0, 370.0, 256.6666666666667)"
11-01-2023 19:57:30.908590,"(2.6, 3.15, 3.1066037735849057)","(17.0, 25.0, 23.94736842105263)","(6.0, 7.8, 7.688235294117646)","(7.5, 9.4, 9.306666666666667)","(61.0, 170.0, 128.33333333333334)","(26.0, 46.0, 44.0)","(2.4, 2.74, 2.722439024390244)","(91.0, 370.0, 256.6666666666667)"
11-01-2023 19:57:32.266374,"(2.6, 3.15, 3.125)","(17.0, 24.0, 23.90909090909091)","(6.0, 7.8, 7.633333333333333)","(7.5, 9.4, 9.153846153846153)","(61.0, 170.0, 128.33333333333334)","(26.0, 46.0, 44.10526315789474)","(2.4, 2.74, 2.692608695652174)","(91.0, 370.0, 256.6666666666667)"
11-01-2023 19:57:33.595913,"(2.6, 3.2, 3.227777777777778)","(17.0, 24.0, 23.8)","(6.0, 7.8, 7.739784946236559)","(7.5, 9.2, 9.145454545454545)","(61.0, 170.0, 127.14285714285714)","(26.0, 46.0, 44.10526315789474)","(2.4, 2.7, 2.664)","(91.0, 370.0, 250.0)"
11-01-2023 19:57:34.947011,"(2.6, 3.25, 3.2272058823529415)","(17.0, 24.0, 22.970588235294116)","(6.0, 7.8, 7.728)","(7.5, 9.2, 9.149999999999999)","(61.0, 170.0, 140.0)","(26.0, 46.0, 44.434782608695656)","(2.4, 2.68, 2.6605128205128206)","(91.0, 370.0, 230.71428571428572)"
11-01-2023 19:57:36.315861,"(2.6, 3.3, 3.2621951219512195)","(17.0, 23.0, 22.966666666666665)","(6.0, 7.8, 7.6902654867256635)","(7.5, 9.2, 9.149999999999999)","(61.0, 160.0, 140.0)","(26.0, 46.0, 44.333333333333336)","(2.4, 2.68, 2.65875)","(91.0, 370.0, 236.66666666666666)"
11-01-2023 19:57:37.630003,"(2.6, 3.3, 3.2670212765957447)","(17.0, 23.0, 22.966666666666665)","(6.0, 7.8, 7.692857142857143)","(7.5, 9.2, 9.136842105263158)","(61.0, 160.0, 140.0)","(26.0, 46.0, 44.15384615384615)","(2.4, 2.68, 2.6525000000000003)","(91.0, 370.0, 290.0)"
11-01-2023 19:57:38.962774,"(2.6, 3.3, 3.294362745098039)","(17.0, 24.0, 23.28205128205128)","(6.0, 7.8, 7.708256880733945)","(7.5, 9.2, 9.12)","(61.0, 160.0, 140.0)","(26.0, 46.0, 43.88235294117647)","(2.4, 2.66, 2.6369014084507043)","(91.0, 360.0, 290.0)"
11-01-2023 19:57:40.240589,"(2.6, 3.3, 3.2987373737373735)","(17.0, 24.0, 23.28205128205128)","(6.0, 7.8, 7.726153846153846)","(7.5, 9.2, 8.983783783783784)","(61.0, 160.0, 140.0)","(26.0, 46.0, 37.666666666666664)","(2.4, 2.64, 2.626857142857143)","(91.0, 360.0, 285.0)"
11-01-2023 19:57:41.400066,"(2.6, 3.4, 3.371212121212121)","(17.0, 24.0, 23.28205128205128)","(6.0, 7.8, 7.726153846153846)","(7.5, 9.0, 9.123809523809523)","(61.0, 160.0, 128.33333333333334)","(26.0, 38.0, 37.81818181818182)","(2.4, 2.64, 2.6292857142857144)","(91.0, 360.0, 313.3333333333333)"
11-01-2023 19:57:42.638635,"(2.6, 3.35, 3.3434782608695652)","(17.0, 24.0, 23.333333333333332)","(6.0, 7.8, 7.702325581395349)","(7.5, 9.2, 9.08936170212766)","(61.0, 170.0, 150.0)","(26.0, 38.0, 37.81818181818182)","(2.4, 2.64, 2.6365714285714286)","(91.0, 360.0, 275.0)"
11-01-2023 19:57:43.868682,"(2.6, 3.35, 3.3455445544554454)","(17.0, 24.0, 23.317073170731707)","(6.0, 7.8, 7.699999999999999)","(7.5, 9.2, 9.093877551020407)","(61.0, 170.0, 140.0)","(26.0, 38.0, 37.666666666666664)","(2.4, 2.64, 2.632972972972973)","(101.0, 360.0, 317.5)"
11-01-2023 19:57:45.134599,"(2.6, 3.35, 3.3431818181818183)","(17.0, 24.0, 23.317073170731707)","(6.0, 7.8, 7.686486486486486)","(7.5, 9.2, 9.052631578947368)","(61.0, 170.0, 152.85714285714286)","(26.0, 38.0, 37.5)","(2.4, 2.64, 2.631891891891892)","(101.0, 360.0, 338.75)"
11-01-2023 19:57:46.448417,"(2.6, 3.4, 3.3738636363636365)","(17.0, 24.0, 23.317073170731707)","(6.0, 7.8, 7.705882352941177)","(7.5, 9.2, 9.066666666666666)","(61.0, 170.0, 150.0)","(26.0, 38.0, 37.0)","(2.4, 2.64, 2.641234567901235)","(101.0, 360.0, 220.0)"
11-01-2023 19:57:47.718376,"(2.6, 3.35, 3.3395238095238096)","(17.0, 24.0, 23.317073170731707)","(6.0, 7.8, 7.673684210526316)","(7.5, 9.2, 9.071698113207546)","(61.0, 160.0, 150.0)","(26.0, 38.0, 36.714285714285715)","(2.4, 2.66, 2.6317333333333335)","(101.0, 250.0, 214.0)"
11-01-2023 19:57:49.025210,"(2.6, 3.45, 3.3723880597014926)","(17.0, 24.0, 22.0)","(6.0, 7.8, 7.342857142857143)","(7.5, 9.2, 9.0125)","(61.0, 160.0, 153.33333333333334)","(26.0, 38.0, 35.23076923076923)","(2.4, 2.64, 2.6636363636363636)","(101.0, 250.0, 214.0)"
11-01-2023 19:57:50.363093,"(2.6, 3.45, 3.4394117647058824)","(17.0, 22.0, 21.641304347826086)","(6.0, 7.4, 7.322077922077923)","(7.5, 9.2, 9.095238095238095)","(61.0, 160.0, 148.0)","(26.0, 36.0, 35.23076923076923)","(2.4, 2.7, 2.6733333333333333)","(101.0, 250.0, 225.0)"
11-01-2023 19:57:51.693941,"(2.6, 3.45, 3.435227272727273)","(17.0, 22.0, 21.634408602150536)","(6.0, 7.4, 7.117197452229299)","(7.5, 9.2, 9.0)","(71.0, 160.0, 145.0)","(26.0, 38.0, 35.07692307692308)","(2.4, 2.68, 2.665531914893617)","(101.0, 240.0, 233.33333333333334)"
11-01-2023 19:57:52.949375,"(2.6, 3.5, 3.4838150289017342)","(17.0, 22.0, 21.634408602150536)","(6.0, 7.2, 7.008771929824562)","(7.5, 9.2, 9.04313725490196)","(71.0, 160.0, 142.5)","(26.0, 36.0, 34.73684210526316)","(2.4, 2.68, 2.6674285714285717)","(101.0, 240.0, 235.55555555555554)"
11-01-2023 19:57:54.154518,"(2.6, 3.5, 3.492241379310345)","(17.0, 22.0, 21.568627450980394)","(6.0, 7.2, 7.008771929824562)","(7.5, 9.2, 9.04313725490196)","(71.0, 150.0, 156.66666666666666)","(26.0, 36.0, 33.61904761904762)","(2.4, 2.68, 2.6744927536231886)","(101.0, 240.0, 235.55555555555554)"
11-01-2023 19:57:55.452651,"(2.6, 3.5, 3.484864864864865)","(17.0, 22.0, 20.56756756756757)","(6.0, 7.0, 6.96969696969697)","(7.5, 9.4, 9.13953488372093)","(71.0, 160.0, 150.0)","(26.0, 36.0, 32.666666666666664)","(2.4, 2.68, 2.6963636363636367)","(101.0, 240.0, 235.55555555555554)"
11-01-2023 19:57:56.664278,"(2.6, 3.55, 3.5082089552238807)","(17.0, 22.0, 20.56756756756757)","(6.0, 7.0, 6.938461538461539)","(7.5, 9.4, 9.18867924528302)","(71.0, 160.0, 150.0)","(26.0, 34.0, 31.875)","(2.4, 2.7, 2.6912138728323702)","(101.0, 240.0, 235.0)"
11-01-2023 19:57:58.061531,"(2.6, 3.55, 3.5223880597014925)","(17.0, 20.0, 18.73913043478261)","(6.0, 7.2, 7.016)","(7.5, 9.4, 9.3)","(71.0, 160.0, 150.0)","(26.0, 32.0, 31.75)","(2.4, 2.7, 2.665)","(101.0, 240.0, 223.75)"
11-01-2023 19:57:59.386879,"(2.6, 3.6, 3.5558252427184462)","(17.0, 19.0, 18.548387096774192)","(6.0, 7.2, 6.926153846153846)","(7.5, 9.4, 9.324444444444444)","(71.0, 160.0, 150.0)","(26.0, 34.0, 33.10344827586207)","(2.4, 2.68, 2.6650505050505053)","(101.0, 250.0, 227.5)"
11-01-2023 19:58:00.707906,"(2.6, 3.55, 3.543827160493827)","(17.0, 19.0, 18.533333333333335)","(6.0, 7.0, 6.933333333333334)","(7.5, 9.4, 9.272)","(71.0, 160.0, 149.23076923076923)","(26.0, 34.0, 35.45454545454545)","(2.4, 2.68, 2.6794444444444445)","(101.0, 250.0, 235.0)"
11-01-2023 19:58:02.336152,"(2.6, 3.55, 3.53141592920354)","(17.0, 19.0, 18.18918918918919)","(6.0, 7.0, 6.866666666666666)","(7.5, 9.4, 9.313333333333333)","(71.0, 170.0, 150.0)","(26.0, 36.0, 35.8)","(2.4, 2.68, 2.7594482758620686)","(101.0, 240.0, 235.0)"
11-01-2023 19:58:03.698785,"(2.6, 3.5, 3.4559782608695655)","(17.0, 19.0, 18.26923076923077)","(6.0, 7.0, 7.119607843137255)","(7.5, 9.4, 9.387755102040815)","(71.0, 170.0, 150.0)","(26.0, 36.0, 36.0)","(2.4, 2.76, 2.8127999999999997)","(101.0, 240.0, 235.0)"
