,Tap Out Lucy,Leapling,Zipping Supremo,Tap Out Sniper,Anjo Typhoon,Golden Light,Draco,Sooky Lala
11-01-2023 16:46:17.201259,"(3.1, 3.65, 3.594444444444444)","(8.0, 10.5, 10.283333333333333)","(6.5, 8.8, 8.525)","(21.0, 36.0, 31.5)","(7.5, 9.4, 9.210526315789474)","(5.5, 6.8, 6.788571428571428)","(18.0, 27.0, 26.75)","(5.0, 5.8, 5.7155555555555555)"
11-01-2023 16:46:18.114767,"(3.1, 3.55, 3.5102409638554217)","(8.0, 10.5, 10.283333333333333)","(6.5, 8.8, 8.525)","(21.0, 36.0, 30.545454545454547)","(7.5, 9.4, 9.313513513513513)","(5.5, 7.0, 6.921951219512195)","(18.0, 27.0, 26.75)","(5.0, 5.8, 5.703448275862069)"
11-01-2023 16:46:19.037414,"(3.1, 3.55, 3.4782442748091604)","(8.0, 10.5, 10.326923076923077)","(6.5, 8.8, 8.600000000000001)","(21.0, 36.0, 32.62068965517241)","(7.5, 9.4, 9.376470588235295)","(5.5, 6.8, 6.6)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.8, 5.717391304347826)"
11-01-2023 16:46:19.958834,"(3.1, 3.55, 3.503846153846154)","(8.0, 10.5, 10.326923076923077)","(6.5, 8.8, 8.688)","(21.0, 36.0, 32.62068965517241)","(7.5, 9.6, 9.42)","(5.5, 6.6, 6.54)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.8, 5.69)"
11-01-2023 16:46:20.885064,"(3.1, 3.55, 3.504032258064516)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.2, 8.74)","(21.0, 36.0, 32.0)","(7.5, 9.6, 9.413793103448276)","(5.5, 6.6, 6.551724137931035)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.7, 5.69)"
11-01-2023 16:46:21.797449,"(3.1, 3.55, 3.511290322580645)","(8.0, 10.5, 10.293103448275861)","(6.5, 9.2, 8.713513513513513)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.6, 9.413793103448276)","(5.5, 6.6, 6.688000000000001)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.7, 5.689655172413794)"
11-01-2023 16:46:22.715053,"(3.1, 3.55, 3.5164062499999997)","(8.0, 10.5, 10.293103448275861)","(6.5, 9.0, 8.694117647058823)","(21.0, 36.0, 32.5)","(7.5, 9.6, 9.521739130434781)","(5.5, 7.0, 6.674285714285714)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.7, 5.5718749999999995)"
11-01-2023 16:46:23.650209,"(3.1, 3.55, 3.5166666666666666)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.2, 8.925714285714285)","(21.0, 36.0, 32.76923076923077)","(7.5, 9.6, 9.521739130434781)","(5.5, 6.8, 6.699999999999999)","(18.0, 27.0, 26.757575757575758)","(5.0, 5.6, 5.574999999999999)"
11-01-2023 16:46:24.569536,"(3.1, 3.55, 3.5065789473684212)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.2, 9.08235294117647)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.6, 9.253846153846153)","(5.5, 6.8, 6.699999999999999)","(18.0, 27.0, 26.75)","(5.0, 5.6, 5.525)"
11-01-2023 16:46:25.491592,"(3.1, 3.55, 3.508064516129032)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.4, 9.215384615384616)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.4, 9.2)","(5.5, 6.8, 6.7043478260869565)","(18.0, 27.0, 26.75)","(5.0, 5.6, 5.473529411764706)"
11-01-2023 16:46:26.408799,"(3.1, 3.6, 3.56)","(8.0, 10.5, 10.283333333333333)","(6.5, 9.4, 9.266666666666667)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.4, 9.311111111111112)","(5.5, 6.8, 6.7043478260869565)","(18.0, 27.0, 26.75)","(5.0, 5.5, 5.4653846153846155)"
11-01-2023 16:46:27.342650,"(3.0, 3.6, 3.5585714285714283)","(8.0, 10.5, 10.283333333333333)","(6.5, 9.4, 9.318181818181818)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.4, 9.311111111111112)","(5.5, 6.8, 6.699999999999999)","(19.0, 27.0, 26.75)","(4.8, 5.5, 5.4653846153846155)"
11-01-2023 16:46:28.258785,"(3.0, 3.6, 3.5585714285714283)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.4, 9.318181818181818)","(21.0, 36.0, 32.34782608695652)","(7.5, 9.4, 9.311111111111112)","(5.5, 6.8, 6.6695652173913045)","(19.0, 27.0, 26.75)","(4.8, 5.5, 5.470967741935484)"
11-01-2023 16:46:29.179640,"(3.0, 3.6, 3.5608108108108105)","(8.0, 10.5, 10.326923076923077)","(6.5, 9.4, 9.318181818181818)","(21.0, 36.0, 32.89655172413793)","(7.5, 9.4, 9.047058823529412)","(5.5, 6.8, 6.693333333333333)","(19.0, 27.0, 26.75)","(4.8, 5.5, 5.375675675675676)"
11-01-2023 16:46:30.101260,"(3.0, 3.65, 3.618)","(8.0, 10.5, 10.293103448275861)","(6.5, 9.4, 9.318181818181818)","(21.0, 36.0, 32.89655172413793)","(7.5, 9.4, 9.138461538461538)","(5.5, 6.8, 6.693333333333333)","(19.0, 27.0, 26.75)","(4.8, 5.4, 5.289655172413793)"
11-01-2023 16:46:31.017585,"(3.0, 3.65, 3.625)","(8.0, 10.5, 10.293103448275861)","(6.5, 9.4, 9.318181818181818)","(21.0, 36.0, 33.1875)","(7.5, 9.4, 9.138461538461538)","(5.5, 6.8, 6.693333333333333)","(19.0, 27.0, 26.75)","(4.8, 5.3, 5.3077922077922075)"
11-01-2023 16:46:31.935063,"(3.0, 3.65, 3.633050847457627)","(8.0, 10.5, 10.196428571428571)","(6.5, 9.4, 9.309090909090909)","(21.0, 36.0, 33.1875)","(7.5, 9.2, 9.14782608695652)","(5.5, 6.8, 6.729411764705882)","(19.0, 27.0, 26.757575757575758)","(4.8, 5.4, 5.278899082568808)"
11-01-2023 16:46:32.855742,"(3.0, 3.6, 3.5760869565217392)","(8.0, 10.5, 10.227272727272727)","(6.5, 9.4, 9.323076923076924)","(21.0, 36.0, 33.27272727272727)","(7.5, 9.0, 8.96)","(5.5, 6.8, 6.76)","(19.0, 27.0, 26.727272727272727)","(4.8, 5.4, 5.251282051282051)"
11-01-2023 16:46:33.773623,"(3.0, 3.6, 3.56)","(8.0, 10.5, 10.26)","(6.5, 9.4, 9.3375)","(21.0, 36.0, 34.0)","(7.5, 9.0, 8.942857142857143)","(5.5, 7.0, 6.8)","(19.0, 27.0, 26.25)","(4.8, 5.3, 5.162745098039215)"
11-01-2023 16:46:34.694814,"(3.0, 3.65, 3.614)","(8.0, 10.5, 10.258620689655173)","(6.5, 9.4, 9.314285714285715)","(21.0, 36.0, 34.0)","(7.5, 9.0, 8.657142857142857)","(5.5, 7.0, 6.8)","(19.0, 27.0, 26.25)","(4.8, 5.3, 5.162745098039215)"
11-01-2023 16:46:35.606102,"(3.0, 3.65, 3.610294117647059)","(8.0, 10.5, 10.258620689655173)","(6.5, 9.4, 9.384615384615385)","(21.0, 36.0, 34.0)","(7.5, 8.8, 8.626666666666667)","(5.5, 7.0, 7.0285714285714285)","(19.0, 27.0, 26.76923076923077)","(4.8, 5.3, 5.18135593220339)"
11-01-2023 16:46:36.533054,"(3.0, 3.65, 3.610294117647059)","(8.0, 10.5, 10.258620689655173)","(6.5, 9.4, 9.261538461538462)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.466666666666667)","(5.5, 7.2, 6.977777777777778)","(19.0, 27.0, 26.625)","(4.8, 5.3, 5.3925)"
11-01-2023 16:46:37.441622,"(3.0, 3.65, 3.6026315789473684)","(8.0, 10.5, 10.277777777777779)","(6.5, 9.2, 9.133333333333333)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.4375)","(5.5, 7.2, 6.914285714285715)","(19.0, 27.0, 26.76923076923077)","(4.8, 5.4, 5.435483870967742)"
11-01-2023 16:46:38.346711,"(3.0, 3.65, 3.6026315789473684)","(8.0, 10.5, 10.277777777777779)","(6.5, 9.2, 9.066666666666666)","(21.0, 36.0, 34.0)","(7.5, 8.4, 8.351724137931035)","(5.5, 7.0, 6.905263157894737)","(19.0, 27.0, 26.76923076923077)","(4.8, 5.5, 5.435483870967742)"
11-01-2023 16:46:39.261563,"(3.0, 3.6, 3.557142857142857)","(8.0, 10.5, 10.25)","(6.5, 9.2, 9.056410256410256)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.40952380952381)","(5.5, 7.0, 6.912195121951219)","(19.0, 27.0, 26.833333333333332)","(4.8, 5.5, 5.396190476190476)"
11-01-2023 16:46:40.179479,"(3.0, 3.6, 3.5297029702970297)","(8.0, 10.5, 10.305555555555555)","(6.5, 9.4, 9.236363636363636)","(21.0, 36.0, 34.25)","(7.5, 8.6, 8.37142857142857)","(5.5, 7.0, 6.912195121951219)","(19.0, 27.0, 26.833333333333332)","(4.6, 5.4, 5.396190476190476)"
11-01-2023 16:46:41.101607,"(3.0, 3.55, 3.503968253968254)","(8.0, 10.5, 10.44)","(6.5, 9.4, 9.275862068965518)","(21.0, 36.0, 34.25)","(7.5, 8.6, 8.404878048780487)","(5.5, 7.0, 7.0488888888888885)","(19.0, 27.0, 28.666666666666668)","(4.6, 5.5, 5.416666666666667)"
11-01-2023 16:46:42.030609,"(3.0, 3.55, 3.4977611940298505)","(8.0, 11.0, 10.368421052631579)","(6.5, 9.4, 9.307692307692308)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.399999999999999)","(5.5, 7.2, 7.05)","(19.0, 29.0, 27.8)","(4.6, 5.5, 5.42)"
11-01-2023 16:46:42.944466,"(3.0, 3.5, 3.433333333333333)","(8.0, 11.0, 10.586206896551724)","(6.5, 9.4, 9.307692307692308)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.378947368421052)","(5.5, 7.2, 7.037837837837838)","(19.0, 28.0, 28.6)","(4.6, 5.5, 5.436774193548387)"
11-01-2023 16:46:43.867275,"(3.0, 3.5, 3.441176470588235)","(8.0, 11.0, 10.9375)","(6.5, 9.4, 9.377777777777778)","(21.0, 36.0, 33.6)","(7.5, 8.6, 8.395348837209301)","(5.5, 7.2, 7.033333333333333)","(19.0, 29.0, 27.928571428571427)","(4.6, 5.5, 5.447619047619048)"
11-01-2023 16:46:44.797188,"(3.0, 3.5, 3.453846153846154)","(8.0, 11.0, 10.942528735632184)","(6.5, 9.2, 9.127272727272727)","(21.0, 36.0, 35.111111111111114)","(7.5, 8.6, 8.395348837209301)","(5.5, 7.2, 7.047058823529412)","(19.0, 29.0, 27.8)","(4.6, 5.5, 5.428571428571429)"
11-01-2023 16:46:45.709130,"(3.0, 3.5, 3.4516666666666667)","(8.0, 11.0, 10.942528735632184)","(6.5, 9.2, 9.127272727272727)","(21.0, 36.0, 35.07692307692308)","(7.5, 8.6, 8.395348837209301)","(5.5, 7.2, 6.8533333333333335)","(19.0, 29.0, 27.8)","(4.6, 5.5, 5.444444444444445)"
11-01-2023 16:46:46.625033,"(3.0, 3.4, 3.3804878048780487)","(8.0, 11.0, 10.98125)","(6.5, 9.8, 9.483333333333334)","(21.0, 36.0, 34.8)","(7.5, 8.6, 8.41)","(5.5, 7.2, 7.0375)","(19.0, 29.0, 27.8)","(4.6, 5.5, 5.438709677419355)"
11-01-2023 16:46:47.548444,"(3.0, 3.4, 3.391935483870968)","(8.0, 11.0, 10.958333333333334)","(6.5, 9.8, 9.610526315789475)","(21.0, 36.0, 34.44444444444444)","(7.5, 8.6, 8.41)","(5.5, 7.2, 7.083870967741936)","(19.0, 29.0, 27.88888888888889)","(4.6, 5.5, 5.453658536585366)"
11-01-2023 16:46:48.477056,"(3.0, 3.4, 3.3808988764044945)","(8.0, 11.5, 11.147058823529411)","(6.5, 9.8, 9.616)","(21.0, 36.0, 34.5)","(7.5, 8.6, 8.489655172413793)","(5.5, 7.2, 7.192)","(19.0, 29.0, 27.8)","(4.6, 5.5, 5.486666666666666)"
11-01-2023 16:46:49.392234,"(3.0, 3.35, 3.332608695652174)","(8.0, 11.5, 11.147058823529411)","(6.5, 9.8, 9.6875)","(21.0, 36.0, 34.4)","(7.5, 8.6, 8.505882352941176)","(5.5, 7.2, 7.216)","(19.0, 28.0, 27.8)","(4.6, 5.5, 5.486666666666666)"
11-01-2023 16:46:50.325984,"(3.0, 3.35, 3.315909090909091)","(8.0, 11.5, 11.147058823529411)","(6.5, 9.8, 9.52)","(21.0, 36.0, 34.5)","(7.5, 8.6, 8.505882352941176)","(5.5, 7.4, 7.186206896551724)","(19.0, 28.0, 27.8)","(4.6, 5.5, 5.467567567567568)"
11-01-2023 16:46:51.241807,"(3.0, 3.35, 3.3182926829268293)","(8.0, 11.5, 11.147058823529411)","(6.5, 9.8, 9.622222222222224)","(21.0, 36.0, 34.5)","(7.5, 8.6, 8.536)","(5.5, 7.4, 7.166037735849057)","(19.0, 28.0, 27.8)","(4.6, 5.5, 5.492592592592593)"
11-01-2023 16:46:52.157128,"(3.0, 3.4, 3.3406976744186045)","(8.0, 11.5, 11.147058823529411)","(6.5, 9.8, 9.608)","(21.0, 36.0, 34.5)","(7.5, 8.6, 8.536)","(5.5, 7.4, 7.189830508474577)","(19.0, 28.0, 28.2)","(4.6, 5.5, 5.452500000000001)"
11-01-2023 16:46:53.087607,"(3.0, 3.35, 3.2944444444444443)","(8.0, 11.5, 11.05)","(6.5, 9.8, 9.653333333333334)","(21.0, 36.0, 34.5)","(7.5, 8.6, 8.548387096774194)","(5.5, 7.4, 7.254545454545455)","(19.0, 29.0, 28.285714285714285)","(4.6, 5.5, 5.452500000000001)"
11-01-2023 16:46:54.016746,"(3.0, 3.35, 3.3027272727272727)","(8.0, 11.5, 11.18141592920354)","(6.5, 9.8, 9.648275862068965)","(21.0, 36.0, 34.5)","(7.5, 8.8, 8.635897435897437)","(5.5, 7.4, 7.277777777777778)","(19.0, 29.0, 28.375)","(4.6, 5.5, 5.528205128205128)"
11-01-2023 16:46:54.928550,"(2.9, 3.25, 3.2121212121212124)","(8.0, 11.5, 11.081395348837209)","(7.0, 9.8, 9.714285714285715)","(21.0, 36.0, 34.666666666666664)","(7.5, 8.8, 8.66)","(5.5, 7.4, 7.25)","(20.0, 29.0, 28.333333333333332)","(4.6, 5.6, 5.489285714285714)"
11-01-2023 16:46:55.849749,"(2.9, 3.25, 3.206)","(8.0, 11.5, 11.113636363636363)","(7.0, 10.0, 9.816666666666666)","(21.0, 36.0, 34.5)","(7.5, 8.8, 8.706666666666667)","(5.5, 7.4, 7.273684210526316)","(20.0, 29.0, 27.81818181818182)","(4.6, 5.5, 5.491176470588235)"
11-01-2023 16:46:56.770933,"(2.9, 3.2, 3.169718309859155)","(8.0, 11.5, 11.117021276595745)","(7.0, 10.0, 9.837037037037037)","(21.0, 36.0, 34.5)","(7.5, 8.8, 8.706666666666667)","(5.5, 7.4, 7.311627906976744)","(20.0, 28.0, 27.8)","(4.6, 5.5, 5.45)"
11-01-2023 16:46:57.698593,"(2.9, 3.25, 3.220833333333333)","(8.0, 11.5, 11.161764705882353)","(7.0, 10.0, 9.837037037037037)","(21.0, 36.0, 34.2)","(7.5, 8.8, 8.703448275862069)","(5.5, 7.4, 7.326666666666667)","(20.0, 28.0, 27.666666666666668)","(4.6, 5.5, 5.391089108910891)"
11-01-2023 16:46:58.610159,"(2.9, 3.3, 3.21)","(8.0, 11.5, 11.098214285714286)","(7.0, 10.0, 9.82857142857143)","(21.0, 36.0, 34.22222222222222)","(7.5, 8.8, 8.64375)","(5.5, 7.4, 7.305000000000001)","(20.0, 28.0, 26.31578947368421)","(4.6, 5.5, 5.37536231884058)"
11-01-2023 16:46:59.528601,"(2.9, 3.3, 3.2272727272727275)","(8.0, 11.5, 11.09322033898305)","(7.0, 10.0, 9.878260869565217)","(21.0, 34.0, 33.80952380952381)","(7.5, 8.8, 8.64375)","(5.5, 7.4, 7.335294117647059)","(20.0, 28.0, 25.88888888888889)","(4.6, 5.5, 5.389743589743589)"
11-01-2023 16:47:00.456747,"(2.9, 3.3, 3.2666666666666666)","(8.0, 11.5, 11.09322033898305)","(7.0, 10.5, 10.109302325581396)","(21.0, 34.0, 33.80952380952381)","(7.5, 8.8, 8.624561403508773)","(5.5, 7.4, 7.257142857142857)","(20.0, 26.0, 26.9)","(4.6, 5.5, 5.3677419354838705)"
11-01-2023 16:47:01.374607,"(2.9, 3.3, 3.2244897959183674)","(8.0, 11.5, 11.03125)","(7.0, 10.5, 10.017777777777779)","(21.0, 34.0, 33.733333333333334)","(7.5, 8.8, 8.59591836734694)","(5.5, 7.4, 7.300000000000001)","(20.0, 27.0, 26.904761904761905)","(4.6, 5.5, 5.283333333333333)"
11-01-2023 16:47:02.296356,"(2.9, 3.25, 3.2484375)","(8.0, 11.5, 11.127659574468085)","(7.0, 10.5, 10.2)","(21.0, 34.0, 33.78947368421053)","(7.5, 8.8, 8.642105263157895)","(5.5, 7.4, 7.3500000000000005)","(20.0, 27.0, 26.91304347826087)","(4.6, 5.3, 5.230769230769231)"
11-01-2023 16:47:03.215634,"(2.9, 3.35, 3.30625)","(8.0, 11.5, 11.125)","(7.0, 10.5, 10.01923076923077)","(21.0, 34.0, 33.7)","(7.5, 8.6, 8.507692307692308)","(5.5, 7.4, 7.4875)","(20.0, 27.0, 25.785714285714285)","(4.6, 5.3, 5.170588235294118)"
11-01-2023 16:47:04.132936,"(2.9, 3.35, 3.30625)","(8.0, 11.5, 11.428571428571429)","(7.0, 10.5, 10.068965517241379)","(21.0, 34.0, 33.7)","(7.5, 8.6, 8.552)","(5.5, 7.6, 7.433333333333334)","(20.0, 26.0, 25.75)","(4.6, 5.2, 5.228)"
11-01-2023 16:47:05.059854,"(2.9, 3.35, 3.318181818181818)","(8.0, 11.5, 11.11111111111111)","(7.0, 10.5, 10.182926829268293)","(21.0, 34.0, 33.68421052631579)","(7.5, 8.8, 8.589473684210526)","(5.5, 7.6, 7.381818181818182)","(20.0, 26.0, 25.684210526315788)","(4.6, 5.3, 5.18)"
11-01-2023 16:47:05.971591,"(2.9, 3.4, 3.356451612903226)","(8.0, 11.5, 11.109375)","(7.0, 10.5, 10.182926829268293)","(21.0, 34.0, 33.38461538461539)","(7.5, 8.8, 8.542372881355933)","(5.5, 7.6, 7.371428571428571)","(20.0, 26.0, 25.571428571428573)","(4.6, 5.3, 5.182608695652173)"
11-01-2023 16:47:06.891109,"(2.9, 3.4, 3.386)","(8.0, 11.5, 11.162162162162161)","(7.0, 10.5, 10.182926829268293)","(21.0, 34.0, 33.23076923076923)","(7.5, 8.8, 8.518518518518519)","(5.5, 7.6, 7.371428571428571)","(20.0, 26.0, 25.571428571428573)","(4.6, 5.3, 5.184444444444444)"
11-01-2023 16:47:07.807408,"(2.9, 3.4, 3.386)","(8.0, 11.5, 11.162162162162161)","(7.0, 10.5, 10.16304347826087)","(21.0, 34.0, 32.857142857142854)","(7.5, 8.8, 8.523076923076923)","(5.5, 7.6, 7.462857142857143)","(20.0, 26.0, 25.545454545454547)","(4.6, 5.3, 5.194999999999999)"
11-01-2023 16:47:08.733927,"(2.9, 3.4, 3.3552631578947367)","(8.0, 11.5, 11.181818181818182)","(7.0, 10.5, 10.115384615384615)","(21.0, 34.0, 32.8)","(7.5, 8.8, 8.564705882352941)","(5.5, 7.6, 7.462857142857143)","(20.0, 26.0, 24.272727272727273)","(4.6, 5.3, 5.226666666666667)"
11-01-2023 16:47:09.649025,"(2.9, 3.4, 3.3552631578947367)","(8.0, 11.5, 11.181818181818182)","(7.0, 10.5, 10.090909090909092)","(21.0, 34.0, 32.8)","(7.5, 8.8, 8.564705882352941)","(5.5, 7.6, 7.495652173913044)","(20.0, 25.0, 23.666666666666668)","(4.6, 5.3, 5.258974358974359)"
11-01-2023 16:47:10.585419,"(2.9, 3.35, 3.3233333333333333)","(8.0, 11.5, 11.216216216216216)","(7.0, 10.5, 10.178571428571429)","(21.0, 34.0, 33.07142857142857)","(7.5, 8.8, 8.65)","(5.5, 7.6, 7.5)","(20.0, 25.0, 23.869565217391305)","(4.6, 5.3, 5.251515151515152)"
11-01-2023 16:47:11.502321,"(2.9, 3.35, 3.3338709677419356)","(8.0, 11.5, 11.216216216216216)","(7.0, 10.5, 10.178571428571429)","(21.0, 34.0, 32.92857142857143)","(7.5, 8.8, 8.65)","(5.5, 7.6, 7.5)","(20.0, 25.0, 23.90909090909091)","(4.6, 5.3, 5.251515151515152)"
11-01-2023 16:47:12.411033,"(2.9, 3.35, 3.32536231884058)","(8.0, 11.5, 11.216216216216216)","(7.0, 10.5, 10.178571428571429)","(21.0, 34.0, 32.92857142857143)","(7.5, 8.8, 8.68)","(5.5, 7.6, 7.5)","(20.0, 24.0, 23.90909090909091)","(4.6, 5.3, 5.251515151515152)"
11-01-2023 16:47:13.325962,"(2.9, 3.3, 3.2948275862068965)","(8.0, 11.5, 11.216216216216216)","(7.0, 10.5, 10.178571428571429)","(21.0, 34.0, 33.0)","(7.5, 8.8, 8.688888888888888)","(5.5, 7.6, 7.496)","(20.0, 25.0, 23.833333333333332)","(4.6, 5.3, 5.260714285714286)"
11-01-2023 16:47:14.256200,"(2.9, 3.3, 3.2940677966101695)","(8.0, 11.5, 11.23076923076923)","(7.0, 10.5, 10.178571428571429)","(21.0, 34.0, 33.07142857142857)","(7.5, 8.8, 8.695238095238095)","(5.5, 7.6, 7.188235294117647)","(20.0, 25.0, 23.952380952380953)","(4.6, 5.3, 5.243589743589744)"
11-01-2023 16:47:15.177918,"(2.9, 3.35, 3.3130434782608695)","(8.0, 11.5, 11.23076923076923)","(7.0, 10.5, 10.382352941176471)","(21.0, 34.0, 33.07142857142857)","(7.5, 8.8, 8.715384615384616)","(5.5, 7.4, 7.188235294117647)","(20.0, 25.0, 24.05263157894737)","(4.6, 5.3, 5.255)"
11-01-2023 16:47:16.114101,"(2.9, 3.35, 3.320689655172414)","(8.0, 11.5, 11.243243243243244)","(7.0, 10.5, 10.382352941176471)","(21.0, 34.0, 32.5)","(7.5, 8.8, 8.715384615384616)","(5.5, 7.4, 7.179591836734694)","(19.0, 25.0, 23.689655172413794)","(4.6, 5.3, 5.248571428571428)"
11-01-2023 16:47:17.025008,"(2.9, 3.35, 3.320689655172414)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.382352941176471)","(21.0, 34.0, 32.5)","(7.5, 8.6, 8.439024390243903)","(5.5, 7.4, 7.051612903225807)","(19.0, 25.0, 23.689655172413794)","(4.6, 5.3, 5.324)"
11-01-2023 16:47:17.942920,"(2.9, 3.35, 3.3255813953488373)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.382352941176471)","(21.0, 34.0, 32.5)","(7.5, 8.4, 8.331034482758621)","(5.5, 7.4, 7.230769230769231)","(19.0, 25.0, 23.914285714285715)","(4.6, 5.4, 5.35)"
11-01-2023 16:47:18.871797,"(2.9, 3.35, 3.31986301369863)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.388059701492537)","(21.0, 34.0, 32.5)","(7.5, 8.4, 8.331034482758621)","(5.5, 7.4, 7.294736842105263)","(19.0, 25.0, 24.05)","(4.6, 5.4, 5.336842105263158)"
11-01-2023 16:47:19.784665,"(2.9, 3.35, 3.3158823529411765)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.388059701492537)","(21.0, 34.0, 32.58181818181818)","(7.5, 8.4, 8.331034482758621)","(5.5, 7.4, 7.294736842105263)","(19.0, 25.0, 24.05)","(4.6, 5.4, 5.307692307692308)"
11-01-2023 16:47:20.703641,"(2.9, 3.35, 3.3158823529411765)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.388059701492537)","(21.0, 34.0, 32.58181818181818)","(7.5, 8.4, 8.331034482758621)","(5.5, 7.4, 7.342857142857143)","(19.0, 25.0, 24.05)","(4.6, 5.4, 5.2823529411764705)"
11-01-2023 16:47:21.640565,"(2.9, 3.35, 3.3194736842105264)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.388059701492537)","(21.0, 34.0, 32.58181818181818)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.311111111111112)","(19.0, 25.0, 24.24)","(4.6, 5.3, 5.2823529411764705)"
11-01-2023 16:47:22.561336,"(2.9, 3.35, 3.3272151898734177)","(8.5, 11.5, 11.243243243243244)","(7.5, 10.5, 10.395833333333334)","(21.0, 34.0, 32.58181818181818)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.333333333333334)","(19.0, 25.0, 24.24)","(4.6, 5.3, 5.305660377358491)"
11-01-2023 16:47:23.480627,"(2.9, 3.35, 3.323913043478261)","(8.5, 11.5, 11.220588235294118)","(7.5, 10.5, 10.395833333333334)","(21.0, 34.0, 32.58181818181818)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.333333333333334)","(19.0, 25.0, 24.05)","(4.6, 5.4, 5.331818181818182)"
11-01-2023 16:47:24.396089,"(2.9, 3.35, 3.3449152542372884)","(8.5, 11.5, 11.220588235294118)","(7.5, 11.0, 10.653846153846153)","(21.0, 34.0, 32.528301886792455)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.308108108108108)","(19.0, 25.0, 24.029411764705884)","(4.6, 5.4, 5.314285714285714)"
11-01-2023 16:47:25.325758,"(2.9, 3.35, 3.33)","(8.5, 11.5, 11.205479452054794)","(7.5, 11.0, 10.916666666666666)","(21.0, 34.0, 32.5)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.308108108108108)","(19.0, 25.0, 23.75)","(4.6, 5.4, 5.3534883720930235)"
11-01-2023 16:47:26.241390,"(2.9, 3.35, 3.330373831775701)","(8.5, 11.5, 11.217105263157896)","(7.5, 11.0, 10.91304347826087)","(21.0, 34.0, 32.5)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.31904761904762)","(19.0, 24.0, 23.642857142857142)","(4.6, 5.4, 5.265217391304348)"
11-01-2023 16:47:27.154422,"(2.9, 3.35, 3.3351063829787235)","(8.5, 11.5, 11.2375)","(7.5, 11.0, 10.806451612903226)","(21.0, 36.0, 33.46341463414634)","(7.5, 8.4, 8.341176470588236)","(5.5, 7.4, 7.368)","(19.0, 24.0, 23.9)","(4.6, 5.3, 5.338775510204082)"
11-01-2023 16:47:28.071226,"(2.9, 3.25, 3.225)","(8.5, 11.5, 11.311475409836065)","(7.5, 11.5, 10.7987012987013)","(21.0, 34.0, 33.875)","(7.5, 8.6, 8.298969072164947)","(5.5, 7.6, 7.368)","(19.0, 24.0, 23.375)","(4.6, 5.4, 5.3545454545454545)"
11-01-2023 16:47:28.986721,"(2.9, 3.25, 3.242857142857143)","(8.5, 11.5, 11.306451612903226)","(7.5, 11.5, 10.7987012987013)","(21.0, 36.0, 34.0)","(7.5, 8.6, 8.295833333333333)","(5.5, 7.6, 7.368)","(19.0, 25.0, 23.375)","(4.6, 5.4, 5.3545454545454545)"
11-01-2023 16:47:29.904544,"(2.9, 3.25, 3.2256410256410257)","(8.5, 11.5, 11.246753246753247)","(7.5, 11.5, 10.930769230769231)","(21.0, 36.0, 34.32)","(7.5, 8.6, 8.295833333333333)","(5.5, 7.6, 7.41)","(19.0, 25.0, 23.428571428571427)","(4.6, 5.4, 5.261904761904762)"
11-01-2023 16:47:30.826403,"(2.9, 3.25, 3.2294117647058824)","(8.5, 11.5, 11.246753246753247)","(7.5, 11.5, 10.928571428571429)","(21.0, 36.0, 33.142857142857146)","(7.5, 8.6, 8.295833333333333)","(5.5, 7.6, 7.41)","(19.0, 25.0, 23.428571428571427)","(4.6, 5.3, 5.261904761904762)"
