,Zipping Ontario,Dembe,Zipping Tracker,Mrs Chinn,Opawa Conan,Gitan
12-01-2023 16:20:59.642156,"(7.5, 16.5, 9.857142857142858)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 254.5)","(9.0, 19.0, 15.117647058823529)","(4.8, 8.2, 5.824999999999999)","(1.85, 1.94, 1.8211111111111111)"
12-01-2023 16:21:00.734926,"(7.5, 16.5, 11.850000000000001)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 254.5)","(9.0, 19.0, 15.117647058823529)","(4.8, 8.0, 5.824999999999999)","(1.85, 1.91, 1.8211111111111111)"
12-01-2023 16:21:01.837484,"(7.5, 16.5, 11.850000000000001)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 254.5)","(9.0, 19.0, 15.117647058823529)","(4.8, 8.0, 5.824999999999999)","(1.85, 1.91, 1.83)"
12-01-2023 16:21:02.840862,"(7.5, 16.5, 11.850000000000001)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 254.5)","(9.0, 19.0, 14.37142857142857)","(4.8, 8.0, 5.824999999999999)","(1.85, 1.91, 1.83)"
12-01-2023 16:21:04.183677,"(7.5, 16.5, 12.625)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.824999999999999)","(1.85, 1.91, 1.83)"
12-01-2023 16:21:05.272990,"(7.5, 16.5, 12.923076923076923)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.824999999999999)","(1.85, 1.91, 1.85)"
12-01-2023 16:21:06.281553,"(7.5, 16.5, 8.916666666666668)","(3.8, 6.4, 5.6000000000000005)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.514285714285714)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:07.389649,"(7.5, 16.5, 8.916666666666668)","(3.8, 6.4, 5.4)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.514285714285714)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:08.363851,"(7.5, 16.5, 8.916666666666668)","(3.8, 6.4, 5.4)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.514285714285714)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:09.365437,"(7.5, 16.5, 8.916666666666668)","(3.8, 6.4, 5.4)","(31.0, 300.0, 164.0)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.514285714285714)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:10.458511,"(7.5, 16.5, 8.916666666666668)","(3.8, 6.4, 5.4)","(31.0, 300.0, 245.8)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.75)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:11.461364,"(7.5, 16.5, 13.71)","(3.8, 6.6, 4.95)","(31.0, 300.0, 245.8)","(9.0, 19.0, 14.95)","(4.8, 8.0, 5.75)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:12.589078,"(7.5, 16.5, 13.71)","(3.8, 6.6, 4.95)","(31.0, 300.0, 245.8)","(9.0, 19.0, 18.01818181818182)","(4.8, 8.0, 7.04)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:13.681485,"(7.5, 16.5, 14.175)","(3.8, 6.6, 4.875)","(31.0, 300.0, 245.8)","(9.0, 19.0, 13.58095238095238)","(4.8, 8.0, 6.4)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:14.786904,"(7.5, 16.5, 12.514285714285716)","(3.8, 6.6, 4.875)","(31.0, 300.0, 245.8)","(9.0, 19.5, 14.11904761904762)","(4.8, 8.0, 6.26)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:15.861950,"(7.5, 16.5, 14.759999999999998)","(3.8, 6.2, 4.933333333333334)","(31.0, 300.0, 245.8)","(9.0, 19.5, 14.11904761904762)","(4.8, 8.0, 6.26)","(1.85, 1.9, 1.85)"
12-01-2023 16:21:16.893744,"(7.5, 16.5, 14.759999999999998)","(3.8, 6.2, 4.933333333333334)","(31.0, 300.0, 245.8)","(9.0, 19.5, 9.954545454545455)","(4.8, 8.0, 6.125)","(1.85, 1.9, 1.8242857142857143)"
12-01-2023 16:21:17.928058,"(7.5, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 245.8)","(9.0, 19.5, 9.75)","(4.8, 8.0, 6.125)","(1.85, 1.86, 1.8242857142857143)"
12-01-2023 16:21:18.972665,"(7.5, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 245.8)","(9.0, 20.0, 9.414285714285715)","(4.8, 8.0, 5.975)","(1.85, 1.86, 1.8242857142857143)"
12-01-2023 16:21:19.873036,"(7.5, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 9.414285714285715)","(4.8, 8.0, 5.975)","(1.85, 1.86, 1.8242857142857143)"
12-01-2023 16:21:20.873928,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 9.414285714285715)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:21.783898,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 9.414285714285715)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:22.832956,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 11.45)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:23.795677,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 11.45)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:24.769952,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 11.45)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:25.909005,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.05)","(31.0, 300.0, 245.8)","(9.0, 20.0, 11.45)","(4.8, 8.0, 5.975)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:27.115025,"(8.0, 16.5, 10.125)","(3.8, 6.4, 5.0)","(31.0, 300.0, 245.8)","(9.0, 20.0, 11.75)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:28.198790,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 245.8)","(9.0, 20.0, 12.5)","(4.8, 8.0, 6.050000000000001)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:29.374191,"(8.0, 16.5, 10.274999999999999)","(3.8, 6.2, 4.925)","(31.0, 300.0, 245.8)","(9.0, 19.5, 12.5)","(4.8, 8.0, 6.050000000000001)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:30.391938,"(8.0, 16.5, 10.274999999999999)","(3.8, 6.2, 4.925)","(31.0, 300.0, 245.8)","(9.0, 19.5, 12.5)","(4.8, 8.0, 6.050000000000001)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:31.497433,"(8.0, 16.5, 10.274999999999999)","(3.8, 6.2, 4.925)","(31.0, 300.0, 245.8)","(9.0, 19.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:32.653338,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:33.504562,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:34.502784,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:35.550755,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:36.500592,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:37.585592,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:38.583197,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 280.0, 172.42857142857142)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:39.676580,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:40.833613,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:41.745584,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:42.933236,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:43.887211,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:45.011349,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:45.894129,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 300.0, 254.83333333333331)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.125)","(1.8, 1.86, 1.8242857142857143)"
12-01-2023 16:21:46.941271,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 330.0, 244.0)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.5)","(1.8, 1.86, 1.8504)"
12-01-2023 16:21:48.064040,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 330.0, 244.0)","(9.0, 18.5, 12.166666666666666)","(4.8, 8.0, 6.5)","(1.8, 1.86, 1.8504)"
12-01-2023 16:21:49.097197,"(8.0, 16.5, 10.425)","(3.8, 6.2, 5.0)","(31.0, 330.0, 236.85714285714283)","(9.0, 18.5, 12.5)","(4.8, 8.0, 6.44)","(1.8, 1.86, 1.8504)"
12-01-2023 16:21:50.096229,"(8.0, 16.0, 10.149999999999999)","(3.8, 6.2, 4.925)","(31.0, 320.0, 236.85714285714283)","(9.0, 19.5, 12.5)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:51.089057,"(8.0, 16.0, 12.0)","(3.8, 6.2, 5.36923076923077)","(31.0, 320.0, 236.85714285714283)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:52.186991,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:53.310186,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:54.334266,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:55.471201,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:56.432874,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:57.458158,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:58.525668,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:21:59.429608,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:00.679703,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:01.869514,"(8.0, 16.0, 13.333333333333332)","(3.8, 6.2, 5.36923076923077)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:03.000518,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:04.101281,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:05.302390,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:06.715245,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:07.937104,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:09.369665,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:10.423076,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:11.368297,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:12.288726,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.1666666666667)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:13.224616,"(8.0, 16.0, 14.666666666666666)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 263.3333333333333)","(9.0, 19.5, 15.219999999999999)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:14.284923,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:15.393770,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:16.583702,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:17.721538,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:18.796713,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:19.919766,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:21.006640,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 270.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:22.321024,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 7.1)","(1.8, 1.86, 1.8573333333333335)"
12-01-2023 16:22:23.432561,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.300000000000001)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.86, 1.85)"
12-01-2023 16:22:24.421465,"(8.0, 16.0, 10.3)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.85)"
12-01-2023 16:22:25.514169,"(8.0, 16.0, 14.575)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.8529032258064515)"
12-01-2023 16:22:26.501307,"(8.0, 16.0, 14.86)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.8333333333333335)"
12-01-2023 16:22:27.461780,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.4)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:28.528407,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 169.5)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:29.517412,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 169.5)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:30.640601,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 169.5)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:31.761765,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:32.798308,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.843157894736842)"
12-01-2023 16:22:33.746821,"(8.0, 16.0, 10.600000000000001)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.633333333333333)","(4.8, 8.0, 6.95)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:34.732661,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 15.14)","(4.8, 8.0, 7.523529411764706)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:35.746011,"(8.0, 16.0, 13.3)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.05)","(4.8, 8.0, 7.614285714285714)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:36.818474,"(8.0, 16.0, 13.3)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.442857142857143)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:37.735727,"(8.0, 16.0, 13.3)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:38.753285,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:39.759228,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:40.716189,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:41.735710,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.8466666666666667)"
12-01-2023 16:22:42.780799,"(8.0, 16.0, 11.68)","(3.8, 6.2, 5.230769230769231)","(31.0, 310.0, 254.0)","(9.0, 19.5, 14.35)","(4.8, 8.0, 7.566666666666666)","(1.8, 1.88, 1.90875)"
12-01-2023 16:22:43.760530,"(8.0, 16.0, 11.68)","(3.8, 6.2, 4.3625)","(31.0, 310.0, 254.0)","(9.0, 19.5, 11.055555555555555)","(4.8, 8.0, 6.5)","(1.8, 1.92, 1.90875)"
12-01-2023 16:22:44.683153,"(8.0, 14.0, 11.636363636363637)","(3.8, 5.1, 4.3)","(31.0, 310.0, 254.0)","(9.0, 19.5, 11.055555555555555)","(4.8, 8.0, 6.35)","(1.8, 1.92, 1.90875)"
12-01-2023 16:22:45.580132,"(8.0, 14.0, 11.636363636363637)","(3.8, 5.1, 4.3)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.766666666666667)","(4.8, 8.0, 6.35)","(1.8, 1.92, 1.90875)"
12-01-2023 16:22:46.503415,"(8.0, 14.0, 11.4)","(3.8, 5.1, 4.366666666666666)","(31.0, 310.0, 254.0)","(9.0, 19.5, 15.54)","(4.8, 8.0, 6.8)","(1.8, 1.97, 1.9093333333333333)"
12-01-2023 16:22:47.635836,"(8.0, 14.0, 11.4)","(3.8, 5.1, 4.366666666666666)","(31.0, 310.0, 254.0)","(9.0, 19.5, 15.54)","(4.8, 8.0, 7.589473684210526)","(1.8, 2.0, 1.975)"
12-01-2023 16:22:48.689127,"(8.0, 14.0, 11.4)","(3.8, 5.9, 4.85)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:49.712335,"(8.0, 14.0, 10.285714285714286)","(3.8, 6.0, 4.925)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:50.638856,"(8.0, 14.0, 10.285714285714286)","(3.8, 6.0, 5.175)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:51.575912,"(8.0, 14.0, 10.285714285714286)","(3.8, 6.0, 5.175)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:52.562938,"(8.0, 14.0, 10.285714285714286)","(3.8, 6.0, 5.175)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:53.417173,"(8.0, 14.0, 10.285714285714286)","(3.8, 6.0, 5.175)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.48)","(1.8, 2.02, 1.982)"
12-01-2023 16:22:54.383097,"(8.0, 16.0, 11.68)","(3.8, 6.0, 5.175)","(31.0, 310.0, 254.0)","(9.0, 19.5, 12.9)","(4.8, 8.0, 7.35)","(1.8, 2.02, 1.982)"
