,Paramount Ace,Bold Onyx,Tennessee Jacks,Racey Kasey,Koepka,Victa Makayla
08-01-2023 19:00:46.121625,"(2.9, 3.25, 3.2214285714285715)","(2.3, 2.58, 2.5589473684210526)","(9.0, 17.0, 15.333333333333334)","(14.0, 30.0, 29.68)","(7.5, 14.0, 13.583333333333334)","(6.5, 9.0, 8.9)"
08-01-2023 19:00:47.097003,"(2.9, 3.25, 3.2214285714285715)","(2.3, 2.58, 2.5589473684210526)","(9.0, 17.0, 15.333333333333334)","(14.0, 30.0, 29.68)","(7.5, 14.0, 13.583333333333334)","(6.5, 9.0, 8.96)"
08-01-2023 19:00:48.110637,"(2.9, 3.25, 3.2214285714285715)","(2.3, 2.58, 2.5589473684210526)","(9.0, 17.0, 15.333333333333334)","(14.0, 30.0, 29.285714285714285)","(7.5, 14.0, 13.166666666666666)","(6.5, 9.0, 8.96)"
08-01-2023 19:00:49.046725,"(2.9, 3.25, 3.2214285714285715)","(2.3, 2.58, 2.5589473684210526)","(9.0, 17.0, 15.333333333333334)","(14.0, 30.0, 29.68)","(7.5, 14.0, 13.583333333333334)","(6.5, 9.0, 8.96)"
08-01-2023 19:00:50.079628,"(2.9, 3.25, 3.1166666666666667)","(2.3, 2.58, 2.5689655172413794)","(9.0, 17.0, 15.224489795918368)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.0, 8.714285714285714)"
08-01-2023 19:00:51.195637,"(2.9, 3.25, 3.2147058823529413)","(2.3, 2.58, 2.5727272727272728)","(9.0, 17.0, 15.55)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.4, 9.088888888888889)"
08-01-2023 19:00:52.307040,"(2.9, 3.25, 3.1136363636363638)","(2.3, 2.58, 2.5727272727272728)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.4, 9.266666666666667)"
08-01-2023 19:00:53.562973,"(2.9, 3.25, 3.140625)","(2.3, 2.58, 2.564761904761905)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.692307692307693)","(7.5, 14.0, 13.285714285714286)","(6.5, 9.4, 9.266666666666667)"
08-01-2023 19:00:54.654560,"(2.9, 3.25, 3.1538461538461537)","(2.3, 2.58, 2.564761904761905)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.692307692307693)","(7.5, 14.0, 13.285714285714286)","(6.5, 9.4, 9.266666666666667)"
08-01-2023 19:00:55.768210,"(2.9, 3.25, 3.03)","(2.3, 2.62, 2.5700000000000003)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.4, 9.266666666666667)"
08-01-2023 19:00:56.980908,"(2.9, 3.25, 3.066666666666667)","(2.3, 2.62, 2.5700000000000003)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.692307692307693)","(7.5, 14.0, 13.285714285714286)","(6.5, 9.4, 9.266666666666667)"
08-01-2023 19:00:58.373920,"(2.9, 3.25, 3.03)","(2.3, 2.62, 2.5933333333333333)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.4, 9.25263157894737)"
08-01-2023 19:00:59.372160,"(2.9, 3.25, 3.03)","(2.3, 2.62, 2.5933333333333333)","(9.0, 17.0, 15.791666666666666)","(14.0, 30.0, 29.2)","(7.5, 14.0, 12.75)","(6.5, 9.4, 8.071875)"
08-01-2023 19:01:00.385681,"(2.9, 3.25, 3.0384615384615383)","(2.3, 2.62, 2.5933333333333333)","(9.0, 17.0, 15.883928571428571)","(14.0, 30.0, 29.692307692307693)","(7.5, 14.0, 13.5)","(6.5, 8.2, 8.672727272727274)"
08-01-2023 19:01:01.504238,"(2.9, 3.2, 3.15)","(2.3, 2.62, 2.608)","(9.0, 17.0, 15.883928571428571)","(14.0, 30.0, 29.2)","(7.5, 14.0, 13.636363636363637)","(6.5, 9.0, 8.9)"
08-01-2023 19:01:02.565945,"(2.9, 3.2, 3.1375)","(2.3, 2.62, 2.59)","(9.0, 17.0, 15.883928571428571)","(14.0, 30.0, 29.0)","(7.5, 14.0, 13.636363636363637)","(6.5, 9.0, 8.866666666666667)"
08-01-2023 19:01:03.738407,"(2.9, 3.2, 3.122)","(2.3, 2.62, 2.6046153846153848)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.333333333333332)","(7.5, 14.0, 13.636363636363637)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:04.822530,"(2.9, 3.2, 3.1142857142857143)","(2.3, 2.62, 2.6046153846153848)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.217391304347828)","(7.5, 14.0, 13.636363636363637)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:05.839881,"(2.9, 3.2, 3.1142857142857143)","(2.3, 2.6, 2.5885714285714285)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.79310344827586)","(7.5, 14.0, 13.636363636363637)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:06.824247,"(2.9, 3.2, 3.1314285714285712)","(2.3, 2.6, 2.584)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.75)","(7.5, 14.0, 13.692307692307693)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:07.719093,"(2.9, 3.2, 3.1314285714285712)","(2.3, 2.6, 2.5733333333333333)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.75)","(7.5, 14.0, 13.692307692307693)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:08.608996,"(2.9, 3.2, 3.1314285714285712)","(2.3, 2.6, 2.5733333333333333)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.357142857142858)","(7.5, 14.0, 13.692307692307693)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:09.569947,"(2.9, 3.2, 3.125)","(2.3, 2.54, 2.5227586206896553)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.357142857142858)","(7.5, 14.0, 13.833333333333334)","(6.5, 9.2, 8.866666666666667)"
08-01-2023 19:01:10.546238,"(2.9, 3.2, 3.126923076923077)","(2.3, 2.54, 2.5264)","(9.0, 17.0, 15.940677966101696)","(14.0, 30.0, 29.869565217391305)","(7.5, 14.0, 13.76086956521739)","(6.5, 9.2, 9.142857142857144)"
08-01-2023 19:01:11.504291,"(2.9, 3.25, 3.14)","(2.3, 2.46, 2.448)","(9.0, 17.0, 15.962264150943396)","(14.0, 30.0, 29.869565217391305)","(7.5, 15.0, 13.625)","(6.5, 9.4, 9.307692307692308)"
08-01-2023 19:01:12.523135,"(2.7, 3.25, 3.160810810810811)","(2.2, 2.5, 2.4771428571428573)","(10.0, 17.0, 15.962264150943396)","(17.0, 30.0, 29.869565217391305)","(8.5, 14.5, 13.625)","(6.5, 9.4, 9.133333333333333)"
08-01-2023 19:01:13.568210,"(2.7, 3.25, 3.1757142857142857)","(2.2, 2.48, 2.44)","(10.0, 17.0, 15.962264150943396)","(17.0, 30.0, 29.666666666666668)","(8.5, 14.5, 13.625)","(6.5, 9.4, 9.133333333333333)"
08-01-2023 19:01:14.604463,"(2.7, 3.25, 3.1890243902439024)","(2.2, 2.46, 2.4525)","(10.0, 17.0, 15.962264150943396)","(17.0, 30.0, 29.666666666666668)","(8.5, 14.5, 13.625)","(6.5, 9.4, 9.133333333333333)"
08-01-2023 19:01:15.527416,"(2.7, 3.25, 3.1890243902439024)","(2.2, 2.46, 2.4423529411764706)","(10.0, 17.0, 15.926829268292684)","(17.0, 30.0, 29.666666666666668)","(8.5, 14.5, 13.625)","(6.5, 9.4, 9.133333333333333)"
08-01-2023 19:01:16.565041,"(2.7, 3.25, 3.2016129032258065)","(2.2, 2.44, 2.4355555555555557)","(10.0, 17.0, 16.137254901960784)","(17.0, 34.0, 33.37931034482759)","(8.5, 14.5, 14.0)","(6.5, 9.4, 9.280000000000001)"
08-01-2023 19:01:17.656979,"(2.7, 3.4, 3.3024999999999998)","(2.2, 2.4, 2.3928205128205127)","(10.0, 17.0, 16.137254901960784)","(17.0, 34.0, 31.5)","(8.5, 14.5, 15.0)","(6.5, 9.4, 9.280000000000001)"
08-01-2023 19:01:18.686888,"(2.7, 3.4, 3.2967213114754097)","(2.2, 2.4, 2.3923076923076922)","(10.0, 17.0, 16.137254901960784)","(17.0, 34.0, 31.5)","(8.5, 16.0, 14.5)","(6.5, 9.4, 9.280000000000001)"
08-01-2023 19:01:19.673597,"(2.7, 3.4, 3.2967213114754097)","(2.2, 2.4, 2.3923076923076922)","(10.0, 17.0, 16.043478260869566)","(17.0, 34.0, 31.5)","(8.5, 16.0, 14.5)","(6.5, 9.4, 9.280000000000001)"
08-01-2023 19:01:20.650766,"(2.7, 3.4, 3.2907142857142855)","(2.2, 2.4, 2.3923076923076922)","(10.0, 17.0, 16.043478260869566)","(17.0, 34.0, 30.0)","(8.5, 16.0, 15.0)","(6.5, 9.4, 9.296296296296296)"
08-01-2023 19:01:21.720789,"(2.7, 3.4, 3.2907142857142855)","(2.2, 2.38, 2.376)","(10.0, 17.0, 16.043478260869566)","(17.0, 34.0, 33.333333333333336)","(8.5, 16.0, 15.23076923076923)","(6.5, 9.4, 8.95)"
08-01-2023 19:01:22.762855,"(2.7, 3.4, 3.311111111111111)","(2.2, 2.38, 2.3666666666666667)","(10.0, 17.0, 15.73076923076923)","(17.0, 34.0, 33.333333333333336)","(8.5, 16.0, 14.092105263157894)","(6.5, 9.2, 8.8)"
08-01-2023 19:01:23.729734,"(2.7, 3.4, 3.321212121212121)","(2.2, 2.34, 2.329285714285714)","(10.0, 17.0, 15.777777777777779)","(17.0, 34.0, 33.333333333333336)","(8.5, 16.0, 14.092105263157894)","(6.5, 9.0, 8.8)"
08-01-2023 19:01:24.753126,"(2.7, 3.4, 3.3358974358974356)","(2.15, 2.34, 2.329285714285714)","(10.0, 17.0, 15.777777777777779)","(17.0, 34.0, 32.758620689655174)","(9.0, 16.0, 14.092105263157894)","(7.0, 9.0, 8.770000000000001)"
08-01-2023 19:01:25.786767,"(2.7, 3.4, 3.3358974358974356)","(2.15, 2.34, 2.329285714285714)","(10.0, 17.0, 15.777777777777779)","(17.0, 34.0, 33.333333333333336)","(9.0, 16.0, 14.092105263157894)","(7.0, 8.8, 9.24705882352941)"
08-01-2023 19:01:26.822239,"(2.7, 3.45, 3.422222222222222)","(2.15, 2.36, 2.351)","(10.0, 17.0, 16.571428571428573)","(17.0, 34.0, 33.63636363636364)","(9.0, 11.0, 14.612903225806452)","(7.0, 9.4, 8.72)"
08-01-2023 19:01:27.846119,"(2.7, 3.5, 3.39)","(2.15, 2.36, 2.3423255813953485)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.07692307692308)","(9.0, 15.0, 14.526315789473685)","(7.0, 8.8, 8.72)"
08-01-2023 19:01:28.869581,"(2.7, 3.35, 3.347916666666667)","(2.15, 2.4, 2.344390243902439)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.07692307692308)","(9.0, 15.0, 13.933333333333334)","(7.0, 8.8, 9.173333333333332)"
08-01-2023 19:01:29.904718,"(2.7, 3.35, 3.3431818181818183)","(2.15, 2.4, 2.344390243902439)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.63636363636364)","(9.0, 14.0, 13.925925925925926)","(7.0, 9.2, 9.181052631578947)"
08-01-2023 19:01:30.864948,"(2.7, 3.5, 3.4975155279503105)","(2.15, 2.38, 2.374285714285714)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.63636363636364)","(9.0, 14.0, 13.925925925925926)","(7.0, 9.2, 9.181052631578947)"
08-01-2023 19:01:31.824039,"(2.7, 3.55, 3.5481072555205047)","(2.15, 2.36, 2.3225)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 32.96296296296296)","(9.0, 14.0, 13.90909090909091)","(7.0, 9.0, 8.992156862745098)"
08-01-2023 19:01:32.893966,"(2.7, 3.6, 3.559090909090909)","(2.15, 2.34, 2.316)","(10.0, 17.0, 16.681818181818183)","(17.0, 34.0, 33.25)","(9.0, 14.0, 13.425925925925926)","(7.0, 9.0, 8.977358490566038)"
08-01-2023 19:01:33.914874,"(2.7, 3.6, 3.559090909090909)","(2.15, 2.34, 2.331)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.25)","(9.0, 13.5, 11.944444444444445)","(7.0, 9.0, 8.963636363636363)"
08-01-2023 19:01:34.810385,"(2.7, 3.6, 3.525)","(2.15, 2.38, 2.34)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.81818181818182)","(8.5, 12.0, 11.944444444444445)","(7.0, 9.0, 8.963636363636363)"
08-01-2023 19:01:35.839790,"(2.7, 3.6, 3.5970037453183523)","(2.15, 2.38, 2.34)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.81818181818182)","(8.5, 12.0, 11.934782608695652)","(7.0, 9.0, 8.946666666666667)"
08-01-2023 19:01:36.945503,"(2.7, 3.6, 3.5423076923076926)","(2.15, 2.38, 2.34)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.81818181818182)","(8.5, 12.0, 11.934782608695652)","(7.0, 8.8, 8.793939393939395)"
08-01-2023 19:01:38.029635,"(2.9, 3.6, 3.5500000000000003)","(2.1, 2.38, 2.34)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.81818181818182)","(8.5, 12.0, 11.916666666666666)","(7.0, 8.8, 8.955555555555556)"
08-01-2023 19:01:39.029188,"(2.9, 3.6, 3.5642857142857145)","(2.1, 2.38, 2.3499999999999996)","(10.0, 17.0, 16.526315789473685)","(17.0, 34.0, 33.81818181818182)","(8.5, 12.0, 11.666666666666666)","(7.0, 9.0, 8.987878787878788)"
08-01-2023 19:01:40.163075,"(2.9, 3.6, 3.5642857142857145)","(2.1, 2.36, 2.315)","(10.0, 17.0, 16.4)","(17.0, 34.0, 36.0)","(8.5, 12.0, 11.586206896551724)","(7.0, 9.0, 8.984615384615385)"
08-01-2023 19:01:41.308446,"(2.9, 3.6, 3.5653846153846156)","(2.1, 2.36, 2.315)","(10.0, 17.0, 16.4)","(18.0, 40.0, 35.2)","(8.5, 12.0, 11.75)","(7.0, 9.2, 8.94)"
08-01-2023 19:01:42.381975,"(2.9, 3.65, 3.61)","(2.1, 2.34, 2.3325)","(10.0, 17.0, 16.4)","(18.0, 40.0, 34.857142857142854)","(8.5, 12.5, 11.9)","(7.0, 9.0, 8.793750000000001)"
08-01-2023 19:01:43.481422,"(2.9, 3.6, 3.5846153846153848)","(2.1, 2.3, 2.2975)","(10.0, 17.0, 16.625)","(18.0, 40.0, 34.857142857142854)","(8.5, 12.0, 11.9)","(7.0, 8.8, 8.933333333333334)"
08-01-2023 19:01:44.560595,"(2.9, 3.55, 3.539473684210526)","(2.1, 2.32, 2.311111111111111)","(10.0, 17.0, 16.625)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.0, 11.9)","(7.0, 9.0, 8.96)"
08-01-2023 19:01:45.530351,"(2.9, 3.55, 3.539473684210526)","(2.1, 2.32, 2.304)","(10.0, 17.0, 16.625)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.0, 11.909090909090908)","(7.0, 9.0, 8.82857142857143)"
08-01-2023 19:01:46.511028,"(2.9, 3.6, 3.576923076923077)","(2.1, 2.32, 2.304)","(10.0, 17.0, 16.625)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.5, 11.794117647058824)","(7.0, 9.0, 8.782352941176471)"
08-01-2023 19:01:47.529731,"(2.9, 3.7, 3.6965665236051506)","(2.1, 2.32, 2.2902127659574467)","(10.0, 17.0, 16.622222222222224)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.5, 11.590909090909092)","(7.0, 8.8, 8.333333333333334)"
08-01-2023 19:01:48.485871,"(2.9, 3.75, 3.737795275590551)","(2.1, 2.32, 2.299230769230769)","(10.0, 17.0, 16.622222222222224)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.5, 11.61111111111111)","(7.0, 8.4, 8.194117647058823)"
08-01-2023 19:01:49.477315,"(2.9, 3.75, 3.7469565217391305)","(2.1, 2.32, 2.2966666666666664)","(10.0, 17.0, 16.608695652173914)","(18.0, 40.0, 38.05882352941177)","(8.5, 12.5, 11.785714285714286)","(7.0, 8.2, 8.193103448275862)"
08-01-2023 19:01:50.439656,"(2.9, 3.8, 3.763333333333333)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.608695652173914)","(19.0, 40.0, 37.94285714285714)","(8.5, 12.5, 11.61111111111111)","(7.0, 8.2, 8.188888888888888)"
08-01-2023 19:01:51.347267,"(2.9, 3.8, 3.75)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.608695652173914)","(19.0, 40.0, 37.94285714285714)","(8.5, 12.5, 11.590909090909092)","(7.0, 8.2, 8.216666666666667)"
08-01-2023 19:01:52.308500,"(2.9, 3.8, 3.75)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.608695652173914)","(19.0, 40.0, 37.94285714285714)","(8.5, 12.5, 11.590909090909092)","(7.0, 8.4, 8.136842105263158)"
08-01-2023 19:01:53.287193,"(2.9, 3.8, 3.75)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.608695652173914)","(19.0, 40.0, 37.94285714285714)","(8.5, 12.5, 11.61111111111111)","(7.0, 8.2, 8.129411764705882)"
08-01-2023 19:01:54.280557,"(2.9, 3.8, 3.7457142857142856)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.608695652173914)","(19.0, 40.0, 37.25925925925926)","(8.5, 12.5, 11.875)","(7.0, 8.2, 8.149999999999999)"
08-01-2023 19:01:55.163898,"(2.9, 3.8, 3.74)","(2.1, 2.32, 2.3035294117647056)","(11.0, 17.0, 16.54901960784314)","(19.0, 38.0, 37.25925925925926)","(8.5, 12.5, 11.875)","(7.0, 8.2, 8.155555555555555)"
08-01-2023 19:01:56.065254,"(2.9, 3.8, 3.74)","(2.1, 2.32, 2.3035294117647056)","(11.0, 17.0, 16.54901960784314)","(19.0, 40.0, 37.38461538461539)","(8.5, 12.5, 12.0)","(7.0, 8.2, 7.892307692307692)"
08-01-2023 19:01:57.078191,"(2.9, 3.8, 3.747826086956522)","(2.1, 2.32, 2.2966666666666664)","(11.0, 17.0, 16.56)","(19.0, 40.0, 37.45)","(8.5, 12.5, 12.333333333333334)","(7.0, 8.2, 8.072727272727272)"
08-01-2023 19:01:57.948303,"(2.9, 3.55, 3.52)","(2.1, 2.34, 2.3234999999999997)","(11.0, 17.0, 16.633333333333333)","(19.0, 40.0, 37.45)","(8.5, 12.5, 12.333333333333334)","(7.0, 8.2, 8.16)"
08-01-2023 19:01:58.863147,"(2.9, 3.5, 3.4592592592592593)","(2.1, 2.36, 2.357391304347826)","(11.0, 18.0, 17.72222222222222)","(19.0, 40.0, 37.45)","(8.5, 13.0, 12.68)","(7.0, 8.2, 8.16)"
08-01-2023 19:01:59.862668,"(2.9, 3.45, 3.436764705882353)","(2.1, 2.4, 2.386)","(11.0, 18.0, 17.821428571428573)","(19.0, 40.0, 37.45)","(8.5, 13.0, 12.68)","(6.5, 8.2, 8.106666666666667)"
08-01-2023 19:02:00.851184,"(2.9, 3.45, 3.430952380952381)","(2.1, 2.4, 2.386)","(11.0, 18.0, 17.7)","(19.0, 40.0, 37.833333333333336)","(8.5, 13.0, 12.68)","(6.5, 8.8, 8.222222222222221)"
08-01-2023 19:02:01.691986,"(2.9, 3.5, 3.4514285714285715)","(2.1, 2.4, 2.386)","(11.0, 17.5, 17.058823529411764)","(19.0, 40.0, 37.833333333333336)","(8.5, 13.0, 12.68)","(6.5, 8.6, 8.222222222222221)"
08-01-2023 19:02:02.647030,"(2.9, 3.5, 3.4613636363636364)","(2.05, 2.4, 2.394285714285714)","(11.0, 15.5, 15.25)","(20.0, 40.0, 37.833333333333336)","(8.5, 13.0, 12.941176470588236)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:03.624859,"(2.9, 3.55, 3.4776315789473684)","(2.05, 2.4, 2.394285714285714)","(11.0, 15.5, 14.74074074074074)","(20.0, 40.0, 37.73913043478261)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:04.539489,"(2.9, 3.55, 3.4776315789473684)","(2.05, 2.42, 2.408)","(11.0, 15.0, 14.74074074074074)","(20.0, 40.0, 37.73913043478261)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:05.425250,"(2.9, 3.55, 3.4776315789473684)","(2.05, 2.42, 2.408)","(11.0, 15.0, 14.74074074074074)","(20.0, 40.0, 38.42424242424242)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:06.466352,"(2.9, 3.55, 3.4702898550724637)","(2.05, 2.42, 2.408)","(11.0, 15.0, 14.887096774193548)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:07.474221,"(2.9, 3.55, 3.4702898550724637)","(2.05, 2.42, 2.408)","(11.0, 15.5, 15.045454545454545)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:08.343381,"(2.9, 3.55, 3.4702898550724637)","(2.05, 2.42, 2.4129411764705884)","(11.0, 15.0, 14.772727272727273)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:09.219942,"(2.9, 3.55, 3.4702898550724637)","(2.05, 2.44, 2.413333333333333)","(11.0, 15.0, 14.772727272727273)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.421052631578947)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:10.183081,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.44, 2.416470588235294)","(11.0, 15.0, 14.772727272727273)","(20.0, 40.0, 38.63157894736842)","(8.5, 12.5, 12.329268292682928)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:11.070104,"(2.9, 3.5, 3.491304347826087)","(2.05, 2.44, 2.4233333333333333)","(11.0, 15.0, 14.710526315789474)","(20.0, 40.0, 38.63157894736842)","(8.5, 12.5, 12.394736842105264)","(6.5, 8.6, 8.219999999999999)"
08-01-2023 19:02:11.934070,"(2.9, 3.5, 3.488888888888889)","(2.05, 2.44, 2.42)","(11.0, 15.0, 14.785714285714286)","(20.0, 40.0, 38.63157894736842)","(8.5, 12.5, 12.378787878787879)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:12.875248,"(2.9, 3.5, 3.491304347826087)","(2.05, 2.42, 2.409333333333333)","(11.0, 15.0, 14.807692307692308)","(20.0, 40.0, 38.63157894736842)","(8.5, 12.5, 12.560975609756097)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:13.797134,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.4046153846153846)","(11.0, 15.0, 14.944444444444445)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.571428571428571)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:14.689239,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.395)","(11.0, 15.0, 14.9375)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.571428571428571)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:15.548626,"(2.9, 3.5, 3.491304347826087)","(2.05, 2.42, 2.4085714285714284)","(11.0, 15.0, 14.238095238095237)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.64)","(6.5, 8.6, 8.272727272727272)"
08-01-2023 19:02:16.487796,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.413333333333333)","(11.0, 15.0, 13.891304347826086)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.64)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:17.412350,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.4085714285714284)","(11.0, 14.5, 13.7)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.221052631578946)"
08-01-2023 19:02:18.351246,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.4085714285714284)","(11.0, 14.5, 13.666666666666666)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.269565217391303)"
08-01-2023 19:02:19.287978,"(2.9, 3.55, 3.4756756756756757)","(2.05, 2.42, 2.413333333333333)","(11.0, 14.5, 13.857142857142858)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.0, 12.666666666666666)","(6.5, 8.6, 8.219999999999999)"
08-01-2023 19:02:20.224908,"(2.9, 3.5, 3.491304347826087)","(2.05, 2.42, 2.415)","(11.0, 14.5, 13.857142857142858)","(20.0, 40.0, 38.38095238095238)","(8.5, 13.0, 12.785714285714286)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:21.167561,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.4, 2.3963636363636365)","(11.0, 14.5, 13.75)","(20.0, 40.0, 38.38095238095238)","(8.5, 13.0, 13.033333333333333)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:22.072944,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.4, 2.3914285714285715)","(11.0, 14.5, 14.033333333333333)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.5, 13.0)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:22.980581,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.42, 2.4076923076923076)","(11.0, 14.5, 13.785714285714286)","(20.0, 40.0, 38.63157894736842)","(8.5, 13.5, 12.785714285714286)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:23.892616,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.42, 2.409333333333333)","(11.0, 14.5, 14.023809523809524)","(20.0, 40.0, 39.515151515151516)","(8.5, 13.0, 12.625)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:24.794712,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.42, 2.4135999999999997)","(11.0, 14.5, 13.785714285714286)","(20.0, 36.0, 35.333333333333336)","(8.5, 13.0, 12.625)","(6.5, 8.6, 8.323076923076922)"
08-01-2023 19:02:25.716728,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.42, 2.414285714285714)","(11.0, 14.5, 13.785714285714286)","(20.0, 36.0, 34.18181818181818)","(8.5, 13.0, 12.625)","(6.5, 8.6, 8.333333333333332)"
08-01-2023 19:02:26.687250,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.42, 2.414285714285714)","(11.0, 14.5, 13.785714285714286)","(20.0, 34.0, 32.0)","(8.5, 13.0, 12.625)","(6.5, 8.6, 8.390476190476189)"
08-01-2023 19:02:27.615269,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.44, 2.415483870967742)","(11.0, 14.5, 13.785714285714286)","(20.0, 34.0, 32.0)","(8.5, 13.0, 12.625)","(6.5, 8.6, 8.663636363636364)"
08-01-2023 19:02:28.473621,"(2.9, 3.5, 3.4952380952380953)","(2.05, 2.44, 2.415483870967742)","(11.0, 14.5, 13.785714285714286)","(20.0, 34.0, 30.666666666666668)","(8.5, 13.0, 12.625)","(6.5, 8.8, 8.64)"
