,Ocean Girl,Letter To You,Hurricane Daisy,Behind Greywalls,Gethsemane,Wolf,Queen Zipper
08-12-2022 14:42:15.422657,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:16.566054,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:17.782510,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:18.986491,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:20.142544,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:21.187159,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:22.330961,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.19609756097561)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:23.564325,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.64, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:24.799508,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.37448275862069)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:26.004961,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:27.244619,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.3533333333333335)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:28.497213,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.3533333333333335)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:29.776603,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.3533333333333335)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:30.983152,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.3533333333333335)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:32.160306,"(17.0, 48.0, 25.090909090909093)","(5.5, 11.5, 5.954545454545455)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:33.316251,"(17.0, 55.0, 30.9375)","(5.5, 11.5, 8.289473684210527)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:34.417033,"(17.0, 55.0, 30.9375)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:35.456336,"(17.0, 55.0, 30.9375)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:36.573453,"(17.0, 55.0, 30.9375)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:37.724443,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:38.882589,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:39.966968,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:41.047903,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.2643478260869565)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:42.181099,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:43.367325,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:44.841598,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 24.0)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 35.625)"
08-12-2022 14:42:46.256920,"(17.0, 55.0, 27.0)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 35.11538461538461)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:47.572398,"(17.0, 55.0, 38.75)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:48.915741,"(17.0, 55.0, 38.75)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:50.171492,"(17.0, 55.0, 38.75)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:51.422364,"(17.0, 55.0, 38.75)","(5.5, 11.5, 8.166666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:52.646544,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:53.779124,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:55.130263,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:56.504908,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:57.808064,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:42:59.137688,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:00.376720,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.566666666666666)","(5.0, 8.6, 5.640000000000001)","(5.5, 9.6, 8.761904761904763)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:01.602166,"(17.0, 55.0, 38.75)","(5.5, 11.5, 6.961538461538462)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 2.1084848484848484)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:02.805148,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:04.003642,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:05.192468,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:06.254116,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:07.369275,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:08.565069,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:09.839040,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.955555555555556)","(5.5, 9.6, 7.142857142857142)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:11.012967,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.6, 6.844444444444445)","(5.5, 9.6, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:12.117903,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.4, 6.844444444444445)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:13.211721,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.4, 6.8500000000000005)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:14.442826,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:15.734443,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:16.986243,"(17.0, 55.0, 38.75)","(5.5, 11.5, 7.038461538461538)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:18.181708,"(17.0, 55.0, 38.75)","(5.5, 11.5, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:19.354255,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:20.588688,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:21.841813,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.877391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:23.034325,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.66, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:24.156121,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:25.334900,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:26.484598,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:27.702487,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:28.896465,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:30.110418,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.8747826086956523)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:31.237517,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.857391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:32.395219,"(17.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(15.0, 48.0, 27.375)","(1.75, 2.64, 1.857391304347826)","(19.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:33.481151,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:34.600127,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:35.765463,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:36.916401,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:38.054726,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 7.057142857142857)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:39.234196,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.4, 6.9714285714285715)","(14.0, 48.0, 27.375)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:40.655643,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 48.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:41.880481,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:43.154805,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:44.245149,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:45.449902,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:46.585765,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:47.762056,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:49.001487,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.675)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:50.131658,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:51.179449,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:52.190786,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:53.243131,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:54.368788,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:55.510177,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:56.623878,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.442857142857143)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 1.857391304347826)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:57.870338,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 32.25)","(1.85, 2.64, 2.4912820512820515)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:43:58.942060,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:44:00.016624,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:44:01.299970,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:44:02.504933,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:44:03.616530,"(15.0, 55.0, 38.75)","(5.5, 11.0, 9.266666666666666)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
08-12-2022 14:44:04.876317,"(15.0, 55.0, 38.75)","(5.5, 11.5, 6.75)","(5.0, 8.8, 7.682352941176471)","(5.5, 9.2, 6.9714285714285715)","(14.0, 38.0, 33.4)","(1.85, 2.64, 1.8921739130434783)","(18.0, 65.0, 45.208333333333336)"
