,Dr Nightingale,Dan Dan,Big Buddha,Phelan Seedy,Dr Rogan,Irish,Style Key,Fun Idol
07-12-2022 19:45:18.443575,"(11.0, 14.5, 13.606382978723405)","(6.5, 7.8, 7.266666666666667)","(21.0, 29.0, 28.0625)","(5.0, 6.0, 5.8428571428571425)","(5.0, 6.8, 6.4)","(3.0, 4.1, 3.9545454545454546)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:19.790879,"(10.0, 14.5, 13.606382978723405)","(6.0, 7.8, 7.266666666666667)","(21.0, 29.0, 28.0625)","(4.8, 5.9, 5.8428571428571425)","(5.0, 6.8, 6.4)","(3.1, 4.1, 3.9545454545454546)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:21.175522,"(10.0, 14.5, 13.606382978723405)","(6.0, 7.8, 7.266666666666667)","(21.0, 29.0, 28.076923076923077)","(4.8, 5.9, 5.831578947368421)","(5.0, 6.8, 6.523076923076923)","(3.1, 4.1, 3.9545454545454546)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:22.592902,"(10.0, 14.5, 13.606382978723405)","(6.0, 7.8, 7.266666666666667)","(21.0, 29.0, 28.166666666666668)","(4.8, 5.9, 5.756603773584906)","(5.0, 6.8, 6.542857142857143)","(3.1, 4.1, 3.9666666666666663)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:24.026821,"(10.0, 14.5, 13.606382978723405)","(6.0, 7.8, 7.314285714285714)","(21.0, 29.0, 31.88235294117647)","(4.8, 5.9, 5.736144578313254)","(5.0, 6.8, 6.542857142857143)","(3.1, 4.1, 3.9521739130434783)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:25.403895,"(10.0, 14.5, 13.606382978723405)","(6.0, 8.0, 7.485714285714286)","(21.0, 34.0, 31.88235294117647)","(4.8, 5.9, 5.736144578313254)","(5.0, 6.8, 6.542857142857143)","(3.1, 4.1, 3.9057142857142857)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:26.800201,"(10.0, 14.5, 13.606382978723405)","(6.0, 8.0, 7.666666666666667)","(21.0, 32.0, 30.428571428571427)","(4.8, 5.9, 5.635064935064935)","(5.0, 6.8, 6.428571428571429)","(3.1, 4.1, 3.911111111111111)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:28.142430,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.666666666666667)","(21.0, 32.0, 30.428571428571427)","(4.8, 5.9, 5.685714285714285)","(5.0, 6.8, 6.428571428571429)","(3.1, 4.0, 3.911111111111111)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.983333333333333)"
07-12-2022 19:45:29.512762,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.658823529411764)","(5.0, 6.8, 6.418181818181818)","(3.1, 4.0, 3.973913043478261)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:30.898229,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.45)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.6408163265306115)","(5.0, 6.8, 6.35)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:32.273087,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.45)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.628985507246377)","(5.0, 6.8, 6.285714285714286)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:33.631790,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.45)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.628985507246377)","(5.0, 6.8, 6.35)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:35.004550,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.45)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.628985507246377)","(5.0, 6.8, 6.285714285714286)","(3.1, 4.0, 3.9285714285714284)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:36.308383,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.45)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.628985507246377)","(5.0, 6.8, 6.421052631578947)","(3.1, 4.1, 3.9714285714285715)","(31.0, 65.0, 61.5)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:37.583251,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.421052631578947)","(3.1, 4.0, 3.9714285714285715)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:38.944101,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.421052631578947)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.982857142857143)"
07-12-2022 19:45:40.346293,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.421052631578947)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 56.35294117647059)","(4.6, 7.0, 6.8)"
07-12-2022 19:45:41.743815,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.421052631578947)","(3.1, 4.0, 3.9925)","(31.0, 65.0, 61.5)","(4.6, 7.2, 6.88421052631579)"
07-12-2022 19:45:43.237567,"(10.0, 14.5, 13.65)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.5)","(3.1, 4.0, 3.975)","(31.0, 65.0, 61.5)","(4.6, 7.2, 6.771428571428571)"
07-12-2022 19:45:44.772465,"(10.0, 14.5, 13.65)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.5)","(3.1, 4.0, 3.9739130434782606)","(31.0, 65.0, 53.69230769230769)","(4.6, 7.2, 6.96)"
07-12-2022 19:45:46.246748,"(10.0, 14.5, 13.545454545454545)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.625316455696202)","(5.0, 6.8, 6.5)","(3.1, 4.1, 3.9739130434782606)","(31.0, 65.0, 53.69230769230769)","(4.6, 7.2, 6.987096774193549)"
07-12-2022 19:45:48.128980,"(10.0, 14.5, 13.621951219512194)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.703389830508475)","(5.0, 6.8, 6.5)","(3.1, 4.1, 3.9739130434782606)","(31.0, 65.0, 53.69230769230769)","(4.6, 7.2, 6.987096774193549)"
07-12-2022 19:45:49.681751,"(10.0, 14.5, 13.681818181818182)","(6.0, 7.8, 7.6)","(21.0, 32.0, 30.625)","(4.8, 5.8, 5.703389830508475)","(5.0, 6.8, 6.5)","(3.1, 4.1, 3.968)","(31.0, 65.0, 59.75)","(4.6, 7.2, 6.980952380952381)"
07-12-2022 19:45:51.219823,"(10.0, 14.5, 13.681818181818182)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.98)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.984615384615385)"
07-12-2022 19:45:52.701773,"(10.0, 14.5, 13.561224489795919)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.986274509803921)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.984615384615385)"
07-12-2022 19:45:54.121872,"(10.0, 14.5, 13.561224489795919)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.984615384615385)"
07-12-2022 19:45:55.440413,"(10.0, 14.5, 13.561224489795919)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.984615384615385)"
07-12-2022 19:45:56.772956,"(10.0, 14.5, 13.561224489795919)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.984615384615385)"
07-12-2022 19:45:58.127433,"(10.0, 14.5, 13.630434782608695)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 51.0)","(4.6, 7.0, 6.985185185185185)"
07-12-2022 19:45:59.476511,"(10.0, 14.5, 13.630434782608695)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.482758620689655)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 53.0)","(4.6, 7.0, 6.985185185185185)"
07-12-2022 19:46:00.859973,"(10.0, 14.5, 13.630434782608695)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.43921568627451)","(3.1, 4.1, 3.990566037735849)","(31.0, 65.0, 53.0)","(4.6, 7.0, 6.985185185185185)"
07-12-2022 19:46:02.240787,"(10.0, 14.5, 13.630434782608695)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.43921568627451)","(3.1, 4.1, 3.9791666666666665)","(31.0, 65.0, 53.0)","(4.6, 7.0, 6.976470588235294)"
07-12-2022 19:46:03.615143,"(10.0, 14.5, 13.323529411764707)","(6.0, 7.8, 7.466666666666667)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.430769230769231)","(3.1, 4.1, 3.971111111111111)","(31.0, 65.0, 53.54545454545455)","(4.6, 7.0, 7.058064516129033)"
07-12-2022 19:46:04.986844,"(10.0, 14.5, 13.447368421052632)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.497777777777777)","(3.1, 4.1, 3.9888888888888885)","(31.0, 65.0, 53.0)","(4.6, 7.2, 7.058064516129033)"
07-12-2022 19:46:06.259023,"(10.0, 14.5, 13.7)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.51063829787234)","(3.1, 4.1, 3.98)","(31.0, 65.0, 53.0)","(4.6, 7.2, 7.058064516129033)"
07-12-2022 19:46:07.501964,"(10.0, 14.5, 13.68918918918919)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.521739130434782)","(3.1, 4.1, 3.98)","(31.0, 65.0, 53.54545454545455)","(4.6, 7.2, 6.766666666666667)"
07-12-2022 19:46:08.746714,"(10.0, 14.5, 13.573170731707318)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.585365853658536)","(3.1, 4.1, 3.9888888888888885)","(31.0, 65.0, 53.54545454545455)","(4.6, 6.8, 6.766666666666667)"
07-12-2022 19:46:09.989484,"(10.0, 14.5, 13.573170731707318)","(6.0, 7.8, 7.430769230769231)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.551111111111111)","(3.1, 4.1, 3.9888888888888885)","(31.0, 65.0, 53.54545454545455)","(4.6, 6.8, 6.766666666666667)"
07-12-2022 19:46:11.250055,"(10.0, 14.5, 13.573170731707318)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.703125)","(5.0, 6.8, 6.4)","(3.1, 4.1, 4.026315789473684)","(31.0, 65.0, 53.54545454545455)","(4.6, 6.8, 6.788571428571428)"
07-12-2022 19:46:12.489952,"(10.0, 14.0, 13.8)","(6.0, 7.6, 7.28)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.70327868852459)","(5.0, 6.6, 6.5)","(3.1, 4.1, 4.033333333333333)","(31.0, 65.0, 53.54545454545455)","(4.6, 6.8, 6.74)"
07-12-2022 19:46:13.687878,"(10.0, 13.5, 13.366666666666667)","(6.0, 7.6, 7.222222222222222)","(21.0, 32.0, 30.862068965517242)","(4.8, 5.8, 5.7105263157894735)","(5.0, 6.6, 6.504)","(3.1, 4.1, 4.031428571428571)","(31.0, 65.0, 53.54545454545455)","(4.6, 6.8, 6.7317073170731705)"
07-12-2022 19:46:14.867122,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.222222222222222)","(21.0, 32.0, 30.9)","(4.8, 5.8, 5.720689655172414)","(5.0, 6.6, 6.504)","(3.1, 4.1, 4.025)","(31.0, 65.0, 51.85714285714286)","(4.6, 6.8, 6.737777777777778)"
07-12-2022 19:46:16.143407,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.22)","(21.0, 32.0, 30.9)","(4.8, 6.0, 5.708571428571429)","(5.0, 6.6, 6.428571428571429)","(3.1, 4.1, 4.034375)","(31.0, 65.0, 50.526315789473685)","(4.6, 6.8, 6.625)"
07-12-2022 19:46:17.425798,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.22)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.708571428571429)","(5.0, 6.6, 6.428571428571429)","(3.1, 4.1, 3.975)","(31.0, 60.0, 49.36363636363637)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:18.680519,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.22)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.708571428571429)","(5.0, 6.6, 6.428571428571429)","(3.1, 4.1, 4.031818181818181)","(31.0, 60.0, 49.36363636363637)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:19.939163,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.22)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.708571428571429)","(5.0, 6.6, 6.428571428571429)","(3.1, 4.1, 4.031818181818181)","(31.0, 60.0, 47.57142857142857)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:21.211717,"(10.0, 13.5, 13.15)","(6.0, 7.6, 7.414285714285715)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.706382978723404)","(5.0, 6.6, 6.428571428571429)","(3.1, 4.1, 4.025)","(31.0, 55.0, 46.68)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:22.432360,"(10.0, 13.5, 12.981481481481481)","(6.0, 7.6, 7.414285714285715)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.706666666666667)","(5.0, 6.6, 6.428571428571429)","(3.2, 4.1, 4.031818181818181)","(31.0, 55.0, 43.130434782608695)","(4.6, 6.8, 6.748717948717949)"
07-12-2022 19:46:23.548262,"(10.0, 13.5, 12.916666666666666)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 6.0, 5.714285714285714)","(5.0, 6.6, 6.428571428571429)","(3.2, 4.1, 4.014285714285714)","(31.0, 55.0, 45.411764705882355)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:24.718083,"(10.0, 13.5, 12.916666666666666)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.714285714285714)","(5.0, 6.6, 6.428571428571429)","(3.2, 4.1, 4.05)","(31.0, 50.0, 44.5)","(4.6, 6.8, 6.633333333333333)"
07-12-2022 19:46:25.924882,"(10.0, 13.0, 12.928571428571429)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.707407407407407)","(5.0, 6.6, 6.428571428571429)","(3.3, 4.1, 4.05)","(31.0, 50.0, 44.41860465116279)","(5.0, 6.8, 6.633333333333333)"
07-12-2022 19:46:27.150654,"(10.0, 13.0, 12.928571428571429)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.708)","(5.0, 6.6, 6.428571428571429)","(3.3, 4.1, 4.054545454545455)","(31.0, 50.0, 42.642857142857146)","(5.0, 6.8, 6.633333333333333)"
07-12-2022 19:46:28.340450,"(10.0, 13.0, 12.928571428571429)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.708)","(5.0, 6.6, 6.428571428571429)","(3.3, 4.1, 4.031818181818181)","(31.0, 48.0, 38.43478260869565)","(5.0, 6.8, 6.633333333333333)"
07-12-2022 19:46:29.429487,"(10.0, 13.0, 12.928571428571429)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.708)","(5.0, 6.6, 6.527272727272727)","(3.3, 4.1, 4.0484374999999995)","(31.0, 48.0, 40.285714285714285)","(5.0, 6.8, 6.633333333333333)"
07-12-2022 19:46:30.614711,"(10.0, 13.0, 12.25)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.9, 5.584)","(5.0, 6.6, 6.5)","(3.3, 4.1, 4.0285714285714285)","(31.0, 46.0, 38.4)","(5.0, 6.8, 6.699999999999999)"
07-12-2022 19:46:32.059509,"(10.0, 12.0, 11.954314720812183)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.586538461538462)","(5.0, 6.6, 6.622222222222223)","(3.3, 4.1, 3.990322580645161)","(31.0, 46.0, 38.372093023255815)","(5.0, 6.8, 7.075)"
07-12-2022 19:46:33.422257,"(10.0, 13.0, 12.125)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.638461538461539)","(5.0, 6.8, 6.622222222222223)","(3.3, 4.1, 4.0)","(31.0, 46.0, 40.4)","(5.0, 7.2, 7.1)"
07-12-2022 19:46:34.780605,"(10.0, 13.0, 12.820512820512821)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.564285714285714)","(5.0, 6.8, 6.622222222222223)","(3.3, 4.1, 4.0)","(31.0, 44.0, 38.4)","(5.0, 7.2, 7.1)"
07-12-2022 19:46:36.188887,"(10.0, 13.0, 12.941176470588236)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.565277777777777)","(5.0, 6.8, 6.622222222222223)","(3.3, 4.1, 4.0)","(31.0, 44.0, 38.75)","(5.0, 7.2, 7.054545454545455)"
07-12-2022 19:46:37.501603,"(10.0, 13.0, 12.9)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.567142857142857)","(5.0, 6.8, 6.642424242424243)","(3.3, 4.1, 3.962222222222222)","(31.0, 44.0, 38.53333333333333)","(5.0, 7.2, 6.784)"
07-12-2022 19:46:38.768898,"(10.0, 13.0, 12.705882352941176)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.567142857142857)","(5.0, 6.8, 6.642424242424243)","(3.3, 4.1, 3.985185185185185)","(31.0, 44.0, 38.714285714285715)","(5.0, 6.8, 6.78)"
07-12-2022 19:46:40.012515,"(10.0, 13.5, 12.88888888888889)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.594117647058823)","(5.0, 6.8, 6.642424242424243)","(3.3, 4.1, 3.985185185185185)","(31.0, 44.0, 40.18181818181818)","(5.0, 6.8, 6.875)"
07-12-2022 19:46:41.298761,"(10.0, 13.5, 13.0)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.5864864864864865)","(5.0, 6.8, 6.626666666666666)","(3.3, 4.1, 3.985185185185185)","(31.0, 42.0, 40.666666666666664)","(5.0, 7.0, 6.725714285714286)"
07-12-2022 19:46:42.592801,"(10.0, 13.5, 12.94)","(6.0, 7.6, 7.413333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.575675675675676)","(5.0, 6.8, 6.768421052631579)","(3.3, 4.1, 3.988461538461538)","(31.0, 42.0, 40.0)","(5.0, 7.0, 6.725714285714286)"
07-12-2022 19:46:44.102823,"(10.0, 13.5, 12.958333333333334)","(6.0, 7.6, 7.368421052631579)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.640000000000001)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.1, 3.988461538461538)","(31.0, 42.0, 39.073170731707314)","(5.0, 7.0, 6.711111111111111)"
07-12-2022 19:46:45.549100,"(10.0, 13.5, 13.12987012987013)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.640000000000001)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.1, 3.988461538461538)","(31.0, 42.0, 38.721311475409834)","(5.0, 6.8, 6.711111111111111)"
07-12-2022 19:46:46.912914,"(10.0, 13.5, 13.12987012987013)","(6.0, 7.6, 7.416666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.640000000000001)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.1, 4.0256410256410255)","(31.0, 42.0, 38.578947368421055)","(5.0, 6.8, 6.711111111111111)"
07-12-2022 19:46:48.335006,"(10.0, 13.5, 12.855072463768115)","(6.0, 7.6, 7.433333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.640000000000001)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.1, 4.0256410256410255)","(31.0, 42.0, 38.578947368421055)","(5.0, 6.8, 6.647058823529412)"
07-12-2022 19:46:49.679259,"(10.0, 13.0, 12.855072463768115)","(6.0, 7.6, 7.433333333333334)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.640000000000001)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.1, 4.042857142857143)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.8, 6.647058823529412)"
07-12-2022 19:46:50.968702,"(10.0, 13.0, 12.830985915492958)","(6.0, 7.6, 7.418181818181819)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.633333333333334)","(5.0, 7.0, 6.777777777777778)","(3.3, 4.2, 3.9840909090909093)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.8, 6.647058823529412)"
07-12-2022 19:46:52.220246,"(10.0, 13.0, 12.830985915492958)","(6.0, 7.6, 7.226666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.7, 5.577419354838709)","(5.0, 7.0, 6.851851851851852)","(3.3, 4.2, 4.05)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.8, 6.556521739130434)"
07-12-2022 19:46:53.483727,"(10.0, 13.0, 12.830985915492958)","(6.0, 7.6, 7.226666666666667)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.591304347826086)","(5.0, 7.0, 6.851851851851852)","(3.3, 4.2, 4.039285714285715)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.544)"
07-12-2022 19:46:54.711976,"(10.0, 13.5, 13.013513513513514)","(6.0, 7.6, 7.221052631578948)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.591304347826086)","(5.0, 7.0, 6.818181818181818)","(3.3, 4.2, 4.084210526315789)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.544)"
07-12-2022 19:46:55.963502,"(10.0, 13.5, 13.060975609756097)","(6.0, 7.6, 7.2)","(21.0, 32.0, 31.192307692307693)","(4.8, 5.6, 5.583333333333333)","(5.0, 7.0, 6.894736842105263)","(3.3, 4.1, 4.084210526315789)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.544)"
07-12-2022 19:46:57.156554,"(10.0, 13.5, 13.060975609756097)","(6.0, 7.2, 7.181818181818182)","(21.0, 32.0, 31.16)","(4.8, 5.6, 5.690697674418605)","(5.0, 7.0, 6.858823529411764)","(3.3, 4.1, 3.9731884057971016)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.536363636363636)"
07-12-2022 19:46:58.354191,"(10.0, 13.5, 12.95945945945946)","(6.0, 7.4, 7.290909090909091)","(21.0, 32.0, 30.928571428571427)","(4.8, 5.7, 5.689473684210527)","(5.0, 7.0, 6.890909090909091)","(3.3, 4.0, 3.9513888888888893)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.511111111111111)"
07-12-2022 19:46:59.573905,"(10.0, 13.5, 13.236842105263158)","(6.0, 7.4, 7.380000000000001)","(21.0, 32.0, 30.928571428571427)","(4.8, 5.7, 5.627272727272727)","(5.0, 7.0, 6.845454545454546)","(3.3, 4.0, 3.9339622641509435)","(31.0, 42.0, 38.54320987654321)","(5.0, 6.6, 6.57391304347826)"
07-12-2022 19:47:00.839823,"(10.0, 13.5, 13.25)","(6.0, 7.4, 7.44)","(21.0, 32.0, 30.928571428571427)","(4.8, 5.7, 5.666666666666666)","(5.0, 7.0, 6.769230769230769)","(3.3, 4.0, 4.053846153846154)","(31.0, 42.0, 38.607594936708864)","(5.0, 6.6, 6.16)"
07-12-2022 19:47:02.132824,"(10.0, 13.5, 13.194444444444445)","(6.0, 7.6, 7.483870967741936)","(21.0, 32.0, 31.25)","(4.8, 5.8, 5.696)","(5.0, 6.8, 6.766666666666667)","(3.3, 4.1, 4.036363636363636)","(31.0, 42.0, 38.607594936708864)","(5.0, 6.2, 6.335714285714286)"
07-12-2022 19:47:03.470513,"(10.0, 13.5, 13.19047619047619)","(6.0, 7.6, 7.3677419354838705)","(21.0, 32.0, 31.25)","(4.8, 5.8, 5.673333333333333)","(5.5, 6.8, 6.622222222222222)","(3.3, 4.1, 4.037209302325581)","(31.0, 42.0, 38.607594936708864)","(5.0, 6.4, 6.454545454545454)"
07-12-2022 19:47:04.789353,"(10.0, 13.5, 13.058823529411764)","(6.0, 7.6, 7.3677419354838705)","(21.0, 32.0, 31.25)","(4.8, 5.8, 5.695652173913043)","(5.5, 6.8, 6.617021276595744)","(3.3, 4.1, 4.037209302325581)","(31.0, 42.0, 38.607594936708864)","(5.0, 6.6, 6.459259259259259)"
