,Maybe Tomorrow,Yamazaki Riot,Blocked Knows,Smell Like Beans,Slingshot Xena,Slingshot Sneaky
49,"[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 174502), 5.0, 7.8]"
50,"[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 273008), 5.0, 7.8]"
51,"[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 373106), 5.0, 7.8]"
52,"[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 479867), 5.0, 7.6]"
53,"[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 21, 574997), 5.0, 7.4]"
54,"[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 678010), 5.0, 7.4]"
55,"[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 770634), 5.0, 7.4]"
56,"[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 866054), 5.0, 7.4]"
57,"[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 964243), 5.0, 7.4]"
58,"[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 59106), 5.0, 7.4]"
59,"[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 158667), 5.0, 7.4]"
60,"[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 297330), 5.0, 7.4]"
61,"[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 30, 394014), 5.0, 8.2]"
62,"[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 497085), 5.0, 8.2]"
63,"[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 596089), 5.0, 8.2]"
64,"[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 698498), 5.0, 8.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 793112), 5.0, 7.8]"
66,"[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 16.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 894853), 5.0, 7.6]"
67,"[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 999603), 5.0, 7.6]"
68,"[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 38, 98273), 5.0, 7.6]"
69,"[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 215616), 5.0, 7.6]"
70,"[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 330599), 5.0, 7.6]"
71,"[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 41, 448967), 5.0, 7.6]"
72,"[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 42, 564351), 5.0, 7.6]"
73,"[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 43, 674815), 5.0, 7.6]"
74,"[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 44, 783028), 5.0, 7.6]"
75,"[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 45, 878711), 5.0, 7.6]"
76,"[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 46, 982252), 5.0, 7.6]"
77,"[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 77733), 5.0, 7.6]"
78,"[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 194739), 5.0, 7.6]"
79,"[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 308891), 5.0, 7.6]"
80,"[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 51, 403415), 5.0, 7.6]"
81,"[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 508160), 5.0, 7.6]"
82,"[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 608227), 5.0, 7.6]"
83,"[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 703921), 5.0, 7.6]"
84,"[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 807786), 5.0, 7.6]"
85,"[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 904262), 5.0, 7.6]"
86,"[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 8794), 5.0, 7.6]"
87,"[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 107165), 5.0, 7.6]"
88,"[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 0, 208586), 5.0, 7.6]"
89,"[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 323464), 5.0, 7.6]"
90,"[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 429274), 5.0, 7.6]"
91,"[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 539518), 5.0, 7.6]"
92,"[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 657694), 5.0, 7.6]"
93,"[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 754053), 5.0, 7.6]"
94,"[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 860323), 5.0, 8.2]"
95,"[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 970083), 5.0, 7.8]"
96,"[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 9, 86276), 5.0, 7.8]"
97,"[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 197042), 5.0, 7.8]"
98,"[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 313095), 5.0, 7.8]"
99,"[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 439473), 5.0, 7.8]"
100,"[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 541562), 5.0, 7.8]"
101,"[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 654349), 5.0, 7.8]"
102,"[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 2.0, 3.4]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 4.2, 7.2]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 755147), 5.0, 7.8]"
