,My Mate Tip,Roman Blazer,Zipping James,Extreme Rock,Dundee Rebel,Ox The Man,Legal Bud
07-01-2023 20:18:55.135053,"(4.2, 4.9, 4.8375)","(3.3, 3.7, 3.6865853658536585)","(8.5, 13.0, 12.916666666666666)","(12.0, 18.0, 17.789473684210527)","(7.5, 9.8, 9.414285714285715)","(3.9, 4.8, 4.79375)","(12.0, 15.5, 14.952380952380953)"
07-01-2023 20:18:56.352364,"(4.2, 4.9, 4.835483870967742)","(3.1, 3.7, 3.6760869565217393)","(9.0, 13.0, 12.916666666666666)","(12.0, 18.0, 17.666666666666668)","(7.5, 9.8, 9.414285714285715)","(3.9, 4.8, 4.79375)","(12.0, 15.0, 14.952380952380953)"
07-01-2023 20:18:57.555508,"(4.2, 4.9, 4.839285714285714)","(3.1, 3.7, 3.6760869565217393)","(9.0, 13.0, 12.916666666666666)","(12.0, 18.0, 17.1)","(7.5, 9.8, 9.414285714285715)","(3.9, 4.8, 4.79375)","(12.0, 15.0, 14.941176470588236)"
07-01-2023 20:18:58.809079,"(4.2, 4.9, 4.839285714285714)","(3.1, 3.7, 3.689041095890411)","(9.0, 13.0, 12.916666666666666)","(12.0, 17.5, 16.285714285714285)","(7.5, 9.8, 9.414285714285715)","(3.9, 4.8, 4.79375)","(12.0, 15.0, 14.941176470588236)"
07-01-2023 20:19:00.076767,"(4.2, 4.9, 4.839285714285714)","(3.1, 3.7, 3.6445205479452056)","(9.0, 13.0, 12.916666666666666)","(12.0, 17.0, 15.4375)","(7.5, 9.8, 9.422222222222222)","(3.9, 4.8, 4.79047619047619)","(12.0, 15.0, 15.153846153846153)"
07-01-2023 20:19:01.322418,"(4.2, 4.9, 4.7153846153846155)","(3.1, 3.65, 3.643333333333333)","(9.0, 13.0, 13.369565217391305)","(12.0, 17.0, 15.891304347826086)","(7.5, 9.8, 9.452631578947368)","(3.9, 4.8, 4.813513513513514)","(12.0, 15.5, 15.0)"
07-01-2023 20:19:02.607809,"(4.2, 4.8, 4.742105263157895)","(3.1, 3.7, 3.636)","(9.0, 13.5, 13.09375)","(12.0, 17.0, 16.433333333333334)","(7.5, 9.8, 9.44)","(3.9, 4.9, 4.814285714285715)","(12.0, 15.5, 14.958333333333334)"
07-01-2023 20:19:03.913331,"(4.2, 4.9, 4.804347826086956)","(3.1, 3.7, 3.636734693877551)","(9.0, 13.5, 13.264705882352942)","(12.0, 16.5, 16.433333333333334)","(7.5, 9.8, 9.49090909090909)","(3.9, 4.9, 4.814285714285715)","(12.0, 15.5, 14.710526315789474)"
07-01-2023 20:19:05.253659,"(4.2, 4.8, 4.731884057971015)","(3.1, 3.7, 3.636734693877551)","(9.0, 13.5, 13.264705882352942)","(12.0, 16.5, 16.375)","(7.5, 9.8, 9.49090909090909)","(3.9, 4.9, 4.834883720930232)","(12.0, 15.5, 14.90909090909091)"
07-01-2023 20:19:06.568448,"(4.2, 4.8, 4.720833333333333)","(3.1, 3.65, 3.6314814814814813)","(9.0, 14.0, 13.653846153846153)","(12.0, 17.0, 16.347826086956523)","(7.5, 9.8, 9.506666666666668)","(3.9, 4.9, 4.834883720930232)","(12.0, 15.5, 14.90909090909091)"
07-01-2023 20:19:07.792724,"(4.2, 4.8, 4.717460317460318)","(3.1, 3.65, 3.625)","(9.0, 14.0, 13.606060606060606)","(12.0, 17.0, 16.166666666666668)","(7.5, 9.8, 9.766666666666667)","(3.9, 4.9, 4.834883720930232)","(12.0, 15.5, 14.958333333333334)"
07-01-2023 20:19:09.025311,"(4.2, 4.8, 4.653846153846153)","(3.1, 3.65, 3.675)","(9.0, 14.0, 13.5)","(12.0, 17.0, 16.38235294117647)","(7.5, 9.8, 9.773333333333333)","(3.9, 4.9, 4.834883720930232)","(12.0, 15.5, 14.796875)"
07-01-2023 20:19:10.423893,"(4.2, 4.8, 4.658064516129032)","(3.1, 3.75, 3.6971698113207547)","(9.0, 14.0, 13.6)","(12.0, 17.0, 16.38235294117647)","(7.5, 9.8, 9.742857142857144)","(3.9, 4.9, 4.823404255319149)","(12.0, 15.5, 15.038461538461538)"
07-01-2023 20:19:11.832069,"(4.2, 4.8, 4.653333333333333)","(3.1, 3.7, 3.696279069767442)","(9.0, 14.0, 13.5)","(12.0, 17.0, 16.482758620689655)","(7.5, 9.8, 9.45217391304348)","(3.9, 4.9, 4.862857142857143)","(12.0, 15.5, 14.222222222222221)"
07-01-2023 20:19:13.160098,"(4.2, 4.8, 4.733333333333333)","(3.1, 3.7, 3.6972093023255814)","(9.0, 14.0, 13.432432432432432)","(12.0, 17.0, 16.8125)","(7.5, 9.8, 9.8875)","(3.9, 5.0, 4.927272727272727)","(12.0, 15.0, 13.983333333333333)"
07-01-2023 20:19:14.500914,"(4.2, 4.6, 4.585185185185185)","(3.1, 3.7, 3.6971962616822434)","(9.0, 14.0, 13.333333333333334)","(12.0, 17.0, 16.8125)","(7.5, 10.0, 9.873239436619718)","(3.9, 5.0, 4.953488372093023)","(12.0, 14.0, 13.962962962962964)"
07-01-2023 20:19:16.133488,"(4.2, 4.8, 4.65609756097561)","(3.1, 3.7, 3.748677248677249)","(9.0, 14.0, 13.304347826086957)","(12.0, 17.0, 16.571428571428573)","(7.5, 10.0, 9.911111111111111)","(3.9, 5.1, 4.92)","(12.0, 14.0, 13.942857142857143)"
07-01-2023 20:19:17.505512,"(4.2, 4.7, 4.65609756097561)","(3.1, 3.75, 3.74972972972973)","(9.0, 14.0, 13.567567567567568)","(12.0, 17.0, 16.522727272727273)","(7.5, 10.0, 9.733333333333334)","(3.9, 5.1, 4.945454545454545)","(12.0, 14.0, 13.935483870967742)"
07-01-2023 20:19:18.812505,"(4.2, 4.7, 4.610344827586207)","(3.1, 3.75, 3.745)","(9.0, 14.0, 13.483870967741936)","(12.0, 17.0, 16.15625)","(7.5, 10.0, 9.715789473684211)","(3.9, 5.0, 5.125)","(12.0, 14.0, 14.469696969696969)"
07-01-2023 20:19:19.955560,"(4.2, 4.6, 4.4125000000000005)","(3.1, 3.9, 3.878260869565217)","(9.0, 14.0, 13.483870967741936)","(12.0, 17.0, 16.133333333333333)","(7.5, 10.0, 9.68235294117647)","(4.0, 5.2, 5.05)","(12.0, 14.5, 14.55)"
07-01-2023 20:19:21.175494,"(4.2, 4.6, 4.4625)","(3.1, 3.85, 3.8333333333333335)","(9.0, 14.0, 13.342857142857143)","(12.0, 17.0, 16.133333333333333)","(7.5, 10.0, 9.68235294117647)","(4.0, 5.1, 5.0928571428571425)","(12.0, 15.0, 14.419354838709678)"
07-01-2023 20:19:22.516239,"(4.2, 4.6, 4.457692307692308)","(3.1, 3.85, 3.795714285714286)","(9.0, 14.0, 13.148148148148149)","(12.0, 17.0, 15.910714285714286)","(7.5, 10.0, 10.51875)","(4.0, 5.1, 5.071428571428571)","(12.0, 15.0, 14.155172413793103)"
07-01-2023 20:19:23.867169,"(4.2, 4.6, 4.402500000000001)","(3.1, 3.8, 3.7120689655172416)","(9.0, 13.5, 13.24074074074074)","(12.0, 16.5, 15.222222222222221)","(7.5, 11.0, 10.566037735849056)","(4.0, 5.1, 5.060714285714285)","(12.0, 14.5, 13.926470588235293)"
07-01-2023 20:19:25.236558,"(4.2, 4.5, 4.402500000000001)","(3.1, 3.75, 3.7120689655172416)","(9.0, 13.5, 13.24074074074074)","(12.0, 15.5, 15.125)","(7.5, 11.0, 10.75)","(4.0, 5.1, 5.014285714285714)","(12.0, 14.5, 14.261904761904763)"
07-01-2023 20:19:26.852657,"(4.2, 4.5, 4.390566037735849)","(3.1, 3.75, 3.71)","(9.0, 13.5, 13.166666666666666)","(12.0, 15.5, 15.217391304347826)","(7.5, 11.0, 10.703125)","(4.0, 5.1, 5.014285714285714)","(12.0, 14.5, 14.083333333333334)"
07-01-2023 20:19:28.311731,"(4.2, 4.5, 4.390566037735849)","(3.1, 3.75, 3.720731707317073)","(9.0, 13.5, 13.055555555555555)","(12.0, 16.0, 15.185714285714285)","(7.5, 11.0, 10.703125)","(4.0, 5.1, 5.05)","(12.0, 14.5, 14.083333333333334)"
07-01-2023 20:19:29.811034,"(4.0, 4.4, 4.343283582089552)","(3.1, 3.75, 3.7222222222222223)","(9.0, 13.5, 12.965116279069768)","(12.0, 16.0, 15.944444444444445)","(8.0, 11.0, 10.714285714285714)","(4.0, 5.1, 5.052173913043478)","(11.0, 14.5, 14.083333333333334)"
07-01-2023 20:19:31.117173,"(4.0, 4.4, 4.343283582089552)","(3.1, 3.75, 3.666153846153846)","(9.0, 13.5, 12.9375)","(12.0, 16.0, 15.988372093023255)","(8.0, 11.0, 10.538461538461538)","(4.0, 5.1, 5.026666666666666)","(11.0, 14.5, 14.03125)"
07-01-2023 20:19:32.436677,"(4.0, 4.4, 4.332584269662921)","(3.1, 3.75, 3.6634615384615383)","(9.0, 13.5, 13.175)","(12.0, 16.0, 16.451923076923077)","(8.0, 11.0, 10.722222222222221)","(4.0, 5.1, 4.7536796536796535)","(11.0, 14.5, 14.36111111111111)"
07-01-2023 20:19:33.731157,"(4.0, 4.4, 4.34909090909091)","(3.1, 3.75, 3.7155778894472364)","(9.0, 13.5, 13.078947368421053)","(12.0, 16.5, 16.2)","(8.0, 11.0, 10.715909090909092)","(4.0, 4.9, 4.800591715976331)","(11.0, 14.5, 14.694444444444445)"
07-01-2023 20:19:35.064035,"(4.0, 4.4, 4.365591397849463)","(3.1, 3.75, 3.6842541436464087)","(9.0, 13.5, 12.54)","(12.0, 17.0, 16.825)","(8.0, 11.0, 10.720930232558139)","(4.0, 4.9, 4.8005555555555555)","(11.0, 15.0, 14.553191489361701)"
07-01-2023 20:19:36.357681,"(4.0, 4.4, 4.379545454545455)","(3.1, 3.75, 3.682298136645963)","(9.0, 13.5, 13.0)","(12.0, 17.5, 16.9375)","(8.0, 11.0, 10.647058823529411)","(4.0, 4.9, 4.8047872340425535)","(11.0, 15.0, 14.702702702702704)"
07-01-2023 20:19:37.944196,"(4.0, 4.6, 4.391666666666667)","(3.1, 3.75, 3.6784313725490194)","(9.0, 13.5, 12.96875)","(12.0, 17.5, 17.114285714285714)","(8.0, 11.0, 10.692307692307692)","(4.0, 4.9, 4.756497175141243)","(11.0, 15.0, 14.702702702702704)"
07-01-2023 20:19:39.605698,"(4.0, 4.6, 4.470833333333333)","(3.1, 3.75, 3.690217391304348)","(9.0, 13.5, 13.017241379310345)","(12.0, 17.5, 17.216216216216218)","(8.0, 11.0, 10.692307692307692)","(4.0, 4.9, 4.75531914893617)","(11.0, 15.0, 14.864864864864865)"
07-01-2023 20:19:40.998512,"(4.0, 4.5, 4.455737704918033)","(3.1, 3.7, 3.701388888888889)","(9.0, 13.5, 12.941176470588236)","(12.0, 17.5, 17.431818181818183)","(8.0, 11.0, 10.634615384615385)","(4.0, 4.9, 4.753763440860215)","(11.0, 15.0, 14.875)"
07-01-2023 20:19:42.477378,"(4.0, 4.5, 4.441304347826087)","(3.1, 3.75, 3.704838709677419)","(9.0, 13.5, 12.91025641025641)","(12.0, 17.5, 17.446428571428573)","(8.0, 11.0, 10.450980392156863)","(4.0, 4.9, 4.752173913043478)","(11.0, 15.0, 14.90625)"
07-01-2023 20:19:43.821577,"(4.0, 4.5, 4.460416666666667)","(3.1, 3.75, 3.678)","(9.0, 13.5, 12.880952380952381)","(12.0, 17.5, 18.325)","(8.0, 10.5, 10.73134328358209)","(4.0, 4.9, 4.706666666666667)","(11.0, 15.5, 14.88888888888889)"
07-01-2023 20:19:45.101893,"(4.0, 4.5, 4.460416666666667)","(3.1, 3.75, 3.678)","(9.0, 13.5, 12.880952380952381)","(13.0, 19.0, 18.325)","(8.0, 11.0, 10.73134328358209)","(4.0, 4.8, 4.706666666666667)","(11.0, 15.0, 14.88888888888889)"
07-01-2023 20:19:46.404562,"(4.0, 4.5, 4.46304347826087)","(3.1, 3.75, 3.6839622641509435)","(9.0, 13.5, 12.923076923076923)","(13.0, 19.0, 18.428571428571427)","(8.0, 11.0, 10.794117647058824)","(4.0, 4.8, 4.725)","(11.0, 15.0, 14.842105263157894)"
07-01-2023 20:19:47.852189,"(4.0, 4.5, 4.46304347826087)","(3.1, 3.75, 3.6755319148936167)","(9.0, 13.5, 12.73076923076923)","(13.0, 19.0, 18.2734375)","(8.0, 11.0, 10.708333333333334)","(4.0, 4.7, 4.606249999999999)","(11.0, 14.5, 14.365384615384615)"
07-01-2023 20:19:49.128822,"(4.0, 4.6, 4.52051282051282)","(3.1, 3.8, 3.732)","(9.0, 13.5, 12.73076923076923)","(13.0, 19.0, 18.2734375)","(8.0, 11.0, 10.708333333333334)","(4.0, 4.7, 4.606249999999999)","(11.0, 14.5, 14.365384615384615)"
07-01-2023 20:19:50.451817,"(4.0, 4.6, 4.5)","(3.1, 3.75, 3.7454545454545456)","(9.0, 13.5, 12.86111111111111)","(13.0, 19.0, 18.184782608695652)","(8.0, 11.0, 10.61111111111111)","(4.0, 4.7, 4.5807692307692305)","(11.0, 14.5, 14.426470588235293)"
07-01-2023 20:19:51.698060,"(4.0, 4.6, 4.491803278688525)","(3.1, 3.75, 3.715625)","(9.0, 13.5, 12.96875)","(13.0, 19.0, 18.25)","(8.0, 11.0, 10.592105263157894)","(4.0, 4.6, 4.531292517006802)","(11.0, 14.5, 14.426470588235293)"
07-01-2023 20:19:52.944048,"(4.0, 4.6, 4.554545454545455)","(3.1, 3.75, 3.71)","(9.0, 13.5, 12.833333333333334)","(13.0, 19.0, 18.09433962264151)","(8.0, 11.0, 10.673076923076923)","(4.0, 4.7, 4.554320987654321)","(11.0, 14.5, 14.447368421052632)"
07-01-2023 20:19:54.100920,"(4.0, 4.6, 4.422641509433962)","(3.1, 3.8, 3.7636363636363637)","(9.0, 13.5, 12.833333333333334)","(13.0, 19.0, 18.142857142857142)","(8.0, 11.0, 10.631578947368421)","(4.0, 4.7, 4.591549295774648)","(11.0, 14.5, 14.344444444444445)"
07-01-2023 20:19:55.364787,"(4.0, 4.5, 4.433333333333334)","(3.1, 3.85, 3.8207692307692307)","(9.0, 13.5, 12.833333333333334)","(13.0, 19.0, 18.157894736842106)","(8.0, 11.0, 10.631578947368421)","(4.0, 4.6, 4.591549295774648)","(11.0, 14.5, 14.4)"
07-01-2023 20:19:56.634235,"(4.0, 4.5, 4.416216216216217)","(3.1, 3.85, 3.755)","(9.0, 13.5, 13.06060606060606)","(13.0, 19.0, 18.157894736842106)","(8.0, 11.0, 10.625)","(4.0, 4.6, 4.58235294117647)","(11.0, 14.5, 14.2875)"
07-01-2023 20:19:57.865008,"(4.0, 4.5, 4.435416666666667)","(3.1, 3.8, 3.755)","(9.0, 13.5, 13.06060606060606)","(13.0, 19.0, 18.10810810810811)","(8.0, 11.0, 10.63888888888889)","(4.0, 4.6, 4.54578313253012)","(11.0, 14.5, 14.157894736842104)"
07-01-2023 20:19:59.208149,"(4.0, 4.5, 4.411940298507463)","(3.1, 3.75, 3.6714285714285713)","(9.0, 13.5, 13.076923076923077)","(13.0, 19.0, 18.175)","(8.0, 11.0, 10.63888888888889)","(4.0, 4.6, 4.540506329113924)","(11.0, 14.5, 14.145454545454545)"
07-01-2023 20:20:00.486368,"(4.0, 4.5, 4.411940298507463)","(3.1, 3.8, 3.74375)","(9.0, 13.5, 13.133333333333333)","(13.0, 19.0, 17.766666666666666)","(8.0, 11.0, 10.580645161290322)","(4.0, 4.6, 4.533333333333333)","(11.0, 14.5, 14.216216216216216)"
07-01-2023 20:20:01.715760,"(4.0, 4.5, 4.42962962962963)","(3.1, 3.75, 3.74375)","(9.0, 13.5, 13.117647058823529)","(13.0, 19.0, 17.8)","(8.0, 11.0, 10.566666666666666)","(4.0, 4.6, 4.489830508474577)","(11.0, 14.5, 14.208333333333334)"
07-01-2023 20:20:02.953647,"(4.0, 4.5, 4.406557377049181)","(3.1, 3.75, 3.7487179487179487)","(9.0, 13.5, 13.153846153846153)","(13.0, 19.0, 18.027027027027028)","(8.0, 11.0, 10.608108108108109)","(4.0, 4.5, 4.542622950819672)","(11.0, 14.5, 14.15)"
07-01-2023 20:20:04.343225,"(4.0, 4.5, 4.435632183908046)","(3.1, 3.75, 3.748076923076923)","(9.0, 13.5, 13.4)","(13.0, 19.0, 17.867346938775512)","(8.0, 11.0, 10.535714285714286)","(4.0, 4.6, 4.5425287356321835)","(11.0, 14.5, 14.154761904761905)"
07-01-2023 20:20:05.661137,"(4.0, 4.5, 4.435632183908046)","(3.1, 3.75, 3.748076923076923)","(9.0, 13.5, 13.4)","(13.0, 19.0, 17.867346938775512)","(8.0, 11.0, 10.535714285714286)","(4.0, 4.6, 4.5425287356321835)","(11.0, 14.5, 14.847826086956522)"
07-01-2023 20:20:06.851363,"(4.0, 4.5, 4.45625)","(3.1, 3.6, 3.5849397590361445)","(9.0, 14.5, 14.11111111111111)","(13.0, 19.0, 18.14814814814815)","(8.0, 11.0, 10.735294117647058)","(4.0, 4.5, 4.567272727272727)","(11.0, 15.5, 14.045454545454545)"
07-01-2023 20:20:08.388730,"(4.0, 4.6, 4.54)","(3.1, 3.7, 3.6764705882352944)","(9.0, 14.5, 13.9)","(13.0, 19.0, 18.178571428571427)","(8.0, 11.0, 10.617647058823529)","(4.0, 4.6, 4.574)","(11.0, 14.5, 14.007462686567164)"
07-01-2023 20:20:09.675220,"(4.0, 4.6, 4.542857142857143)","(3.1, 3.7, 3.6543859649122807)","(9.0, 14.5, 13.9)","(13.0, 19.0, 18.178571428571427)","(8.0, 11.0, 10.617647058823529)","(4.0, 4.6, 4.574)","(11.0, 14.5, 14.007462686567164)"
07-01-2023 20:20:11.089374,"(4.0, 4.5, 4.538461538461538)","(3.1, 3.7, 3.6904255319148938)","(9.0, 14.0, 13.833333333333334)","(13.0, 19.0, 18.22222222222222)","(8.0, 11.0, 10.617021276595745)","(4.0, 4.6, 4.538095238095238)","(11.0, 14.5, 13.961538461538462)"
07-01-2023 20:20:12.297909,"(4.0, 4.6, 4.538461538461538)","(3.1, 3.7, 3.67406015037594)","(9.0, 14.0, 13.818181818181818)","(13.0, 19.0, 17.211267605633804)","(8.0, 11.0, 10.549019607843137)","(4.0, 4.7, 4.7775193798449616)","(11.0, 14.0, 13.706896551724139)"
07-01-2023 20:20:13.512537,"(4.0, 4.6, 4.518840579710145)","(3.1, 3.7, 3.6742424242424243)","(9.0, 14.0, 13.85)","(13.0, 18.0, 17.104477611940297)","(8.0, 11.0, 10.581818181818182)","(4.0, 4.8, 4.735294117647059)","(11.0, 14.0, 13.622448979591837)"
07-01-2023 20:20:14.736186,"(4.0, 4.6, 4.522222222222222)","(3.1, 3.7, 3.678616352201258)","(9.0, 14.0, 13.941176470588236)","(13.0, 18.0, 17.516129032258064)","(8.0, 11.0, 10.609756097560975)","(4.0, 4.8, 4.482170542635659)","(11.0, 14.0, 13.637254901960784)"
07-01-2023 20:20:16.058351,"(4.0, 4.6, 4.56)","(3.1, 3.7, 3.6742424242424243)","(10.0, 14.0, 13.88888888888889)","(13.0, 18.0, 17.11111111111111)","(8.0, 11.0, 10.576271186440678)","(4.0, 4.5, 4.65)","(11.0, 14.0, 13.673076923076923)"
07-01-2023 20:20:17.317499,"(4.0, 4.6, 4.56)","(3.1, 3.7, 3.6742424242424243)","(10.0, 14.0, 13.85)","(13.0, 18.0, 17.11111111111111)","(8.0, 11.0, 10.545454545454545)","(4.0, 4.7, 4.564285714285714)","(11.0, 14.0, 13.815)"
07-01-2023 20:20:18.554464,"(4.0, 4.6, 4.56)","(3.1, 3.7, 3.6724806201550386)","(10.0, 14.0, 13.804347826086957)","(13.0, 18.0, 17.11111111111111)","(8.0, 11.0, 10.565217391304348)","(4.0, 4.6, 4.553333333333334)","(11.0, 14.0, 13.815)"
07-01-2023 20:20:19.804267,"(4.0, 4.6, 4.533333333333333)","(3.1, 3.7, 3.6733870967741935)","(10.0, 14.5, 13.85)","(13.0, 18.0, 17.102941176470587)","(8.0, 11.0, 10.578947368421053)","(4.0, 4.7, 4.553333333333334)","(11.0, 14.0, 13.846590909090908)"
07-01-2023 20:20:21.113662,"(4.0, 4.6, 4.534285714285715)","(3.1, 3.7, 3.697794117647059)","(10.0, 14.0, 13.76923076923077)","(13.0, 18.0, 17.0625)","(8.0, 11.0, 10.578947368421053)","(4.0, 4.7, 4.538095238095238)","(11.0, 14.0, 13.839285714285714)"
07-01-2023 20:20:22.340299,"(4.0, 4.7, 4.5473684210526315)","(3.1, 3.7, 3.697794117647059)","(10.0, 14.0, 13.76923076923077)","(13.0, 18.0, 17.0625)","(8.0, 11.0, 10.578947368421053)","(4.0, 4.7, 4.538095238095238)","(11.0, 14.0, 13.839285714285714)"
07-01-2023 20:20:23.597160,"(4.0, 4.7, 4.5473684210526315)","(3.1, 3.7, 3.697794117647059)","(10.0, 14.0, 13.76923076923077)","(13.0, 18.0, 17.0625)","(8.0, 11.0, 10.591836734693878)","(4.0, 4.7, 4.553333333333333)","(11.0, 14.0, 13.839285714285714)"
07-01-2023 20:20:24.682737,"(4.0, 4.7, 4.5588235294117645)","(3.1, 3.75, 3.728313253012048)","(10.0, 14.0, 13.88888888888889)","(13.0, 18.0, 17.555555555555557)","(8.0, 11.0, 10.557692307692308)","(4.0, 4.6, 4.5125)","(11.0, 14.0, 13.839285714285714)"
07-01-2023 20:20:25.949160,"(4.0, 4.7, 4.6454545454545455)","(3.1, 3.75, 3.7410714285714284)","(10.0, 14.0, 13.76923076923077)","(13.0, 18.0, 16.571428571428573)","(8.0, 11.0, 10.549019607843137)","(4.0, 4.6, 4.437037037037038)","(11.0, 14.0, 13.827586206896552)"
07-01-2023 20:20:27.164270,"(4.0, 4.7, 4.609999999999999)","(3.1, 3.75, 3.7410714285714284)","(10.0, 14.5, 13.75925925925926)","(13.0, 17.0, 16.510416666666668)","(8.0, 11.0, 10.488372093023255)","(4.0, 4.6, 4.518518518518518)","(11.0, 14.0, 13.827586206896552)"
07-01-2023 20:20:28.530012,"(4.0, 4.7, 4.609999999999999)","(3.1, 3.75, 3.7478142076502734)","(10.0, 14.5, 13.76923076923077)","(13.0, 17.5, 16.875)","(8.0, 11.0, 10.471698113207546)","(4.0, 4.6, 4.514285714285714)","(11.0, 14.0, 13.827586206896552)"
07-01-2023 20:20:29.892169,"(4.0, 4.7, 4.625)","(3.1, 3.75, 3.748095238095238)","(10.0, 14.5, 13.76923076923077)","(13.0, 18.0, 16.12037037037037)","(8.0, 11.0, 10.471698113207546)","(4.0, 4.6, 4.528)","(11.0, 14.0, 13.776119402985074)"
07-01-2023 20:20:31.189385,"(4.0, 4.7, 4.689285714285714)","(3.1, 3.75, 3.748095238095238)","(10.0, 14.5, 13.76923076923077)","(13.0, 16.5, 16.12037037037037)","(8.0, 11.0, 10.471698113207546)","(4.0, 4.6, 4.5777777777777775)","(11.0, 14.0, 13.885416666666666)"
07-01-2023 20:20:32.679572,"(4.0, 4.7, 4.788372093023256)","(3.1, 3.8, 3.784873949579832)","(10.0, 14.5, 13.58)","(13.0, 16.5, 16.272727272727273)","(8.0, 11.0, 10.53191489361702)","(3.9, 4.6, 4.528)","(11.0, 14.0, 13.685)"
07-01-2023 20:20:34.202758,"(4.0, 4.8, 4.788372093023256)","(3.1, 3.8, 3.784873949579832)","(10.0, 14.5, 13.58)","(13.0, 17.0, 16.352941176470587)","(8.0, 11.0, 10.53191489361702)","(3.9, 4.6, 4.444444444444445)","(11.0, 14.0, 13.675257731958762)"
07-01-2023 20:20:35.415073,"(4.0, 4.8, 4.789583333333333)","(3.1, 3.8, 3.7905138339920947)","(10.0, 14.5, 13.928571428571429)","(13.0, 17.0, 16.5625)","(8.0, 11.0, 10.638297872340425)","(3.9, 4.6, 4.4261904761904765)","(11.0, 14.0, 13.708333333333334)"
07-01-2023 20:20:36.714890,"(4.0, 4.8, 4.787301587301587)","(3.1, 3.8, 3.7909090909090906)","(10.0, 14.5, 13.928571428571429)","(13.0, 17.0, 16.863636363636363)","(8.0, 11.0, 10.394736842105264)","(3.9, 4.5, 4.32063492063492)","(11.0, 14.0, 13.708333333333334)"
07-01-2023 20:20:37.870634,"(4.0, 4.8, 4.787301587301587)","(3.1, 3.8, 3.7754545454545454)","(10.0, 14.5, 13.928571428571429)","(13.0, 17.0, 17.295454545454547)","(8.0, 10.5, 10.822916666666666)","(3.9, 4.4, 4.330944625407166)","(11.0, 14.0, 13.708333333333334)"
07-01-2023 20:20:39.080192,"(4.0, 4.8, 4.791666666666666)","(3.1, 3.8, 3.7754545454545454)","(10.0, 14.5, 13.928571428571429)","(13.0, 17.5, 16.95)","(8.0, 11.0, 10.79611650485437)","(3.9, 4.4, 4.414000000000001)","(11.0, 14.0, 13.69158878504673)"
07-01-2023 20:20:40.377521,"(4.0, 4.8, 4.784375)","(3.1, 3.8, 3.773529411764706)","(10.0, 14.5, 14.04054054054054)","(13.0, 18.0, 16.22641509433962)","(8.0, 11.0, 10.409090909090908)","(3.9, 4.5, 4.40561797752809)","(11.0, 14.0, 13.69158878504673)"
07-01-2023 20:20:41.560378,"(4.0, 4.8, 4.784375)","(3.1, 3.8, 3.8323170731707314)","(10.0, 14.5, 14.055555555555555)","(13.0, 16.5, 16.11842105263158)","(8.0, 10.5, 10.386363636363637)","(3.9, 4.5, 4.407182320441989)","(11.0, 14.0, 13.702702702702704)"
07-01-2023 20:20:42.733872,"(4.0, 4.8, 4.770588235294118)","(3.1, 3.9, 3.8323170731707314)","(10.0, 14.5, 14.055555555555555)","(13.0, 16.5, 16.692307692307693)","(8.0, 10.5, 10.464285714285714)","(3.9, 4.5, 4.426896551724138)","(11.0, 14.0, 13.708333333333334)"
07-01-2023 20:20:43.850039,"(4.0, 4.8, 4.7875)","(3.1, 3.85, 3.8)","(10.0, 14.5, 14.055555555555555)","(13.0, 17.0, 16.692307692307693)","(8.0, 10.5, 10.464285714285714)","(3.9, 4.5, 4.426896551724138)","(11.0, 14.0, 13.708333333333334)"
07-01-2023 20:20:44.903668,"(4.0, 4.8, 4.7875)","(3.1, 3.85, 3.7892156862745097)","(10.0, 14.5, 13.657894736842104)","(13.0, 17.5, 17.0)","(8.0, 10.5, 10.151162790697674)","(3.9, 4.5, 4.463302752293578)","(11.0, 14.0, 13.670886075949367)"
07-01-2023 20:20:45.969444,"(4.0, 4.8, 4.777777777777778)","(3.1, 3.85, 3.7794117647058822)","(10.0, 14.5, 13.7)","(13.0, 16.5, 16.364864864864863)","(8.0, 10.5, 10.091549295774648)","(3.9, 4.5, 4.462962962962963)","(11.0, 14.0, 13.96551724137931)"
07-01-2023 20:20:47.192680,"(4.0, 4.8, 4.777777777777778)","(3.1, 3.85, 3.7785714285714285)","(10.0, 14.5, 13.7)","(13.0, 16.5, 16.452380952380953)","(8.0, 10.5, 10.091549295774648)","(3.9, 4.5, 4.462962962962963)","(11.0, 14.0, 13.96551724137931)"
07-01-2023 20:20:48.359326,"(4.0, 4.8, 4.742857142857143)","(3.1, 3.85, 3.765151515151515)","(10.0, 14.5, 13.642857142857142)","(13.0, 18.0, 16.9)","(8.0, 10.5, 10.151785714285714)","(3.9, 4.5, 4.471631205673759)","(11.0, 14.0, 13.909090909090908)"
07-01-2023 20:20:49.623191,"(4.0, 4.8, 4.685714285714285)","(3.1, 3.85, 3.8226190476190474)","(10.0, 14.5, 14.3)","(13.0, 18.0, 16.9)","(8.0, 10.5, 10.180851063829786)","(3.9, 4.5, 4.473799126637554)","(11.0, 14.0, 13.75)"
07-01-2023 20:20:50.849287,"(4.0, 5.0, 8333.283333333333)","(3.1, 3.85, 9998.5)","(10.0, 14.5, 9998.5)","(13.0, 18.0, 9998.5)","(8.0, 10.5, 9998.5)","(3.9, 4.5, 9998.5)","(11.0, 14.5, 9998.5)"
