,Indy Ghost,Xandra Bale,Star Impact,Impresario,Elite Jet,Release The Rage,Hill Top Jonnie,Ice Star
11-01-2023 20:35:28.910759,"(10.0, 13.5, 12.36)","(31.0, 42.0, 38.25)","(18.0, 25.0, 23.4375)","(20.0, 30.0, 27.565217391304348)","(3.3, 4.9, 4.892)","(10.0, 19.0, 18.2)","(1.6, 1.8, 1.7947368421052632)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:30.168799,"(10.0, 13.5, 12.36)","(31.0, 42.0, 37.2)","(18.0, 25.0, 23.4375)","(20.0, 30.0, 27.565217391304348)","(3.3, 4.9, 4.88)","(10.0, 19.0, 18.2)","(1.6, 1.8, 1.7933333333333334)","(81.0, 270.0, 210.0)"
11-01-2023 20:35:31.417461,"(10.0, 13.5, 12.36)","(31.0, 42.0, 38.8)","(18.0, 25.0, 23.4375)","(20.0, 30.0, 27.565217391304348)","(3.3, 4.9, 4.88)","(10.0, 19.0, 18.2)","(1.6, 1.8, 1.8045454545454547)","(81.0, 270.0, 251.42857142857144)"
11-01-2023 20:35:32.629023,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 38.8)","(18.0, 25.0, 23.4375)","(20.0, 30.0, 27.565217391304348)","(3.3, 4.9, 4.88)","(10.0, 19.0, 18.2)","(1.6, 1.81, 1.8)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:33.785538,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 38.25)","(18.0, 25.0, 23.4375)","(20.0, 30.0, 27.565217391304348)","(3.3, 4.9, 4.902564102564103)","(10.0, 19.0, 18.2)","(1.6, 1.81, 1.8)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:34.914875,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 37.54838709677419)","(18.0, 25.0, 23.14814814814815)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.0, 4.911111111111111)","(10.0, 19.0, 18.1)","(1.6, 1.81, 1.7966666666666666)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:36.019900,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 37.54838709677419)","(18.0, 25.0, 23.133333333333333)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.0, 4.911111111111111)","(10.0, 19.0, 18.1)","(1.6, 1.8, 1.7973333333333334)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:37.032373,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 37.54838709677419)","(18.0, 25.0, 23.133333333333333)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.0, 4.911111111111111)","(10.0, 19.0, 18.1)","(1.6, 1.8, 1.806)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:38.087375,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 37.54838709677419)","(18.0, 25.0, 23.133333333333333)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.0, 5.027586206896552)","(10.0, 19.0, 18.25)","(1.6, 1.81, 1.806)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:39.221158,"(10.0, 13.0, 12.333333333333334)","(31.0, 42.0, 39.5)","(18.0, 25.0, 22.75)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.027586206896552)","(10.0, 19.0, 18.25)","(1.6, 1.81, 1.8)","(81.0, 270.0, 215.0)"
11-01-2023 20:35:40.364821,"(10.0, 13.0, 12.333333333333334)","(31.0, 40.0, 38.333333333333336)","(18.0, 24.0, 22.272727272727273)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.06)","(10.0, 19.0, 18.25)","(1.6, 1.82, 1.796)","(81.0, 270.0, 254.28571428571428)"
11-01-2023 20:35:41.546036,"(10.0, 13.0, 12.392857142857142)","(31.0, 42.0, 39.666666666666664)","(18.0, 24.0, 22.275)","(20.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.09)","(10.0, 19.0, 18.3)","(1.6, 1.82, 1.8062500000000001)","(81.0, 270.0, 220.0)"
11-01-2023 20:35:42.708072,"(10.0, 13.0, 12.392857142857142)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.083333333333332)","(21.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.06)","(10.0, 19.0, 18.3)","(1.6, 1.81, 1.8021052631578949)","(81.0, 270.0, 220.0)"
11-01-2023 20:35:43.910451,"(10.0, 13.0, 12.291666666666666)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.083333333333332)","(21.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.06)","(10.0, 19.0, 18.3)","(1.6, 1.81, 1.8042857142857143)","(81.0, 270.0, 220.0)"
11-01-2023 20:35:45.124807,"(10.0, 13.0, 12.291666666666666)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 21.9375)","(21.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.055555555555555)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8064705882352943)","(81.0, 270.0, 220.0)"
11-01-2023 20:35:46.308226,"(10.0, 13.0, 12.291666666666666)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.055555555555555)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8064705882352943)","(81.0, 270.0, 220.0)"
11-01-2023 20:35:47.573953,"(10.0, 13.0, 12.291666666666666)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.3, 5.1, 5.055555555555555)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8064705882352943)","(81.0, 270.0, 225.0)"
11-01-2023 20:35:48.873185,"(10.0, 13.0, 12.291666666666666)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.1, 4.995454545454545)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.796)","(91.0, 270.0, 225.0)"
11-01-2023 20:35:50.191828,"(10.0, 13.0, 12.26086956521739)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.82, 1.8066666666666666)","(91.0, 270.0, 225.0)"
11-01-2023 20:35:51.491180,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8066666666666666)","(91.0, 270.0, 225.0)"
11-01-2023 20:35:52.738858,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8066666666666666)","(91.0, 270.0, 220.0)"
11-01-2023 20:35:53.961518,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8066666666666666)","(91.0, 270.0, 220.0)"
11-01-2023 20:35:55.212286,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.022727272727273)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8)","(91.0, 270.0, 220.0)"
11-01-2023 20:35:56.439154,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.666666666666664)","(18.0, 24.0, 22.108695652173914)","(21.0, 30.0, 27.565217391304348)","(3.4, 5.0, 4.9944444444444445)","(10.0, 19.0, 18.36842105263158)","(1.6, 1.81, 1.8066666666666666)","(91.0, 270.0, 220.0)"
11-01-2023 20:35:57.741017,"(10.0, 13.0, 12.32)","(31.0, 40.0, 39.75)","(18.0, 24.0, 22.108695652173914)","(21.0, 30.0, 27.928571428571427)","(3.4, 5.0, 5.04)","(10.0, 19.0, 18.1)","(1.6, 1.81, 1.7741666666666667)","(91.0, 270.0, 220.0)"
11-01-2023 20:35:59.017041,"(10.0, 13.0, 12.392857142857142)","(31.0, 40.0, 39.75)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 28.076923076923077)","(3.4, 5.1, 5.057142857142857)","(10.0, 19.0, 18.1)","(1.6, 1.78, 1.7766666666666666)","(91.0, 270.0, 220.0)"
11-01-2023 20:36:00.535364,"(10.0, 13.0, 12.722222222222221)","(31.0, 50.0, 42.44444444444444)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.5)","(3.4, 5.1, 5.057142857142857)","(10.0, 19.0, 18.181818181818183)","(1.6, 1.78, 1.7747058823529411)","(91.0, 270.0, 220.0)"
11-01-2023 20:36:01.885297,"(10.0, 13.0, 12.642857142857142)","(31.0, 46.0, 41.07692307692308)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.2)","(3.4, 5.1, 5.057142857142857)","(10.0, 19.0, 18.307692307692307)","(1.6, 1.78, 1.7746666666666666)","(91.0, 270.0, 220.0)"
11-01-2023 20:36:03.198622,"(10.0, 13.5, 12.642857142857142)","(31.0, 46.0, 40.22222222222222)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 26.94736842105263)","(3.4, 5.1, 5.05)","(10.0, 19.0, 18.307692307692307)","(1.6, 1.78, 1.775294117647059)","(91.0, 270.0, 220.0)"
11-01-2023 20:36:04.572148,"(10.0, 13.5, 12.642857142857142)","(31.0, 46.0, 39.06666666666667)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.8)","(3.4, 5.1, 5.05)","(10.0, 19.0, 18.307692307692307)","(1.6, 1.78, 1.7753846153846153)","(91.0, 270.0, 255.71428571428572)"
11-01-2023 20:36:05.938031,"(10.0, 13.5, 12.5625)","(31.0, 44.0, 39.0)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.8)","(3.4, 5.1, 5.03)","(10.0, 19.0, 18.307692307692307)","(1.6, 1.78, 1.7729411764705882)","(91.0, 270.0, 253.33333333333334)"
11-01-2023 20:36:07.262751,"(10.0, 13.5, 12.5625)","(31.0, 44.0, 41.75)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.2)","(3.4, 5.1, 5.0649999999999995)","(10.0, 19.0, 18.307692307692307)","(1.6, 1.78, 1.7716666666666667)","(91.0, 270.0, 253.33333333333334)"
11-01-2023 20:36:08.473882,"(10.0, 13.5, 12.724137931034482)","(31.0, 44.0, 41.75)","(18.0, 24.0, 22.108695652173914)","(21.0, 29.0, 27.2)","(3.4, 5.1, 5.062962962962963)","(10.0, 19.0, 18.25)","(1.6, 1.78, 1.7763414634146342)","(91.0, 270.0, 253.33333333333334)"
11-01-2023 20:36:09.698257,"(10.0, 13.5, 12.636363636363637)","(31.0, 44.0, 41.5)","(18.0, 24.0, 22.57894736842105)","(21.0, 29.0, 28.2)","(3.4, 5.2, 5.116)","(10.0, 19.0, 18.142857142857142)","(1.6, 1.79, 1.7782926829268293)","(91.0, 270.0, 230.0)"
11-01-2023 20:36:11.049978,"(10.0, 13.0, 12.5)","(31.0, 42.0, 41.111111111111114)","(18.0, 24.0, 22.511627906976745)","(21.0, 29.0, 27.571428571428573)","(3.4, 5.2, 4.975)","(10.0, 19.0, 18.166666666666668)","(1.6, 1.78, 1.7776923076923077)","(91.0, 270.0, 220.0)"
11-01-2023 20:36:12.358357,"(10.0, 13.0, 12.5)","(31.0, 42.0, 41.0)","(18.0, 24.0, 22.511627906976745)","(21.0, 29.0, 27.571428571428573)","(3.4, 5.0, 4.871428571428572)","(10.0, 19.0, 18.166666666666668)","(1.6, 1.79, 1.7986206896551724)","(91.0, 270.0, 230.0)"
11-01-2023 20:36:13.618900,"(10.0, 13.0, 12.36)","(31.0, 42.0, 40.18181818181818)","(18.0, 24.0, 22.511627906976745)","(21.0, 29.0, 28.0625)","(3.4, 4.9, 4.9184210526315795)","(10.0, 19.0, 18.166666666666668)","(1.6, 1.81, 1.7844827586206897)","(91.0, 270.0, 256.0)"
11-01-2023 20:36:14.936774,"(10.0, 13.0, 12.36)","(31.0, 42.0, 40.18181818181818)","(18.0, 24.0, 22.511627906976745)","(21.0, 29.0, 28.0625)","(3.4, 5.0, 4.856603773584905)","(10.0, 19.0, 18.076923076923077)","(1.6, 1.79, 1.791111111111111)","(91.0, 270.0, 250.0)"
11-01-2023 20:36:16.200391,"(10.0, 13.0, 12.36)","(31.0, 42.0, 40.0)","(18.0, 24.0, 22.57777777777778)","(21.0, 29.0, 27.571428571428573)","(3.4, 5.0, 4.861818181818181)","(10.0, 19.0, 17.5)","(1.6, 1.8, 1.796)","(91.0, 270.0, 240.0)"
11-01-2023 20:36:17.462812,"(10.0, 13.0, 12.36)","(31.0, 42.0, 39.42857142857143)","(18.0, 24.0, 23.185185185185187)","(21.0, 29.0, 28.0625)","(3.4, 5.0, 4.868)","(10.0, 19.0, 18.0)","(1.6, 1.8, 1.792857142857143)","(91.0, 270.0, 250.0)"
11-01-2023 20:36:18.724670,"(10.0, 13.0, 12.36)","(31.0, 42.0, 39.81818181818182)","(18.0, 24.0, 23.185185185185187)","(21.0, 29.0, 28.0625)","(3.6, 5.0, 4.868)","(10.0, 19.0, 18.0)","(1.6, 1.8, 1.7854545454545454)","(91.0, 270.0, 240.0)"
11-01-2023 20:36:19.949437,"(10.0, 13.0, 12.36)","(31.0, 42.0, 41.333333333333336)","(18.0, 24.0, 23.294117647058822)","(21.0, 29.0, 27.571428571428573)","(3.6, 5.0, 4.868)","(10.0, 19.0, 17.333333333333332)","(1.6, 1.8, 1.7835294117647058)","(91.0, 270.0, 245.71428571428572)"
11-01-2023 20:36:21.077791,"(10.0, 13.0, 12.36)","(31.0, 42.0, 41.333333333333336)","(18.0, 24.0, 23.294117647058822)","(21.0, 29.0, 27.571428571428573)","(3.6, 5.0, 4.864285714285715)","(10.0, 19.0, 17.285714285714285)","(1.6, 1.8, 1.7935483870967743)","(101.0, 280.0, 247.5)"
11-01-2023 20:36:22.135077,"(10.0, 13.0, 12.36)","(31.0, 42.0, 40.22222222222222)","(18.0, 26.0, 24.75)","(21.0, 29.0, 28.375)","(3.6, 4.9, 4.863157894736842)","(10.0, 19.0, 17.333333333333332)","(1.6, 1.8, 1.784)","(101.0, 260.0, 240.0)"
11-01-2023 20:36:23.283085,"(10.0, 13.0, 12.5)","(31.0, 42.0, 40.285714285714285)","(18.0, 26.0, 24.2)","(21.0, 29.0, 28.357142857142858)","(3.6, 4.9, 4.882142857142857)","(10.0, 19.0, 17.333333333333332)","(1.6, 1.79, 1.7857142857142858)","(101.0, 260.0, 243.33333333333334)"
11-01-2023 20:36:24.395216,"(10.0, 13.0, 12.5)","(31.0, 42.0, 40.22222222222222)","(18.0, 26.0, 24.2)","(21.0, 29.0, 28.357142857142858)","(3.6, 5.0, 4.882142857142857)","(10.0, 19.0, 17.285714285714285)","(1.6, 1.79, 1.7961038961038962)","(101.0, 260.0, 235.0)"
11-01-2023 20:36:25.567794,"(10.0, 13.0, 12.466666666666667)","(31.0, 42.0, 40.0)","(18.0, 26.0, 24.8)","(21.0, 29.0, 27.571428571428573)","(3.6, 5.0, 4.882142857142857)","(10.0, 19.0, 17.285714285714285)","(1.6, 1.8, 1.7904761904761906)","(101.0, 260.0, 243.33333333333334)"
11-01-2023 20:36:26.986111,"(10.0, 13.0, 12.26923076923077)","(31.0, 42.0, 39.111111111111114)","(18.0, 26.0, 24.8)","(21.0, 29.0, 27.5)","(3.6, 5.0, 4.885185185185185)","(10.0, 19.0, 17.285714285714285)","(1.6, 1.8, 1.7884615384615385)","(101.0, 260.0, 235.0)"
11-01-2023 20:36:28.251160,"(10.0, 13.0, 12.208333333333334)","(31.0, 44.0, 42.5)","(18.0, 26.0, 24.714285714285715)","(21.0, 29.0, 27.941176470588236)","(3.6, 5.0, 4.885185185185185)","(10.0, 19.0, 17.75)","(1.6, 1.79, 1.781111111111111)","(101.0, 260.0, 246.66666666666666)"
11-01-2023 20:36:29.541685,"(10.0, 13.0, 12.136363636363637)","(31.0, 44.0, 39.714285714285715)","(18.0, 26.0, 24.714285714285715)","(21.0, 29.0, 28.333333333333332)","(3.6, 5.0, 4.906060606060606)","(10.0, 18.5, 18.333333333333332)","(1.6, 1.79, 1.7618947368421052)","(101.0, 260.0, 260.0)"
11-01-2023 20:36:30.776090,"(10.0, 13.0, 12.424242424242424)","(31.0, 44.0, 40.25)","(18.0, 26.0, 24.714285714285715)","(21.0, 29.0, 29.9375)","(3.6, 5.0, 4.93404255319149)","(10.0, 18.5, 18.384615384615383)","(1.6, 1.77, 1.7772413793103448)","(101.0, 280.0, 260.0)"
11-01-2023 20:36:32.168107,"(10.0, 13.0, 12.208333333333334)","(31.0, 44.0, 39.38461538461539)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.11111111111111)","(3.6, 5.0, 5.07391304347826)","(10.0, 18.5, 18.043478260869566)","(1.6, 1.78, 1.7786206896551724)","(101.0, 270.0, 256.6666666666667)"
11-01-2023 20:36:33.534251,"(10.0, 13.0, 12.178571428571429)","(31.0, 44.0, 40.4)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.875)","(3.6, 5.1, 5.1196078431372545)","(10.0, 19.0, 17.875)","(1.6, 1.78, 1.776140350877193)","(101.0, 270.0, 260.0)"
11-01-2023 20:36:34.705625,"(10.0, 13.0, 12.115384615384615)","(31.0, 44.0, 39.5)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.875)","(3.6, 5.2, 5.119512195121951)","(10.0, 18.5, 17.636363636363637)","(1.6, 1.78, 1.7739130434782608)","(101.0, 270.0, 256.6666666666667)"
11-01-2023 20:36:35.997324,"(10.0, 13.0, 12.115384615384615)","(31.0, 44.0, 40.285714285714285)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 27.833333333333332)","(3.6, 5.2, 5.148214285714285)","(10.0, 18.0, 17.833333333333332)","(1.6, 1.78, 1.763939393939394)","(101.0, 270.0, 256.6666666666667)"
11-01-2023 20:36:37.350934,"(10.0, 13.0, 12.115384615384615)","(31.0, 42.0, 40.285714285714285)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 27.833333333333332)","(3.6, 5.2, 5.152941176470589)","(10.0, 18.0, 17.833333333333332)","(1.6, 1.77, 1.7413333333333334)","(101.0, 270.0, 245.0)"
11-01-2023 20:36:38.571301,"(10.0, 13.0, 12.1375)","(31.0, 42.0, 39.77777777777778)","(18.0, 26.0, 24.714285714285715)","(21.0, 32.0, 27.75)","(3.6, 5.2, 5.335483870967742)","(10.0, 18.0, 17.714285714285715)","(1.6, 1.76, 1.744375)","(101.0, 270.0, 256.6666666666667)"
11-01-2023 20:36:39.718168,"(10.0, 12.5, 12.0)","(26.0, 42.0, 40.18181818181818)","(19.0, 26.0, 24.714285714285715)","(21.0, 30.0, 29.0)","(4.0, 5.4, 5.323076923076924)","(12.0, 18.0, 17.714285714285715)","(1.55, 1.75, 1.7435714285714285)","(101.0, 270.0, 245.0)"
11-01-2023 20:36:40.919050,"(10.0, 12.5, 12.023809523809524)","(26.0, 44.0, 39.6)","(19.0, 26.0, 24.714285714285715)","(21.0, 30.0, 30.333333333333332)","(4.0, 5.4, 5.323076923076924)","(12.0, 18.0, 17.714285714285715)","(1.55, 1.75, 1.7425)","(101.0, 270.0, 256.6666666666667)"
11-01-2023 20:36:42.100090,"(10.0, 12.5, 12.023809523809524)","(26.0, 44.0, 39.6)","(19.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.8)","(4.0, 5.4, 5.342307692307692)","(12.0, 18.0, 17.571428571428573)","(1.55, 1.75, 1.744)","(101.0, 270.0, 245.0)"
11-01-2023 20:36:43.304357,"(10.0, 12.5, 12.023809523809524)","(26.0, 44.0, 39.5)","(19.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.266666666666666)","(4.0, 5.4, 5.370297029702971)","(12.0, 18.0, 17.454545454545453)","(1.55, 1.75, 1.7572727272727273)","(101.0, 270.0, 260.0)"
11-01-2023 20:36:44.544969,"(10.0, 12.5, 11.978260869565217)","(26.0, 44.0, 39.76470588235294)","(19.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.333333333333332)","(4.0, 5.4, 5.32)","(12.0, 18.0, 17.666666666666668)","(1.55, 1.77, 1.751304347826087)","(101.0, 270.0, 260.0)"
11-01-2023 20:36:45.831940,"(10.0, 12.5, 11.978260869565217)","(26.0, 44.0, 39.76470588235294)","(19.0, 26.0, 24.714285714285715)","(21.0, 32.0, 28.333333333333332)","(4.0, 5.4, 5.316666666666666)","(12.0, 18.0, 17.666666666666668)","(1.55, 1.76, 1.758)","(101.0, 270.0, 290.0)"
11-01-2023 20:36:47.093335,"(10.0, 12.5, 11.978260869565217)","(26.0, 44.0, 43.07692307692308)","(19.0, 26.0, 26.22222222222222)","(21.0, 32.0, 28.444444444444443)","(4.0, 5.4, 5.37)","(12.0, 18.0, 18.5625)","(1.55, 1.76, 1.73625)","(101.0, 310.0, 260.0)"
11-01-2023 20:36:48.304452,"(10.0, 12.5, 12.034883720930232)","(26.0, 44.0, 43.07692307692308)","(19.0, 28.0, 25.523809523809526)","(21.0, 32.0, 28.571428571428573)","(4.0, 5.4, 5.325)","(12.0, 19.5, 17.653846153846153)","(1.55, 1.74, 1.7469565217391305)","(101.0, 320.0, 271.1111111111111)"
11-01-2023 20:36:49.752083,"(10.0, 12.5, 11.914634146341463)","(26.0, 44.0, 41.473684210526315)","(19.0, 28.0, 26.095238095238095)","(21.0, 32.0, 28.8)","(4.0, 5.4, 5.3865168539325845)","(12.0, 19.5, 18.77777777777778)","(1.55, 1.76, 1.7498973305954826)","(101.0, 310.0, 290.0)"
11-01-2023 20:36:51.156746,"(10.0, 12.5, 11.9)","(26.0, 44.0, 41.0)","(19.0, 28.0, 25.75)","(21.0, 32.0, 26.0)","(4.0, 5.4, 5.294117647058823)","(12.0, 19.0, 18.0)","(1.55, 1.75, 1.7672727272727273)","(101.0, 310.0, 285.0)"
11-01-2023 20:36:52.430544,"(10.0, 12.5, 11.914634146341463)","(26.0, 44.0, 40.5)","(19.0, 28.0, 26.2)","(21.0, 27.0, 26.161290322580644)","(4.0, 5.3, 5.374736842105263)","(12.0, 18.5, 17.75)","(1.55, 1.78, 1.77525)","(101.0, 310.0, 285.0)"
11-01-2023 20:36:53.797686,"(10.0, 12.5, 11.833333333333334)","(26.0, 44.0, 38.75)","(19.0, 28.0, 25.91304347826087)","(21.0, 27.0, 26.0)","(4.0, 5.4, 5.374736842105263)","(12.0, 18.5, 18.357142857142858)","(1.55, 1.78, 1.7767307692307692)","(101.0, 310.0, 285.0)"
11-01-2023 20:36:55.159327,"(10.0, 12.5, 11.9)","(26.0, 44.0, 39.333333333333336)","(19.0, 28.0, 25.473684210526315)","(21.0, 27.0, 25.901960784313726)","(4.0, 5.4, 5.374736842105263)","(12.0, 18.5, 18.31818181818182)","(1.55, 1.78, 1.789908256880734)","(101.0, 310.0, 276.6666666666667)"
11-01-2023 20:36:56.419431,"(10.0, 12.5, 11.9)","(26.0, 40.0, 39.333333333333336)","(19.0, 28.0, 25.473684210526315)","(21.0, 27.0, 25.92)","(4.0, 5.4, 5.374736842105263)","(12.0, 18.5, 18.333333333333332)","(1.55, 1.79, 1.7899122807017545)","(101.0, 310.0, 201.05263157894737)"
11-01-2023 20:36:57.867773,"(10.0, 12.5, 11.9)","(26.0, 40.0, 39.69230769230769)","(19.0, 28.0, 25.473684210526315)","(21.0, 26.0, 25.92)","(4.0, 5.4, 5.365384615384616)","(12.0, 18.5, 18.375)","(1.55, 1.79, 1.7885869565217392)","(101.0, 210.0, 181.66666666666666)"
11-01-2023 20:36:59.427900,"(10.0, 12.5, 11.9)","(26.0, 40.0, 39.69230769230769)","(19.0, 28.0, 25.473684210526315)","(21.0, 26.0, 25.92)","(4.0, 5.4, 5.323076923076923)","(12.0, 18.5, 18.31818181818182)","(1.55, 1.78, 1.768125)","(101.0, 200.0, 195.0)"
11-01-2023 20:37:00.777900,"(10.0, 12.5, 11.9)","(26.0, 40.0, 38.08695652173913)","(19.0, 28.0, 25.473684210526315)","(21.0, 26.0, 24.88888888888889)","(4.0, 5.4, 5.306666666666667)","(12.0, 18.5, 17.166666666666668)","(1.55, 1.78, 1.7975)","(101.0, 200.0, 190.0)"
11-01-2023 20:37:02.129550,"(10.0, 12.5, 12.080645161290322)","(26.0, 42.0, 39.06666666666667)","(19.0, 28.0, 25.473684210526315)","(21.0, 25.0, 24.923076923076923)","(4.0, 5.4, 5.448484848484848)","(12.0, 17.5, 16.625)","(1.55, 1.8, 1.782857142857143)","(101.0, 200.0, 190.0)"
11-01-2023 20:37:03.505683,"(10.0, 12.0, 11.675)","(26.0, 42.0, 39.6)","(19.0, 28.0, 25.333333333333332)","(21.0, 25.0, 24.923076923076923)","(4.0, 5.5, 5.517857142857142)","(12.0, 17.5, 16.956521739130434)","(1.55, 1.79, 1.7841463414634147)","(101.0, 200.0, 181.66666666666666)"
11-01-2023 20:37:04.788269,"(10.0, 11.5, 11.09375)","(26.0, 40.0, 39.6)","(19.0, 28.0, 25.333333333333332)","(21.0, 25.0, 24.8)","(4.0, 5.6, 5.371428571428572)","(12.0, 17.0, 17.1)","(1.55, 1.79, 1.7924561403508772)","(101.0, 210.0, 181.66666666666666)"
11-01-2023 20:37:06.062922,"(10.0, 11.5, 11.055555555555555)","(26.0, 42.0, 41.2)","(19.0, 28.0, 25.75)","(21.0, 26.0, 25.666666666666668)","(4.0, 5.4, 5.337931034482759)","(12.0, 17.5, 17.416666666666668)","(1.55, 1.8, 1.7917948717948717)","(101.0, 210.0, 200.55555555555554)"
11-01-2023 20:37:07.355177,"(10.0, 11.5, 11.352941176470589)","(26.0, 44.0, 40.0)","(19.0, 28.0, 26.4)","(21.0, 26.0, 25.428571428571427)","(4.0, 5.4, 5.29)","(12.0, 17.5, 17.4375)","(1.55, 1.8, 1.7976470588235294)","(101.0, 210.0, 203.33333333333334)"
11-01-2023 20:37:08.601027,"(10.0, 11.5, 11.333333333333334)","(26.0, 44.0, 40.11764705882353)","(19.0, 28.0, 26.4)","(21.0, 26.0, 25.4)","(4.0, 5.3, 5.067924528301886)","(12.0, 17.5, 17.452380952380953)","(1.55, 1.8, 1.8013513513513515)","(101.0, 210.0, 203.91304347826087)"
11-01-2023 20:37:10.034875,"(10.0, 12.0, 11.625)","(26.0, 44.0, 41.0)","(19.0, 28.0, 26.285714285714285)","(21.0, 26.0, 25.4)","(4.0, 5.1, 5.067924528301886)","(12.0, 17.5, 17.4)","(1.55, 1.81, 1.784255319148936)","(101.0, 210.0, 204.5)"
11-01-2023 20:37:11.744783,"(10.0, 12.0, 11.797297297297296)","(26.0, 44.0, 40.666666666666664)","(19.0, 28.0, 26.714285714285715)","(21.0, 27.0, 26.24137931034483)","(4.0, 5.2, 5.052777777777777)","(12.0, 18.0, 17.842105263157894)","(1.55, 1.79, 1.7967924528301886)","(101.0, 210.0, 206.0)"
11-01-2023 20:37:13.096542,"(10.0, 12.0, 11.85483870967742)","(26.0, 42.0, 40.666666666666664)","(19.0, 28.0, 26.714285714285715)","(21.0, 27.0, 26.24137931034483)","(4.0, 5.1, 5.042105263157895)","(12.0, 18.0, 17.916666666666668)","(1.55, 1.81, 1.7850000000000001)","(101.0, 210.0, 205.0)"
