,Epic Rooster,Off Grid,Diamond Georgio,Daves Deal,Homebush Rocket,Laredo Jewel,Nighthawk Swift,Sour Lemon
15-12-2022 14:16:34.012808,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 4.236111111111111)","(5.0, 9.8, 8.233333333333334)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:35.148736,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 8.3)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:36.386994,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 8.3)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:37.494282,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 8.3)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:38.438551,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 8.3)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:39.554536,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 8.3)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.230769230769226)","(13.0, 32.0, 25.625)","(31.0, 320.0, 59.0)","(17.0, 95.0, 64.03846153846155)"
15-12-2022 14:16:40.722882,"(2.2, 4.0, 3.2960000000000003)","(3.9, 5.5, 3.8966666666666665)","(5.0, 9.8, 9.1)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:41.966835,"(2.2, 3.95, 3.447058823529412)","(3.9, 5.5, 3.8966666666666665)","(5.0, 11.0, 8.433333333333334)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 48.0)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:43.200382,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 80.0, 48.0)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:44.489105,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 80.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:45.735823,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:46.847674,"(2.2, 3.95, 2.9957142857142856)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:47.996795,"(2.2, 3.95, 2.9957142857142856)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:49.070255,"(2.2, 3.95, 2.9957142857142856)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:50.191299,"(2.2, 3.95, 2.9957142857142856)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:51.287588,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:52.411062,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.0)","(16.0, 85.0, 42.53846153846153)","(13.0, 32.0, 25.8125)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:53.536567,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.433333333333334)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:54.700004,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:16:55.841847,"(2.2, 3.95, 2.91)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:16:56.990112,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.466666666666667)","(5.5, 9.2, 6.799999999999999)","(16.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:16:58.129880,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.466666666666667)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:16:59.289833,"(2.2, 3.95, 3.3933333333333335)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.466666666666667)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:00.334070,"(2.2, 3.95, 3.3933333333333335)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.466666666666667)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:01.404271,"(2.2, 3.95, 3.3933333333333335)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 9.357142857142858)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:02.576934,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 9.357142857142858)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 42.84615384615385)","(13.0, 32.0, 26.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:03.725598,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 26.1875)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:04.861016,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.2, 6.799999999999999)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 26.1875)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:05.911652,"(2.2, 3.95, 3.31625)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.0, 7.355555555555556)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 26.1875)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:06.904811,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.0, 7.355555555555556)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 26.1875)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:07.927848,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.0, 7.355555555555556)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 26.1875)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:09.010215,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.533333333333333)","(5.5, 9.0, 6.564705882352941)","(17.0, 85.0, 43.15384615384615)","(13.0, 32.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:10.179332,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.6, 5.828571428571428)","(17.0, 85.0, 43.15384615384615)","(13.0, 34.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:11.276114,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.6, 5.828571428571428)","(17.0, 85.0, 43.15384615384615)","(13.0, 34.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:12.344075,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.6, 5.828571428571428)","(17.0, 85.0, 43.15384615384615)","(13.0, 34.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:13.410446,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.6, 5.828571428571428)","(17.0, 85.0, 43.15384615384615)","(13.0, 34.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:14.431982,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 8.366666666666667)","(5.5, 9.6, 8.133333333333333)","(17.0, 85.0, 43.15384615384615)","(13.0, 34.0, 29.0)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:15.517872,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 9.314285714285713)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:16.577840,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 9.314285714285713)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:17.673266,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 9.314285714285713)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:18.716703,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 9.314285714285713)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:19.714044,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.0, 9.314285714285713)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:20.771354,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.297499999999999)","(5.0, 11.0, 9.033333333333333)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:21.908813,"(2.2, 4.1, 3.4099999999999997)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 8.7)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:23.052719,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 8.7)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:24.192301,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 8.7)","(5.5, 9.6, 8.2)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 29.142857142857142)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:25.469462,"(2.2, 4.1, 3.493333333333333)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 8.7)","(5.5, 9.6, 6.6000000000000005)","(17.0, 85.0, 43.46153846153847)","(13.0, 34.0, 27.714285714285715)","(31.0, 320.0, 59.0)","(17.0, 95.0, 54.75)"
15-12-2022 14:17:26.708007,"(2.2, 3.55, 2.788)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.6000000000000005)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:27.790395,"(2.2, 3.55, 3.2756097560975608)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 9.742857142857144)","(5.5, 9.0, 6.6000000000000005)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 95.0, 55.0)"
15-12-2022 14:17:28.851468,"(2.2, 3.55, 2.4429999999999996)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 9.742857142857144)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 95.0, 52.5)"
15-12-2022 14:17:29.887886,"(2.2, 3.55, 2.4429999999999996)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 9.742857142857144)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:30.954518,"(2.2, 3.55, 2.4429999999999996)","(3.9, 5.5, 4.297499999999999)","(5.0, 10.5, 9.742857142857144)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:32.046982,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:33.122726,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:34.244930,"(2.2, 3.5, 3.222352941176471)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:35.322754,"(2.2, 3.5, 3.222352941176471)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:36.476509,"(2.2, 3.5, 3.222352941176471)","(3.9, 5.5, 4.236111111111111)","(5.0, 10.5, 8.7)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:37.579083,"(2.2, 3.5, 3.222352941176471)","(3.9, 5.4, 4.575)","(5.0, 10.5, 9.742857142857144)","(5.5, 9.0, 6.466666666666667)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.5)"
15-12-2022 14:17:38.725060,"(2.2, 3.5, 3.222352941176471)","(3.9, 5.4, 4.575)","(5.0, 10.5, 9.742857142857144)","(5.5, 6.0, 5.5200000000000005)","(17.0, 85.0, 43.769230769230774)","(13.0, 32.0, 27.857142857142858)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:39.874525,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.575)","(5.0, 10.5, 9.742857142857144)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 23.666666666666668)","(13.0, 32.0, 28.0)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:40.996012,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.670833333333333)","(5.0, 10.5, 9.742857142857144)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 23.22222222222222)","(13.0, 32.0, 28.0)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:42.093914,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.670833333333333)","(5.0, 10.5, 9.742857142857144)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 61.833333333333336)","(13.0, 32.0, 28.0)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:43.155620,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.670833333333333)","(5.0, 10.5, 8.766666666666666)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 61.833333333333336)","(13.0, 32.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:44.268341,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 61.833333333333336)","(13.0, 34.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(17.0, 90.0, 52.25)"
15-12-2022 14:17:45.397914,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 61.833333333333336)","(13.0, 34.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(16.0, 90.0, 52.25)"
15-12-2022 14:17:46.517414,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 61.833333333333336)","(13.0, 34.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(16.0, 90.0, 52.25)"
15-12-2022 14:17:47.559295,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.7375)","(17.0, 85.0, 64.64285714285714)","(13.0, 34.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(16.0, 90.0, 52.25)"
15-12-2022 14:17:48.602626,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 10.2)","(5.5, 6.0, 5.7375)","(17.0, 80.0, 64.64285714285714)","(13.0, 34.0, 29.428571428571427)","(31.0, 320.0, 59.0)","(16.0, 90.0, 52.25)"
15-12-2022 14:17:49.655286,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.670833333333333)","(5.0, 11.0, 9.166666666666666)","(5.5, 6.0, 5.85)","(17.0, 80.0, 40.0)","(13.0, 34.0, 30.53846153846154)","(31.0, 320.0, 59.0)","(16.0, 90.0, 52.25)"
15-12-2022 14:17:50.833651,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.5, 4.827272727272727)","(5.0, 11.0, 9.166666666666666)","(5.5, 6.0, 5.85)","(17.0, 100.0, 40.0)","(13.0, 34.0, 29.571428571428573)","(31.0, 320.0, 59.0)","(16.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:51.922415,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.166666666666666)","(5.5, 6.0, 5.775)","(17.0, 100.0, 65.0)","(13.0, 34.0, 29.571428571428573)","(31.0, 320.0, 59.0)","(16.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:53.071436,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.166666666666666)","(5.5, 6.0, 5.775)","(17.0, 100.0, 70.0)","(13.0, 34.0, 29.571428571428573)","(31.0, 320.0, 59.0)","(16.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:54.191786,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.5)","(5.5, 6.0, 5.775)","(17.0, 100.0, 60.470588235294116)","(13.0, 34.0, 29.571428571428573)","(31.0, 320.0, 59.0)","(16.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:55.196158,"(2.2, 3.5, 3.070909090909091)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.033333333333333)","(5.5, 6.0, 5.775)","(17.0, 100.0, 60.470588235294116)","(13.0, 34.0, 29.571428571428573)","(31.0, 320.0, 59.0)","(16.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:56.177731,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.775)","(18.0, 100.0, 60.470588235294116)","(14.0, 34.0, 29.571428571428573)","(41.0, 320.0, 59.0)","(15.0, 90.0, 55.68181818181818)"
15-12-2022 14:17:57.218186,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.775)","(18.0, 100.0, 60.470588235294116)","(14.0, 34.0, 29.571428571428573)","(41.0, 320.0, 59.0)","(15.0, 90.0, 64.83333333333333)"
15-12-2022 14:17:58.282741,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.775)","(18.0, 100.0, 60.470588235294116)","(14.0, 34.0, 29.571428571428573)","(41.0, 320.0, 59.0)","(15.0, 90.0, 64.83333333333333)"
15-12-2022 14:17:59.320773,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.775)","(18.0, 100.0, 60.470588235294116)","(14.0, 34.0, 29.571428571428573)","(41.0, 320.0, 59.0)","(15.0, 90.0, 64.83333333333333)"
15-12-2022 14:18:00.444343,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.8125)","(18.0, 100.0, 60.470588235294116)","(14.0, 34.0, 29.571428571428573)","(41.0, 320.0, 59.0)","(15.0, 90.0, 64.83333333333333)"
15-12-2022 14:18:01.482703,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.466666666666667)","(5.0, 11.0, 9.1)","(5.5, 6.0, 5.8125)","(18.0, 100.0, 44.0)","(14.0, 34.0, 26.666666666666664)","(41.0, 320.0, 59.0)","(15.0, 90.0, 64.83333333333333)"
15-12-2022 14:18:02.554454,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.2625)","(5.0, 11.0, 7.333333333333333)","(5.5, 6.0, 5.9)","(18.0, 100.0, 55.199999999999996)","(14.0, 34.0, 31.25)","(41.0, 320.0, 123.33333333333333)","(15.0, 90.0, 45.0)"
15-12-2022 14:18:03.586864,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.36969696969697)","(5.0, 11.0, 9.0)","(5.5, 6.0, 5.9)","(18.0, 100.0, 55.199999999999996)","(14.0, 34.0, 29.111111111111114)","(41.0, 310.0, 123.33333333333333)","(15.0, 90.0, 45.0)"
15-12-2022 14:18:04.633664,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.36969696969697)","(5.0, 11.0, 10.3125)","(5.5, 6.0, 5.9)","(18.0, 100.0, 55.199999999999996)","(14.0, 34.0, 29.111111111111114)","(41.0, 310.0, 123.33333333333333)","(15.0, 90.0, 45.0)"
15-12-2022 14:18:05.687771,"(2.2, 3.5, 3.036)","(3.9, 5.4, 4.36969696969697)","(5.0, 11.0, 10.3125)","(5.5, 6.0, 5.9)","(18.0, 100.0, 55.199999999999996)","(14.0, 34.0, 29.111111111111114)","(41.0, 310.0, 123.33333333333333)","(15.0, 90.0, 45.0)"
