,Repeal,Thats Better,Bottom Bar,Iron Hat,Single Touch,Anchors Point,Ghost Hunter,Miss Mazerati,Chill Out Miss,Allusive Eve
09-01-2023 13:29:23.085566,"(21.0, 40.0, 36.25)","(7.5, 12.0, 11.855555555555556)","(21.0, 29.0, 26.6)","(3.2, 4.2, 4.130232558139535)","(3.5, 4.1, 4.025842696629214)","(21.0, 34.0, 32.666666666666664)","(7.0, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:24.366596,"(21.0, 40.0, 36.25)","(7.5, 12.0, 11.855555555555556)","(21.0, 29.0, 26.6)","(3.2, 4.2, 4.115068493150685)","(3.5, 4.1, 4.025842696629214)","(21.0, 34.0, 32.666666666666664)","(7.0, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:25.546297,"(21.0, 40.0, 37.0)","(7.5, 12.0, 11.855555555555556)","(21.0, 29.0, 26.6)","(3.2, 4.3, 4.115068493150685)","(3.5, 4.1, 4.025842696629214)","(21.0, 34.0, 32.666666666666664)","(7.0, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:26.764891,"(21.0, 40.0, 37.0)","(7.5, 12.0, 11.855555555555556)","(21.0, 29.0, 26.6)","(3.2, 4.3, 4.115068493150685)","(3.5, 4.1, 4.025842696629214)","(21.0, 34.0, 32.666666666666664)","(7.0, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:28.020980,"(21.0, 40.0, 37.0)","(8.0, 12.0, 11.855555555555556)","(21.0, 29.0, 27.4)","(3.3, 4.3, 4.115068493150685)","(3.5, 4.1, 4.02)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:29.290667,"(21.0, 40.0, 37.0)","(8.0, 12.0, 11.855555555555556)","(21.0, 29.0, 27.4)","(3.3, 4.3, 4.115068493150685)","(3.5, 4.1, 4.02)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.356521739130434)","(5.5, 6.6, 6.15)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 49.6)"
09-01-2023 13:29:30.474864,"(21.0, 40.0, 37.0)","(8.0, 12.0, 11.855555555555556)","(21.0, 29.0, 27.4)","(3.3, 4.3, 4.115068493150685)","(3.5, 4.1, 4.055)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.356521739130434)","(5.5, 6.6, 6.4173913043478255)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:31.734676,"(21.0, 40.0, 37.0)","(8.0, 12.0, 11.855555555555556)","(21.0, 29.0, 27.4)","(3.3, 4.3, 4.115068493150685)","(3.5, 4.1, 4.055)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.6, 6.444444444444445)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:33.023499,"(21.0, 40.0, 37.0)","(8.0, 12.0, 11.855555555555556)","(21.0, 34.0, 26.0)","(3.3, 4.3, 4.115068493150685)","(3.5, 4.1, 4.055)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.444444444444445)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:34.310075,"(21.0, 40.0, 36.25)","(8.0, 13.5, 12.863636363636363)","(21.0, 32.0, 22.476190476190474)","(3.3, 4.3, 4.204878048780488)","(3.5, 4.1, 4.076)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.444444444444445)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:35.670154,"(21.0, 40.0, 36.25)","(8.0, 13.5, 12.225)","(21.0, 32.0, 25.5)","(3.3, 4.3, 4.248888888888889)","(3.5, 4.1, 4.076)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.444444444444445)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:36.975183,"(21.0, 40.0, 36.25)","(8.0, 13.5, 12.732142857142858)","(21.0, 29.0, 23.0)","(3.3, 4.4, 4.273170731707317)","(3.5, 4.1, 4.076)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:38.191252,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.732142857142858)","(21.0, 28.0, 23.0)","(3.3, 4.4, 4.273170731707317)","(3.5, 4.1, 4.076)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:39.433507,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.732142857142858)","(21.0, 28.0, 23.0)","(3.3, 4.4, 4.273170731707317)","(3.5, 4.1, 4.076)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:40.744026,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.732142857142858)","(21.0, 28.0, 25.272727272727273)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.073333333333333)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:42.081024,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.826923076923077)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.073333333333333)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:43.356583,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.804347826086957)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.073333333333333)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.588235294117647)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:44.677700,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.804347826086957)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.628571428571428)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:45.958905,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.804347826086957)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.628571428571428)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:47.292386,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.804347826086957)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.233333333333333)","(5.5, 6.8, 6.628571428571428)","(31.0, 44.0, 43.83783783783784)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:48.620850,"(21.0, 40.0, 36.25)","(8.0, 13.0, 12.804347826086957)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.35)","(5.5, 6.8, 6.472727272727273)","(31.0, 44.0, 45.523809523809526)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:49.859078,"(21.0, 40.0, 36.15384615384615)","(8.0, 13.0, 12.25)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.35)","(5.5, 6.8, 6.472727272727273)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:51.091746,"(21.0, 40.0, 36.15384615384615)","(8.0, 13.0, 12.25)","(21.0, 28.0, 26.0)","(3.3, 4.4, 4.2555555555555555)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.35)","(5.5, 6.8, 6.472727272727273)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:52.362293,"(21.0, 38.0, 36.4)","(8.0, 12.5, 12.2)","(21.0, 28.0, 25.75)","(3.3, 4.4, 4.194736842105263)","(3.5, 4.1, 4.065714285714286)","(26.0, 34.0, 32.90909090909091)","(7.5, 8.8, 8.745454545454546)","(5.5, 6.8, 6.472727272727273)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:53.599807,"(21.0, 36.0, 34.8)","(8.0, 12.5, 11.923076923076923)","(21.0, 27.0, 25.75)","(3.3, 4.4, 4.194736842105263)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.745454545454546)","(5.5, 6.8, 6.472727272727273)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 52.3)"
09-01-2023 13:29:54.920613,"(21.0, 36.0, 33.69230769230769)","(8.0, 12.5, 11.923076923076923)","(21.0, 27.0, 25.75)","(3.3, 4.4, 4.194736842105263)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.5)","(5.5, 6.8, 6.523076923076923)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 42.5)"
09-01-2023 13:29:56.223883,"(21.0, 36.0, 33.69230769230769)","(8.0, 12.5, 11.923076923076923)","(21.0, 27.0, 25.75)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.5)","(5.5, 6.8, 6.523076923076923)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 45.90909090909091)"
09-01-2023 13:29:57.483420,"(21.0, 36.0, 34.36363636363636)","(8.0, 12.5, 12.09090909090909)","(21.0, 26.0, 25.0)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.5)","(5.5, 6.8, 6.523076923076923)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 45.90909090909091)"
09-01-2023 13:29:58.798685,"(21.0, 36.0, 34.36363636363636)","(8.0, 12.5, 12.09090909090909)","(21.0, 26.0, 25.0)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.5)","(5.5, 6.8, 6.575)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 45.90909090909091)"
09-01-2023 13:30:00.144686,"(21.0, 36.0, 34.36363636363636)","(8.0, 12.5, 12.09090909090909)","(21.0, 26.0, 25.0)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.0718749999999995)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.5)","(5.5, 6.8, 6.575)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 45.90909090909091)"
09-01-2023 13:30:01.431702,"(21.0, 36.0, 34.36363636363636)","(8.0, 12.5, 12.09090909090909)","(21.0, 26.0, 24.666666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.8, 8.032258064516128)","(5.5, 6.8, 6.523076923076923)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 48.75)"
09-01-2023 13:30:02.670715,"(21.0, 36.0, 34.714285714285715)","(8.0, 12.5, 12.09090909090909)","(21.0, 26.0, 24.666666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 32.666666666666664)","(7.5, 8.2, 7.9833333333333325)","(5.5, 6.8, 6.575)","(31.0, 46.0, 45.523809523809526)","(21.0, 55.0, 45.0)"
09-01-2023 13:30:03.870186,"(21.0, 40.0, 38.888888888888886)","(8.0, 12.5, 12.178571428571429)","(21.0, 26.0, 24.666666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 33.42857142857143)","(7.5, 8.2, 7.952380952380952)","(5.5, 6.8, 6.575)","(31.0, 46.0, 45.57446808510638)","(21.0, 55.0, 45.230769230769226)"
09-01-2023 13:30:05.078007,"(21.0, 36.0, 35.07692307692308)","(8.0, 12.5, 12.071428571428571)","(21.0, 26.0, 24.666666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 33.42857142857143)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.575)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 45.230769230769226)"
09-01-2023 13:30:06.297612,"(21.0, 36.0, 34.125)","(8.0, 12.5, 12.071428571428571)","(21.0, 26.0, 24.666666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.4)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 56.25)"
09-01-2023 13:30:07.671957,"(21.0, 36.0, 35.07692307692308)","(8.0, 12.5, 12.136363636363637)","(21.0, 26.0, 23.916666666666668)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.076923076923077)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.4)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 50.58823529411765)"
09-01-2023 13:30:08.933762,"(21.0, 36.0, 35.07692307692308)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.1875)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.4)","(31.0, 46.0, 45.57446808510638)","(21.0, 55.0, 47.5)"
09-01-2023 13:30:10.192779,"(21.0, 38.0, 34.666666666666664)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.1875)","(3.3, 4.4, 4.3)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 50.0, 45.75)"
09-01-2023 13:30:11.538797,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.1875)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 45.75)"
09-01-2023 13:30:12.878533,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.1875)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 30.8)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 58.333333333333336)"
09-01-2023 13:30:14.233648,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 32.22222222222222)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 48.888888888888886)"
09-01-2023 13:30:15.461136,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 32.22222222222222)","(7.5, 8.2, 7.828571428571428)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 50.0, 58.333333333333336)"
09-01-2023 13:30:16.709127,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 31.428571428571427)","(7.5, 8.2, 7.859999999999999)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 53.18181818181818)"
09-01-2023 13:30:17.916010,"(21.0, 38.0, 33.84615384615385)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 31.428571428571427)","(7.5, 8.2, 7.859999999999999)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 47.07692307692308)"
09-01-2023 13:30:19.172163,"(21.0, 38.0, 34.666666666666664)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 31.428571428571427)","(7.5, 8.2, 7.822222222222222)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 50.11764705882353)"
09-01-2023 13:30:20.460366,"(21.0, 38.0, 34.666666666666664)","(8.0, 12.5, 12.192307692307692)","(21.0, 26.0, 23.75)","(3.3, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.333333333333336)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.447058823529412)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 49.1)"
09-01-2023 13:30:21.798110,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 50.0, 46.476190476190474)"
09-01-2023 13:30:23.145329,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 46.476190476190474)"
09-01-2023 13:30:24.435805,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 46.476190476190474)"
09-01-2023 13:30:25.687594,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 46.476190476190474)"
09-01-2023 13:30:26.936867,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 48.0, 57.33333333333333)"
09-01-2023 13:30:28.488893,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.6899999999999995)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 60.0, 51.86363636363636)"
09-01-2023 13:30:30.111025,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.75)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.1, 4.075675675675676)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.8)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 55.0, 49.1)"
09-01-2023 13:30:31.629936,"(21.0, 38.0, 34.666666666666664)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.157894736842106)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.2, 4.124444444444444)","(26.0, 34.0, 33.27272727272727)","(7.5, 8.2, 7.8)","(5.5, 6.8, 6.421052631578948)","(31.0, 46.0, 45.57446808510638)","(21.0, 50.0, 57.33333333333333)"
09-01-2023 13:30:33.140318,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.157894736842106)","(3.4, 4.4, 4.335714285714286)","(3.5, 4.2, 4.124444444444444)","(26.0, 34.0, 32.4)","(7.5, 8.2, 7.676923076923077)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.6078431372549)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:34.455760,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.157894736842106)","(3.4, 4.4, 4.2)","(3.5, 4.2, 4.124444444444444)","(26.0, 34.0, 31.81818181818182)","(7.5, 8.2, 7.676923076923077)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.6078431372549)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:35.841265,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.192307692307692)","(20.0, 26.0, 23.157894736842106)","(3.4, 4.4, 4.2)","(3.5, 4.2, 4.124444444444444)","(26.0, 34.0, 31.81818181818182)","(7.5, 8.2, 7.676923076923077)","(5.5, 6.8, 6.376470588235295)","(31.0, 46.0, 45.6078431372549)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:37.159306,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.435483870967742)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2)","(3.5, 4.2, 4.124444444444444)","(26.0, 34.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.8, 6.232183908045977)","(31.0, 46.0, 43.76923076923077)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:38.459950,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.435483870967742)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.6, 6.212121212121212)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:39.733191,"(21.0, 38.0, 35.69230769230769)","(8.5, 12.5, 12.46031746031746)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.6, 6.212121212121212)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:41.028856,"(21.0, 38.0, 35.142857142857146)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.6, 6.212121212121212)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:42.440040,"(21.0, 38.0, 35.3)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.6, 6.094736842105263)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.33333333333333)"
09-01-2023 13:30:43.801850,"(21.0, 38.0, 35.3)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.64)","(5.5, 6.6, 6.111864406779661)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.483870967741936)"
09-01-2023 13:30:45.141313,"(21.0, 38.0, 35.3)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.696)","(5.5, 6.6, 6.111864406779661)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.483870967741936)"
09-01-2023 13:30:46.457947,"(21.0, 38.0, 35.3)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.696)","(5.5, 6.6, 6.094736842105263)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.483870967741936)"
09-01-2023 13:30:47.788944,"(21.0, 38.0, 35.3)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.2875)","(3.5, 4.2, 4.124444444444444)","(26.0, 32.0, 30.90909090909091)","(7.5, 8.2, 7.696)","(5.5, 6.6, 6.094736842105263)","(31.0, 44.0, 43.76923076923077)","(21.0, 60.0, 55.483870967741936)"
09-01-2023 13:30:49.125443,"(21.0, 38.0, 35.42857142857143)","(8.5, 12.5, 12.464285714285714)","(20.0, 26.0, 24.90909090909091)","(3.4, 4.4, 4.3100000000000005)","(3.5, 4.2, 4.127659574468085)","(26.0, 32.0, 31.0)","(7.5, 8.2, 7.715384615384615)","(5.5, 6.6, 6.1034482758620685)","(31.0, 44.0, 43.77358490566038)","(21.0, 60.0, 48.0)"
