,Baggys Gold,Zambrana,Bigsy,Romarosa,Dundee Velvet,Jet Like Rico,Little Nellie,Lakeview Raymond
05-01-2023 17:22:51.713329,"(10.0, 26.0, 21.5)","(6.5, 6.6, 6.327272727272727)","(7.0, 13.0, 12.690909090909091)","(5.0, 12.5, 11.9375)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.64, 2.6388837209302327)","(9.0, 18.5, 14.736842105263158)","(4.6, 7.8, 7.378947368421053)"
05-01-2023 17:22:52.924489,"(10.0, 26.0, 21.5)","(6.5, 6.6, 6.327272727272727)","(7.0, 13.0, 12.690909090909091)","(5.0, 12.5, 11.9375)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.64, 2.6388837209302327)","(9.0, 18.5, 15.727272727272727)","(4.6, 7.8, 7.378947368421053)"
05-01-2023 17:22:54.172080,"(10.0, 26.0, 21.5)","(6.5, 6.6, 6.327272727272727)","(7.0, 13.0, 12.690909090909091)","(5.0, 12.5, 11.9375)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.64, 2.6398117647058825)","(9.0, 18.0, 15.7)","(4.6, 7.8, 7.228571428571429)"
05-01-2023 17:22:55.402401,"(10.0, 26.0, 21.5)","(6.5, 6.6, 6.327272727272727)","(7.0, 13.0, 12.690909090909091)","(5.0, 12.5, 11.9375)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.64, 2.6193006993006995)","(9.0, 17.5, 15.454545454545455)","(4.6, 7.8, 7.622222222222223)"
05-01-2023 17:22:56.695922,"(10.0, 26.0, 21.5)","(6.5, 6.4, 6.171428571428572)","(7.0, 13.0, 12.690909090909091)","(5.0, 12.5, 11.65)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.454545454545455)","(4.6, 7.8, 7.622222222222223)"
05-01-2023 17:22:58.048852,"(10.0, 26.0, 21.5)","(6.5, 6.2, 6.171428571428572)","(7.0, 13.0, 11.75)","(5.0, 12.0, 11.814285714285715)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.454545454545455)","(4.6, 7.8, 7.654545454545454)"
05-01-2023 17:22:59.397826,"(10.0, 26.0, 21.5)","(6.5, 6.2, 6.171428571428572)","(7.0, 13.5, 11.75)","(5.0, 12.0, 11.814285714285715)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.454545454545455)","(4.6, 7.8, 7.654545454545454)"
05-01-2023 17:23:00.840283,"(10.0, 26.0, 21.5)","(6.5, 6.2, 6.171428571428572)","(7.0, 13.5, 12.1)","(5.0, 12.0, 11.814285714285715)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.892857142857142)","(4.6, 7.8, 6.914285714285715)"
05-01-2023 17:23:02.336087,"(10.0, 26.0, 21.5)","(6.5, 6.2, 6.171428571428572)","(7.0, 13.5, 12.1)","(5.0, 12.0, 11.781818181818181)","(51.0, 130.0, 59.23076923076923)","(2.5, 2.62, 2.6398117647058825)","(9.0, 17.5, 15.892857142857142)","(4.6, 7.6, 7.066666666666666)"
05-01-2023 17:23:03.861374,"(10.0, 26.0, 21.5)","(6.5, 6.2, 6.171428571428572)","(7.0, 13.5, 12.782051282051281)","(5.0, 12.0, 11.92)","(51.0, 130.0, 65.0)","(2.5, 2.64, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.6, 7.268965517241379)"
05-01-2023 17:23:05.339078,"(10.0, 26.0, 22.727272727272727)","(6.5, 6.8, 6.034782608695652)","(7.0, 13.5, 11.75)","(5.0, 12.0, 11.825)","(51.0, 130.0, 65.0)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.6, 7.268965517241379)"
05-01-2023 17:23:06.915019,"(10.0, 26.0, 23.677419354838708)","(6.5, 6.8, 6.034782608695652)","(7.0, 13.5, 12.775862068965518)","(5.0, 12.5, 11.666666666666666)","(51.0, 130.0, 102.5)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.6, 7.141176470588235)"
05-01-2023 17:23:08.356721,"(10.0, 26.0, 23.677419354838708)","(6.5, 6.8, 6.034782608695652)","(7.0, 13.5, 12.775862068965518)","(5.0, 12.5, 11.666666666666666)","(51.0, 120.0, 96.15384615384616)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.6, 7.1875)"
05-01-2023 17:23:09.819144,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.04)","(7.0, 13.5, 11.909090909090908)","(5.0, 12.5, 11.666666666666666)","(51.0, 100.0, 85.0)","(2.5, 2.62, 2.6398117647058825)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.6, 7.3130434782608695)"
05-01-2023 17:23:11.212443,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.020689655172414)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.2)","(51.0, 95.0, 65.9090909090909)","(2.5, 2.64, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.3130434782608695)"
05-01-2023 17:23:12.510832,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.020689655172414)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.2)","(51.0, 95.0, 65.9090909090909)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.3130434782608695)"
05-01-2023 17:23:13.768639,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.020689655172414)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.285714285714285)","(51.0, 95.0, 74.04761904761905)","(2.5, 2.62, 2.6193006993006995)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.3130434782608695)"
05-01-2023 17:23:15.165988,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.020689655172414)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.285714285714285)","(51.0, 95.0, 70.55555555555556)","(2.5, 2.62, 2.616407982261641)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.3130434782608695)"
05-01-2023 17:23:16.393384,"(10.0, 26.0, 24.0)","(6.5, 6.6, 6.025)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.285714285714285)","(51.0, 95.0, 61.15384615384615)","(2.5, 2.62, 2.616158940397351)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.3130434782608695)"
05-01-2023 17:23:17.584755,"(10.0, 26.0, 24.0)","(6.5, 6.4, 6.044444444444444)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.285714285714285)","(51.0, 95.0, 61.15384615384615)","(2.5, 2.62, 2.599441860465116)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.24)"
05-01-2023 17:23:18.867687,"(10.0, 26.0, 24.08)","(6.5, 6.4, 6.044444444444444)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 63.57142857142857)","(2.5, 2.6, 2.599441860465116)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:20.113089,"(10.0, 26.0, 24.08)","(6.5, 6.4, 6.044444444444444)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 63.57142857142857)","(2.5, 2.6, 2.599441860465116)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:21.343100,"(10.0, 26.0, 24.08)","(6.5, 6.4, 6.02)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 63.57142857142857)","(2.5, 2.6, 2.599441860465116)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:22.545881,"(10.0, 26.0, 24.08)","(6.5, 6.4, 6.02)","(7.0, 13.5, 12.770833333333334)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 63.57142857142857)","(2.5, 2.6, 2.599441860465116)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:23.756749,"(10.0, 26.0, 24.08)","(6.5, 6.2, 6.033333333333333)","(7.0, 13.5, 13.125)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 69.11764705882354)","(2.5, 2.6, 2.599441860465116)","(9.0, 17.5, 15.5)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:24.997274,"(10.0, 26.0, 24.08)","(6.5, 6.2, 5.7555555555555555)","(7.0, 13.5, 13.125)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 69.11764705882354)","(2.5, 2.6, 2.599905882352941)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:26.249409,"(10.0, 26.0, 24.08)","(6.5, 6.2, 5.914285714285715)","(7.0, 13.5, 13.125)","(5.0, 12.5, 12.23913043478261)","(51.0, 95.0, 71.0)","(2.5, 2.6, 2.599905882352941)","(9.0, 17.5, 15.152173913043478)","(4.6, 7.4, 7.22608695652174)"
05-01-2023 17:23:27.440751,"(10.0, 26.0, 24.08)","(6.0, 6.0, 5.857142857142857)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 95.0, 71.0)","(2.5, 2.6, 2.599905882352941)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:28.660557,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.086956521739131)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 77.5)","(2.5, 2.6, 2.599905882352941)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:29.839287,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.266666666666667)","(7.5, 13.5, 13.105263157894736)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 77.5)","(2.5, 2.6, 2.599905882352941)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:31.035433,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.105263157894736)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797668997669)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:32.299073,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.105263157894736)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797668997669)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:33.602239,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.105263157894736)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797668997669)","(9.0, 17.5, 15.152173913043478)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:34.860195,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:36.148805,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:37.442921,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:38.690275,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:39.874236,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:41.000029,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:42.176809,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:43.313999,"(10.0, 26.0, 24.08)","(6.0, 6.2, 6.133333333333334)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:44.426739,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.266666666666667)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 71.36363636363636)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:45.613178,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.222222222222222)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:46.766426,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.222222222222222)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:47.936079,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:49.138468,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:50.283324,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:51.479232,"(10.0, 26.0, 24.08)","(6.0, 6.4, 6.190476190476191)","(7.5, 13.5, 13.125)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 74.28571428571428)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.5)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:52.757467,"(10.0, 26.0, 24.476190476190474)","(6.0, 6.2, 6.133333333333334)","(7.5, 14.0, 13.217391304347826)","(5.5, 12.5, 11.75)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:53.896915,"(10.0, 26.0, 24.476190476190474)","(6.0, 6.2, 5.95)","(7.5, 14.0, 13.55)","(5.5, 12.5, 11.75)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:54.949899,"(10.0, 26.0, 24.476190476190474)","(6.0, 6.2, 5.95)","(7.5, 14.0, 13.55)","(5.5, 12.5, 12.23913043478261)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:56.052018,"(10.0, 26.0, 24.476190476190474)","(6.0, 6.2, 5.95)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.108695652173914)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:57.278208,"(10.0, 27.0, 27.2)","(6.0, 6.2, 6.156521739130435)","(7.5, 14.0, 13.217391304347826)","(5.5, 13.5, 13.055555555555555)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5797237569060774)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:58.443152,"(10.0, 28.0, 26.333333333333332)","(6.0, 6.2, 5.9423076923076925)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.5998882681564246)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:23:59.706868,"(10.0, 28.0, 26.333333333333332)","(6.0, 6.0, 5.9423076923076925)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 80.71428571428572)","(2.5, 2.6, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:24:00.924221,"(10.0, 28.0, 26.333333333333332)","(6.0, 6.0, 5.931818181818182)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 76.42857142857143)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:24:02.327032,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.931818181818182)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:24:03.617244,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.931818181818182)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:24:04.823735,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.921052631578948)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.22608695652174)"
05-01-2023 17:24:06.049882,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.2, 6.1375)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.59987012987013)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:07.198924,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.921052631578948)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.6, 2.59987012987013)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:08.341533,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.890909090909091)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:09.471721,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.890909090909091)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:10.619457,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.890909090909091)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 77.5)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:11.792884,"(10.0, 28.0, 25.391304347826086)","(6.0, 6.0, 5.890909090909091)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 71.36363636363636)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:13.058662,"(10.0, 28.0, 26.105263157894736)","(6.0, 6.2, 5.921052631578948)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 71.36363636363636)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:14.335856,"(10.0, 28.0, 25.25)","(6.0, 6.0, 5.921052631578948)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 71.36363636363636)","(2.5, 2.6, 2.59987012987013)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:15.499204,"(10.0, 28.0, 25.9)","(6.0, 6.2, 6.08)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:16.749655,"(10.0, 28.0, 25.9)","(6.0, 6.6, 6.070588235294117)","(7.5, 14.0, 13.217391304347826)","(5.5, 13.5, 13.071428571428571)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:17.948471,"(10.0, 28.0, 25.9)","(6.0, 6.6, 6.054545454545455)","(7.5, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:19.128115,"(10.0, 28.0, 25.9)","(6.0, 6.4, 6.15)","(7.5, 14.0, 13.55)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:20.282345,"(11.0, 28.0, 25.25)","(5.5, 6.4, 5.984615384615385)","(8.0, 14.0, 13.55)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:21.377431,"(11.0, 28.0, 23.258064516129032)","(5.5, 6.4, 5.984615384615385)","(8.0, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:22.413648,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.4, 5.95)","(8.0, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:23.614172,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.4, 5.95)","(8.0, 14.0, 13.55)","(5.5, 13.5, 13.1)","(61.0, 85.0, 67.85714285714286)","(2.5, 2.58, 2.579679487179487)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:24.850332,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.4, 6.0181818181818185)","(8.0, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 85.0, 76.42857142857143)","(2.5, 2.58, 2.5796183206106873)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:26.061558,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.4, 5.844444444444444)","(8.0, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 80.0, 68.63636363636364)","(2.5, 2.58, 2.5796183206106873)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:27.314625,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.2, 5.844444444444444)","(8.0, 14.0, 13.217391304347826)","(5.5, 13.5, 13.1)","(61.0, 80.0, 68.63636363636364)","(2.5, 2.58, 2.5796183206106873)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:28.600184,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.2, 5.9884615384615385)","(8.0, 14.0, 12.5)","(5.5, 13.5, 13.1)","(61.0, 80.0, 68.63636363636364)","(2.5, 2.58, 2.59984496124031)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:29.816444,"(11.0, 28.0, 23.322033898305087)","(5.5, 6.2, 5.9884615384615385)","(8.0, 14.0, 12.5)","(5.5, 13.5, 13.1)","(61.0, 80.0, 68.63636363636364)","(2.5, 2.6, 2.5796183206106873)","(9.0, 17.5, 15.605263157894736)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:31.017483,"(11.0, 28.0, 23.3)","(5.5, 6.2, 5.910526315789474)","(8.0, 14.0, 12.5)","(5.5, 13.5, 13.1)","(61.0, 80.0, 68.63636363636364)","(2.5, 2.58, 2.5796183206106873)","(9.0, 17.5, 15.357142857142858)","(4.8, 7.4, 7.2)"
05-01-2023 17:24:32.222216,"(11.0, 28.0, 23.3)","(5.5, 6.2, 5.910526315789474)","(8.0, 14.0, 12.5)","(5.5, 13.5, 13.1)","(61.0, 80.0, 70.0)","(2.5, 2.58, 2.5796183206106873)","(9.0, 17.5, 15.357142857142858)","(4.8, 7.4, 7.2)"
