,Tiggys Em,Blackpool Blade,Rebels Spark,Son Of Cecil,Morning Lily,Nineteen Crimes,Inga Sally,Chloes Comet
12-01-2023 16:59:39.612682,"(26.0, 44.0, 39.45454545454545)","(4.0, 4.9, 4.808695652173913)","(5.5, 7.2, 6.800000000000001)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 7.2, 6.670588235294118)","(15.0, 21.0, 19.25)","(4.2, 5.1, 5.074999999999999)"
12-01-2023 16:59:40.749171,"(26.0, 44.0, 39.45454545454545)","(4.0, 4.9, 4.808695652173913)","(5.5, 7.2, 6.800000000000001)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 7.0, 6.7)","(15.0, 21.0, 19.6)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:41.835138,"(26.0, 44.0, 39.45454545454545)","(4.0, 4.9, 4.82)","(5.5, 7.2, 6.800000000000001)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 7.0, 6.6)","(15.0, 21.0, 19.25)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:43.065750,"(26.0, 44.0, 39.45454545454545)","(4.0, 4.9, 4.82)","(5.5, 7.2, 6.666666666666667)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 6.8, 6.633333333333333)","(15.0, 21.0, 19.25)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:44.237147,"(26.0, 44.0, 39.45454545454545)","(4.0, 4.9, 4.82)","(5.5, 7.2, 6.666666666666667)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 6.8, 6.571428571428571)","(15.0, 21.0, 19.25)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:45.389408,"(26.0, 44.0, 39.45454545454545)","(4.0, 5.0, 4.991891891891892)","(5.5, 7.2, 6.666666666666667)","(10.0, 15.5, 15.037037037037036)","(5.5, 6.8, 6.785714285714286)","(5.5, 6.6, 6.4363636363636365)","(15.0, 21.0, 19.46153846153846)","(4.2, 5.1, 5.061290322580645)"
12-01-2023 16:59:46.529878,"(26.0, 44.0, 39.45454545454545)","(4.0, 5.2, 5.183561643835617)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.786206896551724)","(5.5, 6.6, 6.2727272727272725)","(15.0, 21.0, 18.8125)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:47.678543,"(26.0, 44.0, 39.6)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.15)","(15.0, 21.0, 18.8125)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:48.922608,"(26.0, 44.0, 39.6)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.15)","(15.0, 21.0, 19.25)","(4.2, 5.1, 5.0633333333333335)"
12-01-2023 16:59:50.093024,"(26.0, 44.0, 39.6)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.15)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:51.100509,"(26.0, 42.0, 39.368421052631575)","(4.0, 5.1, 5.08)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.085714285714285)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:52.207410,"(26.0, 42.0, 39.4054054054054)","(4.0, 5.1, 5.133333333333334)","(5.5, 7.0, 6.630769230769231)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.085714285714285)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:53.280914,"(26.0, 42.0, 39.4054054054054)","(4.0, 5.2, 5.138461538461539)","(5.5, 7.0, 6.9)","(10.0, 15.5, 15.291666666666668)","(5.5, 6.8, 6.766666666666667)","(5.5, 6.6, 6.133333333333334)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:54.416265,"(26.0, 42.0, 39.4054054054054)","(4.0, 5.1, 5.06)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 14.7)","(5.5, 6.8, 6.916666666666667)","(5.5, 6.4, 6.133333333333334)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:55.589687,"(26.0, 42.0, 39.25714285714286)","(4.0, 5.1, 5.057142857142857)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 14.7)","(5.5, 7.0, 6.92)","(5.5, 6.4, 6.066666666666666)","(15.0, 21.0, 19.076923076923077)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:56.775801,"(26.0, 40.0, 39.04761904761905)","(4.0, 5.1, 5.087323943661971)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 15.214285714285714)","(5.5, 7.0, 6.875)","(5.5, 6.4, 6.1)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:57.907829,"(26.0, 40.0, 36.25)","(4.0, 5.1, 5.094029850746268)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 15.214285714285714)","(5.5, 7.0, 6.875)","(5.5, 6.2, 6.1)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 16:59:58.994468,"(26.0, 40.0, 37.69230769230769)","(4.0, 5.1, 5.094029850746268)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 15.214285714285714)","(5.5, 7.0, 6.875)","(5.5, 6.2, 6.1)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 17:00:00.222308,"(26.0, 40.0, 35.77777777777778)","(4.0, 5.3, 5.27391304347826)","(5.5, 6.8, 6.666666666666667)","(10.0, 15.5, 15.214285714285714)","(5.5, 7.0, 6.938461538461539)","(5.5, 6.2, 6.1)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 17:00:01.362336,"(26.0, 40.0, 35.714285714285715)","(4.0, 5.3, 5.27391304347826)","(5.5, 6.8, 6.7)","(10.0, 15.5, 15.214285714285714)","(5.5, 7.0, 6.942857142857143)","(5.5, 6.2, 6.1)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.062068965517241)"
12-01-2023 17:00:02.663306,"(26.0, 40.0, 35.714285714285715)","(4.0, 5.3, 5.265714285714285)","(5.5, 6.8, 6.7)","(10.0, 15.5, 14.75925925925926)","(5.5, 7.0, 6.875862068965517)","(5.5, 6.2, 6.1866666666666665)","(15.0, 21.0, 19.035714285714285)","(4.2, 5.1, 5.054761904761905)"
12-01-2023 17:00:03.913191,"(26.0, 40.0, 35.714285714285715)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 7.0, 6.875862068965517)","(5.5, 6.2, 6.1866666666666665)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.069696969696969)"
12-01-2023 17:00:05.043311,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 7.0, 6.875862068965517)","(5.5, 6.2, 6.1866666666666665)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.069696969696969)"
12-01-2023 17:00:06.430757,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197402597402598)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 7.0, 6.82)","(5.5, 6.2, 6.224)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.069696969696969)"
12-01-2023 17:00:07.610388,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197402597402598)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 7.0, 6.779999999999999)","(5.5, 6.4, 6.224)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.070588235294117)"
12-01-2023 17:00:08.661770,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.224)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:09.920502,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.75925925925926)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.224)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:11.152783,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.714285714285714)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.28)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:12.254168,"(26.0, 40.0, 36.12903225806451)","(4.0, 5.2, 5.197368421052632)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.530303030303031)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.28)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:13.543367,"(26.0, 40.0, 35.714285714285715)","(4.0, 5.2, 5.235051546391753)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.5)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.233333333333333)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:14.869967,"(26.0, 40.0, 35.55555555555556)","(4.0, 5.3, 5.235051546391753)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.5)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.233333333333333)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:16.262981,"(26.0, 40.0, 35.55555555555556)","(4.0, 5.3, 5.235051546391753)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.5)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.233333333333333)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:17.752386,"(26.0, 40.0, 35.55555555555556)","(4.0, 5.3, 5.247826086956522)","(5.5, 6.8, 6.763636363636364)","(10.0, 15.5, 14.5)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.233333333333333)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.074193548387097)"
12-01-2023 17:00:19.157560,"(26.0, 40.0, 35.55555555555556)","(4.0, 5.3, 5.247826086956522)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.5, 14.528571428571428)","(5.5, 6.8, 6.779999999999999)","(5.5, 6.4, 6.184615384615385)","(15.0, 21.0, 18.96875)","(4.2, 5.1, 5.08)"
12-01-2023 17:00:20.378447,"(26.0, 40.0, 36.666666666666664)","(4.0, 5.3, 5.2961038961038955)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.5, 14.6)","(5.5, 6.8, 6.776)","(5.5, 6.2, 5.707692307692308)","(15.0, 21.0, 19.166666666666668)","(4.2, 5.1, 5.108333333333333)"
12-01-2023 17:00:21.608488,"(26.0, 40.0, 36.666666666666664)","(4.0, 5.3, 5.291304347826086)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.0, 14.6)","(5.5, 7.0, 6.776)","(5.5, 5.8, 5.7125)","(15.0, 21.0, 19.166666666666668)","(4.2, 5.2, 5.128571428571428)"
12-01-2023 17:00:22.870092,"(26.0, 40.0, 36.666666666666664)","(4.0, 5.3, 5.291304347826086)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.0, 14.538461538461538)","(5.5, 7.0, 6.776)","(5.5, 5.8, 5.7125)","(15.0, 21.0, 19.181818181818183)","(4.2, 5.2, 5.126666666666666)"
12-01-2023 17:00:24.050823,"(26.0, 40.0, 36.666666666666664)","(4.0, 5.3, 5.291304347826086)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.0, 14.6)","(5.5, 7.0, 6.776)","(5.5, 5.8, 5.7125)","(15.0, 21.0, 19.045454545454547)","(4.2, 5.2, 5.128571428571428)"
12-01-2023 17:00:25.126807,"(26.0, 44.0, 42.888888888888886)","(4.0, 5.3, 5.291304347826086)","(5.5, 6.8, 6.771428571428571)","(10.0, 15.0, 14.6)","(5.5, 7.0, 6.776)","(5.5, 5.8, 5.770588235294118)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.154545454545454)"
12-01-2023 17:00:26.326048,"(26.0, 48.0, 45.142857142857146)","(4.0, 5.3, 5.2727272727272725)","(5.5, 6.8, 6.628571428571429)","(10.0, 15.0, 14.818181818181818)","(5.5, 7.0, 6.821052631578947)","(5.5, 5.9, 5.790909090909091)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.154545454545454)"
12-01-2023 17:00:27.594822,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.2727272727272725)","(5.5, 6.8, 6.628571428571429)","(10.0, 15.0, 14.818181818181818)","(5.5, 7.0, 6.821052631578947)","(5.5, 5.8, 5.790909090909091)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.154545454545454)"
12-01-2023 17:00:28.802250,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.275)","(5.5, 6.8, 6.628571428571429)","(10.0, 15.0, 14.818181818181818)","(5.5, 7.0, 6.821052631578947)","(5.5, 5.8, 5.852)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.12)"
12-01-2023 17:00:29.947619,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.295833333333333)","(5.5, 6.8, 6.606451612903226)","(10.0, 15.0, 14.93939393939394)","(5.5, 7.0, 6.825)","(5.5, 5.9, 5.825)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.12)"
12-01-2023 17:00:31.274607,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.295833333333333)","(5.5, 6.8, 6.613333333333333)","(10.0, 15.0, 14.93939393939394)","(5.5, 7.0, 6.825)","(5.5, 5.9, 5.825)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.12)"
12-01-2023 17:00:32.605870,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.295833333333333)","(5.5, 6.8, 6.5793103448275865)","(10.0, 15.0, 14.88888888888889)","(5.5, 7.0, 6.821052631578947)","(5.0, 5.9, 5.886363636363637)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.161904761904762)"
12-01-2023 17:00:33.890054,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.296296296296296)","(5.5, 6.8, 6.593548387096774)","(10.0, 15.0, 14.619047619047619)","(5.5, 7.0, 6.825)","(5.0, 5.9, 5.729230769230769)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.086746987951807)"
12-01-2023 17:00:35.069960,"(26.0, 48.0, 47.0)","(4.0, 5.3, 5.296296296296296)","(5.5, 6.8, 6.593548387096774)","(10.0, 15.0, 14.590909090909092)","(5.5, 7.0, 6.833333333333333)","(5.0, 6.0, 5.906818181818182)","(15.0, 20.0, 19.25)","(4.2, 5.2, 5.092105263157895)"
12-01-2023 17:00:36.174642,"(26.0, 48.0, 46.857142857142854)","(4.0, 5.3, 5.2625)","(5.5, 6.8, 6.9623188405797105)","(10.0, 15.0, 14.31578947368421)","(5.5, 7.0, 6.8068965517241375)","(5.0, 6.0, 5.921951219512195)","(15.0, 20.0, 19.3)","(4.2, 5.1, 5.064516129032258)"
12-01-2023 17:00:37.421786,"(26.0, 50.0, 46.25)","(4.0, 5.3, 5.2625)","(5.5, 7.0, 7.1688311688311686)","(10.0, 15.0, 14.25)","(5.5, 7.0, 6.7875)","(5.0, 6.0, 5.927272727272727)","(15.0, 19.5, 19.3)","(4.2, 5.1, 4.9904761904761905)"
12-01-2023 17:00:38.663803,"(26.0, 50.0, 44.54545454545455)","(4.0, 5.3, 5.371111111111111)","(5.5, 7.2, 7.126436781609195)","(10.0, 14.5, 14.25)","(5.5, 7.0, 6.7875)","(5.0, 6.0, 5.927272727272727)","(15.0, 19.5, 18.735294117647058)","(4.2, 5.0, 4.98)"
12-01-2023 17:00:39.752465,"(26.0, 50.0, 44.54545454545455)","(4.0, 5.4, 5.371111111111111)","(5.5, 7.2, 7.126436781609195)","(10.0, 14.5, 14.25)","(5.5, 7.0, 6.8068965517241375)","(5.0, 6.0, 5.927272727272727)","(15.0, 19.5, 18.714285714285715)","(4.2, 5.0, 4.977777777777778)"
12-01-2023 17:00:40.898965,"(26.0, 46.0, 45.0)","(4.0, 5.4, 5.360975609756098)","(5.5, 7.2, 7.126436781609195)","(10.0, 14.5, 14.25)","(5.5, 7.0, 6.793548387096774)","(5.0, 6.0, 5.927272727272727)","(15.0, 19.0, 18.625)","(4.2, 5.0, 4.966666666666667)"
12-01-2023 17:00:42.056945,"(26.0, 46.0, 45.0)","(4.0, 5.3, 5.28125)","(5.5, 7.2, 7.126436781609195)","(10.0, 14.5, 13.916666666666666)","(5.5, 7.0, 6.793548387096774)","(5.0, 6.0, 5.927272727272727)","(15.0, 19.0, 18.733333333333334)","(4.2, 5.0, 4.933333333333334)"
12-01-2023 17:00:43.274378,"(26.0, 46.0, 45.0)","(4.0, 5.3, 5.289655172413793)","(5.5, 7.2, 7.126436781609195)","(10.0, 14.0, 12.763157894736842)","(5.5, 7.0, 6.85)","(5.0, 6.0, 5.947368421052632)","(15.0, 19.0, 18.733333333333334)","(4.2, 5.0, 4.908695652173914)"
12-01-2023 17:00:44.448672,"(26.0, 46.0, 45.0)","(4.0, 5.4, 5.383333333333334)","(5.5, 7.2, 6.907692307692308)","(10.0, 13.5, 12.817073170731707)","(5.5, 7.0, 6.9)","(5.0, 6.0, 5.942857142857143)","(15.0, 19.0, 18.75)","(4.2, 5.0, 4.877777777777777)"
12-01-2023 17:00:45.628546,"(26.0, 50.0, 45.55555555555556)","(4.0, 5.4, 5.429411764705883)","(5.5, 7.2, 6.924137931034482)","(10.0, 13.5, 12.928571428571429)","(5.5, 7.0, 6.824390243902439)","(5.0, 6.0, 5.942857142857143)","(15.0, 19.5, 18.916666666666668)","(4.2, 5.0, 4.877777777777777)"
12-01-2023 17:00:46.869909,"(26.0, 50.0, 45.55555555555556)","(4.0, 5.5, 5.457142857142857)","(5.5, 7.2, 6.95)","(10.0, 13.5, 12.78125)","(5.5, 7.0, 6.824390243902439)","(5.0, 6.0, 5.9375)","(15.0, 20.0, 18.973684210526315)","(4.2, 5.0, 4.871794871794871)"
12-01-2023 17:00:48.049701,"(26.0, 50.0, 45.55555555555556)","(4.0, 5.5, 5.467567567567568)","(5.5, 7.2, 6.95)","(10.0, 13.0, 12.55)","(5.5, 7.0, 6.83)","(5.0, 6.0, 5.944444444444445)","(15.0, 20.0, 18.973684210526315)","(4.2, 5.0, 4.871794871794871)"
12-01-2023 17:00:49.255265,"(26.0, 50.0, 45.55555555555556)","(4.0, 5.5, 5.467567567567568)","(5.5, 7.2, 6.96)","(10.0, 13.0, 11.857142857142858)","(5.5, 7.0, 6.906666666666666)","(5.0, 6.0, 5.948717948717949)","(15.0, 20.0, 19.4)","(4.2, 5.0, 4.871794871794871)"
12-01-2023 17:00:50.385627,"(26.0, 50.0, 45.55555555555556)","(4.0, 5.5, 5.4714285714285715)","(5.5, 7.2, 6.937931034482759)","(10.0, 12.5, 11.882352941176471)","(5.5, 7.0, 6.944)","(5.0, 6.0, 6.082926829268293)","(15.0, 20.0, 20.0)","(4.2, 5.0, 4.78125)"
12-01-2023 17:00:51.551483,"(26.0, 50.0, 46.0)","(4.2, 5.5, 5.4714285714285715)","(5.5, 7.2, 6.937931034482759)","(10.0, 12.5, 11.823529411764707)","(5.5, 7.2, 7.042105263157895)","(5.0, 6.2, 6.086666666666667)","(15.0, 21.0, 19.615384615384617)","(4.2, 4.9, 4.768571428571429)"
12-01-2023 17:00:52.739234,"(26.0, 50.0, 46.8)","(4.2, 5.5, 5.4714285714285715)","(5.5, 7.2, 7.0125)","(10.0, 12.0, 11.518518518518519)","(5.5, 7.2, 7.03)","(5.0, 6.2, 6.15)","(15.0, 21.0, 19.615384615384617)","(4.2, 4.9, 4.768571428571429)"
12-01-2023 17:00:53.876170,"(26.0, 48.0, 43.714285714285715)","(4.2, 5.6, 5.471111111111111)","(5.5, 7.2, 7.0125)","(10.0, 12.0, 11.518518518518519)","(5.5, 7.2, 7.03)","(5.0, 6.2, 6.155)","(15.0, 21.0, 19.5)","(4.2, 4.9, 4.772727272727273)"
12-01-2023 17:00:54.948587,"(26.0, 48.0, 43.38461538461539)","(4.2, 5.6, 5.476190476190476)","(5.5, 7.2, 6.977777777777778)","(10.0, 12.0, 11.696969696969697)","(5.5, 7.2, 6.8545454545454545)","(5.0, 6.2, 6.171428571428572)","(15.0, 21.0, 19.11111111111111)","(4.2, 4.9, 4.627272727272727)"
12-01-2023 17:00:56.067989,"(26.0, 48.0, 43.38461538461539)","(4.2, 5.6, 5.511111111111111)","(5.5, 7.2, 6.991666666666666)","(10.0, 12.0, 11.63888888888889)","(5.5, 7.0, 6.948148148148148)","(5.0, 6.2, 6.365517241379311)","(15.0, 21.0, 19.11111111111111)","(4.2, 4.9, 4.677272727272728)"
12-01-2023 17:00:57.231220,"(26.0, 48.0, 43.38461538461539)","(4.2, 5.6, 5.511111111111111)","(5.5, 7.2, 6.991666666666666)","(10.0, 12.0, 11.295918367346939)","(5.5, 7.2, 6.642424242424242)","(5.0, 6.4, 6.265116279069767)","(15.0, 21.0, 19.606060606060606)","(4.2, 4.7, 4.7250000000000005)"
12-01-2023 17:00:58.356298,"(26.0, 42.0, 40.0)","(4.2, 5.6, 5.508108108108108)","(5.5, 7.2, 6.9904761904761905)","(10.0, 11.5, 11.232558139534884)","(5.5, 6.8, 6.64)","(5.0, 6.6, 6.450980392156863)","(15.0, 21.0, 19.606060606060606)","(4.2, 4.9, 4.722448979591837)"
12-01-2023 17:00:59.532435,"(26.0, 42.0, 40.5)","(4.2, 5.6, 5.448484848484848)","(5.5, 7.2, 6.995121951219512)","(10.0, 11.5, 11.19767441860465)","(5.5, 6.8, 6.642424242424242)","(5.0, 6.6, 6.4818181818181815)","(15.0, 21.0, 20.0)","(4.2, 4.9, 4.735849056603774)"
12-01-2023 17:01:00.745271,"(26.0, 42.0, 39.6)","(4.2, 5.6, 5.45)","(5.5, 7.2, 6.995121951219512)","(10.0, 11.5, 11.19767441860465)","(5.5, 6.8, 6.642424242424242)","(5.0, 6.6, 6.4818181818181815)","(15.0, 21.0, 20.0)","(4.2, 4.9, 4.7342342342342345)"
12-01-2023 17:01:01.896319,"(26.0, 42.0, 39.0)","(4.2, 5.6, 5.45)","(5.5, 7.2, 7.0)","(10.0, 11.5, 11.19767441860465)","(5.5, 6.8, 6.626086956521739)","(5.0, 6.6, 6.5024390243902435)","(15.0, 21.0, 19.625)","(4.2, 4.9, 4.970621468926554)"
12-01-2023 17:01:02.961400,"(26.0, 40.0, 39.2)","(4.2, 5.6, 5.433333333333334)","(5.5, 7.2, 7.0)","(10.0, 11.5, 11.160377358490566)","(5.5, 6.8, 6.593548387096774)","(5.0, 6.6, 6.52156862745098)","(15.0, 20.0, 19.15625)","(4.2, 5.0, 4.969892473118279)"
12-01-2023 17:01:04.024314,"(26.0, 40.0, 39.5)","(4.2, 5.6, 5.4944444444444445)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.213235294117647)","(5.5, 6.8, 6.610526315789474)","(5.0, 6.6, 6.532203389830508)","(15.0, 20.0, 19.15625)","(4.2, 5.0, 5.038888888888889)"
12-01-2023 17:01:05.119243,"(26.0, 40.0, 39.5)","(4.2, 5.6, 5.488135593220338)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.128205128205128)","(5.5, 6.8, 6.59047619047619)","(5.0, 6.6, 6.532203389830508)","(15.0, 20.0, 18.681818181818183)","(4.2, 5.1, 5.059887005649717)"
12-01-2023 17:01:06.214149,"(26.0, 40.0, 39.55555555555556)","(4.2, 5.6, 5.445945945945946)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.133928571428571)","(5.5, 6.8, 6.612987012987013)","(5.0, 6.6, 6.532203389830508)","(15.0, 19.5, 18.833333333333332)","(4.2, 5.1, 5.036923076923077)"
12-01-2023 17:01:07.388260,"(26.0, 40.0, 38.46153846153846)","(4.2, 5.6, 5.445945945945946)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.133928571428571)","(5.5, 6.8, 6.612987012987013)","(5.0, 6.6, 6.532203389830508)","(15.0, 19.0, 18.785714285714285)","(4.2, 5.1, 4.949180327868852)"
12-01-2023 17:01:08.545164,"(26.0, 40.0, 37.88235294117647)","(4.2, 5.6, 5.445945945945946)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.133928571428571)","(5.5, 6.8, 6.6499999999999995)","(5.0, 6.6, 6.532203389830508)","(15.0, 19.5, 18.785714285714285)","(4.2, 5.1, 4.9363636363636365)"
12-01-2023 17:01:09.744935,"(26.0, 40.0, 37.88235294117647)","(4.2, 5.6, 5.445945945945946)","(5.5, 7.2, 7.118446601941748)","(10.0, 11.5, 11.133928571428571)","(5.5, 6.8, 6.6499999999999995)","(5.0, 6.6, 6.532203389830508)","(15.0, 19.5, 19.63953488372093)","(4.2, 5.0, 4.9363636363636365)"
12-01-2023 17:01:10.972957,"(26.0, 40.0, 37.07692307692308)","(4.2, 5.6, 5.434782608695652)","(5.5, 7.2, 7.0864864864864865)","(10.0, 11.5, 11.133928571428571)","(5.5, 6.8, 6.643478260869565)","(5.0, 6.6, 6.512499999999999)","(15.0, 21.0, 19.670454545454547)","(4.2, 5.0, 4.928301886792453)"
12-01-2023 17:01:12.240570,"(26.0, 40.0, 37.07692307692308)","(4.2, 5.6, 5.434782608695652)","(5.5, 7.2, 7.0864864864864865)","(10.0, 11.5, 11.127272727272727)","(5.5, 6.8, 6.643478260869565)","(5.0, 6.6, 6.45)","(15.0, 21.0, 19.670454545454547)","(4.2, 5.0, 4.919148936170212)"
12-01-2023 17:01:13.429236,"(26.0, 40.0, 37.07692307692308)","(4.2, 5.6, 5.434782608695652)","(5.5, 7.2, 7.0864864864864865)","(10.0, 11.5, 11.063829787234043)","(5.5, 6.8, 6.628571428571428)","(5.0, 6.6, 6.414285714285715)","(15.0, 21.0, 19.670454545454547)","(4.2, 5.0, 4.992307692307692)"
12-01-2023 17:01:14.660216,"(26.0, 40.0, 37.333333333333336)","(4.2, 5.6, 5.434782608695652)","(5.5, 7.2, 7.122935779816514)","(10.0, 11.5, 11.063829787234043)","(5.5, 6.8, 6.628571428571428)","(5.0, 6.6, 6.40377358490566)","(15.0, 21.0, 19.670454545454547)","(4.2, 5.0, 4.966666666666667)"
