,Jayville Glory,Irenes A Star,She Has Zip,All Inn Ryder,Funky Felix,Dimes Ambition,Forcefully,La La Nebraska
15-12-2022 11:48:21.417223,"(5.5, 11.5, 8.85)","(3.4, 5.2, 4.325)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.688888888888888)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:22.775193,"(5.5, 11.5, 8.85)","(3.4, 5.2, 4.325)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 13.823529411764707)","(4.8, 5.8, 5.688888888888888)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:23.926399,"(5.5, 11.5, 8.85)","(3.4, 5.2, 4.325)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.675)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:25.117371,"(5.5, 11.5, 8.85)","(3.4, 5.2, 4.325)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:26.431606,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:27.582970,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:28.875786,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:30.171335,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.125)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.585714285714285)"
15-12-2022 11:48:31.386678,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.625)","(7.0, 19.0, 13.823529411764707)","(4.8, 5.8, 5.657142857142857)","(9.0, 16.5, 14.942857142857143)"
15-12-2022 11:48:32.631420,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:33.819079,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:34.971657,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:36.047090,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:37.182226,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:38.305588,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:39.438485,"(5.5, 11.5, 8.85)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:40.510832,"(5.5, 11.0, 8.6)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:41.584277,"(5.5, 11.5, 8.1875)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.0, 12.625)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:42.697977,"(5.5, 11.5, 8.1875)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.214285714285714)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.657142857142857)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:43.792445,"(5.5, 11.5, 8.1875)","(3.4, 5.3, 4.375)","(7.0, 11.0, 10.65)","(6.5, 11.5, 8.875)","(10.0, 16.5, 12.142857142857142)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.8, 5.16)","(9.0, 17.0, 14.07777777777778)"
15-12-2022 11:48:44.875899,"(5.5, 11.5, 9.09090909090909)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 12.833333333333334)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.5, 14.07777777777778)"
15-12-2022 11:48:45.961468,"(5.5, 11.5, 9.09090909090909)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 14.166666666666666)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:47.058733,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 14.166666666666666)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:48.307081,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 14.166666666666666)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:49.494809,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 14.166666666666666)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:50.651909,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 15.5, 14.0)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:51.865406,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 16.5, 14.0)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:53.001965,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 16.5, 17.03846153846154)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:54.103776,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 17.5, 17.03846153846154)","(7.0, 19.0, 10.644444444444444)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:55.261845,"(5.5, 11.5, 10.742857142857144)","(3.4, 5.3, 4.375)","(7.0, 9.6, 9.09090909090909)","(6.5, 11.5, 8.875)","(10.0, 17.5, 17.125)","(7.0, 19.0, 11.48)","(4.8, 5.4, 6.3)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:56.392151,"(5.5, 11.5, 10.933333333333334)","(3.4, 5.3, 4.888888888888889)","(7.0, 9.8, 9.133333333333333)","(6.5, 11.5, 9.175)","(10.0, 17.5, 17.125)","(7.0, 19.0, 13.346666666666668)","(4.8, 6.8, 5.699999999999999)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:57.476686,"(5.5, 11.5, 10.275)","(3.4, 5.3, 4.888888888888889)","(7.0, 9.8, 9.133333333333333)","(6.5, 11.5, 9.175)","(10.0, 17.5, 17.125)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.6, 5.64)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:58.645175,"(5.5, 11.5, 10.275)","(3.4, 5.3, 4.888888888888889)","(7.5, 9.8, 10.65)","(7.0, 11.5, 9.175)","(10.0, 17.5, 21.727272727272727)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.6, 5.92)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:48:59.723635,"(5.5, 11.5, 10.275)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 23.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.4, 5.92)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:00.779504,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.7875)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.4, 5.92)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:02.007392,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.4, 5.92)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:03.337484,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 6.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:04.676763,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 5.4, 5.16)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:05.953589,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 10.822222222222223)","(4.8, 5.4, 5.866666666666667)","(9.0, 17.0, 14.942857142857143)"
15-12-2022 11:49:07.291387,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.09090909090909)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.4, 5.78)","(9.0, 17.0, 11.341666666666667)"
15-12-2022 11:49:08.639421,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.888888888888889)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.0)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:10.130256,"(5.5, 11.5, 8.95)","(3.4, 5.2, 4.470833333333333)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.0)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:11.582606,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.0)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:13.036939,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 20.0)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:14.207773,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.755555555555555)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:15.302795,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:16.442219,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:17.589584,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:18.671220,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:19.734006,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:20.932003,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:22.127358,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.581818181818182)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:23.251567,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 11.799999999999999)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:24.387504,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.577777777777778)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:25.535172,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.577777777777778)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:26.646591,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.577777777777778)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:27.845104,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.577777777777778)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:28.955002,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 9.577777777777778)","(4.8, 6.2, 5.616666666666667)","(9.0, 13.5, 11.341666666666667)"
15-12-2022 11:49:30.228173,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 12.476923076923077)","(4.8, 6.2, 5.57)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:31.434759,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 13.453333333333333)","(4.8, 5.9, 5.57)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:32.494222,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.5)","(7.0, 19.0, 13.453333333333333)","(4.8, 5.9, 5.57)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:33.561449,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.2)","(7.0, 19.0, 13.453333333333333)","(4.8, 5.9, 5.24)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:34.589927,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 21.0, 19.2)","(7.0, 19.0, 14.666666666666666)","(4.8, 5.9, 5.24)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:35.629169,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 24.0, 14.375)","(4.8, 5.9, 5.24)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:36.646672,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 24.0, 18.57142857142857)","(4.8, 5.9, 5.24)","(9.0, 13.0, 11.254545454545454)"
15-12-2022 11:49:37.632984,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 24.0, 18.57142857142857)","(4.8, 5.9, 5.24)","(9.0, 13.0, 11.8)"
15-12-2022 11:49:38.664525,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 24.0, 18.57142857142857)","(4.8, 5.9, 4.95)","(9.0, 13.0, 11.8)"
15-12-2022 11:49:39.713794,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 24.0, 18.57142857142857)","(4.8, 5.4, 4.95)","(9.0, 13.0, 11.8)"
15-12-2022 11:49:40.758964,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 25.0, 17.1)","(4.8, 5.3, 4.966666666666667)","(9.0, 13.0, 11.8)"
15-12-2022 11:49:41.906973,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.2)","(7.0, 25.0, 19.357142857142854)","(4.8, 5.3, 4.966666666666667)","(9.0, 13.0, 11.8)"
15-12-2022 11:49:42.933959,"(5.5, 11.5, 8.95)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 8.681818181818182)","(10.0, 21.0, 19.0)","(7.0, 25.0, 22.945454545454545)","(4.8, 5.3, 4.966666666666667)","(9.0, 13.0, 12.9)"
15-12-2022 11:49:43.978544,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.0)","(7.0, 26.0, 24.32)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:45.029365,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.0)","(7.0, 26.0, 24.32)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:46.047106,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.0)","(7.0, 26.0, 24.32)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:47.105372,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.0)","(7.0, 26.0, 24.32)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:48.147823,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 20.83076923076923)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:49.252282,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 20.83076923076923)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:50.271047,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 20.83076923076923)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:51.364108,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 25.22)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:52.437070,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 27.0, 25.22)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:53.465514,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 27.0, 19.880000000000003)","(4.8, 5.3, 4.966666666666667)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:54.465849,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 27.0, 18.65)","(4.8, 5.3, 5.02)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:55.489855,"(5.5, 8.0, 6.328571428571429)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 18.65)","(4.8, 5.3, 5.226315789473684)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:56.557539,"(5.5, 8.0, 6.3125)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 16.55)","(4.8, 5.3, 5.176923076923077)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:57.617365,"(5.5, 8.0, 6.3125)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 12.4375)","(4.8, 5.3, 5.176923076923077)","(9.0, 16.0, 12.9)"
15-12-2022 11:49:58.705962,"(5.5, 8.0, 6.3125)","(3.4, 5.3, 4.529166666666667)","(7.5, 11.0, 10.65)","(7.0, 11.5, 9.175)","(10.0, 20.0, 19.6)","(7.0, 26.0, 12.4375)","(4.8, 5.3, 5.1)","(9.0, 16.0, 12.9)"
