,Little Auckland,Hurricane Dream,Shesherz,Feelin Flirty,Akermanis,Lookat Mee,Studleigh Patricia,Delta Three Nz,Village Smirker,Beau Hart
16-12-2022 13:10:41.673276,"(101.0, 260.0, 190.0)","(4.4, 6.8, 6.35)","(21.0, 32.0, 27.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 29.375)","(4.0, 5.8, 5.628571428571428)","(26.0, 95.0, 76.0)","(1.7, 99999, 99990)","(51.0, 250.0, 160.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:43.055314,"(101.0, 250.0, 190.0)","(4.4, 6.8, 6.5)","(21.0, 32.0, 27.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 29.857142857142858)","(4.0, 5.8, 5.628571428571428)","(26.0, 90.0, 76.0)","(1.7, 99999, 99990)","(51.0, 240.0, 155.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:44.458918,"(101.0, 230.0, 206.0)","(4.4, 6.8, 6.35)","(21.0, 32.0, 29.25)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.628571428571428)","(26.0, 90.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 155.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:45.824343,"(101.0, 220.0, 198.0)","(4.4, 6.8, 6.35)","(21.0, 32.0, 25.75)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.628571428571428)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 133.33333333333334)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:47.199470,"(101.0, 210.0, 171.53846153846155)","(4.4, 6.8, 6.35)","(21.0, 34.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.628571428571428)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 173.33333333333331)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:48.821954,"(101.0, 210.0, 181.11111111111111)","(4.4, 6.8, 6.628571428571428)","(21.0, 34.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.611111111111111)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 220.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:50.396796,"(101.0, 190.0, 204.54545454545456)","(4.4, 6.8, 6.35)","(21.0, 34.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.7, 5.611111111111111)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 157.5)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:51.939982,"(101.0, 240.0, 206.0)","(4.4, 6.8, 6.35)","(21.0, 34.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.7, 5.628571428571428)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:53.427385,"(101.0, 230.0, 198.0)","(4.4, 6.8, 6.9)","(20.0, 34.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.575)","(26.0, 85.0, 72.66666666666667)","(1.7, 99999, 99990)","(51.0, 230.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:54.809938,"(101.0, 220.0, 198.0)","(4.6, 7.6, 6.9)","(20.0, 34.0, 30.875)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.54)","(26.0, 85.0, 69.6)","(1.7, 99999, 99990)","(51.0, 230.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:56.309973,"(101.0, 220.0, 188.57142857142856)","(4.6, 7.4, 7.127272727272728)","(20.0, 32.0, 30.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.7, 5.566666666666666)","(26.0, 75.0, 62.666666666666664)","(1.7, 99999, 99990)","(51.0, 230.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:57.713178,"(101.0, 220.0, 188.57142857142856)","(4.6, 7.4, 7.0)","(20.0, 34.0, 29.125)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.7, 5.575)","(26.0, 70.0, 62.666666666666664)","(1.7, 99999, 99990)","(51.0, 230.0, 200.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:10:59.236441,"(101.0, 220.0, 188.57142857142856)","(4.6, 7.4, 7.485714285714286)","(20.0, 30.0, 28.0)","(31.0, 44.0, 37.0)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.575)","(26.0, 70.0, 56.666666666666664)","(1.7, 99999, 99990)","(51.0, 230.0, 157.5)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:00.661159,"(101.0, 220.0, 188.57142857142856)","(4.6, 7.6, 7.4)","(20.0, 30.0, 28.0)","(31.0, 44.0, 37.0)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.575)","(26.0, 70.0, 56.666666666666664)","(1.7, 99999, 99990)","(51.0, 230.0, 157.5)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:02.336812,"(101.0, 220.0, 188.57142857142856)","(4.6, 8.0, 7.5)","(20.0, 30.0, 28.0)","(31.0, 44.0, 35.25)","(18.0, 32.0, 28.363636363636363)","(4.0, 5.8, 5.545454545454546)","(26.0, 70.0, 62.666666666666664)","(1.7, 99999, 99990)","(51.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:03.975757,"(101.0, 220.0, 153.33333333333334)","(4.6, 8.0, 7.869565217391305)","(20.0, 30.0, 28.8)","(31.0, 44.0, 39.333333333333336)","(18.0, 32.0, 29.142857142857142)","(4.0, 6.0, 5.7272727272727275)","(26.0, 70.0, 60.0)","(1.7, 99999, 99990)","(51.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:05.585587,"(101.0, 220.0, 153.33333333333334)","(4.6, 8.0, 7.3)","(20.0, 30.0, 29.142857142857142)","(31.0, 44.0, 40.266666666666666)","(18.0, 32.0, 29.142857142857142)","(4.0, 6.0, 5.954545454545455)","(26.0, 70.0, 56.666666666666664)","(1.7, 99999, 99990)","(51.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:07.071470,"(91.0, 220.0, 153.33333333333334)","(4.6, 7.6, 6.709090909090909)","(20.0, 30.0, 29.142857142857142)","(26.0, 44.0, 38.90909090909091)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.2, 6.2)","(31.0, 70.0, 56.666666666666664)","(1.65, 99999, 99990)","(61.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:08.817265,"(91.0, 220.0, 153.33333333333334)","(4.6, 7.6, 6.625)","(20.0, 30.0, 29.142857142857142)","(26.0, 44.0, 38.90909090909091)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.8, 6.275)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:10.450921,"(91.0, 220.0, 153.33333333333334)","(4.8, 7.6, 6.6571428571428575)","(20.0, 30.0, 30.384615384615383)","(26.0, 44.0, 38.90909090909091)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.8, 6.315384615384615)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:11.926070,"(91.0, 220.0, 153.33333333333334)","(4.8, 7.6, 6.6571428571428575)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 38.90909090909091)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.8, 6.315384615384615)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:13.560484,"(91.0, 220.0, 153.33333333333334)","(4.8, 7.6, 6.753846153846154)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 38.90909090909091)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.8, 6.2)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 240.0, 136.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:15.007988,"(91.0, 220.0, 153.33333333333334)","(4.8, 7.6, 7.066666666666666)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 240.0, 126.66666666666666)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:16.351274,"(91.0, 220.0, 153.33333333333334)","(4.8, 7.6, 7.066666666666666)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 210.0, 154.0)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:17.787178,"(91.0, 220.0, 160.0)","(4.8, 7.6, 7.2444444444444445)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(19.0, 32.0, 29.142857142857142)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.65, 99999, 99990)","(61.0, 200.0, 168.33333333333331)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:19.197999,"(91.0, 200.0, 143.33333333333334)","(4.8, 7.6, 7.2444444444444445)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(18.0, 32.0, 29.142857142857142)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.6, 99999, 99990)","(61.0, 210.0, 168.33333333333331)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:21.030220,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.6, 7.355555555555555)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(18.0, 32.0, 28.285714285714285)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.6, 99999, 99990)","(61.0, 210.0, 168.33333333333331)","(101.0, 250.0, 183.33333333333334)"
16-12-2022 13:11:22.516911,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.8, 7.431578947368421)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(18.0, 30.0, 28.285714285714285)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.6, 99999, 99990)","(61.0, 210.0, 168.33333333333331)","(101.0, 250.0, 165.0)"
16-12-2022 13:11:24.064240,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.8, 7.431578947368421)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(18.0, 30.0, 28.285714285714285)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 64.28571428571429)","(1.6, 99999, 99990)","(61.0, 210.0, 178.75)","(101.0, 240.0, 173.33333333333334)"
16-12-2022 13:11:25.498070,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.8, 7.505263157894737)","(20.0, 32.0, 30.384615384615383)","(26.0, 44.0, 40.266666666666666)","(18.0, 30.0, 29.142857142857142)","(4.2, 6.4, 6.066666666666667)","(31.0, 70.0, 65.0)","(1.6, 99999, 99990)","(61.0, 210.0, 192.14285714285714)","(101.0, 220.0, 173.33333333333334)"
16-12-2022 13:11:27.043781,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.8, 7.505263157894737)","(20.0, 32.0, 29.11764705882353)","(26.0, 44.0, 40.266666666666666)","(18.0, 32.0, 28.8)","(4.2, 6.4, 6.457142857142857)","(31.0, 70.0, 72.5)","(1.6, 99999, 99990)","(61.0, 210.0, 140.0)","(101.0, 220.0, 173.33333333333334)"
16-12-2022 13:11:28.317501,"(91.0, 190.0, 143.33333333333334)","(4.8, 7.8, 7.505263157894737)","(20.0, 32.0, 28.0)","(26.0, 44.0, 40.266666666666666)","(18.0, 30.0, 26.6)","(4.2, 6.8, 6.418181818181818)","(31.0, 85.0, 74.44444444444444)","(1.6, 99999, 99990)","(61.0, 190.0, 150.0)","(101.0, 220.0, 170.0)"
16-12-2022 13:11:29.699021,"(91.0, 180.0, 140.0)","(4.8, 7.8, 7.4)","(20.0, 30.0, 28.0)","(26.0, 44.0, 40.266666666666666)","(18.0, 29.0, 26.666666666666668)","(4.2, 6.8, 6.466666666666667)","(31.0, 80.0, 68.46153846153847)","(1.6, 99999, 99990)","(61.0, 180.0, 143.33333333333334)","(101.0, 210.0, 170.0)"
16-12-2022 13:11:31.065524,"(91.0, 180.0, 127.5)","(4.8, 7.8, 7.4)","(20.0, 30.0, 28.0)","(26.0, 44.0, 38.285714285714285)","(18.0, 28.0, 26.666666666666668)","(4.2, 6.8, 6.466666666666667)","(31.0, 80.0, 72.5)","(1.6, 99999, 99990)","(61.0, 170.0, 145.71428571428572)","(101.0, 210.0, 170.0)"
16-12-2022 13:11:32.375518,"(91.0, 170.0, 145.0)","(4.8, 7.8, 7.4)","(20.0, 30.0, 28.0)","(26.0, 44.0, 38.90909090909091)","(18.0, 28.0, 26.666666666666668)","(4.2, 6.8, 6.55)","(31.0, 80.0, 72.5)","(1.6, 99999, 99990)","(61.0, 170.0, 145.71428571428572)","(101.0, 210.0, 170.0)"
16-12-2022 13:11:33.702312,"(91.0, 180.0, 140.0)","(4.8, 7.8, 7.4)","(20.0, 30.0, 28.0)","(26.0, 44.0, 40.266666666666666)","(18.0, 28.0, 26.666666666666668)","(4.2, 6.8, 6.55)","(31.0, 80.0, 72.5)","(1.6, 99999, 99990)","(61.0, 170.0, 152.85714285714286)","(101.0, 210.0, 170.0)"
16-12-2022 13:11:35.207978,"(91.0, 180.0, 135.0)","(4.8, 7.8, 7.3625)","(20.0, 30.0, 28.0)","(26.0, 44.0, 38.90909090909091)","(18.0, 28.0, 26.666666666666668)","(4.2, 6.8, 6.6125)","(31.0, 80.0, 72.5)","(1.6, 99999, 99990)","(61.0, 180.0, 152.85714285714286)","(101.0, 210.0, 165.0)"
16-12-2022 13:11:36.760598,"(91.0, 180.0, 135.0)","(4.8, 7.8, 7.199999999999999)","(20.0, 30.0, 29.09090909090909)","(26.0, 44.0, 38.90909090909091)","(18.0, 28.0, 26.666666666666668)","(4.2, 6.8, 6.68)","(31.0, 80.0, 80.0)","(1.6, 99999, 99990)","(61.0, 180.0, 162.72727272727275)","(101.0, 210.0, 170.0)"
16-12-2022 13:11:38.317622,"(91.0, 180.0, 136.66666666666666)","(4.8, 7.8, 7.15)","(20.0, 30.0, 30.25)","(26.0, 44.0, 40.266666666666666)","(17.0, 28.0, 25.25)","(4.2, 6.8, 6.763636363636364)","(31.0, 110.0, 80.0)","(1.6, 99999, 99990)","(61.0, 180.0, 130.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:39.749889,"(91.0, 170.0, 136.66666666666666)","(4.8, 7.6, 7.15)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 39.55555555555556)","(17.0, 27.0, 25.25)","(4.2, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 170.0, 125.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:41.117635,"(91.0, 170.0, 136.66666666666666)","(4.8, 7.6, 7.15)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 39.55555555555556)","(17.0, 27.0, 25.25)","(4.2, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 125.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:42.493604,"(91.0, 170.0, 136.66666666666666)","(4.8, 7.6, 7.15)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 39.55555555555556)","(17.0, 27.0, 25.25)","(4.2, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 125.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:43.719782,"(91.0, 170.0, 136.66666666666666)","(4.8, 7.6, 7.12)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 39.55555555555556)","(17.0, 27.0, 25.25)","(4.4, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 125.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:44.941418,"(91.0, 170.0, 136.66666666666666)","(4.8, 7.6, 7.1)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 39.55555555555556)","(17.0, 27.0, 25.25)","(4.4, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 125.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:46.259881,"(91.0, 170.0, 145.0)","(4.8, 7.4, 7.1)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 6.8, 6.763636363636364)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 135.0)","(101.0, 230.0, 180.0)"
16-12-2022 13:11:47.626249,"(91.0, 230.0, 175.0)","(4.8, 7.4, 7.1)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 6.8, 6.825)","(31.0, 100.0, 70.0)","(1.6, 99999, 99990)","(61.0, 160.0, 145.0)","(101.0, 210.0, 165.0)"
16-12-2022 13:11:49.029934,"(91.0, 230.0, 175.0)","(4.8, 7.4, 7.066666666666666)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.763636363636364)","(31.0, 100.0, 79.28571428571428)","(1.6, 99999, 99990)","(61.0, 160.0, 129.0)","(101.0, 240.0, 176.66666666666666)"
16-12-2022 13:11:50.262103,"(91.0, 230.0, 175.0)","(4.8, 7.4, 7.066666666666666)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.8)","(31.0, 90.0, 72.0)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:51.462194,"(91.0, 230.0, 175.0)","(4.8, 7.4, 7.066666666666666)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.8)","(31.0, 90.0, 79.54545454545455)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:52.678821,"(91.0, 220.0, 136.66666666666666)","(4.8, 7.4, 7.133333333333334)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.8)","(31.0, 85.0, 77.5)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:53.912853,"(91.0, 250.0, 141.66666666666666)","(4.8, 7.4, 7.133333333333334)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.8)","(31.0, 85.0, 77.5)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:55.235312,"(91.0, 240.0, 180.0)","(4.8, 7.4, 7.133333333333334)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.4, 7.2, 6.88)","(31.0, 85.0, 77.5)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:56.421279,"(91.0, 240.0, 180.0)","(5.0, 7.4, 7.133333333333334)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 7.0125)","(31.0, 85.0, 66.25)","(1.6, 99999, 99990)","(61.0, 140.0, 129.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:57.670250,"(91.0, 190.0, 155.0)","(5.0, 7.6, 7.15)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 7.0125)","(31.0, 85.0, 73.75)","(1.6, 99999, 99990)","(61.0, 140.0, 205.0)","(101.0, 230.0, 176.66666666666666)"
16-12-2022 13:11:58.998094,"(91.0, 190.0, 131.66666666666666)","(5.0, 7.6, 7.15)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 7.0125)","(31.0, 85.0, 77.5)","(1.55, 99999, 99990)","(61.0, 220.0, 201.0)","(101.0, 230.0, 180.0)"
16-12-2022 13:12:00.246528,"(91.0, 190.0, 143.33333333333334)","(5.0, 7.6, 6.8)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 7.0125)","(31.0, 85.0, 66.25)","(1.55, 99999, 99990)","(61.0, 230.0, 222.77777777777777)","(101.0, 210.0, 165.0)"
16-12-2022 13:12:01.581282,"(91.0, 180.0, 140.0)","(5.0, 7.4, 7.090909090909091)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 7.069565217391304)","(31.0, 85.0, 66.25)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 240.0, 183.33333333333334)"
16-12-2022 13:12:02.820029,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.090909090909091)","(20.0, 32.0, 28.9375)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 6.972413793103448)","(31.0, 85.0, 75.625)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 250.0, 190.0)"
16-12-2022 13:12:04.134283,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.090909090909091)","(20.0, 32.0, 27.36842105263158)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 25.25)","(4.6, 7.2, 6.972413793103448)","(31.0, 85.0, 76.0)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:05.484811,"(91.0, 180.0, 150.0)","(5.0, 7.2, 7.090909090909091)","(20.0, 30.0, 27.36842105263158)","(26.0, 44.0, 40.266666666666666)","(17.0, 27.0, 26.5)","(4.6, 7.2, 6.972413793103448)","(31.0, 80.0, 75.83333333333334)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:06.722897,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.090909090909091)","(20.0, 30.0, 24.545454545454547)","(26.0, 44.0, 38.75)","(17.0, 28.0, 25.666666666666668)","(4.6, 7.2, 7.084615384615384)","(31.0, 80.0, 70.0)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:07.959900,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.125)","(20.0, 30.0, 25.454545454545453)","(26.0, 44.0, 38.75)","(17.0, 27.0, 25.666666666666668)","(4.6, 7.2, 8.133333333333333)","(31.0, 80.0, 77.77777777777777)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:09.248226,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.090909090909091)","(20.0, 30.0, 25.0)","(26.0, 44.0, 38.90909090909091)","(17.0, 27.0, 25.6)","(4.6, 8.4, 7.800000000000001)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:10.624253,"(91.0, 180.0, 140.0)","(5.0, 7.2, 7.023529411764706)","(20.0, 30.0, 25.0)","(26.0, 44.0, 38.90909090909091)","(17.0, 28.0, 25.666666666666668)","(4.6, 8.4, 7.566666666666667)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:11.921892,"(91.0, 180.0, 140.0)","(5.0, 7.4, 7.023529411764706)","(20.0, 30.0, 25.0)","(26.0, 44.0, 38.90909090909091)","(17.0, 27.0, 25.666666666666668)","(4.6, 8.4, 7.566666666666667)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:13.148086,"(91.0, 180.0, 140.0)","(5.0, 7.4, 6.888)","(20.0, 30.0, 25.0)","(26.0, 44.0, 38.90909090909091)","(17.0, 27.0, 25.666666666666668)","(4.6, 8.4, 7.630769230769231)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:14.405056,"(91.0, 180.0, 140.0)","(5.0, 7.4, 6.857142857142857)","(20.0, 30.0, 25.428571428571427)","(26.0, 44.0, 37.77777777777778)","(16.0, 27.0, 24.5)","(4.8, 8.4, 7.630769230769231)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 222.77777777777777)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:15.664075,"(91.0, 180.0, 140.0)","(5.0, 7.4, 6.857142857142857)","(20.0, 29.0, 25.428571428571427)","(26.0, 40.0, 39.111111111111114)","(16.0, 25.0, 24.5)","(4.8, 8.4, 8.136842105263158)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 240.0, 213.88888888888889)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:16.897770,"(91.0, 180.0, 140.0)","(5.0, 7.4, 6.857142857142857)","(20.0, 29.0, 25.428571428571427)","(26.0, 40.0, 39.111111111111114)","(16.0, 25.0, 24.5)","(4.8, 8.4, 8.191666666666666)","(31.0, 80.0, 77.5)","(1.55, 99999, 99990)","(61.0, 230.0, 213.88888888888889)","(101.0, 230.0, 190.0)"
16-12-2022 13:12:18.157390,"(91.0, 180.0, 150.0)","(5.0, 7.2, 6.765217391304348)","(20.0, 29.0, 25.428571428571427)","(26.0, 44.0, 38.285714285714285)","(16.0, 25.0, 24.5)","(4.8, 8.4, 7.9)","(31.0, 80.0, 77.0)","(1.55, 99999, 99990)","(61.0, 230.0, 213.88888888888889)","(101.0, 230.0, 190.0)"
