,Foxpath,Lika Swift,Acrion,Atlantic Ridge,Ricco Doro,Gone Ahead,Kiloran Bay,Bella Cinque,Fine Rebel,Invest And Profit,Move On Over,Martha Lavinia
07-01-2023 12:57:00.108295,"(7.5, 10.5, 10.297368421052632)","(26.0, 40.0, 39.111111111111114)","(3.9, 4.7, 4.655555555555556)","(6.5, 8.2, 7.91)","(13.0, 16.5, 16.1)","(41.0, 60.0, 52.05128205128205)","(31.0, 65.0, 49.8)","(11.0, 13.5, 12.545454545454545)","(8.0, 8.8, 8.755555555555556)","(14.0, 18.5, 17.727272727272727)","(51.0, 70.0, 63.75)","(5.0, 6.6, 6.2749999999999995)"
07-01-2023 12:57:01.719206,"(8.0, 10.5, 10.297368421052632)","(26.0, 42.0, 35.333333333333336)","(3.8, 4.7, 4.648387096774194)","(6.5, 8.0, 7.935714285714286)","(13.0, 16.5, 16.1)","(41.0, 60.0, 49.371428571428574)","(31.0, 65.0, 49.8)","(11.0, 13.5, 12.545454545454545)","(8.0, 8.8, 8.755555555555556)","(14.0, 18.5, 17.727272727272727)","(51.0, 70.0, 63.75)","(5.0, 6.6, 6.266666666666667)"
07-01-2023 12:57:03.359062,"(8.0, 10.5, 10.22)","(26.0, 42.0, 31.333333333333332)","(3.8, 4.7, 4.648387096774194)","(6.5, 8.0, 7.935714285714286)","(13.0, 16.5, 15.472222222222221)","(41.0, 60.0, 51.142857142857146)","(31.0, 65.0, 49.8)","(11.0, 13.5, 12.85)","(8.0, 8.8, 8.733333333333334)","(14.0, 18.5, 17.03061224489796)","(51.0, 70.0, 63.75)","(5.0, 6.4, 6.388235294117647)"
07-01-2023 12:57:05.000653,"(8.0, 10.5, 9.851485148514852)","(26.0, 34.0, 41.04761904761905)","(3.8, 4.7, 4.648387096774194)","(6.5, 8.0, 7.935714285714286)","(13.0, 15.5, 15.472222222222221)","(41.0, 60.0, 51.142857142857146)","(31.0, 65.0, 59.57142857142857)","(11.0, 13.5, 12.553846153846154)","(8.0, 8.8, 8.75)","(14.0, 17.5, 17.04)","(51.0, 70.0, 65.3125)","(5.0, 6.6, 6.00909090909091)"
07-01-2023 12:57:06.721146,"(8.0, 10.0, 9.851485148514852)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.7, 4.657692307692308)","(6.5, 8.0, 7.935714285714286)","(13.0, 15.5, 15.472222222222221)","(41.0, 60.0, 51.142857142857146)","(31.0, 65.0, 63.14285714285714)","(11.0, 13.0, 12.553846153846154)","(8.0, 8.8, 8.811428571428571)","(14.0, 17.5, 16.173076923076923)","(51.0, 70.0, 66.25)","(5.0, 6.2, 6.023529411764706)"
07-01-2023 12:57:08.260041,"(8.0, 10.0, 9.851485148514852)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.7, 4.657692307692308)","(6.5, 8.0, 7.8875)","(13.0, 15.5, 16.1)","(41.0, 60.0, 52.285714285714285)","(31.0, 70.0, 65.6)","(11.0, 13.0, 12.553846153846154)","(8.0, 9.0, 8.79375)","(14.0, 17.5, 15.869565217391305)","(41.0, 70.0, 66.25)","(5.0, 6.2, 5.9141176470588235)"
07-01-2023 12:57:09.871221,"(8.0, 10.0, 9.851485148514852)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.7, 4.657692307692308)","(6.5, 8.0, 7.8875)","(13.0, 16.5, 16.1)","(41.0, 60.0, 51.29032258064516)","(31.0, 70.0, 67.55555555555556)","(11.0, 13.0, 12.271604938271604)","(8.0, 9.0, 8.755555555555555)","(14.0, 17.5, 15.869565217391305)","(41.0, 70.0, 66.25)","(5.0, 6.2, 5.941489361702128)"
07-01-2023 12:57:11.442821,"(8.0, 10.0, 9.851485148514852)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.7, 4.7303030303030305)","(6.5, 8.0, 7.7846153846153845)","(13.0, 16.5, 16.3125)","(41.0, 60.0, 51.142857142857146)","(31.0, 70.0, 65.6)","(11.0, 13.0, 12.448979591836734)","(8.0, 9.0, 8.755555555555555)","(14.0, 17.5, 17.064516129032256)","(41.0, 70.0, 68.84615384615384)","(5.0, 6.2, 5.946551724137931)"
07-01-2023 12:57:13.020296,"(8.0, 10.0, 9.86111111111111)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.8, 4.764285714285714)","(6.5, 8.0, 7.623529411764705)","(13.0, 16.5, 15.7)","(41.0, 60.0, 51.142857142857146)","(31.0, 70.0, 65.6)","(11.0, 13.0, 12.448979591836734)","(8.0, 9.0, 8.929411764705883)","(14.0, 17.5, 17.064516129032256)","(41.0, 70.0, 68.84615384615384)","(5.0, 6.2, 5.933962264150944)"
07-01-2023 12:57:14.654265,"(8.0, 10.0, 9.86111111111111)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.8, 4.748936170212766)","(6.5, 8.0, 7.511111111111111)","(13.0, 16.0, 15.7)","(41.0, 60.0, 52.5)","(31.0, 70.0, 65.6)","(11.0, 13.0, 12.448979591836734)","(8.0, 9.0, 8.973333333333333)","(14.0, 17.5, 17.064516129032256)","(41.0, 70.0, 68.84615384615384)","(5.0, 6.0, 5.933962264150944)"
07-01-2023 12:57:16.246370,"(8.0, 10.0, 9.86111111111111)","(26.0, 42.0, 41.04761904761905)","(3.8, 4.9, 4.7575)","(6.5, 7.6, 7.383333333333333)","(13.0, 16.0, 15.7)","(41.0, 60.0, 52.25)","(31.0, 70.0, 65.6)","(11.0, 13.0, 12.448979591836734)","(8.0, 9.0, 8.824)","(14.0, 17.5, 17.064516129032256)","(41.0, 70.0, 68.84615384615384)","(5.0, 6.0, 5.933962264150944)"
07-01-2023 12:57:17.861504,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 37.714285714285715)","(3.8, 4.9, 4.760526315789474)","(6.5, 7.6, 7.23404255319149)","(13.0, 16.0, 15.625)","(41.0, 60.0, 52.4390243902439)","(31.0, 70.0, 60.0)","(11.0, 13.0, 12.48076923076923)","(8.0, 9.0, 8.853333333333333)","(14.0, 17.5, 16.906976744186046)","(41.0, 70.0, 68.92857142857143)","(5.0, 6.0, 5.949275362318841)"
07-01-2023 12:57:19.421047,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 37.714285714285715)","(3.8, 4.9, 4.802222222222222)","(6.5, 7.6, 7.173913043478261)","(13.0, 16.0, 15.625)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 66.66666666666667)","(11.0, 13.0, 12.391891891891891)","(8.0, 9.0, 9.12)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.0, 5.989130434782609)"
07-01-2023 12:57:21.006649,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 39.5)","(3.8, 4.9, 4.827777777777778)","(6.5, 7.4, 7.175)","(13.0, 16.0, 15.625)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 66.66666666666667)","(11.0, 12.5, 12.391891891891891)","(8.0, 9.2, 9.12)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 5.989130434782609)"
07-01-2023 12:57:22.672081,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 39.5)","(3.9, 4.9, 4.866666666666667)","(6.5, 7.2, 6.965957446808511)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.2, 9.12)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 5.989130434782609)"
07-01-2023 12:57:24.326931,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 39.5)","(3.9, 4.9, 4.900769230769231)","(6.5, 7.0, 6.7942857142857145)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.2, 9.225806451612902)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 5.925471698113208)"
07-01-2023 12:57:25.935585,"(8.0, 10.0, 9.871794871794872)","(26.0, 42.0, 39.5)","(3.9, 5.0, 4.900769230769231)","(6.5, 6.8, 6.7942857142857145)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.6, 9.226666666666667)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 5.925471698113208)"
07-01-2023 12:57:27.479327,"(8.0, 10.0, 9.873684210526315)","(26.0, 42.0, 40.125)","(3.9, 5.0, 4.826388888888888)","(6.5, 6.8, 6.679365079365079)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.6, 9.226666666666667)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 5.925471698113208)"
07-01-2023 12:57:29.265229,"(8.0, 10.0, 10.313333333333334)","(26.0, 42.0, 40.125)","(3.9, 5.0, 4.826388888888888)","(6.5, 6.8, 6.617857142857143)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.351851851851851)","(7.5, 9.6, 9.233333333333333)","(14.0, 17.0, 16.91111111111111)","(41.0, 70.0, 65.0)","(5.0, 6.2, 6.011627906976744)"
07-01-2023 12:57:31.140647,"(8.0, 10.5, 10.38)","(26.0, 42.0, 40.125)","(3.9, 5.0, 4.8545454545454545)","(6.5, 6.8, 6.650434782608696)","(13.0, 16.0, 15.73913043478261)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.6, 9.215384615384615)","(13.0, 17.0, 16.91111111111111)","(41.0, 70.0, 68.33333333333333)","(5.0, 6.2, 6.047058823529412)"
07-01-2023 12:57:33.114374,"(8.0, 10.5, 10.339285714285714)","(26.0, 42.0, 37.0)","(3.9, 5.1, 4.982051282051282)","(6.5, 6.8, 6.639252336448598)","(13.0, 16.0, 15.63888888888889)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.6, 9.280851063829788)","(13.0, 17.0, 16.764705882352942)","(41.0, 70.0, 68.33333333333333)","(5.0, 6.2, 6.07)"
07-01-2023 12:57:35.111620,"(8.0, 10.5, 10.38)","(26.0, 42.0, 36.18181818181818)","(3.9, 5.1, 5.034328358208955)","(6.5, 6.8, 6.574193548387097)","(13.0, 16.0, 15.63888888888889)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.6, 9.4125)","(13.0, 17.0, 16.386363636363637)","(41.0, 70.0, 68.33333333333333)","(5.0, 6.0, 5.872727272727273)"
07-01-2023 12:57:36.639526,"(8.0, 10.5, 10.464285714285714)","(26.0, 42.0, 36.18181818181818)","(3.9, 5.2, 4.98494623655914)","(6.5, 6.6, 6.51860465116279)","(13.0, 16.0, 15.63888888888889)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 68.125)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.6, 9.507692307692308)","(13.0, 17.0, 16.25)","(41.0, 70.0, 68.33333333333333)","(5.0, 6.0, 5.859999999999999)"
07-01-2023 12:57:38.251928,"(8.0, 10.5, 10.464285714285714)","(26.0, 42.0, 35.63636363636363)","(3.9, 5.2, 4.945714285714286)","(6.5, 6.6, 6.55)","(13.0, 16.0, 15.63888888888889)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 66.66666666666667)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.6, 9.538461538461538)","(13.0, 17.0, 16.235294117647058)","(41.0, 70.0, 68.33333333333333)","(5.0, 6.0, 5.866666666666666)"
07-01-2023 12:57:39.865953,"(8.0, 10.5, 10.464285714285714)","(26.0, 40.0, 35.38461538461539)","(3.9, 5.1, 4.974285714285714)","(6.5, 6.6, 6.533333333333333)","(13.0, 16.0, 16.285714285714285)","(41.0, 60.0, 52.7027027027027)","(31.0, 70.0, 67.77777777777777)","(11.0, 12.5, 12.30952380952381)","(7.5, 9.8, 9.655172413793103)","(13.0, 17.0, 16.235294117647058)","(41.0, 70.0, 68.5)","(5.0, 6.0, 5.866666666666666)"
07-01-2023 12:57:41.496128,"(8.0, 10.5, 10.464285714285714)","(26.0, 40.0, 34.94736842105263)","(3.9, 5.1, 4.974285714285714)","(6.5, 6.6, 6.555769230769231)","(13.0, 16.5, 16.444444444444443)","(41.0, 60.0, 54.0)","(31.0, 70.0, 65.0)","(11.0, 12.5, 12.366666666666667)","(7.5, 9.8, 9.64)","(13.0, 17.0, 16.137931034482758)","(41.0, 70.0, 69.11764705882354)","(5.0, 5.9, 5.823076923076924)"
07-01-2023 12:57:43.105371,"(8.0, 10.5, 10.464285714285714)","(26.0, 40.0, 34.94736842105263)","(3.9, 5.1, 4.974285714285714)","(6.5, 6.6, 6.571153846153846)","(13.0, 16.5, 16.8953488372093)","(41.0, 60.0, 54.0)","(31.0, 70.0, 65.0)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.8, 9.64)","(13.0, 17.0, 16.137931034482758)","(41.0, 70.0, 69.11764705882354)","(5.0, 5.9, 5.793103448275862)"
07-01-2023 12:57:44.682784,"(8.0, 10.5, 10.464285714285714)","(26.0, 40.0, 36.0)","(3.9, 5.1, 4.974285714285714)","(6.5, 6.6, 6.545901639344262)","(13.0, 17.0, 16.90625)","(41.0, 60.0, 54.0)","(31.0, 70.0, 65.0)","(11.0, 12.5, 12.391891891891891)","(7.5, 9.8, 9.588235294117647)","(13.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.11764705882354)","(5.0, 5.9, 5.728571428571429)"
07-01-2023 12:57:46.276301,"(8.0, 10.5, 10.464285714285714)","(26.0, 40.0, 36.76923076923077)","(3.9, 5.1, 5.021428571428571)","(6.5, 6.6, 6.554954954954955)","(13.0, 17.0, 16.25)","(41.0, 60.0, 54.0)","(31.0, 70.0, 66.25)","(11.0, 12.5, 12.675)","(7.5, 9.6, 9.55)","(13.0, 17.0, 16.517241379310345)","(41.0, 70.0, 69.16666666666667)","(5.0, 5.9, 5.733333333333333)"
07-01-2023 12:57:47.978742,"(8.0, 11.0, 10.56578947368421)","(26.0, 38.0, 36.76923076923077)","(3.9, 5.1, 5.021428571428571)","(6.5, 6.6, 6.517808219178082)","(13.0, 17.0, 16.914285714285715)","(41.0, 60.0, 54.0)","(31.0, 70.0, 67.5)","(11.0, 13.0, 12.71875)","(7.5, 9.6, 9.066666666666666)","(13.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.16666666666667)","(5.0, 5.8, 5.633707865168539)"
07-01-2023 12:57:49.727909,"(8.0, 11.0, 10.569444444444445)","(26.0, 38.0, 37.27272727272727)","(3.9, 5.1, 5.004347826086956)","(6.5, 6.6, 6.5508474576271185)","(13.0, 17.0, 16.9375)","(41.0, 60.0, 54.6)","(31.0, 80.0, 71.66666666666667)","(11.0, 13.0, 12.441379310344828)","(7.5, 9.2, 9.03013698630137)","(13.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.16666666666667)","(5.0, 5.8, 5.705128205128205)"
07-01-2023 12:57:51.238462,"(8.0, 11.0, 10.583333333333334)","(26.0, 38.0, 35.77777777777778)","(3.9, 5.1, 5.002222222222223)","(6.5, 6.6, 6.5508474576271185)","(13.0, 17.0, 16.945454545454545)","(41.0, 60.0, 54.0)","(31.0, 80.0, 71.66666666666667)","(11.0, 12.5, 12.441379310344828)","(7.5, 9.2, 9.03013698630137)","(13.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.16666666666667)","(5.0, 5.8, 5.615862068965517)"
07-01-2023 12:57:52.732197,"(8.0, 11.0, 10.583333333333334)","(26.0, 36.0, 35.6)","(3.9, 5.1, 5.02280701754386)","(6.5, 6.6, 6.64551724137931)","(13.0, 17.0, 16.954545454545453)","(41.0, 60.0, 54.6)","(31.0, 80.0, 71.66666666666667)","(11.0, 12.5, 12.441379310344828)","(7.5, 9.2, 9.03013698630137)","(13.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.16666666666667)","(5.0, 5.8, 5.666666666666667)"
07-01-2023 12:57:54.194093,"(8.0, 11.0, 10.579365079365079)","(26.0, 36.0, 35.733333333333334)","(4.0, 5.1, 5.03125)","(6.5, 6.8, 6.623880597014925)","(13.0, 17.5, 17.147058823529413)","(41.0, 60.0, 54.6)","(31.0, 80.0, 64.0)","(11.0, 12.5, 12.441379310344828)","(7.5, 9.2, 9.03013698630137)","(14.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.7, 5.581666666666667)"
07-01-2023 12:57:55.706240,"(8.0, 11.0, 10.681818181818182)","(26.0, 36.0, 35.63636363636363)","(4.0, 5.1, 4.9172972972972975)","(6.5, 6.8, 6.640414507772021)","(13.0, 17.5, 17.147058823529413)","(41.0, 60.0, 56.142857142857146)","(31.0, 80.0, 72.0)","(11.0, 12.5, 12.440140845070422)","(7.5, 9.2, 9.02716049382716)","(14.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.7, 5.556565656565657)"
07-01-2023 12:57:57.149914,"(8.0, 11.0, 10.681818181818182)","(26.0, 36.0, 35.63636363636363)","(4.0, 5.0, 4.9172972972972975)","(6.5, 6.8, 6.640414507772021)","(13.0, 17.5, 17.147058823529413)","(41.0, 60.0, 56.142857142857146)","(31.0, 80.0, 72.0)","(11.0, 12.5, 12.440140845070422)","(7.5, 9.2, 9.02716049382716)","(14.0, 17.0, 16.305555555555557)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.7, 5.556565656565657)"
07-01-2023 12:57:58.771730,"(8.0, 11.0, 10.708955223880597)","(26.0, 38.0, 37.6)","(4.0, 5.0, 4.9231155778894475)","(6.5, 6.6, 6.5760563380281685)","(13.0, 17.5, 17.147058823529413)","(41.0, 60.0, 56.44736842105263)","(31.0, 80.0, 72.5)","(11.0, 12.5, 12.449640287769784)","(7.5, 9.2, 9.02716049382716)","(14.0, 17.0, 16.342105263157894)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.6, 5.558928571428571)"
07-01-2023 12:58:00.219136,"(8.0, 11.0, 10.74561403508772)","(26.0, 38.0, 37.6)","(4.0, 5.0, 4.923880597014926)","(6.5, 6.6, 6.561151079136691)","(13.0, 17.5, 17.147058823529413)","(41.0, 60.0, 56.351351351351354)","(31.0, 80.0, 68.0)","(11.0, 12.5, 12.449640287769784)","(7.5, 9.2, 8.906122448979593)","(14.0, 17.0, 16.342105263157894)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.7, 5.4433823529411764)"
07-01-2023 12:58:01.643755,"(8.0, 11.0, 10.822222222222223)","(26.0, 38.0, 37.6)","(4.0, 5.0, 4.932599118942732)","(6.5, 6.8, 6.632835820895522)","(13.0, 17.5, 17.285714285714285)","(41.0, 60.0, 56.351351351351354)","(31.0, 80.0, 68.0)","(11.0, 13.0, 12.96551724137931)","(7.5, 9.2, 8.971428571428572)","(14.0, 17.0, 16.51923076923077)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.5, 5.416666666666667)"
07-01-2023 12:58:03.151011,"(8.0, 11.0, 10.83695652173913)","(26.0, 38.0, 36.90909090909091)","(4.0, 5.0, 4.9241206030150755)","(6.5, 6.8, 6.637362637362638)","(13.0, 17.5, 16.90277777777778)","(41.0, 60.0, 55.69444444444444)","(31.0, 80.0, 72.0)","(11.0, 13.0, 13.25609756097561)","(7.5, 9.0, 8.917073170731708)","(14.0, 17.0, 16.21875)","(41.0, 70.0, 68.0)","(5.0, 5.5, 5.4009345794392525)"
07-01-2023 12:58:04.585920,"(8.0, 11.0, 10.83695652173913)","(26.0, 38.0, 36.0)","(4.0, 5.0, 4.867543859649123)","(6.5, 6.8, 6.729842931937172)","(13.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 75.0, 78.125)","(11.0, 13.5, 13.294871794871796)","(7.5, 9.2, 9.006666666666666)","(14.0, 17.0, 16.21875)","(41.0, 70.0, 68.0)","(5.0, 5.5, 5.415873015873016)"
07-01-2023 12:58:06.025521,"(8.0, 11.0, 10.879032258064516)","(26.0, 38.0, 36.0)","(4.0, 5.0, 4.9067901234567906)","(6.5, 6.8, 6.788571428571428)","(13.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 80.0, 78.125)","(11.0, 13.5, 13.294871794871796)","(7.5, 9.2, 9.031884057971014)","(14.0, 17.0, 15.653846153846153)","(41.0, 70.0, 69.41176470588235)","(5.0, 5.5, 5.4172413793103456)"
07-01-2023 12:58:07.747445,"(8.0, 11.0, 10.879032258064516)","(26.0, 38.0, 35.294117647058826)","(4.0, 5.0, 4.9067901234567906)","(6.5, 6.8, 6.864646464646465)","(13.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 80.0, 78.0)","(11.0, 13.5, 13.220930232558139)","(7.5, 9.2, 9.031884057971014)","(14.0, 17.0, 15.944444444444445)","(41.0, 70.0, 69.23076923076923)","(5.0, 5.5, 5.416528925619835)"
07-01-2023 12:58:09.306879,"(8.0, 11.0, 10.879032258064516)","(26.0, 36.0, 35.36)","(4.0, 5.0, 4.9038216560509555)","(6.5, 7.0, 6.869724770642201)","(13.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 80.0, 76.25)","(11.0, 13.5, 13.220930232558139)","(7.5, 9.2, 9.031884057971014)","(14.0, 16.5, 15.277777777777779)","(41.0, 70.0, 69.23076923076923)","(5.0, 5.5, 5.416528925619835)"
07-01-2023 12:58:10.849739,"(8.0, 11.0, 10.879032258064516)","(26.0, 38.0, 35.36)","(4.0, 5.0, 4.900657894736843)","(6.5, 7.0, 6.9344)","(13.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 85.0, 76.25)","(11.0, 13.5, 13.220930232558139)","(7.5, 9.2, 9.031884057971014)","(14.0, 16.5, 14.852941176470589)","(41.0, 70.0, 69.23076923076923)","(5.0, 5.5, 5.416528925619835)"
07-01-2023 12:58:12.338494,"(8.5, 11.0, 10.879032258064516)","(31.0, 38.0, 35.36)","(4.0, 5.0, 4.900657894736843)","(6.0, 7.0, 6.925373134328358)","(14.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 80.0, 86.66666666666667)","(11.0, 13.5, 12.864705882352942)","(7.5, 9.2, 9.031884057971014)","(14.0, 16.5, 14.915094339622641)","(51.0, 70.0, 69.23076923076923)","(4.8, 5.5, 5.416528925619835)"
07-01-2023 12:58:13.927738,"(8.5, 11.0, 10.883333333333333)","(31.0, 38.0, 35.36)","(4.0, 5.0, 4.877235772357723)","(6.0, 7.0, 7.009090909090909)","(14.0, 17.0, 16.9)","(41.0, 60.0, 55.69444444444444)","(31.0, 100.0, 79.44444444444444)","(11.0, 13.0, 12.9)","(7.5, 9.2, 9.031884057971014)","(14.0, 16.5, 15.862068965517242)","(51.0, 70.0, 68.75)","(4.8, 5.5, 5.45)"
07-01-2023 12:58:15.379768,"(8.5, 11.0, 10.678861788617887)","(31.0, 38.0, 37.148936170212764)","(4.0, 5.0, 4.908484848484849)","(6.0, 7.2, 7.030508474576271)","(14.0, 17.0, 16.916666666666668)","(41.0, 60.0, 55.69444444444444)","(31.0, 95.0, 80.41666666666667)","(11.0, 13.0, 12.838461538461539)","(7.5, 9.2, 9.03728813559322)","(14.0, 16.0, 15.588541666666666)","(51.0, 70.0, 68.75)","(4.8, 5.6, 5.363829787234042)"
07-01-2023 12:58:16.805830,"(8.5, 11.0, 10.678861788617887)","(31.0, 38.0, 37.148936170212764)","(4.0, 5.0, 4.9225641025641025)","(6.0, 7.2, 7.026506024096386)","(14.0, 17.0, 17.1875)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.842105263157894)","(7.5, 9.2, 9.060869565217391)","(14.0, 16.0, 15.6010101010101)","(51.0, 70.0, 68.88888888888889)","(4.8, 5.4, 5.315079365079365)"
07-01-2023 12:58:18.347483,"(8.5, 11.0, 10.688976377952756)","(31.0, 38.0, 36.18181818181818)","(4.0, 5.0, 4.9225641025641025)","(6.0, 7.2, 7.069090909090909)","(14.0, 17.5, 17.22222222222222)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.842105263157894)","(7.5, 9.2, 9.060869565217391)","(14.0, 16.0, 15.59009009009009)","(51.0, 70.0, 68.88888888888889)","(4.8, 5.4, 5.26031746031746)"
07-01-2023 12:58:19.842229,"(8.5, 11.0, 10.688976377952756)","(31.0, 38.0, 36.25)","(4.0, 5.1, 5.0935483870967735)","(6.0, 7.2, 7.069090909090909)","(14.0, 17.5, 17.22222222222222)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.842105263157894)","(7.5, 9.2, 9.060869565217391)","(14.0, 16.0, 15.570754716981131)","(51.0, 70.0, 68.88888888888889)","(4.8, 5.4, 5.26031746031746)"
07-01-2023 12:58:21.214141,"(8.5, 11.0, 10.656521739130435)","(31.0, 38.0, 36.25)","(4.0, 5.1, 5.093333333333333)","(6.0, 7.2, 7.069090909090909)","(14.0, 17.5, 17.22222222222222)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.842105263157894)","(7.5, 9.2, 9.060869565217391)","(14.0, 16.0, 15.088235294117647)","(51.0, 70.0, 69.0)","(4.8, 5.4, 5.26)"
07-01-2023 12:58:22.630235,"(8.5, 11.0, 10.656521739130435)","(31.0, 38.0, 36.25)","(4.0, 5.1, 5.092727272727273)","(6.0, 7.2, 7.077551020408164)","(14.0, 17.5, 17.282608695652176)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.83955223880597)","(7.5, 9.2, 9.060869565217391)","(14.0, 15.5, 14.568965517241379)","(51.0, 70.0, 64.54545454545455)","(4.8, 5.4, 5.288235294117647)"
07-01-2023 12:58:23.978192,"(8.5, 11.0, 10.656521739130435)","(31.0, 38.0, 36.25)","(4.0, 5.1, 5.096666666666667)","(6.0, 7.2, 7.077551020408164)","(14.0, 17.5, 17.333333333333332)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.83955223880597)","(7.5, 9.2, 9.060869565217391)","(14.0, 15.5, 14.590909090909092)","(51.0, 70.0, 66.66666666666667)","(4.8, 5.3, 5.228571428571429)"
07-01-2023 12:58:25.320840,"(8.5, 11.0, 10.656521739130435)","(31.0, 38.0, 36.25)","(4.2, 5.1, 5.097222222222221)","(6.0, 7.2, 7.088888888888889)","(14.0, 17.5, 17.333333333333332)","(41.0, 60.0, 55.810810810810814)","(31.0, 95.0, 82.5)","(11.0, 13.0, 12.83955223880597)","(7.5, 9.2, 9.060869565217391)","(14.0, 15.5, 14.3)","(51.0, 70.0, 62.391304347826086)","(4.8, 5.3, 5.219327731092437)"
07-01-2023 12:58:26.624769,"(8.5, 11.0, 10.656521739130435)","(31.0, 38.0, 36.25)","(4.2, 5.1, 5.097222222222221)","(6.0, 7.2, 7.148192771084338)","(14.0, 17.5, 17.9)","(41.0, 60.0, 56.395348837209305)","(31.0, 95.0, 77.5)","(11.0, 13.0, 12.88888888888889)","(7.5, 9.2, 9.144827586206896)","(14.0, 15.5, 14.552631578947368)","(51.0, 65.0, 62.30769230769231)","(4.8, 5.3, 5.212068965517242)"
