,Sweet Enough,Alpha Princess,Durham,Coonamble Kid,Adulate,Fancy A Scotch,Crystal Chaos,Wheres The Bar
11-01-2023 15:38:50.489992,"(41.0, 270.0, 156.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3076923076923075)","(4.4, 6.6, 6.3)","(91.0, 550.0, 365.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:51.710051,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3076923076923075)","(4.4, 6.6, 6.3)","(91.0, 550.0, 365.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:52.875777,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.342857142857143)","(4.4, 6.6, 6.3)","(91.0, 550.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:54.231605,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3454545454545452)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:55.501229,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3454545454545452)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:56.699167,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3454545454545452)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:57.940911,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:38:59.101385,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:00.245345,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:01.419612,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:02.595383,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:03.730756,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 238.57142857142856)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:04.899563,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 590.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:06.021717,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:07.235203,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:08.460924,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:09.742223,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:11.036269,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:12.261602,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 380.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:13.404320,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.3586206896551722)","(4.4, 6.6, 6.3)","(91.0, 580.0, 446.6666666666667)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:14.576986,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.329411764705882)","(4.4, 6.6, 6.3)","(91.0, 580.0, 450.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:15.825081,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.329411764705882)","(4.4, 6.6, 6.3)","(91.0, 580.0, 390.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:17.077999,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.329411764705882)","(4.4, 6.6, 6.3)","(91.0, 580.0, 390.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:18.191455,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.329411764705882)","(4.4, 6.6, 6.3)","(91.0, 580.0, 390.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:19.352697,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.275)","(4.4, 6.6, 6.3)","(91.0, 580.0, 390.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:20.562603,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 440.0, 257.5)","(4.4, 6.6, 6.4799999999999995)","(3.2, 3.4, 3.275)","(4.4, 6.6, 6.3)","(91.0, 580.0, 390.0)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:21.736142,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 580.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:22.915125,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:24.097297,"(41.0, 270.0, 163.125)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:25.334233,"(41.0, 270.0, 156.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:26.609860,"(41.0, 270.0, 144.64285714285714)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:27.837877,"(41.0, 270.0, 99.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 6.4799999999999995)","(3.0, 3.4, 3.275)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:29.007121,"(41.0, 270.0, 99.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.94)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:30.259096,"(41.0, 250.0, 126.47058823529412)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.914285714285715)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:31.449357,"(41.0, 250.0, 126.47058823529412)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.6571428571428575)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:32.762826,"(41.0, 250.0, 123.61111111111111)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.6571428571428575)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:33.965758,"(41.0, 250.0, 123.61111111111111)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.6571428571428575)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:35.062818,"(41.0, 250.0, 116.1764705882353)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.6571428571428575)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:36.144123,"(41.0, 250.0, 125.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.6, 5.8090909090909095)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:37.321753,"(41.0, 250.0, 125.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.8090909090909095)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:38.518164,"(41.0, 250.0, 125.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.625)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:39.679660,"(41.0, 250.0, 125.0)","(10.0, 17.5, 14.18421052631579)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.625)","(3.0, 3.4, 3.3166666666666664)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:40.903729,"(41.0, 250.0, 135.0)","(10.0, 17.5, 14.75)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.625)","(3.0, 3.4, 3.2441176470588236)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:42.208612,"(41.0, 240.0, 135.0)","(10.0, 17.0, 14.130434782608695)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.670588235294117)","(3.0, 3.35, 3.25)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:43.434221,"(41.0, 220.0, 123.33333333333334)","(10.0, 17.0, 14.130434782608695)","(61.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.670588235294117)","(3.0, 3.3, 3.25)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:44.607751,"(41.0, 210.0, 129.0)","(10.0, 17.0, 14.130434782608695)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.682758620689655)","(3.0, 3.3, 3.25)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:45.802255,"(41.0, 200.0, 120.45454545454545)","(10.0, 17.0, 14.130434782608695)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.682758620689655)","(3.0, 3.3, 3.2205882352941173)","(4.6, 6.6, 6.3)","(91.0, 590.0, 255.71428571428572)","(2.5, 4.0, 3.9166666666666665)"
11-01-2023 15:39:46.988872,"(41.0, 180.0, 145.0)","(10.0, 17.0, 14.130434782608695)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.682758620689655)","(3.0, 3.3, 3.1823529411764704)","(4.6, 6.6, 6.3)","(91.0, 590.0, 180.0)","(2.5, 4.0, 3.857142857142857)"
11-01-2023 15:39:48.300179,"(41.0, 170.0, 109.54545454545455)","(10.0, 16.5, 14.5)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.864705882352942)","(3.0, 3.3, 3.1823529411764704)","(4.6, 6.6, 6.3)","(91.0, 200.0, 173.33333333333334)","(2.5, 4.0, 3.857142857142857)"
11-01-2023 15:39:49.588412,"(41.0, 170.0, 117.22222222222223)","(10.0, 16.5, 14.5)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.86)","(3.0, 3.3, 3.1823529411764704)","(4.6, 6.6, 6.3)","(91.0, 200.0, 173.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:50.774630,"(41.0, 170.0, 117.22222222222223)","(10.0, 16.5, 14.5)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.790322580645162)","(3.0, 3.3, 3.175)","(4.6, 6.6, 6.3)","(91.0, 200.0, 155.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:51.889954,"(41.0, 170.0, 117.22222222222223)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.790322580645162)","(3.0, 3.25, 3.177777777777778)","(4.6, 6.6, 6.3)","(91.0, 200.0, 160.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:53.015371,"(41.0, 150.0, 108.33333333333334)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.7700000000000005)","(3.0, 3.2, 3.1500000000000004)","(4.6, 6.6, 6.3)","(91.0, 200.0, 168.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:54.237556,"(41.0, 150.0, 108.33333333333334)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.923529411764706)","(3.2, 3.2, 3.1500000000000004)","(4.6, 6.6, 6.3)","(91.0, 200.0, 168.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:55.664160,"(41.0, 150.0, 96.42857142857143)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.923529411764706)","(3.2, 3.2, 3.1500000000000004)","(4.6, 6.6, 6.3)","(91.0, 200.0, 160.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:56.971996,"(41.0, 150.0, 92.85714285714286)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.877419354838709)","(3.2, 3.2, 3.1500000000000004)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:58.429356,"(41.0, 150.0, 82.5)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.882758620689655)","(3.2, 3.2, 3.11)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:39:59.881211,"(41.0, 150.0, 82.5)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.9)","(3.2, 3.2, 3.3857142857142857)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:01.198334,"(41.0, 140.0, 88.0)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.9)","(3.2, 3.4, 3.417741935483871)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:02.417633,"(41.0, 140.0, 88.0)","(10.0, 16.5, 14.1)","(71.0, 450.0, 116.66666666666666)","(4.6, 6.4, 5.9)","(3.2, 3.45, 3.417741935483871)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:03.606227,"(41.0, 140.0, 88.0)","(10.0, 16.5, 14.1)","(71.0, 450.0, 257.5)","(4.6, 6.4, 5.728)","(3.2, 3.45, 3.2421875)","(4.6, 6.6, 6.3)","(91.0, 200.0, 170.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:04.761015,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(71.0, 440.0, 257.5)","(4.6, 6.4, 5.728)","(3.2, 3.25, 3.3590909090909093)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:05.972053,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(71.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.2, 3.45, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:07.218197,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(71.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.2, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:08.412373,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(71.0, 440.0, 257.5)","(4.6, 6.4, 5.726923076923077)","(3.2, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 160.0)","(2.5, 4.0, 3.8666666666666667)"
11-01-2023 15:40:09.652689,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.659259259259259)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 160.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:10.834879,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.4, 3.316666666666667)","(4.6, 6.6, 6.3)","(91.0, 190.0, 160.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:11.951717,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 160.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:13.149535,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:14.382961,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:15.655217,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.751851851851852)","(3.0, 3.4, 3.3473684210526313)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:16.981164,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.4, 3.325)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:18.240375,"(41.0, 130.0, 102.5)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.45, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 190.0, 170.0)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:19.460084,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 116.66666666666666)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 190.0, 176.66666666666666)","(2.6, 4.0, 3.8666666666666667)"
11-01-2023 15:40:20.561321,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 450.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 176.66666666666666)","(2.6, 4.0, 3.84)"
11-01-2023 15:40:21.792360,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 176.66666666666666)","(2.6, 4.0, 3.888888888888889)"
11-01-2023 15:40:22.894083,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 176.66666666666666)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:24.003577,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 257.5)","(4.6, 6.4, 5.710344827586207)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 168.88888888888889)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:25.244829,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 347.5)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.35, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 153.33333333333334)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:26.557957,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 423.69565217391306)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 173.33333333333334)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:27.848046,"(41.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 424.375)","(4.6, 6.4, 5.796551724137931)","(3.0, 3.3, 3.2736842105263158)","(4.6, 6.6, 6.3)","(91.0, 200.0, 173.33333333333334)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:29.061285,"(51.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 388.57142857142856)","(4.6, 6.4, 5.84)","(3.0, 3.3, 3.2615384615384615)","(4.6, 6.6, 6.4714285714285715)","(91.0, 200.0, 160.0)","(2.6, 4.0, 3.7600000000000002)"
11-01-2023 15:40:30.275520,"(51.0, 140.0, 85.83333333333333)","(10.0, 16.5, 14.1)","(91.0, 440.0, 395.0)","(4.6, 6.2, 5.84)","(3.0, 3.3, 3.2615384615384615)","(4.6, 6.6, 6.4714285714285715)","(91.0, 200.0, 160.0)","(2.6, 4.0, 3.7600000000000002)"
