,Yuko Blaq,Little Gomez,Just Like Nu,Queen Of Samson,Leaping Lucille,Getaway Gherkin,Knick Knack Mac,Chidobe
40,"[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 8.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 0, 223349), 51.0, 440.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 8.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 1, 421399), 51.0, 440.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 8.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 2, 579739), 51.0, 440.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 3, 745704), 51.0, 430.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 4, 883046), 51.0, 430.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 6, 16684), 51.0, 440.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 7, 182414), 51.0, 440.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 8, 316459), 51.0, 440.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 9, 449498), 51.0, 440.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 10, 584802), 51.0, 440.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 11, 720188), 51.0, 440.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 12, 873878), 51.0, 440.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 14, 9655), 51.0, 440.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 15, 147855), 51.0, 440.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 16, 280170), 51.0, 440.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 17, 418361), 51.0, 440.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 18, 557076), 51.0, 440.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 19, 708783), 51.0, 440.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 20, 863790), 51.0, 440.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 22, 18894), 51.0, 440.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 23, 156441), 51.0, 440.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 24, 308765), 51.0, 440.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 25, 457061), 51.0, 440.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 26, 592333), 51.0, 440.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 27, 727522), 51.0, 440.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 28, 863109), 51.0, 440.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 30, 11127), 51.0, 440.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 31, 147782), 51.0, 440.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 32, 291209), 51.0, 440.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 33, 426187), 51.0, 440.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 34, 570493), 51.0, 440.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 35, 725881), 51.0, 440.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 36, 904258), 51.0, 440.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 38, 60510), 51.0, 440.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 39, 219669), 51.0, 440.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 40, 396939), 51.0, 440.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 41, 533135), 51.0, 440.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 42, 690469), 51.0, 440.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 43, 855951), 51.0, 440.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 3.8, 6.6]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 8.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 3.7, 5.8]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 56, 45, 9243), 51.0, 440.0]"
