,Wispy Bale,Flash The Hand,Hawk Girl,Redbank Molly,Post The Zipper,Brockies Way,Lucky Ethics,Magical Touch
10-01-2023 21:05:12.902967,"(9.0, 22.0, 17.12)","(3.6, 9.8, 7.25)","(10.0, 19.0, 17.5)","(6.5, 10.5, 10.294444444444444)","(5.0, 7.0, 5.733333333333333)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:14.070677,"(9.0, 22.0, 17.12)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 10.5, 10.294444444444444)","(5.0, 7.0, 5.733333333333333)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:15.366928,"(9.0, 22.0, 17.12)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 10.5, 11.645)","(5.0, 7.0, 5.733333333333333)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:16.581805,"(9.0, 22.0, 17.12)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.5, 11.711111111111112)","(5.0, 7.0, 5.949999999999999)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:17.672933,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 6.8, 6.233333333333333)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:18.818410,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 6.8, 6.154545454545454)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:19.958385,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:21.170403,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:22.321732,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.6571428571428575)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:23.479897,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.25)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:24.542890,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.25)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 92.57142857142857)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:25.606497,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.25)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:26.704007,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.25)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:27.957703,"(9.0, 22.0, 14.0)","(3.6, 9.8, 7.65625)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:29.119371,"(9.0, 22.0, 11.714285714285714)","(3.6, 9.8, 7.65625)","(10.0, 19.0, 17.5)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 180.0, 118.28571428571428)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:30.313515,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 19.0, 15.807692307692307)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.553125)","(31.0, 240.0, 141.75)","(61.0, 420.0, 132.5)"
10-01-2023 21:05:31.396436,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.5, 15.807692307692307)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 520.0, 237.5)"
10-01-2023 21:05:32.551904,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:33.667586,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.711111111111112)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:34.837146,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.444444444444445)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:36.107426,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:37.340067,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:38.444240,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:39.507122,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.65625)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 179.25)","(61.0, 420.0, 132.5)"
10-01-2023 21:05:40.787000,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.74375)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 520.0, 282.5)"
10-01-2023 21:05:41.985434,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.74375)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:43.098995,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.74375)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:44.256095,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.74375)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:45.420965,"(9.0, 21.0, 12.75)","(3.6, 9.8, 7.74375)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:46.520607,"(9.0, 21.0, 12.75)","(3.6, 9.8, 6.222222222222222)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.314285714285713)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:47.799961,"(9.0, 21.0, 12.75)","(3.6, 9.8, 6.8999999999999995)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.04)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:48.962319,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 18.0, 16.7)","(6.5, 12.0, 11.04)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:50.117747,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 18.0, 16.7)","(6.5, 12.0, 10.228571428571428)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:51.234877,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 18.0, 16.7)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:52.356171,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 18.0, 16.7)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 179.25)","(61.0, 510.0, 282.5)"
10-01-2023 21:05:53.426878,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 18.0, 15.666666666666668)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 141.75)","(61.0, 510.0, 237.5)"
10-01-2023 21:05:54.451858,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 17.0, 14.428571428571429)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:55.537891,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 17.0, 14.428571428571429)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:56.651103,"(9.0, 21.0, 12.75)","(3.6, 9.6, 6.8999999999999995)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:57.753552,"(9.0, 21.0, 12.75)","(3.6, 9.4, 8.3)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.555555555555555)","(5.0, 8.0, 6.643750000000001)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:05:58.947925,"(9.0, 21.0, 12.75)","(3.6, 9.4, 8.74)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:00.037957,"(9.0, 21.0, 12.75)","(3.6, 9.4, 8.771428571428572)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:01.086630,"(9.0, 21.0, 16.875)","(3.6, 9.4, 8.771428571428572)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:02.203491,"(9.0, 21.0, 16.875)","(3.6, 9.4, 8.771428571428572)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:03.380711,"(9.0, 21.0, 16.875)","(3.6, 9.4, 8.771428571428572)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:04.724366,"(9.0, 21.0, 16.875)","(3.6, 9.4, 8.2)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:05.814849,"(9.0, 21.0, 16.875)","(3.6, 9.4, 8.254545454545454)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:06.969456,"(9.0, 21.0, 16.875)","(3.6, 10.0, 9.04)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:08.028569,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:09.119625,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 141.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:10.345570,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 180.0, 109.71428571428572)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:11.679485,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 67.6)","(61.0, 420.0, 358.3333333333333)"
10-01-2023 21:06:12.817682,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 230.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:13.961803,"(9.0, 21.0, 16.875)","(3.6, 9.8, 7.653333333333334)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:15.071652,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:16.217730,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:17.380900,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:18.583240,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 164.25)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:19.733510,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 210.0, 171.75)","(61.0, 510.0, 298.33333333333337)"
10-01-2023 21:06:20.796296,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:21.950724,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.05)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:23.131356,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.18125)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:24.323022,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.381818181818181)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:25.482139,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:26.569355,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:27.634066,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 237.5)"
10-01-2023 21:06:28.772202,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:29.846035,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:30.939332,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:31.985034,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 10.533333333333333)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:33.127023,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.607407407407408)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.0, 9.777777777777779)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:34.322558,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.65)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:35.446922,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.65)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:36.515758,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.65)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:37.651563,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.65)","(10.0, 17.0, 13.181818181818182)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.723529411764706)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 298.33333333333337)"
10-01-2023 21:06:38.888380,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.142105263157895)","(10.0, 17.0, 15.571428571428571)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.25)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 420.0, 358.3333333333333)"
10-01-2023 21:06:40.131960,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.142105263157895)","(10.0, 19.0, 15.0)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.154545454545454)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:41.452688,"(9.0, 21.0, 16.875)","(3.6, 9.8, 8.142105263157895)","(10.0, 18.0, 15.0)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.764705882352941)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:42.609981,"(9.0, 20.0, 18.333333333333336)","(3.6, 9.8, 8.142105263157895)","(10.0, 18.0, 15.0)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.764705882352941)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:43.759472,"(9.0, 19.0, 17.5)","(3.6, 9.8, 8.142105263157895)","(10.0, 18.0, 15.0)","(6.5, 12.5, 9.777777777777779)","(5.0, 8.0, 6.764705882352941)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:44.829426,"(9.0, 19.0, 17.5)","(3.6, 9.8, 8.142105263157895)","(10.0, 18.0, 15.0)","(6.5, 12.5, 10.266666666666666)","(5.0, 8.0, 7.3)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:45.908282,"(9.0, 19.0, 17.5)","(3.6, 9.8, 8.142105263157895)","(10.0, 18.0, 15.0)","(6.5, 12.0, 11.04)","(5.0, 8.0, 7.3)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:47.011748,"(9.0, 19.0, 17.5)","(3.6, 9.8, 7.954545454545455)","(10.0, 18.0, 15.0)","(6.5, 12.0, 10.733333333333334)","(5.0, 8.0, 7.3)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
10-01-2023 21:06:48.013021,"(9.0, 19.0, 17.5)","(3.6, 9.8, 7.311111111111112)","(10.0, 18.0, 15.0)","(6.5, 12.5, 10.733333333333334)","(5.0, 8.0, 7.3)","(2.4, 3.05, 2.5370967741935484)","(31.0, 220.0, 171.75)","(61.0, 510.0, 358.3333333333333)"
