,Blue Yap,Mcentire,Untroubled,Touch Of Speed,Blue Stingray,Irinka Anna,Just Dream,Lady On Fire
09-01-2023 14:46:38.363080,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.175)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.7)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:39.475116,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.175)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.7)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:40.605273,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.175)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.7)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:41.704822,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.175)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.7)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:42.794966,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.175)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.7)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:43.860945,"(5.0, 11.0, 9.4)","(3.5, 4.7, 4.007692307692308)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.3, 4.5375)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.771428571428571)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:44.968058,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.105263157894737)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.5375)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.771428571428571)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:46.111742,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:47.243429,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:48.431619,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:49.722106,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:50.992885,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 310.0)"
09-01-2023 14:46:52.175289,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 390.0, 327.1428571428571)"
09-01-2023 14:46:53.354908,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 370.0, 287.5)"
09-01-2023 14:46:54.467086,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 360.0, 310.0)"
09-01-2023 14:46:55.557210,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 310.0)"
09-01-2023 14:46:56.686606,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 310.0)"
09-01-2023 14:46:57.813515,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 310.0)"
09-01-2023 14:46:58.975110,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 310.0)"
09-01-2023 14:47:00.111321,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.866666666666667)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 310.0)"
09-01-2023 14:47:01.272504,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 4.056818181818182)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.927272727272728)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 154.0)"
09-01-2023 14:47:02.470990,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.927272727272728)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:03.627658,"(5.0, 11.0, 9.68235294117647)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.571428571428571)","(3.8, 5.1, 4.404347826086957)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 5.927272727272728)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:04.848004,"(5.0, 11.0, 8.936842105263157)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.31111111111111)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.2, 6.24)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:06.076799,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.935483870967742)","(6.5, 12.5, 11.882352941176471)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:07.243478,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.52)","(6.5, 12.5, 12.142857142857142)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:08.405364,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:09.598292,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 84.88888888888889)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:10.801847,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:12.314352,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:13.451055,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:14.684058,"(5.0, 11.0, 8.963636363636363)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:16.490757,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:18.005979,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:19.531141,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:21.028356,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:22.549704,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:23.832310,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:25.003504,"(5.0, 11.0, 8.48)","(3.5, 4.5, 3.8388888888888886)","(6.0, 9.2, 8.584615384615384)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.575)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:26.238865,"(5.0, 11.0, 8.355555555555556)","(3.5, 4.5, 3.7066666666666666)","(6.0, 9.2, 8.48)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.74)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:27.392862,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7533333333333334)","(6.0, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:28.578174,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.0, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:29.753892,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.0, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:30.987260,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.0, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:32.211896,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:33.460391,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:34.736182,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:35.967775,"(5.0, 11.0, 8.494736842105263)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 152.35294117647058)"
09-01-2023 14:47:37.404670,"(5.0, 11.0, 8.789473684210526)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:38.833710,"(5.0, 11.0, 8.789473684210526)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:40.356973,"(5.0, 11.0, 8.789473684210526)","(3.5, 4.5, 3.7444444444444445)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:42.082598,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9333333333333336)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:43.415343,"(5.0, 11.0, 8.9375)","(3.5, 4.4, 3.9333333333333336)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:44.688706,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:45.909040,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:47.155504,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:48.486805,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:49.857352,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.4, 5.614285714285714)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:51.482686,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.9000000000000004)","(6.5, 9.2, 8.646153846153846)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.627272727272727)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:53.313008,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.772727272727273)","(6.5, 9.2, 8.488888888888889)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:54.571357,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.772727272727273)","(6.5, 9.2, 8.488888888888889)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:55.937119,"(5.0, 11.0, 8.9375)","(3.5, 4.5, 3.757142857142857)","(6.5, 9.2, 8.666666666666666)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 11.444444444444445)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:57.286808,"(5.0, 11.0, 8.789473684210526)","(3.5, 4.5, 3.8600000000000003)","(6.5, 9.2, 8.707692307692307)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 11.75)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:47:58.609719,"(5.0, 11.0, 8.9)","(3.5, 4.4, 3.7600000000000002)","(6.5, 9.2, 8.707692307692307)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 12.142857142857142)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:00.101849,"(5.0, 11.0, 8.9)","(3.5, 4.4, 3.7600000000000002)","(6.5, 9.2, 8.707692307692307)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.557142857142857)","(6.5, 13.0, 12.142857142857142)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:01.488178,"(5.0, 11.0, 8.9)","(3.5, 4.4, 3.7600000000000002)","(6.5, 9.2, 8.707692307692307)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.2, 5.611111111111111)","(6.5, 13.0, 12.142857142857142)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:02.804886,"(5.0, 11.0, 8.9)","(3.5, 4.4, 3.7)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.959999999999999)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:04.146450,"(5.0, 11.0, 8.375)","(3.5, 4.4, 3.7600000000000002)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 10.299999999999999)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:05.518848,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 88.4)","(4.6, 6.0, 5.611111111111111)","(6.5, 12.5, 11.1)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:06.855512,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.622222222222222)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:08.287552,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 143.04347826086956)"
09-01-2023 14:48:09.669238,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:11.025660,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:12.413727,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:13.770262,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:15.182098,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:16.530892,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.158823529411764)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 140.0)"
09-01-2023 14:48:17.948029,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.433333333333333)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:19.258734,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.433333333333333)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:20.664955,"(5.0, 11.0, 8.375)","(3.5, 4.4, 4.0)","(6.5, 9.2, 8.628571428571428)","(3.8, 5.1, 4.46)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.611111111111111)","(6.5, 13.0, 9.58)","(71.0, 350.0, 163.33333333333331)"
09-01-2023 14:48:22.272687,"(5.0, 11.0, 8.433333333333334)","(3.5, 4.4, 4.0)","(6.5, 9.0, 8.86)","(3.8, 5.1, 4.551612903225806)","(31.0, 100.0, 77.6923076923077)","(4.6, 6.0, 5.258333333333334)","(6.5, 13.0, 9.58)","(71.0, 350.0, 158.42105263157896)"
