,Cortes,Darksaber,Kokonotsu,Lonfire,Ponte Vecchio,Rackermann,The Woke Waiter,Thornycroft,Dreamtime Girl,Field The Moment,Shuffle Dancer
14-12-2022 14:37:31.195282,"(13.0, 16.5, 16.185185185185187)","(31.0, 55.0, 54.1551724137931)","(51.0, 70.0, 66.95652173913044)","(11.0, 14.0, 13.760784313725491)","(31.0, 55.0, 53.03030303030303)","(1.95, 2.18, 2.1778017585931257)","(12.0, 16.5, 15.989878542510121)","(13.0, 18.0, 17.528846153846153)","(31.0, 48.0, 47.225806451612904)","(7.5, 9.2, 9.051020408163264)","(8.0, 10.5, 10.321828358208956)"
14-12-2022 14:37:32.645829,"(13.0, 16.5, 15.826086956521738)","(31.0, 55.0, 53.333333333333336)","(51.0, 70.0, 66.95652173913044)","(11.0, 14.0, 13.705454545454545)","(31.0, 55.0, 53.03030303030303)","(1.95, 2.18, 2.178377049180328)","(12.0, 16.5, 15.989878542510121)","(13.0, 18.0, 17.537735849056602)","(31.0, 48.0, 47.20634920634921)","(7.5, 9.2, 8.938686131386861)","(8.0, 10.5, 10.32048872180451)"
14-12-2022 14:37:34.104303,"(13.0, 16.0, 15.826086956521738)","(31.0, 55.0, 52.142857142857146)","(51.0, 70.0, 66.95652173913044)","(11.0, 14.0, 13.705454545454545)","(31.0, 55.0, 53.03030303030303)","(1.95, 2.18, 2.1834478203434613)","(12.0, 16.5, 15.989878542510121)","(13.0, 18.0, 17.537735849056602)","(31.0, 48.0, 47.20634920634921)","(7.5, 9.0, 9.060633484162896)","(8.0, 10.5, 10.31384015594542)"
14-12-2022 14:37:35.589313,"(13.0, 16.0, 15.826086956521738)","(31.0, 55.0, 52.142857142857146)","(51.0, 70.0, 65.16129032258064)","(11.0, 14.0, 13.705454545454545)","(31.0, 55.0, 53.03030303030303)","(1.95, 2.2, 2.1837061118335503)","(12.0, 16.5, 15.989878542510121)","(13.0, 18.0, 17.537735849056602)","(31.0, 48.0, 47.20634920634921)","(7.5, 9.2, 9.05296442687747)","(8.0, 10.5, 10.312015503875969)"
14-12-2022 14:37:37.058428,"(13.0, 16.0, 15.905405405405405)","(31.0, 55.0, 52.89473684210526)","(51.0, 70.0, 62.972972972972975)","(11.0, 14.0, 13.708661417322835)","(31.0, 55.0, 51.388888888888886)","(1.95, 2.2, 2.184763124199744)","(12.0, 16.5, 15.989878542510121)","(13.0, 18.0, 17.537735849056602)","(31.0, 48.0, 46.45454545454545)","(7.5, 9.2, 9.043037974683545)","(8.0, 10.5, 10.291397849462365)"
14-12-2022 14:37:38.511404,"(13.0, 16.5, 15.905405405405405)","(31.0, 55.0, 53.63636363636363)","(51.0, 70.0, 61.19047619047619)","(11.0, 14.0, 13.708661417322835)","(31.0, 55.0, 51.388888888888886)","(1.95, 2.2, 2.1865865384615386)","(12.0, 16.5, 15.922018348623853)","(13.0, 18.0, 17.109375)","(31.0, 48.0, 43.333333333333336)","(7.5, 9.2, 8.947368421052632)","(8.0, 10.5, 10.238903394255875)"
14-12-2022 14:37:39.941382,"(13.0, 16.5, 16.28846153846154)","(31.0, 55.0, 54.0625)","(51.0, 65.0, 61.470588235294116)","(11.0, 14.0, 13.721014492753623)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.1931712158808936)","(12.0, 16.5, 15.961538461538462)","(13.0, 17.5, 17.42)","(31.0, 44.0, 43.411764705882355)","(7.5, 9.2, 8.93481012658228)","(8.0, 10.5, 10.271689497716896)"
14-12-2022 14:37:41.362109,"(13.0, 16.5, 16.41111111111111)","(31.0, 55.0, 54.0625)","(51.0, 65.0, 61.470588235294116)","(11.0, 14.0, 13.710714285714285)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.193772621809745)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.384615384615383)","(31.0, 44.0, 43.411764705882355)","(7.5, 9.0, 8.92450331125828)","(8.0, 10.5, 10.247983870967742)"
14-12-2022 14:37:42.808310,"(13.0, 17.0, 16.474358974358974)","(31.0, 55.0, 54.25)","(51.0, 65.0, 61.8421052631579)","(11.0, 14.0, 13.710714285714285)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.1916387004641202)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.434782608695652)","(31.0, 44.0, 43.411764705882355)","(7.5, 9.0, 8.92450331125828)","(8.0, 10.5, 10.244897959183673)"
14-12-2022 14:37:44.298571,"(13.0, 16.5, 16.393939393939394)","(31.0, 55.0, 53.84615384615385)","(51.0, 60.0, 59.642857142857146)","(11.0, 14.0, 13.765384615384615)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.1916387004641202)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.434782608695652)","(31.0, 44.0, 43.411764705882355)","(7.5, 9.0, 8.92450331125828)","(8.0, 10.5, 10.244897959183673)"
14-12-2022 14:37:45.748460,"(13.0, 16.5, 16.393939393939394)","(31.0, 55.0, 52.5)","(51.0, 65.0, 61.5)","(11.0, 14.0, 13.722602739726028)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.192111292962357)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.4811320754717)","(31.0, 44.0, 43.54545454545455)","(7.5, 9.0, 8.91908396946565)","(8.0, 10.5, 10.221706864564007)"
14-12-2022 14:37:47.195753,"(13.0, 16.5, 16.393939393939394)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 61.111111111111114)","(11.0, 14.0, 13.740350877192983)","(31.0, 55.0, 51.829268292682926)","(1.95, 2.2, 2.1920439844760673)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.4811320754717)","(31.0, 44.0, 43.54545454545455)","(7.5, 9.0, 8.913454545454545)","(8.0, 10.5, 10.203924914675769)"
14-12-2022 14:37:48.760471,"(13.0, 16.5, 16.41025641025641)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 61.111111111111114)","(11.0, 14.0, 13.740350877192983)","(31.0, 55.0, 51.1764705882353)","(1.95, 2.2, 2.189568345323741)","(12.0, 16.5, 15.942477876106194)","(13.0, 17.5, 17.4811320754717)","(31.0, 44.0, 43.54545454545455)","(7.5, 9.0, 8.889614243323443)","(8.0, 10.5, 10.199825479930192)"
14-12-2022 14:37:50.263572,"(13.0, 16.5, 16.41025641025641)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 61.666666666666664)","(11.0, 14.0, 13.95045045045045)","(31.0, 55.0, 51.1764705882353)","(1.95, 2.2, 2.1912654320987657)","(12.0, 16.5, 15.942477876106194)","(13.0, 17.5, 17.47222222222222)","(31.0, 44.0, 43.54545454545455)","(7.5, 9.0, 8.923188405797102)","(8.0, 10.5, 10.200174825174825)"
14-12-2022 14:37:51.709364,"(13.0, 16.5, 16.42222222222222)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 61.666666666666664)","(11.0, 14.0, 14.283333333333333)","(31.0, 55.0, 51.0)","(1.95, 2.2, 2.1913614163614166)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.431818181818183)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.927340823970038)","(8.0, 10.5, 10.197530864197532)"
14-12-2022 14:37:53.300856,"(13.0, 16.5, 16.333333333333332)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.5)","(11.0, 14.5, 14.293103448275861)","(31.0, 55.0, 51.0)","(1.95, 2.2, 2.1914277071990322)","(12.0, 16.5, 15.94915254237288)","(13.0, 17.5, 17.431818181818183)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.911607142857143)","(8.0, 10.5, 10.197530864197532)"
14-12-2022 14:37:54.828338,"(13.0, 16.5, 16.42222222222222)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.666666666666664)","(11.0, 14.5, 14.342105263157894)","(31.0, 55.0, 51.0)","(1.95, 2.2, 2.1758869701726846)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.475)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.896525096525098)","(8.0, 10.5, 10.195325542570952)"
14-12-2022 14:37:56.402894,"(13.0, 16.5, 16.481012658227847)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 63.333333333333336)","(11.0, 14.5, 14.456521739130435)","(31.0, 55.0, 51.1764705882353)","(1.95, 2.18, 2.1751044776119404)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.37142857142857)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.887234042553192)","(8.0, 10.5, 10.195325542570952)"
14-12-2022 14:37:57.951710,"(13.0, 17.0, 16.481012658227847)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 63.333333333333336)","(11.0, 14.5, 14.397727272727273)","(31.0, 55.0, 51.111111111111114)","(1.95, 2.18, 2.1792445631438384)","(12.0, 16.5, 15.956896551724139)","(13.0, 17.5, 17.535087719298247)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.877692307692309)","(8.0, 10.5, 10.200328407224958)"
14-12-2022 14:37:59.470476,"(13.0, 17.0, 16.463768115942027)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.5)","(11.0, 14.5, 14.397727272727273)","(31.0, 55.0, 51.111111111111114)","(1.95, 2.18, 2.1792445631438384)","(12.0, 16.5, 15.956896551724139)","(13.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.36)","(7.5, 9.0, 8.877692307692309)","(8.0, 10.5, 10.190152801358234)"
14-12-2022 14:38:01.014145,"(13.0, 17.0, 16.513513513513512)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.5, 14.245033112582782)","(31.0, 55.0, 50.833333333333336)","(1.95, 2.18, 2.1830440708768744)","(12.0, 16.5, 15.90566037735849)","(13.0, 18.0, 17.71505376344086)","(31.0, 44.0, 43.333333333333336)","(7.5, 9.0, 8.884363636363636)","(8.0, 10.5, 10.190152801358234)"
14-12-2022 14:38:02.442167,"(13.0, 17.0, 16.431818181818183)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.5, 13.923387096774194)","(31.0, 55.0, 52.05263157894737)","(1.95, 2.2, 2.181931034482759)","(12.0, 16.5, 15.843434343434344)","(13.0, 18.0, 17.57936507936508)","(31.0, 44.0, 43.111111111111114)","(7.5, 9.0, 8.9438202247191)","(8.0, 10.5, 10.174688057040997)"
14-12-2022 14:38:03.958564,"(13.0, 16.5, 16.134615384615383)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.0, 13.923387096774194)","(31.0, 55.0, 51.208333333333336)","(1.95, 2.2, 2.189250256761383)","(12.0, 16.5, 15.843434343434344)","(13.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.0, 8.984)","(8.0, 10.5, 10.194581280788178)"
14-12-2022 14:38:05.498154,"(13.0, 16.5, 16.036585365853657)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.0, 13.910377358490566)","(31.0, 55.0, 47.57142857142857)","(1.95, 2.2, 2.189533059394845)","(12.0, 16.5, 15.843434343434344)","(13.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 8.985214007782101)","(8.0, 10.5, 10.194581280788178)"
14-12-2022 14:38:06.903492,"(13.0, 16.5, 16.26829268292683)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.0, 13.910377358490566)","(31.0, 48.0, 47.57142857142857)","(1.95, 2.2, 2.1887023929895517)","(12.0, 16.5, 15.86875)","(13.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 8.995884773662551)","(8.0, 10.5, 10.194581280788178)"
14-12-2022 14:38:08.339763,"(13.0, 16.5, 16.4375)","(31.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.708333333333336)","(11.0, 14.0, 13.910377358490566)","(31.0, 48.0, 45.523809523809526)","(1.95, 2.2, 2.189072382290935)","(12.0, 16.0, 15.856164383561644)","(13.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 9.006060606060606)","(8.5, 10.5, 10.189482470784641)"
14-12-2022 14:38:09.861481,"(14.0, 17.0, 16.6056338028169)","(41.0, 55.0, 52.391304347826086)","(51.0, 65.0, 62.82608695652174)","(12.0, 14.0, 13.916666666666666)","(41.0, 46.0, 46.56)","(2.0, 2.2, 2.1892181363798646)","(13.0, 16.0, 15.856164383561644)","(14.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 9.027450980392157)","(8.5, 10.5, 10.189482470784641)"
14-12-2022 14:38:11.712632,"(14.0, 17.0, 16.61904761904762)","(41.0, 55.0, 53.18181818181818)","(51.0, 65.0, 62.82608695652174)","(12.0, 14.0, 13.916666666666666)","(41.0, 48.0, 46.56)","(2.0, 2.2, 2.187511636233441)","(13.0, 16.0, 15.86875)","(14.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.2, 9.0336)","(8.5, 10.5, 10.194581280788178)"
14-12-2022 14:38:13.688807,"(14.0, 17.0, 16.21)","(41.0, 55.0, 53.421052631578945)","(51.0, 65.0, 63.10344827586207)","(12.0, 14.0, 13.782738095238095)","(41.0, 48.0, 46.56)","(2.0, 2.2, 2.187902097902098)","(13.0, 16.0, 15.86875)","(14.0, 18.0, 17.535087719298247)","(31.0, 44.0, 43.27272727272727)","(7.5, 9.4, 9.228959276018099)","(8.5, 10.5, 10.176422764227642)"
14-12-2022 14:38:15.800035,"(14.0, 16.5, 16.33)","(41.0, 55.0, 54.02439024390244)","(51.0, 65.0, 64.47368421052632)","(12.0, 14.0, 13.806451612903226)","(41.0, 48.0, 46.13333333333333)","(2.0, 2.2, 2.1874479666986875)","(13.0, 16.0, 15.81891891891892)","(14.0, 18.0, 17.3125)","(31.0, 44.0, 43.473684210526315)","(7.5, 9.4, 9.229090909090909)","(8.5, 10.5, 9.826341463414634)"
14-12-2022 14:38:17.672876,"(14.0, 16.5, 16.365079365079364)","(41.0, 55.0, 54.21568627450981)","(51.0, 65.0, 60.78947368421053)","(12.0, 14.0, 13.819444444444445)","(41.0, 48.0, 46.44444444444444)","(2.0, 2.2, 2.187330601953987)","(13.0, 16.5, 15.967105263157894)","(14.0, 17.5, 17.412280701754387)","(31.0, 44.0, 44.17142857142857)","(8.0, 9.4, 9.188588588588589)","(8.5, 10.0, 9.803703703703704)"
14-12-2022 14:38:19.682152,"(14.0, 16.5, 16.365079365079364)","(41.0, 55.0, 54.67391304347826)","(51.0, 65.0, 60.78947368421053)","(12.0, 14.0, 13.831896551724139)","(41.0, 48.0, 46.666666666666664)","(2.0, 2.2, 2.1876991431291657)","(13.0, 16.0, 15.771084337349398)","(14.0, 17.5, 17.412280701754387)","(31.0, 46.0, 44.17142857142857)","(8.0, 9.4, 9.194752186588921)","(8.5, 10.0, 9.80294117647059)"
14-12-2022 14:38:21.477670,"(14.0, 16.5, 16.34259259259259)","(41.0, 55.0, 58.19444444444444)","(51.0, 65.0, 60.0)","(12.0, 14.0, 13.833333333333334)","(41.0, 48.0, 47.57142857142857)","(2.0, 2.2, 2.189069851610568)","(13.0, 16.0, 15.786516853932584)","(14.0, 17.5, 17.419354838709676)","(31.0, 46.0, 44.17142857142857)","(8.0, 9.4, 9.194752186588921)","(8.5, 10.0, 9.816438356164385)"
14-12-2022 14:38:23.442596,"(14.0, 16.5, 16.34259259259259)","(41.0, 60.0, 57.592592592592595)","(51.0, 65.0, 59.0)","(12.0, 14.0, 14.005050505050505)","(41.0, 48.0, 47.57142857142857)","(2.0, 2.2, 2.188096161302831)","(13.0, 16.0, 15.786516853932584)","(14.0, 17.5, 17.419354838709676)","(31.0, 46.0, 44.17142857142857)","(8.0, 9.4, 9.194752186588921)","(8.5, 10.0, 9.889256198347107)"
14-12-2022 14:38:25.524022,"(14.0, 16.5, 16.34259259259259)","(41.0, 60.0, 57.592592592592595)","(51.0, 65.0, 61.666666666666664)","(12.0, 14.5, 14.008064516129032)","(41.0, 48.0, 47.57142857142857)","(2.0, 2.2, 2.187843866171004)","(13.0, 16.0, 15.786516853932584)","(14.0, 17.5, 17.419354838709676)","(31.0, 46.0, 44.17142857142857)","(8.0, 9.4, 9.194752186588921)","(8.5, 10.0, 9.897709923664122)"
14-12-2022 14:38:27.260980,"(14.0, 16.5, 16.536231884057973)","(41.0, 60.0, 57.592592592592595)","(51.0, 65.0, 62.0)","(12.0, 14.5, 14.005555555555556)","(41.0, 48.0, 47.57142857142857)","(2.0, 2.2, 2.188751850024667)","(13.0, 16.0, 15.771084337349398)","(14.0, 17.5, 17.410714285714285)","(31.0, 46.0, 44.17142857142857)","(8.0, 9.4, 9.185041551246538)","(8.5, 10.0, 9.892800000000001)"
14-12-2022 14:38:28.909133,"(14.0, 17.0, 16.746031746031747)","(41.0, 60.0, 57.64705882352941)","(51.0, 65.0, 61.1764705882353)","(12.0, 14.5, 14.155038759689923)","(41.0, 48.0, 47.1)","(2.0, 2.2, 2.1903009097270822)","(13.0, 16.0, 15.780898876404494)","(14.0, 17.5, 16.95679012345679)","(31.0, 46.0, 42.94736842105263)","(8.0, 9.4, 9.137333333333334)","(8.5, 10.0, 9.875925925925927)"
14-12-2022 14:38:30.513665,"(14.0, 17.0, 16.746031746031747)","(41.0, 60.0, 57.77777777777778)","(51.0, 65.0, 61.73076923076923)","(12.0, 14.5, 13.852173913043478)","(41.0, 48.0, 46.61538461538461)","(2.0, 2.2, 2.194943934760449)","(13.0, 16.0, 15.61038961038961)","(14.0, 17.0, 17.219101123595507)","(31.0, 44.0, 43.89473684210526)","(8.0, 9.4, 9.176388888888889)","(8.5, 10.0, 9.866666666666667)"
14-12-2022 14:38:32.122984,"(14.0, 17.0, 16.746031746031747)","(41.0, 60.0, 57.77777777777778)","(51.0, 65.0, 61.73076923076923)","(12.0, 14.0, 13.852173913043478)","(41.0, 48.0, 46.61538461538461)","(2.0, 2.22, 2.1950823045267494)","(13.0, 16.0, 15.61038961038961)","(14.0, 17.5, 17.195652173913043)","(31.0, 46.0, 44.35294117647059)","(8.0, 9.4, 8.966972477064221)","(8.5, 10.0, 9.877625570776255)"
14-12-2022 14:38:33.856068,"(14.0, 17.0, 16.746031746031747)","(41.0, 60.0, 57.77777777777778)","(51.0, 65.0, 61.73076923076923)","(12.0, 14.0, 13.846153846153847)","(41.0, 48.0, 47.303030303030305)","(2.0, 2.22, 2.1988286713286715)","(13.0, 16.0, 15.757731958762886)","(14.0, 17.5, 17.259615384615383)","(31.0, 46.0, 44.75)","(8.0, 9.0, 8.993333333333334)","(8.5, 10.0, 9.90074074074074)"
14-12-2022 14:38:35.874342,"(14.0, 17.0, 16.825396825396826)","(41.0, 60.0, 58.095238095238095)","(51.0, 65.0, 61.8421052631579)","(12.0, 14.0, 13.861538461538462)","(41.0, 48.0, 47.36231884057971)","(2.0, 2.22, 2.200601265822785)","(13.0, 16.0, 15.726744186046512)","(14.0, 17.5, 17.247474747474747)","(31.0, 46.0, 44.333333333333336)","(8.0, 9.0, 8.993333333333334)","(8.5, 10.0, 9.817877094972067)"
14-12-2022 14:38:37.720975,"(14.0, 17.0, 16.825396825396826)","(41.0, 60.0, 58.095238095238095)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.86861313868613)","(41.0, 48.0, 47.540983606557376)","(2.0, 2.22, 2.202112259970458)","(13.0, 16.0, 15.726744186046512)","(14.0, 17.5, 17.225490196078432)","(31.0, 46.0, 44.333333333333336)","(8.0, 9.0, 8.955080213903743)","(8.5, 10.0, 9.830769230769231)"
14-12-2022 14:38:39.363551,"(14.0, 17.0, 16.825396825396826)","(41.0, 60.0, 58.095238095238095)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.86861313868613)","(41.0, 48.0, 47.582089552238806)","(2.0, 2.22, 2.199823293172691)","(13.0, 16.0, 15.786363636363637)","(14.0, 17.5, 17.25862068965517)","(31.0, 46.0, 44.13333333333333)","(7.5, 9.0, 8.968041237113402)","(8.5, 10.0, 9.830769230769231)"
14-12-2022 14:38:41.320703,"(14.0, 17.0, 16.822580645161292)","(41.0, 60.0, 58.095238095238095)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.857558139534884)","(41.0, 48.0, 47.582089552238806)","(2.0, 2.22, 2.1774990695943433)","(13.0, 16.0, 15.788288288288289)","(14.0, 17.5, 17.397959183673468)","(31.0, 46.0, 44.2)","(7.5, 9.2, 8.96)","(8.5, 10.0, 9.812658227848102)"
14-12-2022 14:38:43.189943,"(14.0, 17.0, 16.865853658536587)","(41.0, 60.0, 59.25925925925926)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.857558139534884)","(41.0, 48.0, 49.5)","(2.0, 2.18, 2.171797062750334)","(13.0, 16.0, 15.788288288288289)","(14.0, 17.5, 17.39)","(31.0, 46.0, 44.2)","(7.5, 9.2, 8.981308411214954)","(8.5, 10.0, 9.812658227848102)"
14-12-2022 14:38:45.029248,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.73684210526316)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.850609756097562)","(41.0, 50.0, 49.666666666666664)","(2.0, 2.18, 2.1765201192250374)","(13.0, 16.0, 15.788288288288289)","(14.0, 18.0, 17.39)","(31.0, 46.0, 44.2)","(7.5, 9.0, 8.966881720430107)","(8.5, 10.0, 9.742465753424659)"
14-12-2022 14:38:46.698869,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.73684210526316)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 13.852409638554217)","(41.0, 50.0, 49.333333333333336)","(2.0, 2.18, 2.1899935191186004)","(13.0, 16.0, 15.774038461538462)","(14.0, 18.0, 17.39)","(31.0, 46.0, 44.2)","(7.5, 9.2, 8.963368421052632)","(8.5, 9.8, 9.69375)"
14-12-2022 14:38:48.373370,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.73684210526316)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.0, 14.269953051643192)","(41.0, 50.0, 48.38095238095238)","(2.0, 2.2, 2.1911203566121844)","(13.0, 16.0, 15.70253164556962)","(14.0, 18.0, 17.371134020618555)","(31.0, 46.0, 44.61538461538461)","(7.5, 9.2, 8.982170542635659)","(8.5, 9.6, 9.56574074074074)"
14-12-2022 14:38:50.169661,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.10714285714286)","(51.0, 65.0, 61.60377358490566)","(12.0, 14.5, 14.289017341040463)","(41.0, 50.0, 48.38095238095238)","(2.0, 2.2, 2.1859045657397873)","(13.0, 16.0, 15.70253164556962)","(14.0, 18.0, 17.285714285714285)","(31.0, 46.0, 45.27272727272727)","(7.5, 9.2, 8.95)","(8.5, 9.6, 9.58206896551724)"
14-12-2022 14:38:52.001140,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.10714285714286)","(51.0, 65.0, 59.375)","(12.0, 14.5, 14.307017543859649)","(41.0, 50.0, 48.38095238095238)","(2.0, 2.2, 2.190012385434729)","(13.0, 16.0, 15.7)","(14.0, 18.0, 17.561643835616437)","(31.0, 46.0, 45.27272727272727)","(7.5, 9.0, 8.935593220338983)","(8.5, 9.6, 9.522222222222222)"
14-12-2022 14:38:53.833957,"(14.0, 17.0, 16.86144578313253)","(41.0, 60.0, 59.10714285714286)","(51.0, 60.0, 59.375)","(12.0, 14.5, 14.304347826086957)","(41.0, 50.0, 47.36)","(2.0, 2.2, 2.1888375194487666)","(13.0, 16.0, 15.720930232558139)","(14.0, 18.0, 17.38235294117647)","(31.0, 46.0, 45.0)","(7.5, 9.0, 8.935593220338983)","(8.5, 9.6, 9.523636363636363)"
14-12-2022 14:38:55.740963,"(14.0, 17.0, 16.841666666666665)","(41.0, 65.0, 58.484848484848484)","(51.0, 60.0, 59.375)","(12.0, 14.5, 14.125)","(41.0, 48.0, 47.36)","(2.0, 2.2, 2.1963524769837792)","(13.0, 16.0, 15.852112676056338)","(14.0, 17.5, 17.38235294117647)","(31.0, 46.0, 43.6)","(7.5, 9.0, 8.962962962962964)","(8.5, 9.6, 9.523076923076923)"
14-12-2022 14:38:57.913119,"(14.0, 17.0, 16.91)","(41.0, 65.0, 58.285714285714285)","(51.0, 65.0, 61.724137931034484)","(12.0, 14.5, 14.174107142857142)","(41.0, 48.0, 47.47826086956522)","(2.0, 2.18, 2.160327868852459)","(13.0, 16.5, 16.075)","(14.0, 18.0, 17.760416666666668)","(31.0, 46.0, 44.758620689655174)","(7.5, 9.0, 8.962962962962964)","(8.5, 9.6, 9.532758620689656)"
14-12-2022 14:38:59.617383,"(14.0, 17.0, 16.826923076923077)","(41.0, 65.0, 59.473684210526315)","(51.0, 65.0, 60.76923076923077)","(12.0, 14.5, 14.185714285714285)","(41.0, 48.0, 47.2093023255814)","(2.0, 2.18, 2.1610526315789476)","(13.0, 16.5, 16.07)","(14.0, 18.0, 17.760416666666668)","(31.0, 46.0, 44.758620689655174)","(7.5, 9.0, 9.022857142857143)","(8.5, 9.8, 9.635467980295566)"
14-12-2022 14:39:01.496157,"(14.0, 17.0, 16.870689655172413)","(41.0, 60.0, 59.473684210526315)","(51.0, 65.0, 61.27906976744186)","(12.0, 14.5, 14.159663865546218)","(41.0, 50.0, 47.368421052631575)","(2.0, 2.18, 2.1676665453221697)","(13.0, 16.5, 15.827272727272728)","(14.0, 18.0, 17.523809523809526)","(31.0, 46.0, 45.81818181818182)","(7.5, 9.2, 9.022222222222222)","(8.5, 9.8, 9.604651162790697)"
14-12-2022 14:39:03.491282,"(14.0, 17.0, 16.860759493670887)","(41.0, 60.0, 55.5)","(51.0, 65.0, 61.27906976744186)","(12.0, 14.5, 14.23611111111111)","(41.0, 48.0, 46.375)","(2.0, 2.18, 2.166455782312925)","(13.0, 16.5, 15.860576923076923)","(14.0, 18.0, 17.371794871794872)","(31.0, 46.0, 45.55555555555556)","(7.5, 9.2, 9.03103448275862)","(8.5, 9.8, 9.61125)"
14-12-2022 14:39:05.294554,"(14.0, 17.0, 16.81904761904762)","(41.0, 60.0, 55.26315789473684)","(51.0, 65.0, 60.816326530612244)","(12.0, 14.5, 14.191729323308271)","(41.0, 48.0, 46.370370370370374)","(2.0, 2.18, 2.167199736755512)","(13.0, 16.0, 15.815126050420169)","(14.0, 17.5, 17.315217391304348)","(31.0, 48.0, 45.55555555555556)","(7.5, 9.2, 8.944072948328268)","(8.5, 9.8, 9.68560606060606)"
14-12-2022 14:39:07.085532,"(14.0, 17.0, 16.872222222222224)","(41.0, 60.0, 55.208333333333336)","(51.0, 65.0, 61.06382978723404)","(12.0, 14.5, 14.223756906077348)","(41.0, 48.0, 46.285714285714285)","(2.0, 2.18, 2.1684257975034678)","(13.0, 16.0, 15.785714285714286)","(14.0, 17.5, 17.41747572815534)","(31.0, 48.0, 45.8)","(7.5, 9.0, 8.95398773006135)","(8.5, 9.8, 9.690181818181818)"
14-12-2022 14:39:08.749282,"(14.0, 17.0, 16.89047619047619)","(41.0, 60.0, 55.869565217391305)","(51.0, 65.0, 60.725806451612904)","(12.0, 14.5, 14.223756906077348)","(41.0, 50.0, 46.666666666666664)","(1.95, 2.18, 2.170292921074044)","(13.0, 16.0, 15.569565217391304)","(15.0, 18.0, 17.388349514563107)","(31.0, 48.0, 45.9375)","(8.0, 9.0, 8.927586206896551)","(8.5, 9.8, 9.590789473684211)"
