,Starofremembrance,Kermadec,Castor Troy,Eye See Double,Streetside Classic,Loyola Trios,Whey Better,Debt Till We Part,Blacklist,Jackson Neptune
08-01-2023 18:42:26.580451,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.428571428571427)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:27.804397,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.428571428571427)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:29.044623,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.428571428571427)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:30.263260,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.428571428571427)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:31.424056,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.428571428571427)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:32.587549,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:33.841053,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:35.038472,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:36.231970,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:37.404472,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:38.626563,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:39.855927,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:41.054790,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:42.310008,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:43.559048,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:44.748847,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:45.973419,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:47.197515,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:48.401521,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:49.638567,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 31.333333333333336)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:50.846562,"(71.0, 160.0, 148.88888888888889)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 32.25)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:52.079595,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:53.188220,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:54.282987,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:55.453362,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:56.699517,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:58.122115,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:42:59.377502,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:00.633596,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:01.846290,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:03.058621,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:04.265321,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:05.497847,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:06.837476,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:08.117533,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:09.409568,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:10.593516,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:11.752061,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.493333333333333)","(5.5, 8.0, 7.16)","(20.0, 36.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:12.949101,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.949999999999999)","(10.0, 15.5, 12.885714285714286)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.6, 5.448275862068965)","(5.5, 8.0, 7.16)","(20.0, 36.0, 27.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:14.151344,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 6.042857142857143)","(10.0, 15.0, 13.133333333333333)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.5, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 34.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:15.285491,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:16.459827,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:17.631541,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:18.781883,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:19.962390,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:21.271534,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:22.879727,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:24.211917,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:25.557257,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:26.831719,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:28.145833,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:29.414068,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:30.635468,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:31.928573,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:33.134688,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:34.367684,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:35.523823,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:36.724620,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:37.850231,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:39.045409,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:40.180674,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:41.348977,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.3517241379310345)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:42.906062,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:44.197614,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:45.423332,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:46.874414,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:48.190254,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:49.367010,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
08-01-2023 18:43:50.697240,"(71.0, 160.0, 143.33333333333334)","(4.8, 6.6, 5.35)","(10.0, 14.5, 12.314285714285715)","(8.5, 13.0, 11.466666666666667)","(5.5, 8.6, 7.6)","(26.0, 50.0, 33.333333333333336)","(4.2, 5.4, 5.213333333333334)","(5.5, 8.0, 7.16)","(20.0, 32.0, 26.0)","(5.5, 7.8, 6.96)"
