,Bushmans Prayer,Ishmy Ruby,Short Deuce,My Dad Baz,Tame The Beast,American Star,Nullify
12-01-2023 10:57:55.196307,"(2.8, 3.1, 2.966666666666667)","(20.0, 36.0, 33.81818181818182)","(9.0, 13.5, 13.233333333333333)","(7.0, 15.0, 14.363636363636363)","(3.5, 3.6, 3.5782608695652174)","(13.0, 44.0, 36.72727272727273)","(3.7, 5.4, 5.277777777777778)"
12-01-2023 10:57:56.204427,"(2.8, 3.1, 2.9608695652173913)","(20.0, 36.0, 30.0)","(9.0, 13.5, 13.233333333333333)","(7.0, 15.0, 14.363636363636363)","(3.5, 3.6, 3.5642857142857145)","(13.0, 44.0, 36.72727272727273)","(3.7, 5.4, 5.277777777777778)"
12-01-2023 10:57:57.346803,"(2.7, 3.1, 2.9608695652173913)","(18.0, 36.0, 30.0)","(9.0, 13.5, 13.233333333333333)","(8.5, 15.0, 14.363636363636363)","(3.4, 3.6, 3.5782608695652174)","(15.0, 44.0, 36.72727272727273)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:57:58.612183,"(2.7, 3.1, 2.9608695652173913)","(18.0, 36.0, 30.0)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.416666666666666)","(3.4, 3.6, 3.5642857142857145)","(15.0, 44.0, 40.0)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:57:59.698803,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 30.0)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.416666666666666)","(3.4, 3.6, 3.5642857142857145)","(15.0, 44.0, 39.38461538461539)","(3.8, 5.4, 5.125)"
12-01-2023 10:58:00.856722,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.5)","(9.0, 13.5, 13.214285714285714)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.6090909090909093)","(15.0, 44.0, 39.38461538461539)","(3.8, 5.4, 5.170833333333333)"
12-01-2023 10:58:02.033355,"(2.7, 3.1, 2.9628571428571426)","(18.0, 36.0, 34.38461538461539)","(9.0, 13.5, 13.214285714285714)","(8.5, 15.0, 14.475)","(3.4, 3.7, 3.6090909090909093)","(15.0, 44.0, 40.25)","(3.8, 5.4, 5.140740740740741)"
12-01-2023 10:58:03.163717,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.214285714285714)","(8.5, 15.0, 14.475)","(3.4, 3.7, 3.5642857142857145)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:04.432634,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.5473684210526315)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:05.451087,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.5473684210526315)","(15.0, 44.0, 39.714285714285715)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:06.435673,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.5473684210526315)","(15.0, 44.0, 39.714285714285715)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:07.387650,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.5473684210526315)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:08.706206,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.475)","(3.4, 3.6, 3.61304347826087)","(15.0, 44.0, 39.714285714285715)","(3.8, 5.4, 5.1380952380952385)"
12-01-2023 10:58:09.795927,"(2.7, 3.1, 2.9608695652173913)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.192307692307692)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.7, 3.611111111111111)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.110526315789474)"
12-01-2023 10:58:10.804274,"(2.7, 3.1, 2.9608695652173913)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.192307692307692)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.7, 3.611111111111111)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.170833333333333)"
12-01-2023 10:58:11.858672,"(2.7, 3.1, 2.9608695652173913)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.192307692307692)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.7, 3.55)","(15.0, 44.0, 39.714285714285715)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:12.886581,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.6, 3.55)","(15.0, 44.0, 39.714285714285715)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:13.958502,"(2.7, 3.1, 2.9592)","(18.0, 36.0, 34.6875)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.6, 3.5444444444444443)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:14.902059,"(2.7, 3.1, 2.9994285714285716)","(18.0, 36.0, 34.714285714285715)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.6, 3.5444444444444443)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:15.858415,"(2.7, 3.1, 3.005)","(18.0, 36.0, 35.30769230769231)","(9.0, 13.5, 13.25)","(8.5, 15.0, 14.447368421052632)","(3.4, 3.6, 3.5444444444444443)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.277777777777778)"
12-01-2023 10:58:16.884305,"(2.7, 3.1, 2.9994285714285716)","(18.0, 36.0, 35.30769230769231)","(9.0, 13.5, 13.153846153846153)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.5210526315789474)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.05625)"
12-01-2023 10:58:18.066664,"(2.7, 3.1, 2.9994285714285716)","(18.0, 36.0, 35.30769230769231)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.5571428571428574)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.140740740740741)"
12-01-2023 10:58:19.126244,"(2.7, 3.1, 2.9786206896551723)","(18.0, 36.0, 35.30769230769231)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.523529411764706)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.273076923076923)"
12-01-2023 10:58:20.125710,"(2.7, 3.1, 2.983076923076923)","(18.0, 36.0, 35.30769230769231)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.5142857142857142)","(15.0, 44.0, 39.0)","(3.8, 5.4, 5.318518518518519)"
12-01-2023 10:58:21.094741,"(2.7, 3.1, 2.9786206896551723)","(18.0, 36.0, 35.07692307692308)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.522222222222222)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.318518518518519)"
12-01-2023 10:58:22.014829,"(2.7, 3.1, 2.9786206896551723)","(18.0, 36.0, 35.07692307692308)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.522222222222222)","(15.0, 44.0, 38.54545454545455)","(3.8, 5.4, 5.318518518518519)"
12-01-2023 10:58:23.000160,"(2.7, 3.1, 2.9989473684210526)","(18.0, 36.0, 35.07692307692308)","(9.0, 13.5, 13.1875)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.522222222222222)","(15.0, 44.0, 40.92307692307692)","(3.8, 5.4, 5.331250000000001)"
12-01-2023 10:58:23.905637,"(2.7, 3.1, 2.9989473684210526)","(18.0, 36.0, 35.07692307692308)","(9.0, 13.5, 13.1875)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.522222222222222)","(15.0, 44.0, 40.36363636363637)","(3.8, 5.4, 5.331250000000001)"
12-01-2023 10:58:24.846920,"(2.7, 3.1, 3.0073684210526315)","(18.0, 36.0, 35.07692307692308)","(9.0, 13.5, 13.1875)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.52)","(15.0, 44.0, 40.666666666666664)","(3.8, 5.4, 5.331250000000001)"
12-01-2023 10:58:25.768204,"(2.7, 3.1, 3.000952380952381)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.522222222222222)","(15.0, 44.0, 40.36363636363637)","(3.8, 5.4, 5.295238095238095)"
12-01-2023 10:58:26.747624,"(2.7, 3.1, 3.000952380952381)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.55, 3.527777777777778)","(15.0, 44.0, 40.666666666666664)","(3.8, 5.4, 5.295238095238095)"
12-01-2023 10:58:27.752005,"(2.7, 3.1, 3.000952380952381)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.5653846153846156)","(15.0, 44.0, 40.666666666666664)","(3.8, 5.4, 5.295238095238095)"
12-01-2023 10:58:28.757870,"(2.7, 3.1, 3.000952380952381)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.166666666666666)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.6, 3.5500000000000003)","(15.0, 44.0, 40.36363636363637)","(3.8, 5.4, 5.359259259259259)"
12-01-2023 10:58:29.842805,"(2.7, 3.1, 2.9892307692307694)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.120689655172415)","(3.4, 3.7, 3.5500000000000003)","(15.0, 44.0, 40.666666666666664)","(3.8, 5.4, 5.359259259259259)"
12-01-2023 10:58:31.028454,"(2.7, 3.1, 2.9892307692307694)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.089285714285714)","(3.4, 3.7, 3.5333333333333337)","(15.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.371428571428572)"
12-01-2023 10:58:32.071406,"(2.7, 3.1, 2.9892307692307694)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.205882352941176)","(8.5, 15.0, 14.26923076923077)","(3.4, 3.7, 3.5333333333333337)","(15.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.371428571428572)"
12-01-2023 10:58:33.010396,"(2.7, 3.1, 2.9892307692307694)","(18.0, 36.0, 35.47826086956522)","(9.0, 13.5, 13.205882352941176)","(8.5, 14.5, 14.26923076923077)","(3.4, 3.7, 3.5833333333333335)","(15.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.371428571428572)"
12-01-2023 10:58:33.998962,"(2.7, 3.1, 2.9892307692307694)","(20.0, 65.0, 35.291666666666664)","(9.0, 13.5, 13.205882352941176)","(9.0, 14.5, 14.26923076923077)","(3.3, 3.65, 3.540909090909091)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.352)"
12-01-2023 10:58:34.989031,"(2.7, 3.1, 2.9892307692307694)","(20.0, 60.0, 34.89655172413793)","(9.0, 13.5, 13.166666666666666)","(9.0, 14.5, 14.26923076923077)","(3.3, 3.65, 3.540909090909091)","(17.0, 44.0, 40.52173913043478)","(3.8, 5.4, 5.352)"
12-01-2023 10:58:36.118437,"(2.7, 3.1, 2.9892307692307694)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.142857142857142)","(9.0, 14.5, 14.233333333333334)","(3.3, 3.65, 3.540909090909091)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.352)"
12-01-2023 10:58:37.061952,"(2.7, 3.1, 2.993333333333333)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.142857142857142)","(9.0, 14.5, 14.233333333333334)","(3.3, 3.65, 3.540909090909091)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.4, 5.705263157894737)"
12-01-2023 10:58:38.024589,"(2.7, 3.1, 2.993333333333333)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.1875)","(9.0, 14.5, 14.333333333333334)","(3.3, 3.55, 3.4833333333333334)","(17.0, 44.0, 38.666666666666664)","(3.8, 5.8, 5.607692307692307)"
12-01-2023 10:58:39.033824,"(2.7, 3.1, 2.993333333333333)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.178571428571429)","(9.0, 14.5, 14.289473684210526)","(3.3, 3.55, 3.4833333333333334)","(17.0, 44.0, 38.666666666666664)","(3.8, 5.8, 5.607692307692307)"
12-01-2023 10:58:40.042640,"(2.7, 3.1, 2.9874074074074075)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.2)","(9.0, 14.5, 14.045454545454545)","(3.3, 3.55, 3.4763157894736842)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.8, 5.607692307692307)"
12-01-2023 10:58:41.062780,"(2.7, 3.1, 2.9874074074074075)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.2)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.55, 3.4763157894736842)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.8, 5.630357142857143)"
12-01-2023 10:58:42.115792,"(2.7, 3.1, 2.9874074074074075)","(20.0, 60.0, 34.78787878787879)","(9.0, 13.5, 13.2)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.55, 3.4763157894736842)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.8, 5.627272727272727)"
12-01-2023 10:58:43.125214,"(2.7, 3.1, 2.9874074074074075)","(20.0, 60.0, 38.10526315789474)","(9.0, 13.5, 13.2)","(9.0, 14.5, 13.7)","(3.3, 3.55, 3.5214285714285714)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.8, 5.520588235294118)"
12-01-2023 10:58:44.101542,"(2.7, 3.1, 2.982666666666667)","(20.0, 55.0, 49.75)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.7)","(3.3, 3.55, 3.5125)","(17.0, 44.0, 40.19047619047619)","(3.8, 5.8, 5.520588235294118)"
12-01-2023 10:58:45.188180,"(2.7, 3.1, 2.982666666666667)","(20.0, 50.0, 37.0)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.75)","(3.3, 3.55, 3.6166666666666667)","(17.0, 44.0, 38.48275862068966)","(3.8, 5.8, 5.520588235294118)"
12-01-2023 10:58:46.180475,"(2.7, 3.1, 2.982666666666667)","(20.0, 50.0, 37.0)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.75)","(3.3, 3.65, 3.6166666666666667)","(17.0, 44.0, 38.48275862068966)","(3.8, 5.8, 5.65)"
12-01-2023 10:58:47.250304,"(2.7, 3.1, 2.982666666666667)","(20.0, 48.0, 46.0)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.7)","(3.3, 3.55, 3.471739130434783)","(17.0, 44.0, 38.48275862068966)","(3.8, 5.8, 5.671428571428572)"
12-01-2023 10:58:48.216753,"(2.7, 3.1, 2.9956521739130433)","(20.0, 48.0, 46.0)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.868421052631579)","(3.3, 3.55, 3.471739130434783)","(17.0, 44.0, 38.48275862068966)","(3.8, 5.8, 5.685714285714286)"
12-01-2023 10:58:49.231597,"(2.7, 3.1, 2.9956521739130433)","(20.0, 48.0, 41.0)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.5)","(3.3, 3.55, 3.48125)","(17.0, 44.0, 42.0)","(3.8, 5.8, 5.685714285714286)"
12-01-2023 10:58:50.199518,"(2.7, 3.1, 3.011111111111111)","(20.0, 46.0, 39.53846153846154)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.642857142857142)","(3.3, 3.55, 3.48125)","(17.0, 42.0, 40.5)","(3.8, 5.8, 5.685714285714286)"
12-01-2023 10:58:51.172021,"(2.7, 3.1, 3.0073684210526315)","(20.0, 44.0, 42.57142857142857)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.642857142857142)","(3.3, 3.55, 3.48125)","(17.0, 42.0, 40.5)","(3.8, 5.8, 5.666666666666667)"
12-01-2023 10:58:52.118351,"(2.7, 3.1, 3.0073684210526315)","(20.0, 44.0, 39.45454545454545)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.55, 3.4857142857142858)","(17.0, 42.0, 40.5)","(3.8, 5.8, 5.666666666666667)"
12-01-2023 10:58:53.108171,"(2.7, 3.1, 3.000952380952381)","(20.0, 42.0, 40.857142857142854)","(9.0, 13.5, 13.153846153846153)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.55, 3.4884615384615385)","(17.0, 42.0, 38.285714285714285)","(3.8, 5.8, 5.622222222222222)"
12-01-2023 10:58:54.044950,"(2.7, 3.1, 3.000952380952381)","(20.0, 42.0, 40.857142857142854)","(9.0, 15.0, 13.76923076923077)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.55, 3.4884615384615385)","(17.0, 42.0, 38.285714285714285)","(3.8, 5.8, 5.622222222222222)"
12-01-2023 10:58:54.987951,"(2.7, 3.1, 2.998181818181818)","(20.0, 44.0, 38.61538461538461)","(9.0, 15.0, 13.434782608695652)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.65, 3.592857142857143)","(17.0, 42.0, 38.36363636363637)","(3.8, 5.8, 5.681481481481481)"
12-01-2023 10:58:55.988466,"(2.7, 3.1, 3.000952380952381)","(20.0, 42.0, 38.0)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.672413793103448)","(3.3, 3.65, 3.5666666666666664)","(17.0, 42.0, 38.19047619047619)","(3.8, 5.8, 5.704)"
12-01-2023 10:58:57.015274,"(2.7, 3.1, 3.000952380952381)","(20.0, 42.0, 38.0)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.681818181818182)","(3.3, 3.6, 3.466666666666667)","(17.0, 42.0, 38.19047619047619)","(3.8, 5.8, 5.704)"
12-01-2023 10:58:58.103087,"(2.7, 3.1, 3.000952380952381)","(20.0, 42.0, 38.0)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.38888888888889)","(3.3, 3.6, 3.433333333333333)","(17.0, 42.0, 38.19047619047619)","(3.8, 5.8, 5.72)"
12-01-2023 10:58:59.187599,"(2.7, 3.1, 3.000952380952381)","(20.0, 40.0, 37.0)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.5)","(3.3, 3.6, 3.4571428571428573)","(17.0, 42.0, 37.714285714285715)","(3.8, 5.8, 5.72)"
12-01-2023 10:59:00.292435,"(2.7, 3.1, 3.000952380952381)","(20.0, 40.0, 39.63636363636364)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.5)","(3.3, 3.6, 3.411111111111111)","(17.0, 42.0, 36.92307692307692)","(3.8, 5.8, 5.673684210526315)"
12-01-2023 10:59:01.404053,"(2.7, 3.1, 3.0054545454545454)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.428571428571429)","(3.3, 3.5, 3.425)","(17.0, 40.0, 36.36363636363637)","(3.8, 5.8, 5.7172413793103445)"
12-01-2023 10:59:02.458819,"(2.7, 3.1, 2.995)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.555555555555555)","(9.0, 14.5, 13.428571428571429)","(3.3, 3.5, 3.425)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.747826086956522)"
12-01-2023 10:59:03.488605,"(2.7, 3.1, 3.036)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.470588235294118)","(9.0, 14.5, 13.6)","(3.3, 3.5, 3.425)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.75)"
12-01-2023 10:59:04.548146,"(2.7, 3.1, 3.0300000000000002)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.470588235294118)","(9.0, 14.5, 13.634615384615385)","(3.3, 3.5, 3.411111111111111)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.75)"
12-01-2023 10:59:05.582704,"(2.7, 3.1, 3.0825)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.470588235294118)","(9.0, 14.5, 13.634615384615385)","(3.3, 3.5, 3.425)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.75)"
12-01-2023 10:59:06.544908,"(2.7, 3.1, 3.084)","(20.0, 36.0, 35.81818181818182)","(9.0, 15.0, 13.470588235294118)","(9.0, 14.5, 13.634615384615385)","(3.3, 3.5, 3.411111111111111)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.7631578947368425)"
12-01-2023 10:59:07.532448,"(2.7, 3.1, 3.0300000000000002)","(20.0, 36.0, 35.81818181818182)","(9.0, 14.5, 13.666666666666666)","(9.0, 14.5, 13.634615384615385)","(3.3, 3.55, 3.4088235294117646)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.7631578947368425)"
12-01-2023 10:59:08.548064,"(2.7, 3.1, 3.0854545454545454)","(20.0, 36.0, 35.81818181818182)","(9.0, 14.5, 13.352941176470589)","(9.0, 14.5, 13.634615384615385)","(3.3, 3.55, 3.45)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.722222222222222)"
12-01-2023 10:59:09.526626,"(2.7, 3.1, 3.0825)","(20.0, 36.0, 35.81818181818182)","(9.0, 14.5, 13.352941176470589)","(9.0, 14.5, 13.868421052631579)","(3.3, 3.5, 3.475)","(17.0, 40.0, 36.25)","(3.8, 5.8, 5.722222222222222)"
12-01-2023 10:59:10.479265,"(2.6, 3.1, 3.0825)","(21.0, 36.0, 35.81818181818182)","(10.0, 14.5, 13.352941176470589)","(10.0, 14.5, 13.7)","(3.0, 3.5, 3.475)","(21.0, 40.0, 36.18181818181818)","(4.2, 5.8, 5.733333333333333)"
12-01-2023 10:59:11.417563,"(2.6, 3.2, 3.1680555555555556)","(21.0, 34.0, 33.90909090909091)","(10.0, 13.5, 13.4)","(10.0, 14.0, 13.875)","(3.0, 3.4, 3.367857142857143)","(21.0, 40.0, 35.5)","(4.2, 5.8, 5.761111111111111)"
12-01-2023 10:59:12.341237,"(2.6, 3.2, 2.996923076923077)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.710526315789474)","(3.0, 3.45, 3.3833333333333333)","(21.0, 40.0, 35.64705882352941)","(4.2, 5.8, 5.761111111111111)"
12-01-2023 10:59:13.301394,"(2.6, 3.15, 3.065)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.375)","(3.0, 3.45, 3.422727272727273)","(21.0, 38.0, 35.64705882352941)","(4.2, 5.8, 5.775)"
12-01-2023 10:59:14.433225,"(2.6, 3.15, 3.0272727272727273)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.521739130434783)","(3.0, 3.45, 3.5)","(21.0, 38.0, 35.5)","(4.2, 5.8, 5.775)"
12-01-2023 10:59:15.467920,"(2.6, 3.15, 3.02)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.521739130434783)","(3.0, 3.55, 3.5)","(21.0, 38.0, 35.5)","(4.2, 5.8, 5.775)"
12-01-2023 10:59:16.479281,"(2.6, 3.15, 3.060952380952381)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.25)","(3.0, 3.55, 3.5)","(21.0, 38.0, 35.142857142857146)","(4.2, 5.8, 5.791304347826086)"
12-01-2023 10:59:17.516601,"(2.6, 3.15, 3.060952380952381)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 12.625)","(3.0, 3.55, 3.5)","(21.0, 38.0, 35.142857142857146)","(4.2, 5.8, 5.783333333333333)"
12-01-2023 10:59:18.590204,"(2.6, 3.15, 3.023076923076923)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 12.625)","(3.0, 3.55, 3.5)","(21.0, 38.0, 35.142857142857146)","(4.2, 5.8, 5.783333333333333)"
12-01-2023 10:59:19.674300,"(2.6, 3.15, 3.0214285714285714)","(21.0, 36.0, 35.78947368421053)","(10.0, 14.5, 13.2)","(10.0, 14.5, 12.625)","(3.0, 3.55, 3.4499999999999997)","(21.0, 38.0, 35.142857142857146)","(4.2, 5.8, 5.908333333333333)"
12-01-2023 10:59:20.785521,"(2.6, 3.15, 3.057272727272727)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 12.625)","(3.0, 3.55, 3.425)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.2, 5.819047619047619)"
12-01-2023 10:59:21.819108,"(2.6, 3.15, 3.015)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 12.625)","(3.0, 3.55, 3.485)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.2, 5.8388888888888895)"
12-01-2023 10:59:22.836985,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.136363636363637)","(3.0, 3.5, 3.4625)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.2, 5.8730769230769235)"
12-01-2023 10:59:23.825573,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.477272727272727)","(3.0, 3.5, 3.4625)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.2, 5.884615384615385)"
12-01-2023 10:59:24.774295,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.25)","(3.0, 3.4, 3.389130434782609)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.0, 5.884615384615385)"
12-01-2023 10:59:25.704575,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.76470588235294)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.477272727272727)","(3.0, 3.5, 3.4823529411764707)","(21.0, 38.0, 35.142857142857146)","(4.2, 6.0, 5.884615384615385)"
12-01-2023 10:59:26.656499,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.75)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.25)","(3.0, 3.5, 3.4823529411764707)","(21.0, 38.0, 35.333333333333336)","(4.2, 6.0, 5.884615384615385)"
12-01-2023 10:59:27.618920,"(2.6, 3.1, 3.066666666666667)","(21.0, 36.0, 35.75)","(10.0, 14.5, 13.2)","(10.0, 14.5, 13.666666666666666)","(3.0, 3.5, 3.4823529411764707)","(21.0, 38.0, 35.333333333333336)","(4.2, 6.0, 5.814285714285714)"
