,Poor Wally,Betty Boop,Princess Lilly,Gin And Vodka,Deputy Mayor
11-01-2023 18:57:53.300770,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:54.200700,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:55.018703,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:55.847243,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:56.685763,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:57.564125,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:58.396889,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:59.183429,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:57:59.967481,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:00.927104,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 3.9727272727272727)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:01.761036,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:02.652712,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:03.589709,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.133333333333334)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:04.422070,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:05.266509,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.166666666666667)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:06.122411,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:06.996056,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:07.862677,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:08.721771,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:09.539333,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:10.348143,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:11.141678,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:12.053786,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:13.044975,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:13.825233,"(1.28, 1.6, 1.5469387755102042)","(21.0, 80.0, 43.125)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:14.657280,"(1.28, 1.6, 1.5380952380952382)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:15.558914,"(1.28, 1.6, 1.475)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:16.417310,"(1.28, 1.6, 1.475)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:17.292152,"(1.28, 1.6, 1.475)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:18.095711,"(1.28, 1.6, 1.475)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:18.997560,"(1.28, 1.6, 1.475)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:19.880687,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:20.702124,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:21.637053,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:22.532955,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:23.352425,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:24.133102,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:24.957839,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:25.835005,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:26.694133,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:27.477428,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:28.265529,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:29.153375,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:30.087450,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:30.941909,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:31.773890,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:32.838811,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:33.733282,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:34.545657,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:35.429425,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:36.464033,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:37.401940,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:38.204253,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:39.075667,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:40.041971,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:40.894636,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:41.717648,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:42.572478,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:43.449486,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 42.8)","(3.5, 5.5, 4.1)","(10.0, 20.0, 18.0)"
11-01-2023 18:58:44.249724,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:45.093337,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:45.945763,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:46.855799,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:47.669317,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:48.513997,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:49.494006,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:50.351267,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:51.152005,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:52.017972,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:52.932516,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:53.843047,"(1.28, 1.6, 1.4285714285714286)","(21.0, 85.0, 45.0)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:54.659538,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:55.507244,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:56.405483,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:57.262015,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:58.069812,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:58.878857,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:58:59.788895,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:00.654286,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:01.490999,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:02.349992,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:03.216613,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:04.015692,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:04.849181,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:05.776207,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:06.661637,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:07.504391,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:08.334008,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:09.213422,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:10.078834,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:10.996823,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:11.892985,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:12.714741,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:13.617388,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:14.491968,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:15.354659,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:16.182685,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:17.117777,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:18.058303,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:18.988881,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:19.828576,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:20.630785,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:21.461102,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:22.417783,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:23.311398,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:24.192147,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:25.109041,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.166666666666667)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:25.997624,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:26.818769,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.081818181818182)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:27.766435,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:28.738591,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:29.619697,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:30.441483,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:31.350702,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.133333333333334)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:32.365517,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:33.250678,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:34.078795,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:35.011691,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:35.956224,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:36.820342,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:37.737206,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:38.648545,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:39.480312,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:40.401753,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:41.394116,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:42.258652,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.1)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:43.073119,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 43.125)","(51.0, 70.0, 47.333333333333336)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:43.947713,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 37.81818181818181)","(51.0, 70.0, 54.0)","(3.5, 5.5, 4.00909090909091)","(10.0, 20.0, 15.25)"
11-01-2023 18:59:44.892025,"(1.28, 1.6, 1.4285714285714286)","(21.0, 80.0, 37.09090909090909)","(51.0, 70.0, 54.0)","(3.5, 5.5, 4.066666666666666)","(10.0, 20.0, 15.25)"
