,Count On Me,Direct Affect,Jessandi,Mikasa,Myeyesadoreyou,Penfold Park,Calm Down,Dark Lever
15-12-2022 13:15:31.321779,"(6.5, 8.8, 8.55)","(4.6, 5.8, 5.621428571428571)","(15.0, 19.0, 18.6)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.4, 7.246153846153846)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.671428571428572)","(51.0, 160.0, 90.0)"
15-12-2022 13:15:32.448076,"(6.5, 8.8, 8.55)","(4.6, 5.8, 5.621428571428571)","(15.0, 19.0, 18.6)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.4, 7.246153846153846)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.671428571428572)","(51.0, 150.0, 86.66666666666667)"
15-12-2022 13:15:33.597325,"(6.5, 8.8, 8.55)","(4.6, 5.8, 5.621428571428571)","(15.0, 19.0, 18.6)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.4, 7.246153846153846)","(20.0, 40.0, 36.470588235294116)","(3.8, 4.7, 4.671428571428572)","(51.0, 140.0, 95.0)"
15-12-2022 13:15:34.938949,"(6.5, 8.8, 8.55)","(4.6, 5.8, 5.621428571428571)","(15.0, 19.0, 17.333333333333332)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.4, 7.113043478260869)","(20.0, 40.0, 36.470588235294116)","(3.8, 4.7, 4.671428571428572)","(51.0, 130.0, 90.0)"
15-12-2022 13:15:36.129195,"(6.5, 8.8, 8.64)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.789473684210527)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 36.470588235294116)","(3.8, 4.7, 4.6000000000000005)","(51.0, 150.0, 90.0)"
15-12-2022 13:15:37.345182,"(6.5, 8.8, 8.64)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 36.470588235294116)","(3.8, 4.7, 4.6000000000000005)","(51.0, 150.0, 90.0)"
15-12-2022 13:15:38.558841,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 36.36363636363636)","(3.8, 4.7, 4.513793103448276)","(51.0, 150.0, 90.0)"
15-12-2022 13:15:39.626882,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.513793103448276)","(51.0, 150.0, 72.85714285714286)"
15-12-2022 13:15:40.701725,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.513793103448276)","(51.0, 150.0, 86.66666666666667)"
15-12-2022 13:15:41.937478,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.513793103448276)","(51.0, 140.0, 86.66666666666667)"
15-12-2022 13:15:43.148604,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 35.0)","(3.8, 4.7, 4.532)","(51.0, 140.0, 86.66666666666667)"
15-12-2022 13:15:44.218598,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 40.0, 32.0)","(3.8, 4.7, 4.532)","(51.0, 140.0, 86.66666666666667)"
15-12-2022 13:15:45.266543,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(15.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(20.0, 34.0, 32.0)","(3.8, 4.7, 4.532)","(51.0, 140.0, 86.66666666666667)"
15-12-2022 13:15:46.403753,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(21.0, 34.0, 30.88888888888889)","(3.8, 4.7, 4.555172413793104)","(41.0, 140.0, 117.14285714285714)"
15-12-2022 13:15:47.559560,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(21.0, 28.0, 27.57142857142857)","(3.8, 4.7, 4.555172413793104)","(41.0, 150.0, 93.33333333333333)"
15-12-2022 13:15:48.650104,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(21.0, 28.0, 27.0)","(3.8, 4.7, 4.555172413793104)","(41.0, 150.0, 93.33333333333333)"
15-12-2022 13:15:49.736587,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(21.0, 28.0, 27.0)","(3.8, 4.7, 4.555172413793104)","(41.0, 150.0, 93.33333333333333)"
15-12-2022 13:15:50.772758,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.314285714285714)","(5.5, 7.2, 7.113043478260869)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.7, 4.555172413793104)","(41.0, 150.0, 93.33333333333333)"
15-12-2022 13:15:51.849463,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.684210526315788)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.7, 4.380869565217392)","(41.0, 150.0, 93.33333333333333)"
15-12-2022 13:15:53.086465,"(6.5, 8.8, 8.56)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.333333333333332)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.4, 4.380869565217392)","(41.0, 150.0, 69.0625)"
15-12-2022 13:15:54.157724,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.333333333333332)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.4, 4.380172413793104)","(41.0, 130.0, 76.0)"
15-12-2022 13:15:55.295386,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.5)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.4, 4.380172413793104)","(41.0, 120.0, 76.0)"
15-12-2022 13:15:56.558152,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.5)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.4, 4.380172413793104)","(41.0, 120.0, 76.0)"
15-12-2022 13:15:57.679209,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.8, 5.621428571428571)","(14.0, 18.0, 17.5)","(3.7, 4.4, 4.345454545454546)","(5.5, 7.2, 7.1230769230769235)","(21.0, 28.0, 26.666666666666668)","(3.8, 4.4, 4.380172413793104)","(41.0, 120.0, 76.0)"
15-12-2022 13:15:58.892954,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.8, 5.464285714285714)","(14.0, 18.0, 17.555555555555557)","(3.7, 4.4, 4.333333333333333)","(5.5, 7.2, 7.947368421052632)","(21.0, 28.0, 27.0)","(3.8, 4.4, 4.385321100917431)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:00.158285,"(6.5, 8.8, 8.600000000000001)","(4.6, 5.5, 5.428571428571429)","(14.0, 18.0, 17.555555555555557)","(3.7, 4.4, 4.333333333333333)","(5.5, 8.0, 7.7835616438356166)","(21.0, 28.0, 27.0)","(3.8, 4.4, 4.385185185185185)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:01.381312,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 18.0, 17.555555555555557)","(3.7, 4.4, 4.333333333333333)","(5.5, 7.8, 7.7835616438356166)","(21.0, 28.0, 26.0)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:02.628334,"(6.5, 8.8, 8.636363636363637)","(4.6, 5.5, 5.428571428571429)","(14.0, 18.0, 17.555555555555557)","(3.7, 4.4, 4.333333333333333)","(5.5, 7.8, 7.7835616438356166)","(21.0, 28.0, 26.0)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:03.867114,"(6.5, 8.8, 8.636363636363637)","(4.6, 5.5, 5.428571428571429)","(14.0, 18.0, 17.666666666666668)","(3.7, 4.4, 4.333333333333333)","(5.5, 7.8, 7.7835616438356166)","(21.0, 28.0, 26.0)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:04.963130,"(6.5, 8.8, 8.636363636363637)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.666666666666668)","(3.7, 4.4, 4.333333333333333)","(5.5, 7.8, 7.7835616438356166)","(21.0, 28.0, 26.0)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:06.064045,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.666666666666668)","(3.7, 4.4, 4.34)","(5.5, 7.8, 7.784210526315789)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:07.073503,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.666666666666668)","(3.7, 4.4, 4.34)","(5.5, 7.8, 7.784210526315789)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:08.198034,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.8125)","(3.7, 4.4, 4.34)","(5.5, 7.8, 7.666666666666666)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:09.313177,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.8125)","(3.7, 4.4, 4.34)","(5.5, 7.8, 7.707692307692308)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 95.55555555555556)"
15-12-2022 13:16:10.444289,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(14.0, 20.0, 17.8125)","(3.7, 4.4, 4.34)","(5.5, 7.8, 7.75)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 95.55555555555556)"
15-12-2022 13:16:11.576310,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(15.0, 20.0, 18.25)","(3.7, 4.4, 4.34)","(5.5, 8.0, 7.75)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.384615384615385)","(41.0, 120.0, 83.33333333333333)"
15-12-2022 13:16:12.660571,"(6.5, 8.8, 8.542857142857143)","(4.6, 5.5, 5.428571428571429)","(15.0, 21.0, 18.375)","(3.7, 4.4, 4.34)","(5.5, 8.0, 7.75)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.4, 4.614792899408284)","(41.0, 120.0, 71.0)"
15-12-2022 13:16:13.755837,"(6.5, 8.8, 8.4)","(4.6, 5.5, 5.428571428571429)","(15.0, 20.0, 18.285714285714285)","(3.7, 4.4, 4.152173913043478)","(5.5, 8.0, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 110.0, 79.0)"
15-12-2022 13:16:14.897053,"(6.5, 8.8, 8.56)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 19.29310344827586)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 100.0, 80.0)"
15-12-2022 13:16:15.987202,"(6.5, 9.0, 8.294117647058824)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 18.964285714285715)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 95.0, 80.0)"
15-12-2022 13:16:17.083300,"(6.5, 8.8, 8.5)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 18.964285714285715)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 95.0, 80.0)"
15-12-2022 13:16:18.207512,"(6.5, 8.8, 8.5)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 18.964285714285715)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 95.0, 81.0)"
15-12-2022 13:16:19.296196,"(6.5, 8.8, 8.5)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 18.964285714285715)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.707692307692308)","(20.0, 28.0, 27.0)","(3.8, 4.7, 4.614792899408284)","(41.0, 95.0, 81.0)"
15-12-2022 13:16:20.425945,"(6.5, 8.8, 8.5)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 19.153846153846153)","(3.7, 4.4, 4.152173913043478)","(5.5, 8.0, 7.75)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 95.0, 82.5)"
15-12-2022 13:16:21.543532,"(6.5, 8.8, 8.5)","(4.6, 5.5, 5.428571428571429)","(15.0, 19.5, 19.153846153846153)","(3.7, 4.4, 4.152173913043478)","(5.5, 8.0, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 90.0, 82.5)"
15-12-2022 13:16:22.618110,"(6.5, 8.8, 8.5)","(4.6, 5.8, 5.621428571428571)","(15.0, 19.0, 18.2)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 90.0, 77.5)"
15-12-2022 13:16:23.750052,"(6.5, 8.8, 8.5)","(4.6, 5.8, 5.68095238095238)","(15.0, 19.0, 18.2)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 77.5)"
15-12-2022 13:16:24.803570,"(6.5, 8.8, 8.5)","(4.6, 5.8, 5.68095238095238)","(15.0, 19.0, 18.2)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 77.5)"
15-12-2022 13:16:25.910778,"(6.5, 8.8, 8.5)","(4.6, 5.8, 5.68095238095238)","(15.0, 19.0, 18.2)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:27.028065,"(6.5, 8.6, 8.428571428571429)","(4.6, 5.8, 5.68095238095238)","(15.0, 18.5, 17.642857142857142)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:28.125823,"(6.5, 8.6, 8.428571428571429)","(4.6, 5.8, 5.68095238095238)","(15.0, 18.5, 17.642857142857142)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:29.266984,"(6.5, 8.6, 8.49090909090909)","(4.6, 5.8, 5.7)","(15.0, 18.5, 18.257575757575758)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.6)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.614792899408284)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:30.427664,"(6.5, 8.6, 8.485714285714286)","(4.6, 5.8, 5.7)","(15.0, 18.5, 18.257575757575758)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.338461538461538)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:31.559625,"(6.5, 8.6, 8.485714285714286)","(4.6, 5.8, 5.7)","(15.0, 18.5, 18.257575757575758)","(3.7, 4.4, 4.152173913043478)","(5.5, 7.8, 7.338461538461538)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:32.688326,"(6.5, 8.6, 8.485714285714286)","(4.6, 5.8, 5.7)","(14.0, 18.5, 17.5)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:33.771652,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.5)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:34.829552,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.3)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(21.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:35.936753,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.3)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:37.044353,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.3)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:38.144120,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.666666666666668)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:39.314265,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.666666666666668)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:40.520771,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.666666666666668)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 72.5)"
15-12-2022 13:16:41.679218,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.666666666666668)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 83.33333333333333)"
15-12-2022 13:16:42.844700,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.666666666666668)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 85.0, 90.21739130434783)"
15-12-2022 13:16:44.008966,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 19.0, 17.75)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 110.0, 88.33333333333333)"
15-12-2022 13:16:45.127189,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.75)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:46.261804,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.75)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:47.455012,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 17.75)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:48.630882,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.707407407407407)","(14.0, 18.5, 18.353658536585364)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:49.867944,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.0, 18.897435897435898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:51.088108,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.0, 18.897435897435898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:52.285727,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.0, 18.897435897435898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:53.464115,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.0, 18.897435897435898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(20.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:54.658871,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 20.0, 19.26530612244898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:55.827656,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:57.002347,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:58.216692,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.4375)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:16:59.345289,"(6.5, 8.6, 8.5)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:17:00.478004,"(6.5, 8.6, 8.466666666666667)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:17:01.679658,"(6.5, 8.6, 8.466666666666667)","(4.6, 5.8, 5.691304347826087)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.4)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:17:02.874956,"(6.5, 8.6, 8.466666666666667)","(4.6, 5.8, 5.5777777777777775)","(14.0, 19.5, 19.25609756097561)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.533333333333333)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:17:04.128478,"(6.5, 8.6, 8.457142857142857)","(4.6, 5.8, 5.5777777777777775)","(14.0, 19.5, 19.371794871794872)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.533333333333333)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
15-12-2022 13:17:05.370284,"(6.5, 8.6, 8.333333333333332)","(4.6, 5.8, 5.55)","(14.0, 19.0, 18.897435897435898)","(3.7, 4.4, 4.172)","(5.5, 7.8, 7.533333333333333)","(19.0, 28.0, 27.428571428571427)","(3.8, 4.7, 4.423684210526316)","(41.0, 95.0, 88.33333333333333)"
