,Miss Indi,Up The Score,Skylas Elite,Upper West Side,Locked Up,Our Girl Lola,Unacceptable Max,Framalda
09-01-2023 13:53:07.003000,"(6.0, 7.6, 7.252631578947368)","(7.5, 8.8, 8.72)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.7, 2.6333333333333333)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:08.010637,"(6.0, 7.6, 7.252631578947368)","(7.5, 8.8, 8.72)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.7, 2.6333333333333333)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:09.061010,"(6.0, 7.6, 7.3130434782608695)","(7.5, 8.8, 8.72)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.7, 2.6277777777777778)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:10.071913,"(6.0, 7.6, 7.3130434782608695)","(7.5, 8.8, 8.72)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.7, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:11.108129,"(6.0, 7.6, 7.3130434782608695)","(7.5, 9.0, 8.942857142857143)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:12.119916,"(6.0, 7.6, 7.211764705882353)","(7.5, 9.0, 8.942857142857143)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:13.112528,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.0, 8.942857142857143)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:14.156232,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:15.165014,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:16.177585,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:17.163080,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:18.144747,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:19.181390,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.2, 9.145454545454545)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:20.330547,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.2, 8.857142857142856)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:21.435374,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.2, 8.927272727272726)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.6, 6.6, 6.5473684210526315)"
09-01-2023 13:53:22.565787,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.5473684210526315)"
09-01-2023 13:53:23.637801,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.5473684210526315)"
09-01-2023 13:53:24.914452,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6166666666666667)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.5473684210526315)"
09-01-2023 13:53:26.186911,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.5473684210526315)"
09-01-2023 13:53:27.467267,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.927272727272726)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.512195121951219)"
09-01-2023 13:53:28.600313,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.2, 8.927272727272726)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.512195121951219)"
09-01-2023 13:53:29.672608,"(6.0, 7.6, 7.0086956521739125)","(7.5, 9.2, 8.927272727272726)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.93333333333333)","(10.0, 17.0, 15.857142857142858)","(7.5, 11.5, 11.369565217391305)","(4.8, 6.6, 6.512195121951219)"
09-01-2023 13:53:30.759961,"(6.0, 7.6, 7.0086956521739125)","(7.5, 8.8, 8.709090909090909)","(31.0, 34.0, 32.064516129032256)","(2.15, 2.68, 2.6148148148148147)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.631578947368421)","(7.5, 11.5, 11.392857142857142)","(4.8, 6.6, 6.552380952380952)"
09-01-2023 13:53:31.869458,"(6.0, 7.6, 7.114285714285714)","(7.5, 8.8, 8.7375)","(31.0, 34.0, 32.05714285714286)","(2.15, 2.68, 2.6125000000000003)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.09090909090909)","(7.5, 11.5, 11.392857142857142)","(4.8, 6.6, 6.552380952380952)"
09-01-2023 13:53:33.115562,"(6.0, 7.6, 7.114285714285714)","(7.5, 8.8, 8.68)","(31.0, 34.0, 32.05714285714286)","(2.15, 2.68, 2.62)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.8)","(7.5, 11.5, 11.411764705882353)","(4.8, 6.6, 6.552380952380952)"
09-01-2023 13:53:34.329393,"(6.0, 7.6, 7.114285714285714)","(7.5, 8.8, 8.666666666666668)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.633846153846154)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.6, 6.107692307692308)"
09-01-2023 13:53:35.546682,"(6.0, 7.4, 7.3500000000000005)","(7.5, 8.8, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6423076923076922)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.2, 6.039285714285715)"
09-01-2023 13:53:36.698384,"(6.0, 7.4, 7.3500000000000005)","(7.5, 9.0, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.7, 2.6423076923076922)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.0)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.2, 6.039285714285715)"
09-01-2023 13:53:37.818740,"(6.0, 7.4, 7.3500000000000005)","(7.5, 9.0, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.7, 2.6423076923076922)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.2, 6.033333333333333)"
09-01-2023 13:53:38.999791,"(6.0, 7.4, 7.3500000000000005)","(7.5, 9.0, 8.914285714285715)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.7, 2.628)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.2, 6.0928571428571425)"
09-01-2023 13:53:40.156402,"(6.0, 7.4, 7.3500000000000005)","(7.5, 9.0, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.7, 2.6444444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(7.5, 11.5, 11.434782608695652)","(4.8, 6.2, 6.0928571428571425)"
09-01-2023 13:53:41.409418,"(6.0, 7.4, 7.3500000000000005)","(7.5, 9.0, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.7, 2.656)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 15.705882352941176)","(8.0, 11.5, 11.8)","(4.8, 6.2, 6.094444444444444)"
09-01-2023 13:53:42.540785,"(6.0, 7.4, 7.184)","(7.5, 9.0, 8.9)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.656)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.714285714285715)","(8.0, 12.0, 11.916666666666666)","(4.8, 6.2, 6.136)"
09-01-2023 13:53:43.711531,"(6.0, 7.4, 7.1647058823529415)","(7.5, 9.0, 8.936842105263159)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6385185185185187)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.714285714285715)","(8.0, 12.0, 11.916666666666666)","(4.8, 6.2, 6.127272727272727)"
09-01-2023 13:53:44.992904,"(6.0, 7.4, 7.218181818181819)","(7.5, 9.0, 8.955555555555556)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6290909090909094)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.714285714285715)","(8.0, 12.0, 11.916666666666666)","(4.8, 6.2, 6.127272727272727)"
09-01-2023 13:53:46.208529,"(6.0, 7.4, 7.218181818181819)","(7.5, 9.0, 8.936842105263159)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6290909090909094)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 16.714285714285715)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.2, 6.127272727272727)"
09-01-2023 13:53:47.431040,"(6.0, 7.4, 7.218181818181819)","(7.5, 9.0, 8.566666666666666)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6290909090909094)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.0, 17.142857142857142)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.2, 6.148387096774194)"
09-01-2023 13:53:48.579480,"(6.0, 7.4, 7.066666666666666)","(7.5, 8.6, 8.566666666666666)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.648888888888889)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.666666666666668)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.2, 6.24)"
09-01-2023 13:53:49.695718,"(6.0, 7.4, 7.066666666666666)","(7.5, 8.6, 8.399999999999999)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6352)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.071428571428573)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:50.825131,"(6.0, 7.4, 7.177777777777778)","(7.5, 8.6, 8.549999999999999)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6352)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.071428571428573)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:51.988924,"(6.0, 7.4, 7.133333333333334)","(7.5, 8.6, 8.549999999999999)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6352)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.5)","(8.0, 12.0, 11.954545454545455)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:53.103493,"(6.0, 7.4, 7.12)","(7.5, 8.6, 8.514285714285714)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6526829268292684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.0)","(8.0, 12.0, 12.142857142857142)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:54.278038,"(6.0, 7.4, 7.12)","(7.5, 8.6, 8.45)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6526829268292684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.0)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:55.470148,"(6.0, 7.4, 7.12)","(7.5, 8.6, 8.18)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6526829268292684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.833333333333332)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:56.600123,"(6.0, 7.4, 7.12)","(7.5, 8.2, 8.18)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6526829268292684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.833333333333332)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:57.696558,"(6.0, 7.4, 7.12)","(7.5, 8.2, 8.18)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6333333333333333)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.375)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:53:58.835753,"(6.0, 7.4, 7.12)","(7.5, 8.2, 8.18)","(31.0, 34.0, 32.05882352941177)","(2.15, 2.68, 2.6333333333333333)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.833333333333332)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:54:00.056802,"(6.0, 7.4, 7.12)","(7.5, 8.2, 8.18)","(31.0, 34.0, 30.307692307692307)","(2.15, 2.68, 2.7347572815533985)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.71875)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.24)"
09-01-2023 13:54:01.201092,"(6.0, 7.4, 7.1)","(7.5, 8.2, 8.149999999999999)","(31.0, 32.0, 30.235294117647058)","(2.15, 2.74, 2.631111111111111)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 16.375)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.327272727272727)"
09-01-2023 13:54:02.362847,"(6.0, 7.4, 7.12)","(7.5, 8.6, 8.45)","(31.0, 32.0, 30.4)","(2.15, 2.64, 2.625)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.9)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.336)"
09-01-2023 13:54:03.528077,"(6.0, 7.4, 7.1454545454545455)","(7.5, 8.6, 8.45)","(31.0, 32.0, 30.4)","(2.15, 2.64, 2.626315789473684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.9)","(8.0, 12.5, 12.266666666666666)","(4.8, 6.4, 6.336)"
09-01-2023 13:54:04.729723,"(6.0, 7.4, 7.233333333333333)","(7.5, 8.6, 8.45)","(31.0, 32.0, 30.4)","(2.15, 2.64, 2.626315789473684)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 12.5, 12.185714285714285)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:05.884105,"(6.0, 7.4, 7.224)","(7.5, 8.8, 8.48)","(31.0, 32.0, 30.666666666666668)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 12.5, 12.185714285714285)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:06.997951,"(6.0, 7.4, 7.224)","(7.5, 8.8, 8.423529411764706)","(31.0, 32.0, 30.666666666666668)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 12.5, 12.307692307692308)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:08.099499,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.8, 8.423529411764706)","(31.0, 32.0, 30.666666666666668)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 12.5, 12.647058823529411)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:09.233767,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.8, 8.423529411764706)","(31.0, 32.0, 30.666666666666668)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 13.0, 12.666666666666666)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:10.389312,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.8, 8.423529411764706)","(31.0, 32.0, 30.666666666666668)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 13.0, 12.735294117647058)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:11.693911,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.8, 8.48)","(31.0, 32.0, 30.4)","(2.15, 2.64, 2.6244444444444444)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 13.0, 12.735294117647058)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:13.030231,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.8, 8.48)","(31.0, 32.0, 30.545454545454547)","(2.15, 2.64, 2.625)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 13.0, 12.675675675675675)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:14.331261,"(6.0, 7.4, 7.033333333333333)","(7.5, 8.4, 8.266666666666667)","(31.0, 32.0, 30.545454545454547)","(2.15, 2.64, 2.625)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 13.0, 12.675675675675675)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:15.683589,"(6.0, 7.4, 7.208695652173914)","(7.5, 8.4, 8.266666666666667)","(31.0, 32.0, 30.545454545454547)","(2.15, 2.64, 2.625)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 13.0, 12.727272727272727)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:16.919479,"(6.0, 7.4, 7.208695652173914)","(7.5, 8.4, 8.266666666666667)","(31.0, 32.0, 30.545454545454547)","(2.15, 2.64, 2.5869565217391304)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 13.0, 12.8125)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:18.091490,"(6.0, 7.4, 7.033333333333333)","(7.5, 9.0, 8.948571428571428)","(31.0, 32.0, 30.545454545454547)","(2.15, 2.58, 2.566206896551724)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.833333333333334)","(8.0, 13.0, 12.916666666666666)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:19.271956,"(6.0, 7.4, 7.033333333333333)","(7.5, 9.0, 8.948571428571428)","(31.0, 32.0, 30.571428571428573)","(2.15, 2.58, 2.557777777777778)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 13.0, 12.916666666666666)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:20.734280,"(6.0, 7.4, 7.021052631578947)","(7.5, 9.0, 8.948571428571428)","(31.0, 32.0, 30.571428571428573)","(2.15, 2.58, 2.557777777777778)","(31.0, 46.0, 44.666666666666664)","(10.0, 17.5, 15.681818181818182)","(8.0, 13.0, 12.916666666666666)","(4.8, 6.4, 6.325925925925926)"
09-01-2023 13:54:22.114813,"(6.0, 7.4, 7.021052631578947)","(7.5, 9.0, 8.94)","(31.0, 32.0, 30.75)","(2.2, 2.58, 2.557777777777778)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 16.547619047619047)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:23.366229,"(6.0, 7.4, 7.1692307692307695)","(7.0, 9.0, 8.94)","(26.0, 32.0, 30.75)","(2.2, 2.58, 2.557777777777778)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 17.0)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:24.649810,"(6.0, 7.4, 7.224)","(7.0, 9.0, 8.869565217391305)","(26.0, 32.0, 30.75)","(2.2, 2.58, 2.553913043478261)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 17.07894736842105)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:25.912005,"(6.0, 7.6, 7.568421052631579)","(7.0, 9.0, 8.869565217391305)","(26.0, 32.0, 30.75)","(2.2, 2.58, 2.553913043478261)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 17.07894736842105)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:27.106280,"(6.0, 7.6, 7.466666666666667)","(7.0, 9.0, 8.869565217391305)","(26.0, 32.0, 30.75)","(2.2, 2.58, 2.553913043478261)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 16.416666666666668)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.251428571428572)"
09-01-2023 13:54:28.278091,"(6.0, 7.4, 7.236363636363636)","(7.0, 9.0, 8.90625)","(26.0, 32.0, 31.384615384615383)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 16.6)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.251428571428572)"
09-01-2023 13:54:29.451692,"(6.0, 7.4, 7.236363636363636)","(7.0, 9.0, 8.92258064516129)","(26.0, 32.0, 31.384615384615383)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.251428571428572)"
09-01-2023 13:54:30.621861,"(6.0, 7.4, 7.236363636363636)","(7.0, 9.0, 8.982857142857142)","(26.0, 32.0, 31.428571428571427)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:31.845098,"(6.0, 7.4, 7.236363636363636)","(7.0, 9.0, 8.856)","(26.0, 32.0, 31.555555555555557)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:32.990305,"(6.0, 7.4, 7.175)","(7.0, 9.0, 8.856)","(26.0, 32.0, 31.555555555555557)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:34.186069,"(6.0, 7.4, 7.175)","(7.0, 9.0, 8.807142857142857)","(26.0, 32.0, 31.555555555555557)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:35.232011,"(6.0, 7.4, 7.1)","(7.0, 9.0, 8.807142857142857)","(26.0, 32.0, 31.529411764705884)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.4375)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:36.362597,"(6.0, 7.4, 7.1)","(7.0, 9.0, 8.8)","(26.0, 32.0, 30.666666666666668)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 16.5, 16.833333333333332)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:37.546656,"(6.0, 7.4, 7.175)","(7.0, 9.0, 8.8)","(26.0, 32.0, 31.2)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.0, 16.9)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.325925925925926)"
09-01-2023 13:54:38.720911,"(6.0, 7.4, 7.241176470588235)","(7.0, 9.0, 8.8)","(26.0, 32.0, 31.272727272727273)","(2.2, 2.58, 2.555555555555556)","(31.0, 46.0, 44.666666666666664)","(11.0, 17.0, 16.8)","(9.0, 13.0, 12.946428571428571)","(5.0, 6.4, 6.3090909090909095)"
