,Tiggerlong Rebel,Excess Power,Easy Breezy,Rocket Power,Silky Rose,Tat Panda,Island Chief
15-12-2022 12:20:33.216430,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.2, 2.085714285714286)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 6.90952380952381)"
15-12-2022 12:20:34.105336,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.2, 2.13)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 6.25)"
15-12-2022 12:20:35.020323,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.2, 2.13)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:36.143368,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.1799999999999997)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:37.318938,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.1799999999999997)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:38.319379,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.1142857142857143)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 6.25)"
15-12-2022 12:20:39.489121,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.19)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 6.25)"
15-12-2022 12:20:40.500825,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.19)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:41.774900,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.19)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:43.174990,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.1142857142857143)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.85)"
15-12-2022 12:20:44.379059,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.3, 2.1142857142857143)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:45.501376,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.34, 2.3)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:46.455775,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.34, 2.2714285714285714)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:47.376029,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.34, 2.2714285714285714)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.975)"
15-12-2022 12:20:48.466677,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.34, 2.284)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.85)"
15-12-2022 12:20:49.503058,"(3.7, 5.7, 4.760416666666667)","(1.85, 2.34, 2.284)","(14.0, 29.0, 19.035714285714285)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 7.6, 5.505263157894737)"
15-12-2022 12:20:50.573632,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.277142857142857)","(14.0, 29.0, 14.6)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:20:51.565910,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.277142857142857)","(14.0, 29.0, 14.6)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:20:52.498292,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.277142857142857)","(14.0, 29.0, 14.6)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.673684210526316)"
15-12-2022 12:20:53.478106,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.284)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.673684210526316)"
15-12-2022 12:20:54.392686,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.284)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.673684210526316)"
15-12-2022 12:20:55.391119,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.282857142857143)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.842105263157895)"
15-12-2022 12:20:56.347316,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.282857142857143)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.842105263157895)"
15-12-2022 12:20:57.284230,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.282857142857143)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.842105263157895)"
15-12-2022 12:20:58.201778,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.284)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.842105263157895)"
15-12-2022 12:20:59.158413,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.284)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.842105263157895)"
15-12-2022 12:21:00.350279,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2885714285714287)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.933333333333333)"
15-12-2022 12:21:01.429402,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2885714285714287)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.5600000000000005)"
15-12-2022 12:21:02.630374,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2885714285714287)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:03.682452,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2885714285714287)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 11.2875)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:04.655635,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2279999999999998)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 12.516666666666666)","(4.2, 8.2, 5.336842105263157)"
15-12-2022 12:21:05.796460,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2279999999999998)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 12.516666666666666)","(4.2, 8.2, 5.685714285714286)"
15-12-2022 12:21:06.805216,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2657142857142856)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 12.516666666666666)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:07.799599,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2657142857142856)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 13.5, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:08.746111,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.2657142857142856)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:09.672401,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:10.615320,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.336842105263157)"
15-12-2022 12:21:11.528295,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.336842105263157)"
15-12-2022 12:21:12.568531,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.685714285714286)"
15-12-2022 12:21:13.512097,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:14.399895,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:15.320809,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:16.363179,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 5.673684210526316)"
15-12-2022 12:21:17.408954,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.933333333333334)","(4.2, 8.2, 6.2)"
15-12-2022 12:21:18.455957,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 12.966666666666667)","(4.2, 8.2, 6.246153846153846)"
15-12-2022 12:21:19.394821,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.0)","(4.2, 8.6, 6.246153846153846)"
15-12-2022 12:21:20.397200,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 6.246153846153846)"
15-12-2022 12:21:21.407698,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.3428571428571425)"
15-12-2022 12:21:22.351197,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.3428571428571425)"
15-12-2022 12:21:23.393935,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.3428571428571425)"
15-12-2022 12:21:24.390142,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.782608695652174)"
15-12-2022 12:21:25.414500,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.6)"
15-12-2022 12:21:26.390383,"(3.7, 5.7, 5.2176470588235295)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.6)"
15-12-2022 12:21:27.433822,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.6)"
15-12-2022 12:21:28.371073,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.626086956521739)"
15-12-2022 12:21:29.395532,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 6.315384615384615)"
15-12-2022 12:21:30.282936,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 6.315384615384615)"
15-12-2022 12:21:31.163671,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 6.315384615384615)"
15-12-2022 12:21:32.079447,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 6.315384615384615)"
15-12-2022 12:21:33.013714,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.3428571428571425)"
15-12-2022 12:21:34.147808,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.14)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.7043478260869565)"
15-12-2022 12:21:35.123801,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:36.008999,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:36.974084,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 18.333333333333332)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:38.073565,"(3.7, 5.8, 5.646428571428571)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.3428571428571425)"
15-12-2022 12:21:39.147542,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.14)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.7043478260869565)"
15-12-2022 12:21:40.158330,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:41.189382,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:42.184900,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:43.208516,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 399.2307692307692)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.514285714285714)"
15-12-2022 12:21:44.370627,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.14)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.969230769230769)"
15-12-2022 12:21:45.346380,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.969230769230769)"
15-12-2022 12:21:46.364473,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.969230769230769)"
15-12-2022 12:21:47.423482,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.26)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.969230769230769)"
15-12-2022 12:21:48.511199,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.2119999999999997)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 5.336842105263157)"
15-12-2022 12:21:49.485244,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.2119999999999997)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.2, 5.336842105263157)"
15-12-2022 12:21:50.513563,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.254285714285714)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:51.548830,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.254285714285714)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:52.497601,"(3.7, 5.8, 5.121052631578947)","(1.85, 2.34, 2.254285714285714)","(14.0, 29.0, 17.923076923076923)","(61.0, 550.0, 399.2307692307692)","(61.0, 550.0, 332.22222222222223)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.2, 5.505263157894737)"
15-12-2022 12:21:53.500069,"(3.7, 5.7, 5.553571428571429)","(1.85, 2.34, 2.006666666666667)","(14.0, 28.0, 23.0)","(61.0, 550.0, 354.0)","(61.0, 550.0, 305.0)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.0, 7.25)"
15-12-2022 12:21:54.617658,"(3.7, 5.7, 5.033333333333333)","(1.85, 2.32, 1.844)","(14.0, 28.0, 20.75)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.0, 7.42)"
15-12-2022 12:21:55.810331,"(3.7, 5.7, 5.033333333333333)","(1.85, 2.3, 1.916)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.0, 7.6)"
15-12-2022 12:21:56.843243,"(3.7, 5.7, 5.033333333333333)","(1.85, 2.28, 2.1485714285714286)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.0, 7.6)"
15-12-2022 12:21:57.822065,"(3.7, 5.7, 5.033333333333333)","(1.85, 2.28, 1.9866666666666666)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.0, 7.466666666666667)"
15-12-2022 12:21:58.950837,"(3.7, 5.7, 5.29)","(1.85, 2.24, 1.8581818181818184)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 8.114285714285714)"
15-12-2022 12:22:00.122460,"(3.7, 5.7, 5.05)","(1.85, 2.22, 1.9666666666666668)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 8.049999999999999)"
15-12-2022 12:22:01.235744,"(3.7, 5.7, 5.05)","(1.85, 2.22, 2.1142857142857143)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 13.454545454545453)","(4.2, 8.6, 8.049999999999999)"
15-12-2022 12:22:02.206487,"(3.7, 5.7, 5.05)","(1.85, 2.22, 2.1142857142857143)","(14.0, 28.0, 18.666666666666668)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.0, 12.333333333333332)","(4.2, 8.6, 6.446153846153846)"
15-12-2022 12:22:03.314633,"(3.7, 5.7, 5.05)","(1.85, 2.22, 2.1142857142857143)","(14.0, 28.0, 25.785714285714285)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.5, 12.333333333333332)","(4.2, 8.8, 6.0181818181818185)"
15-12-2022 12:22:04.413622,"(3.7, 5.7, 5.05)","(1.85, 2.22, 1.9666666666666668)","(14.0, 28.0, 25.785714285714285)","(61.0, 550.0, 226.66666666666666)","(61.0, 550.0, 246.875)","(7.5, 14.5, 12.333333333333332)","(4.2, 8.8, 6.0181818181818185)"
