,Flying Foo Foo,Imperial Master,Stellar Lad,Boogie Value,Jet Age,Winlock At Large,Penshurst Lass,Demolition
10-01-2023 14:08:08.266823,"(1.5, 1.72, 1.7178571428571427)","(10.0, 15.5, 15.045454545454545)","(71.0, 240.0, 171.42857142857144)","(3.2, 3.8, 3.7488372093023257)","(21.0, 38.0, 34.72727272727273)","(18.0, 26.0, 24.555555555555557)","(101.0, 720.0, 492.22222222222223)","(51.0, 140.0, 91.25)"
10-01-2023 14:08:09.484627,"(1.5, 1.73, 1.7153658536585366)","(10.0, 15.5, 15.045454545454545)","(71.0, 240.0, 171.42857142857144)","(3.2, 3.85, 3.7732558139534884)","(21.0, 38.0, 34.72727272727273)","(18.0, 26.0, 24.25)","(101.0, 720.0, 492.22222222222223)","(51.0, 140.0, 90.71428571428571)"
10-01-2023 14:08:10.729838,"(1.5, 1.71, 1.70475)","(10.0, 15.5, 15.25)","(71.0, 240.0, 171.42857142857144)","(3.2, 3.85, 3.8013513513513515)","(21.0, 38.0, 34.72727272727273)","(18.0, 25.0, 24.25)","(101.0, 720.0, 510.0)","(51.0, 130.0, 90.71428571428571)"
10-01-2023 14:08:11.986457,"(1.5, 1.71, 1.7071874999999999)","(10.0, 15.5, 15.25)","(71.0, 240.0, 171.42857142857144)","(3.2, 3.85, 3.8013513513513515)","(21.0, 38.0, 31.82857142857143)","(18.0, 25.0, 24.25)","(101.0, 960.0, 646.0)","(51.0, 130.0, 107.27272727272728)"
10-01-2023 14:08:13.269887,"(1.5, 1.71, 1.7071874999999999)","(10.0, 15.5, 15.25)","(71.0, 230.0, 153.0)","(3.2, 3.85, 3.8243589743589745)","(21.0, 38.0, 31.82857142857143)","(18.0, 25.0, 24.166666666666668)","(101.0, 730.0, 646.0)","(51.0, 130.0, 110.0)"
10-01-2023 14:08:14.466356,"(1.5, 1.71, 1.7072727272727273)","(10.0, 15.5, 15.25)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.85, 3.8243589743589745)","(21.0, 38.0, 31.82857142857143)","(18.0, 25.0, 24.07894736842105)","(101.0, 730.0, 646.0)","(51.0, 140.0, 110.0)"
10-01-2023 14:08:15.586614,"(1.5, 1.71, 1.7072727272727273)","(10.0, 15.5, 15.25)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.85, 3.8243589743589745)","(21.0, 38.0, 31.82857142857143)","(18.0, 25.0, 23.10810810810811)","(101.0, 730.0, 646.0)","(51.0, 140.0, 110.0)"
10-01-2023 14:08:16.642085,"(1.5, 1.7, 1.6924031007751938)","(10.0, 15.5, 15.136363636363637)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.85, 3.8666666666666667)","(21.0, 38.0, 32.16216216216216)","(18.0, 25.0, 23.333333333333332)","(101.0, 730.0, 646.0)","(51.0, 140.0, 110.0)"
10-01-2023 14:08:17.782691,"(1.5, 1.7, 1.6913934426229507)","(10.0, 15.5, 15.25)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.9, 3.8666666666666667)","(21.0, 38.0, 32.16216216216216)","(18.0, 25.0, 23.333333333333332)","(101.0, 730.0, 646.0)","(51.0, 140.0, 110.0)"
10-01-2023 14:08:19.170713,"(1.5, 1.7, 1.692)","(10.0, 15.5, 15.3)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.9, 3.8576923076923078)","(21.0, 38.0, 32.16216216216216)","(18.0, 25.0, 23.372093023255815)","(101.0, 730.0, 646.0)","(51.0, 140.0, 112.3076923076923)"
10-01-2023 14:08:20.423654,"(1.5, 1.7, 1.6892993630573248)","(10.0, 15.5, 15.3)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.9, 3.8576923076923078)","(21.0, 38.0, 32.16216216216216)","(18.0, 25.0, 23.372093023255815)","(101.0, 730.0, 646.0)","(51.0, 140.0, 112.3076923076923)"
10-01-2023 14:08:21.613774,"(1.5, 1.7, 1.6913084112149532)","(10.0, 15.5, 15.264705882352942)","(71.0, 230.0, 136.66666666666666)","(3.2, 3.9, 3.859259259259259)","(21.0, 38.0, 32.0)","(18.0, 25.0, 23.372093023255815)","(101.0, 730.0, 646.0)","(51.0, 140.0, 112.3076923076923)"
10-01-2023 14:08:23.148189,"(1.5, 1.7, 1.6626315789473682)","(10.0, 15.5, 15.529411764705882)","(71.0, 230.0, 140.0)","(3.2, 3.9, 4.05)","(21.0, 38.0, 32.63157894736842)","(18.0, 25.0, 25.6)","(101.0, 730.0, 418.3333333333333)","(51.0, 140.0, 126.66666666666667)"
10-01-2023 14:08:24.541570,"(1.5, 1.68, 1.6684615384615384)","(10.0, 16.0, 15.894736842105264)","(71.0, 230.0, 140.0)","(3.2, 4.1, 4.08)","(21.0, 38.0, 32.63157894736842)","(18.0, 26.0, 26.46153846153846)","(101.0, 960.0, 513.3333333333333)","(51.0, 140.0, 126.66666666666667)"
10-01-2023 14:08:25.799514,"(1.5, 1.65, 1.63)","(10.0, 16.0, 15.8125)","(71.0, 230.0, 140.0)","(3.2, 4.2, 4.251020408163265)","(21.0, 38.0, 33.75)","(18.0, 28.0, 26.5)","(101.0, 960.0, 610.0)","(51.0, 140.0, 126.66666666666667)"
10-01-2023 14:08:26.987290,"(1.45, 1.63, 1.6245454545454545)","(10.0, 16.0, 15.785714285714286)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.2518518518518515)","(21.0, 38.0, 33.75)","(18.0, 28.0, 27.0)","(101.0, 960.0, 610.0)","(51.0, 140.0, 126.66666666666667)"
10-01-2023 14:08:28.189791,"(1.45, 1.62, 1.6155555555555556)","(10.0, 16.0, 15.785714285714286)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.241666666666667)","(21.0, 38.0, 33.75)","(18.0, 28.0, 27.0)","(101.0, 960.0, 610.0)","(51.0, 140.0, 126.66666666666667)"
10-01-2023 14:08:29.442321,"(1.45, 1.62, 1.6155555555555556)","(10.0, 16.0, 15.785714285714286)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.257692307692308)","(21.0, 38.0, 33.75)","(18.0, 28.0, 26.5)","(101.0, 960.0, 610.0)","(51.0, 140.0, 134.7826086956522)"
10-01-2023 14:08:30.708317,"(1.45, 1.62, 1.6135714285714287)","(10.0, 16.0, 15.785714285714286)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.26)","(21.0, 38.0, 33.75)","(18.0, 28.0, 26.636363636363637)","(101.0, 960.0, 610.0)","(51.0, 140.0, 91.875)"
10-01-2023 14:08:32.016646,"(1.45, 1.63, 1.6172)","(10.0, 16.0, 15.181818181818182)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.254166666666666)","(21.0, 38.0, 32.9)","(18.0, 28.0, 27.142857142857142)","(101.0, 960.0, 641.8181818181818)","(51.0, 140.0, 120.75)"
10-01-2023 14:08:33.232691,"(1.45, 1.64, 1.626774193548387)","(10.0, 16.0, 15.181818181818182)","(71.0, 230.0, 140.0)","(3.3, 4.3, 4.323076923076924)","(21.0, 38.0, 32.63157894736842)","(18.0, 28.0, 25.857142857142858)","(101.0, 960.0, 570.0)","(51.0, 140.0, 120.75)"
10-01-2023 14:08:34.442607,"(1.45, 1.64, 1.6234343434343435)","(10.0, 15.0, 14.967213114754099)","(71.0, 230.0, 140.0)","(3.3, 4.4, 4.4)","(21.0, 38.0, 33.36363636363637)","(18.0, 26.0, 26.714285714285715)","(101.0, 960.0, 873.0)","(51.0, 140.0, 120.75)"
10-01-2023 14:08:35.661145,"(1.45, 1.64, 1.6313483146067416)","(10.0, 15.0, 14.968253968253968)","(71.0, 230.0, 140.0)","(3.3, 4.5, 4.41578947368421)","(21.0, 38.0, 33.36363636363637)","(18.0, 27.0, 25.666666666666668)","(101.0, 950.0, 873.0)","(51.0, 140.0, 120.75)"
10-01-2023 14:08:36.842092,"(1.45, 1.64, 1.623469387755102)","(10.0, 15.0, 14.966101694915254)","(71.0, 230.0, 155.0)","(3.3, 4.5, 4.411764705882353)","(21.0, 38.0, 33.36363636363637)","(18.0, 26.0, 25.666666666666668)","(101.0, 950.0, 648.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:08:38.061833,"(1.45, 1.64, 1.6241463414634147)","(10.0, 15.0, 14.926470588235293)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.5, 4.38)","(21.0, 38.0, 33.36363636363637)","(18.0, 26.0, 25.666666666666668)","(101.0, 960.0, 648.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:08:39.363538,"(1.45, 1.63, 1.6148979591836736)","(10.0, 15.0, 14.926470588235293)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.4, 4.412280701754386)","(21.0, 38.0, 32.857142857142854)","(18.0, 26.0, 25.857142857142858)","(101.0, 960.0, 648.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:08:40.596707,"(1.45, 1.63, 1.6148979591836736)","(10.0, 15.0, 14.924242424242424)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.5, 4.401754385964912)","(21.0, 38.0, 32.666666666666664)","(18.0, 26.0, 25.75)","(101.0, 960.0, 648.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:08:41.813260,"(1.45, 1.63, 1.6143661971830985)","(10.0, 15.0, 14.924242424242424)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.5, 4.39)","(21.0, 38.0, 32.857142857142854)","(18.0, 26.0, 27.57142857142857)","(101.0, 960.0, 648.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:08:42.943490,"(1.45, 1.62, 1.6013333333333335)","(10.0, 15.0, 14.924242424242424)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.5, 4.4)","(21.0, 38.0, 32.857142857142854)","(18.0, 28.0, 27.57142857142857)","(101.0, 960.0, 675.0)","(51.0, 140.0, 135.41666666666666)"
10-01-2023 14:08:44.012732,"(1.45, 1.62, 1.6093333333333335)","(10.0, 15.0, 14.9375)","(71.0, 230.0, 202.72727272727275)","(3.3, 4.5, 4.4)","(21.0, 38.0, 32.857142857142854)","(18.0, 28.0, 27.0)","(101.0, 730.0, 675.0)","(51.0, 140.0, 133.52941176470588)"
10-01-2023 14:08:45.224266,"(1.45, 1.62, 1.6118518518518519)","(10.0, 15.0, 14.852941176470589)","(71.0, 230.0, 202.72727272727275)","(3.4, 4.5, 4.4)","(21.0, 38.0, 32.857142857142854)","(18.0, 28.0, 27.0)","(101.0, 730.0, 675.0)","(51.0, 140.0, 133.52941176470588)"
10-01-2023 14:08:46.419038,"(1.45, 1.63, 1.6127777777777779)","(10.0, 15.0, 14.76086956521739)","(71.0, 230.0, 202.72727272727275)","(3.4, 4.5, 4.4)","(21.0, 38.0, 32.857142857142854)","(18.0, 28.0, 24.727272727272727)","(101.0, 730.0, 585.0)","(51.0, 140.0, 115.68181818181819)"
10-01-2023 14:08:47.607096,"(1.45, 1.63, 1.6295918367346938)","(10.0, 15.0, 14.76086956521739)","(71.0, 220.0, 178.0)","(3.4, 4.5, 4.413207547169812)","(21.0, 38.0, 32.857142857142854)","(18.0, 25.0, 24.666666666666668)","(101.0, 630.0, 585.0)","(51.0, 130.0, 115.68181818181819)"
10-01-2023 14:08:48.781537,"(1.45, 1.63, 1.6283870967741936)","(10.0, 15.0, 14.72)","(71.0, 220.0, 178.0)","(3.4, 4.5, 4.4206896551724135)","(21.0, 38.0, 32.857142857142854)","(18.0, 25.0, 24.666666666666668)","(101.0, 630.0, 585.0)","(51.0, 130.0, 115.68181818181819)"
10-01-2023 14:08:49.972115,"(1.45, 1.63, 1.627391304347826)","(10.0, 15.0, 14.347826086956522)","(71.0, 220.0, 178.0)","(3.4, 4.5, 4.4346938775510205)","(21.0, 38.0, 32.857142857142854)","(18.0, 25.0, 24.625)","(101.0, 630.0, 477.0)","(51.0, 130.0, 115.68181818181819)"
10-01-2023 14:08:51.133078,"(1.45, 1.63, 1.6279365079365078)","(10.0, 15.0, 14.380952380952381)","(71.0, 220.0, 178.0)","(3.4, 4.5, 4.4346938775510205)","(21.0, 38.0, 32.857142857142854)","(18.0, 25.0, 24.625)","(101.0, 510.0, 477.0)","(51.0, 130.0, 115.68181818181819)"
10-01-2023 14:08:52.323608,"(1.45, 1.63, 1.6279365079365078)","(10.0, 15.0, 14.5)","(71.0, 220.0, 180.625)","(3.4, 4.5, 4.4346938775510205)","(21.0, 38.0, 33.09090909090909)","(18.0, 25.0, 24.625)","(101.0, 510.0, 477.0)","(51.0, 130.0, 113.42105263157895)"
10-01-2023 14:08:53.501019,"(1.45, 1.63, 1.6278947368421053)","(10.0, 14.5, 14.214285714285714)","(71.0, 220.0, 185.0)","(3.4, 4.5, 4.478260869565218)","(21.0, 36.0, 31.529411764705884)","(18.0, 25.0, 24.625)","(101.0, 510.0, 482.5)","(51.0, 130.0, 115.68181818181819)"
10-01-2023 14:08:54.682069,"(1.45, 1.62, 1.6125850340136056)","(10.0, 14.5, 14.214285714285714)","(71.0, 220.0, 188.23529411764707)","(3.4, 4.5, 4.610714285714286)","(21.0, 32.0, 31.0)","(18.0, 25.0, 23.63157894736842)","(101.0, 510.0, 482.5)","(51.0, 130.0, 106.66666666666667)"
10-01-2023 14:08:55.855837,"(1.45, 1.61, 1.6075000000000002)","(10.0, 14.5, 14.125)","(71.0, 220.0, 188.23529411764707)","(3.4, 4.7, 4.63076923076923)","(21.0, 34.0, 29.833333333333332)","(18.0, 25.0, 23.666666666666668)","(101.0, 510.0, 482.5)","(51.0, 130.0, 115.88235294117646)"
10-01-2023 14:08:56.940665,"(1.45, 1.62, 1.6011881188118813)","(10.0, 14.5, 14.09375)","(71.0, 220.0, 188.23529411764707)","(3.4, 4.7, 4.6850000000000005)","(21.0, 30.0, 29.454545454545453)","(18.0, 25.0, 23.620689655172413)","(101.0, 510.0, 482.5)","(51.0, 130.0, 115.88235294117646)"
10-01-2023 14:08:58.045281,"(1.45, 1.62, 1.6009433962264152)","(10.0, 14.5, 14.09375)","(71.0, 220.0, 188.23529411764707)","(3.4, 4.7, 4.695238095238095)","(21.0, 34.0, 32.529411764705884)","(18.0, 25.0, 23.620689655172413)","(101.0, 510.0, 482.5)","(51.0, 130.0, 117.5)"
10-01-2023 14:08:59.154843,"(1.45, 1.62, 1.611214953271028)","(10.0, 14.5, 14.066666666666666)","(71.0, 220.0, 185.0)","(3.4, 4.7, 4.695652173913044)","(21.0, 34.0, 31.4468085106383)","(18.0, 25.0, 23.529411764705884)","(101.0, 510.0, 482.5)","(51.0, 130.0, 117.5)"
10-01-2023 14:09:00.293725,"(1.45, 1.62, 1.6045801526717558)","(10.0, 14.5, 13.757142857142856)","(71.0, 220.0, 185.0)","(3.4, 4.7, 4.527777777777778)","(21.0, 34.0, 30.333333333333332)","(18.0, 25.0, 23.484848484848484)","(101.0, 510.0, 482.5)","(51.0, 130.0, 105.0)"
10-01-2023 14:09:01.404582,"(1.45, 1.62, 1.6036170212765959)","(10.0, 14.5, 14.038461538461538)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.7, 4.513888888888889)","(21.0, 32.0, 30.666666666666668)","(18.0, 25.0, 23.454545454545453)","(101.0, 510.0, 519.1666666666666)","(51.0, 130.0, 124.28571428571428)"
10-01-2023 14:09:02.574965,"(1.45, 1.62, 1.6106172839506174)","(10.0, 14.5, 13.833333333333334)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.513888888888889)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.454545454545453)","(101.0, 550.0, 519.1666666666666)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:03.694098,"(1.45, 1.62, 1.6156875000000002)","(10.0, 14.5, 14.05)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.4975)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.454545454545453)","(101.0, 550.0, 610.8333333333333)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:04.686085,"(1.45, 1.62, 1.6192753623188407)","(10.0, 14.5, 14.05)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.446153846153846)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.4)","(101.0, 650.0, 537.5)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:05.738052,"(1.45, 1.63, 1.627037037037037)","(10.0, 14.5, 14.058823529411764)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.410344827586207)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.4)","(101.0, 650.0, 320.0)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:06.838153,"(1.45, 1.63, 1.627037037037037)","(10.0, 14.5, 14.058823529411764)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.413793103448276)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.285714285714285)","(101.0, 450.0, 427.5)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:07.922513,"(1.45, 1.63, 1.627037037037037)","(10.0, 14.5, 14.058823529411764)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.413793103448276)","(21.0, 32.0, 30.857142857142858)","(18.0, 24.0, 23.285714285714285)","(101.0, 450.0, 427.5)","(51.0, 140.0, 126.25)"
10-01-2023 14:09:08.953419,"(1.45, 1.63, 1.6278947368421053)","(10.0, 14.5, 14.058823529411764)","(71.0, 220.0, 206.15384615384616)","(3.4, 4.6, 4.413793103448276)","(21.0, 32.0, 30.90909090909091)","(18.0, 24.0, 23.25)","(101.0, 450.0, 599.090909090909)","(51.0, 140.0, 130.83333333333331)"
10-01-2023 14:09:09.970807,"(1.45, 1.63, 1.6278947368421053)","(10.0, 14.5, 14.058823529411764)","(71.0, 220.0, 211.0)","(3.4, 4.6, 4.422950819672131)","(21.0, 32.0, 30.90909090909091)","(18.0, 24.0, 23.25)","(101.0, 640.0, 599.090909090909)","(51.0, 140.0, 125.71428571428572)"
10-01-2023 14:09:11.055008,"(1.45, 1.63, 1.6281818181818182)","(10.0, 14.0, 13.65)","(71.0, 220.0, 200.0)","(3.4, 4.6, 4.430434782608696)","(21.0, 32.0, 31.04)","(18.0, 24.0, 23.647058823529413)","(101.0, 640.0, 591.1111111111111)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:12.137140,"(1.45, 1.63, 1.6227272727272728)","(10.0, 14.0, 13.966666666666667)","(71.0, 220.0, 196.0)","(3.4, 4.6, 4.451515151515152)","(21.0, 32.0, 31.04)","(18.0, 24.0, 23.647058823529413)","(101.0, 640.0, 560.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:13.235533,"(1.4, 1.63, 1.6277142857142857)","(10.0, 14.0, 13.95)","(71.0, 220.0, 196.0)","(3.5, 4.6, 4.4772727272727275)","(21.0, 32.0, 31.04)","(18.0, 24.0, 23.647058823529413)","(101.0, 650.0, 560.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:14.319647,"(1.4, 1.63, 1.6258024691358024)","(10.0, 14.0, 13.966666666666667)","(71.0, 220.0, 172.0)","(3.5, 4.5, 4.4772727272727275)","(21.0, 32.0, 31.04)","(18.0, 24.0, 23.647058823529413)","(101.0, 650.0, 560.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:15.447043,"(1.4, 1.63, 1.6258024691358024)","(10.0, 14.0, 13.966666666666667)","(71.0, 220.0, 167.5)","(3.5, 4.5, 4.472222222222222)","(21.0, 32.0, 31.04)","(18.0, 24.0, 23.647058823529413)","(101.0, 650.0, 480.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:16.553354,"(1.4, 1.63, 1.6258024691358024)","(10.0, 14.5, 13.868421052631579)","(71.0, 200.0, 175.0)","(3.5, 4.5, 4.472222222222222)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.5)","(101.0, 550.0, 375.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:17.690933,"(1.4, 1.63, 1.6285714285714286)","(10.0, 14.5, 13.803030303030303)","(71.0, 200.0, 173.33333333333334)","(3.5, 4.5, 4.472222222222222)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.5)","(101.0, 550.0, 375.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:18.890054,"(1.4, 1.63, 1.6285714285714286)","(10.0, 14.5, 13.803030303030303)","(71.0, 220.0, 180.0)","(3.5, 4.5, 4.438235294117647)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.571428571428573)","(101.0, 550.0, 425.0)","(51.0, 140.0, 127.5)"
10-01-2023 14:09:19.975437,"(1.4, 1.63, 1.6285714285714286)","(10.0, 14.5, 13.758064516129032)","(71.0, 210.0, 180.0)","(3.5, 4.6, 4.430769230769231)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.571428571428573)","(101.0, 650.0, 400.0)","(51.0, 140.0, 89.5)"
10-01-2023 14:09:21.024217,"(1.4, 1.64, 1.6360344827586206)","(10.0, 14.5, 13.758064516129032)","(71.0, 210.0, 180.0)","(3.5, 4.6, 4.409677419354839)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.4)","(101.0, 600.0, 400.0)","(51.0, 90.0, 125.71428571428572)"
10-01-2023 14:09:22.105684,"(1.4, 1.64, 1.6375177304964539)","(10.0, 14.5, 13.758064516129032)","(71.0, 210.0, 180.0)","(3.5, 4.6, 4.4818181818181815)","(21.0, 32.0, 30.142857142857142)","(18.0, 24.0, 23.307692307692307)","(101.0, 600.0, 395.0)","(51.0, 140.0, 125.71428571428572)"
10-01-2023 14:09:23.208447,"(1.4, 1.64, 1.6375177304964539)","(10.0, 14.5, 13.666666666666666)","(71.0, 210.0, 180.0)","(3.5, 4.5, 4.4818181818181815)","(21.0, 32.0, 30.852941176470587)","(18.0, 24.0, 23.307692307692307)","(101.0, 590.0, 395.0)","(51.0, 140.0, 125.71428571428572)"
10-01-2023 14:09:24.380390,"(1.4, 1.64, 1.6376027397260273)","(10.0, 14.5, 13.678571428571429)","(71.0, 210.0, 201.25)","(3.5, 4.5, 4.491666666666666)","(21.0, 32.0, 30.852941176470587)","(18.0, 24.0, 23.307692307692307)","(101.0, 590.0, 395.0)","(51.0, 140.0, 125.71428571428572)"
10-01-2023 14:09:25.615549,"(1.4, 1.65, 1.6490804597701147)","(10.0, 14.5, 13.58)","(71.0, 210.0, 201.25)","(3.5, 4.5, 4.437142857142857)","(21.0, 32.0, 30.375)","(18.0, 24.0, 23.307692307692307)","(101.0, 590.0, 395.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:09:26.770417,"(1.4, 1.65, 1.649722222222222)","(10.0, 14.5, 13.58)","(71.0, 210.0, 201.25)","(3.5, 4.5, 4.437142857142857)","(21.0, 32.0, 29.94736842105263)","(18.0, 24.0, 23.25)","(101.0, 590.0, 395.0)","(51.0, 140.0, 132.66666666666666)"
10-01-2023 14:09:27.821595,"(1.4, 1.65, 1.6497916666666665)","(10.0, 14.5, 13.58)","(71.0, 210.0, 201.25)","(3.5, 4.5, 4.437142857142857)","(21.0, 30.0, 29.94736842105263)","(18.0, 24.0, 23.25)","(101.0, 590.0, 300.0)","(51.0, 140.0, 120.0)"
10-01-2023 14:09:28.921133,"(1.4, 1.65, 1.6497916666666665)","(10.0, 14.5, 13.58)","(71.0, 200.0, 192.5)","(3.5, 4.5, 4.4037037037037035)","(21.0, 30.0, 29.875)","(18.0, 24.0, 23.25)","(101.0, 400.0, 741.4285714285714)","(51.0, 140.0, 128.33333333333334)"
10-01-2023 14:09:30.031859,"(1.4, 1.67, 1.6595833333333332)","(10.0, 14.5, 13.925)","(71.0, 200.0, 188.88888888888889)","(3.5, 4.5, 4.355555555555556)","(21.0, 30.0, 29.5)","(18.0, 24.0, 22.23076923076923)","(101.0, 820.0, 268.8888888888889)","(51.0, 140.0, 105.0)"
10-01-2023 14:09:31.208555,"(1.4, 1.67, 1.6668749999999999)","(10.0, 14.5, 13.988888888888889)","(71.0, 200.0, 175.0)","(3.5, 4.5, 4.3742857142857146)","(21.0, 30.0, 29.5)","(18.0, 23.0, 22.23076923076923)","(101.0, 820.0, 268.8888888888889)","(51.0, 140.0, 105.0)"
10-01-2023 14:09:32.381509,"(1.4, 1.68, 1.6733823529411764)","(10.0, 14.5, 13.988888888888889)","(71.0, 200.0, 175.0)","(3.5, 4.5, 4.3604651162790695)","(21.0, 30.0, 29.636363636363637)","(18.0, 22.0, 21.77777777777778)","(101.0, 820.0, 268.8888888888889)","(51.0, 140.0, 105.0)"
10-01-2023 14:09:33.506868,"(1.4, 1.68, 1.6764285714285714)","(10.0, 14.5, 13.988888888888889)","(71.0, 200.0, 175.0)","(3.5, 4.5, 4.3604651162790695)","(21.0, 30.0, 29.636363636363637)","(18.0, 22.0, 21.77777777777778)","(101.0, 820.0, 268.8888888888889)","(51.0, 140.0, 105.0)"
10-01-2023 14:09:34.720535,"(1.4, 1.68, 1.6764285714285714)","(10.0, 14.5, 13.988888888888889)","(71.0, 200.0, 166.66666666666666)","(3.5, 4.5, 5001.650000000001)","(21.0, 30.0, 9998.5)","(18.0, 22.0, 9998.5)","(101.0, 820.0, 9998.5)","(51.0, 140.0, 9998.5)"
10-01-2023 14:09:35.853363,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:36.956967,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:38.022428,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.5, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:39.032268,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:40.060749,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:41.096016,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:42.113405,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:43.213613,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
10-01-2023 14:09:44.303104,"(1.4, 99998, 9998.5)","(10.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(3.6, 99998, 9998.5)","(21.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(101.0, 99998, 9998.5)","(51.0, 99998, 9998.5)"
