,California Press,Shines,Captain George,Karuta King,Sacred Delago,Sippity Sip,Ponca,War Memorial,Skye Banner,Buckin Rippa
08-12-2022 15:10:26.756220,"(4.0, 4.6, 4.553846153846154)","(3.4, 4.3, 4.23125)","(4.0, 5.2, 5.027272727272727)","(31.0, 75.0, 57.0)","(61.0, 350.0, 180.0)","(31.0, 65.0, 62.22222222222222)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 53.833333333333336)","(14.0, 20.0, 19.25)","(71.0, 130.0, 112.0)"
08-12-2022 15:10:27.932331,"(4.0, 4.6, 4.553846153846154)","(3.4, 4.3, 4.23125)","(4.0, 5.2, 5.027272727272727)","(31.0, 75.0, 57.0)","(61.0, 340.0, 222.5)","(31.0, 80.0, 65.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 53.833333333333336)","(14.0, 20.0, 19.25)","(71.0, 130.0, 95.0)"
08-12-2022 15:10:29.228829,"(4.0, 4.5, 4.469230769230769)","(3.4, 4.3, 4.23125)","(4.0, 5.2, 5.027272727272727)","(31.0, 75.0, 60.0)","(61.0, 350.0, 153.75)","(31.0, 75.0, 63.333333333333336)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 53.25)","(14.0, 20.0, 19.25)","(71.0, 120.0, 90.83333333333333)"
08-12-2022 15:10:30.441525,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.23125)","(4.0, 5.2, 5.027272727272727)","(31.0, 70.0, 60.0)","(61.0, 330.0, 222.5)","(31.0, 70.0, 60.5)","(3.7, 4.3, 4.163865546218487)","(31.0, 55.0, 53.833333333333336)","(14.0, 20.0, 17.53125)","(71.0, 120.0, 90.38461538461539)"
08-12-2022 15:10:31.795040,"(4.0, 4.5, 4.431034482758621)","(3.4, 4.3, 4.256)","(4.0, 5.2, 5.097297297297297)","(31.0, 70.0, 60.0)","(61.0, 350.0, 286.25)","(31.0, 70.0, 62.5)","(3.7, 4.3, 4.163865546218487)","(31.0, 55.0, 53.833333333333336)","(14.0, 18.0, 17.532258064516128)","(71.0, 120.0, 93.51851851851852)"
08-12-2022 15:10:33.005666,"(4.0, 4.5, 4.431034482758621)","(3.4, 4.3, 4.2725)","(4.0, 5.2, 5.097297297297297)","(31.0, 70.0, 62.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 62.5)","(3.7, 4.3, 4.210989010989011)","(31.0, 55.0, 53.833333333333336)","(14.0, 18.0, 17.529411764705884)","(71.0, 200.0, 155.0)"
08-12-2022 15:10:34.236047,"(4.0, 4.4, 4.365517241379311)","(3.4, 4.3, 4.2725)","(4.0, 5.2, 5.097297297297297)","(31.0, 70.0, 62.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 49.55555555555556)","(14.0, 18.0, 17.57894736842105)","(71.0, 190.0, 135.0)"
08-12-2022 15:10:35.345709,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 49.55555555555556)","(14.0, 18.0, 17.57894736842105)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:10:36.469453,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 50.0, 48.285714285714285)","(14.0, 18.0, 17.529411764705884)","(71.0, 170.0, 116.66666666666667)"
08-12-2022 15:10:37.758424,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 50.0, 48.4375)","(14.0, 18.0, 17.529411764705884)","(71.0, 170.0, 116.66666666666667)"
08-12-2022 15:10:39.292271,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 49.16666666666667)","(14.0, 18.0, 17.529411764705884)","(71.0, 170.0, 116.66666666666667)"
08-12-2022 15:10:40.657631,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 49.16666666666667)","(14.0, 18.0, 17.529411764705884)","(71.0, 170.0, 110.0)"
08-12-2022 15:10:41.774815,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.1499999999999995)","(31.0, 55.0, 49.16666666666667)","(14.0, 18.0, 17.529411764705884)","(71.0, 170.0, 110.0)"
08-12-2022 15:10:43.043852,"(4.0, 4.5, 4.38235294117647)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.3, 4.554545454545455)","(31.0, 55.0, 50.94736842105263)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.66666666666667)"
08-12-2022 15:10:44.179503,"(4.0, 4.4, 4.333333333333333)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.6, 4.554545454545455)","(31.0, 55.0, 50.94736842105263)","(14.0, 18.0, 17.272727272727273)","(71.0, 170.0, 116.66666666666667)"
08-12-2022 15:10:45.299310,"(4.0, 4.4, 4.333333333333333)","(3.4, 4.3, 4.2620689655172415)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 60.0)","(61.0, 350.0, 222.5)","(31.0, 70.0, 61.0)","(3.7, 4.6, 4.55664739884393)","(31.0, 55.0, 48.7)","(14.0, 18.0, 17.272727272727273)","(71.0, 170.0, 112.5)"
08-12-2022 15:10:46.756976,"(4.0, 4.4, 4.365217391304348)","(3.4, 4.2, 4.189285714285714)","(4.0, 5.4, 5.378571428571429)","(31.0, 70.0, 57.5)","(61.0, 350.0, 180.0)","(31.0, 70.0, 61.666666666666664)","(3.7, 4.6, 4.549438202247191)","(31.0, 55.0, 49.75)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 112.5)"
08-12-2022 15:10:47.941590,"(4.0, 4.4, 4.3304347826086955)","(3.5, 4.2, 4.189285714285714)","(4.2, 5.4, 5.378571428571429)","(31.0, 65.0, 62.0)","(61.0, 350.0, 225.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.549438202247191)","(31.0, 55.0, 49.75)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 150.0)"
08-12-2022 15:10:49.155782,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.189285714285714)","(4.2, 5.4, 5.378571428571429)","(31.0, 65.0, 63.0)","(61.0, 350.0, 295.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.549438202247191)","(31.0, 55.0, 49.75)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:50.497394,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.1875)","(4.2, 5.4, 5.380434782608696)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 202.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.549438202247191)","(31.0, 55.0, 49.75)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:51.747988,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.1875)","(4.2, 5.4, 5.380434782608696)","(31.0, 65.0, 57.5)","(61.0, 340.0, 202.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.549438202247191)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:52.936000,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.1875)","(4.2, 5.4, 5.380434782608696)","(31.0, 65.0, 57.5)","(61.0, 340.0, 202.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.4625)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:54.091509,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.1875)","(4.2, 5.4, 5.1125)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 196.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.477777777777778)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.272727272727273)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:55.233412,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.2, 4.1875)","(4.2, 5.4, 5.103225806451613)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 160.0)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:56.407272,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.247619047619048)","(4.2, 5.4, 5.071428571428571)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 167.5)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.524137931034483)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:57.576273,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.247619047619048)","(4.2, 5.4, 5.071428571428571)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 167.5)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.524137931034483)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:58.756969,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.137142857142857)","(31.0, 65.0, 57.5)","(61.0, 340.0, 167.5)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:10:59.894669,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.103225806451613)","(31.0, 65.0, 57.5)","(61.0, 340.0, 167.5)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:11:01.075584,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.103225806451613)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 167.5)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 116.25)"
08-12-2022 15:11:02.224090,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.103225806451613)","(31.0, 65.0, 61.666666666666664)","(61.0, 340.0, 167.5)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 48.0)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 123.33333333333333)"
08-12-2022 15:11:03.347034,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.103225806451613)","(31.0, 65.0, 63.0)","(61.0, 340.0, 183.33333333333331)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.352941176470587)","(71.0, 180.0, 120.0)"
08-12-2022 15:11:04.634737,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.17)","(31.0, 65.0, 56.5)","(61.0, 330.0, 183.33333333333331)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.352941176470587)","(71.0, 170.0, 116.66666666666667)"
08-12-2022 15:11:05.830869,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.17)","(31.0, 65.0, 56.5)","(61.0, 330.0, 210.0)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.352941176470587)","(71.0, 160.0, 133.75)"
08-12-2022 15:11:07.083580,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.271428571428571)","(4.2, 5.4, 5.17)","(31.0, 65.0, 56.5)","(61.0, 310.0, 183.33333333333331)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:08.337504,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.261904761904762)","(4.2, 5.4, 5.190909090909091)","(31.0, 65.0, 56.5)","(61.0, 330.0, 183.33333333333331)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 170.0, 157.29166666666669)"
08-12-2022 15:11:09.520492,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.272413793103448)","(4.2, 5.4, 5.190909090909091)","(31.0, 65.0, 63.375)","(61.0, 330.0, 183.33333333333331)","(31.0, 65.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:10.702523,"(4.0, 4.4, 4.315789473684211)","(3.5, 4.3, 4.272413793103448)","(4.2, 5.4, 5.190909090909091)","(31.0, 75.0, 86.22222222222223)","(61.0, 330.0, 183.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:11.894026,"(4.0, 4.4, 4.293333333333334)","(3.5, 4.3, 4.272413793103448)","(4.2, 5.4, 5.17)","(31.0, 120.0, 62.4)","(61.0, 330.0, 183.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.529032258064516)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:13.279877,"(4.0, 4.4, 4.222222222222222)","(3.5, 4.3, 4.272413793103448)","(4.2, 5.4, 5.17)","(31.0, 95.0, 63.666666666666664)","(61.0, 330.0, 256.66666666666663)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.514285714285714)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:14.471941,"(4.0, 4.4, 4.222222222222222)","(3.5, 4.3, 4.272413793103448)","(4.2, 5.4, 5.216)","(31.0, 95.0, 63.666666666666664)","(61.0, 330.0, 256.66666666666663)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.510344827586207)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:15.718262,"(4.0, 4.4, 4.222222222222222)","(3.5, 4.4, 4.208)","(4.2, 5.4, 5.2042553191489365)","(31.0, 90.0, 58.5)","(61.0, 330.0, 256.66666666666663)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.510344827586207)","(31.0, 55.0, 54.18181818181818)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:16.969304,"(4.0, 4.4, 4.222222222222222)","(3.5, 4.4, 4.208)","(4.2, 5.4, 5.2042553191489365)","(31.0, 85.0, 60.333333333333336)","(61.0, 330.0, 220.0)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.48)","(31.0, 55.0, 53.833333333333336)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:18.593395,"(4.0, 4.4, 4.285714285714286)","(3.5, 4.4, 4.219047619047619)","(4.2, 5.4, 5.2042553191489365)","(31.0, 80.0, 68.0)","(61.0, 330.0, 220.0)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.48)","(31.0, 55.0, 53.833333333333336)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:19.944960,"(4.0, 4.4, 4.2153846153846155)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.2042553191489365)","(31.0, 80.0, 70.85714285714286)","(61.0, 330.0, 176.66666666666669)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.472131147540984)","(31.0, 55.0, 54.125)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:21.237136,"(4.0, 4.4, 4.266666666666667)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.2042553191489365)","(31.0, 80.0, 92.28571428571429)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.48)","(31.0, 55.0, 54.125)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:22.684322,"(4.0, 4.4, 4.266666666666667)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.2042553191489365)","(31.0, 110.0, 82.66666666666666)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.48)","(31.0, 55.0, 52.666666666666664)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:24.068696,"(4.0, 4.4, 4.266666666666667)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.2042553191489365)","(31.0, 100.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.508333333333333)","(31.0, 55.0, 52.666666666666664)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:25.339065,"(4.0, 4.4, 4.266666666666667)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.059259259259259)","(31.0, 85.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.487179487179487)","(31.0, 55.0, 52.666666666666664)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:26.763022,"(3.9, 4.4, 4.266666666666667)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.093333333333334)","(31.0, 85.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.487179487179487)","(31.0, 55.0, 52.666666666666664)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:27.958377,"(3.9, 4.4, 4.2)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.093333333333334)","(31.0, 85.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.487179487179487)","(31.0, 55.0, 52.666666666666664)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:29.322619,"(3.9, 4.4, 4.2)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.144444444444445)","(31.0, 85.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.6, 4.398666666666667)","(31.0, 55.0, 59.333333333333336)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:30.642377,"(3.9, 4.4, 4.2)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.144444444444445)","(31.0, 85.0, 80.375)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.4, 4.398666666666667)","(31.0, 65.0, 63.3)","(14.0, 18.0, 17.571428571428573)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:31.929723,"(3.9, 4.5, 4.328571428571428)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 85.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 62.5)","(3.7, 4.4, 4.398666666666667)","(31.0, 65.0, 58.8)","(14.0, 18.0, 17.8)","(71.0, 160.0, 140.0)"
08-12-2022 15:11:33.131884,"(3.9, 4.5, 4.328571428571428)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 70.0, 61.666666666666664)","(3.7, 4.4, 4.560479041916167)","(31.0, 60.0, 58.8)","(14.0, 18.0, 17.842105263157894)","(71.0, 160.0, 122.5)"
08-12-2022 15:11:34.317113,"(3.9, 4.6, 4.183333333333333)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.560479041916167)","(31.0, 60.0, 58.8)","(14.0, 18.0, 17.8)","(71.0, 160.0, 122.5)"
08-12-2022 15:11:35.491850,"(3.9, 4.5, 4.277777777777778)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.560479041916167)","(31.0, 60.0, 58.8)","(14.0, 18.0, 19.846153846153847)","(71.0, 160.0, 122.5)"
08-12-2022 15:11:36.696200,"(3.9, 4.5, 4.203703703703703)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.560479041916167)","(31.0, 60.0, 58.888888888888886)","(14.0, 22.0, 19.846153846153847)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:37.969749,"(3.9, 4.5, 4.193333333333333)","(3.5, 4.4, 4.319148936170213)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 80.66666666666667)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.560479041916167)","(31.0, 70.0, 60.0)","(14.0, 22.0, 19.846153846153847)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:39.568795,"(3.9, 4.5, 4.499102691924227)","(3.5, 4.4, 4.355555555555556)","(4.2, 5.4, 5.071428571428571)","(31.0, 90.0, 79.5)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.560479041916167)","(31.0, 70.0, 60.0)","(14.0, 22.0, 19.846153846153847)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:40.825108,"(3.9, 4.5, 4.499102691924227)","(3.5, 4.4, 4.235897435897436)","(4.2, 5.4, 5.216)","(31.0, 90.0, 79.5)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.521428571428571)","(31.0, 70.0, 56.666666666666664)","(14.0, 22.0, 19.55)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:42.098849,"(3.9, 4.6, 4.5137931034482754)","(3.5, 4.5, 4.250806451612903)","(4.2, 5.4, 5.216)","(31.0, 90.0, 78.0)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.502222222222223)","(31.0, 70.0, 56.666666666666664)","(14.0, 22.0, 19.076923076923077)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:43.377645,"(3.9, 4.6, 4.372727272727272)","(3.5, 4.5, 4.321111111111111)","(4.2, 5.4, 5.216)","(31.0, 90.0, 78.0)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.502222222222223)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 19.076923076923077)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:44.575826,"(3.9, 4.6, 4.372727272727272)","(3.5, 4.5, 4.321111111111111)","(4.2, 5.4, 5.216)","(31.0, 90.0, 70.0)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.502222222222223)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 19.0)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:45.895669,"(3.9, 4.4, 4.3937022900763365)","(3.5, 4.5, 4.343)","(4.2, 5.4, 5.162068965517241)","(31.0, 90.0, 80.0)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 61.666666666666664)","(3.7, 4.6, 4.5)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 18.84090909090909)","(71.0, 160.0, 148.57142857142856)"
08-12-2022 15:11:47.178335,"(3.9, 4.4, 4.343103448275862)","(3.5, 4.5, 4.343)","(4.2, 5.4, 5.162068965517241)","(31.0, 90.0, 80.0)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 63.57142857142857)","(3.7, 4.6, 4.482051282051282)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 18.84090909090909)","(71.0, 160.0, 135.0)"
08-12-2022 15:11:48.470310,"(3.9, 4.4, 4.323255813953488)","(3.5, 4.5, 4.344102564102564)","(4.2, 5.4, 5.177419354838709)","(31.0, 90.0, 78.625)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 63.57142857142857)","(3.7, 4.6, 4.482051282051282)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 18.84090909090909)","(71.0, 160.0, 122.5)"
08-12-2022 15:11:49.948149,"(3.9, 4.4, 4.323255813953488)","(3.5, 4.5, 4.344102564102564)","(4.2, 5.4, 5.466666666666667)","(31.0, 85.0, 81.6)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 63.57142857142857)","(3.7, 4.6, 4.482051282051282)","(31.0, 70.0, 56.666666666666664)","(14.0, 21.0, 18.84090909090909)","(71.0, 160.0, 122.5)"
08-12-2022 15:11:51.334607,"(3.9, 4.4, 4.323255813953488)","(3.5, 4.5, 4.344102564102564)","(4.2, 5.6, 5.466666666666667)","(31.0, 85.0, 81.6)","(61.0, 330.0, 173.33333333333331)","(31.0, 65.0, 63.57142857142857)","(3.7, 4.6, 4.482051282051282)","(31.0, 70.0, 60.714285714285715)","(14.0, 21.0, 19.142857142857142)","(71.0, 160.0, 117.5)"
