,Go Forward Tink,Oh Suzie,Flying Bella,Udella Bale,Hasten Jet,Pablos Star,Im Indigo,Levator
05-01-2023 14:14:53.941879,"(14.0, 21.0, 20.2)","(51.0, 80.0, 72.05882352941177)","(31.0, 95.0, 80.0)","(2.5, 2.92, 2.88)","(2.7, 3.4, 3.3941176470588235)","(10.0, 12.5, 12.25)","(8.5, 11.0, 10.102564102564102)","(6.5, 9.4, 9.4125)"
05-01-2023 14:14:55.232964,"(14.0, 21.0, 19.875)","(51.0, 80.0, 72.05882352941177)","(31.0, 95.0, 85.0)","(2.5, 2.92, 2.908)","(2.7, 3.4, 3.392857142857143)","(10.0, 12.5, 12.5)","(8.5, 11.0, 10.125)","(6.5, 9.6, 9.410526315789474)"
05-01-2023 14:14:56.491117,"(14.0, 21.0, 19.75)","(51.0, 80.0, 73.75)","(31.0, 95.0, 80.0)","(2.5, 2.94, 2.9556923076923076)","(2.7, 3.4, 3.3166666666666664)","(10.0, 13.0, 12.711538461538462)","(8.5, 11.0, 10.125)","(6.5, 9.6, 9.435294117647059)"
05-01-2023 14:14:57.770754,"(14.0, 21.0, 19.714285714285715)","(51.0, 80.0, 73.75)","(31.0, 95.0, 85.0)","(2.5, 2.96, 2.9593333333333334)","(2.7, 3.4, 3.3318181818181816)","(10.0, 13.0, 12.711538461538462)","(8.5, 11.0, 10.125)","(6.5, 9.6, 9.456410256410257)"
05-01-2023 14:14:59.149588,"(14.0, 20.0, 19.5)","(51.0, 80.0, 73.75)","(31.0, 95.0, 85.0)","(2.5, 2.96, 2.959285714285714)","(2.7, 3.4, 3.3060606060606057)","(10.0, 13.0, 12.689655172413794)","(8.5, 11.0, 10.142857142857142)","(6.5, 9.6, 9.477777777777778)"
05-01-2023 14:15:00.416341,"(14.0, 20.0, 19.5)","(51.0, 80.0, 73.75)","(31.0, 95.0, 85.0)","(2.5, 2.96, 2.9037037037037035)","(2.7, 3.4, 3.2983333333333333)","(10.0, 13.0, 12.125)","(8.5, 11.0, 10.142857142857142)","(6.5, 9.6, 9.477777777777778)"
05-01-2023 14:15:01.888124,"(14.0, 20.0, 19.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 95.0, 80.83333333333333)","(2.5, 2.92, 2.924)","(2.7, 3.4, 3.2983333333333333)","(10.0, 13.0, 12.142857142857142)","(8.5, 11.0, 10.23076923076923)","(6.5, 9.6, 9.477777777777778)"
05-01-2023 14:15:03.401608,"(14.0, 20.0, 19.05263157894737)","(51.0, 80.0, 78.125)","(31.0, 110.0, 82.5)","(2.5, 2.96, 2.9123076923076923)","(2.7, 3.4, 3.2983333333333333)","(10.0, 13.0, 12.321428571428571)","(8.5, 11.0, 10.23076923076923)","(6.5, 9.6, 9.47027027027027)"
05-01-2023 14:15:04.774226,"(14.0, 22.0, 19.75)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.895)","(2.7, 3.4, 3.2983333333333333)","(10.0, 12.5, 12.321428571428571)","(8.5, 11.0, 10.23076923076923)","(6.5, 9.6, 9.729411764705883)"
05-01-2023 14:15:06.138788,"(14.0, 22.0, 19.906976744186046)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.8899999999999997)","(2.7, 3.4, 3.297282608695652)","(10.0, 12.5, 12.327586206896552)","(8.5, 11.0, 10.117647058823529)","(6.5, 9.8, 9.783333333333333)"
05-01-2023 14:15:07.456394,"(14.0, 22.0, 19.906976744186046)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.8899999999999997)","(2.7, 3.4, 3.297282608695652)","(10.0, 12.5, 12.327586206896552)","(8.5, 11.0, 10.117647058823529)","(6.5, 9.8, 9.789473684210527)"
05-01-2023 14:15:08.676460,"(14.0, 22.0, 21.6875)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.908)","(2.7, 3.4, 3.297282608695652)","(10.0, 12.5, 11.907407407407407)","(8.5, 11.0, 10.23076923076923)","(6.5, 9.8, 9.22168674698795)"
05-01-2023 14:15:09.972556,"(14.0, 21.0, 20.833333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.908)","(2.7, 3.4, 3.2842857142857143)","(10.0, 12.0, 11.907407407407407)","(8.5, 11.0, 10.23076923076923)","(6.5, 9.4, 9.327354260089686)"
05-01-2023 14:15:11.222944,"(14.0, 21.0, 20.833333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.908888888888889)","(2.7, 3.4, 3.3228571428571425)","(10.0, 12.0, 11.907407407407407)","(8.5, 11.0, 10.17142857142857)","(6.5, 9.4, 9.32662192393736)"
05-01-2023 14:15:12.506340,"(14.0, 21.0, 20.833333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.908888888888889)","(2.7, 3.4, 3.2901162790697676)","(10.0, 12.0, 11.907407407407407)","(8.5, 11.0, 10.275)","(6.5, 9.4, 9.32662192393736)"
05-01-2023 14:15:13.733832,"(14.0, 21.0, 20.833333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.924444444444444)","(2.7, 3.4, 3.2926136363636362)","(10.0, 12.0, 11.907407407407407)","(8.5, 11.0, 10.275)","(6.5, 9.4, 9.337333333333333)"
05-01-2023 14:15:14.922120,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.94, 2.936)","(2.7, 3.4, 3.2901162790697676)","(10.0, 12.0, 11.903846153846153)","(8.5, 11.0, 10.275)","(6.5, 9.4, 9.337333333333333)"
05-01-2023 14:15:16.147710,"(14.0, 22.0, 21.333333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9092307692307693)","(2.7, 3.4, 3.2910714285714286)","(10.0, 12.0, 11.916666666666666)","(8.5, 11.0, 10.275)","(6.5, 9.4, 9.263225806451613)"
05-01-2023 14:15:17.392797,"(14.0, 22.0, 21.333333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9092307692307693)","(2.7, 3.4, 3.293125)","(10.0, 12.0, 11.916666666666666)","(8.5, 11.0, 10.289473684210526)","(6.5, 9.4, 9.190654205607476)"
05-01-2023 14:15:18.618271,"(14.0, 22.0, 21.333333333333332)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9092307692307693)","(2.7, 3.4, 3.315714285714286)","(10.0, 12.0, 11.916666666666666)","(8.5, 11.0, 10.652777777777779)","(6.5, 9.2, 9.192452830188678)"
05-01-2023 14:15:19.677310,"(14.0, 21.0, 20.72222222222222)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9163636363636365)","(2.7, 3.35, 3.315714285714286)","(10.0, 12.0, 11.916666666666666)","(8.5, 11.0, 10.652777777777779)","(6.5, 9.2, 9.192452830188678)"
05-01-2023 14:15:20.845994,"(14.0, 21.0, 20.647058823529413)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9347368421052633)","(2.7, 3.35, 3.2556603773584905)","(10.0, 12.0, 11.93421052631579)","(8.5, 11.0, 10.652777777777779)","(6.5, 9.4, 9.061971830985916)"
05-01-2023 14:15:22.032118,"(14.0, 21.0, 20.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.933)","(2.7, 3.35, 3.28013698630137)","(10.0, 12.0, 11.93421052631579)","(8.5, 11.0, 10.652777777777779)","(6.5, 8.8, 8.666666666666666)"
05-01-2023 14:15:23.141783,"(14.0, 21.0, 20.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.933)","(2.7, 3.35, 3.28013698630137)","(10.0, 12.0, 11.93421052631579)","(8.5, 11.0, 10.652777777777779)","(6.5, 8.8, 8.666666666666666)"
05-01-2023 14:15:24.274218,"(14.0, 21.0, 20.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.933)","(2.7, 3.35, 3.28013698630137)","(10.0, 12.0, 11.93421052631579)","(8.5, 11.0, 10.652777777777779)","(6.5, 8.8, 8.666666666666666)"
05-01-2023 14:15:25.412860,"(14.0, 21.0, 20.666666666666668)","(51.0, 80.0, 78.125)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.933)","(2.7, 3.35, 3.28013698630137)","(10.0, 12.0, 11.93421052631579)","(8.5, 11.0, 10.652777777777779)","(6.5, 8.8, 8.666666666666666)"
05-01-2023 14:15:26.501711,"(14.0, 21.0, 20.736842105263158)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 82.5)","(2.5, 2.96, 2.9541463414634146)","(2.7, 3.3, 3.2958333333333334)","(10.0, 13.0, 12.75)","(8.5, 11.0, 10.695121951219512)","(6.5, 8.8, 8.600000000000001)"
05-01-2023 14:15:27.719325,"(14.0, 21.0, 20.7)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 87.85714285714286)","(2.5, 2.96, 2.953478260869565)","(2.7, 3.3, 3.282142857142857)","(10.0, 13.0, 12.5)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.66)"
05-01-2023 14:15:28.887302,"(14.0, 21.0, 20.7)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 87.85714285714286)","(2.5, 2.96, 2.9314285714285715)","(2.7, 3.3, 3.2916666666666665)","(10.0, 12.5, 12.125)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.675)"
05-01-2023 14:15:30.156029,"(14.0, 21.0, 20.684210526315788)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.952857142857143)","(2.7, 3.3, 3.296969696969697)","(10.0, 12.5, 12.1)","(8.5, 11.0, 10.702380952380953)","(6.5, 9.0, 8.654545454545454)"
05-01-2023 14:15:31.402102,"(14.0, 21.0, 20.7)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9478260869565216)","(2.7, 3.3, 3.2964285714285713)","(10.0, 12.5, 12.404761904761905)","(8.5, 11.0, 10.695121951219512)","(6.5, 8.8, 8.654545454545454)"
05-01-2023 14:15:32.540794,"(14.0, 21.0, 20.647058823529413)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9478260869565216)","(2.7, 3.3, 3.2852941176470587)","(10.0, 12.5, 12.423076923076923)","(8.5, 11.0, 10.6875)","(6.5, 8.8, 8.654545454545454)"
05-01-2023 14:15:33.626764,"(14.0, 22.0, 21.3)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9496296296296296)","(2.7, 3.3, 3.2895833333333333)","(10.0, 12.5, 12.451612903225806)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.646153846153846)"
05-01-2023 14:15:34.836070,"(14.0, 21.0, 20.923076923076923)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9496296296296296)","(2.7, 3.3, 3.286842105263158)","(10.0, 12.5, 12.424242424242424)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.589473684210526)"
05-01-2023 14:15:36.313607,"(14.0, 21.0, 20.923076923076923)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9478260869565216)","(2.7, 3.3, 3.2975)","(10.0, 12.5, 12.424242424242424)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.577777777777778)"
05-01-2023 14:15:37.643745,"(14.0, 21.0, 20.923076923076923)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.958)","(2.7, 3.3, 3.2966666666666664)","(10.0, 12.5, 12.375)","(8.5, 11.0, 10.702380952380953)","(6.5, 8.8, 8.577777777777778)"
05-01-2023 14:15:38.944265,"(14.0, 21.0, 20.923076923076923)","(51.0, 80.0, 78.33333333333333)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.953333333333333)","(2.7, 3.3, 3.2676470588235293)","(10.0, 12.5, 12.394736842105264)","(8.5, 11.0, 10.662162162162161)","(6.5, 8.8, 8.646153846153846)"
05-01-2023 14:15:40.424857,"(14.0, 22.0, 20.705882352941178)","(51.0, 80.0, 73.57142857142857)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.96, 2.9605128205128204)","(2.7, 3.35, 3.284567901234568)","(10.0, 12.5, 12.3125)","(8.5, 11.0, 10.728070175438596)","(6.5, 8.8, 8.646153846153846)"
05-01-2023 14:15:41.665729,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 73.57142857142857)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.98, 2.951)","(2.7, 3.35, 3.284567901234568)","(10.0, 12.5, 12.271428571428572)","(8.5, 11.0, 10.723214285714286)","(6.5, 8.8, 8.646153846153846)"
05-01-2023 14:15:42.910917,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 73.57142857142857)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.98, 2.951)","(2.7, 3.35, 3.284567901234568)","(10.0, 12.5, 12.271428571428572)","(8.5, 11.0, 10.723214285714286)","(6.5, 8.8, 8.646153846153846)"
05-01-2023 14:15:44.005167,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 73.57142857142857)","(31.0, 90.0, 88.84615384615384)","(2.5, 2.98, 2.988695652173913)","(2.7, 3.35, 3.2854430379746837)","(10.0, 12.5, 12.714285714285714)","(8.5, 11.0, 10.683673469387756)","(6.5, 8.8, 8.65)"
05-01-2023 14:15:45.111700,"(14.0, 21.0, 20.72222222222222)","(51.0, 80.0, 73.57142857142857)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.0, 3.01025641025641)","(2.7, 3.35, 3.2854430379746837)","(10.0, 13.0, 12.6)","(8.5, 11.0, 10.683673469387756)","(6.5, 9.0, 8.525)"
05-01-2023 14:15:46.221324,"(14.0, 21.0, 20.72222222222222)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.0161764705882352)","(2.7, 3.35, 3.2854430379746837)","(10.0, 13.0, 12.46875)","(8.5, 11.0, 10.683673469387756)","(6.5, 8.6, 8.353846153846154)"
05-01-2023 14:15:47.398747,"(14.0, 22.0, 21.130434782608695)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.006666666666667)","(2.7, 3.35, 3.2854430379746837)","(10.0, 12.5, 12.45)","(8.5, 11.0, 10.728070175438596)","(6.5, 8.4, 8.35)"
05-01-2023 14:15:48.576605,"(14.0, 21.0, 20.72222222222222)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.0045454545454544)","(2.7, 3.35, 3.28013698630137)","(10.0, 12.5, 12.794117647058824)","(8.5, 11.0, 10.655555555555555)","(6.5, 8.4, 8.363636363636363)"
05-01-2023 14:15:49.807888,"(14.0, 21.0, 20.72222222222222)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.0045454545454544)","(2.7, 3.35, 3.28013698630137)","(10.0, 13.5, 12.9)","(8.5, 11.0, 10.655555555555555)","(6.5, 8.6, 8.363636363636363)"
05-01-2023 14:15:51.019493,"(14.0, 21.0, 20.6875)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.0045454545454544)","(2.7, 3.35, 3.2725)","(10.0, 13.5, 12.978260869565217)","(8.5, 11.0, 10.655555555555555)","(6.5, 8.6, 8.338461538461537)"
05-01-2023 14:15:52.266446,"(14.0, 21.0, 20.6875)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.003846153846154)","(2.7, 3.35, 3.2785714285714285)","(10.0, 13.5, 13.120689655172415)","(8.5, 11.0, 10.70754716981132)","(6.5, 8.6, 8.36551724137931)"
05-01-2023 14:15:53.439370,"(14.0, 21.0, 20.705882352941178)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.003846153846154)","(2.7, 3.35, 3.2785714285714285)","(10.0, 13.5, 13.120689655172415)","(8.5, 11.0, 10.70754716981132)","(6.5, 8.6, 8.36551724137931)"
05-01-2023 14:15:54.643490,"(14.0, 22.0, 21.333333333333332)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.021153846153846)","(2.7, 3.35, 3.2536585365853656)","(10.0, 13.5, 13.529411764705882)","(8.5, 11.0, 10.412698412698413)","(6.5, 8.6, 8.436363636363637)"
05-01-2023 14:15:55.825573,"(14.0, 21.0, 20.8)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.0241379310344825)","(2.7, 3.3, 3.256818181818182)","(10.0, 14.0, 13.529411764705882)","(8.5, 11.0, 10.412698412698413)","(6.5, 8.6, 8.436363636363637)"
05-01-2023 14:15:56.942395,"(14.0, 21.0, 20.761904761904763)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.84615384615384)","(2.5, 3.05, 3.023913043478261)","(2.7, 3.3, 3.253191489361702)","(10.0, 14.0, 13.529411764705882)","(8.5, 11.0, 10.421875)","(6.5, 8.6, 8.436363636363637)"
05-01-2023 14:15:58.279566,"(14.0, 21.0, 20.761904761904763)","(51.0, 80.0, 72.05882352941177)","(31.0, 90.0, 88.75)","(2.5, 3.05, 3.0229166666666667)","(2.7, 3.3, 3.253191489361702)","(10.0, 14.0, 13.619047619047619)","(8.5, 11.0, 10.421875)","(6.5, 8.6, 8.410526315789474)"
05-01-2023 14:15:59.529805,"(15.0, 21.0, 20.75)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 3.05, 3.0229166666666667)","(2.7, 3.3, 3.253191489361702)","(10.0, 14.0, 13.619047619047619)","(9.0, 11.0, 10.421875)","(7.0, 8.6, 8.45)"
05-01-2023 14:16:00.725369,"(15.0, 21.0, 20.75)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 3.05, 3.0161764705882352)","(2.7, 3.3, 3.253191489361702)","(10.0, 14.0, 13.619047619047619)","(9.0, 11.0, 10.455882352941176)","(7.0, 8.6, 8.45)"
05-01-2023 14:16:02.194545,"(15.0, 21.0, 20.75)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 3.05, 2.9967391304347823)","(2.7, 3.3, 3.293529411764706)","(10.0, 14.0, 13.527777777777779)","(9.0, 11.0, 10.451219512195122)","(7.0, 8.6, 8.45)"
05-01-2023 14:16:03.394695,"(15.0, 21.0, 20.761904761904763)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 3.05, 2.9950980392156863)","(2.7, 3.35, 3.3075342465753423)","(10.0, 14.0, 13.742857142857144)","(9.0, 10.5, 10.413461538461538)","(7.0, 8.6, 8.5)"
05-01-2023 14:16:04.765043,"(15.0, 21.0, 20.714285714285715)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.11764705882354)","(2.6, 3.05, 2.9947887323943663)","(2.7, 3.35, 3.3083333333333336)","(10.0, 14.0, 13.735294117647058)","(9.0, 10.5, 10.457446808510639)","(7.0, 8.6, 8.5)"
05-01-2023 14:16:06.041702,"(15.0, 21.0, 20.714285714285715)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.0)","(2.6, 3.05, 2.991)","(2.7, 3.35, 3.305263157894737)","(10.0, 14.0, 13.727272727272727)","(9.0, 10.5, 10.346774193548388)","(7.0, 8.6, 8.5)"
05-01-2023 14:16:07.341059,"(15.0, 21.0, 20.7)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 3.0, 2.991)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.727272727272727)","(9.0, 10.5, 10.174242424242424)","(7.0, 8.6, 8.5)"
05-01-2023 14:16:08.601463,"(15.0, 21.0, 20.8)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.92857142857143)","(2.6, 3.0, 2.9625)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.585365853658537)","(9.0, 10.5, 10.166666666666666)","(7.0, 8.6, 8.715151515151515)"
05-01-2023 14:16:09.809072,"(15.0, 22.0, 20.94736842105263)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.11764705882354)","(2.6, 3.0, 2.9607272727272727)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.585365853658537)","(9.0, 10.5, 10.193333333333333)","(7.0, 8.8, 8.722222222222223)"
05-01-2023 14:16:11.004236,"(15.0, 21.0, 20.58974358974359)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.11764705882354)","(2.6, 3.0, 2.95)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.585365853658537)","(9.0, 10.5, 10.193333333333333)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:12.074026,"(15.0, 22.0, 21.25)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.0)","(2.6, 2.98, 2.95)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.585365853658537)","(9.0, 10.5, 10.20138888888889)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:13.137059,"(15.0, 22.0, 21.25)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 89.0)","(2.6, 2.98, 2.9497142857142857)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.727272727272727)","(9.0, 10.5, 10.174242424242424)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:14.285247,"(15.0, 22.0, 21.28)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.92857142857143)","(2.6, 2.96, 2.9514285714285715)","(2.7, 3.35, 3.2994117647058823)","(10.0, 14.0, 13.631578947368421)","(9.0, 10.5, 10.174242424242424)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:15.493789,"(15.0, 22.0, 20.91304347826087)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 2.96, 2.949090909090909)","(2.7, 3.35, 3.331168831168831)","(10.0, 14.0, 13.514285714285714)","(9.0, 10.5, 10.166666666666666)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:16.732197,"(15.0, 21.0, 20.91304347826087)","(51.0, 80.0, 72.05882352941177)","(41.0, 90.0, 88.75)","(2.6, 2.96, 2.9359322033898305)","(2.7, 3.4, 3.351282051282051)","(10.0, 14.0, 13.514285714285714)","(9.0, 10.5, 10.17605633802817)","(7.0, 8.8, 8.731707317073171)"
05-01-2023 14:16:17.999063,"(15.0, 21.0, 20.933333333333334)","(51.0, 80.0, 71.5625)","(41.0, 90.0, 89.11764705882354)","(2.6, 2.94, 2.95)","(2.7, 3.4, 3.2344827586206897)","(10.0, 14.0, 13.6)","(9.0, 10.5, 10.262295081967213)","(7.0, 8.8, 8.748837209302325)"
05-01-2023 14:16:19.300966,"(15.0, 22.0, 21.22222222222222)","(51.0, 80.0, 71.5625)","(41.0, 90.0, 89.11764705882354)","(2.6, 2.96, 2.9488)","(2.7, 3.25, 3.2083333333333335)","(10.0, 14.0, 14.045454545454545)","(9.0, 10.5, 10.3)","(7.0, 9.0, 8.925)"
05-01-2023 14:16:20.437054,"(15.0, 22.0, 21.142857142857142)","(51.0, 80.0, 66.5)","(41.0, 90.0, 89.11764705882354)","(2.6, 2.98, 2.9488)","(2.7, 3.25, 3.2083333333333335)","(10.0, 14.5, 14.045454545454545)","(9.0, 10.5, 10.458333333333334)","(7.0, 9.0, 8.884848484848485)"
05-01-2023 14:16:21.514277,"(15.0, 22.0, 21.0)","(51.0, 80.0, 66.5)","(41.0, 90.0, 88.75)","(2.6, 2.98, 2.951578947368421)","(2.7, 3.25, 3.206043956043956)","(10.0, 15.0, 14.34375)","(9.0, 10.5, 10.666666666666666)","(7.0, 9.2, 8.943589743589744)"
05-01-2023 14:16:22.610734,"(15.0, 21.0, 20.842105263157894)","(51.0, 75.0, 67.66666666666667)","(41.0, 90.0, 85.0)","(2.6, 2.96, 2.9323529411764704)","(2.7, 3.25, 3.2557692307692307)","(10.0, 15.0, 14.366666666666667)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 8.943589743589744)"
05-01-2023 14:16:23.912466,"(15.0, 22.0, 21.069767441860463)","(51.0, 75.0, 73.0)","(41.0, 90.0, 85.0)","(2.6, 2.94, 2.9059999999999997)","(2.7, 3.3, 3.253409090909091)","(10.0, 14.5, 14.538461538461538)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 9.014285714285714)"
05-01-2023 14:16:25.168724,"(15.0, 22.0, 21.0)","(51.0, 75.0, 73.0)","(41.0, 90.0, 85.0)","(2.6, 2.92, 2.9059999999999997)","(2.7, 3.3, 3.253409090909091)","(10.0, 15.0, 14.538461538461538)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 9.014285714285714)"
05-01-2023 14:16:26.392122,"(15.0, 22.0, 21.0)","(51.0, 75.0, 73.0)","(41.0, 90.0, 85.0)","(2.6, 2.92, 2.8496296296296295)","(2.7, 3.3, 3.3159574468085107)","(10.0, 15.0, 14.56)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 9.014285714285714)"
05-01-2023 14:16:27.588046,"(15.0, 21.0, 20.818181818181817)","(51.0, 75.0, 73.0)","(41.0, 90.0, 85.0)","(2.6, 2.86, 2.8416216216216217)","(2.7, 3.35, 3.3159574468085107)","(10.0, 15.0, 14.528301886792454)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 9.014285714285714)"
05-01-2023 14:16:28.747773,"(15.0, 21.0, 20.814814814814813)","(51.0, 75.0, 73.88888888888889)","(41.0, 90.0, 85.0)","(2.6, 2.86, 2.84)","(2.7, 3.35, 3.3207547169811322)","(10.0, 15.0, 14.56)","(9.0, 11.0, 10.706896551724139)","(7.0, 9.2, 9.014285714285714)"
05-01-2023 14:16:29.889709,"(15.0, 21.0, 20.84375)","(51.0, 75.0, 74.0)","(41.0, 90.0, 88.88888888888889)","(2.6, 2.86, 2.8365853658536584)","(2.7, 3.35, 3.344)","(10.0, 15.0, 14.21875)","(9.0, 11.0, 10.575)","(7.0, 9.2, 8.929411764705883)"
05-01-2023 14:16:30.991617,"(15.0, 22.0, 21.148936170212767)","(51.0, 75.0, 74.0)","(41.0, 90.0, 91.25)","(2.6, 2.88, 2.886516853932584)","(2.7, 3.4, 3.311363636363636)","(10.0, 15.0, 14.13888888888889)","(9.0, 11.0, 10.514285714285714)","(7.0, 9.0, 8.92)"
05-01-2023 14:16:32.104548,"(15.0, 21.0, 20.75)","(51.0, 75.0, 74.0)","(41.0, 110.0, 95.0)","(2.6, 2.9, 2.8817721518987343)","(2.7, 3.35, 3.333076923076923)","(10.0, 14.5, 14.048387096774194)","(9.0, 11.0, 10.514705882352942)","(7.0, 9.0, 8.92)"
