,Uri Bale,Miss Rowdy,Homebush Shadow,Impressive Sonic,Iced Mocha,Diamond Warrior,Goldstar Ricky,Yoshi Moon
12-01-2023 15:06:15.858975,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 12.733333333333334)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:17.044419,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 12.733333333333334)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:18.321063,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.514285714285712)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:19.603293,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.514285714285712)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:20.848250,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 13.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:22.124006,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:23.350141,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.785714285714286)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.92)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.714285714285714)"
12-01-2023 15:06:24.559320,"(3.9, 5.8, 4.796666666666667)","(5.5, 10.0, 6.318181818181818)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.35)","(10.0, 23.0, 21.0)","(6.0, 11.5, 8.51875)"
12-01-2023 15:06:25.743845,"(3.9, 5.8, 5.083333333333333)","(5.5, 10.0, 8.363636363636363)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:06:27.034708,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:28.266699,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:29.388783,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:30.587803,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:31.844010,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:33.244303,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:34.587699,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:35.890687,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:37.480880,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:38.789436,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:40.181261,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:41.463834,"(3.9, 5.8, 5.083333333333333)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 19.307692307692307)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:42.726392,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 7.066666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 21.0)","(6.0, 11.5, 7.49090909090909)"
12-01-2023 15:06:43.965376,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 8.366666666666667)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.830769230769231)"
12-01-2023 15:06:45.246404,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 7.342857142857143)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.830769230769231)"
12-01-2023 15:06:46.530241,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:47.732312,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:48.967717,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:50.233804,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:51.499111,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:52.741601,"(3.9, 5.8, 5.11590909090909)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:53.977488,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.654545454545454)"
12-01-2023 15:06:55.160080,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:06:56.396269,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:06:57.499225,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:06:58.715759,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:00.067706,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:01.475059,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:02.744939,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:04.039073,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:05.565935,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:06.999837,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:08.255898,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:09.354045,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:10.483482,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:11.694574,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 17.857142857142858)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:12.918081,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:14.171800,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:15.362620,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:16.543190,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:17.708284,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 7.311111111111112)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:18.921713,"(3.9, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:20.180364,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:21.403849,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:22.517454,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:23.688325,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:24.885113,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:26.096367,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 7.327272727272728)"
12-01-2023 15:07:27.297406,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:28.346493,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:29.469555,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:30.718581,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:31.956397,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:33.110325,"(3.9, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(10.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:34.270069,"(4.0, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:35.406412,"(4.0, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:36.514728,"(4.0, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:37.611040,"(4.0, 5.8, 5.0588235294117645)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:38.668909,"(4.0, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:39.826404,"(4.0, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 15.333333333333334)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:40.939999,"(4.0, 5.8, 4.75)","(5.5, 9.8, 6.933333333333334)","(5.0, 11.5, 7.375)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 23.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:42.038228,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:43.194256,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:44.379887,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:45.646797,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:46.776191,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:47.959504,"(4.0, 6.0, 4.769230769230769)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:49.291588,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:50.584269,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 9.0)","(10.0, 21.0, 14.0)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.0)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:51.834301,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 21.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 25.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:53.080515,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 22.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 26.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:54.298945,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 22.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 8.493333333333334)","(11.0, 26.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:55.474315,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 22.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 9.327272727272728)","(11.0, 26.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:56.709924,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 22.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 9.327272727272728)","(11.0, 26.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
12-01-2023 15:07:57.940440,"(4.0, 5.9, 4.791666666666667)","(5.5, 9.8, 6.933333333333334)","(5.0, 12.0, 7.2)","(10.0, 22.0, 13.375)","(5.0, 6.2, 5.78)","(6.0, 10.5, 9.327272727272728)","(11.0, 26.0, 16.333333333333332)","(6.0, 11.5, 8.35)"
