,Todling Bale,Widdicombe Bale,Zippy Artist,Four Barrels,My Mate Tip,Heffernan Bale,Wizardry Tricks,Mr Buck Lee
07-12-2022 19:51:48.410290,"(4.8, 5.6, 5.571428571428571)","(9.0, 17.0, 14.5)","(13.0, 36.0, 32.53846153846154)","(3.7, 5.0, 4.485714285714286)","(4.0, 5.1, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:49.516269,"(4.8, 5.6, 5.571428571428571)","(9.0, 17.0, 14.5)","(13.0, 36.0, 32.53846153846154)","(3.7, 5.0, 4.25)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:50.709034,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.9, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:51.853720,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:52.973823,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:54.112375,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:55.272787,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:56.472505,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:57.896717,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:51:59.239563,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:00.605599,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:01.986710,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:03.298275,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:04.435863,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:05.616576,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 32.53846153846154)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:06.784832,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:08.095617,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:09.573949,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 14.538461538461538)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:10.845035,"(4.8, 5.6, 5.571428571428571)","(9.0, 15.0, 13.833333333333334)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:12.284307,"(4.8, 5.6, 5.5)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:13.550413,"(4.8, 5.6, 5.5)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:14.928844,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:16.149586,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:17.406793,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:18.878352,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:20.079411,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:21.242086,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:22.337789,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.9)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:23.481780,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 33.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.0, 4.75)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:24.656122,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.555555555555557)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.1, 4.554545454545455)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:25.856619,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.555555555555557)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.1, 4.554545454545455)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:27.120192,"(4.8, 5.6, 5.511111111111111)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.625)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.1, 4.554545454545455)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:28.387162,"(4.8, 5.6, 5.5)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.0)","(3.7, 4.8, 4.3999999999999995)","(4.0, 5.1, 4.6)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:29.675182,"(4.8, 5.6, 5.5)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.0)","(3.7, 4.8, 4.509090909090909)","(4.0, 5.1, 4.4625)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:30.844388,"(4.8, 5.8, 5.6)","(9.0, 15.0, 13.571428571428571)","(13.0, 36.0, 31.714285714285715)","(3.7, 4.8, 4.5249999999999995)","(4.0, 4.5, 4.457142857142857)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:32.386528,"(4.8, 5.8, 5.6)","(9.0, 15.0, 13.25)","(13.0, 36.0, 31.714285714285715)","(3.7, 4.6, 4.359999999999999)","(4.0, 4.5, 4.457142857142857)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:33.641323,"(4.6, 5.8, 5.6)","(9.0, 14.5, 13.25)","(15.0, 36.0, 31.714285714285715)","(3.7, 4.6, 4.375)","(4.0, 4.5, 4.511111111111111)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:34.832842,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.666666666666666)","(15.0, 36.0, 31.714285714285715)","(3.7, 4.5, 4.375)","(4.0, 4.9, 4.685714285714286)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:36.259015,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.666666666666666)","(15.0, 36.0, 31.714285714285715)","(3.7, 4.5, 4.3)","(4.0, 4.9, 4.685714285714286)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:37.631288,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.666666666666666)","(15.0, 36.0, 32.666666666666664)","(3.7, 4.5, 4.3)","(4.0, 4.9, 4.775)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:38.947161,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.666666666666666)","(15.0, 36.0, 32.666666666666664)","(3.7, 4.5, 4.35)","(4.0, 4.9, 4.8375)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:40.103965,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.666666666666666)","(15.0, 36.0, 32.666666666666664)","(3.7, 4.5, 4.15)","(4.0, 4.9, 4.842307692307693)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:41.380219,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.9)","(15.0, 36.0, 33.857142857142854)","(3.7, 4.2, 4.15)","(4.0, 4.9, 4.80625)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.625)","(9.0, 17.5, 16.825)"
07-12-2022 19:52:42.602340,"(4.6, 5.8, 5.6)","(9.0, 14.5, 12.8125)","(15.0, 36.0, 33.69230769230769)","(3.7, 4.2, 4.066666666666666)","(4.0, 4.9, 4.742105263157895)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.583333333333334)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:43.851500,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 36.0, 33.142857142857146)","(3.7, 4.2, 4.036363636363636)","(4.0, 4.9, 4.742105263157895)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.583333333333334)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:45.245433,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 36.0, 33.142857142857146)","(3.7, 4.4, 3.97)","(4.0, 4.9, 4.685714285714286)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.772727272727273)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:46.604416,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 36.0, 33.142857142857146)","(3.7, 4.0, 3.925)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:47.889696,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 36.0, 33.142857142857146)","(3.7, 4.0, 3.9210526315789473)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.65625)"
07-12-2022 19:52:49.149569,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 40.0, 32.55172413793103)","(3.7, 4.3, 4.0600000000000005)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.65625)"
07-12-2022 19:52:50.386964,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 40.0, 32.55172413793103)","(3.7, 4.2, 4.0)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.65625)"
07-12-2022 19:52:51.609997,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 40.0, 37.0)","(3.7, 4.2, 4.0)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.65625)"
07-12-2022 19:52:52.890361,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 40.0, 35.2)","(3.7, 4.2, 4.0)","(4.0, 4.9, 4.7125)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:54.147692,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 40.0, 38.666666666666664)","(3.7, 4.2, 4.0)","(4.0, 4.9, 4.627272727272728)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:55.431668,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 44.0, 38.666666666666664)","(3.7, 4.2, 4.0)","(4.0, 4.9, 4.5600000000000005)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:56.724248,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 44.0, 37.142857142857146)","(3.7, 4.2, 4.0)","(4.0, 4.8, 4.5)","(8.0, 10.0, 9.666666666666666)","(7.0, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:57.979184,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 44.0, 37.142857142857146)","(3.7, 4.2, 4.0)","(4.0, 4.8, 4.5)","(8.0, 10.0, 9.236363636363636)","(7.5, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:52:59.207071,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 44.0, 38.46153846153846)","(3.7, 4.2, 4.0)","(4.0, 4.8, 4.466666666666667)","(8.0, 10.0, 9.236363636363636)","(7.5, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:53:00.459865,"(4.6, 5.8, 5.6)","(9.0, 15.0, 12.857142857142858)","(15.0, 44.0, 35.42857142857143)","(3.7, 4.3, 4.075)","(4.0, 4.6, 4.466666666666667)","(8.0, 10.0, 9.236363636363636)","(7.5, 15.0, 14.6875)","(9.0, 17.5, 16.07894736842105)"
07-12-2022 19:53:01.787456,"(4.6, 5.8, 5.6)","(9.0, 15.0, 13.333333333333334)","(15.0, 44.0, 41.0)","(3.7, 4.3, 4.052941176470588)","(4.0, 4.6, 4.5)","(8.0, 10.0, 9.257142857142856)","(7.5, 15.0, 14.318181818181818)","(9.0, 17.5, 16.115384615384617)"
07-12-2022 19:53:03.134905,"(4.6, 5.8, 5.48)","(9.0, 15.0, 13.958333333333334)","(15.0, 44.0, 39.5)","(3.7, 4.3, 3.9937500000000004)","(4.0, 4.6, 4.566666666666666)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.0, 13.625)","(9.0, 17.5, 15.571428571428571)"
07-12-2022 19:53:04.462007,"(4.6, 5.8, 5.523076923076923)","(9.0, 15.0, 14.25)","(15.0, 44.0, 40.833333333333336)","(3.7, 4.3, 4.1)","(4.0, 4.6, 4.266666666666667)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 13.625)","(9.0, 17.0, 16.31578947368421)"
07-12-2022 19:53:05.824917,"(4.6, 5.8, 5.48)","(9.0, 15.0, 14.25)","(15.0, 55.0, 39.30769230769231)","(3.7, 4.3, 3.936363636363636)","(4.0, 4.8, 4.5375)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.666666666666666)","(9.0, 16.5, 15.863636363636363)"
07-12-2022 19:53:07.101177,"(4.6, 5.8, 5.48)","(9.0, 15.0, 14.25)","(15.0, 55.0, 39.30769230769231)","(3.7, 4.3, 3.936363636363636)","(4.0, 4.8, 4.485714285714286)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.666666666666666)","(9.0, 16.5, 15.842105263157894)"
07-12-2022 19:53:08.295927,"(4.6, 5.8, 5.48)","(9.0, 15.0, 14.25)","(15.0, 55.0, 39.54545454545455)","(3.7, 4.3, 4.203846153846154)","(4.0, 4.7, 4.441379310344828)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 13.681818181818182)","(9.0, 16.0, 14.3125)"
07-12-2022 19:53:09.400582,"(4.6, 5.8, 5.48)","(9.0, 15.0, 14.6875)","(15.0, 55.0, 39.54545454545455)","(3.7, 4.3, 4.0890625)","(4.0, 4.7, 4.542105263157895)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.59090909090909)","(9.0, 16.5, 14.5)"
07-12-2022 19:53:10.692861,"(4.6, 5.8, 5.5)","(9.0, 15.0, 13.433333333333334)","(15.0, 55.0, 45.0)","(3.7, 4.3, 4.698575498575499)","(4.0, 4.7, 4.266666666666667)","(8.0, 10.0, 9.466666666666667)","(7.5, 15.5, 14.3125)","(9.0, 16.5, 14.75)"
07-12-2022 19:53:12.046401,"(4.6, 5.6, 5.5)","(9.0, 13.5, 13.323529411764707)","(15.0, 55.0, 43.125)","(3.7, 4.7, 4.554545454545455)","(4.0, 4.3, 4.289655172413793)","(8.0, 9.6, 9.26153846153846)","(7.5, 14.5, 14.166666666666666)","(9.0, 15.5, 14.375)"
07-12-2022 19:53:13.466888,"(4.6, 5.8, 5.53)","(9.0, 13.5, 13.323529411764707)","(15.0, 55.0, 41.42857142857143)","(3.7, 4.7, 4.576923076923077)","(4.0, 4.4, 4.2625)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.166666666666666)","(9.0, 17.0, 14.272727272727273)"
07-12-2022 19:53:14.843895,"(4.6, 5.8, 5.53)","(9.0, 13.5, 13.323529411764707)","(15.0, 55.0, 41.42857142857143)","(3.7, 4.7, 4.5)","(4.0, 4.4, 4.237037037037037)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.166666666666666)","(9.0, 17.0, 14.272727272727273)"
07-12-2022 19:53:16.199509,"(4.6, 5.8, 5.53)","(9.0, 13.5, 13.166666666666666)","(15.0, 55.0, 43.82352941176471)","(3.7, 4.7, 4.433333333333333)","(4.0, 4.4, 4.237037037037037)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.59090909090909)","(9.0, 17.0, 14.272727272727273)"
07-12-2022 19:53:17.736998,"(4.6, 5.8, 5.408695652173913)","(9.0, 13.5, 13.796296296296296)","(15.0, 55.0, 43.82352941176471)","(3.7, 4.6, 4.019354838709678)","(4.0, 4.4, 4.24)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.59090909090909)","(9.0, 17.0, 14.272727272727273)"
07-12-2022 19:53:19.307690,"(4.6, 5.8, 5.5125)","(9.0, 15.0, 14.6875)","(15.0, 55.0, 43.82352941176471)","(3.7, 4.6, 4.023809523809524)","(4.0, 4.4, 4.24)","(8.0, 10.0, 9.26153846153846)","(7.5, 15.5, 14.59090909090909)","(9.0, 17.0, 15.75)"
07-12-2022 19:53:20.613998,"(4.6, 5.7, 5.561538461538462)","(9.0, 15.0, 13.136363636363637)","(18.0, 55.0, 43.82352941176471)","(3.5, 4.5, 4.023809523809524)","(4.0, 4.4, 4.1)","(8.0, 10.0, 9.337931034482757)","(8.0, 15.5, 14.59090909090909)","(9.0, 17.5, 16.9)"
07-12-2022 19:53:21.922094,"(4.6, 5.7, 5.561538461538462)","(9.0, 13.5, 13.136363636363637)","(18.0, 55.0, 42.666666666666664)","(3.5, 4.5, 4.283783783783784)","(4.0, 4.2, 4.061538461538461)","(8.0, 10.0, 9.337931034482757)","(8.0, 15.5, 14.59090909090909)","(9.0, 17.5, 18.94736842105263)"
07-12-2022 19:53:23.219633,"(4.6, 5.7, 5.447727272727273)","(9.0, 13.5, 13.136363636363637)","(18.0, 46.0, 36.94117647058823)","(3.5, 4.5, 4.372727272727273)","(4.0, 4.2, 4.061538461538461)","(8.0, 10.0, 9.337931034482757)","(8.0, 15.5, 14.166666666666666)","(9.0, 21.0, 18.73076923076923)"
07-12-2022 19:53:24.666019,"(4.6, 5.7, 5.447727272727273)","(9.0, 13.5, 13.277777777777779)","(18.0, 44.0, 36.94117647058823)","(3.5, 4.4, 4.431914893617021)","(4.0, 4.2, 4.158139534883721)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.5)","(9.0, 20.0, 18.73076923076923)"
07-12-2022 19:53:26.088183,"(4.6, 5.7, 5.447727272727273)","(9.0, 13.5, 13.958333333333334)","(18.0, 44.0, 36.94117647058823)","(3.5, 4.5, 4.4)","(4.0, 4.2, 4.097142857142857)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.38888888888889)","(9.0, 20.0, 18.842105263157894)"
07-12-2022 19:53:27.552988,"(4.6, 5.7, 5.288888888888889)","(9.0, 15.0, 14.6875)","(18.0, 44.0, 39.07692307692308)","(3.5, 4.5, 4.4)","(4.0, 4.1, 4.095)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.357142857142858)","(9.0, 20.0, 17.5)"
07-12-2022 19:53:29.145148,"(4.6, 5.7, 5.218181818181819)","(9.0, 15.0, 13.136363636363637)","(18.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.4)","(4.0, 4.1, 4.165217391304348)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.38888888888889)","(9.0, 20.0, 17.727272727272727)"
07-12-2022 19:53:30.622136,"(4.6, 5.4, 5.218181818181819)","(9.0, 13.5, 13.136363636363637)","(18.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.4)","(4.0, 4.2, 4.155555555555556)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.340909090909092)","(9.0, 19.0, 17.727272727272727)"
07-12-2022 19:53:31.920319,"(4.6, 5.4, 5.309090909090909)","(9.0, 13.5, 13.264705882352942)","(18.0, 44.0, 39.42857142857143)","(3.5, 4.5, 4.388372093023255)","(4.0, 4.2, 4.157894736842105)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.3125)","(9.0, 19.0, 17.17391304347826)"
07-12-2022 19:53:33.175503,"(4.6, 5.4, 5.309090909090909)","(9.0, 13.5, 13.264705882352942)","(18.0, 44.0, 39.42857142857143)","(3.5, 4.5, 4.388372093023255)","(4.0, 4.2, 4.157894736842105)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.3125)","(9.0, 19.0, 18.0625)"
07-12-2022 19:53:34.443063,"(4.6, 5.4, 5.3076923076923075)","(9.0, 13.0, 12.964285714285714)","(18.0, 44.0, 38.666666666666664)","(3.5, 4.5, 4.373684210526315)","(4.0, 4.2, 4.157894736842105)","(8.0, 10.0, 9.228571428571428)","(8.0, 15.5, 13.3125)","(9.0, 19.0, 17.166666666666668)"
