,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:17:37.026201,"(7.0, 8.4, 8.091891891891892)","(13.0, 99999, 99990)","(6.0, 7.6, 7.041379310344827)","(8.0, 10.5, 9.863636363636365)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.77777777777777)","(3.1, 3.55, 3.5329268292682925)","(21.0, 34.0, 32.25)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 66.66666666666667)"
08-01-2023 16:17:38.556656,"(7.0, 8.4, 8.045070422535211)","(13.0, 99999, 99990)","(6.0, 7.4, 7.114285714285715)","(8.0, 10.5, 9.863636363636365)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 83.0)","(3.1, 3.55, 3.5329268292682925)","(21.0, 34.0, 33.22222222222222)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 66.66666666666667)"
08-01-2023 16:17:40.130342,"(7.0, 8.4, 8.045070422535211)","(13.0, 99999, 99990)","(6.0, 7.4, 7.114285714285715)","(8.0, 10.5, 9.863636363636365)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 83.0)","(3.1, 3.55, 3.5329268292682925)","(21.0, 34.0, 33.22222222222222)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 66.66666666666667)"
08-01-2023 16:17:41.756669,"(7.0, 8.4, 8.0)","(13.0, 99999, 99990)","(6.0, 7.4, 7.114285714285715)","(8.0, 10.5, 9.865625000000001)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 83.0)","(3.1, 3.55, 3.5329268292682925)","(21.0, 34.0, 33.22222222222222)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 68.0)"
08-01-2023 16:17:43.294655,"(7.0, 8.4, 8.0)","(13.0, 99999, 99990)","(6.0, 7.4, 7.114285714285715)","(8.0, 10.5, 9.865625000000001)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 81.0)","(3.1, 3.55, 3.5329268292682925)","(21.0, 34.0, 32.25)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 69.16666666666667)"
08-01-2023 16:17:44.833369,"(7.0, 8.2, 8.136)","(13.0, 99999, 99990)","(6.0, 7.4, 7.072727272727273)","(8.0, 10.5, 9.865625000000001)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.1, 3.55, 3.4681818181818183)","(21.0, 34.0, 30.5)","(7.5, 9.4, 9.22857142857143)","(41.0, 70.0, 70.88235294117646)"
08-01-2023 16:17:46.328271,"(7.0, 8.2, 8.16)","(13.0, 99999, 99990)","(6.0, 7.4, 7.136363636363637)","(8.0, 10.5, 9.865625000000001)","(16.0, 19.0, 18.7)","(19.0, 29.0, 27.714285714285715)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.1, 3.5, 3.4681818181818183)","(21.0, 34.0, 30.5)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:47.797978,"(7.0, 8.2, 8.185185185185185)","(13.0, 99999, 99990)","(6.0, 7.6, 7.156521739130435)","(8.0, 10.5, 9.865625000000001)","(16.0, 19.0, 19.1)","(20.0, 29.0, 28.1)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 81.66666666666667)","(3.0, 3.5, 3.4681818181818183)","(21.0, 34.0, 29.333333333333332)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:49.287754,"(7.0, 8.2, 8.185714285714285)","(13.0, 99999, 99990)","(6.0, 7.6, 7.315789473684211)","(8.0, 10.5, 9.823333333333334)","(16.0, 20.0, 19.1)","(20.0, 29.0, 28.1)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.0, 3.5, 3.4846153846153847)","(21.0, 34.0, 29.333333333333332)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:50.822419,"(7.0, 8.2, 8.00377358490566)","(13.0, 99999, 99990)","(6.0, 7.4, 7.315789473684211)","(8.0, 10.5, 9.823333333333334)","(16.0, 20.0, 19.53846153846154)","(20.0, 29.0, 28.1)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.0, 3.5, 3.4846153846153847)","(21.0, 34.0, 32.94117647058823)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:52.351784,"(7.0, 8.2, 8.08)","(13.0, 99999, 99990)","(6.0, 7.4, 7.315789473684211)","(8.0, 10.5, 9.823333333333334)","(16.0, 20.0, 19.357142857142858)","(20.0, 29.0, 28.1)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.0, 3.5, 3.4846153846153847)","(21.0, 34.0, 32.94117647058823)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:53.814035,"(7.0, 8.2, 8.08)","(13.0, 99999, 99990)","(6.0, 7.4, 7.085714285714285)","(8.0, 10.5, 9.96734693877551)","(16.0, 20.0, 19.357142857142858)","(20.0, 29.0, 27.733333333333334)","(15.0, 17.5, 17.0625)","(51.0, 85.0, 82.14285714285714)","(3.0, 3.5, 3.4876923076923076)","(21.0, 34.0, 33.4375)","(7.5, 9.4, 9.22857142857143)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:55.282911,"(7.0, 8.2, 8.08)","(13.0, 99999, 99990)","(6.0, 7.6, 7.257142857142857)","(8.0, 10.5, 9.884848484848485)","(16.0, 20.0, 19.4)","(20.0, 29.0, 27.272727272727273)","(15.0, 17.5, 16.863636363636363)","(51.0, 85.0, 83.33333333333333)","(3.0, 3.5, 3.4789473684210526)","(21.0, 34.0, 30.0)","(7.5, 9.4, 9.325)","(41.0, 75.0, 71.25)"
08-01-2023 16:17:56.780085,"(7.0, 8.2, 8.058823529411764)","(13.0, 99999, 99990)","(6.0, 7.6, 7.266666666666667)","(8.0, 10.5, 9.884848484848485)","(16.0, 20.0, 19.4)","(20.0, 28.0, 26.8125)","(15.0, 17.5, 16.863636363636363)","(51.0, 85.0, 83.33333333333333)","(3.0, 3.5, 3.4885714285714284)","(21.0, 34.0, 30.0)","(7.5, 9.4, 9.325)","(41.0, 75.0, 71.25)"
08-01-2023 16:17:58.291944,"(7.0, 8.2, 8.058823529411764)","(13.0, 99999, 99990)","(6.0, 7.4, 7.266666666666667)","(8.0, 10.5, 9.884848484848485)","(16.0, 20.0, 19.4)","(20.0, 27.0, 26.8125)","(15.0, 17.5, 16.863636363636363)","(51.0, 85.0, 83.33333333333333)","(3.0, 3.5, 3.4885714285714284)","(21.0, 34.0, 28.18181818181818)","(7.5, 9.4, 9.325)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:17:59.841500,"(7.0, 8.2, 8.08)","(13.0, 99999, 99990)","(6.0, 7.4, 7.266666666666667)","(8.0, 10.5, 9.884848484848485)","(16.0, 20.0, 19.4)","(20.0, 27.0, 26.8125)","(15.0, 17.5, 16.46511627906977)","(51.0, 85.0, 83.33333333333333)","(3.0, 3.5, 3.4885714285714284)","(21.0, 30.0, 28.18181818181818)","(7.5, 9.4, 9.325)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:18:01.407943,"(7.0, 8.2, 8.08)","(13.0, 99999, 99990)","(6.0, 7.4, 7.266666666666667)","(8.0, 10.5, 9.884848484848485)","(16.0, 20.0, 19.4)","(20.0, 27.0, 26.8125)","(15.0, 16.5, 16.72222222222222)","(51.0, 85.0, 83.33333333333333)","(3.0, 3.5, 3.413013698630137)","(21.0, 30.0, 28.18181818181818)","(7.5, 9.4, 9.325)","(41.0, 75.0, 70.88235294117646)"
08-01-2023 16:18:02.977233,"(7.0, 8.2, 8.129411764705882)","(13.0, 99999, 99990)","(6.0, 7.4, 7.2)","(8.0, 10.5, 9.958064516129033)","(16.0, 20.0, 19.0)","(20.0, 27.0, 26.8125)","(15.0, 17.5, 16.72222222222222)","(51.0, 85.0, 82.5)","(3.0, 3.45, 3.4985714285714287)","(21.0, 30.0, 28.5)","(7.5, 9.6, 9.168)","(41.0, 75.0, 71.66666666666667)"
08-01-2023 16:18:04.448414,"(7.0, 8.2, 8.129411764705882)","(13.0, 99999, 99990)","(6.0, 7.4, 7.1230769230769235)","(8.0, 10.5, 10.30952380952381)","(16.0, 21.0, 18.571428571428573)","(20.0, 27.0, 26.914285714285715)","(15.0, 17.5, 17.266666666666666)","(51.0, 85.0, 89.0)","(3.0, 3.55, 3.5025454545454546)","(21.0, 30.0, 29.0)","(7.5, 9.6, 9.20759493670886)","(41.0, 75.0, 73.52941176470588)"
08-01-2023 16:18:06.027241,"(7.0, 8.2, 8.165384615384614)","(13.0, 99999, 99990)","(6.0, 7.2, 7.1230769230769235)","(8.0, 10.5, 10.479591836734693)","(16.0, 20.0, 18.569767441860463)","(20.0, 27.0, 27.689655172413794)","(15.0, 17.5, 17.266666666666666)","(51.0, 90.0, 89.58333333333333)","(3.0, 3.55, 3.477777777777778)","(21.0, 30.0, 29.5)","(7.5, 9.4, 9.021052631578947)","(41.0, 75.0, 73.86363636363636)"
08-01-2023 16:18:07.546732,"(7.0, 8.4, 8.344186046511629)","(13.0, 99999, 99990)","(6.0, 7.2, 7.1230769230769235)","(8.0, 10.5, 10.479591836734693)","(16.0, 20.0, 18.357142857142858)","(20.0, 28.0, 27.689655172413794)","(15.0, 17.5, 17.266666666666666)","(51.0, 90.0, 88.23529411764706)","(3.0, 3.5, 3.4714285714285715)","(21.0, 30.0, 29.5)","(7.5, 9.4, 9.021052631578947)","(41.0, 75.0, 73.86363636363636)"
08-01-2023 16:18:09.104127,"(7.0, 8.4, 8.247619047619047)","(13.0, 99999, 99990)","(6.0, 7.2, 7.078260869565217)","(8.0, 10.5, 10.484615384615385)","(16.0, 18.5, 18.357142857142858)","(20.0, 28.0, 27.380281690140844)","(15.0, 17.5, 17.266666666666666)","(51.0, 90.0, 87.0)","(3.0, 3.5, 3.482608695652174)","(21.0, 30.0, 29.5)","(7.5, 9.4, 9.0375)","(41.0, 75.0, 73.86363636363636)"
08-01-2023 16:18:10.596311,"(7.0, 8.4, 8.372093023255815)","(13.0, 99999, 99990)","(6.0, 7.2, 7.013333333333334)","(8.0, 10.5, 10.484615384615385)","(16.0, 18.5, 18.357142857142858)","(20.0, 28.0, 27.380281690140844)","(15.0, 17.5, 17.266666666666666)","(51.0, 90.0, 87.0)","(3.0, 3.5, 3.482608695652174)","(21.0, 30.0, 29.5)","(7.5, 9.4, 9.0375)","(41.0, 75.0, 74.04761904761905)"
08-01-2023 16:18:12.338456,"(6.5, 8.4, 8.789473684210526)","(14.0, 99999, 99990)","(6.0, 7.2, 7.083333333333333)","(8.0, 10.5, 9.63680981595092)","(16.0, 18.5, 18.9)","(21.0, 28.0, 27.380281690140844)","(15.0, 17.5, 17.333333333333332)","(51.0, 90.0, 87.0)","(3.0, 3.5, 3.484)","(21.0, 30.0, 29.6)","(7.5, 9.4, 8.90909090909091)","(41.0, 75.0, 74.04761904761905)"
08-01-2023 16:18:13.989240,"(6.5, 9.0, 8.9)","(14.0, 99999, 99990)","(6.0, 7.2, 6.851851851851852)","(8.0, 9.8, 9.64742268041237)","(16.0, 19.5, 19.055555555555557)","(21.0, 28.0, 27.153846153846153)","(15.0, 17.5, 17.444444444444443)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.5, 3.4896103896103896)","(21.0, 30.0, 29.75)","(7.5, 9.2, 9.1)","(41.0, 75.0, 74.25)"
08-01-2023 16:18:15.970741,"(6.5, 9.0, 8.777777777777777)","(14.0, 99999, 99990)","(6.0, 7.0, 6.851851851851852)","(8.0, 9.8, 9.642990654205608)","(16.0, 19.5, 18.738095238095237)","(21.0, 28.0, 27.153846153846153)","(15.0, 17.5, 17.444444444444443)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.5, 3.4896103896103896)","(21.0, 30.0, 29.75)","(7.5, 9.2, 9.1)","(41.0, 75.0, 74.25)"
08-01-2023 16:18:17.748106,"(6.5, 9.0, 8.777777777777777)","(14.0, 99999, 99990)","(6.0, 7.0, 6.851851851851852)","(8.0, 9.8, 9.642990654205608)","(16.0, 19.5, 18.738095238095237)","(21.0, 28.0, 27.153846153846153)","(15.0, 17.5, 17.142857142857142)","(51.0, 90.0, 87.08333333333333)","(3.0, 3.5, 3.4896103896103896)","(21.0, 30.0, 29.75)","(7.5, 9.2, 9.1)","(41.0, 75.0, 74.58333333333333)"
08-01-2023 16:18:19.358301,"(6.5, 9.0, 8.646153846153846)","(14.0, 99999, 99990)","(6.0, 7.0, 6.851851851851852)","(8.0, 9.8, 9.47710843373494)","(16.0, 19.5, 18.738095238095237)","(21.0, 28.0, 27.333333333333332)","(15.0, 17.5, 17.142857142857142)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.5, 3.491111111111111)","(21.0, 30.0, 29.75)","(7.5, 9.0, 8.95)","(41.0, 75.0, 74.58333333333333)"
08-01-2023 16:18:20.919630,"(6.5, 9.0, 8.825316455696203)","(14.0, 99999, 99990)","(6.0, 7.0, 6.851851851851852)","(8.0, 9.6, 9.465909090909092)","(16.0, 19.5, 18.738095238095237)","(21.0, 28.0, 27.333333333333332)","(15.0, 17.5, 17.142857142857142)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.5, 3.4846153846153847)","(21.0, 30.0, 29.75)","(7.5, 9.0, 9.072727272727272)","(41.0, 75.0, 74.78260869565217)"
08-01-2023 16:18:22.390918,"(6.5, 9.0, 8.726315789473684)","(14.0, 99999, 99990)","(6.0, 7.0, 6.870588235294117)","(8.0, 9.6, 9.454716981132076)","(16.0, 19.5, 18.75)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.11764705882353)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.5, 3.458214285714286)","(21.0, 30.0, 33.25)","(7.5, 9.2, 9.1)","(41.0, 75.0, 79.16666666666667)"
08-01-2023 16:18:23.853470,"(6.5, 8.8, 8.726315789473684)","(14.0, 99999, 99990)","(6.0, 7.0, 6.93125)","(8.0, 9.6, 9.516)","(16.0, 19.5, 18.75)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.11764705882353)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.459163346613546)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.1)","(41.0, 80.0, 79.16666666666667)"
08-01-2023 16:18:25.386264,"(6.5, 8.8, 8.536363636363637)","(14.0, 99999, 99990)","(6.0, 7.0, 6.93125)","(8.0, 9.6, 9.516)","(16.0, 19.5, 18.77777777777778)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.11764705882353)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4616279069767444)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.1)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:26.874642,"(6.5, 8.8, 8.536363636363637)","(14.0, 99999, 99990)","(6.0, 7.0, 6.93125)","(8.0, 9.6, 9.516)","(16.0, 19.0, 18.77777777777778)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.105263157894736)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4616279069767444)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:28.235635,"(6.5, 8.8, 8.477777777777778)","(14.0, 99999, 99990)","(6.0, 7.0, 6.821782178217822)","(8.0, 9.6, 9.516)","(16.0, 19.0, 18.642857142857142)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.105263157894736)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:29.667380,"(6.5, 8.8, 8.477777777777778)","(14.0, 99999, 99990)","(6.0, 7.0, 6.8125)","(8.0, 9.6, 9.528888888888888)","(16.0, 19.0, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.5, 17.071428571428573)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:31.185492,"(6.5, 8.8, 8.477777777777778)","(14.0, 99999, 99990)","(6.0, 7.0, 6.821782178217822)","(8.0, 9.6, 9.528888888888888)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.192307692307693)","(15.0, 17.5, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 33.25)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:32.664139,"(6.5, 8.8, 8.477777777777778)","(14.0, 99999, 99990)","(6.0, 7.0, 6.821782178217822)","(8.0, 9.6, 9.508571428571429)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:34.103871,"(6.5, 8.8, 8.4375)","(14.0, 99999, 99990)","(6.0, 7.0, 6.821782178217822)","(8.0, 9.6, 9.508571428571429)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:35.553270,"(6.5, 8.8, 8.4375)","(14.0, 99999, 99990)","(6.0, 7.0, 6.825242718446602)","(8.0, 9.6, 9.508571428571429)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.127272727272727)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:37.027358,"(6.5, 8.6, 8.513043478260869)","(14.0, 99999, 99990)","(6.0, 7.0, 6.825242718446602)","(8.0, 9.6, 9.508571428571429)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.127272727272727)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:38.526402,"(6.5, 8.6, 8.534883720930232)","(14.0, 99999, 99990)","(6.0, 7.0, 6.88235294117647)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.90909090909091)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 32.0)","(7.5, 9.2, 9.127272727272727)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:39.976335,"(6.5, 8.6, 8.534883720930232)","(14.0, 99999, 99990)","(6.0, 7.0, 6.878378378378378)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.5055)","(21.0, 34.0, 34.666666666666664)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:41.439058,"(6.5, 8.6, 8.53)","(14.0, 99999, 99990)","(6.0, 7.0, 6.878378378378378)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.461442786069652)","(21.0, 38.0, 36.15384615384615)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:42.886149,"(6.5, 8.6, 8.52)","(14.0, 99999, 99990)","(6.0, 7.0, 6.878378378378378)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.666666666666668)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.461442786069652)","(21.0, 38.0, 36.0)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:44.350615,"(6.5, 8.6, 8.52)","(14.0, 99999, 99990)","(6.0, 7.0, 6.752777777777777)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.875)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4640096618357488)","(21.0, 38.0, 34.285714285714285)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:45.751423,"(6.5, 8.6, 8.52)","(14.0, 99999, 99990)","(6.0, 6.8, 6.742857142857143)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.875)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4640096618357488)","(21.0, 40.0, 34.285714285714285)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:47.060458,"(6.5, 8.6, 8.52)","(14.0, 99999, 99990)","(6.0, 6.8, 6.745)","(8.0, 9.6, 9.49047619047619)","(16.0, 19.5, 18.875)","(21.0, 28.0, 27.227272727272727)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4640096618357488)","(21.0, 40.0, 34.285714285714285)","(7.5, 9.2, 9.123809523809523)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:48.480380,"(6.5, 8.4, 8.384)","(14.0, 99999, 99990)","(6.0, 6.8, 6.523809523809524)","(8.0, 9.6, 9.58095238095238)","(16.0, 19.5, 18.875)","(21.0, 28.0, 27.37037037037037)","(15.0, 17.0, 16.75)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.4640096618357488)","(21.0, 40.0, 34.285714285714285)","(7.5, 9.2, 9.11578947368421)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:49.904649,"(6.5, 8.6, 8.385714285714286)","(14.0, 99999, 99990)","(6.0, 6.8, 6.50625)","(8.0, 9.6, 9.582608695652173)","(16.0, 19.5, 18.91176470588235)","(21.0, 28.0, 27.37037037037037)","(15.0, 17.0, 17.015625)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.508157894736842)","(21.0, 40.0, 35.0)","(7.5, 9.2, 9.04)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:51.292436,"(6.5, 8.4, 8.382608695652173)","(14.0, 99999, 99990)","(6.0, 6.6, 6.50625)","(8.0, 9.6, 9.582608695652173)","(16.0, 19.5, 18.91176470588235)","(21.0, 28.0, 27.37037037037037)","(15.0, 17.5, 17.451923076923077)","(51.0, 90.0, 87.27272727272727)","(3.0, 3.55, 3.508157894736842)","(21.0, 40.0, 35.0)","(7.5, 9.2, 9.04)","(41.0, 80.0, 79.56521739130434)"
08-01-2023 16:18:52.637977,"(7.0, 8.4, 8.382608695652173)","(14.0, 99999, 99990)","(5.5, 6.6, 5.961538461538462)","(8.0, 9.6, 10.239473684210527)","(16.0, 19.5, 19.25)","(21.0, 28.0, 26.653846153846153)","(15.0, 17.5, 18.080645161290324)","(51.0, 90.0, 87.5)","(3.0, 3.55, 3.5168032786885246)","(21.0, 40.0, 34.666666666666664)","(7.5, 9.2, 9.399999999999999)","(41.0, 80.0, 81.78571428571428)"
08-01-2023 16:18:54.047160,"(7.0, 8.4, 8.3)","(14.0, 99999, 99990)","(5.5, 6.0, 6.1866666666666665)","(8.0, 10.5, 9.825)","(16.0, 19.5, 19.25)","(21.0, 27.0, 26.80952380952381)","(15.0, 18.5, 17.78181818181818)","(51.0, 90.0, 87.5)","(3.0, 3.6, 3.559285714285714)","(21.0, 40.0, 34.666666666666664)","(7.5, 9.6, 9.463636363636363)","(41.0, 85.0, 81.0)"
08-01-2023 16:18:55.452062,"(7.0, 8.4, 8.24)","(14.0, 99999, 99990)","(5.5, 6.2, 6.095238095238095)","(8.0, 10.5, 9.825)","(16.0, 19.5, 19.25)","(21.0, 27.0, 27.0)","(15.0, 18.0, 17.80327868852459)","(51.0, 90.0, 87.5)","(3.0, 3.6, 3.559285714285714)","(21.0, 40.0, 34.666666666666664)","(7.5, 9.6, 9.466666666666667)","(41.0, 85.0, 81.0)"
08-01-2023 16:18:56.869977,"(7.0, 8.4, 8.052173913043479)","(14.0, 99999, 99990)","(5.5, 6.2, 6.073684210526316)","(8.0, 10.5, 9.825)","(16.0, 19.5, 19.25)","(21.0, 28.0, 27.0)","(15.0, 18.0, 17.80327868852459)","(51.0, 90.0, 87.5)","(3.0, 3.6, 3.559285714285714)","(21.0, 40.0, 37.09090909090909)","(7.5, 9.6, 9.466666666666667)","(41.0, 85.0, 81.0)"
08-01-2023 16:18:58.240147,"(7.0, 8.4, 7.95)","(14.0, 99999, 99990)","(5.5, 6.2, 6.086666666666667)","(8.0, 10.5, 9.894736842105264)","(16.0, 19.5, 19.25)","(21.0, 28.0, 26.708333333333332)","(15.0, 18.0, 17.80327868852459)","(51.0, 90.0, 87.5)","(3.0, 3.6, 3.7338235294117648)","(21.0, 40.0, 37.09090909090909)","(7.5, 9.6, 9.466666666666667)","(41.0, 85.0, 81.0)"
08-01-2023 16:18:59.625002,"(7.0, 8.0, 7.95)","(14.0, 99999, 99990)","(5.5, 6.2, 6.1192982456140355)","(8.0, 10.0, 10.060975609756097)","(16.0, 19.5, 19.25)","(21.0, 27.0, 26.708333333333332)","(15.0, 18.0, 17.392857142857142)","(51.0, 90.0, 87.5)","(3.0, 3.75, 3.741025641025641)","(21.0, 40.0, 37.09090909090909)","(7.5, 9.6, 9.5)","(41.0, 85.0, 79.0)"
08-01-2023 16:19:01.051927,"(7.0, 8.0, 7.88235294117647)","(14.0, 99999, 99990)","(5.5, 6.2, 6.086624203821656)","(8.0, 10.5, 10.060975609756097)","(16.0, 19.5, 19.25)","(21.0, 27.0, 26.545454545454547)","(15.0, 17.5, 17.296296296296298)","(51.0, 90.0, 87.5)","(3.0, 3.8, 3.741025641025641)","(21.0, 40.0, 37.09090909090909)","(7.5, 9.6, 9.48)","(41.0, 85.0, 79.0)"
