,Cronin,Rocknroll Tony,Uncle Gregory,Straytothepoolroom,Dont Tell Dorothy,Tulhurst Blaster,Yellow Bow,Power To Bolt,Baberock
15-12-2022 11:55:16.381452,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:17.542333,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:18.694712,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:19.806128,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:20.934548,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:22.059803,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:23.199827,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:24.399524,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 39.61538461538461)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:25.570514,"(4.4, 7.2, 5.7)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:26.792096,"(4.4, 7.2, 5.2)","(1.75, 2.28, 1.873846153846154)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:28.351091,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.152)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.255555555555555)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:29.567419,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.152)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.992307692307692)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:30.854894,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.152)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.992307692307692)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:32.163761,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.152)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:33.456246,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.152)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:34.758408,"(4.4, 7.2, 5.2)","(1.75, 2.24, 1.8766666666666667)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:36.064561,"(4.4, 7.2, 5.2)","(1.75, 2.26, 2.0100000000000002)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:37.238931,"(4.4, 7.2, 5.2)","(1.75, 2.22, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:38.350316,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:39.427169,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:40.529034,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:41.624168,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:42.734696,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 10.115384615384615)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:43.933990,"(4.4, 7.2, 5.2)","(1.75, 2.2, 2.12)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 135.33333333333331)"
15-12-2022 11:55:45.094649,"(4.4, 7.2, 5.2)","(1.75, 2.28, 2.1839999999999997)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 135.33333333333331)"
15-12-2022 11:55:46.277043,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.168)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 135.33333333333331)"
15-12-2022 11:55:47.517982,"(4.4, 7.2, 5.2)","(1.75, 2.24, 1.9407999999999999)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.59701492537313)","(41.0, 150.0, 135.33333333333331)"
15-12-2022 11:55:48.697898,"(4.4, 7.2, 5.2)","(1.75, 2.24, 1.9407999999999999)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 37.83783783783784)","(41.0, 150.0, 135.33333333333331)"
15-12-2022 11:55:49.869084,"(4.4, 7.2, 5.2)","(1.75, 2.24, 1.9861538461538462)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 37.83783783783784)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:55:51.062354,"(4.4, 7.2, 5.2)","(1.75, 2.24, 2.0483870967741935)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 9.966666666666667)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:55:52.280681,"(4.4, 6.6, 4.68)","(1.75, 2.24, 2.0483870967741935)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 13.5, 8.66)","(9.0, 27.0, 20.236363636363638)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:55:53.585375,"(4.4, 5.6, 4.9)","(1.75, 2.24, 2.0483870967741935)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 27.0, 12.281818181818181)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 118.57142857142857)"
15-12-2022 11:55:54.892702,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.24, 2.0483870967741935)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 14.5, 13.3)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:56.412654,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.24, 2.177)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 14.0, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:57.869626,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.2, 2.1835714285714287)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 128.0)"
15-12-2022 11:55:59.268214,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.2, 2.1835714285714287)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 128.0)"
15-12-2022 11:56:00.689746,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.2, 2.1835714285714287)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 128.0)"
15-12-2022 11:56:02.025743,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.2, 2.177777777777778)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:03.694837,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.2, 2.184615384615385)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.5)","(17.0, 44.0, 40.32258064516129)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:05.185697,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.28, 2.258461538461538)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 20.0)","(17.0, 44.0, 29.066666666666666)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:06.477760,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.28, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 20.0)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:07.714785,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 20.0)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:08.886480,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(9.0, 13.5, 12.366666666666667)","(10.0, 22.0, 17.77777777777778)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:10.089859,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 24.0, 19.285714285714285)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:11.271117,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 19.285714285714285)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:12.471886,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.0)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:13.914865,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 22.0, 20.833333333333332)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:15.137236,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 24.0)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:16.342065,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.28, 2.2359999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:17.622593,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.28, 2.254285714285714)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:18.831821,"(4.4, 5.5, 4.633333333333334)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:20.031548,"(4.4, 5.4, 4.44)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:21.271715,"(4.4, 5.2, 4.4)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:22.583811,"(4.2, 5.1, 4.65)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:23.850442,"(4.2, 5.1, 4.65)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 20.833333333333332)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:25.153292,"(4.2, 5.1, 4.65)","(1.75, 2.24, 2.2661538461538457)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 23.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:26.403359,"(4.2, 5.1, 4.65)","(1.75, 2.28, 2.2661538461538457)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:27.548673,"(4.2, 5.1, 4.65)","(1.75, 2.26, 2.2199999999999998)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:28.749614,"(4.2, 5.1, 4.65)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:29.891693,"(4.2, 5.4, 5.352941176470589)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:30.975519,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:32.016178,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.2292307692307696)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:33.068041,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.233636363636364)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:34.138312,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.233636363636364)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:35.485785,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.233636363636364)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:36.640163,"(4.2, 5.7, 5.38)","(1.75, 2.24, 2.234166666666667)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:37.738559,"(4.2, 5.7, 5.38)","(1.75, 2.28, 2.2725)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:38.937083,"(4.2, 5.7, 5.38)","(1.75, 2.28, 2.2725)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:40.170220,"(4.2, 5.7, 5.38)","(1.75, 2.28, 2.1558620689655172)","(41.0, 100.0, 78.66666666666666)","(31.0, 75.0, 43.666666666666664)","(8.0, 10.5, 8.528571428571428)","(8.5, 13.5, 12.366666666666667)","(10.0, 21.0, 17.857142857142858)","(17.0, 44.0, 25.666666666666664)","(41.0, 150.0, 118.0)"
15-12-2022 11:56:41.285281,"(4.4, 5.7, 5.38)","(1.8, 2.24, 2.226)","(31.0, 95.0, 46.72727272727273)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 11.05)","(10.0, 21.0, 15.75)","(16.0, 42.0, 33.5)","(41.0, 140.0, 110.85714285714286)"
15-12-2022 11:56:42.465160,"(4.4, 5.7, 5.38)","(1.8, 2.24, 2.226)","(31.0, 90.0, 72.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.528571428571428)","(8.5, 13.5, 11.05)","(10.0, 21.0, 15.75)","(16.0, 42.0, 33.7)","(41.0, 140.0, 103.71428571428571)"
15-12-2022 11:56:43.912913,"(4.4, 5.7, 5.38)","(1.8, 2.24, 2.204)","(31.0, 80.0, 58.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 8.774999999999999)","(8.5, 13.5, 11.05)","(10.0, 21.0, 15.75)","(16.0, 38.0, 34.41666666666667)","(41.0, 130.0, 103.71428571428571)"
15-12-2022 11:56:45.225770,"(4.4, 5.7, 5.54)","(1.8, 2.24, 2.204)","(31.0, 80.0, 55.5)","(31.0, 75.0, 43.666666666666664)","(7.5, 10.5, 10.666666666666666)","(8.5, 13.5, 11.05)","(10.0, 21.0, 15.75)","(16.0, 38.0, 34.41666666666667)","(41.0, 130.0, 139.42857142857142)"
15-12-2022 11:56:46.568301,"(4.4, 10.5, 6.05)","(1.8, 2.24, 2.204)","(31.0, 75.0, 49.0)","(31.0, 75.0, 43.666666666666664)","(7.5, 12.0, 10.25)","(8.5, 13.5, 15.8)","(10.0, 21.0, 15.75)","(16.0, 38.0, 30.428571428571427)","(41.0, 180.0, 132.28571428571428)"
