,Prince Capri,Always Lurking,Fix You,Macey Keeping,Too Much Fun,Charos Max,Oh So Lavish
11-01-2023 21:03:33.857790,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.266666666666667)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:35.121909,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.17)","(9.0, 11.5, 11.045454545454545)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:36.346405,"(5.0, 6.8, 6.413793103448276)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.25, 3.25)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:37.543839,"(5.0, 6.8, 5.930000000000001)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.3, 3.25)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:39.113473,"(5.0, 6.6, 6.04)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.3, 3.25)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.68181818181818)"
11-01-2023 21:03:40.579619,"(5.0, 6.6, 5.946666666666667)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.259375)","(2.7, 3.3, 3.158695652173913)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3)","(14.0, 17.5, 16.0)"
11-01-2023 21:03:41.993583,"(4.8, 6.6, 5.9750000000000005)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.273529411764706)","(2.7, 3.3, 3.158695652173913)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.364864864864865)","(14.0, 17.5, 16.0)"
11-01-2023 21:03:43.216099,"(4.8, 6.2, 5.9750000000000005)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.203846153846154)","(2.7, 3.3, 3.1289473684210525)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3375)","(14.0, 17.5, 16.0)"
11-01-2023 21:03:44.543093,"(4.8, 6.2, 5.9750000000000005)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.243333333333334)","(2.7, 3.3, 3.096875)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3375)","(14.0, 17.5, 16.441176470588236)"
11-01-2023 21:03:45.785343,"(4.8, 6.2, 5.923076923076923)","(4.4, 5.9, 5.8500000000000005)","(6.0, 10.5, 10.243333333333334)","(2.7, 3.3, 3.096875)","(9.0, 11.5, 11.166666666666666)","(9.0, 12.5, 11.3375)","(14.0, 17.5, 16.441176470588236)"
11-01-2023 21:03:47.304405,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.822580645161291)","(6.0, 10.5, 10.227777777777778)","(2.7, 3.3, 3.157142857142857)","(9.0, 11.5, 11.029411764705882)","(9.0, 12.5, 11.714285714285714)","(14.0, 17.5, 16.571428571428573)"
11-01-2023 21:03:49.050155,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.822580645161291)","(6.0, 10.5, 10.227777777777778)","(2.7, 3.2, 3.1928571428571426)","(9.0, 11.5, 11.029411764705882)","(9.0, 12.0, 11.526315789473685)","(14.0, 17.0, 16.61764705882353)"
11-01-2023 21:03:50.464137,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.822580645161291)","(6.0, 10.5, 10.227777777777778)","(2.7, 3.25, 3.1928571428571426)","(9.0, 11.5, 11.029411764705882)","(9.0, 12.0, 11.344827586206897)","(14.0, 17.5, 16.666666666666668)"
11-01-2023 21:03:51.836442,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.822580645161291)","(6.0, 10.5, 10.15)","(2.7, 3.25, 3.1928571428571426)","(9.0, 11.5, 11.029411764705882)","(9.0, 12.0, 11.344827586206897)","(14.0, 17.5, 16.666666666666668)"
11-01-2023 21:03:53.341279,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.822580645161291)","(6.0, 10.5, 10.3)","(2.7, 3.25, 3.1928571428571426)","(9.0, 11.5, 11.029411764705882)","(9.0, 12.0, 11.344827586206897)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:03:54.665258,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.766666666666667)","(6.0, 10.5, 10.328125)","(2.7, 3.25, 3.218)","(9.0, 11.5, 10.818181818181818)","(9.0, 12.0, 11.256410256410255)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:03:55.966655,"(4.8, 6.2, 5.912)","(4.4, 5.9, 5.771428571428571)","(6.0, 10.5, 10.833333333333334)","(2.7, 3.25, 3.194444444444444)","(9.0, 11.5, 9.75)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:03:57.494853,"(4.8, 6.2, 5.912)","(4.4, 6.2, 5.92)","(6.0, 11.0, 11.714285714285714)","(2.7, 3.25, 3.142857142857143)","(9.0, 11.5, 10.384615384615385)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:03:58.814184,"(4.8, 5.8, 5.7272727272727275)","(4.4, 6.2, 5.92)","(6.0, 12.0, 11.741935483870968)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 10.253333333333334)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:04:00.069234,"(4.8, 5.8, 5.68)","(4.4, 6.2, 5.85)","(6.0, 12.0, 11.741935483870968)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 10.253333333333334)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:04:01.266935,"(4.8, 5.8, 5.5680000000000005)","(4.4, 6.2, 5.984615384615385)","(6.0, 12.0, 11.125)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 9.981818181818182)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.818181818181817)"
11-01-2023 21:04:02.496780,"(4.8, 5.8, 5.5680000000000005)","(4.4, 6.2, 6.044444444444444)","(6.0, 12.0, 11.125)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 9.875)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.5)"
11-01-2023 21:04:03.787537,"(4.8, 5.8, 5.5680000000000005)","(4.4, 6.2, 6.075)","(6.0, 12.0, 11.125)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 9.875)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.5)"
11-01-2023 21:04:05.023684,"(4.8, 5.8, 5.5680000000000005)","(4.4, 6.2, 6.075)","(6.0, 12.0, 11.192307692307692)","(2.7, 3.25, 3.1338709677419354)","(9.0, 11.0, 9.875)","(9.0, 12.0, 11.532258064516128)","(13.0, 17.5, 16.40909090909091)"
11-01-2023 21:04:06.252224,"(4.8, 5.8, 5.5680000000000005)","(4.4, 6.2, 6.026086956521739)","(6.0, 12.0, 11.192307692307692)","(2.7, 3.25, 3.1333333333333333)","(9.0, 11.0, 9.98)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:07.500733,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.0962962962962965)","(6.0, 11.5, 11.32857142857143)","(2.7, 3.25, 3.1333333333333333)","(9.0, 10.5, 9.6875)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:08.757022,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.124324324324324)","(6.0, 11.5, 11.3)","(2.7, 3.25, 3.1333333333333333)","(9.0, 10.5, 9.6875)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:10.071362,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.0962962962962965)","(6.0, 11.5, 11.3)","(2.7, 3.25, 3.253846153846154)","(9.0, 10.5, 9.636363636363637)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:11.291934,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.0962962962962965)","(6.0, 11.5, 11.306451612903226)","(2.7, 3.3, 3.2785714285714285)","(9.0, 10.5, 9.100000000000001)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:12.577038,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.0962962962962965)","(7.0, 11.5, 10.566666666666666)","(2.6, 3.35, 3.25)","(8.5, 10.0, 9.8)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:13.863376,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.0962962962962965)","(7.0, 11.5, 10.566666666666666)","(2.6, 3.35, 3.1833333333333336)","(8.5, 10.0, 9.8)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:15.442985,"(4.8, 5.8, 5.536363636363636)","(4.4, 6.2, 6.375)","(7.0, 11.5, 10.768292682926829)","(2.6, 3.35, 3.1833333333333336)","(8.5, 10.0, 9.8)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:16.807067,"(4.8, 5.7, 5.5875)","(4.4, 6.4, 6.380952380952381)","(7.0, 11.5, 10.785714285714286)","(2.7, 3.35, 3.1833333333333336)","(8.5, 10.0, 9.8)","(9.0, 12.0, 11.578947368421053)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:18.246886,"(4.8, 5.5, 5.46)","(4.4, 6.4, 6.380952380952381)","(7.0, 11.5, 10.785714285714286)","(2.7, 3.35, 3.1833333333333336)","(8.5, 10.0, 9.8)","(9.0, 12.0, 11.589285714285714)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:19.502312,"(4.8, 5.5, 5.46)","(4.6, 6.4, 6.380952380952381)","(7.0, 11.5, 10.785714285714286)","(2.6, 3.35, 3.1333333333333333)","(8.5, 10.0, 9.88888888888889)","(9.0, 12.0, 11.589285714285714)","(13.0, 17.5, 16.642857142857142)"
11-01-2023 21:04:20.795988,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.380952380952381)","(7.0, 11.5, 10.717391304347826)","(2.6, 3.35, 3.14)","(8.5, 10.5, 9.88125)","(9.0, 12.0, 11.589285714285714)","(13.0, 17.5, 16.38888888888889)"
11-01-2023 21:04:22.021612,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.380952380952381)","(7.0, 11.5, 10.717391304347826)","(2.6, 3.3, 3.142857142857143)","(8.5, 10.5, 9.88125)","(9.0, 12.0, 11.589285714285714)","(13.0, 17.5, 17.324324324324323)"
11-01-2023 21:04:23.189473,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.380952380952381)","(7.0, 11.5, 10.7)","(2.6, 3.25, 3.13)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 17.5, 19.5)"
11-01-2023 21:04:24.303226,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.323076923076924)","(7.0, 11.0, 10.714285714285714)","(2.6, 3.25, 3.083333333333333)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 21.0, 19.09090909090909)"
11-01-2023 21:04:25.494125,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.323076923076924)","(7.0, 11.0, 10.714285714285714)","(2.6, 3.2, 3.15625)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 19.09090909090909)"
11-01-2023 21:04:26.702755,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.356521739130435)","(7.0, 11.0, 10.714285714285714)","(2.6, 3.2, 3.1582089552238806)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 19.09090909090909)"
11-01-2023 21:04:27.919378,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.356521739130435)","(7.0, 11.0, 10.5)","(2.6, 3.2, 3.15625)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 18.857142857142858)"
11-01-2023 21:04:29.218192,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.36969696969697)","(7.0, 11.0, 10.5)","(2.6, 3.2, 3.126315789473684)","(8.5, 10.5, 9.95)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 18.857142857142858)"
11-01-2023 21:04:30.590582,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.375609756097561)","(7.0, 11.0, 10.487179487179487)","(2.6, 3.2, 3.12)","(8.5, 10.5, 10.165217391304347)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 18.857142857142858)"
11-01-2023 21:04:31.897113,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.487179487179487)","(2.6, 3.2, 3.1062499999999997)","(8.5, 10.5, 9.927272727272728)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 18.857142857142858)"
11-01-2023 21:04:33.127956,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.483870967741936)","(2.6, 3.15, 3.1166666666666667)","(8.5, 10.5, 9.522222222222222)","(9.0, 12.0, 11.557692307692308)","(13.0, 19.5, 18.5)"
11-01-2023 21:04:34.345137,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.375609756097561)","(7.0, 11.0, 10.384615384615385)","(2.6, 3.15, 3.1166666666666667)","(8.5, 10.5, 9.925)","(9.0, 12.0, 11.557692307692308)","(13.0, 19.5, 18.375)"
11-01-2023 21:04:35.600603,"(4.8, 5.5, 5.442857142857143)","(4.6, 6.4, 6.375609756097561)","(7.0, 11.0, 10.472222222222221)","(2.6, 3.15, 3.073913043478261)","(8.5, 10.0, 10.094736842105263)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.5, 18.444444444444443)"
11-01-2023 21:04:36.816227,"(4.8, 5.7, 5.697142857142857)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.366666666666667)","(2.6, 3.1, 2.9571428571428573)","(8.5, 10.5, 10.173333333333334)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.0, 17.928571428571427)"
11-01-2023 21:04:38.036274,"(4.8, 5.8, 5.666666666666666)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.366666666666667)","(2.6, 3.0, 2.9454545454545453)","(8.5, 10.5, 10.211764705882354)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.0, 18.210526315789473)"
11-01-2023 21:04:39.393411,"(4.8, 5.8, 5.699999999999999)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.208333333333334)","(2.6, 3.0, 2.9579166666666667)","(8.5, 10.5, 10.3)","(9.0, 12.0, 11.589285714285714)","(13.0, 19.0, 18.210526315789473)"
11-01-2023 21:04:40.807671,"(4.8, 5.8, 5.699999999999999)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.173913043478262)","(2.6, 3.05, 2.95)","(8.5, 10.5, 10.781818181818181)","(9.0, 12.0, 11.651515151515152)","(13.0, 19.0, 18.0625)"
11-01-2023 21:04:42.200457,"(4.8, 5.8, 5.699999999999999)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.173913043478262)","(2.6, 3.0, 2.95)","(8.5, 11.0, 10.52)","(9.0, 12.0, 11.651515151515152)","(13.0, 19.0, 18.85)"
11-01-2023 21:04:43.615702,"(4.8, 5.8, 5.699999999999999)","(4.6, 6.4, 6.377777777777778)","(7.0, 11.0, 10.525)","(2.6, 3.0, 2.955)","(8.5, 11.0, 10.52)","(9.0, 12.0, 11.651515151515152)","(13.0, 19.0, 18.85)"
11-01-2023 21:04:45.201890,"(4.8, 5.8, 5.763157894736842)","(4.6, 6.4, 6.547826086956522)","(7.0, 11.0, 10.525)","(2.6, 3.0, 2.9688)","(8.5, 11.0, 10.4)","(9.0, 12.0, 11.651515151515152)","(14.0, 19.0, 18.8)"
11-01-2023 21:04:46.630382,"(4.8, 5.8, 5.954285714285715)","(4.6, 6.6, 6.581818181818181)","(7.0, 11.0, 10.55813953488372)","(2.6, 3.0, 2.909090909090909)","(8.5, 11.0, 10.666666666666666)","(9.0, 12.0, 11.629032258064516)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:47.942428,"(4.8, 6.0, 5.954285714285715)","(4.6, 6.6, 6.581818181818181)","(7.0, 11.0, 10.55813953488372)","(2.6, 3.0, 2.908)","(8.5, 11.0, 10.625)","(9.0, 12.0, 11.614285714285714)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:49.197185,"(4.8, 6.0, 5.917948717948718)","(4.6, 6.6, 6.581818181818181)","(7.0, 11.0, 10.547619047619047)","(2.6, 3.0, 2.908)","(8.5, 11.0, 10.625)","(9.0, 12.0, 11.564516129032258)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:50.427051,"(4.8, 6.0, 5.927272727272727)","(4.6, 6.6, 6.56)","(7.0, 11.0, 10.547619047619047)","(2.6, 3.0, 2.909090909090909)","(8.5, 11.0, 10.571428571428571)","(9.0, 12.0, 11.555555555555555)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:51.736525,"(4.8, 6.0, 5.927272727272727)","(4.6, 6.6, 6.571428571428571)","(7.0, 11.0, 10.547619047619047)","(2.6, 3.0, 2.903018867924528)","(8.5, 11.0, 10.333333333333334)","(9.0, 12.0, 11.368421052631579)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:52.984990,"(4.8, 6.0, 5.927272727272727)","(4.6, 6.6, 6.571428571428571)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.98, 2.9066666666666667)","(8.5, 11.0, 10.571428571428571)","(9.0, 12.0, 11.411764705882353)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:54.184877,"(4.8, 6.0, 5.938461538461539)","(4.6, 6.6, 6.579591836734694)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.96, 2.9066666666666667)","(8.5, 11.0, 10.571428571428571)","(9.0, 12.0, 11.411764705882353)","(14.0, 19.0, 18.88888888888889)"
11-01-2023 21:04:55.442330,"(4.8, 6.0, 5.927272727272727)","(4.6, 6.6, 6.579591836734694)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.96, 2.9074999999999998)","(8.5, 11.0, 10.571428571428571)","(9.0, 12.0, 11.411764705882353)","(14.0, 19.0, 20.666666666666668)"
11-01-2023 21:04:56.699042,"(4.8, 6.0, 5.927272727272727)","(4.6, 6.6, 6.579591836734694)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.96, 2.9066666666666667)","(8.5, 11.0, 10.470588235294118)","(9.0, 12.0, 11.411764705882353)","(14.0, 21.0, 20.166666666666668)"
11-01-2023 21:04:57.956446,"(4.8, 6.0, 5.914285714285715)","(4.6, 7.4, 7.0)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.96, 2.9066666666666667)","(8.5, 11.0, 10.470588235294118)","(9.0, 12.0, 11.433962264150944)","(14.0, 21.0, 20.0)"
11-01-2023 21:04:59.160444,"(4.8, 6.0, 5.95)","(4.6, 7.2, 7.044444444444444)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.96, 2.8848)","(8.5, 11.0, 10.470588235294118)","(9.0, 12.0, 11.433962264150944)","(14.0, 21.0, 17.318181818181817)"
11-01-2023 21:05:00.449162,"(4.8, 6.0, 5.95)","(4.6, 7.2, 7.044444444444444)","(7.0, 11.0, 10.547619047619047)","(2.6, 2.9, 2.8848)","(8.5, 11.0, 10.470588235294118)","(9.0, 12.0, 11.46938775510204)","(14.0, 21.0, 17.785714285714285)"
11-01-2023 21:05:01.696063,"(4.8, 6.0, 5.95)","(4.6, 7.2, 7.044444444444444)","(7.0, 11.0, 10.595744680851064)","(2.6, 2.9, 2.8474999999999997)","(8.5, 11.0, 10.4375)","(9.0, 12.0, 11.458333333333334)","(14.0, 19.5, 17.318181818181817)"
11-01-2023 21:05:02.977927,"(4.8, 6.0, 5.9875)","(4.6, 7.2, 7.044444444444444)","(7.0, 11.0, 10.518518518518519)","(2.6, 2.9, 2.8235294117647056)","(8.5, 11.0, 10.52)","(9.0, 12.0, 11.647058823529411)","(14.0, 19.5, 18.166666666666668)"
11-01-2023 21:05:04.211092,"(4.8, 6.6, 6.3)","(4.6, 7.0, 6.88421052631579)","(7.0, 11.0, 10.50909090909091)","(2.6, 2.88, 2.832307692307692)","(8.5, 11.0, 10.464285714285714)","(9.0, 12.0, 11.662790697674419)","(14.0, 19.0, 16.8125)"
11-01-2023 21:05:05.462552,"(4.8, 6.4, 6.300000000000001)","(4.6, 7.0, 6.91764705882353)","(7.0, 11.0, 10.56)","(2.6, 2.86, 2.801311475409836)","(8.5, 11.0, 10.558823529411764)","(9.0, 12.0, 11.662790697674419)","(14.0, 19.0, 16.785714285714285)"
11-01-2023 21:05:06.654360,"(4.8, 6.4, 6.300000000000001)","(4.6, 7.0, 6.91764705882353)","(7.0, 11.0, 10.56)","(2.6, 2.84, 2.809090909090909)","(8.5, 11.0, 10.612903225806452)","(9.0, 12.0, 11.662790697674419)","(14.0, 18.5, 16.863636363636363)"
11-01-2023 21:05:07.833539,"(4.8, 6.4, 6.315789473684211)","(4.6, 7.0, 6.91764705882353)","(7.0, 11.0, 10.566666666666666)","(2.6, 2.82, 2.7933333333333334)","(8.5, 11.0, 10.657142857142857)","(9.0, 12.0, 11.675)","(14.0, 18.5, 16.863636363636363)"
11-01-2023 21:05:09.009683,"(4.8, 6.4, 6.333333333333334)","(4.6, 7.0, 6.8769230769230765)","(7.0, 11.0, 10.566666666666666)","(2.6, 2.82, 2.76046511627907)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 16.863636363636363)"
11-01-2023 21:05:10.187140,"(4.8, 6.4, 6.342857142857143)","(4.6, 7.0, 6.8769230769230765)","(7.0, 11.0, 10.607142857142858)","(2.6, 2.78, 2.76046511627907)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 17.46153846153846)"
11-01-2023 21:05:11.384996,"(4.8, 6.4, 6.366666666666667)","(4.8, 7.0, 6.8769230769230765)","(7.5, 11.0, 10.607142857142858)","(2.5, 2.78, 2.76)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 17.46153846153846)"
11-01-2023 21:05:12.589917,"(4.8, 6.4, 6.342857142857143)","(4.8, 7.0, 6.888888888888888)","(7.5, 11.0, 10.607142857142858)","(2.5, 2.78, 2.7725)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 17.375)"
11-01-2023 21:05:14.090910,"(4.8, 6.4, 6.292307692307692)","(4.8, 7.0, 6.888888888888888)","(7.5, 11.0, 10.566666666666666)","(2.5, 2.78, 2.705)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:15.319724,"(4.8, 6.6, 6.304347826086957)","(4.8, 7.0, 6.961538461538462)","(7.5, 11.0, 10.607142857142858)","(2.5, 2.74, 2.716666666666667)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.675)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:16.551037,"(4.8, 6.6, 6.314285714285714)","(4.8, 7.0, 6.962962962962963)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.7187050359712233)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.76086956521739)","(14.0, 18.5, 17.916666666666668)"
11-01-2023 21:05:17.742969,"(4.8, 6.6, 6.314285714285714)","(4.8, 7.0, 6.962962962962963)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.7425454545454544)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.725)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:19.039200,"(4.8, 6.6, 6.35)","(4.8, 7.2, 7.0588235294117645)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.76, 2.7367272727272725)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.731707317073171)","(14.0, 18.5, 17.5)"
11-01-2023 21:05:20.210822,"(4.8, 6.6, 6.35)","(4.8, 7.2, 7.093333333333334)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.76, 2.7279999999999998)","(8.5, 11.0, 10.541666666666666)","(9.0, 12.0, 11.731707317073171)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:21.432181,"(4.8, 6.6, 6.4)","(4.8, 7.2, 7.083333333333333)","(7.5, 11.0, 10.573770491803279)","(2.5, 2.76, 2.7294117647058824)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.731707317073171)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:22.588665,"(4.8, 6.6, 6.4)","(4.8, 7.2, 7.083333333333333)","(7.5, 11.0, 10.573770491803279)","(2.5, 2.76, 2.7118367346938776)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.731707317073171)","(14.0, 18.5, 17.441176470588236)"
11-01-2023 21:05:23.811163,"(4.8, 6.6, 6.538461538461538)","(4.8, 7.4, 7.2)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.74, 2.701818181818182)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 18.5, 17.384615384615383)"
11-01-2023 21:05:25.004707,"(4.8, 6.6, 6.560975609756097)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.74, 2.6912000000000003)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 18.0, 17.357142857142858)"
11-01-2023 21:05:26.184412,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.6884848484848485)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 18.0, 17.25)"
11-01-2023 21:05:27.278783,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.6884848484848485)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 17.5, 17.558823529411764)"
11-01-2023 21:05:28.440935,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.6884848484848485)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 18.0, 17.558823529411764)"
11-01-2023 21:05:29.748527,"(4.8, 6.6, 6.57090909090909)","(4.8, 7.4, 7.228571428571429)","(7.5, 11.0, 10.614035087719298)","(2.5, 2.72, 2.6875)","(8.5, 11.0, 10.53125)","(9.0, 12.0, 11.71111111111111)","(14.0, 18.0, 17.357142857142858)"
