,Bywonner,Rebel Cadeau,Spirit Above,Wonga Flyer,Apricus,Looking Suave,Graffias,Go Now
04-01-2023 13:30:04.316235,"(31.0, 60.0, 56.888888888888886)","(20.0, 24.0, 23.428571428571427)","(2.6, 3.3, 3.207142857142857)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.030769230769231)","(51.0, 160.0, 122.0)","(21.0, 40.0, 36.15384615384615)","(4.4, 5.8, 5.666666666666666)"
04-01-2023 13:30:05.448342,"(31.0, 60.0, 56.888888888888886)","(20.0, 24.0, 23.428571428571427)","(2.6, 3.3, 3.207142857142857)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.030769230769231)","(51.0, 150.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.666666666666666)"
04-01-2023 13:30:06.581036,"(31.0, 60.0, 54.16666666666667)","(20.0, 24.0, 21.428571428571427)","(2.6, 3.3, 3.207142857142857)","(3.4, 4.0, 3.9854166666666666)","(4.6, 7.4, 7.2)","(51.0, 140.0, 110.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.62)"
04-01-2023 13:30:07.730530,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 21.428571428571427)","(2.6, 3.3, 3.207142857142857)","(3.4, 4.0, 3.9854166666666666)","(4.6, 7.4, 7.2)","(51.0, 130.0, 110.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.5181818181818185)"
04-01-2023 13:30:08.886386,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 21.428571428571427)","(2.6, 3.3, 3.207142857142857)","(3.4, 4.0, 3.9854166666666666)","(4.6, 7.4, 7.057142857142858)","(51.0, 130.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.7, 5.45)"
04-01-2023 13:30:10.024577,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 21.428571428571427)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.7, 5.45)"
04-01-2023 13:30:11.154464,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 22.0)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.7, 5.68)"
04-01-2023 13:30:12.287069,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 21.333333333333332)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.057142857142858)","(51.0, 140.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:13.410338,"(31.0, 60.0, 54.61538461538461)","(20.0, 24.0, 21.63157894736842)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:14.534198,"(31.0, 60.0, 52.22222222222222)","(20.0, 24.0, 21.56756756756757)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 125.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:15.616466,"(31.0, 60.0, 52.22222222222222)","(20.0, 24.0, 21.804878048780488)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 116.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:16.746460,"(31.0, 60.0, 52.22222222222222)","(20.0, 24.0, 21.804878048780488)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 140.0, 104.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:17.856979,"(31.0, 60.0, 52.22222222222222)","(20.0, 24.0, 21.804878048780488)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.057142857142858)","(51.0, 120.0, 104.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:18.952680,"(31.0, 60.0, 52.22222222222222)","(20.0, 23.0, 22.363636363636363)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.9914529914529915)","(4.6, 7.4, 7.2)","(51.0, 120.0, 98.0)","(21.0, 40.0, 34.21052631578947)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:20.064280,"(31.0, 60.0, 53.0)","(20.0, 23.0, 21.147058823529413)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.875)","(4.6, 7.4, 7.2)","(51.0, 110.0, 90.0)","(21.0, 40.0, 36.4)","(4.4, 5.8, 5.6)"
04-01-2023 13:30:21.202792,"(31.0, 60.0, 53.0)","(20.0, 23.0, 20.88235294117647)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.875)","(4.6, 7.4, 7.367567567567567)","(51.0, 100.0, 82.5)","(21.0, 38.0, 36.4)","(4.4, 5.8, 5.68)"
04-01-2023 13:30:22.221706,"(31.0, 60.0, 53.0)","(20.0, 23.0, 20.23076923076923)","(2.6, 3.3, 3.21875)","(3.4, 4.0, 3.875)","(4.6, 7.4, 7.257142857142857)","(51.0, 95.0, 80.0)","(21.0, 38.0, 32.75)","(4.4, 5.8, 5.68)"
04-01-2023 13:30:23.329031,"(31.0, 60.0, 49.333333333333336)","(20.0, 23.0, 19.4)","(2.6, 3.3, 3.275)","(3.4, 4.0, 3.875)","(4.6, 7.4, 7.2)","(51.0, 95.0, 95.0)","(21.0, 38.0, 32.75)","(4.4, 5.8, 5.68)"
04-01-2023 13:30:24.415651,"(31.0, 60.0, 49.333333333333336)","(20.0, 23.0, 19.4)","(2.6, 3.3, 3.275)","(3.4, 4.0, 3.875)","(4.6, 7.4, 7.371428571428572)","(51.0, 120.0, 95.0)","(21.0, 38.0, 32.75)","(4.4, 5.8, 5.68)"
04-01-2023 13:30:25.524406,"(41.0, 60.0, 51.0)","(20.0, 23.0, 19.4)","(2.6, 3.3, 3.275)","(3.4, 4.0, 3.8285714285714287)","(4.8, 7.4, 7.371428571428572)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.68)"
04-01-2023 13:30:26.591840,"(41.0, 60.0, 51.0)","(20.0, 23.0, 19.4)","(2.6, 3.3, 3.275)","(3.4, 4.0, 3.9294117647058826)","(4.8, 7.4, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.68)"
04-01-2023 13:30:27.644453,"(41.0, 60.0, 51.0)","(20.0, 22.0, 20.0)","(2.6, 3.3, 3.1852941176470586)","(3.4, 4.0, 3.9294117647058826)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.68)"
04-01-2023 13:30:28.721399,"(41.0, 60.0, 51.0)","(20.0, 22.0, 19.428571428571427)","(2.6, 3.3, 3.1852941176470586)","(3.4, 4.0, 3.9294117647058826)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.68)"
04-01-2023 13:30:29.787578,"(41.0, 60.0, 51.0)","(20.0, 22.0, 19.6)","(2.6, 3.3, 3.1852941176470586)","(3.4, 4.0, 3.9294117647058826)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.68)"
04-01-2023 13:30:30.798181,"(41.0, 60.0, 51.0)","(20.0, 23.0, 20.9)","(2.6, 3.3, 3.1852941176470586)","(3.4, 4.0, 3.8857142857142857)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.5)","(4.6, 5.8, 5.733333333333333)"
04-01-2023 13:30:31.852815,"(41.0, 60.0, 51.0)","(20.0, 23.0, 21.6875)","(2.6, 3.25, 3.159090909090909)","(3.4, 4.0, 3.8333333333333335)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.8, 5.5)"
04-01-2023 13:30:32.879180,"(41.0, 60.0, 51.0)","(20.0, 23.0, 22.045454545454547)","(2.6, 3.25, 3.126923076923077)","(3.4, 3.95, 3.86)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.75)","(4.6, 5.7, 5.566666666666666)"
04-01-2023 13:30:33.969841,"(41.0, 60.0, 51.0)","(20.0, 23.0, 21.5)","(2.6, 3.25, 3.126923076923077)","(3.4, 3.95, 3.86)","(4.8, 7.2, 6.9)","(51.0, 110.0, 95.0)","(21.0, 38.0, 32.36363636363637)","(4.6, 5.9, 5.566666666666666)"
04-01-2023 13:30:35.031545,"(41.0, 60.0, 58.0)","(20.0, 23.0, 21.5)","(2.6, 3.2, 3.08)","(3.4, 3.95, 3.86)","(4.8, 7.2, 7.16)","(51.0, 110.0, 95.0)","(21.0, 36.0, 32.36363636363637)","(4.6, 5.9, 5.566666666666666)"
04-01-2023 13:30:36.092509,"(41.0, 60.0, 58.0)","(20.0, 23.0, 21.5)","(2.6, 3.2, 3.08)","(3.4, 3.95, 3.86)","(4.8, 7.2, 7.533333333333333)","(51.0, 110.0, 98.57142857142857)","(21.0, 36.0, 31.714285714285715)","(4.6, 5.9, 5.566666666666666)"
04-01-2023 13:30:37.148190,"(41.0, 60.0, 55.714285714285715)","(20.0, 23.0, 21.5)","(2.6, 3.2, 3.0636363636363635)","(3.4, 3.95, 3.8545454545454545)","(4.8, 7.6, 7.256)","(51.0, 110.0, 98.57142857142857)","(21.0, 36.0, 30.571428571428573)","(4.6, 5.9, 5.566666666666666)"
04-01-2023 13:30:38.302267,"(41.0, 60.0, 55.714285714285715)","(20.0, 23.0, 23.12)","(2.6, 3.2, 3.0617647058823527)","(3.4, 3.95, 3.842857142857143)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 36.0, 30.363636363636363)","(4.6, 5.9, 5.46)"
04-01-2023 13:30:39.402655,"(41.0, 60.0, 55.714285714285715)","(20.0, 24.0, 23.12)","(2.6, 3.2, 3.0617647058823527)","(3.4, 3.95, 3.842857142857143)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 34.0, 30.363636363636363)","(4.6, 5.9, 5.46)"
04-01-2023 13:30:40.461308,"(41.0, 60.0, 55.714285714285715)","(20.0, 24.0, 23.12)","(2.6, 3.2, 3.0617647058823527)","(3.4, 3.95, 3.842857142857143)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 34.0, 30.32)","(4.6, 5.9, 5.46)"
04-01-2023 13:30:41.540106,"(41.0, 60.0, 55.714285714285715)","(20.0, 24.0, 22.625)","(2.6, 3.15, 3.067391304347826)","(3.4, 3.95, 3.842857142857143)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 34.0, 30.363636363636363)","(4.6, 5.9, 5.5)"
04-01-2023 13:30:42.607515,"(41.0, 60.0, 55.714285714285715)","(20.0, 24.0, 22.625)","(2.6, 3.15, 3.067391304347826)","(3.4, 3.95, 3.842857142857143)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 34.0, 30.363636363636363)","(4.6, 5.9, 5.5)"
04-01-2023 13:30:43.713733,"(41.0, 60.0, 55.714285714285715)","(20.0, 24.0, 22.625)","(2.6, 3.15, 3.0791666666666666)","(3.4, 3.95, 3.82)","(4.8, 7.8, 7.256)","(51.0, 110.0, 94.0)","(21.0, 34.0, 30.307692307692307)","(4.6, 5.9, 5.5)"
04-01-2023 13:30:44.809808,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.58823529411765)","(2.6, 3.15, 3.0791666666666666)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 94.0)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.9, 5.633333333333333)"
04-01-2023 13:30:45.929645,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.15, 3.0791666666666666)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 94.0)","(21.0, 34.0, 29.5)","(4.6, 5.8, 5.633333333333333)"
04-01-2023 13:30:47.144781,"(41.0, 60.0, 55.38461538461539)","(19.0, 24.0, 22.333333333333332)","(2.6, 3.15, 3.06925)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 83.33333333333333)","(21.0, 34.0, 29.5)","(4.6, 5.8, 5.633333333333333)"
04-01-2023 13:30:48.266377,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.15, 3.009504132231405)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 83.33333333333333)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.8, 5.657142857142857)"
04-01-2023 13:30:49.384894,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 96.66666666666667)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.8, 5.657142857142857)"
04-01-2023 13:30:50.459621,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 96.66666666666667)","(21.0, 34.0, 29.5)","(4.6, 5.8, 5.684615384615385)"
04-01-2023 13:30:51.524093,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 96.66666666666667)","(21.0, 34.0, 29.5)","(4.6, 5.8, 5.684615384615385)"
04-01-2023 13:30:52.609977,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 96.66666666666667)","(21.0, 34.0, 29.5)","(4.6, 5.8, 5.684615384615385)"
04-01-2023 13:30:53.775593,"(41.0, 60.0, 55.38461538461539)","(20.0, 24.0, 22.333333333333332)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8187499999999996)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 80.0)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.8, 5.684615384615385)"
04-01-2023 13:30:55.034844,"(41.0, 60.0, 68.75)","(20.0, 23.0, 22.125)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8364864864864865)","(4.8, 7.8, 7.2631578947368425)","(51.0, 110.0, 80.0)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.8, 5.331858407079646)"
04-01-2023 13:30:56.147046,"(41.0, 75.0, 68.75)","(20.0, 23.0, 22.125)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8364864864864865)","(4.8, 7.8, 7.392)","(51.0, 100.0, 90.0)","(21.0, 34.0, 29.555555555555557)","(4.6, 5.7, 5.411111111111111)"
04-01-2023 13:30:57.305555,"(41.0, 70.0, 65.0)","(20.0, 23.0, 22.125)","(2.6, 3.05, 2.990677966101695)","(3.4, 3.95, 3.8364864864864865)","(4.8, 7.8, 7.392)","(51.0, 110.0, 78.33333333333333)","(21.0, 34.0, 29.5)","(4.6, 5.7, 5.411111111111111)"
04-01-2023 13:30:58.450727,"(41.0, 70.0, 62.0)","(20.0, 23.0, 22.125)","(2.6, 3.05, 3.0012820512820513)","(3.4, 3.95, 3.783333333333333)","(4.8, 7.8, 7.4222222222222225)","(51.0, 95.0, 90.0)","(21.0, 34.0, 29.5)","(4.6, 5.7, 5.503773584905661)"
04-01-2023 13:30:59.599230,"(41.0, 70.0, 62.72727272727273)","(19.0, 23.0, 22.125)","(2.6, 3.05, 3.0012820512820513)","(3.4, 3.8, 3.81875)","(4.8, 7.8, 7.392)","(51.0, 110.0, 102.0)","(21.0, 34.0, 29.5)","(4.6, 5.7, 5.411111111111111)"
04-01-2023 13:31:00.731330,"(41.0, 70.0, 61.42857142857143)","(19.0, 23.0, 22.125)","(2.6, 3.05, 2.9571111111111112)","(3.4, 3.95, 3.8545454545454545)","(4.8, 7.8, 7.4222222222222225)","(51.0, 110.0, 102.0)","(21.0, 34.0, 29.5)","(4.6, 5.7, 5.416363636363637)"
04-01-2023 13:31:01.843906,"(41.0, 70.0, 58.57142857142857)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.9925)","(3.4, 3.95, 3.8545454545454545)","(4.8, 7.8, 7.4222222222222225)","(51.0, 110.0, 102.0)","(21.0, 34.0, 27.7)","(4.6, 5.7, 5.416363636363637)"
04-01-2023 13:31:02.874085,"(41.0, 70.0, 62.72727272727273)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.9925)","(3.3, 3.95, 3.82)","(5.0, 7.8, 7.3428571428571425)","(51.0, 110.0, 102.0)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.421428571428572)"
04-01-2023 13:31:04.007224,"(41.0, 70.0, 63.333333333333336)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.976923076923077)","(3.3, 4.0, 3.9836065573770494)","(5.0, 7.8, 7.4879999999999995)","(51.0, 110.0, 105.0)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.44)"
04-01-2023 13:31:05.069203,"(41.0, 70.0, 67.77777777777777)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.9962962962962965)","(3.3, 4.0, 3.9266666666666667)","(5.0, 7.8, 7.482352941176471)","(51.0, 110.0, 105.0)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.44)"
04-01-2023 13:31:06.346458,"(41.0, 70.0, 67.5)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.996341463414634)","(3.3, 4.1, 3.9216216216216213)","(5.0, 7.8, 7.482352941176471)","(51.0, 110.0, 105.625)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.44)"
04-01-2023 13:31:07.357433,"(41.0, 70.0, 67.5)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.996341463414634)","(3.3, 4.1, 3.9216216216216213)","(5.0, 7.8, 7.675862068965517)","(51.0, 110.0, 103.0)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.544776119402985)"
04-01-2023 13:31:08.393353,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8916666666666666)","(5.0, 7.8, 7.675862068965517)","(51.0, 110.0, 103.0)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:09.445523,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.675862068965517)","(51.0, 110.0, 90.0)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:10.732229,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.425)","(51.0, 120.0, 100.0)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:11.797980,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 110.0, 90.9090909090909)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:12.937382,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 110.0, 92.85714285714286)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:13.996060,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.125)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:14.968235,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 3.0, 2.96)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:16.098022,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 3.0, 2.9563636363636365)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:17.119605,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 3.0, 2.9563636363636365)","(3.3, 4.0, 3.8875)","(5.0, 7.8, 7.38)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:18.076459,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 3.05, 2.9097222222222223)","(3.3, 4.0, 3.88)","(5.0, 7.8, 7.38)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:19.135862,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.956)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.4)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 28.441176470588236)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:20.117048,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.956)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.4)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:21.103610,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.9768421052631577)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.4)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:22.061520,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.958181818181818)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.4)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:23.044567,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.958181818181818)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.704545454545453)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:24.011329,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.966666666666667)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.704545454545453)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:25.000208,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.235294117647058)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:26.062042,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.235294117647058)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:27.206689,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.235294117647058)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:28.311915,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:29.364885,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.704545454545453)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:30.425467,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.361538461538462)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.235294117647058)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:31.444787,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.42)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.235294117647058)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:32.540071,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.42)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.390243902439025)","(4.6, 5.7, 5.5476190476190474)"
04-01-2023 13:31:33.530376,"(41.0, 70.0, 67.85714285714286)","(19.0, 23.0, 22.22222222222222)","(2.6, 2.98, 2.977)","(3.3, 4.0, 3.888888888888889)","(5.0, 7.8, 7.453846153846154)","(51.0, 100.0, 91.66666666666667)","(21.0, 34.0, 29.704545454545453)","(4.6, 5.7, 5.5476190476190474)"
