,Aston Marley,Fired Up,Thunder Dash,Scott Hue,Aston Prince,Ripplebrook Snip
07-12-2022 14:11:12.319003,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.895238095238095)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:13.813572,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:14.880620,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:16.130749,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:17.400293,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:18.482068,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:19.655679,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:20.886841,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:21.958015,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:23.017302,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:24.149879,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:25.315033,"(3.3, 4.8, 4.672)","(3.5, 3.7, 3.4627906976744187)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:26.477364,"(3.3, 4.7, 4.621739130434783)","(3.5, 3.7, 3.4829787234042553)","(3.8, 4.2, 3.8909090909090907)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:27.630788,"(3.3, 4.7, 4.621739130434783)","(3.5, 3.7, 3.4829787234042553)","(3.8, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:28.839522,"(3.3, 4.7, 4.621739130434783)","(3.5, 3.65, 3.49375)","(3.8, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:30.139312,"(3.3, 4.8, 4.6125)","(3.5, 3.65, 3.49375)","(3.8, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:31.306518,"(3.3, 4.8, 4.619354838709677)","(3.5, 3.65, 3.49375)","(3.8, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.0, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:32.611896,"(3.4, 4.8, 4.619354838709677)","(3.4, 3.65, 3.5184210526315787)","(3.7, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:33.854136,"(3.4, 4.8, 4.619354838709677)","(3.4, 3.65, 3.5184210526315787)","(3.7, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:35.080530,"(3.4, 4.8, 4.672)","(3.4, 3.65, 3.5184210526315787)","(3.7, 4.2, 4.0)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:36.340110,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.5184210526315787)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:37.625455,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:38.828990,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:40.075662,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:41.174532,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:42.234809,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:43.381623,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:44.534073,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:45.543366,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:46.644457,"(3.4, 4.8, 4.685714285714286)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.022222222222222)","(13.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:47.664776,"(3.4, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:48.767493,"(3.4, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:49.944850,"(3.4, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:51.114330,"(3.4, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.478571428571429)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:52.223759,"(3.4, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:53.432374,"(3.5, 4.8, 4.780952380952381)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:54.560143,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:55.574985,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.65, 3.4576923076923074)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:56.610289,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.466666666666667)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:57.745724,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.466666666666667)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:58.784494,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.466666666666667)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:11:59.959936,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.466666666666667)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:12:01.109412,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.466666666666667)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 15.923076923076923)","(4.2, 6.8, 6.390909090909091)","(12.0, 24.0, 21.9)"
07-12-2022 14:12:02.397311,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.5142857142857142)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.628571428571428)","(12.0, 24.0, 20.75)"
07-12-2022 14:12:03.627138,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.5142857142857142)","(3.7, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.636363636363637)","(12.0, 24.0, 22.227272727272727)"
07-12-2022 14:12:04.872231,"(3.5, 4.8, 4.658823529411765)","(3.4, 3.6, 3.45)","(3.7, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.636363636363637)","(12.0, 24.0, 22.227272727272727)"
07-12-2022 14:12:06.050504,"(3.5, 4.8, 4.658823529411765)","(3.4, 3.6, 3.45)","(3.7, 4.2, 4.085714285714285)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.636363636363637)","(12.0, 24.0, 20.75)"
07-12-2022 14:12:07.175946,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.5076923076923077)","(3.7, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.575)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:08.286528,"(3.5, 4.8, 4.658823529411765)","(3.4, 3.6, 3.45)","(3.7, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 6.8, 6.635294117647059)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:09.470068,"(3.5, 4.8, 4.658823529411765)","(3.4, 3.6, 3.45)","(3.6, 4.2, 4.085714285714285)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:10.656035,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.4333333333333336)","(3.6, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:11.720883,"(3.5, 4.8, 4.658823529411765)","(3.4, 3.6, 3.463636363636364)","(3.6, 4.2, 4.010526315789473)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:12.713848,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.516)","(3.6, 4.2, 4.085714285714285)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:13.788573,"(3.5, 4.8, 4.766666666666667)","(3.4, 3.6, 3.516)","(3.6, 4.2, 4.085714285714285)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:14.926348,"(3.5, 4.8, 4.628571428571429)","(3.4, 3.6, 3.4363636363636365)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 17.22222222222222)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:16.094532,"(3.5, 4.8, 4.7555555555555555)","(3.4, 3.6, 3.537931034482759)","(3.6, 4.2, 4.003125)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:17.225513,"(3.5, 4.8, 4.628571428571429)","(3.4, 3.6, 3.537931034482759)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:18.295770,"(3.5, 4.8, 4.7555555555555555)","(3.4, 3.6, 3.537931034482759)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:19.446254,"(3.5, 4.8, 4.7555555555555555)","(3.4, 3.6, 3.525)","(3.6, 4.2, 4.003125)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:20.588858,"(3.5, 4.8, 4.628571428571429)","(3.4, 3.6, 3.525)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:21.688917,"(3.5, 4.8, 4.7555555555555555)","(3.4, 3.6, 3.525)","(3.6, 4.2, 4.003125)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:22.791186,"(3.5, 4.8, 4.472727272727273)","(3.4, 3.6, 3.525)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:23.819929,"(3.5, 4.8, 4.482051282051282)","(3.4, 3.6, 3.566666666666667)","(3.6, 4.2, 4.072727272727273)","(12.0, 21.0, 16.565217391304348)","(4.2, 7.2, 6.720000000000001)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:24.898561,"(3.5, 4.8, 4.472727272727273)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.05)","(12.0, 21.0, 19.02)","(4.2, 7.2, 6.48)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:25.985528,"(3.5, 4.8, 4.514285714285714)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.05)","(12.0, 21.0, 17.08695652173913)","(4.2, 7.2, 7.04)","(12.0, 24.0, 22.852941176470587)"
07-12-2022 14:12:27.115973,"(3.5, 4.8, 4.514285714285714)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.007142857142857)","(12.0, 21.0, 17.73076923076923)","(4.2, 7.2, 6.771428571428571)","(12.0, 24.0, 21.0)"
07-12-2022 14:12:28.091937,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.007142857142857)","(12.0, 21.0, 17.73076923076923)","(4.2, 7.2, 6.771428571428571)","(12.0, 24.0, 23.0)"
07-12-2022 14:12:29.163809,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.1658536585365855)","(12.0, 21.0, 17.85185185185185)","(4.2, 7.2, 6.9)","(12.0, 24.0, 23.0)"
07-12-2022 14:12:30.239382,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 3.9681818181818183)","(12.0, 21.0, 17.85185185185185)","(4.2, 7.2, 6.9)","(12.0, 24.0, 23.217391304347828)"
07-12-2022 14:12:31.226121,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.089814814814815)","(12.0, 21.0, 17.85185185185185)","(4.2, 7.2, 6.9)","(12.0, 24.0, 23.217391304347828)"
07-12-2022 14:12:32.316511,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.101923076923077)","(12.0, 21.0, 17.85185185185185)","(4.2, 7.2, 6.6000000000000005)","(12.0, 24.0, 23.0)"
07-12-2022 14:12:33.398769,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 17.85185185185185)","(4.2, 7.2, 6.927272727272728)","(12.0, 24.0, 23.0)"
07-12-2022 14:12:34.468339,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.71698113207547)","(4.2, 7.2, 6.927272727272728)","(12.0, 24.0, 23.0)"
07-12-2022 14:12:35.577558,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.5444444444444443)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.666666666666668)","(4.2, 7.2, 7.0125)","(12.0, 24.0, 22.125)"
07-12-2022 14:12:36.670589,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.5444444444444443)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.666666666666668)","(4.2, 7.2, 7.084615384615385)","(12.0, 24.0, 22.333333333333332)"
07-12-2022 14:12:37.757427,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.666666666666668)","(4.2, 7.2, 7.066666666666666)","(12.0, 24.0, 22.333333333333332)"
07-12-2022 14:12:38.736539,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.564)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.666666666666668)","(4.2, 7.2, 7.066666666666666)","(12.0, 24.0, 21.0)"
07-12-2022 14:12:39.759927,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.568421052631579)","(3.6, 4.2, 4.0875)","(12.0, 21.0, 19.666666666666668)","(4.2, 7.2, 7.066666666666666)","(12.0, 24.0, 22.846153846153847)"
07-12-2022 14:12:40.849809,"(3.5, 4.8, 4.576744186046512)","(3.4, 3.6, 3.568421052631579)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.325581395348838)","(4.2, 7.2, 7.066666666666666)","(12.0, 24.0, 22.846153846153847)"
07-12-2022 14:12:42.014506,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.550819672131148)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 19.127659574468083)","(4.2, 7.2, 7.066666666666666)","(12.0, 24.0, 23.15625)"
07-12-2022 14:12:43.147635,"(3.5, 4.8, 4.5948717948717945)","(3.4, 3.6, 3.568421052631579)","(3.6, 4.2, 4.091489361702128)","(12.0, 21.0, 18.25)","(4.2, 7.2, 6.830769230769231)","(12.0, 24.0, 22.0)"
07-12-2022 14:12:44.339378,"(3.5, 4.8, 4.56)","(3.4, 3.6, 3.568421052631579)","(3.6, 4.2, 3.9976190476190476)","(12.0, 21.0, 18.25)","(4.2, 7.2, 6.933333333333334)","(12.0, 24.0, 22.5)"
07-12-2022 14:12:45.524614,"(3.5, 4.8, 4.56)","(3.4, 3.6, 3.550819672131148)","(3.6, 4.2, 4.0963414634146345)","(12.0, 21.0, 18.25)","(4.2, 7.2, 6.933333333333334)","(12.0, 24.0, 22.90909090909091)"
07-12-2022 14:12:46.724730,"(3.5, 4.8, 4.56)","(3.4, 3.6, 3.550819672131148)","(3.6, 4.2, 4.0963414634146345)","(12.0, 21.0, 18.25)","(4.2, 7.2, 6.933333333333334)","(12.0, 24.0, 22.90909090909091)"
07-12-2022 14:12:47.800915,"(3.5, 4.8, 4.56)","(3.4, 3.6, 3.550819672131148)","(3.6, 4.2, 4.0963414634146345)","(12.0, 21.0, 19.395833333333332)","(4.2, 7.2, 6.933333333333334)","(12.0, 24.0, 22.90909090909091)"
07-12-2022 14:12:49.034731,"(3.5, 4.8, 4.56)","(3.4, 3.6, 3.544047619047619)","(3.6, 4.2, 4.0963414634146345)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.2, 6.872727272727273)","(12.0, 24.0, 22.666666666666668)"
07-12-2022 14:12:50.137379,"(3.5, 4.8, 4.595121951219513)","(3.4, 3.55, 3.544047619047619)","(3.6, 4.2, 4.116666666666667)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.2, 7.171428571428572)","(12.0, 24.0, 22.90909090909091)"
07-12-2022 14:12:51.464072,"(3.5, 4.8, 4.59)","(3.4, 3.55, 3.544047619047619)","(3.6, 4.2, 4.109574468085107)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.4, 7.266666666666667)","(12.0, 24.0, 23.64)"
07-12-2022 14:12:52.623760,"(3.5, 4.8, 4.59)","(3.4, 3.55, 3.5135416666666663)","(3.6, 4.2, 3.6805555555555554)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.4, 7.327272727272728)","(12.0, 24.0, 23.64)"
07-12-2022 14:12:53.643050,"(3.5, 4.8, 4.59)","(3.4, 3.55, 3.5135416666666663)","(3.6, 4.2, 3.6805555555555554)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.4, 7.327272727272728)","(12.0, 24.0, 23.742857142857144)"
07-12-2022 14:12:54.742398,"(3.5, 4.8, 4.59)","(3.4, 3.55, 3.5135416666666663)","(3.6, 4.1, 3.663793103448276)","(12.0, 21.0, 19.288888888888888)","(4.2, 7.4, 7.327272727272728)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:12:55.856653,"(3.5, 4.8, 4.653333333333333)","(3.3, 3.55, 3.5135416666666663)","(3.6, 4.1, 3.6599999999999997)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.327272727272728)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:12:56.932418,"(3.5, 4.8, 4.653333333333333)","(3.3, 3.55, 3.5135416666666663)","(3.6, 4.1, 3.6599999999999997)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.327272727272728)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:12:58.025687,"(3.5, 4.8, 4.6375)","(3.3, 3.55, 3.5135416666666663)","(3.6, 4.1, 3.682)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:12:59.136223,"(3.5, 4.8, 4.6375)","(3.3, 3.55, 3.5135416666666663)","(3.6, 4.1, 3.682)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:00.173273,"(3.5, 4.8, 4.6375)","(3.3, 3.55, 3.4763157894736842)","(3.6, 4.1, 3.682)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:01.293223,"(3.5, 4.8, 4.761904761904762)","(3.3, 3.55, 3.51)","(3.6, 4.1, 3.663793103448276)","(12.0, 21.0, 19.288888888888888)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:02.504621,"(3.5, 4.8, 4.6923076923076925)","(3.3, 3.55, 3.51)","(3.6, 4.1, 3.667391304347826)","(12.0, 21.0, 19.482758620689655)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:03.649438,"(3.5, 4.8, 4.761904761904762)","(3.3, 3.55, 3.51)","(3.6, 4.0, 3.667391304347826)","(12.0, 20.0, 19.296875)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:04.761246,"(3.5, 4.8, 4.761904761904762)","(3.3, 3.55, 3.51)","(3.6, 4.0, 3.667391304347826)","(12.0, 20.0, 19.296875)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:05.793141,"(3.5, 4.8, 4.6923076923076925)","(3.3, 3.55, 3.520833333333333)","(3.6, 4.0, 3.8000000000000003)","(12.0, 20.0, 18.875)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:06.917626,"(3.5, 4.8, 4.761904761904762)","(3.3, 3.55, 3.520833333333333)","(3.6, 4.0, 3.8000000000000003)","(12.0, 20.0, 19.272727272727273)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:08.088192,"(3.5, 4.8, 4.6923076923076925)","(3.3, 3.55, 3.520833333333333)","(3.6, 4.0, 3.825)","(12.0, 20.0, 18.4375)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
07-12-2022 14:13:09.246605,"(3.5, 4.8, 4.6923076923076925)","(3.3, 3.55, 3.520833333333333)","(3.6, 3.95, 3.825)","(12.0, 20.0, 18.5)","(4.4, 7.4, 7.361904761904762)","(12.0, 24.0, 23.823529411764707)"
