,Simon Rose,Uforo Bale,Coalville Flyer,Why Not Ajay,Green Can Lad,Minter Dominate,Brocky Sands,Downtown Zion
11-01-2023 20:40:09.146459,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 15.307692307692308)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 40.09090909090909)"
11-01-2023 20:40:10.378882,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 15.307692307692308)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:11.650425,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 23.42857142857143)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 15.307692307692308)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:12.826973,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 15.307692307692308)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:13.909410,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 37.25)"
11-01-2023 20:40:15.051874,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 37.25)"
11-01-2023 20:40:16.167261,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 37.25)"
11-01-2023 20:40:17.339875,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 37.25)"
11-01-2023 20:40:18.552176,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 37.25)"
11-01-2023 20:40:19.768703,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:20.905615,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:22.063089,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.11764705882353)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:23.201325,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 16.666666666666668)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:24.349394,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 16.076923076923077)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:25.486378,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 16.076923076923077)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:26.766117,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 16.076923076923077)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:27.928085,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 16.076923076923077)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:29.213850,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 17.375)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 39.25)"
11-01-2023 20:40:30.632534,"(3.8, 5.7, 4.735294117647059)","(15.0, 34.0, 24.75)","(8.0, 16.5, 12.942857142857143)","(8.0, 23.0, 18.363636363636363)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:31.972924,"(3.8, 5.7, 3.8777777777777778)","(15.0, 34.0, 25.0)","(8.0, 16.5, 12.942857142857143)","(8.0, 22.0, 18.363636363636363)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:33.336555,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 25.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 22.0, 15.75)","(10.0, 15.5, 10.766666666666667)","(3.0, 4.5, 3.06)","(4.4, 6.8, 6.05)","(13.0, 42.0, 35.333333333333336)"
11-01-2023 20:40:34.592378,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 25.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 22.0, 15.75)","(10.0, 15.5, 11.95)","(3.0, 4.5, 3.06)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.0)"
11-01-2023 20:40:35.813132,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 25.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 22.0, 15.272727272727273)","(10.0, 15.5, 11.95)","(3.0, 4.5, 3.06)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:37.147535,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 19.6)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 15.5, 11.95)","(3.0, 4.5, 3.0454545454545454)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:38.509462,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 19.6)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 15.5, 11.95)","(3.0, 4.5, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:39.659783,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 19.6)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 15.5, 11.95)","(3.0, 4.3, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:40.823587,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 22.57142857142857)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 17.6875)","(10.0, 15.5, 11.95)","(3.0, 4.3, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:42.042378,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 17.6875)","(10.0, 15.5, 11.95)","(3.0, 4.3, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:43.271125,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.714285714285714)","(10.0, 15.5, 11.95)","(3.0, 4.3, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.0)"
11-01-2023 20:40:44.452593,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.714285714285714)","(10.0, 15.5, 10.425)","(3.0, 4.3, 3.3666666666666667)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.0)"
11-01-2023 20:40:45.677946,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.5, 10.933333333333334)","(3.0, 4.3, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.14285714285714)"
11-01-2023 20:40:46.903970,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.5)"
11-01-2023 20:40:48.083706,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.5)"
11-01-2023 20:40:49.231372,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.5)"
11-01-2023 20:40:50.346175,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 37.5)"
11-01-2023 20:40:51.490437,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:52.608408,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:53.713643,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:54.810526,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:55.935550,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:57.086996,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:58.299062,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:40:59.494993,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:41:00.856013,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:41:02.079390,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 15.272727272727273)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 39.42857142857143)"
11-01-2023 20:41:03.238747,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:04.366433,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:05.486264,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 16.61111111111111)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:06.703962,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 12.545454545454545)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:07.794872,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 13.0)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:08.916889,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 13.0)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:10.292229,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.0)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:11.694639,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.0)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:12.969300,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.0)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:14.247403,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 16.823529411764707)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:15.336714,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:16.425952,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:17.491090,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:18.568958,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:19.558602,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:20.728786,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:21.784128,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:22.879855,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:24.115803,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:25.274923,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:26.574299,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:27.817737,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:29.033543,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 13.909090909090908)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.0)"
11-01-2023 20:41:30.164817,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 17.0625)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:31.257473,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 17.0625)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:32.306545,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:33.378751,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:34.483649,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:36.001043,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:36.949437,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:38.050210,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:39.210192,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.225)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:40.378521,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 18.4)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.2, 3.433333333333333)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:41.491196,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 21.0)","(8.0, 16.5, 9.728571428571428)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 10.933333333333334)","(3.0, 4.5, 3.15)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:42.725398,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 21.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 14.818181818181818)","(10.0, 16.0, 12.622222222222224)","(3.0, 4.4, 3.0875)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:43.922175,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 21.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 18.68181818181818)","(10.0, 16.0, 13.04)","(3.0, 4.4, 3.0875)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
11-01-2023 20:41:45.028253,"(3.8, 5.7, 3.9222222222222225)","(15.0, 34.0, 21.0)","(8.0, 16.5, 9.557142857142857)","(8.0, 23.0, 18.68181818181818)","(10.0, 16.0, 10.24)","(3.0, 4.4, 3.0875)","(4.4, 6.8, 4.742857142857143)","(13.0, 42.0, 34.5)"
