,Sexy Socks,Excetera,Naughty Natalie,Icy Cape,Acertive Miss,Juliard Honor,Afleet Okie,Chive Up
15-12-2022 13:22:05.804110,"(7.0, 9.6, 9.0)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.714285714285715)","(21.0, 65.0, 46.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 34.0, 29.2)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:06.989293,"(7.0, 9.6, 9.0)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.714285714285715)","(21.0, 65.0, 46.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 34.0, 29.2)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:08.120579,"(7.0, 9.6, 9.0)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.714285714285715)","(21.0, 65.0, 46.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 34.0, 29.2)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:09.322061,"(7.0, 9.6, 9.0)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.714285714285714)","(13.0, 20.0, 18.714285714285715)","(21.0, 65.0, 44.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 34.0, 29.2)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:10.451829,"(7.0, 9.6, 9.0)","(9.0, 12.0, 11.0)","(11.0, 14.0, 13.714285714285714)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 44.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 34.0, 29.2)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:11.586748,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 14.0, 13.714285714285714)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 44.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 44.0, 31.42857142857143)","(2.6, 3.35, 3.209375)"
15-12-2022 13:22:12.758503,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 14.0, 13.714285714285714)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 44.0)","(3.2, 3.5, 3.3000000000000003)","(17.0, 44.0, 31.42857142857143)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:13.898526,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 14.0, 13.714285714285714)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.142857142857146)","(3.2, 3.5, 3.3000000000000003)","(17.0, 44.0, 31.42857142857143)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:15.033957,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 14.0, 12.75)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.142857142857146)","(3.2, 3.5, 3.3200000000000003)","(17.0, 44.0, 31.42857142857143)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:16.133011,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.142857142857146)","(3.2, 3.5, 3.3200000000000003)","(17.0, 44.0, 31.42857142857143)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:17.170714,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.142857142857146)","(3.2, 3.5, 3.3200000000000003)","(17.0, 44.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:18.213912,"(7.0, 9.8, 9.05)","(9.0, 12.0, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.3200000000000003)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:19.270882,"(7.0, 9.8, 9.05)","(9.0, 12.5, 11.5)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.3222222222222224)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:20.385441,"(7.0, 9.8, 9.05)","(9.0, 12.5, 11.833333333333334)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.3222222222222224)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:21.621970,"(7.0, 11.0, 9.24)","(9.0, 12.5, 11.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.3222222222222224)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:23.014752,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.25)","(11.0, 13.5, 12.82)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:24.288193,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.5, 12.82)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:25.489553,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.5, 12.82)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:26.689832,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.5, 12.82)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:27.942716,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.5, 13.5)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:29.285370,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.0)","(21.0, 60.0, 40.0)","(3.2, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:30.819504,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.25)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.0)","(21.0, 60.0, 52.5)","(3.1, 3.5, 3.411111111111111)","(17.0, 42.0, 37.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:32.248331,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.5, 11.0)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.0)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.4)","(17.0, 42.0, 31.42857142857143)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:33.475304,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.5)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.4)","(17.0, 44.0, 34.0)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:34.636014,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.5)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 42.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:35.783331,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.5)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:36.992135,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.5)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:38.160270,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 11.5)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:39.390545,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:40.584930,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 51.42857142857143)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:41.867633,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 52.0)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:43.156427,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 52.0)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:44.433450,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 52.0)","(3.1, 3.5, 3.42)","(17.0, 40.0, 28.75)","(2.6, 3.3, 3.216666666666667)"
15-12-2022 13:22:45.720762,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 52.0)","(3.1, 3.5, 3.42)","(17.0, 40.0, 34.0)","(2.6, 3.3, 3.3125)"
15-12-2022 13:22:46.996273,"(7.0, 11.0, 9.350000000000001)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.714285714285715)","(21.0, 60.0, 52.0)","(3.1, 3.5, 3.42)","(17.0, 42.0, 34.0)","(2.6, 3.35, 3.3125)"
15-12-2022 13:22:48.242465,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 12.166666666666666)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.0)","(21.0, 60.0, 41.0)","(3.1, 3.5, 3.452)","(17.0, 42.0, 25.833333333333332)","(2.6, 3.35, 3.3125)"
15-12-2022 13:22:49.489011,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 11.61111111111111)","(11.0, 14.0, 13.5)","(13.0, 20.0, 18.0)","(21.0, 55.0, 41.0)","(3.1, 3.5, 3.419230769230769)","(17.0, 40.0, 25.833333333333332)","(2.6, 3.35, 3.2055555555555557)"
15-12-2022 13:22:50.775564,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 11.61111111111111)","(11.0, 14.0, 13.333333333333334)","(13.0, 20.0, 18.0)","(21.0, 55.0, 41.0)","(3.1, 3.5, 3.2796296296296297)","(17.0, 40.0, 25.833333333333332)","(2.6, 3.25, 3.2055555555555557)"
15-12-2022 13:22:52.002617,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 11.571428571428571)","(11.0, 14.0, 12.90909090909091)","(13.0, 20.0, 18.0)","(21.0, 55.0, 41.0)","(3.1, 3.5, 3.2796296296296297)","(17.0, 40.0, 28.0)","(2.6, 3.25, 3.2055555555555557)"
15-12-2022 13:22:53.296949,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.5, 13.782608695652174)","(13.0, 20.0, 18.0)","(21.0, 55.0, 53.5)","(3.1, 3.5, 3.35)","(17.0, 38.0, 28.0)","(2.6, 3.25, 3.2055555555555557)"
15-12-2022 13:22:54.495439,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.571428571428571)","(11.0, 14.0, 12.75)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.45, 3.25)","(17.0, 38.0, 34.0)","(2.6, 3.25, 3.2055555555555557)"
15-12-2022 13:22:55.678275,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.571428571428571)","(11.0, 13.5, 13.227272727272727)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.4, 3.25)","(17.0, 38.0, 29.333333333333332)","(2.6, 3.25, 3.2055555555555557)"
15-12-2022 13:22:56.773733,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.571428571428571)","(11.0, 13.5, 13.227272727272727)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.4, 3.25)","(17.0, 38.0, 29.333333333333332)","(2.6, 3.25, 3.2111111111111112)"
15-12-2022 13:22:57.927845,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.571428571428571)","(11.0, 13.5, 13.227272727272727)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.4, 3.25)","(17.0, 38.0, 29.333333333333332)","(2.6, 3.3, 3.2111111111111112)"
15-12-2022 13:22:59.082347,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.666666666666666)","(11.0, 13.5, 13.227272727272727)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.4, 3.25)","(17.0, 38.0, 29.333333333333332)","(2.6, 3.3, 3.2111111111111112)"
15-12-2022 13:23:04.456914,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.666666666666666)","(11.0, 13.5, 13.227272727272727)","(13.0, 20.0, 18.0)","(21.0, 60.0, 53.5)","(3.1, 3.4, 3.25)","(17.0, 38.0, 29.333333333333332)","(2.6, 3.3, 3.204)"
15-12-2022 13:23:05.721055,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.0, 11.666666666666666)","(11.0, 13.5, 13.4)","(13.0, 20.0, 18.5)","(21.0, 60.0, 49.0)","(3.1, 3.4, 3.25)","(17.0, 38.0, 28.0)","(2.6, 3.3, 3.2750000000000004)"
15-12-2022 13:23:06.960095,"(7.0, 10.5, 9.366666666666667)","(9.0, 13.0, 12.68)","(11.0, 14.0, 13.4)","(13.0, 20.0, 18.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.4, 3.25)","(17.0, 38.0, 28.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:08.289237,"(7.0, 10.5, 9.366666666666667)","(9.0, 13.0, 12.68)","(11.0, 14.0, 13.4)","(13.0, 20.0, 18.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.4, 3.25)","(17.0, 38.0, 30.5)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:09.500737,"(7.0, 10.5, 9.366666666666667)","(9.0, 13.0, 12.826086956521738)","(11.0, 14.0, 13.4)","(13.0, 20.0, 18.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.4, 3.283333333333333)","(17.0, 38.0, 30.5)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:10.689014,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 12.0)","(11.0, 13.5, 13.0)","(13.0, 20.0, 19.0)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 30.5)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:11.875764,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 12.1)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.6)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 28.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:13.144068,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 12.1)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.6)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 28.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:14.373740,"(7.0, 10.5, 9.366666666666667)","(9.0, 12.5, 12.1)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.6)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 28.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:15.728029,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 12.1)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.6)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 28.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:17.577885,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 12.1)","(11.0, 13.5, 13.0)","(13.0, 20.0, 18.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 38.0, 32.0)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:18.827400,"(7.0, 10.0, 9.100000000000001)","(9.0, 12.5, 12.8125)","(11.0, 13.5, 12.875)","(13.0, 20.0, 18.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 44.0, 37.25)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:20.039648,"(7.0, 10.0, 9.100000000000001)","(9.0, 13.0, 12.75)","(11.0, 14.0, 12.875)","(13.0, 20.0, 19.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 42.0, 37.25)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:21.453635,"(7.0, 10.0, 9.100000000000001)","(9.0, 13.0, 12.75)","(11.0, 14.0, 12.875)","(13.0, 20.0, 19.5)","(21.0, 55.0, 49.57142857142857)","(3.1, 3.35, 3.283333333333333)","(17.0, 42.0, 37.25)","(2.6, 3.35, 3.326923076923077)"
15-12-2022 13:23:22.779351,"(7.0, 10.0, 9.100000000000001)","(9.0, 13.0, 12.75)","(11.0, 14.0, 12.65625)","(13.0, 20.0, 17.785714285714285)","(21.0, 55.0, 46.4)","(3.1, 3.35, 3.1916666666666664)","(17.0, 42.0, 31.75)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:24.031926,"(7.0, 9.8, 9.376470588235295)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 12.933333333333334)","(13.0, 19.5, 18.333333333333332)","(21.0, 60.0, 104.33333333333333)","(3.1, 3.25, 3.1724137931034484)","(17.0, 40.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:25.356769,"(7.0, 10.0, 9.7)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 18.333333333333332)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:26.821155,"(7.0, 10.0, 9.7)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 13.166666666666666)","(13.0, 20.0, 19.57142857142857)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:28.379169,"(7.0, 10.0, 9.7)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 13.166666666666666)","(13.0, 20.0, 19.57142857142857)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:30.126368,"(7.0, 10.0, 9.7)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 13.166666666666666)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:31.440340,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 13.166666666666666)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:32.553444,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 13.166666666666666)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:33.892987,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 13.5, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1636363636363636)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:35.056070,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:36.284993,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:37.769013,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 104.33333333333333)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.6, 3.35, 3.2555555555555555)"
15-12-2022 13:23:39.156097,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 120.0, 88.4)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.7, 3.35, 3.2555555555555555)"
15-12-2022 13:23:40.236263,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 130.0, 88.4)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.7, 3.35, 3.2555555555555555)"
15-12-2022 13:23:41.358125,"(7.0, 10.0, 9.399999999999999)","(9.0, 13.0, 12.818181818181818)","(11.0, 14.0, 12.933333333333334)","(13.0, 20.0, 19.285714285714285)","(21.0, 130.0, 106.88888888888889)","(3.1, 3.25, 3.1880434782608695)","(17.0, 36.0, 31.333333333333332)","(2.7, 3.35, 3.2555555555555555)"
