,Miracle Of Love,Angel Bail,Midnight Sophie,Dana Big Pete,Red Fire Bay,Ski Slope
09-01-2023 19:06:19.340431,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 10.733333333333333)"
09-01-2023 19:06:20.221225,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 10.733333333333333)"
09-01-2023 19:06:21.131551,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:22.000633,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:22.867647,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:23.755578,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:24.611623,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:25.489784,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:26.360375,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:27.230210,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:28.114986,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:28.999256,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:29.873314,"(14.0, 32.0, 23.25)","(1.75, 2.04, 1.9644444444444444)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:30.754105,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:31.602997,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:32.478418,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:33.373737,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:34.247655,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:35.143668,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:36.000860,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:36.863999,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:37.742891,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:38.620705,"(14.0, 32.0, 25.0)","(1.75, 2.04, 1.9733333333333334)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 3.8666666666666667)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:39.484256,"(14.0, 32.0, 25.0)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:40.390805,"(14.0, 32.0, 25.0)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:41.274528,"(14.0, 32.0, 25.0)","(1.75, 2.02, 1.9776470588235293)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:42.136709,"(14.0, 32.0, 25.0)","(1.75, 2.02, 1.96)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:43.004096,"(14.0, 32.0, 25.0)","(1.75, 2.02, 1.96)","(26.0, 110.0, 42.90909090909091)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:43.855015,"(14.0, 32.0, 26.333333333333336)","(1.75, 2.02, 1.96)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:44.724917,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.96)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:45.608886,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:46.536100,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:47.608909,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:48.554588,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:49.456543,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:50.357476,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.9776470588235293)","(26.0, 110.0, 44.4)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:51.271946,"(14.0, 32.0, 20.666666666666668)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:52.209887,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:53.169669,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:54.110088,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:55.024855,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:55.894505,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:56.751315,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:57.633678,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.949090909090909)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:58.472697,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.93)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:06:59.322160,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:00.200809,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:01.077737,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:01.993323,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.96)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:02.851533,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.970909090909091)","(26.0, 110.0, 45.2)","(10.0, 21.0, 14.625)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:03.690005,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.970909090909091)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:04.540778,"(14.0, 32.0, 23.5)","(1.75, 2.02, 1.970909090909091)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.05)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:05.374531,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:06.220272,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:07.073030,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:07.945652,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:08.825519,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:09.688046,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:10.549202,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:11.386389,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:12.227647,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:13.069342,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:13.936041,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:14.836287,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:15.699355,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 45.2)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.813333333333333)"
09-01-2023 19:07:16.572800,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:17.431283,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:18.274553,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.955)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:19.094361,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9428571428571428)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:19.927611,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:20.805777,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:21.693433,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:22.565701,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:23.428958,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:24.275130,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:25.096863,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:25.926845,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:26.778923,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:27.651216,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:28.540275,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:29.404809,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:30.272518,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:31.107257,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 10.55)"
09-01-2023 19:07:31.960819,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.9166666666666665)","(10.0, 11.0, 9.741176470588234)"
09-01-2023 19:07:32.841041,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.0)","(10.0, 11.5, 9.741176470588234)"
09-01-2023 19:07:33.764742,"(14.0, 32.0, 23.5)","(1.75, 2.0, 1.9649999999999999)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:34.699131,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:35.726502,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:36.676358,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:37.587337,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:38.428056,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:39.275864,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:40.147327,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:41.040990,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:41.951942,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:42.816105,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:43.664743,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.926315789473684)"
09-01-2023 19:07:44.485573,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.1)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:45.316823,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:46.185462,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:47.048730,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:47.949373,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:48.857182,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:49.703478,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.953076923076923)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 4.07)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:50.540496,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.96)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:51.364928,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.96)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:52.203873,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.96)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:53.024055,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.96)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:53.902445,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.9689473684210526)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:54.774724,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.9653846153846153)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:55.649086,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.9653846153846153)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
09-01-2023 19:07:56.506718,"(14.0, 32.0, 23.5)","(1.75, 1.99, 1.9653846153846153)","(26.0, 110.0, 42.5)","(10.0, 21.0, 15.0)","(2.6, 4.3, 3.75)","(10.0, 11.5, 9.966666666666667)"
