,Wishing Well,Indy Korie,Chinchilla Mist,Blackpool Dill,Edi Bale,Responder,Kyanna,Whiskey Diva
06-01-2023 14:59:09.606941,"(4.8, 6.2, 6.0095238095238095)","(20.0, 44.0, 43.529411764705884)","(6.5, 7.4, 7.285714285714286)","(4.2, 4.9, 4.714285714285714)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0625)","(4.0, 5.7, 5.764705882352941)","(7.5, 11.5, 10.948275862068966)"
06-01-2023 14:59:10.897701,"(4.8, 6.2, 6.011111111111111)","(20.0, 44.0, 43.38461538461539)","(6.5, 7.4, 7.030769230769231)","(4.2, 4.8, 4.725)","(21.0, 36.0, 32.333333333333336)","(4.6, 6.2, 6.0625)","(4.0, 5.8, 5.766666666666667)","(7.5, 11.5, 10.948275862068966)"
06-01-2023 14:59:12.119943,"(4.8, 6.2, 6.011111111111111)","(20.0, 44.0, 43.38461538461539)","(6.5, 7.4, 7.030769230769231)","(4.2, 4.8, 4.725)","(21.0, 36.0, 32.625)","(4.6, 6.2, 5.781818181818181)","(4.0, 5.8, 5.745454545454545)","(7.5, 11.5, 11.1)"
06-01-2023 14:59:13.324481,"(4.8, 6.2, 6.171428571428572)","(20.0, 44.0, 43.38461538461539)","(6.5, 7.4, 7.055172413793104)","(4.2, 4.9, 4.733333333333333)","(21.0, 36.0, 33.6)","(4.6, 5.8, 5.676923076923077)","(4.0, 5.8, 5.765714285714285)","(7.5, 11.5, 11.017241379310345)"
06-01-2023 14:59:14.557449,"(4.8, 6.2, 6.1)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.077419354838709)","(4.2, 5.0, 4.911111111111111)","(21.0, 36.0, 33.6)","(4.6, 5.7, 5.644444444444445)","(4.0, 5.8, 5.765714285714285)","(7.5, 11.5, 11.017241379310345)"
06-01-2023 14:59:15.706389,"(4.8, 6.2, 6.104347826086957)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.2153846153846155)","(4.2, 5.1, 4.9350000000000005)","(21.0, 36.0, 33.6)","(4.6, 5.7, 5.6875)","(4.0, 5.8, 5.758620689655173)","(7.5, 11.5, 11.0)"
06-01-2023 14:59:16.905500,"(4.8, 6.2, 6.05)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.1866666666666665)","(4.2, 5.0, 4.9350000000000005)","(21.0, 36.0, 33.6)","(4.6, 5.8, 5.7785714285714285)","(4.0, 5.8, 5.764705882352941)","(7.5, 11.5, 11.0)"
06-01-2023 14:59:18.065965,"(4.8, 6.2, 6.05)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.3130434782608695)","(4.2, 5.0, 5.06)","(21.0, 36.0, 34.36363636363637)","(4.6, 5.8, 5.76)","(4.0, 5.8, 5.271428571428571)","(7.5, 11.5, 10.983870967741936)"
06-01-2023 14:59:19.239489,"(4.8, 6.2, 6.171428571428572)","(20.0, 44.0, 43.75)","(6.5, 7.4, 7.28)","(4.2, 5.1, 5.011764705882353)","(21.0, 36.0, 34.44444444444444)","(4.6, 5.9, 5.817857142857143)","(4.2, 5.3, 5.264102564102564)","(8.0, 11.5, 11.0)"
06-01-2023 14:59:20.527655,"(5.0, 6.2, 6.126315789473685)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.2)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 35.0)","(4.6, 6.0, 5.816666666666666)","(4.2, 5.3, 5.233333333333333)","(8.0, 11.5, 11.0)"
06-01-2023 14:59:21.755397,"(5.0, 6.2, 6.171428571428572)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.2)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 35.0)","(4.6, 6.0, 5.816666666666666)","(4.2, 5.3, 5.29375)","(8.0, 11.5, 11.0)"
06-01-2023 14:59:22.929061,"(5.0, 6.2, 6.107692307692308)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.175)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 35.0)","(4.6, 6.0, 5.816666666666666)","(4.2, 5.3, 5.29375)","(8.0, 11.5, 11.0)"
06-01-2023 14:59:24.057139,"(5.0, 6.2, 6.107692307692308)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.175)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 35.0)","(4.6, 6.0, 5.816666666666666)","(4.2, 5.3, 5.29375)","(8.0, 11.5, 11.0)"
06-01-2023 14:59:25.250958,"(5.0, 6.2, 6.163636363636364)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.238095238095238)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.2, 5.3, 5.2555555555555555)","(8.0, 11.5, 11.261904761904763)"
06-01-2023 14:59:26.475104,"(5.0, 6.2, 6.163636363636364)","(23.0, 44.0, 43.75)","(6.0, 7.4, 7.238095238095238)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.3, 5.25)","(8.0, 11.5, 11.3)"
06-01-2023 14:59:27.491538,"(5.0, 6.2, 6.163636363636364)","(23.0, 44.0, 43.666666666666664)","(6.0, 7.4, 7.23)","(4.2, 5.1, 4.996551724137931)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.3, 5.25)","(8.0, 11.5, 11.3)"
06-01-2023 14:59:28.624530,"(5.0, 6.2, 6.1125)","(23.0, 44.0, 43.666666666666664)","(6.0, 7.4, 7.23)","(4.2, 5.1, 4.956)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.3, 5.25)","(8.0, 11.5, 11.369565217391305)"
06-01-2023 14:59:29.770170,"(5.0, 6.2, 6.1125)","(23.0, 44.0, 43.666666666666664)","(6.0, 7.4, 7.23)","(4.2, 5.0, 4.956)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.3, 5.25)","(8.0, 11.5, 11.369565217391305)"
06-01-2023 14:59:30.900746,"(5.0, 6.2, 6.088888888888889)","(23.0, 44.0, 43.8)","(6.0, 7.4, 7.0600000000000005)","(4.2, 5.1, 4.984210526315789)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.4, 5.236363636363636)","(8.0, 11.5, 11.369565217391305)"
06-01-2023 14:59:31.909033,"(5.0, 6.2, 6.088888888888889)","(23.0, 44.0, 43.8)","(6.0, 7.4, 7.0600000000000005)","(4.2, 5.1, 4.984210526315789)","(21.0, 36.0, 34.88)","(4.6, 6.0, 5.816666666666666)","(4.0, 5.4, 5.236363636363636)","(8.0, 11.5, 11.369565217391305)"
06-01-2023 14:59:32.985300,"(5.0, 6.2, 6.088888888888889)","(23.0, 44.0, 43.8)","(6.0, 7.4, 7.0600000000000005)","(4.2, 5.1, 4.984210526315789)","(21.0, 36.0, 34.88)","(4.8, 6.0, 5.816666666666666)","(4.2, 5.4, 5.236363636363636)","(8.0, 11.5, 11.369565217391305)"
06-01-2023 14:59:34.157706,"(5.0, 6.2, 6.088888888888889)","(23.0, 44.0, 43.8)","(6.0, 7.4, 7.0600000000000005)","(4.2, 5.1, 4.984210526315789)","(21.0, 36.0, 34.785714285714285)","(4.8, 6.0, 6.148571428571429)","(4.2, 5.4, 5.248387096774193)","(8.0, 11.5, 11.24074074074074)"
06-01-2023 14:59:35.257906,"(5.0, 6.2, 6.216666666666667)","(23.0, 44.0, 44.0)","(6.0, 7.0, 6.721739130434782)","(4.2, 5.1, 5.0285714285714285)","(21.0, 42.0, 36.75)","(4.8, 5.5, 5.407266435986159)","(4.2, 5.5, 5.441666666666666)","(8.0, 12.0, 11.25531914893617)"
06-01-2023 14:59:36.631659,"(5.0, 6.6, 6.317647058823529)","(23.0, 48.0, 44.5)","(6.0, 7.2, 6.933333333333334)","(4.2, 5.2, 5.066666666666666)","(21.0, 40.0, 37.666666666666664)","(4.8, 5.5, 5.31360544217687)","(4.2, 5.5, 5.488888888888889)","(8.0, 11.5, 11.40625)"
06-01-2023 14:59:38.366149,"(5.0, 6.6, 6.3428571428571425)","(23.0, 48.0, 44.4)","(6.0, 7.2, 7.032558139534884)","(4.2, 5.2, 5.066666666666666)","(21.0, 40.0, 37.666666666666664)","(4.8, 5.5, 5.436)","(4.2, 5.5, 5.488888888888889)","(8.0, 11.5, 11.40625)"
06-01-2023 14:59:39.777542,"(5.0, 6.6, 6.34)","(23.0, 48.0, 45.294117647058826)","(6.0, 7.2, 6.721212121212121)","(4.2, 5.2, 5.066666666666666)","(21.0, 40.0, 37.666666666666664)","(4.8, 5.5, 5.430434782608695)","(4.2, 5.5, 5.636842105263158)","(8.0, 11.5, 11.40625)"
06-01-2023 14:59:41.072903,"(5.0, 6.6, 6.34)","(23.0, 46.0, 45.07692307692308)","(6.0, 6.8, 6.6812499999999995)","(4.2, 5.2, 5.066666666666666)","(21.0, 40.0, 38.125)","(4.8, 5.5, 5.5948717948717945)","(4.2, 5.7, 5.5375)","(8.0, 11.5, 11.40625)"
06-01-2023 14:59:42.338122,"(5.0, 6.6, 6.36969696969697)","(23.0, 46.0, 43.875)","(6.0, 6.8, 6.781818181818181)","(4.2, 5.2, 5.126666666666666)","(21.0, 40.0, 39.0)","(4.8, 5.6, 5.306666666666667)","(4.4, 5.6, 5.5375)","(8.0, 11.5, 11.176470588235293)"
06-01-2023 14:59:43.572067,"(5.0, 6.6, 6.36969696969697)","(23.0, 48.0, 44.666666666666664)","(6.0, 7.0, 6.7073170731707314)","(4.2, 5.3, 5.183333333333333)","(21.0, 40.0, 38.8)","(4.8, 5.4, 5.3500000000000005)","(4.4, 5.6, 5.5375)","(8.0, 12.0, 11.152173913043478)"
06-01-2023 14:59:44.766841,"(5.0, 6.6, 6.321739130434783)","(23.0, 46.0, 45.2)","(6.0, 7.0, 6.6499999999999995)","(4.2, 5.3, 5.183333333333333)","(21.0, 40.0, 37.0)","(4.8, 5.4, 5.3500000000000005)","(4.4, 5.6, 5.557142857142857)","(8.0, 12.0, 11.148936170212766)"
06-01-2023 14:59:45.930641,"(5.0, 6.6, 6.333333333333333)","(23.0, 46.0, 44.285714285714285)","(6.0, 6.8, 6.68)","(4.2, 5.3, 5.2043478260869565)","(21.0, 40.0, 37.0)","(4.6, 5.4, 5.310526315789474)","(4.2, 5.6, 5.586956521739131)","(8.0, 12.0, 11.148936170212766)"
06-01-2023 14:59:47.121993,"(5.0, 6.4, 6.3047619047619055)","(23.0, 46.0, 44.90909090909091)","(6.0, 6.8, 6.68)","(4.2, 5.3, 5.22972972972973)","(21.0, 40.0, 37.0)","(4.6, 5.4, 5.342857142857143)","(4.2, 5.7, 5.590909090909091)","(8.0, 12.0, 11.115384615384615)"
06-01-2023 14:59:48.295292,"(5.0, 6.4, 6.300000000000001)","(23.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.698850574712644)","(4.2, 5.4, 5.245454545454545)","(21.0, 40.0, 38.8)","(4.6, 5.4, 5.318181818181818)","(4.2, 5.7, 5.653846153846154)","(8.0, 11.5, 11.051724137931034)"
06-01-2023 14:59:49.395311,"(5.0, 6.4, 6.312)","(23.0, 46.0, 45.2)","(6.0, 6.8, 6.634666666666667)","(4.2, 5.3, 5.304347826086957)","(21.0, 40.0, 40.0)","(4.8, 5.5, 5.373913043478261)","(4.4, 5.7, 5.590909090909091)","(8.0, 11.5, 11.055555555555555)"
06-01-2023 14:59:50.793298,"(5.0, 6.4, 6.303703703703704)","(23.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.634666666666667)","(4.2, 5.4, 5.312)","(21.0, 44.0, 41.05263157894737)","(4.8, 5.4, 5.376)","(4.4, 5.7, 5.566666666666666)","(8.0, 11.5, 11.055555555555555)"
06-01-2023 14:59:52.026580,"(5.0, 6.4, 6.303703703703704)","(23.0, 46.0, 45.42857142857143)","(6.0, 6.8, 6.622857142857143)","(4.2, 5.4, 5.312)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.328571428571428)","(4.4, 5.7, 5.533333333333333)","(8.0, 11.5, 11.055555555555555)"
06-01-2023 14:59:53.139096,"(5.0, 6.4, 6.373333333333334)","(23.0, 46.0, 45.2)","(6.0, 6.8, 6.632432432432433)","(4.2, 5.4, 5.312)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.363157894736842)","(4.4, 5.7, 5.575)","(8.0, 11.5, 10.907407407407407)"
06-01-2023 14:59:54.254630,"(5.0, 6.4, 6.373333333333334)","(23.0, 46.0, 45.2)","(6.0, 6.8, 6.530769230769231)","(4.2, 5.4, 5.286666666666667)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.38)","(4.4, 5.7, 5.6)","(8.0, 11.5, 10.948275862068966)"
06-01-2023 14:59:55.300341,"(5.0, 6.4, 6.36923076923077)","(23.0, 48.0, 45.06666666666667)","(6.0, 6.6, 6.461538461538462)","(4.2, 5.4, 5.286666666666667)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.38)","(4.4, 5.7, 5.6)","(8.0, 11.5, 10.948275862068966)"
06-01-2023 14:59:56.450821,"(5.0, 6.4, 6.36923076923077)","(23.0, 48.0, 45.48571428571429)","(6.0, 6.6, 6.484615384615385)","(4.2, 5.4, 5.247619047619048)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.363157894736842)","(4.4, 5.7, 5.6)","(8.0, 11.5, 10.761904761904763)"
06-01-2023 14:59:57.626038,"(5.0, 6.6, 6.348571428571429)","(23.0, 48.0, 45.333333333333336)","(6.0, 6.6, 6.456410256410257)","(4.2, 5.4, 5.3625)","(21.0, 44.0, 40.8)","(4.8, 5.5, 5.357534246575343)","(4.4, 5.7, 5.555555555555555)","(8.0, 11.0, 10.72)"
06-01-2023 14:59:58.859202,"(5.0, 6.6, 6.379310344827586)","(23.0, 48.0, 45.4054054054054)","(6.0, 6.6, 6.546511627906977)","(4.2, 5.4, 5.3625)","(21.0, 44.0, 40.8)","(4.8, 5.5, 5.375)","(4.4, 5.7, 5.544444444444444)","(8.0, 11.0, 10.72)"
06-01-2023 15:00:00.080910,"(5.0, 6.6, 6.357575757575757)","(23.0, 48.0, 45.333333333333336)","(6.0, 6.6, 6.828571428571428)","(4.2, 5.4, 5.266666666666667)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.366666666666667)","(4.4, 5.7, 5.63076923076923)","(8.0, 11.0, 10.333333333333334)"
06-01-2023 15:00:01.268849,"(5.0, 6.6, 6.373333333333333)","(23.0, 48.0, 45.333333333333336)","(6.0, 7.0, 6.872727272727273)","(4.2, 5.3, 5.295238095238095)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.372727272727273)","(4.4, 5.8, 5.623529411764705)","(8.0, 10.5, 10.26271186440678)"
06-01-2023 15:00:02.443940,"(5.0, 6.4, 6.321428571428572)","(23.0, 48.0, 45.333333333333336)","(6.0, 7.0, 6.872727272727273)","(4.2, 5.4, 5.3047619047619055)","(21.0, 44.0, 40.8)","(4.8, 5.4, 5.36)","(4.4, 5.8, 5.541860465116279)","(8.0, 10.5, 10.26271186440678)"
06-01-2023 15:00:03.609004,"(5.0, 6.4, 6.3388888888888895)","(23.0, 48.0, 45.333333333333336)","(6.0, 7.0, 6.8428571428571425)","(4.2, 5.4, 5.266666666666667)","(21.0, 44.0, 40.36363636363636)","(4.8, 5.4, 5.359259259259259)","(4.4, 5.8, 5.614285714285714)","(8.0, 10.5, 10.18918918918919)"
06-01-2023 15:00:04.724164,"(5.0, 6.4, 6.317948717948719)","(23.0, 48.0, 45.26315789473684)","(6.0, 7.0, 6.84390243902439)","(4.2, 5.4, 5.21)","(21.0, 44.0, 40.36363636363636)","(4.8, 5.4, 5.373170731707317)","(4.4, 5.7, 5.635294117647059)","(8.0, 10.5, 10.17283950617284)"
06-01-2023 15:00:05.918853,"(5.0, 6.4, 6.28)","(23.0, 48.0, 47.42857142857143)","(6.0, 7.2, 7.15702479338843)","(4.2, 5.3, 5.17)","(21.0, 44.0, 40.57142857142857)","(4.8, 5.4, 5.3865384615384615)","(4.4, 5.7, 5.628571428571429)","(8.0, 10.5, 10.18421052631579)"
06-01-2023 15:00:07.109850,"(5.0, 6.4, 6.28)","(23.0, 44.0, 42.2)","(6.0, 7.2, 7.15702479338843)","(4.2, 5.2, 5.159574468085106)","(21.0, 44.0, 38.18181818181818)","(4.8, 5.4, 5.385106382978724)","(4.4, 5.7, 5.594117647058823)","(8.0, 10.5, 10.215384615384615)"
06-01-2023 15:00:08.440387,"(5.0, 6.4, 6.311111111111112)","(23.0, 44.0, 42.2)","(6.0, 7.2, 7.141791044776119)","(4.2, 5.3, 5.178260869565217)","(21.0, 44.0, 36.8)","(4.8, 5.4, 5.459375)","(4.4, 5.7, 5.594117647058823)","(8.0, 10.5, 10.19718309859155)"
06-01-2023 15:00:09.760382,"(5.0, 6.4, 6.304166666666667)","(23.0, 44.0, 42.0)","(6.0, 7.2, 7.107142857142858)","(4.2, 5.3, 5.178260869565217)","(21.0, 44.0, 36.8)","(4.8, 5.5, 5.435)","(4.4, 5.7, 5.585714285714285)","(8.0, 10.5, 10.19718309859155)"
06-01-2023 15:00:11.001787,"(5.0, 6.4, 6.3)","(23.0, 44.0, 42.0)","(6.0, 7.2, 7.1173913043478265)","(4.2, 5.3, 5.166666666666667)","(21.0, 44.0, 36.8)","(4.8, 5.5, 5.557575757575758)","(4.4, 5.7, 5.640540540540541)","(8.0, 10.5, 10.316666666666666)"
06-01-2023 15:00:12.462759,"(5.0, 6.2, 6.085714285714285)","(23.0, 44.0, 41.76)","(6.0, 7.2, 7.118279569892473)","(4.2, 5.2, 5.17)","(21.0, 44.0, 36.8)","(4.8, 5.6, 5.5633333333333335)","(4.4, 5.7, 5.6521739130434785)","(8.0, 10.5, 10.316666666666666)"
06-01-2023 15:00:13.895376,"(5.0, 6.2, 6.080597014925373)","(23.0, 44.0, 41.904761904761905)","(6.0, 7.2, 7.108235294117647)","(4.2, 5.2, 5.2379310344827585)","(21.0, 44.0, 39.90909090909091)","(4.8, 5.6, 5.6386666666666665)","(4.4, 5.7, 5.641176470588236)","(8.0, 10.5, 10.1796875)"
06-01-2023 15:00:15.022450,"(5.0, 6.2, 6.051851851851852)","(23.0, 44.0, 41.904761904761905)","(6.0, 7.2, 7.108235294117647)","(4.2, 5.3, 5.251428571428572)","(21.0, 44.0, 40.0)","(4.8, 5.7, 5.45)","(4.4, 5.7, 5.688)","(8.0, 10.5, 10.287037037037036)"
06-01-2023 15:00:16.125633,"(5.0, 6.2, 6.038095238095238)","(23.0, 44.0, 42.0)","(6.0, 7.2, 7.1084337349397595)","(4.2, 5.3, 5.240816326530612)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.5, 5.45)","(4.4, 5.7, 5.70188679245283)","(8.0, 10.5, 10.227941176470589)"
06-01-2023 15:00:17.240408,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 42.074074074074076)","(6.0, 7.2, 7.154166666666667)","(4.2, 5.3, 5.184848484848485)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.5, 5.508196721311475)","(4.4, 5.8, 5.711864406779661)","(8.0, 10.5, 10.147435897435898)"
06-01-2023 15:00:18.556783,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 42.0)","(6.0, 7.2, 7.170769230769231)","(4.2, 5.3, 5.184848484848485)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.6, 5.493939393939394)","(4.4, 5.8, 5.711864406779661)","(8.0, 10.5, 10.113636363636363)"
06-01-2023 15:00:19.666696,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 42.0)","(6.0, 7.2, 7.170769230769231)","(4.2, 5.3, 5.184848484848485)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.5, 5.49)","(4.4, 5.8, 5.7178571428571425)","(8.0, 10.5, 10.1171875)"
06-01-2023 15:00:20.744772,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 42.0)","(6.0, 7.4, 7.258823529411765)","(4.2, 5.3, 5.184848484848485)","(21.0, 44.0, 41.6)","(4.8, 5.5, 5.46)","(4.4, 5.8, 5.697777777777778)","(8.0, 10.5, 10.088235294117647)"
06-01-2023 15:00:21.923216,"(5.0, 6.2, 6.038095238095238)","(23.0, 44.0, 42.24)","(6.0, 7.4, 7.258823529411765)","(4.2, 5.3, 5.201818181818181)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.5, 5.493939393939394)","(4.4, 5.8, 5.691666666666666)","(8.0, 10.5, 10.075)"
06-01-2023 15:00:23.070699,"(5.0, 6.2, 6.038095238095238)","(23.0, 44.0, 42.0)","(6.0, 7.4, 7.281967213114754)","(4.2, 5.3, 5.184848484848485)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.5, 5.493939393939394)","(4.4, 5.8, 5.711864406779661)","(8.0, 10.5, 10.06)"
06-01-2023 15:00:24.266214,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 40.266666666666666)","(6.0, 7.4, 7.300000000000001)","(4.2, 5.3, 5.18)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.5, 5.491228070175438)","(4.4, 5.8, 5.711864406779661)","(8.0, 10.5, 10.056818181818182)"
06-01-2023 15:00:25.441904,"(5.0, 6.2, 6.035294117647059)","(23.0, 44.0, 40.266666666666666)","(6.0, 7.4, 7.2875000000000005)","(4.2, 5.3, 5.18)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.6, 5.577272727272727)","(4.4, 5.8, 5.681818181818182)","(8.0, 10.5, 10.066666666666666)"
06-01-2023 15:00:26.636717,"(5.0, 6.2, 6.022222222222222)","(23.0, 42.0, 40.5)","(6.0, 7.4, 7.2875000000000005)","(4.2, 5.3, 5.187272727272727)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.6, 5.6056603773584905)","(4.4, 5.8, 5.626666666666666)","(8.0, 10.5, 10.075)"
06-01-2023 15:00:27.799434,"(5.0, 6.2, 6.024137931034483)","(23.0, 42.0, 40.285714285714285)","(6.0, 7.4, 7.281967213114754)","(4.2, 5.3, 5.203571428571428)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.7, 5.610769230769231)","(4.4, 5.8, 5.518367346938775)","(8.0, 10.5, 10.064102564102564)"
06-01-2023 15:00:28.844322,"(5.0, 6.2, 6.052173913043478)","(23.0, 42.0, 40.285714285714285)","(6.0, 7.4, 7.281967213114754)","(4.2, 5.3, 5.203571428571428)","(21.0, 44.0, 41.6)","(4.8, 5.7, 5.686842105263158)","(4.4, 5.6, 5.48695652173913)","(8.0, 10.5, 10.088235294117647)"
06-01-2023 15:00:29.939420,"(5.0, 6.2, 6.052173913043478)","(23.0, 42.0, 40.18181818181818)","(6.0, 7.4, 7.281967213114754)","(4.2, 5.1, 5.06039603960396)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.7, 5.697916666666666)","(4.4, 5.6, 5.545454545454545)","(8.0, 10.5, 10.117647058823529)"
06-01-2023 15:00:31.100624,"(5.0, 6.2, 6.049315068493151)","(23.0, 42.0, 40.22222222222222)","(6.0, 7.4, 7.298591549295775)","(4.2, 5.2, 5.058064516129033)","(21.0, 44.0, 41.130434782608695)","(4.8, 5.8, 5.7059999999999995)","(4.4, 5.6, 5.544736842105263)","(8.0, 10.5, 9.995081967213116)"
06-01-2023 15:00:32.473715,"(5.0, 6.2, 6.049315068493151)","(23.0, 42.0, 40.22222222222222)","(6.0, 7.4, 7.2956521739130435)","(4.2, 5.2, 5.058064516129033)","(21.0, 44.0, 41.130434782608695)","(4.8, 5.8, 5.712820512820513)","(4.4, 5.6, 5.55)","(8.0, 10.5, 10.033333333333333)"
06-01-2023 15:00:33.659209,"(5.0, 6.2, 6.049315068493151)","(23.0, 42.0, 40.22222222222222)","(6.0, 7.4, 7.277966101694916)","(4.2, 5.2, 4.968055555555556)","(21.0, 44.0, 41.6)","(4.8, 5.8, 5.708108108108108)","(4.4, 5.6, 5.609375)","(8.0, 10.5, 10.141304347826088)"
06-01-2023 15:00:34.933597,"(5.0, 6.2, 6.04776119402985)","(23.0, 42.0, 41.0)","(6.0, 7.4, 7.273684210526316)","(4.2, 5.0, 4.9459459459459465)","(21.0, 44.0, 41.6)","(4.8, 5.8, 5.739024390243903)","(4.4, 5.7, 5.573015873015873)","(8.0, 10.5, 10.183333333333334)"
06-01-2023 15:00:36.115992,"(5.0, 6.2, 6.064)","(23.0, 42.0, 41.0)","(6.0, 7.4, 7.28923076923077)","(4.2, 5.0, 4.940579710144927)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.8, 5.807407407407408)","(4.4, 5.7, 5.484)","(8.0, 10.5, 10.152173913043478)"
06-01-2023 15:00:37.400553,"(5.0, 6.2, 6.064)","(23.0, 42.0, 40.90909090909091)","(6.0, 7.4, 7.28923076923077)","(4.2, 5.0, 4.940579710144927)","(21.0, 44.0, 41.27272727272727)","(4.8, 5.9, 5.796666666666667)","(4.4, 5.5, 5.484)","(8.0, 10.5, 10.159090909090908)"
06-01-2023 15:00:38.738326,"(5.0, 6.2, 6.064)","(23.0, 42.0, 40.90909090909091)","(6.0, 7.4, 7.28923076923077)","(4.2, 5.0, 4.924590163934426)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.9, 5.7425)","(4.4, 5.5, 5.770542635658915)","(8.0, 10.5, 10.11)"
06-01-2023 15:00:40.082457,"(5.0, 6.2, 6.045454545454546)","(23.0, 42.0, 40.78260869565217)","(6.0, 7.4, 7.275862068965518)","(4.2, 5.0, 4.929411764705883)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.8, 5.755)","(4.4, 5.8, 5.765413533834586)","(8.0, 10.5, 10.08695652173913)"
06-01-2023 15:00:41.251388,"(5.0, 6.2, 6.045454545454546)","(23.0, 42.0, 41.04761904761905)","(6.0, 7.4, 7.275862068965518)","(4.2, 5.0, 4.929411764705883)","(21.0, 44.0, 41.42857142857143)","(4.8, 5.8, 5.7625)","(4.4, 5.8, 5.765413533834586)","(8.0, 10.5, 10.08695652173913)"
06-01-2023 15:00:42.357732,"(5.0, 6.2, 6.0508474576271185)","(23.0, 42.0, 41.04761904761905)","(6.0, 7.4, 7.275862068965518)","(4.2, 5.0, 4.907692307692308)","(21.0, 44.0, 40.625)","(4.8, 5.8, 5.78)","(4.4, 5.8, 5.679856115107913)","(8.0, 10.5, 10.08695652173913)"
06-01-2023 15:00:43.512818,"(5.0, 6.2, 6.046153846153846)","(23.0, 42.0, 40.25)","(6.0, 7.4, 7.285714285714286)","(4.2, 5.0, 4.86865671641791)","(21.0, 44.0, 40.470588235294116)","(4.8, 5.9, 5.780701754385965)","(4.4, 5.7, 5.685611510791367)","(8.0, 10.5, 10.083333333333334)"
06-01-2023 15:00:44.593470,"(5.0, 6.2, 6.04375)","(23.0, 42.0, 40.22222222222222)","(6.0, 7.4, 7.285714285714286)","(4.2, 5.0, 4.850847457627118)","(21.0, 44.0, 40.470588235294116)","(4.8, 5.9, 5.790322580645162)","(4.4, 5.7, 5.751515151515152)","(8.0, 10.5, 10.075471698113208)"
06-01-2023 15:00:45.727696,"(5.0, 6.2, 6.04375)","(23.0, 42.0, 41.08571428571429)","(6.0, 7.4, 7.285714285714286)","(4.2, 5.0, 5.166666666666667)","(21.0, 44.0, 39.5)","(4.8, 5.9, 5.736)","(4.4, 5.8, 5.696428571428571)","(8.0, 10.5, 9.935)"
06-01-2023 15:00:46.916179,"(5.0, 6.2, 6.0285714285714285)","(23.0, 42.0, 40.810810810810814)","(6.0, 7.4, 7.277966101694916)","(4.2, 5.2, 5.222222222222222)","(21.0, 44.0, 39.733333333333334)","(4.8, 5.8, 5.7275)","(4.4, 5.7, 5.696078431372549)","(8.0, 10.0, 10.12247191011236)"
