,Earstagrin,Tiger Tommy Nz,Kalypso Sam,Preachers Daughter,Tiza New Day,Ellen Shannon,Karinya Max,Zu Hoffen
06-01-2023 17:36:42.320217,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 24.0, 22.0)","(4.6, 6.8, 6.44)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.6, 8.614285714285714)","(11.0, 13.5, 12.25)","(2.2, 3.0, 2.951111111111111)"
06-01-2023 17:36:43.334663,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 24.0, 21.25)","(4.6, 6.8, 8.24)","(8.5, 10.5, 10.266666666666667)","(7.0, 8.8, 8.485714285714286)","(11.0, 13.5, 11.666666666666666)","(2.2, 3.0, 2.9955555555555553)"
06-01-2023 17:36:44.353303,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 23.0, 20.0)","(4.6, 9.8, 6.72)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.6, 8.5)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.951111111111111)"
06-01-2023 17:36:45.360506,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.6, 6.72)","(8.5, 10.5, 10.266666666666667)","(7.0, 8.6, 8.5)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.0, 2.9955555555555553)"
06-01-2023 17:36:46.334998,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.4, 7.133333333333334)","(8.5, 10.5, 10.485714285714286)","(7.0, 9.6, 8.5)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.9955555555555553)"
06-01-2023 17:36:47.317417,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.4, 7.133333333333334)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.6, 9.225)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.84)"
06-01-2023 17:36:48.374609,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.4, 8.04)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 9.225)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.84)"
06-01-2023 17:36:49.437171,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.4, 7.7)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.816666666666666)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.84)"
06-01-2023 17:36:50.430412,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.399999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.815)"
06-01-2023 17:36:51.413233,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.92)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.333333333333332)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.815)"
06-01-2023 17:36:52.390331,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.92)","(8.5, 11.0, 10.266666666666667)","(7.0, 9.4, 8.333333333333332)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.815)"
06-01-2023 17:36:53.414318,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.92)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.86)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 2.865)"
06-01-2023 17:36:54.458215,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.666666666666666)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.093)"
06-01-2023 17:36:55.446377,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.2, 8.533333333333333)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.114375)"
06-01-2023 17:36:56.444352,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.2, 8.028571428571428)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.9333333333333336)"
06-01-2023 17:36:57.489683,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 10.5, 10.266666666666667)","(7.0, 8.2, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.9333333333333336)"
06-01-2023 17:36:58.482394,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.399999999999999)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.9333333333333336)"
06-01-2023 17:36:59.458763,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.6)","(8.5, 10.5, 10.485714285714286)","(7.0, 9.2, 8.028571428571428)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.9333333333333336)"
06-01-2023 17:37:00.440155,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.066666666666666)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.2, 8.066666666666666)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.9333333333333336)"
06-01-2023 17:37:01.520932,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 7.066666666666666)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.2, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.9333333333333336)"
06-01-2023 17:37:02.566319,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.375)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.97)"
06-01-2023 17:37:03.568308,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.375)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.97)"
06-01-2023 17:37:04.598544,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.02142857142857)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.45)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 2.97)"
06-01-2023 17:37:05.586824,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.02142857142857)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.6, 8.45)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.06)"
06-01-2023 17:37:06.600813,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.02142857142857)","(8.5, 10.5, 10.266666666666667)","(7.0, 8.6, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:07.635602,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.45)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:08.641123,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 10.5, 10.266666666666667)","(7.0, 8.6, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:09.679593,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:10.672250,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:11.708999,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 10.5, 10.266666666666667)","(7.0, 9.4, 8.7)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:12.683124,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.6)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.8)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 3.0186666666666664)"
06-01-2023 17:37:13.631069,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 20.833333333333332)","(4.6, 9.2, 8.87)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.112)"
06-01-2023 17:37:14.662167,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 19.083333333333332)","(4.6, 9.2, 8.87)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.2, 8.107142857142858)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0653333333333332)"
06-01-2023 17:37:15.725248,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 22.0, 19.75)","(4.6, 9.2, 8.763636363636364)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.2, 9.233333333333334)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.0186666666666664)"
06-01-2023 17:37:16.770613,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.75)","(4.6, 9.4, 8.763636363636364)","(8.5, 11.0, 10.485714285714286)","(7.0, 9.4, 7.84)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.05, 3.112)"
06-01-2023 17:37:17.733554,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.75)","(4.6, 9.2, 8.6)","(8.5, 11.0, 10.485714285714286)","(7.0, 8.0, 7.98)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:18.730312,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.75)","(4.6, 9.2, 7.6)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.4, 8.272727272727273)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:19.729956,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.0, 7.5)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.4, 8.272727272727273)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:20.772486,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 9.0, 7.5)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.4, 8.272727272727273)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:21.767059,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 9.0, 7.5)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.4, 8.272727272727273)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:22.753305,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 9.0, 7.5)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.4, 9.058823529411764)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:23.834282,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 9.0, 8.520000000000001)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 7.873684210526315)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.9000000000000004)"
06-01-2023 17:37:24.838870,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 8.8, 8.510000000000002)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.0, 7.88235294117647)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 3.046666666666667)"
06-01-2023 17:37:25.823007,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 8.8, 8.272727272727273)","(8.5, 10.5, 10.133333333333333)","(7.0, 8.0, 9.133333333333333)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 2.875)"
06-01-2023 17:37:26.809340,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 20.0, 19.333333333333332)","(4.6, 9.4, 8.763636363636364)","(8.5, 10.0, 9.8)","(7.0, 9.4, 8.75)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:27.815777,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.4, 8.763636363636364)","(8.5, 10.0, 9.8)","(7.0, 8.4, 8.92)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.9000000000000004)"
06-01-2023 17:37:28.865759,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.4, 8.763636363636364)","(8.5, 10.0, 9.8)","(7.0, 9.4, 9.0)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 2.875)"
06-01-2023 17:37:29.886381,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.4, 8.763636363636364)","(8.5, 10.0, 9.6)","(7.0, 9.2, 9.0)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:30.845018,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.4, 8.04)","(8.5, 10.0, 9.6)","(7.0, 9.2, 9.0)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:31.853105,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.4, 7.6)","(8.5, 10.0, 9.8)","(7.0, 9.2, 9.0)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 2.875)"
06-01-2023 17:37:32.893100,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.2, 8.25)","(8.5, 10.0, 9.8)","(7.0, 9.2, 8.92)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.0075)"
06-01-2023 17:37:33.875192,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.5)","(4.6, 9.0, 8.25)","(8.5, 10.0, 9.8)","(7.0, 9.4, 8.92)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.045)"
06-01-2023 17:37:34.868689,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.0)","(4.6, 9.0, 8.25)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 7.9399999999999995)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 3.045)"
06-01-2023 17:37:35.869946,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.666666666666668)","(4.6, 9.2, 8.399999999999999)","(8.5, 11.0, 10.314285714285715)","(7.0, 8.2, 8.35)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 3.093)"
06-01-2023 17:37:36.875883,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.666666666666668)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.4, 8.85)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.1380000000000003)"
06-01-2023 17:37:37.908383,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.666666666666668)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 9.024999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 3.1380000000000003)"
06-01-2023 17:37:38.907503,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.2, 3.093)"
06-01-2023 17:37:39.936475,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.093)"
06-01-2023 17:37:40.934718,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.093)"
06-01-2023 17:37:41.983745,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(19.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.844444444444443)","(8.5, 11.0, 10.314285714285715)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.15, 3.048)"
06-01-2023 17:37:42.981121,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.699999999999999)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.1, 3.1575)"
06-01-2023 17:37:43.933040,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.699999999999999)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.35, 3.12)"
06-01-2023 17:37:44.984825,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.3, 3.21)"
06-01-2023 17:37:46.039277,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.35, 3.291818181818182)"
06-01-2023 17:37:47.068204,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.45, 3.411428571428571)"
06-01-2023 17:37:48.073926,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.55, 3.411428571428571)"
06-01-2023 17:37:49.041807,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.5, 10.133333333333333)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.55, 2.9166666666666665)"
06-01-2023 17:37:50.078997,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.08)","(8.5, 10.5, 9.8)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.55, 2.9166666666666665)"
06-01-2023 17:37:51.085478,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.0, 9.8)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.55, 2.757142857142857)"
06-01-2023 17:37:52.075566,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 7.8)","(8.5, 10.0, 9.8)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.7, 2.757142857142857)"
06-01-2023 17:37:53.098264,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.0, 7.375)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.7, 3.1109090909090913)"
06-01-2023 17:37:54.080645,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 8.8, 8.200000000000001)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.7, 3.1109090909090913)"
06-01-2023 17:37:55.098440,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 8.8, 8.200000000000001)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.7, 3.17)"
06-01-2023 17:37:56.093578,"(31.0, 48.0, 41.0)","(6.5, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.0, 8.35)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.7, 3.435)"
06-01-2023 17:37:57.059271,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.2)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.65, 2.95)"
06-01-2023 17:37:58.083220,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.2)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.65, 3.238)"
06-01-2023 17:37:59.154539,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.2)","(8.5, 10.0, 9.76)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.65, 2.95)"
06-01-2023 17:38:00.206074,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.971428571428572)","(8.5, 11.0, 10.2)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.65, 2.9333333333333336)"
06-01-2023 17:38:01.162672,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.466666666666667)","(8.5, 10.5, 9.871428571428572)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 2.9333333333333336)"
06-01-2023 17:38:02.119492,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.466666666666667)","(8.5, 10.5, 9.871428571428572)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.5508571428571427)"
06-01-2023 17:38:03.069028,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.466666666666667)","(8.5, 10.5, 9.871428571428572)","(7.0, 9.2, 8.899999999999999)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 2.9333333333333336)"
06-01-2023 17:38:04.093240,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.4, 8.466666666666667)","(8.5, 10.5, 9.871428571428572)","(7.0, 9.2, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.208)"
06-01-2023 17:38:05.098292,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.2, 8.622222222222222)","(8.5, 10.0, 9.7)","(7.0, 9.2, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.331428571428572)"
06-01-2023 17:38:06.120183,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.0, 8.45)","(8.5, 10.0, 9.7)","(7.0, 9.2, 8.6)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.3000000000000003)"
06-01-2023 17:38:07.140557,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 21.0, 19.833333333333332)","(4.6, 9.0, 8.399999999999999)","(8.5, 10.0, 9.7)","(7.0, 9.2, 8.84)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.3850000000000002)"
06-01-2023 17:38:08.172459,"(31.0, 48.0, 41.0)","(6.0, 99999, 99990)","(13.0, 17.0, 14.28125)","(4.6, 9.2, 8.533333333333333)","(8.5, 10.0, 9.82857142857143)","(7.0, 9.2, 8.872727272727273)","(11.0, 13.0, 11.666666666666666)","(2.2, 3.6, 3.3266666666666667)"
