,Sir William Bruce,Jimmys Dream,The Rampant,Dealings Done,Buck Norris,Hill Billy Flyer,Seefeld,Copperchino,Greyt Intentions
11-01-2023 16:28:40.891805,"(10.0, 10.0, 9.942760942760943)","(1.6, 1.73, 1.7265410199556541)","(9.0, 12.5, 12.384615384615385)","(7.5, 8.6, 8.374)","(31.0, 55.0, 51.666666666666664)","(11.0, 14.5, 14.36986301369863)","(21.0, 38.0, 35.94871794871795)","(101.0, 440.0, 400.0)","(101.0, 530.0, 425.0)"
11-01-2023 16:28:42.067149,"(10.0, 10.5, 10.089324618736384)","(1.6, 1.73, 1.7249185667752442)","(9.0, 12.5, 12.452205882352942)","(7.5, 8.4, 8.38030303030303)","(31.0, 55.0, 52.3469387755102)","(11.0, 14.5, 14.30379746835443)","(21.0, 36.0, 35.92727272727273)","(101.0, 440.0, 406.6666666666667)","(101.0, 510.0, 485.0)"
11-01-2023 16:28:43.171291,"(9.0, 10.5, 10.123417721518987)","(1.55, 1.73, 1.7274738675958188)","(9.0, 12.5, 12.452205882352942)","(7.5, 8.4, 8.423474178403755)","(31.0, 55.0, 52.325581395348834)","(11.0, 14.5, 14.30379746835443)","(21.0, 36.0, 35.92727272727273)","(101.0, 440.0, 400.0)","(101.0, 510.0, 485.0)"
11-01-2023 16:28:44.331753,"(9.0, 10.5, 10.069548872180452)","(1.55, 1.72, 1.716024551463645)","(9.0, 12.5, 12.17283950617284)","(7.5, 8.6, 8.534591194968554)","(31.0, 55.0, 52.68292682926829)","(11.0, 14.5, 14.327272727272728)","(21.0, 36.0, 36.0655737704918)","(101.0, 440.0, 375.0)","(101.0, 510.0, 485.0)"
11-01-2023 16:28:45.479830,"(9.0, 11.0, 10.540605095541402)","(1.55, 1.69, 1.6873410404624276)","(9.0, 13.0, 12.58641975308642)","(7.5, 8.6, 8.581159420289854)","(31.0, 55.0, 52.625)","(11.0, 14.5, 14.29295154185022)","(21.0, 38.0, 36.026315789473685)","(101.0, 440.0, 375.0)","(101.0, 510.0, 485.0)"
11-01-2023 16:28:46.589765,"(9.0, 11.0, 10.562295081967212)","(1.55, 1.69, 1.686931330472103)","(9.0, 12.5, 12.37027027027027)","(7.5, 8.6, 8.721518987341772)","(31.0, 55.0, 52.75)","(11.0, 14.5, 14.300904977375566)","(21.0, 38.0, 36.392857142857146)","(101.0, 440.0, 375.0)","(101.0, 510.0, 485.0)"
11-01-2023 16:28:47.733751,"(9.0, 11.0, 10.58346333853354)","(1.55, 1.69, 1.6842950819672131)","(9.0, 13.0, 13.069148936170212)","(7.5, 8.8, 8.635135135135135)","(31.0, 55.0, 52.98076923076923)","(11.0, 14.5, 14.266932270916335)","(21.0, 38.0, 37.022222222222226)","(101.0, 440.0, 375.0)","(101.0, 510.0, 483.3333333333333)"
11-01-2023 16:28:48.898158,"(9.0, 11.0, 10.532699167657551)","(1.55, 1.69, 1.6819339045287638)","(9.0, 13.5, 12.910714285714286)","(7.0, 8.8, 8.75632183908046)","(31.0, 55.0, 53.03921568627451)","(11.0, 14.5, 14.272357723577235)","(21.0, 38.0, 37.03448275862069)","(101.0, 440.0, 404.54545454545456)","(101.0, 530.0, 483.3333333333333)"
11-01-2023 16:28:50.049000,"(9.0, 10.5, 10.276580459770114)","(1.55, 1.69, 1.6819516728624535)","(9.0, 13.0, 12.939759036144578)","(7.0, 9.0, 8.84)","(31.0, 55.0, 53.59649122807018)","(11.0, 14.5, 14.283783783783784)","(21.0, 38.0, 37.134020618556704)","(101.0, 440.0, 406.6666666666667)","(101.0, 530.0, 483.3333333333333)"
11-01-2023 16:28:51.171762,"(9.0, 10.5, 10.337686567164178)","(1.55, 1.69, 1.683046757164404)","(9.0, 13.0, 12.954128440366972)","(7.0, 9.0, 8.874829931972789)","(31.0, 55.0, 53.75)","(11.0, 14.5, 14.298245614035087)","(21.0, 38.0, 37.20754716981132)","(101.0, 440.0, 403.3333333333333)","(101.0, 530.0, 490.0)"
11-01-2023 16:28:52.279338,"(9.0, 10.5, 10.318030973451327)","(1.55, 1.69, 1.685222797927461)","(9.0, 13.0, 12.954128440366972)","(7.0, 9.0, 8.817821782178218)","(31.0, 55.0, 53.75)","(11.0, 14.5, 14.297535211267606)","(21.0, 38.0, 37.20754716981132)","(101.0, 430.0, 403.3333333333333)","(101.0, 530.0, 500.0)"
11-01-2023 16:28:53.375787,"(9.0, 10.5, 10.32807570977918)","(1.55, 1.69, 1.6854505971769815)","(9.0, 13.0, 12.955752212389381)","(7.0, 9.0, 8.831192660550458)","(31.0, 55.0, 53.76923076923077)","(11.0, 14.5, 13.995833333333334)","(21.0, 38.0, 37.26881720430107)","(101.0, 430.0, 410.0)","(101.0, 530.0, 500.0)"
11-01-2023 16:28:54.469050,"(9.0, 10.5, 10.261551155115512)","(1.55, 1.69, 1.6853684210526316)","(9.0, 13.0, 12.89922480620155)","(7.0, 9.0, 8.96875)","(31.0, 55.0, 54.53703703703704)","(11.0, 14.0, 13.894039735099337)","(21.0, 38.0, 37.2183908045977)","(101.0, 430.0, 407.77777777777777)","(101.0, 530.0, 490.0)"
11-01-2023 16:28:55.585164,"(9.0, 10.5, 10.26157595450853)","(1.55, 1.69, 1.6897377049180327)","(9.0, 13.0, 12.86021505376344)","(7.0, 9.0, 8.915384615384616)","(31.0, 55.0, 54.05172413793103)","(11.0, 14.0, 13.70524017467249)","(21.0, 38.0, 37.2093023255814)","(101.0, 430.0, 396.6666666666667)","(101.0, 530.0, 490.0)"
11-01-2023 16:28:56.729545,"(9.0, 10.5, 10.259364820846905)","(1.55, 1.7, 1.6881653746770025)","(9.0, 13.0, 12.865217391304348)","(7.0, 9.0, 8.866666666666667)","(31.0, 55.0, 54.54545454545455)","(11.0, 14.0, 13.33955223880597)","(21.0, 38.0, 37.235955056179776)","(101.0, 430.0, 396.6666666666667)","(101.0, 530.0, 490.0)"
11-01-2023 16:28:57.818453,"(9.0, 10.5, 10.2637987012987)","(1.55, 1.7, 1.6953424657534246)","(9.0, 13.0, 12.875)","(7.0, 9.0, 8.901639344262296)","(31.0, 55.0, 54.528301886792455)","(11.0, 13.5, 13.333333333333334)","(21.0, 38.0, 37.235955056179776)","(101.0, 430.0, 396.6666666666667)","(101.0, 530.0, 490.0)"
11-01-2023 16:28:58.924461,"(9.0, 10.5, 10.259983361064892)","(1.55, 1.7, 1.6959866220735786)","(9.0, 13.0, 12.87190082644628)","(7.0, 9.0, 8.901639344262296)","(31.0, 55.0, 54.528301886792455)","(11.0, 13.5, 13.334615384615384)","(21.0, 38.0, 37.235955056179776)","(101.0, 430.0, 396.6666666666667)","(101.0, 530.0, 490.0)"
11-01-2023 16:29:00.064376,"(9.0, 10.5, 10.260382059800664)","(1.55, 1.69, 1.6898951507208388)","(9.0, 13.0, 12.808641975308642)","(7.0, 9.0, 8.947540983606558)","(31.0, 55.0, 53.98148148148148)","(11.0, 13.5, 13.34074074074074)","(21.0, 38.0, 37.252747252747255)","(101.0, 430.0, 383.3333333333333)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:01.334703,"(9.0, 10.5, 10.259325044404973)","(1.55, 1.7, 1.6904868549172347)","(9.0, 13.0, 12.85)","(7.0, 9.0, 8.964444444444444)","(31.0, 55.0, 53.48684210526316)","(11.0, 13.5, 13.348571428571429)","(21.0, 38.0, 37.162393162393165)","(101.0, 390.0, 382.85714285714283)","(101.0, 530.0, 495.0)"
11-01-2023 16:29:02.634482,"(9.0, 10.5, 10.199893390191898)","(1.55, 1.71, 1.7015177610333692)","(9.0, 13.0, 12.85)","(7.0, 9.0, 8.96734693877551)","(31.0, 55.0, 53.48684210526316)","(11.0, 13.5, 13.348571428571429)","(21.0, 38.0, 37.162393162393165)","(101.0, 390.0, 382.85714285714283)","(101.0, 530.0, 495.0)"
11-01-2023 16:29:03.916822,"(9.0, 10.5, 10.221837944664031)","(1.55, 1.71, 1.7020804020100502)","(9.0, 13.0, 12.80813953488372)","(7.0, 9.0, 8.975)","(31.0, 55.0, 53.54430379746835)","(11.0, 13.5, 13.247826086956522)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 383.75)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:05.046806,"(9.0, 10.5, 10.221904761904762)","(1.55, 1.71, 1.7057586705202312)","(9.0, 13.0, 12.82258064516129)","(7.0, 9.0, 8.975)","(31.0, 55.0, 53.373493975903614)","(11.0, 13.5, 13.2)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 383.75)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:06.324403,"(9.0, 10.5, 10.11602671118531)","(1.55, 1.71, 1.7060996677740863)","(9.0, 13.0, 12.82258064516129)","(7.0, 9.0, 8.975)","(31.0, 55.0, 53.373493975903614)","(11.0, 13.5, 13.2)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 383.75)","(101.0, 530.0, 512.5)"
11-01-2023 16:29:07.443001,"(9.0, 10.5, 10.11602671118531)","(1.55, 1.71, 1.7060996677740863)","(9.0, 13.0, 12.82258064516129)","(7.0, 9.0, 8.97948717948718)","(31.0, 55.0, 53.373493975903614)","(11.0, 13.5, 13.178571428571429)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 383.75)","(101.0, 530.0, 512.5)"
11-01-2023 16:29:08.611247,"(9.0, 10.5, 10.109507640067912)","(1.55, 1.71, 1.701036866359447)","(9.0, 13.0, 12.82258064516129)","(7.0, 9.0, 8.988524590163934)","(31.0, 55.0, 53.01075268817204)","(11.0, 13.5, 13.16470588235294)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 383.75)","(101.0, 530.0, 512.5)"
11-01-2023 16:29:09.775274,"(9.0, 10.5, 10.22972972972973)","(1.55, 1.71, 1.7075571820677036)","(9.0, 13.0, 12.47887323943662)","(7.0, 9.0, 9.157055214723925)","(31.0, 55.0, 51.458333333333336)","(11.0, 13.5, 12.89819004524887)","(21.0, 38.0, 37.12307692307692)","(101.0, 390.0, 382.85714285714283)","(101.0, 530.0, 512.5)"
11-01-2023 16:29:10.896286,"(9.0, 10.5, 10.228506787330316)","(1.55, 1.71, 1.7075571820677036)","(9.0, 12.5, 12.456395348837209)","(7.0, 9.2, 9.17157894736842)","(31.0, 55.0, 51.90909090909091)","(11.0, 13.5, 13.081761006289309)","(21.0, 38.0, 37.17985611510792)","(101.0, 390.0, 383.75)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:12.032080,"(9.0, 10.5, 10.313218390804598)","(1.55, 1.71, 1.705810888252149)","(9.0, 12.5, 12.456395348837209)","(7.0, 9.2, 9.17157894736842)","(31.0, 55.0, 49.61643835616438)","(11.0, 13.5, 13.081761006289309)","(21.0, 38.0, 37.17985611510792)","(101.0, 390.0, 371.25)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:13.129213,"(9.0, 10.5, 10.31294964028777)","(1.55, 1.71, 1.705329073482428)","(9.0, 12.5, 12.458791208791208)","(7.0, 9.2, 9.17157894736842)","(31.0, 50.0, 49.61643835616438)","(11.0, 13.5, 13.081761006289309)","(21.0, 38.0, 37.0)","(101.0, 390.0, 370.0)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:14.288664,"(9.0, 10.5, 10.322700296735905)","(1.55, 1.72, 1.7117018469656993)","(9.0, 12.5, 12.421787709497206)","(7.0, 9.2, 9.172307692307692)","(31.0, 50.0, 49.5945945945946)","(11.0, 13.5, 13.047619047619047)","(21.0, 38.0, 37.088)","(101.0, 390.0, 315.0)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:15.444086,"(9.0, 10.5, 10.322700296735905)","(1.55, 1.72, 1.7105663189269746)","(9.0, 12.5, 12.421787709497206)","(7.0, 9.2, 9.172307692307692)","(31.0, 50.0, 49.5945945945946)","(11.0, 13.5, 13.020979020979022)","(21.0, 38.0, 37.088)","(101.0, 390.0, 380.0)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:16.576375,"(9.0, 10.5, 10.322962962962963)","(1.55, 1.71, 1.7072503242542152)","(9.0, 12.5, 12.419444444444444)","(7.0, 9.2, 9.18232044198895)","(31.0, 50.0, 49.5945945945946)","(11.0, 13.5, 12.87912087912088)","(21.0, 38.0, 37.088)","(101.0, 460.0, 380.0)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:17.730816,"(9.0, 10.5, 10.326811594202898)","(1.55, 1.71, 1.7055274261603375)","(9.0, 12.5, 12.419444444444444)","(7.0, 9.2, 9.292063492063493)","(31.0, 50.0, 51.276595744680854)","(11.0, 13.0, 13.327586206896552)","(21.0, 38.0, 37.12977099236641)","(101.0, 460.0, 390.0)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:18.835745,"(9.0, 10.5, 10.329133858267717)","(1.55, 1.71, 1.7079370078740157)","(9.0, 12.5, 12.394859813084112)","(7.0, 9.4, 8.63448275862069)","(31.0, 55.0, 51.5)","(11.0, 13.5, 13.432038834951456)","(21.0, 38.0, 37.12977099236641)","(101.0, 460.0, 401.66666666666663)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:19.897263,"(9.0, 10.5, 10.315217391304348)","(1.55, 1.71, 1.7061453488372094)","(9.0, 13.0, 12.863636363636363)","(7.0, 8.8, 8.63448275862069)","(31.0, 55.0, 50.86206896551724)","(11.0, 13.5, 13.432038834951456)","(21.0, 38.0, 35.5609756097561)","(101.0, 420.0, 401.66666666666663)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:21.059663,"(9.0, 10.5, 10.314597315436242)","(1.55, 1.71, 1.7062813455657493)","(9.0, 13.0, 12.934131736526947)","(7.0, 8.8, 8.736)","(31.0, 55.0, 51.48936170212766)","(11.0, 13.5, 13.38255033557047)","(21.0, 36.0, 35.445544554455445)","(101.0, 420.0, 372.22222222222223)","(101.0, 530.0, 510.0)"
11-01-2023 16:29:22.136565,"(9.0, 10.5, 10.32761310452418)","(1.55, 1.71, 1.7066239554317548)","(9.0, 13.0, 12.934131736526947)","(7.0, 8.8, 8.736)","(31.0, 55.0, 51.11764705882353)","(11.0, 13.5, 13.451048951048952)","(21.0, 36.0, 35.28089887640449)","(101.0, 390.0, 371.25)","(101.0, 530.0, 515.0)"
11-01-2023 16:29:23.239031,"(9.0, 10.5, 10.338006230529595)","(1.55, 1.71, 1.7046024734982332)","(9.0, 13.5, 13.11344537815126)","(7.0, 8.8, 8.744144144144144)","(31.0, 55.0, 51.11764705882353)","(11.0, 13.5, 13.393292682926829)","(21.0, 36.0, 35.21951219512195)","(101.0, 380.0, 441.25)","(101.0, 530.0, 515.0)"
11-01-2023 16:29:24.339171,"(9.0, 10.5, 10.33673469387755)","(1.55, 1.71, 1.70790820165538)","(9.0, 13.5, 13.123853211009175)","(7.0, 8.8, 8.738613861386138)","(31.0, 55.0, 51.11764705882353)","(11.0, 13.5, 13.393292682926829)","(21.0, 36.0, 35.21951219512195)","(101.0, 460.0, 371.25)","(101.0, 530.0, 521.1111111111111)"
11-01-2023 16:29:25.379398,"(8.5, 10.5, 10.33673469387755)","(1.55, 1.71, 1.707895533686601)","(9.0, 13.5, 13.204545454545455)","(7.0, 8.8, 8.738613861386138)","(31.0, 55.0, 51.5625)","(11.0, 13.5, 13.390495867768594)","(21.0, 36.0, 35.142857142857146)","(101.0, 380.0, 388.75)","(101.0, 530.0, 530.0)"
11-01-2023 16:29:26.417628,"(8.5, 10.5, 10.342900302114803)","(1.55, 1.71, 1.705969773299748)","(9.0, 13.5, 13.25925925925926)","(7.0, 8.8, 8.752671755725192)","(31.0, 55.0, 51.388888888888886)","(11.0, 13.5, 13.390041493775934)","(21.0, 36.0, 34.857142857142854)","(101.0, 400.0, 360.0)","(101.0, 540.0, 530.0)"
11-01-2023 16:29:27.479024,"(8.5, 10.5, 10.340490797546012)","(1.55, 1.71, 1.706124031007752)","(9.0, 13.5, 13.241176470588234)","(7.0, 8.8, 8.752671755725192)","(31.0, 55.0, 51.388888888888886)","(11.0, 13.5, 13.390041493775934)","(21.0, 36.0, 34.77777777777778)","(101.0, 400.0, 390.0)","(101.0, 540.0, 530.0)"
11-01-2023 16:29:28.525966,"(8.5, 10.5, 10.340490797546012)","(1.55, 1.71, 1.7062864721485411)","(9.0, 13.5, 13.244186046511627)","(7.0, 8.8, 8.752671755725192)","(31.0, 55.0, 51.388888888888886)","(11.0, 13.5, 13.390041493775934)","(21.0, 36.0, 33.5)","(101.0, 460.0, 390.0)","(101.0, 540.0, 530.0)"
11-01-2023 16:29:29.648281,"(8.5, 10.5, 10.346423562412342)","(1.55, 1.7, 1.6980082987551868)","(9.0, 13.5, 13.252808988764045)","(7.0, 8.8, 8.794520547945206)","(31.0, 55.0, 50.416666666666664)","(11.0, 13.5, 13.127118644067796)","(21.0, 36.0, 33.57575757575758)","(101.0, 460.0, 355.0)","(101.0, 540.0, 531.0)"
11-01-2023 16:29:30.715952,"(8.5, 10.5, 10.346798780487806)","(1.55, 1.71, 1.709663747810858)","(9.0, 13.5, 13.252808988764045)","(7.0, 8.8, 8.76638655462185)","(31.0, 55.0, 50.123456790123456)","(11.0, 13.5, 13.127118644067796)","(21.0, 36.0, 33.3125)","(101.0, 390.0, 360.0)","(101.0, 540.0, 531.0)"
11-01-2023 16:29:31.748479,"(8.5, 10.5, 10.33448275862069)","(1.55, 1.72, 1.7135452322738387)","(9.0, 13.5, 13.28640776699029)","(7.0, 8.8, 8.778260869565218)","(31.0, 55.0, 50.123456790123456)","(11.0, 13.5, 13.144444444444444)","(21.0, 34.0, 33.3125)","(101.0, 400.0, 430.0)","(101.0, 540.0, 531.0)"
11-01-2023 16:29:32.803378,"(8.5, 10.5, 10.357142857142858)","(1.55, 1.72, 1.7170817120622568)","(9.0, 13.5, 12.955497382198953)","(7.0, 8.8, 8.782532751091704)","(31.0, 55.0, 50.746153846153845)","(11.0, 13.5, 13.247191011235955)","(21.0, 34.0, 33.58490566037736)","(101.0, 450.0, 404.11764705882354)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:33.836561,"(8.5, 10.5, 10.35954381752701)","(1.55, 1.72, 1.7164953271028036)","(9.0, 13.0, 12.92608695652174)","(7.0, 8.8, 8.782532751091704)","(31.0, 55.0, 49.39393939393939)","(11.0, 13.5, 13.183098591549296)","(21.0, 34.0, 33.95348837209302)","(101.0, 450.0, 415.3333333333333)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:34.877228,"(8.5, 10.5, 10.343463302752294)","(1.55, 1.72, 1.717164461247637)","(9.0, 13.0, 12.902298850574713)","(7.0, 8.8, 8.782532751091704)","(31.0, 50.0, 49.30232558139535)","(11.0, 13.5, 12.898089171974522)","(21.0, 34.0, 33.86666666666667)","(101.0, 450.0, 430.0)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:35.918486,"(8.5, 10.5, 10.347826086956522)","(1.55, 1.72, 1.7144412191582004)","(9.0, 13.0, 12.881944444444445)","(7.0, 8.8, 8.796638655462186)","(31.0, 50.0, 48.604651162790695)","(11.0, 13.0, 12.871428571428572)","(21.0, 36.0, 33.86666666666667)","(101.0, 440.0, 430.0)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:36.938036,"(8.5, 10.5, 10.347826086956522)","(1.55, 1.72, 1.7145089605734767)","(9.0, 13.0, 12.840579710144928)","(7.0, 8.8, 8.764788732394367)","(31.0, 50.0, 48.75)","(11.0, 13.0, 12.878378378378379)","(21.0, 36.0, 34.101694915254235)","(101.0, 440.0, 442.77777777777777)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:38.009029,"(8.5, 10.5, 10.352432432432433)","(1.55, 1.72, 1.715320708613317)","(9.0, 13.0, 12.855140186915888)","(7.0, 9.0, 8.960655737704919)","(31.0, 50.0, 48.58064516129032)","(11.0, 13.0, 12.860074626865671)","(21.0, 36.0, 34.101694915254235)","(101.0, 490.0, 430.0)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:39.046537,"(8.5, 10.5, 10.352432432432433)","(1.55, 1.72, 1.7138430673205527)","(9.0, 13.0, 12.855140186915888)","(7.0, 9.0, 8.960655737704919)","(31.0, 50.0, 48.24)","(11.0, 13.0, 12.860074626865671)","(21.0, 36.0, 34.017391304347825)","(101.0, 470.0, 422.8571428571429)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:40.094725,"(8.5, 10.5, 10.349307774227903)","(1.55, 1.72, 1.7139057544177616)","(9.0, 13.0, 12.796052631578947)","(7.0, 9.0, 8.886746987951808)","(31.0, 50.0, 47.68421052631579)","(11.0, 13.0, 12.860594795539033)","(21.0, 36.0, 34.03508771929825)","(101.0, 460.0, 407.77777777777777)","(101.0, 540.0, 500.0)"
11-01-2023 16:29:41.120123,"(8.5, 10.5, 10.348663101604279)","(1.55, 1.72, 1.7103445800430725)","(9.0, 13.0, 12.796052631578947)","(7.0, 9.0, 8.886746987951808)","(31.0, 50.0, 47.68421052631579)","(11.0, 13.0, 12.860594795539033)","(21.0, 36.0, 34.32835820895522)","(101.0, 470.0, 411.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:42.171314,"(8.5, 10.5, 10.343955014058107)","(1.55, 1.72, 1.7152304964539007)","(9.0, 13.0, 12.883928571428571)","(7.0, 9.0, 8.964634146341464)","(31.0, 46.0, 45.234042553191486)","(11.0, 13.0, 12.786604361370717)","(21.0, 36.0, 34.534351145038165)","(101.0, 420.0, 411.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:43.228331,"(8.5, 10.5, 10.33038501560874)","(1.55, 1.72, 1.715222024866785)","(9.0, 13.0, 12.88495575221239)","(7.0, 9.0, 9.242857142857142)","(31.0, 48.0, 45.22105263157895)","(11.0, 13.0, 12.792424242424243)","(21.0, 36.0, 34.270270270270274)","(101.0, 420.0, 411.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:44.285550,"(8.5, 10.5, 10.327513227513228)","(1.55, 1.71, 1.7094828926905132)","(9.0, 13.0, 12.853658536585366)","(7.0, 9.4, 9.32857142857143)","(31.0, 48.0, 45.22105263157895)","(11.0, 13.0, 12.792424242424243)","(21.0, 36.0, 34.270270270270274)","(101.0, 420.0, 411.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:45.353115,"(8.5, 10.5, 10.323809523809524)","(1.55, 1.72, 1.7108191126279864)","(9.0, 13.0, 12.857758620689655)","(7.0, 9.2, 9.135483870967741)","(31.0, 48.0, 45.714285714285715)","(11.0, 13.0, 12.792424242424243)","(21.0, 36.0, 34.25454545454546)","(101.0, 420.0, 411.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:46.400858,"(8.5, 10.5, 10.323622881355933)","(1.55, 1.72, 1.7108191126279864)","(9.0, 13.0, 12.855263157894736)","(7.0, 9.2, 9.07391304347826)","(31.0, 48.0, 45.714285714285715)","(11.0, 13.0, 12.792424242424243)","(21.0, 36.0, 34.25454545454546)","(101.0, 420.0, 423.33333333333337)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:47.434104,"(8.5, 10.5, 10.320230607966456)","(1.55, 1.72, 1.7108168822328114)","(9.0, 13.0, 12.8125)","(7.0, 9.2, 9.07391304347826)","(31.0, 48.0, 45.714285714285715)","(11.0, 13.0, 12.792424242424243)","(21.0, 36.0, 34.25454545454546)","(101.0, 490.0, 438.8888888888889)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:48.455679,"(8.5, 10.5, 10.299180327868852)","(1.55, 1.72, 1.7100693374422187)","(9.0, 13.0, 12.802197802197803)","(7.0, 9.2, 9.07391304347826)","(31.0, 48.0, 44.72727272727273)","(11.0, 13.0, 12.812857142857142)","(21.0, 36.0, 34.628571428571426)","(101.0, 470.0, 435.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:49.494685,"(8.5, 10.5, 10.251040221914009)","(1.55, 1.72, 1.7126678043230943)","(9.0, 13.0, 12.94767441860465)","(7.0, 9.2, 9.168831168831169)","(31.0, 46.0, 43.529411764705884)","(11.0, 13.0, 12.812857142857142)","(21.0, 36.0, 33.97938144329897)","(101.0, 450.0, 435.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:50.509310,"(8.5, 10.5, 10.251040221914009)","(1.55, 1.72, 1.7127196885428253)","(9.0, 13.0, 12.99468085106383)","(7.0, 9.2, 9.191176470588236)","(31.0, 46.0, 43.578947368421055)","(11.0, 13.0, 12.803324099722992)","(21.0, 36.0, 33.97938144329897)","(101.0, 450.0, 429.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:51.535219,"(8.5, 10.5, 10.234137055837563)","(1.55, 1.72, 1.7130672027570362)","(9.0, 13.5, 13.026315789473685)","(7.0, 9.2, 9.192307692307692)","(31.0, 46.0, 44.31578947368421)","(11.0, 13.0, 12.820580474934037)","(21.0, 36.0, 33.57142857142857)","(101.0, 440.0, 440.0)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:52.571042,"(8.5, 10.5, 10.243887530562347)","(1.55, 1.72, 1.7133443085606772)","(9.0, 13.0, 12.982658959537572)","(7.0, 9.2, 9.194392523364485)","(31.0, 46.0, 44.04255319148936)","(11.0, 13.0, 12.826666666666666)","(21.0, 34.0, 33.660377358490564)","(101.0, 460.0, 460.6666666666667)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:53.622737,"(8.5, 10.5, 10.24636803874092)","(1.55, 1.72, 1.7136581782566112)","(9.0, 13.0, 12.814516129032258)","(7.0, 9.4, 9.212903225806452)","(31.0, 46.0, 44.04255319148936)","(11.0, 13.0, 12.818548387096774)","(21.0, 34.0, 33.57142857142857)","(101.0, 470.0, 460.6666666666667)","(101.0, 540.0, 525.0)"
11-01-2023 16:29:54.650731,"(8.5, 10.5, 10.24636803874092)","(1.55, 1.72, 1.715126082047422)","(9.0, 13.0, 12.770833333333334)","(7.0, 9.4, 9.212903225806452)","(31.0, 46.0, 44.04255319148936)","(11.0, 13.0, 12.818548387096774)","(21.0, 34.0, 33.822784810126585)","(101.0, 470.0, 443.75)","(101.0, 570.0, 525.0)"
11-01-2023 16:29:55.679697,"(8.5, 10.5, 10.24636803874092)","(1.55, 1.72, 1.7154672733636682)","(9.0, 13.0, 12.78)","(7.0, 9.4, 9.203389830508474)","(31.0, 46.0, 44.04255319148936)","(11.0, 13.0, 12.818548387096774)","(21.0, 34.0, 33.861111111111114)","(101.0, 460.0, 435.0)","(101.0, 570.0, 525.0)"
11-01-2023 16:29:56.712685,"(8.5, 10.5, 10.24636803874092)","(1.55, 1.72, 1.7154126815444561)","(9.0, 13.0, 12.731132075471699)","(7.0, 9.4, 9.262721893491124)","(31.0, 46.0, 44.04255319148936)","(11.0, 13.0, 12.813019390581717)","(21.0, 34.0, 33.850746268656714)","(101.0, 450.0, 460.6666666666667)","(101.0, 570.0, 525.0)"
11-01-2023 16:29:57.743827,"(8.5, 10.5, 10.256678281068526)","(1.55, 1.72, 1.7153918382087396)","(9.0, 13.0, 12.725738396624472)","(7.0, 9.4, 9.262721893491124)","(31.0, 44.0, 43.77777777777778)","(11.0, 13.0, 12.813019390581717)","(21.0, 34.0, 33.850746268656714)","(101.0, 470.0, 443.75)","(101.0, 570.0, 525.0)"
11-01-2023 16:29:58.757561,"(8.5, 10.5, 10.247894103489772)","(1.55, 1.72, 1.7154970544919)","(9.0, 13.0, 12.719178082191782)","(7.0, 9.4, 9.238888888888889)","(31.0, 44.0, 43.77777777777778)","(11.0, 13.0, 12.813019390581717)","(21.0, 34.0, 33.850746268656714)","(101.0, 460.0, 445.55555555555554)","(101.0, 570.0, 525.0)"
