,Coppola Bale,Besant Bale,Yellow Hawk,Tessa Poppy,Ferocious Betty,Trending Yale,Xyloid Bale,Kanji Waco
11-01-2023 18:32:55.228412,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.5)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 16.96153846153846)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.096)","(1.75, 1.98, 1.9675)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:32:56.366133,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.5)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.129577464788732)","(1.75, 1.97, 1.9652272727272726)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:32:57.577368,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.789473684210527)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.157251908396947)","(1.75, 1.97, 1.9566666666666666)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:32:58.779359,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.789473684210527)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.078260869565217)","(1.75, 1.97, 1.9566666666666666)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:33:00.004912,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.789473684210527)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.05)","(1.75, 1.97, 1.9566666666666666)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:33:01.275644,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 30.789473684210527)","(10.0, 11.0, 10.565217391304348)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.545454545454547)","(4.4, 7.2, 7.05)","(1.75, 1.97, 1.9484615384615385)","(8.0, 16.0, 15.958333333333334)"
11-01-2023 18:33:02.699968,"(10.0, 17.5, 16.108695652173914)","(19.0, 36.0, 31.05)","(10.0, 11.0, 10.464285714285714)","(14.0, 18.0, 17.142857142857142)","(16.0, 30.0, 27.692307692307693)","(4.4, 7.2, 7.157251908396947)","(1.75, 1.97, 1.953157894736842)","(8.0, 16.0, 17.6)"
11-01-2023 18:33:04.044557,"(10.0, 17.0, 16.875)","(19.0, 36.0, 29.454545454545453)","(10.0, 11.0, 10.11111111111111)","(14.0, 18.0, 17.4)","(16.0, 30.0, 27.25)","(4.4, 7.2, 7.302127659574468)","(1.75, 1.97, 1.9315384615384614)","(8.0, 18.5, 17.807692307692307)"
11-01-2023 18:33:05.341697,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.928571428571427)","(10.0, 10.5, 10.11111111111111)","(14.0, 18.0, 17.4)","(16.0, 28.0, 26.96)","(4.4, 7.4, 7.137142857142857)","(1.75, 1.97, 1.94625)","(8.0, 18.5, 17.545454545454547)"
11-01-2023 18:33:06.761394,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.333333333333332)","(10.0, 10.5, 10.11111111111111)","(14.0, 18.0, 17.4)","(16.0, 28.0, 26.96)","(4.4, 7.4, 7.3328467153284675)","(1.75, 1.95, 1.9481818181818182)","(8.0, 18.5, 17.545454545454547)"
11-01-2023 18:33:08.045312,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.333333333333332)","(10.0, 10.5, 10.11111111111111)","(14.0, 18.0, 17.4)","(16.0, 28.0, 27.09090909090909)","(4.4, 7.4, 7.344)","(1.75, 1.95, 1.928)","(8.0, 18.5, 17.5)"
11-01-2023 18:33:09.532386,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.5)","(10.0, 10.5, 10.125)","(14.0, 18.0, 17.4)","(16.0, 28.0, 26.636363636363637)","(4.4, 7.6, 7.324137931034483)","(1.75, 1.95, 1.9307999999999998)","(8.0, 18.5, 17.323529411764707)"
11-01-2023 18:33:10.776249,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.5)","(10.0, 10.5, 10.125)","(14.0, 18.0, 17.4)","(16.0, 28.0, 26.636363636363637)","(4.4, 7.6, 7.356521739130435)","(1.75, 1.95, 1.926)","(8.0, 18.5, 17.323529411764707)"
11-01-2023 18:33:11.974327,"(10.0, 17.0, 16.8125)","(19.0, 30.0, 28.5)","(10.0, 10.5, 10.1)","(14.0, 18.0, 17.4)","(16.0, 28.0, 24.18181818181818)","(4.4, 7.6, 7.356521739130435)","(1.75, 1.95, 1.926)","(8.0, 18.5, 17.966666666666665)"
11-01-2023 18:33:13.130089,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 28.1)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.772727272727273)","(17.0, 26.0, 24.666666666666668)","(4.4, 7.6, 7.328571428571428)","(1.7, 1.95, 1.9307999999999998)","(8.0, 18.5, 17.966666666666665)"
11-01-2023 18:33:14.230884,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 27.75)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.75)","(4.4, 7.6, 7.35)","(1.7, 1.95, 1.918)","(8.0, 18.5, 17.966666666666665)"
11-01-2023 18:33:15.381256,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 27.75)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.75)","(4.4, 7.6, 7.377777777777777)","(1.7, 1.95, 1.9073684210526316)","(8.0, 18.5, 18.11111111111111)"
11-01-2023 18:33:16.688800,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 28.428571428571427)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.75)","(4.4, 7.6, 7.35)","(1.7, 1.95, 1.9073684210526316)","(8.0, 18.5, 18.0)"
11-01-2023 18:33:17.889215,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 28.428571428571427)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.75)","(4.4, 7.6, 7.527272727272727)","(1.7, 1.95, 1.9073684210526316)","(8.0, 18.5, 17.625)"
11-01-2023 18:33:18.996142,"(10.0, 17.0, 16.8125)","(18.0, 29.0, 28.529411764705884)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.75)","(4.4, 7.6, 7.542857142857143)","(1.7, 1.95, 1.9218181818181816)","(8.0, 18.5, 17.8)"
11-01-2023 18:33:19.979627,"(10.0, 17.0, 16.11764705882353)","(18.0, 29.0, 28.529411764705884)","(10.0, 10.5, 10.1)","(14.0, 18.0, 16.96153846153846)","(17.0, 26.0, 24.571428571428573)","(4.4, 7.6, 7.483333333333333)","(1.7, 1.93, 1.9249999999999998)","(8.0, 18.5, 17.863636363636363)"
11-01-2023 18:33:21.098106,"(10.0, 17.0, 16.09090909090909)","(18.0, 29.0, 28.529411764705884)","(10.0, 10.5, 10.01304347826087)","(14.0, 18.0, 16.96153846153846)","(17.0, 25.0, 24.4)","(4.4, 7.6, 7.4399999999999995)","(1.7, 1.94, 1.93)","(8.0, 18.5, 18.0)"
11-01-2023 18:33:22.287404,"(10.0, 17.0, 16.09090909090909)","(18.0, 29.0, 27.285714285714285)","(10.0, 10.5, 9.940000000000001)","(14.0, 18.0, 16.96153846153846)","(17.0, 25.0, 24.444444444444443)","(4.4, 7.6, 7.430769230769231)","(1.7, 1.94, 1.926111111111111)","(8.0, 18.5, 21.77777777777778)"
11-01-2023 18:33:23.530148,"(10.0, 17.0, 16.09375)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.5, 9.940000000000001)","(14.0, 18.0, 17.125)","(17.0, 25.0, 22.9)","(4.4, 7.6, 7.475)","(1.7, 1.94, 1.907741935483871)","(8.0, 23.0, 21.636363636363637)"
11-01-2023 18:33:24.630996,"(10.0, 17.0, 16.09375)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.5, 9.940000000000001)","(14.0, 17.5, 17.0)","(17.0, 25.0, 23.526315789473685)","(4.4, 7.6, 7.45)","(1.7, 1.94, 1.9226086956521737)","(8.0, 22.0, 18.3)"
11-01-2023 18:33:25.748267,"(10.0, 17.0, 16.06451612903226)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.5, 9.940000000000001)","(14.0, 17.5, 17.0)","(17.0, 25.0, 23.666666666666668)","(4.4, 7.6, 7.45)","(1.7, 1.94, 1.923157894736842)","(8.0, 18.5, 19.3)"
11-01-2023 18:33:26.806498,"(10.0, 16.5, 16.166666666666668)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.5, 9.940000000000001)","(14.0, 17.5, 17.0)","(17.0, 25.0, 23.666666666666668)","(4.4, 7.6, 7.45)","(1.7, 1.94, 1.9275)","(8.0, 22.0, 20.5)"
11-01-2023 18:33:27.926823,"(10.0, 16.5, 15.722222222222221)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.5, 9.88888888888889)","(14.0, 17.5, 16.9)","(17.0, 25.0, 23.857142857142858)","(4.4, 7.6, 7.571428571428571)","(1.7, 1.94, 1.93)","(8.0, 22.0, 18.44736842105263)"
11-01-2023 18:33:29.011097,"(10.0, 16.5, 15.653846153846153)","(18.0, 27.0, 26.142857142857142)","(10.0, 10.0, 9.88888888888889)","(14.0, 17.5, 16.9)","(17.0, 24.0, 23.857142857142858)","(4.4, 7.6, 7.598095238095238)","(1.7, 1.94, 1.9327272727272726)","(8.0, 22.0, 18.166666666666668)"
11-01-2023 18:33:30.179792,"(10.0, 16.5, 16.02173913043478)","(18.0, 27.0, 26.142857142857142)","(10.0, 12.0, 11.266666666666667)","(14.0, 17.5, 16.9)","(17.0, 24.0, 23.857142857142858)","(4.4, 7.6, 7.598181818181818)","(1.7, 1.94, 1.914)","(8.0, 19.5, 18.166666666666668)"
11-01-2023 18:33:31.299207,"(10.0, 16.0, 15.6)","(18.0, 27.0, 26.142857142857142)","(10.0, 11.5, 11.0)","(14.0, 17.5, 16.9)","(17.0, 24.0, 23.857142857142858)","(4.4, 7.6, 7.671428571428571)","(1.7, 1.93, 1.9123076923076923)","(8.0, 19.5, 18.227272727272727)"
11-01-2023 18:33:32.383007,"(10.0, 16.0, 15.133333333333333)","(18.0, 27.0, 26.142857142857142)","(10.0, 11.5, 10.8)","(14.0, 17.5, 16.9)","(17.0, 24.0, 23.3125)","(4.4, 7.8, 7.75)","(1.7, 1.92, 1.9075)","(8.0, 19.5, 18.833333333333332)"
11-01-2023 18:33:33.536462,"(10.0, 16.0, 15.114285714285714)","(18.0, 27.0, 26.142857142857142)","(10.0, 11.5, 10.8)","(14.0, 17.5, 16.833333333333332)","(17.0, 24.0, 23.333333333333332)","(4.4, 7.8, 7.75)","(1.7, 1.92, 1.9104545454545454)","(8.0, 19.5, 18.357142857142858)"
11-01-2023 18:33:34.729987,"(10.0, 16.0, 15.114285714285714)","(18.0, 27.0, 25.8)","(10.0, 11.5, 10.8)","(14.0, 17.5, 16.833333333333332)","(17.0, 24.0, 23.333333333333332)","(4.4, 7.8, 7.68)","(1.7, 1.92, 1.9104545454545454)","(8.0, 19.0, 18.166666666666668)"
11-01-2023 18:33:35.983031,"(10.0, 16.0, 15.114285714285714)","(18.0, 27.0, 25.8)","(10.0, 11.5, 10.8)","(14.0, 17.5, 16.833333333333332)","(17.0, 24.0, 23.333333333333332)","(4.4, 7.8, 7.785714285714286)","(1.7, 1.92, 1.9104545454545454)","(8.0, 19.0, 18.166666666666668)"
11-01-2023 18:33:37.162496,"(10.0, 15.5, 15.0)","(18.0, 27.0, 33.142857142857146)","(10.0, 11.5, 10.725)","(14.0, 17.5, 17.0)","(17.0, 24.0, 19.454545454545453)","(4.4, 7.8, 7.785714285714286)","(1.7, 1.92, 1.9117647058823528)","(8.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:38.335039,"(10.0, 15.0, 14.678571428571429)","(18.0, 36.0, 33.142857142857146)","(10.0, 11.0, 10.725)","(14.0, 17.5, 17.0)","(17.0, 24.0, 22.88888888888889)","(4.4, 7.8, 7.7368421052631575)","(1.7, 1.92, 1.9083333333333332)","(8.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:39.481710,"(10.0, 15.0, 14.642857142857142)","(18.0, 34.0, 32.54545454545455)","(10.0, 11.0, 10.695652173913043)","(14.0, 17.5, 17.0)","(17.0, 24.0, 22.88888888888889)","(4.4, 7.8, 7.785714285714286)","(1.7, 1.92, 1.9178571428571427)","(8.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:40.555331,"(10.0, 14.5, 14.392857142857142)","(18.0, 34.0, 29.80952380952381)","(10.0, 11.0, 10.708333333333334)","(14.0, 17.5, 17.0)","(17.0, 24.0, 23.0)","(4.4, 7.8, 7.785714285714286)","(1.7, 1.92, 1.9178571428571427)","(8.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:41.691712,"(10.0, 15.0, 14.375)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.708333333333334)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(4.4, 7.8, 7.7368421052631575)","(1.7, 1.92, 1.9178571428571427)","(8.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:42.807394,"(10.0, 15.0, 14.375)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.708333333333334)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(4.4, 7.8, 7.781818181818181)","(1.7, 1.92, 1.9172727272727272)","(8.0, 19.0, 18.357142857142858)"
11-01-2023 18:33:43.792521,"(10.0, 15.0, 14.375)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.833333333333334)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.781818181818181)","(1.7, 1.92, 1.9172727272727272)","(9.0, 19.0, 18.357142857142858)"
11-01-2023 18:33:44.848596,"(11.0, 15.0, 14.375)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.791666666666666)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.725)","(1.7, 1.92, 1.91625)","(9.0, 19.0, 18.357142857142858)"
11-01-2023 18:33:45.927850,"(11.0, 15.0, 14.342857142857143)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.791666666666666)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.781818181818181)","(1.7, 1.92, 1.91625)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:46.904057,"(11.0, 15.0, 14.342857142857143)","(18.0, 34.0, 28.5)","(10.0, 11.0, 10.804347826086957)","(14.0, 17.5, 17.0)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.781818181818181)","(1.7, 1.92, 1.9183333333333332)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:47.942527,"(11.0, 15.0, 14.323529411764707)","(18.0, 34.0, 30.17391304347826)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.725)","(1.7, 1.92, 1.9154545454545453)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:48.964149,"(11.0, 15.0, 14.323529411764707)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 23.0)","(5.0, 7.8, 7.725)","(1.7, 1.93, 1.9238461538461538)","(9.0, 19.0, 18.5)"
11-01-2023 18:33:50.032650,"(11.0, 15.0, 14.323529411764707)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 24.0, 22.666666666666668)","(5.0, 7.8, 7.725)","(1.7, 1.93, 1.9238461538461538)","(9.0, 19.0, 18.5)"
11-01-2023 18:33:51.097040,"(11.0, 15.0, 14.323529411764707)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 24.0, 22.666666666666668)","(5.0, 7.8, 7.781818181818181)","(1.7, 1.93, 1.9230434782608694)","(9.0, 19.0, 18.454545454545453)"
11-01-2023 18:33:52.225306,"(11.0, 15.0, 14.323529411764707)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 24.0, 22.666666666666668)","(5.0, 7.8, 7.781818181818181)","(1.7, 1.93, 1.9257894736842105)","(9.0, 19.0, 18.1)"
11-01-2023 18:33:53.365079,"(11.0, 14.5, 14.214285714285714)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.6952380952380945)","(1.7, 1.93, 1.9306060606060604)","(9.0, 19.0, 18.307692307692307)"
11-01-2023 18:33:54.383093,"(11.0, 14.5, 14.25)","(18.0, 34.0, 30.526315789473685)","(10.0, 11.0, 10.75)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.6952380952380945)","(1.7, 1.94, 1.937142857142857)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:55.473389,"(11.0, 14.5, 13.961538461538462)","(18.0, 34.0, 30.11764705882353)","(10.0, 11.0, 10.74074074074074)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.6952380952380945)","(1.7, 1.94, 1.9383333333333332)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:56.674098,"(11.0, 14.5, 13.80952380952381)","(18.0, 34.0, 29.285714285714285)","(10.0, 11.0, 10.74074074074074)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 7.6899999999999995)","(1.7, 1.94, 1.9432432432432432)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:57.831465,"(11.0, 14.5, 13.80952380952381)","(18.0, 34.0, 29.285714285714285)","(10.0, 11.0, 10.78125)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.8, 6.927272727272727)","(1.7, 1.96, 1.9626666666666666)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:33:59.022679,"(11.0, 14.5, 13.9)","(18.0, 34.0, 30.7)","(10.0, 11.0, 10.774193548387096)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 7.0, 6.739130434782608)","(1.7, 1.97, 1.984)","(9.0, 19.0, 18.5)"
11-01-2023 18:34:00.464838,"(11.0, 14.5, 13.9)","(18.0, 34.0, 30.7)","(10.0, 11.0, 10.774193548387096)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.666666666666667)","(1.7, 1.99, 1.9868852459016393)","(9.0, 19.0, 18.59090909090909)"
11-01-2023 18:34:01.713721,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 30.7)","(10.0, 11.0, 10.774193548387096)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.707692307692308)","(1.7, 2.0, 1.990909090909091)","(9.0, 19.0, 18.833333333333332)"
11-01-2023 18:34:02.880955,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 30.7)","(10.0, 11.0, 10.803571428571429)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.6)","(1.7, 2.0, 2.013684210526316)","(9.0, 19.0, 18.09090909090909)"
11-01-2023 18:34:04.049109,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 30.7)","(10.0, 11.0, 10.803571428571429)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.50909090909091)","(1.7, 2.02, 2.0023529411764707)","(9.0, 19.0, 18.066666666666666)"
11-01-2023 18:34:05.128337,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.803571428571429)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.470588235294118)","(1.7, 2.04, 2.026666666666667)","(9.0, 19.0, 18.066666666666666)"
11-01-2023 18:34:06.175790,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.5)","(1.7, 2.04, 2.0393103448275864)","(9.0, 19.0, 18.066666666666666)"
11-01-2023 18:34:07.247928,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.666666666666668)","(5.0, 6.8, 6.4714285714285715)","(1.7, 2.06, 2.026666666666667)","(9.0, 19.0, 18.066666666666666)"
11-01-2023 18:34:08.412663,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.714285714285715)","(5.0, 6.8, 6.094736842105263)","(1.7, 2.06, 2.041176470588235)","(9.0, 19.0, 18.5)"
11-01-2023 18:34:09.604907,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.714285714285715)","(5.0, 6.6, 6.182608695652174)","(1.7, 2.06, 2.056)","(9.0, 19.0, 18.5)"
11-01-2023 18:34:10.821804,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.714285714285715)","(5.0, 6.6, 6.182608695652174)","(1.7, 2.08, 2.05)","(9.0, 19.0, 18.2)"
11-01-2023 18:34:11.879166,"(11.0, 14.5, 13.882352941176471)","(18.0, 34.0, 31.130434782608695)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.714285714285715)","(5.0, 6.6, 6.182608695652174)","(1.7, 2.08, 2.056923076923077)","(9.0, 19.0, 18.2)"
11-01-2023 18:34:13.183340,"(11.0, 14.0, 13.86111111111111)","(18.0, 34.0, 30.333333333333332)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.5, 17.11904761904762)","(17.0, 23.0, 22.294117647058822)","(5.0, 6.6, 6.182608695652174)","(1.7, 2.08, 2.0628571428571427)","(9.0, 19.0, 18.2)"
11-01-2023 18:34:14.602083,"(11.0, 14.0, 13.65625)","(18.0, 32.0, 29.647058823529413)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.714285714285715)","(17.0, 23.0, 21.44)","(5.0, 6.6, 6.231578947368421)","(1.7, 2.08, 2.070625)","(9.0, 19.0, 18.2)"
11-01-2023 18:34:15.909429,"(11.0, 14.0, 13.596153846153847)","(18.0, 32.0, 29.647058823529413)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.625)","(17.0, 23.0, 21.8)","(5.0, 6.4, 6.110344827586207)","(1.7, 2.08, 2.0716666666666668)","(9.0, 19.0, 18.066666666666666)"
11-01-2023 18:34:17.223528,"(11.0, 14.0, 13.596153846153847)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.625)","(17.0, 23.0, 21.8)","(5.0, 6.4, 6.110344827586207)","(1.7, 2.08, 2.0761904761904764)","(9.0, 19.0, 18.16)"
11-01-2023 18:34:18.540051,"(11.0, 14.0, 13.596153846153847)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.625)","(17.0, 23.0, 21.8)","(5.0, 6.4, 6.128)","(1.7, 2.08, 2.081818181818182)","(9.0, 19.0, 18.3125)"
11-01-2023 18:34:19.848091,"(11.0, 13.5, 13.0)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.625)","(17.0, 23.0, 21.916666666666668)","(5.0, 6.4, 6.128)","(1.7, 2.1, 2.091764705882353)","(9.0, 19.0, 18.083333333333332)"
11-01-2023 18:34:21.110834,"(11.0, 13.5, 12.944444444444445)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.625)","(17.0, 22.0, 21.916666666666668)","(5.0, 6.4, 6.128)","(1.7, 2.12, 2.0991304347826087)","(9.0, 19.0, 18.083333333333332)"
11-01-2023 18:34:22.252065,"(11.0, 13.5, 12.80952380952381)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.625)","(17.0, 22.0, 21.5)","(5.0, 6.4, 6.091428571428572)","(1.7, 2.12, 2.1147169811320756)","(9.0, 19.0, 18.083333333333332)"
11-01-2023 18:34:23.298440,"(11.0, 13.5, 12.75)","(18.0, 32.0, 29.217391304347828)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 21.647058823529413)","(5.0, 6.4, 6.151724137931034)","(1.7, 2.12, 2.117966101694915)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:34:24.346590,"(11.0, 13.0, 12.857142857142858)","(18.0, 32.0, 28.444444444444443)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 21.53846153846154)","(5.0, 6.4, 6.151724137931034)","(1.7, 2.12, 2.117966101694915)","(9.0, 19.0, 18.142857142857142)"
11-01-2023 18:34:25.618963,"(11.0, 13.0, 12.75)","(18.0, 32.0, 28.363636363636363)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 21.166666666666668)","(5.0, 6.4, 6.2105263157894735)","(1.7, 2.12, 2.1133333333333333)","(9.0, 19.0, 18.470588235294116)"
11-01-2023 18:34:26.828867,"(11.0, 13.0, 12.666666666666666)","(18.0, 32.0, 28.363636363636363)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 20.928571428571427)","(5.0, 6.4, 6.2105263157894735)","(1.7, 2.12, 2.1171428571428574)","(9.0, 19.0, 18.470588235294116)"
11-01-2023 18:34:28.035008,"(11.0, 13.0, 12.604166666666666)","(18.0, 32.0, 28.363636363636363)","(10.0, 11.0, 10.886363636363637)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 20.928571428571427)","(5.0, 6.4, 6.216666666666667)","(1.7, 2.12, 2.124)","(9.0, 19.0, 18.089285714285715)"
11-01-2023 18:34:29.403869,"(11.0, 13.0, 12.585365853658537)","(18.0, 32.0, 28.363636363636363)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 22.0, 20.75)","(5.0, 6.4, 6.211764705882353)","(1.7, 2.14, 2.1333333333333333)","(9.0, 19.0, 18.055555555555557)"
11-01-2023 18:34:30.629536,"(11.0, 13.0, 12.585365853658537)","(18.0, 32.0, 28.363636363636363)","(10.0, 11.0, 10.814814814814815)","(14.0, 17.0, 16.428571428571427)","(17.0, 21.0, 20.88888888888889)","(5.0, 6.4, 6.211764705882353)","(1.65, 2.14, 2.144516129032258)","(10.0, 19.0, 18.05263157894737)"
