,Claim The Crown,Kirkeby,Field Legend,Graces Secret,Chenin,Segrill,Bowery Breeze,Ladies Gem
11-01-2023 14:56:00.216831,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 22.0, 20.125)","(3.1, 3.45, 3.418421052631579)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.5771084337349395)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:01.652019,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 22.0, 20.125)","(3.1, 3.45, 3.418421052631579)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.5771084337349395)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:02.941820,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 22.0, 21.0)","(3.1, 3.45, 3.480769230769231)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.565454545454545)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:04.235188,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4857142857142858)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.565454545454545)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:05.557360,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4950980392156863)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.6, 4.572727272727273)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:06.794301,"(5.5, 7.2, 6.800000000000001)","(7.5, 11.5, 11.4)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4939024390243905)","(20.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.572727272727273)","(17.0, 25.0, 23.714285714285715)"
11-01-2023 14:56:08.162947,"(6.0, 7.2, 6.800000000000001)","(7.5, 11.5, 10.75)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4950980392156863)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.444594594594595)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:09.465812,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 10.75)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4950980392156863)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.436666666666667)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:10.700086,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 10.928571428571429)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.4950980392156863)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.436666666666667)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:11.883578,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 11.0)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.486842105263158)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.436666666666667)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:12.925855,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 11.0)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.486842105263158)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.530714285714286)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:14.132953,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 10.875)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.0)","(3.1, 3.5, 3.486842105263158)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.530714285714286)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:15.384677,"(6.0, 7.2, 7.104761904761904)","(7.5, 12.0, 11.125)","(7.5, 10.0, 9.5)","(16.0, 24.0, 21.25)","(3.1, 3.5, 3.486842105263158)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.530714285714286)","(17.0, 25.0, 23.285714285714285)"
11-01-2023 14:56:16.598582,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 11.125)","(7.5, 10.0, 9.5)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.486842105263158)","(19.0, 28.0, 27.285714285714285)","(3.9, 4.7, 4.530714285714286)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:17.786800,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 10.777777777777779)","(7.5, 10.0, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.490740740740741)","(19.0, 28.0, 27.53846153846154)","(3.9, 4.7, 4.530714285714286)","(17.0, 25.0, 23.0)"
11-01-2023 14:56:18.997698,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.490740740740741)","(19.0, 28.0, 27.53846153846154)","(3.9, 4.7, 4.530714285714286)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:20.256476,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.490740740740741)","(19.0, 28.0, 27.53846153846154)","(3.9, 4.7, 4.530714285714286)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:21.501019,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.490740740740741)","(19.0, 28.0, 27.53846153846154)","(3.9, 4.7, 4.530714285714286)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:22.722014,"(6.0, 7.2, 7.104761904761904)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.1, 3.5, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(3.9, 4.7, 4.530714285714286)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:23.895261,"(5.5, 7.2, 7.104761904761904)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.530714285714286)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:25.029493,"(5.5, 7.2, 6.529032258064516)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:26.222308,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:27.469900,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:28.679579,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:29.876025,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:31.072898,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.520967741935484)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:32.322233,"(5.5, 7.2, 6.514285714285714)","(7.5, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5166666666666666)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:33.574853,"(5.5, 7.2, 6.514285714285714)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5166666666666666)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:34.837350,"(5.5, 7.2, 6.514285714285714)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5166666666666666)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:36.081846,"(5.5, 7.2, 6.514285714285714)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5166666666666666)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:37.215881,"(5.5, 7.2, 6.514285714285714)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.533333333333333)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5076923076923077)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:38.418945,"(5.5, 7.2, 6.45)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.536842105263158)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5076923076923077)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:39.951621,"(5.5, 7.2, 6.453333333333334)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.536842105263158)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5076923076923077)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.0)"
11-01-2023 14:56:41.804947,"(5.5, 7.2, 6.453333333333334)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.536842105263158)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5076923076923077)","(19.0, 28.0, 27.53846153846154)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:42.967486,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.5)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.5076923076923077)","(19.0, 27.0, 26.759999999999998)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:44.171582,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.5)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:45.416091,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.493333333333332)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:46.671007,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:47.964645,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:49.139348,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:50.270934,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.4983870967741937)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:51.457242,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:52.712377,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:53.859626,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:55.051067,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:56.313183,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.450526315789474)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:57.667244,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(19.0, 27.0, 26.5)","(4.0, 4.7, 4.34375)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:56:58.985034,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.468518518518519)","(20.0, 27.0, 26.5)","(4.2, 4.5, 4.34375)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:00.290387,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.453883495145631)","(20.0, 27.0, 26.5)","(4.2, 4.5, 4.34375)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:01.485827,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.453883495145631)","(20.0, 27.0, 26.5)","(4.2, 4.5, 4.33402489626556)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:02.715934,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 23.0, 21.0)","(3.0, 3.55, 3.453883495145631)","(20.0, 27.0, 26.5)","(4.2, 4.5, 4.329875518672199)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:03.968306,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 9.4)","(16.0, 24.0, 21.0)","(3.0, 3.55, 3.453883495145631)","(20.0, 27.0, 26.5)","(4.2, 4.5, 4.329875518672199)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:05.228175,"(5.5, 7.0, 6.85)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.6, 8.976470588235294)","(16.0, 24.0, 21.25)","(3.0, 3.55, 3.483108108108108)","(20.0, 27.0, 26.727272727272727)","(4.2, 4.5, 4.310185185185185)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:06.470191,"(5.5, 7.4, 6.6000000000000005)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 8.925)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.483108108108108)","(20.0, 27.0, 26.727272727272727)","(4.2, 4.5, 4.326271186440678)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:07.649093,"(5.5, 7.4, 6.688888888888888)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.25)","(3.0, 3.55, 3.48)","(20.0, 27.0, 26.727272727272727)","(4.2, 4.5, 4.326271186440678)","(17.0, 24.0, 22.285714285714285)"
11-01-2023 14:57:08.849945,"(5.5, 6.8, 6.666666666666667)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 23.0, 19.833333333333332)","(3.0, 3.55, 3.510126582278481)","(20.0, 27.0, 26.727272727272727)","(4.2, 4.5, 4.319383259911894)","(17.0, 24.0, 25.857142857142858)"
11-01-2023 14:57:10.145608,"(5.5, 6.8, 6.767741935483871)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.510126582278481)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.319383259911894)","(17.0, 28.0, 25.666666666666668)"
11-01-2023 14:57:11.455535,"(5.5, 6.8, 6.767741935483871)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.510126582278481)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.308411214953271)","(17.0, 28.0, 25.666666666666668)"
11-01-2023 14:57:12.759616,"(5.5, 6.8, 6.767741935483871)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.510126582278481)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.308411214953271)","(17.0, 28.0, 25.2)"
11-01-2023 14:57:14.058244,"(5.5, 7.4, 6.714285714285714)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.512941176470588)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 28.0, 24.964285714285715)"
11-01-2023 14:57:15.331516,"(5.5, 7.4, 6.714285714285714)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 28.0, 24.964285714285715)"
11-01-2023 14:57:16.658009,"(5.5, 7.4, 7.133333333333334)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 28.0, 26.384615384615387)"
11-01-2023 14:57:17.893007,"(5.5, 7.2, 7.08)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 27.0, 25.53846153846154)"
11-01-2023 14:57:19.187564,"(5.5, 7.2, 7.08)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.53846153846154)"
11-01-2023 14:57:20.486181,"(5.5, 7.2, 7.08)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.53846153846154)"
11-01-2023 14:57:21.646012,"(5.5, 7.2, 7.08)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 19.833333333333332)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.357142857142858)"
11-01-2023 14:57:22.775066,"(5.5, 7.4, 6.851428571428571)","(8.0, 11.5, 10.757142857142856)","(7.5, 9.8, 9.1)","(16.0, 21.0, 21.25)","(3.0, 3.55, 3.5146067415730338)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:23.962205,"(5.5, 7.2, 7.107692307692308)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.55, 3.4875000000000003)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:25.355829,"(5.5, 7.2, 7.107692307692308)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.6, 3.4875000000000003)","(20.0, 27.0, 26.428571428571427)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:26.627926,"(5.5, 7.2, 7.107692307692308)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.6, 3.4875000000000003)","(20.0, 27.0, 26.759999999999998)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:27.970977,"(5.5, 7.2, 6.851428571428571)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.6, 3.4875000000000003)","(20.0, 27.0, 26.759999999999998)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:29.467108,"(5.5, 7.4, 6.851428571428571)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.6, 3.4875000000000003)","(20.0, 27.0, 26.759999999999998)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:30.849311,"(5.5, 7.4, 6.851428571428571)","(8.0, 11.5, 10.6875)","(7.5, 9.8, 9.1)","(16.0, 23.0, 20.9)","(3.0, 3.6, 3.4875000000000003)","(20.0, 27.0, 26.759999999999998)","(4.2, 4.5, 4.3549528301886795)","(17.0, 26.0, 25.75)"
11-01-2023 14:57:32.350921,"(5.5, 7.4, 7.05)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.6, 3.515948275862069)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.354772727272727)","(17.0, 26.0, 25.76923076923077)"
11-01-2023 14:57:33.645190,"(5.5, 7.2, 7.05)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.6, 3.515948275862069)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.354772727272727)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:34.873767,"(5.5, 7.2, 7.075)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.6, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.354772727272727)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:36.025015,"(5.5, 7.2, 7.075)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.354772727272727)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:37.252551,"(5.5, 7.2, 7.118181818181818)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.354772727272727)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:38.502019,"(5.5, 7.2, 7.118181818181818)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.3565517241379315)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:39.679083,"(5.5, 7.2, 7.118181818181818)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.395689655172414)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:40.911257,"(5.5, 7.2, 6.975)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.4, 4.345410628019324)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:42.138778,"(5.5, 7.2, 6.975)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.345410628019324)","(17.0, 26.0, 24.5)"
11-01-2023 14:57:43.420162,"(5.5, 7.2, 7.010526315789473)","(8.0, 11.5, 10.77027027027027)","(7.5, 9.8, 9.1)","(16.0, 23.0, 21.5)","(3.0, 3.55, 3.530952380952381)","(20.0, 27.0, 26.76923076923077)","(4.2, 4.5, 4.345410628019324)","(17.0, 26.0, 24.5)"
