,Assertin Lady,Astrophysics,Bout,Chica Bonita,Harbelle,Kasear,Shadie Milly,Shes Enuff,Vancity
15-12-2022 15:01:30.641804,"(2.25, 2.44, 2.4369731800766283)","(91.0, 230.0, 210.0)","(9.0, 15.5, 15.261904761904763)","(81.0, 180.0, 163.33333333333334)","(3.0, 3.45, 3.4202702702702705)","(4.2, 5.8, 5.7875)","(31.0, 75.0, 66.0344827586207)","(31.0, 44.0, 38.857142857142854)","(61.0, 230.0, 146.66666666666666)"
15-12-2022 15:01:31.712499,"(2.25, 2.44, 2.437821011673152)","(91.0, 230.0, 210.0)","(9.0, 16.5, 16.42105263157895)","(81.0, 180.0, 163.33333333333334)","(3.0, 3.45, 3.404166666666667)","(4.2, 5.8, 5.7875)","(31.0, 75.0, 67.25806451612902)","(31.0, 44.0, 38.857142857142854)","(61.0, 230.0, 145.0)"
15-12-2022 15:01:32.798393,"(2.25, 2.44, 2.426304347826087)","(91.0, 230.0, 210.0)","(9.0, 16.5, 15.891304347826086)","(81.0, 180.0, 163.33333333333334)","(3.0, 3.45, 3.404166666666667)","(4.2, 5.8, 5.7875)","(31.0, 75.0, 67.25806451612902)","(26.0, 44.0, 38.857142857142854)","(61.0, 220.0, 145.0)"
15-12-2022 15:01:33.963106,"(2.25, 2.44, 2.426304347826087)","(91.0, 230.0, 210.0)","(9.0, 16.5, 15.833333333333334)","(81.0, 180.0, 160.0)","(3.0, 3.45, 3.404166666666667)","(4.2, 5.8, 5.75)","(31.0, 75.0, 67.25806451612902)","(26.0, 44.0, 38.857142857142854)","(61.0, 220.0, 145.0)"
15-12-2022 15:01:35.133422,"(2.25, 2.44, 2.426304347826087)","(91.0, 230.0, 210.0)","(9.0, 16.5, 14.766666666666667)","(81.0, 180.0, 160.0)","(3.0, 3.45, 3.41140350877193)","(4.2, 5.8, 5.75)","(31.0, 75.0, 67.25806451612902)","(26.0, 44.0, 42.5)","(61.0, 220.0, 152.5)"
15-12-2022 15:01:36.344806,"(2.25, 2.44, 2.426304347826087)","(91.0, 230.0, 210.0)","(9.0, 16.0, 15.25)","(81.0, 190.0, 166.0)","(3.0, 3.45, 3.4160377358490566)","(4.2, 6.2, 5.662068965517241)","(31.0, 75.0, 67.25806451612902)","(26.0, 44.0, 40.857142857142854)","(61.0, 220.0, 210.0)"
15-12-2022 15:01:37.580388,"(2.25, 2.44, 2.431764705882353)","(91.0, 230.0, 210.0)","(9.0, 16.0, 14.928571428571429)","(81.0, 190.0, 154.28571428571428)","(3.0, 3.45, 3.4377192982456144)","(4.2, 6.2, 6.05)","(31.0, 75.0, 67.25806451612902)","(26.0, 46.0, 40.857142857142854)","(61.0, 230.0, 207.5)"
15-12-2022 15:01:38.788122,"(2.25, 2.44, 2.431764705882353)","(91.0, 230.0, 202.85714285714286)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 149.4736842105263)","(3.0, 3.45, 3.4377192982456144)","(4.2, 6.2, 6.05)","(31.0, 75.0, 65.55555555555556)","(26.0, 46.0, 40.857142857142854)","(61.0, 230.0, 203.33333333333334)"
15-12-2022 15:01:39.995876,"(2.25, 2.44, 2.4354744525547445)","(91.0, 220.0, 202.85714285714286)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 155.55555555555554)","(3.0, 3.45, 3.428125)","(4.2, 6.2, 6.126315789473685)","(31.0, 75.0, 65.55555555555556)","(26.0, 46.0, 40.857142857142854)","(61.0, 230.0, 218.57142857142856)"
15-12-2022 15:01:41.147979,"(2.25, 2.44, 2.4354744525547445)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 155.55555555555554)","(3.0, 3.45, 3.428125)","(4.2, 6.2, 6.115151515151515)","(31.0, 75.0, 65.55555555555556)","(26.0, 46.0, 41.529411764705884)","(61.0, 230.0, 218.57142857142856)"
15-12-2022 15:01:42.278846,"(2.25, 2.44, 2.4356043956043956)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 162.35294117647058)","(3.0, 3.45, 3.428125)","(4.2, 6.2, 6.115151515151515)","(31.0, 75.0, 64.28571428571429)","(26.0, 44.0, 41.529411764705884)","(61.0, 230.0, 218.57142857142856)"
15-12-2022 15:01:43.436742,"(2.25, 2.44, 2.4356043956043956)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 169.52380952380952)","(3.0, 3.45, 3.428125)","(4.2, 6.2, 6.0)","(31.0, 70.0, 61.75)","(26.0, 44.0, 41.529411764705884)","(61.0, 230.0, 218.57142857142856)"
15-12-2022 15:01:44.621905,"(2.25, 2.44, 2.4350902527075813)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 166.31578947368422)","(3.0, 3.45, 3.43)","(4.2, 6.2, 5.937931034482759)","(31.0, 70.0, 61.75)","(26.0, 44.0, 41.529411764705884)","(61.0, 230.0, 218.57142857142856)"
15-12-2022 15:01:45.819947,"(2.25, 2.42, 2.419362549800797)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 166.31578947368422)","(3.0, 3.45, 3.43)","(4.2, 6.2, 5.937931034482759)","(31.0, 70.0, 67.1875)","(26.0, 44.0, 36.5)","(61.0, 230.0, 206.66666666666666)"
15-12-2022 15:01:47.044931,"(2.25, 2.42, 2.4145508982035926)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 171.76470588235293)","(3.0, 3.45, 3.4364864864864866)","(4.2, 6.2, 5.883333333333333)","(31.0, 70.0, 67.1875)","(26.0, 44.0, 36.75)","(61.0, 230.0, 210.0)"
15-12-2022 15:01:48.192199,"(2.25, 2.42, 2.413767123287671)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 171.76470588235293)","(3.0, 3.45, 3.4364864864864866)","(4.2, 6.2, 5.883333333333333)","(31.0, 70.0, 67.1875)","(26.0, 42.0, 36.75)","(61.0, 230.0, 213.33333333333334)"
15-12-2022 15:01:49.254721,"(2.25, 2.42, 2.413767123287671)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 171.76470588235293)","(3.0, 3.45, 3.443548387096774)","(4.2, 6.2, 5.883333333333333)","(31.0, 70.0, 66.47058823529412)","(26.0, 42.0, 36.75)","(61.0, 230.0, 210.0)"
15-12-2022 15:01:50.304335,"(2.25, 2.42, 2.413767123287671)","(91.0, 210.0, 195.71428571428572)","(9.0, 16.0, 14.928571428571429)","(81.0, 200.0, 173.33333333333334)","(3.0, 3.5, 3.435185185185185)","(4.2, 6.2, 5.774193548387097)","(31.0, 70.0, 65.29411764705883)","(26.0, 42.0, 36.76190476190476)","(61.0, 230.0, 216.66666666666666)"
15-12-2022 15:01:51.415570,"(2.25, 2.44, 2.4232183908045974)","(91.0, 210.0, 190.0)","(9.0, 15.5, 14.653846153846153)","(81.0, 200.0, 178.1818181818182)","(2.9, 3.5, 3.435185185185185)","(4.2, 5.8, 5.774193548387097)","(31.0, 70.0, 65.15151515151516)","(26.0, 42.0, 36.89795918367347)","(61.0, 230.0, 220.0)"
15-12-2022 15:01:52.619732,"(2.25, 2.44, 2.4233734939759035)","(91.0, 210.0, 200.0)","(9.0, 15.5, 14.653846153846153)","(81.0, 200.0, 178.1818181818182)","(2.9, 3.5, 3.4296875)","(4.2, 5.8, 5.774193548387097)","(31.0, 70.0, 65.15151515151516)","(26.0, 42.0, 36.89795918367347)","(61.0, 230.0, 220.0)"
15-12-2022 15:01:53.793194,"(2.25, 2.44, 2.4233734939759035)","(91.0, 210.0, 200.0)","(9.0, 15.5, 14.653846153846153)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4296875)","(4.2, 5.8, 5.761904761904762)","(31.0, 70.0, 62.096774193548384)","(26.0, 42.0, 37.81818181818182)","(61.0, 230.0, 220.0)"
15-12-2022 15:01:54.987209,"(2.25, 2.44, 2.4274999999999998)","(91.0, 220.0, 207.5)","(9.0, 15.5, 14.653846153846153)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4296875)","(4.2, 5.8, 5.761904761904762)","(31.0, 65.0, 60.3125)","(26.0, 40.0, 36.0)","(61.0, 230.0, 220.0)"
15-12-2022 15:01:56.109805,"(2.25, 2.44, 2.4258333333333333)","(91.0, 220.0, 210.0)","(9.0, 15.5, 14.6)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4296875)","(4.2, 5.8, 5.761904761904762)","(31.0, 65.0, 60.3125)","(26.0, 40.0, 36.0)","(61.0, 230.0, 220.0)"
15-12-2022 15:01:57.213595,"(2.25, 2.44, 2.4382696177062373)","(91.0, 220.0, 205.0)","(9.0, 15.5, 14.6)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4296875)","(4.2, 5.8, 5.761904761904762)","(31.0, 65.0, 58.148148148148145)","(26.0, 40.0, 36.0)","(61.0, 230.0, 200.0)"
15-12-2022 15:01:58.313447,"(2.25, 2.44, 2.439360341151386)","(91.0, 220.0, 205.0)","(9.0, 15.5, 14.6)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4128205128205127)","(4.2, 5.8, 5.72)","(31.0, 60.0, 58.148148148148145)","(26.0, 40.0, 35.096774193548384)","(61.0, 230.0, 200.0)"
15-12-2022 15:01:59.440971,"(2.25, 2.48, 2.4518238993710693)","(91.0, 220.0, 205.0)","(9.0, 15.5, 14.6)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4128205128205127)","(4.2, 5.8, 5.688888888888888)","(31.0, 60.0, 57.72727272727273)","(26.0, 38.0, 34.666666666666664)","(61.0, 230.0, 205.0)"
15-12-2022 15:02:00.563456,"(2.25, 2.48, 2.4515337423312884)","(91.0, 220.0, 205.0)","(9.0, 15.5, 14.6)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4128205128205127)","(4.2, 5.8, 5.688888888888888)","(31.0, 60.0, 57.72727272727273)","(26.0, 38.0, 34.666666666666664)","(61.0, 230.0, 205.0)"
15-12-2022 15:02:01.803519,"(2.25, 2.48, 2.4518238993710693)","(91.0, 220.0, 205.0)","(9.0, 14.5, 14.064102564102564)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.421951219512195)","(4.2, 5.8, 5.688888888888888)","(31.0, 60.0, 58.148148148148145)","(26.0, 38.0, 34.8)","(61.0, 230.0, 205.0)"
15-12-2022 15:02:03.052442,"(2.25, 2.48, 2.4518238993710693)","(91.0, 220.0, 205.0)","(9.0, 14.5, 14.064102564102564)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4228571428571426)","(4.2, 5.8, 5.688888888888888)","(31.0, 60.0, 57.58620689655172)","(26.0, 38.0, 35.44)","(61.0, 230.0, 220.0)"
15-12-2022 15:02:04.281809,"(2.25, 2.48, 2.463)","(91.0, 250.0, 220.0)","(9.0, 14.5, 14.113636363636363)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.434408602150538)","(4.2, 5.8, 5.747368421052632)","(31.0, 60.0, 55.833333333333336)","(26.0, 38.0, 35.44)","(61.0, 230.0, 220.0)"
15-12-2022 15:02:05.528638,"(2.25, 2.5, 2.472864864864865)","(91.0, 250.0, 220.0)","(9.0, 14.5, 13.905405405405405)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.425609756097561)","(4.2, 5.8, 5.747368421052632)","(31.0, 60.0, 53.333333333333336)","(26.0, 38.0, 35.5)","(61.0, 230.0, 205.0)"
15-12-2022 15:02:06.752494,"(2.25, 2.48, 2.473160621761658)","(91.0, 250.0, 220.0)","(9.0, 14.5, 13.905405405405405)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4328125)","(4.2, 5.8, 5.618181818181818)","(31.0, 55.0, 56.666666666666664)","(26.0, 36.0, 35.76)","(61.0, 230.0, 189.0909090909091)"
15-12-2022 15:02:07.967748,"(2.25, 2.48, 2.4613245033112583)","(91.0, 240.0, 223.33333333333334)","(9.0, 14.5, 13.905405405405405)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4328125)","(4.2, 5.8, 5.618181818181818)","(31.0, 60.0, 56.666666666666664)","(26.0, 38.0, 35.51724137931034)","(61.0, 230.0, 192.5)"
15-12-2022 15:02:09.091416,"(2.2, 2.48, 2.4611464968152865)","(101.0, 240.0, 204.28571428571428)","(9.0, 14.5, 13.758620689655173)","(81.0, 200.0, 182.22222222222223)","(2.9, 3.5, 3.4328125)","(4.6, 5.8, 5.618181818181818)","(31.0, 60.0, 56.20689655172414)","(26.0, 38.0, 35.51724137931034)","(81.0, 230.0, 188.33333333333334)"
15-12-2022 15:02:10.209100,"(2.2, 2.48, 2.463085714285714)","(101.0, 240.0, 204.28571428571428)","(9.0, 14.0, 13.736842105263158)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.6, 5.8, 5.68235294117647)","(31.0, 60.0, 55.833333333333336)","(26.0, 38.0, 35.6)","(81.0, 230.0, 188.33333333333334)"
15-12-2022 15:02:11.343289,"(2.2, 2.48, 2.4672727272727273)","(101.0, 240.0, 204.28571428571428)","(9.0, 14.0, 13.764705882352942)","(81.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.6, 5.8, 5.675)","(31.0, 60.0, 55.833333333333336)","(26.0, 38.0, 35.6)","(81.0, 230.0, 188.33333333333334)"
15-12-2022 15:02:12.539065,"(2.2, 2.48, 2.4725531914893617)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.764705882352942)","(91.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.6, 5.8, 5.675)","(41.0, 60.0, 55.833333333333336)","(31.0, 38.0, 35.6)","(81.0, 230.0, 188.33333333333334)"
15-12-2022 15:02:13.701627,"(2.2, 2.48, 2.4783396226415095)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.764705882352942)","(91.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.6, 5.8, 5.675)","(41.0, 60.0, 56.36363636363636)","(31.0, 38.0, 35.23076923076923)","(81.0, 230.0, 188.33333333333334)"
15-12-2022 15:02:14.891143,"(2.2, 2.48, 2.4782022471910112)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.764705882352942)","(91.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.6, 5.8, 5.675)","(41.0, 60.0, 58.26086956521739)","(31.0, 38.0, 35.6)","(81.0, 230.0, 185.0)"
15-12-2022 15:02:16.017626,"(2.2, 2.48, 2.478032786885246)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.764705882352942)","(91.0, 200.0, 181.1764705882353)","(2.9, 3.5, 3.4653225806451613)","(4.4, 5.8, 5.675)","(41.0, 60.0, 58.26086956521739)","(31.0, 38.0, 35.28)","(81.0, 230.0, 198.75)"
15-12-2022 15:02:17.199448,"(2.2, 2.5, 2.49265625)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.452830188679245)","(91.0, 200.0, 187.69230769230768)","(2.9, 3.5, 3.435106382978723)","(4.4, 5.8, 5.729629629629629)","(41.0, 60.0, 57.55555555555556)","(31.0, 40.0, 38.43478260869565)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:18.275940,"(2.2, 2.5, 2.487878787878788)","(101.0, 240.0, 204.28571428571428)","(10.0, 14.0, 13.452830188679245)","(91.0, 200.0, 187.69230769230768)","(2.9, 3.5, 3.439285714285714)","(4.4, 5.8, 5.736666666666666)","(41.0, 60.0, 57.55555555555556)","(31.0, 40.0, 38.43478260869565)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:19.386679,"(2.15, 2.5, 2.47991341991342)","(101.0, 240.0, 204.28571428571428)","(11.0, 14.0, 13.42)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.5, 3.4458333333333333)","(4.6, 5.8, 5.736666666666666)","(41.0, 60.0, 57.55555555555556)","(31.0, 40.0, 38.94736842105263)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:20.546096,"(2.15, 2.5, 2.47991341991342)","(101.0, 240.0, 206.66666666666666)","(11.0, 14.0, 13.42)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.45, 3.4458333333333333)","(4.6, 5.8, 5.6863636363636365)","(41.0, 60.0, 57.55555555555556)","(31.0, 40.0, 38.94736842105263)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:21.702628,"(2.15, 2.5, 2.4851572327044025)","(101.0, 240.0, 206.66666666666666)","(11.0, 14.0, 13.344262295081966)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.45, 3.4458333333333333)","(4.6, 5.7, 5.7)","(41.0, 60.0, 64.28571428571429)","(31.0, 40.0, 38.857142857142854)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:22.910738,"(2.15, 2.48, 2.479748427672956)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.344262295081966)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.45, 3.4458333333333333)","(4.6, 5.8, 5.7)","(41.0, 65.0, 64.28571428571429)","(31.0, 40.0, 38.857142857142854)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:24.139016,"(2.15, 2.48, 2.479748427672956)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.344262295081966)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.45, 3.4232558139534883)","(4.6, 5.8, 5.626086956521739)","(41.0, 65.0, 64.28571428571429)","(31.0, 40.0, 38.285714285714285)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:25.345383,"(2.15, 2.52, 2.511787610619469)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.344262295081966)","(101.0, 200.0, 187.69230769230768)","(2.9, 3.45, 3.4232558139534883)","(4.6, 5.8, 5.6695652173913045)","(41.0, 65.0, 64.28571428571429)","(31.0, 40.0, 38.4)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:26.535945,"(2.15, 2.52, 2.512624584717608)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.701492537313433)","(101.0, 200.0, 187.69230769230768)","(2.8, 3.45, 3.4247747747747748)","(4.6, 5.7, 5.6695652173913045)","(41.0, 65.0, 64.5)","(31.0, 40.0, 38.4)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:27.684269,"(2.15, 2.52, 2.5034944237918215)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.701492537313433)","(101.0, 200.0, 187.69230769230768)","(2.8, 3.45, 3.4247747747747748)","(4.6, 5.7, 5.627868852459017)","(41.0, 65.0, 69.0909090909091)","(31.0, 40.0, 37.578947368421055)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:28.841620,"(2.15, 2.52, 2.502923076923077)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.701492537313433)","(101.0, 200.0, 240.0)","(2.8, 3.45, 3.4222772277227724)","(4.6, 5.7, 5.552830188679245)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 37.6)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:30.000707,"(2.15, 2.52, 2.502923076923077)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.692857142857143)","(101.0, 290.0, 261.25)","(2.8, 3.45, 3.4222772277227724)","(4.6, 5.6, 5.526470588235294)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 37.63636363636364)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:31.133675,"(2.15, 2.54, 2.514364640883978)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.669230769230769)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.421171171171171)","(4.6, 5.6, 5.525373134328358)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 37.63636363636364)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:32.324926,"(2.15, 2.54, 2.515492957746479)","(101.0, 240.0, 206.66666666666666)","(10.0, 14.0, 13.669230769230769)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.421171171171171)","(4.6, 5.6, 5.525373134328358)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 36.96296296296296)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:33.503636,"(2.15, 2.54, 2.5144117647058826)","(101.0, 240.0, 230.0)","(10.0, 14.0, 13.669230769230769)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.4116071428571426)","(4.6, 5.5, 5.433333333333334)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 36.666666666666664)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:34.754393,"(2.2, 2.54, 2.5144117647058826)","(101.0, 260.0, 230.0)","(11.0, 14.0, 13.669230769230769)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.4116071428571426)","(4.6, 5.5, 5.433333333333334)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 36.666666666666664)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:36.010130,"(2.2, 2.54, 2.5144117647058826)","(101.0, 260.0, 240.0)","(11.0, 14.0, 13.669230769230769)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.4116071428571426)","(4.6, 5.5, 5.434146341463415)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 36.888888888888886)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:37.219698,"(2.2, 2.54, 2.5210526315789474)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.692857142857143)","(101.0, 270.0, 240.0)","(2.8, 3.45, 3.425)","(4.6, 5.5, 5.467741935483871)","(41.0, 70.0, 69.0909090909091)","(31.0, 38.0, 36.888888888888886)","(81.0, 230.0, 202.22222222222223)"
15-12-2022 15:02:38.394366,"(2.2, 2.54, 2.5201142857142855)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.741935483870968)","(101.0, 270.0, 252.0)","(2.8, 3.45, 3.425)","(4.6, 5.5, 5.317241379310345)","(41.0, 70.0, 64.28571428571429)","(31.0, 38.0, 35.88235294117647)","(81.0, 230.0, 207.77777777777777)"
15-12-2022 15:02:39.600398,"(2.2, 2.6, 2.590625)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.741935483870968)","(101.0, 280.0, 240.0)","(2.8, 3.45, 3.43013698630137)","(4.6, 5.4, 5.35609756097561)","(41.0, 70.0, 66.66666666666667)","(31.0, 36.0, 34.74626865671642)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:40.813927,"(2.2, 2.6, 2.5922680412371135)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.741935483870968)","(101.0, 280.0, 240.0)","(2.8, 3.5, 3.425925925925926)","(4.6, 5.4, 5.284883720930233)","(41.0, 70.0, 66.0)","(31.0, 36.0, 34.24)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:41.953620,"(2.2, 2.62, 2.6185645933014357)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.604166666666666)","(101.0, 280.0, 255.0)","(2.8, 3.45, 3.4324324324324325)","(4.6, 5.4, 5.246808510638298)","(41.0, 75.0, 66.0)","(31.0, 36.0, 34.24)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:43.132071,"(2.2, 2.62, 2.618125)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.604166666666666)","(101.0, 280.0, 267.5)","(2.8, 3.45, 3.412745098039216)","(4.6, 5.3, 5.245054945054945)","(41.0, 75.0, 66.0)","(31.0, 36.0, 34.24)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:44.282228,"(2.2, 2.6, 2.5972222222222223)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.690909090909091)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.45, 3.406716417910448)","(4.4, 5.3, 5.235897435897436)","(41.0, 75.0, 66.0)","(31.0, 36.0, 33.85454545454545)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:45.491425,"(2.2, 2.62, 2.6164285714285715)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.690909090909091)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.45, 3.3944444444444444)","(4.4, 5.3, 5.26056338028169)","(41.0, 75.0, 66.0)","(31.0, 34.0, 33.49090909090909)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:46.695443,"(2.2, 2.6, 2.5995348837209304)","(101.0, 260.0, 250.0)","(11.0, 14.0, 13.100840336134453)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.4, 3.3944444444444444)","(4.4, 5.3, 5.239024390243902)","(41.0, 75.0, 66.0)","(31.0, 34.0, 33.320754716981135)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:47.930436,"(2.2, 2.66, 2.6322727272727273)","(101.0, 260.0, 250.0)","(11.0, 13.5, 13.100840336134453)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.4, 3.3807692307692307)","(4.4, 5.3, 5.239024390243902)","(41.0, 75.0, 66.0)","(31.0, 34.0, 33.320754716981135)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:49.134225,"(2.2, 2.66, 2.6322727272727273)","(101.0, 260.0, 250.0)","(11.0, 13.5, 13.100840336134453)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.4, 3.4121621621621623)","(4.4, 5.3, 5.264705882352941)","(41.0, 75.0, 66.42857142857143)","(31.0, 34.0, 33.25925925925926)","(81.0, 230.0, 225.0)"
15-12-2022 15:02:50.295962,"(2.2, 2.66, 2.6140425531914895)","(101.0, 260.0, 250.0)","(11.0, 13.5, 12.714285714285714)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.45, 3.3701754385964913)","(4.4, 5.4, 5.152)","(41.0, 75.0, 66.42857142857143)","(31.0, 34.0, 32.54545454545455)","(81.0, 230.0, 212.0)"
15-12-2022 15:02:51.486026,"(2.2, 2.7, 2.6675)","(101.0, 260.0, 245.0)","(11.0, 13.5, 12.967213114754099)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.4, 3.3701754385964913)","(4.4, 5.2, 5.132499999999999)","(41.0, 75.0, 66.29032258064517)","(31.0, 34.0, 32.588235294117645)","(81.0, 220.0, 200.0)"
15-12-2022 15:02:52.653743,"(2.2, 2.7, 2.674666666666667)","(101.0, 260.0, 245.0)","(11.0, 13.0, 12.967213114754099)","(101.0, 280.0, 253.33333333333334)","(2.8, 3.4, 3.376056338028169)","(4.4, 5.2, 5.174193548387096)","(41.0, 75.0, 66.29032258064517)","(31.0, 34.0, 32.588235294117645)","(81.0, 220.0, 200.0)"
15-12-2022 15:02:53.798465,"(2.2, 2.7, 2.6695890410958905)","(101.0, 260.0, 245.0)","(10.0, 13.0, 12.909090909090908)","(101.0, 490.0, 365.0)","(2.8, 3.4, 3.376056338028169)","(4.6, 5.2, 5.174193548387096)","(41.0, 75.0, 65.0)","(31.0, 34.0, 32.588235294117645)","(81.0, 220.0, 200.0)"
15-12-2022 15:02:54.985757,"(2.2, 2.7, 2.6740350877192984)","(101.0, 260.0, 245.0)","(10.0, 13.0, 12.89655172413793)","(101.0, 480.0, 360.0)","(2.8, 3.4, 3.342372881355932)","(4.6, 5.2, 5.174193548387096)","(41.0, 75.0, 65.0)","(31.0, 34.0, 32.588235294117645)","(81.0, 220.0, 200.0)"
