,Halloween,Bettor Sport,Kaybee Starzzz,Theultimate,Bettathanapokeindeye Nz,Guy Looks Good,Classie American Nz,Imperious,Kickatinalongpony,Our Modern Minnie
09-01-2023 16:01:17.944874,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 88.28571428571429)"
09-01-2023 16:01:19.315061,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 88.28571428571429)"
09-01-2023 16:01:20.711563,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:22.161873,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:23.585610,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:24.972218,"(9.0, 15.0, 13.48)","(10.0, 20.0, 11.149999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:26.533015,"(9.0, 15.0, 13.48)","(10.0, 26.0, 9.386666666666667)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:27.833802,"(9.0, 15.0, 13.48)","(10.0, 26.0, 12.399999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:29.112674,"(9.0, 15.0, 13.48)","(10.0, 25.0, 12.399999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:30.643506,"(9.0, 15.0, 13.48)","(10.0, 25.0, 12.399999999999999)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 21.57142857142857)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 86.85714285714286)"
09-01-2023 16:01:31.983197,"(9.0, 15.0, 13.48)","(10.0, 25.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:33.837462,"(9.0, 15.0, 13.48)","(10.0, 25.0, 11.0)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:35.467899,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:37.162817,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:38.611233,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:40.006914,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:41.444478,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:42.805696,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:44.238579,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:45.690847,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.085714285714285)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:47.152150,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:48.555172,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:49.986778,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:51.452732,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:52.913960,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:54.385234,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:55.781451,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:57.196379,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:58.538550,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:01:59.995420,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:01.358749,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.1166666666666667)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:02.806138,"(9.0, 15.0, 12.885714285714286)","(10.0, 25.0, 19.4)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 5.279999999999999)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.5333333333333337)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:04.292719,"(9.0, 15.0, 12.533333333333333)","(10.0, 25.0, 17.885714285714286)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 7.2444444444444445)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.5333333333333337)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:05.770185,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 6.114285714285714)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.5333333333333337)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:07.145175,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 6.114285714285714)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:08.488509,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 6.114285714285714)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:09.860842,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.333333333333332)","(5.0, 99999, 99990)","(4.6, 8.0, 6.114285714285714)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 74.0)"
09-01-2023 16:02:11.221304,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 20.25)","(5.0, 99999, 99990)","(4.6, 8.0, 6.3)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.592857142857143)","(31.0, 110.0, 58.583333333333336)"
09-01-2023 16:02:12.644311,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 12.7)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 26.666666666666664)","(5.0, 99999, 99990)","(4.6, 7.8, 6.218181818181819)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 100.0, 76.14285714285714)"
09-01-2023 16:02:14.074460,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 48.0, 26.0)","(5.0, 99999, 99990)","(4.6, 7.8, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 95.0, 72.57142857142857)"
09-01-2023 16:02:15.534564,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 26.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:17.016615,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 26.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:18.445748,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 22.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:19.946516,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 22.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:21.366745,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 23.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:22.807223,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 44.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:24.268583,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:25.841007,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:27.327583,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:28.775495,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:30.297401,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:31.741589,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:33.283648,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 19.53333333333333)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 18.307692307692307)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:35.160229,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 16.9)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 19.0)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:37.033573,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 16.9)","(71.0, 220.0, 158.46153846153845)","(21.0, 46.0, 25.75)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:38.568105,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 18.142857142857142)","(71.0, 220.0, 158.46153846153845)","(21.0, 55.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:40.230666,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 18.142857142857142)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 30.0, 22.666666666666664)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:42.032716,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 20.857142857142858)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 29.0, 26.416666666666668)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:43.659160,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 29.0, 26.416666666666668)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:45.341904,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 29.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:46.952436,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:48.443384,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:49.983680,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:51.440511,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:52.923437,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 17.3)","(71.0, 220.0, 158.46153846153845)","(21.0, 50.0, 19.77777777777778)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 23.857142857142858)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:54.348293,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 16.9)","(71.0, 220.0, 174.28571428571428)","(21.0, 50.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 18.333333333333332)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 72.57142857142857)"
09-01-2023 16:02:55.823989,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 18.142857142857142)","(71.0, 220.0, 174.28571428571428)","(21.0, 50.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 18.333333333333332)","(2.9, 3.95, 3.6425)","(31.0, 90.0, 66.91666666666666)"
09-01-2023 16:02:57.208215,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 18.142857142857142)","(71.0, 220.0, 174.28571428571428)","(21.0, 50.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 18.333333333333332)","(2.9, 3.95, 3.6425)","(31.0, 120.0, 86.85714285714286)"
09-01-2023 16:02:58.562284,"(9.0, 15.0, 12.120000000000001)","(10.0, 25.0, 18.142857142857142)","(71.0, 220.0, 174.28571428571428)","(21.0, 50.0, 27.333333333333336)","(5.0, 99999, 99990)","(4.6, 7.6, 6.828571428571428)","(5.0, 99999, 99990)","(13.0, 28.0, 18.333333333333332)","(2.9, 3.95, 3.6425)","(31.0, 110.0, 79.71428571428571)"
