,Nockatunga,Aston Hackett,Colden Express,Filthy Phantom,Our Girl Daisy,Aston Hayato,Big Prediction
04-01-2023 12:41:34.721000,"(2.35, 3.25, 2.4836842105263157)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:35.742174,"(2.35, 3.25, 2.4836842105263157)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:36.696619,"(2.35, 3.25, 2.4836842105263157)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.256521739130435)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:37.631104,"(2.35, 3.25, 2.5282758620689654)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.6037037037037036)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:38.575448,"(2.35, 3.25, 2.5282758620689654)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.6037037037037036)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:39.576929,"(2.35, 3.25, 2.5282758620689654)","(13.0, 32.0, 20.333333333333332)","(2.9, 4.7, 3.58)","(21.0, 65.0, 35.9375)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 30.9375)"
04-01-2023 12:41:40.594242,"(2.35, 3.2, 2.5745454545454547)","(13.0, 32.0, 24.8)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:41.599818,"(2.35, 3.2, 2.5745454545454547)","(13.0, 32.0, 24.8)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.256521739130435)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:42.568409,"(2.35, 3.2, 2.5745454545454547)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 528.5)","(3.0, 5.6, 3.526923076923077)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:43.557447,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 528.5)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:44.494979,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 528.5)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:45.461973,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:46.447145,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:47.479539,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:48.485097,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:49.465049,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:50.410238,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:51.311577,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 24.8)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:52.261450,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.6115384615384616)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:53.283818,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5759999999999996)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:54.431071,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.256521739130435)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:55.487686,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.4846153846153847)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:56.502110,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.526923076923077)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:57.525733,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:58.502131,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 27.0)"
04-01-2023 12:41:59.552357,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 528.5)","(3.0, 5.6, 3.4846153846153847)","(15.0, 55.0, 27.0)"
04-01-2023 12:42:00.525764,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 26.0)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.444)","(15.0, 55.0, 27.0)"
04-01-2023 12:42:01.558758,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.7413793103448274)","(15.0, 55.0, 27.0)"
04-01-2023 12:42:02.587902,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 55.0, 25.636363636363637)"
04-01-2023 12:42:03.664707,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.444)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:04.723454,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.675)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:05.810568,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.675)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:06.843835,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5692307692307694)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:07.815752,"(2.35, 3.25, 2.7039999999999997)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.532)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:08.749619,"(2.35, 3.25, 2.588181818181818)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.532)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:09.723245,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.675)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:10.699790,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.5692307692307694)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:11.897919,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.532)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:13.134203,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.532)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:14.298788,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.4846153846153847)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:15.262672,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:16.190907,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:17.204386,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.208695652173913)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:18.227034,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.4846153846153847)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:19.158512,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.526923076923077)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:20.169587,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:21.116657,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:22.122193,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:23.043273,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.7666666666666666)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:24.023437,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.7666666666666666)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:25.004567,"(2.35, 3.25, 2.577391304347826)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.488)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:26.011097,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.444)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:26.999041,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 325.0)","(3.0, 5.6, 3.6115384615384616)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:28.182435,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 25.636363636363637)"
04-01-2023 12:42:29.184873,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.444)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:30.150371,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.58)","(21.0, 65.0, 31.181818181818183)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.444)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:31.154997,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 28.4)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.5692307692307694)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:32.150884,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 29.083333333333332)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.532)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:33.098697,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 29.083333333333332)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.532)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:34.009670,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 27.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.532)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:34.990826,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.562962962962963)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:36.010792,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 159.16666666666669)","(3.0, 5.6, 3.488)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:37.023268,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.488)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:38.080517,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.488)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:39.146676,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.6115384615384616)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:40.175906,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 20.666666666666668)"
04-01-2023 12:42:41.208294,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 24.11111111111111)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.526923076923077)","(15.0, 50.0, 22.5)"
04-01-2023 12:42:42.183903,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.526923076923077)","(15.0, 50.0, 29.0625)"
04-01-2023 12:42:43.167999,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.6115384615384616)","(15.0, 50.0, 22.5)"
04-01-2023 12:42:44.097113,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 22.5)"
04-01-2023 12:42:45.046452,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 22.5)"
04-01-2023 12:42:45.981314,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 23.75)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 22.5)"
04-01-2023 12:42:47.059769,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.488)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:48.084606,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:49.088567,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:50.072870,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:51.251896,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.562962962962963)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:52.339371,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.526923076923077)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:53.390114,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.488)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:54.430840,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.488)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:55.405642,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.562962962962963)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:56.439932,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.562962962962963)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:57.410554,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.526923076923077)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:58.448081,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.7142857142857144)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:42:59.516952,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.3521739130434782)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:00.567796,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.3521739130434782)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:01.683120,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 327.5)","(3.0, 5.6, 3.685185185185185)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:02.796827,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.685185185185185)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:03.826567,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:04.767075,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:05.664665,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.5759999999999996)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:06.647982,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.932258064516129)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:07.731783,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.932258064516129)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:08.815127,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.932258064516129)","(15.0, 50.0, 26.42857142857143)"
04-01-2023 12:43:09.868933,"(2.35, 3.2, 3.0771428571428574)","(13.0, 32.0, 21.0)","(2.9, 4.7, 3.6733333333333333)","(21.0, 65.0, 26.666666666666668)","(71.0, 580.0, 332.5)","(3.0, 5.6, 3.932258064516129)","(15.0, 50.0, 26.42857142857143)"
