,Willful Bale,Rockstar Ohlmus,Zipping Bonanza,Jolene Bale,Hill Top Jonah,Ivy Isobel,Gypsy Play,Irving Bale
11-01-2023 21:14:43.538842,"(3.2, 5.8, 5.199999999999999)","(41.0, 110.0, 102.5)","(51.0, 65.0, 53.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 6.020689655172414)","(18.0, 40.0, 26.0)","(2.15, 2.38, 2.313333333333333)"
11-01-2023 21:14:44.656032,"(3.2, 5.8, 5.1454545454545455)","(41.0, 110.0, 102.5)","(51.0, 65.0, 53.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 6.020689655172414)","(18.0, 40.0, 26.0)","(2.15, 2.38, 2.313333333333333)"
11-01-2023 21:14:45.792459,"(3.2, 5.8, 5.199999999999999)","(41.0, 110.0, 102.5)","(41.0, 65.0, 53.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 6.020689655172414)","(18.0, 40.0, 26.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:46.960357,"(3.2, 5.8, 5.199999999999999)","(41.0, 110.0, 102.5)","(41.0, 60.0, 51.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 5.556666666666667)","(18.0, 36.0, 30.5)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:48.139644,"(3.2, 5.7, 5.2)","(41.0, 110.0, 102.5)","(41.0, 60.0, 51.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 5.592982456140351)","(18.0, 36.0, 30.5)","(2.15, 2.38, 2.313333333333333)"
11-01-2023 21:14:49.278044,"(3.2, 5.7, 5.2)","(41.0, 110.0, 102.5)","(41.0, 60.0, 51.6)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.4, 5.871428571428572)","(18.0, 36.0, 33.25)","(2.15, 2.38, 2.313333333333333)"
11-01-2023 21:14:50.461353,"(3.2, 5.7, 5.5200000000000005)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.871428571428572)","(18.0, 36.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:51.532215,"(3.2, 5.7, 5.5200000000000005)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.871428571428572)","(18.0, 34.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:52.551504,"(3.2, 5.7, 5.644444444444445)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.2, 5.7)","(18.0, 34.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:53.555529,"(3.2, 5.7, 5.5200000000000005)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.517073170731708)","(18.0, 34.0, 36.7)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:54.597749,"(3.2, 5.7, 5.66875)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.2, 5.8)","(18.0, 38.0, 36.7)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:55.677727,"(3.2, 5.7, 5.630769230769231)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 36.7)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:56.730728,"(3.2, 5.7, 5.300000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 36.7)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:57.746504,"(3.2, 5.7, 5.300000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.781818181818182)","(18.0, 38.0, 32.94117647058823)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:58.778658,"(3.2, 5.7, 5.300000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 40.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:14:59.843631,"(3.2, 5.8, 5.050000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 34.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:00.908875,"(3.2, 5.8, 5.050000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 34.0, 31.75)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:01.996021,"(3.2, 5.8, 5.050000000000001)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 34.0, 33.1)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:03.082558,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 34.0, 34.1)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:04.149491,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 34.1)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:05.213700,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 34.1)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:06.338478,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 34.1)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:07.418768,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:08.562745,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:09.744284,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:10.885297,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:11.992255,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:13.112976,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:14.147968,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:15.230513,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:16.297880,"(3.2, 5.8, 5.08)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 32.0)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:17.294588,"(3.2, 5.8, 5.2)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:18.319476,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:19.388392,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.15, 2.38, 2.3228571428571425)"
11-01-2023 21:15:20.420426,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.15, 2.38, 2.313333333333333)"
11-01-2023 21:15:21.501116,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.313333333333333)"
11-01-2023 21:15:22.551755,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.3228571428571425)"
11-01-2023 21:15:23.606448,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.265485714285714)"
11-01-2023 21:15:24.684374,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.265485714285714)"
11-01-2023 21:15:25.755587,"(3.2, 5.8, 5.35)","(41.0, 110.0, 102.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2660759493670883)"
11-01-2023 21:15:26.817993,"(3.2, 5.8, 5.35)","(41.0, 140.0, 108.15789473684211)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:27.907895,"(3.2, 5.8, 5.35)","(41.0, 130.0, 101.36363636363636)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.82)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:29.041264,"(3.2, 5.8, 5.35)","(41.0, 130.0, 101.36363636363636)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.723076923076923)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:30.143084,"(3.2, 5.8, 5.35)","(41.0, 130.0, 88.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.640000000000001)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:31.219070,"(3.2, 5.8, 5.35)","(41.0, 120.0, 87.91666666666667)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.516666666666667)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:32.276103,"(3.2, 5.8, 5.35)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.516666666666667)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:33.318005,"(3.2, 5.8, 5.2375)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.516666666666667)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2688888888888887)"
11-01-2023 21:15:34.368943,"(3.2, 5.8, 5.285714285714286)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.472727272727273)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:35.335673,"(3.2, 5.8, 5.285714285714286)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.472727272727273)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:36.362084,"(3.2, 5.8, 5.285714285714286)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.472727272727273)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:37.400031,"(3.2, 5.8, 5.285714285714286)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 6.0, 5.5538461538461545)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:38.496049,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.5538461538461545)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:39.539006,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.4526315789473685)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:40.599174,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.4526315789473685)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:41.713900,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 98.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:42.792761,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 101.11111111111111)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:43.845836,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 100.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.25)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:44.844176,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 92.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:45.846715,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 92.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:46.888432,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 92.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:47.885714,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 92.5)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 30.6875)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:49.010638,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 100.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.10909090909091)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 31.25)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:50.122504,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.10909090909091)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 32.0)","(2.2, 2.38, 2.2718918918918916)"
11-01-2023 21:15:51.228284,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 32.0)","(2.2, 2.38, 2.28)"
11-01-2023 21:15:52.346198,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 32.0)","(2.2, 2.38, 2.28)"
11-01-2023 21:15:53.473912,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.28)"
11-01-2023 21:15:54.619143,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 10.083333333333334)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.28)"
11-01-2023 21:15:55.756547,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.28)"
11-01-2023 21:15:56.859465,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.303255813953488)"
11-01-2023 21:15:58.032610,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.303255813953488)"
11-01-2023 21:15:59.128994,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3066666666666666)"
11-01-2023 21:16:00.131713,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3028070175438593)"
11-01-2023 21:16:01.211183,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.313333333333333)"
11-01-2023 21:16:02.390657,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:03.498743,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:04.629098,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:05.746608,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:06.895810,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:07.979034,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:09.077330,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:10.141118,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:11.206172,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 90.0)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:12.211993,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 93.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 33.30434782608695)","(2.2, 2.38, 2.3210714285714285)"
11-01-2023 21:16:13.253118,"(3.2, 5.8, 5.472727272727273)","(41.0, 110.0, 93.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 32.0)","(2.2, 2.38, 2.324444444444444)"
11-01-2023 21:16:14.334482,"(3.2, 5.8, 5.56)","(41.0, 110.0, 93.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.485365853658537)","(18.0, 38.0, 32.0)","(2.2, 2.36, 2.324444444444444)"
11-01-2023 21:16:15.437451,"(3.2, 6.2, 5.741176470588235)","(41.0, 110.0, 93.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.4526315789473685)","(18.0, 38.0, 32.0)","(2.2, 2.36, 2.324444444444444)"
11-01-2023 21:16:16.486019,"(3.2, 6.2, 5.12)","(41.0, 110.0, 93.33333333333333)","(41.0, 60.0, 50.0)","(7.5, 11.5, 9.90625)","(9.0, 15.5, 14.0)","(5.0, 5.9, 5.4526315789473685)","(18.0, 38.0, 32.0)","(2.2, 2.36, 2.324444444444444)"
