,Artistic Humma,Weasel Nz,Im Isabella,Feel The Thrill,Matai Reactor,Schooby,My Ultimate Heston,Rafferty Delights,Office Bad Boy
11-01-2023 20:42:54.294053,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:42:55.565244,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:42:56.921430,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:42:58.184213,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:42:59.401647,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:00.626800,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:01.751293,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:02.950590,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:04.163875,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:05.421807,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:06.643719,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:07.877767,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:09.128444,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:10.339527,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:11.512558,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.1)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:12.728899,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:13.891291,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:15.057487,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:16.241760,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:17.457687,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:18.595597,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:19.769053,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:20.970693,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:22.118847,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:23.374639,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:24.596416,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:25.796443,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:26.988931,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:28.244141,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:29.405089,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:30.573417,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:31.793507,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:32.992280,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:34.239405,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:35.522282,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:36.775222,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:37.992371,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:39.217446,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:40.503738,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:41.760167,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:43.057143,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:44.294481,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:45.554663,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:46.844750,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:48.118279,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:49.363278,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:50.612306,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:51.878075,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:53.434971,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 12.379999999999999)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:54.873412,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:56.202320,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:57.616509,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:43:59.053118,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:44:00.316405,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 11.95)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:44:01.546739,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 14.2)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.6000000000000005)"
11-01-2023 20:44:02.802444,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 69.33333333333333)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.8, 7.72)"
11-01-2023 20:44:04.093835,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 120.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 8.6, 7.7)"
11-01-2023 20:44:05.349930,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:06.601894,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:07.943768,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:09.242467,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 10.133333333333333)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:10.580626,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 11.0, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:11.952758,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:13.253050,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:14.501659,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:15.730460,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:16.939713,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:18.122197,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:19.360409,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:20.606927,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:21.821104,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:23.082157,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:24.322532,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:25.634902,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:26.939662,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:28.310496,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:29.655994,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:31.019959,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
11-01-2023 20:44:32.245039,"(101.0, 480.0, 286.6666666666667)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.52)","(2.2, 3.25, 3.102)","(3.8, 5.0, 4.92)","(7.0, 9.4, 9.066666666666666)","(20.0, 38.0, 28.0)","(5.5, 9.0, 7.7)"
