,Classic Boom,Leisure Games,Oakfield Feather,Pie Party,Swanic Boom,Dare I Say,Hearsay,I Am Takingthelot,In Barcelona,White Ribbon,Yasmeen
11-01-2023 12:42:32.586805,"(19.0, 25.0, 23.857142857142858)","(101.0, 230.0, 180.0)","(101.0, 210.0, 186.0)","(4.8, 5.9, 5.792857142857143)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 19.0, 18.25)","(12.0, 14.0, 13.981818181818182)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:34.022511,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 186.0)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 19.0, 18.666666666666668)","(12.0, 14.0, 13.981818181818182)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:35.453033,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 172.5)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.0, 13.981818181818182)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:36.873181,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 172.5)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.0, 13.981818181818182)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:38.259249,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 172.5)","(4.8, 5.9, 5.821052631578947)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.863636363636363)","(4.2, 7.2, 6.995454545454545)","(14.0, 21.0, 18.75)","(12.0, 14.0, 13.981818181818182)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:39.627876,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 178.75)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 20.0, 18.75)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:41.016519,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 178.75)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 20.0, 18.75)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:42.453736,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 20.0, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:43.860280,"(19.0, 24.0, 23.6)","(101.0, 230.0, 180.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 19.5, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:45.306469,"(19.0, 24.0, 23.6)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.9906976744186045)","(14.0, 19.5, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.732)"
11-01-2023 12:42:46.744061,"(19.0, 24.0, 23.6)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.816666666666666)","(31.0, 42.0, 36.857142857142854)","(41.0, 55.0, 54.125)","(9.0, 11.5, 10.859756097560975)","(4.2, 7.2, 6.88421052631579)","(14.0, 19.5, 18.25)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.7266666666666666)"
11-01-2023 12:42:48.177726,"(19.0, 24.0, 23.6)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 42.0, 41.0)","(41.0, 55.0, 54.07142857142857)","(9.0, 11.5, 10.96078431372549)","(4.2, 7.2, 6.825)","(14.0, 19.0, 18.25)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.7214285714285715)"
11-01-2023 12:42:49.638328,"(19.0, 24.0, 23.6)","(101.0, 230.0, 170.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.72)","(31.0, 46.0, 41.0)","(41.0, 55.0, 51.333333333333336)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 19.0, 18.25)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.7214285714285715)"
11-01-2023 12:42:51.088765,"(19.0, 24.0, 23.6)","(101.0, 230.0, 170.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.72)","(31.0, 46.0, 41.0)","(41.0, 55.0, 51.333333333333336)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 19.0, 18.666666666666668)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.8, 2.724)"
11-01-2023 12:42:52.443389,"(19.0, 24.0, 23.6)","(101.0, 230.0, 170.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.72)","(31.0, 46.0, 41.0)","(41.0, 55.0, 51.333333333333336)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.7218181818181817)"
11-01-2023 12:42:53.851771,"(19.0, 24.0, 23.6)","(101.0, 230.0, 170.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 46.0, 41.0)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 21.0, 18.75)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.7218181818181817)"
11-01-2023 12:42:55.247824,"(19.0, 24.0, 23.6)","(101.0, 230.0, 170.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 46.0, 41.0)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 20.0, 18.75)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.716)"
11-01-2023 12:42:56.669896,"(19.0, 24.0, 23.6)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 46.0, 41.0)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 20.0, 18.75)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.716)"
11-01-2023 12:42:58.073016,"(19.0, 24.0, 23.6)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 46.0, 41.0)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.98)","(4.2, 7.2, 6.725)","(14.0, 20.0, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.716)"
11-01-2023 12:42:59.415696,"(19.0, 24.0, 23.6)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.694736842105263)","(31.0, 46.0, 41.0)","(41.0, 55.0, 54.0)","(9.0, 11.0, 10.907407407407407)","(4.2, 7.2, 6.725)","(14.0, 19.5, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.716)"
11-01-2023 12:43:01.022467,"(19.0, 24.0, 23.25)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.763636363636364)","(31.0, 46.0, 41.0)","(41.0, 55.0, 54.07142857142857)","(9.0, 11.0, 10.907407407407407)","(4.2, 7.2, 6.699999999999999)","(14.0, 19.5, 18.5)","(12.0, 14.0, 13.885245901639344)","(2.35, 2.78, 2.6822641509433964)"
11-01-2023 12:43:02.811775,"(19.0, 24.0, 23.25)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.7615384615384615)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 19.5, 18.6)","(12.0, 14.0, 13.61111111111111)","(2.35, 2.7, 2.6840677966101696)"
11-01-2023 12:43:04.524252,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.7615384615384615)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 21.0, 18.375)","(12.0, 14.0, 13.61111111111111)","(2.35, 2.7, 2.6840677966101696)"
11-01-2023 12:43:06.113645,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.7615384615384615)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.0, 13.61111111111111)","(2.35, 2.7, 2.6840677966101696)"
11-01-2023 12:43:07.750575,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 190.0)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.7615384615384615)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 20.0, 18.333333333333332)","(12.0, 14.0, 13.576923076923077)","(2.35, 2.78, 2.7792233009708736)"
11-01-2023 12:43:09.461597,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.7615384615384615)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 20.0, 18.333333333333332)","(12.0, 14.0, 13.471698113207546)","(2.35, 2.78, 2.7792233009708736)"
11-01-2023 12:43:10.981383,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.9, 5.62)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 20.0, 18.25)","(12.0, 13.5, 13.87719298245614)","(2.35, 2.78, 2.7791397849462363)"
11-01-2023 12:43:12.463536,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.7, 5.62)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.869565217391305)","(14.0, 19.5, 18.25)","(12.0, 14.0, 13.87719298245614)","(2.35, 2.78, 2.7791397849462363)"
11-01-2023 12:43:13.916724,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.7, 5.62)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 54.07142857142857)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.681818181818182)","(14.0, 19.5, 18.375)","(12.0, 14.0, 13.87719298245614)","(2.35, 2.78, 2.7791443850267377)"
11-01-2023 12:43:15.558125,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.7, 5.62)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 53.81818181818182)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.681818181818182)","(14.0, 19.5, 18.333333333333332)","(12.0, 14.0, 13.87719298245614)","(2.35, 2.78, 2.7714285714285714)"
11-01-2023 12:43:17.355402,"(19.0, 25.0, 22.272727272727273)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.7, 5.62)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 52.83333333333333)","(9.0, 11.0, 10.583333333333334)","(4.2, 7.2, 6.681818181818182)","(14.0, 21.0, 18.333333333333332)","(12.0, 14.0, 13.87719298245614)","(2.35, 2.78, 2.7714285714285714)"
11-01-2023 12:43:18.899862,"(19.0, 25.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.7, 5.557142857142857)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 51.333333333333336)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 21.0, 18.571428571428573)","(12.0, 14.0, 13.87719298245614)","(2.35, 2.78, 2.747692307692308)"
11-01-2023 12:43:20.470553,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.6, 5.569999999999999)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 51.333333333333336)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 20.0, 18.571428571428573)","(12.0, 14.0, 14.333333333333334)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:22.002258,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 181.42857142857142)","(4.8, 5.6, 5.533333333333333)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.681818181818182)","(14.0, 20.0, 18.75)","(12.0, 15.0, 14.125)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:23.537154,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 196.66666666666666)","(4.8, 5.6, 5.533333333333333)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 52.0)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 19.5, 18.75)","(12.0, 15.0, 14.125)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:25.059497,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 196.66666666666666)","(4.8, 5.6, 5.545454545454545)","(31.0, 46.0, 42.666666666666664)","(41.0, 55.0, 74.03225806451613)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 19.5, 18.75)","(12.0, 15.0, 14.125)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:26.552086,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 196.66666666666666)","(4.8, 5.6, 5.545454545454545)","(31.0, 46.0, 36.0)","(41.0, 75.0, 65.63636363636363)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.681818181818182)","(14.0, 19.5, 18.6)","(12.0, 15.0, 14.125)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:28.197966,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 196.66666666666666)","(4.8, 5.6, 5.545454545454545)","(31.0, 44.0, 36.0)","(41.0, 70.0, 66.3076923076923)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 21.0, 18.6)","(12.0, 15.0, 14.125)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:29.686113,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 44.0, 39.333333333333336)","(41.0, 70.0, 65.2)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 21.0, 18.6)","(12.0, 15.0, 14.34375)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:31.218052,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 42.0, 39.333333333333336)","(41.0, 70.0, 65.63636363636363)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 21.0, 18.571428571428573)","(12.0, 15.0, 14.34375)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:32.663065,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 42.0, 39.333333333333336)","(41.0, 70.0, 64.5)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 20.0, 18.571428571428573)","(12.0, 15.0, 14.34375)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:34.223308,"(19.0, 24.0, 22.333333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 42.0, 36.285714285714285)","(41.0, 70.0, 64.5)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.694736842105263)","(14.0, 20.0, 18.75)","(12.0, 15.0, 14.34375)","(2.35, 2.76, 2.74)"
11-01-2023 12:43:35.681745,"(19.0, 24.0, 22.473684210526315)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.553846153846154)","(31.0, 42.0, 35.333333333333336)","(41.0, 70.0, 69.0)","(9.0, 11.0, 10.583333333333334)","(4.4, 7.2, 6.76)","(14.0, 19.5, 18.75)","(12.0, 15.0, 13.964285714285714)","(2.35, 2.76, 2.747272727272727)"
11-01-2023 12:43:37.291347,"(19.0, 23.0, 22.047619047619047)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.553846153846154)","(31.0, 40.0, 35.333333333333336)","(41.0, 75.0, 69.0)","(9.0, 11.0, 10.6875)","(4.4, 6.8, 6.76)","(14.0, 19.5, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.747272727272727)"
11-01-2023 12:43:38.740019,"(19.0, 23.0, 22.03448275862069)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.545454545454545)","(31.0, 40.0, 34.4)","(41.0, 75.0, 69.0)","(9.0, 11.0, 11.049019607843137)","(4.4, 6.8, 6.7)","(14.0, 19.5, 19.0)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7444444444444445)"
11-01-2023 12:43:40.126670,"(19.0, 23.0, 22.03448275862069)","(101.0, 230.0, 180.0)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 40.0, 33.714285714285715)","(41.0, 75.0, 69.0)","(9.0, 11.5, 11.049019607843137)","(4.4, 6.8, 6.7)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7444444444444445)"
11-01-2023 12:43:41.575659,"(19.0, 23.0, 22.03448275862069)","(101.0, 230.0, 180.0)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.545454545454545)","(31.0, 40.0, 33.714285714285715)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.049019607843137)","(4.4, 6.8, 6.7)","(14.0, 21.0, 18.666666666666668)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7444444444444445)"
11-01-2023 12:43:43.172251,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 204.28571428571428)","(4.8, 5.6, 5.466666666666667)","(31.0, 40.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.049019607843137)","(4.4, 6.8, 6.7)","(14.0, 21.0, 18.571428571428573)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.747272727272727)"
11-01-2023 12:43:44.760861,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 20.0, 18.571428571428573)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:46.387904,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 20.0, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:47.977773,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 19.5, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:49.446190,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 19.5, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:50.916700,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 19.5, 18.6)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:52.386693,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.569999999999999)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 21.0, 18.6)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:53.808702,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 21.0, 19.0)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:55.189468,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.7)","(14.0, 20.0, 18.571428571428573)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:57.206018,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.6)","(14.0, 20.0, 19.0)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7577777777777777)"
11-01-2023 12:43:58.828586,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.56938775510204)","(31.0, 38.0, 34.25)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.6)","(14.0, 20.0, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.76, 2.7783673469387753)"
11-01-2023 12:44:00.369974,"(19.0, 23.0, 22.391304347826086)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.509090909090909)","(31.0, 38.0, 33.5)","(41.0, 75.0, 70.55555555555556)","(9.0, 11.5, 11.053191489361701)","(4.4, 6.8, 6.6)","(14.0, 19.5, 18.75)","(12.0, 14.5, 13.964285714285714)","(2.35, 2.78, 2.7774193548387096)"
11-01-2023 12:44:02.237227,"(19.0, 23.0, 22.083333333333332)","(101.0, 230.0, 190.0)","(101.0, 210.0, 195.0)","(4.8, 5.6, 5.463636363636363)","(31.0, 38.0, 33.84615384615385)","(41.0, 75.0, 67.5)","(9.0, 11.5, 11.08)","(4.4, 6.8, 6.742857142857143)","(14.0, 21.0, 19.0)","(12.0, 14.5, 14.0)","(2.35, 2.78, 2.778260869565217)"
11-01-2023 12:44:03.605327,"(19.0, 23.0, 22.083333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 202.0)","(4.8, 5.6, 5.42)","(31.0, 38.0, 33.84615384615385)","(41.0, 75.0, 70.71428571428571)","(9.0, 11.5, 11.08)","(4.4, 6.8, 6.742857142857143)","(14.0, 21.0, 19.0)","(12.0, 14.5, 14.0)","(2.35, 2.78, 2.778260869565217)"
11-01-2023 12:44:05.111000,"(19.0, 23.0, 22.083333333333332)","(101.0, 230.0, 163.33333333333334)","(101.0, 210.0, 200.0)","(4.8, 5.6, 5.3933333333333335)","(31.0, 38.0, 33.84615384615385)","(41.0, 75.0, 70.71428571428571)","(9.0, 11.5, 11.08)","(4.4, 6.8, 6.742857142857143)","(14.0, 21.0, 18.8125)","(12.0, 14.5, 13.944444444444445)","(2.35, 2.78, 2.7795652173913044)"
