,Maheno,Reality Jewel,On The Cusp,Malaika Bale,Prince Of Egypt,Wolf,Master Jackal
682,"[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 7, 711276), 101.0, 120.0]"
683,"[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 8, 824861), 101.0, 120.0]"
684,"[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 4.2, 6.8]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 9, 938728), 101.0, 120.0]"
685,"[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 11, 49008), 101.0, 120.0]"
686,"[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 12, 165728), 101.0, 120.0]"
687,"[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 13, 286926), 101.0, 120.0]"
688,"[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 14, 406966), 101.0, 120.0]"
689,"[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 15, 520315), 101.0, 120.0]"
690,"[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 16, 630432), 101.0, 120.0]"
691,"[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 1.9, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 744434), 101.0, 120.0]"
692,"[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 858097), 101.0, 120.0]"
693,"[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 974560), 101.0, 120.0]"
694,"[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 83532), 101.0, 120.0]"
695,"[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 199785), 101.0, 120.0]"
696,"[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 312154), 101.0, 120.0]"
697,"[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 442243), 101.0, 120.0]"
698,"[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 25, 554924), 101.0, 120.0]"
699,"[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 672289), 101.0, 120.0]"
700,"[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 782496), 101.0, 120.0]"
701,"[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 898373), 101.0, 120.0]"
702,"[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 5968), 101.0, 120.0]"
703,"[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 120734), 101.0, 120.0]"
704,"[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 228634), 101.0, 120.0]"
705,"[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 347060), 101.0, 120.0]"
706,"[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 34, 458394), 101.0, 120.0]"
707,"[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 570354), 101.0, 120.0]"
708,"[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 678885), 101.0, 120.0]"
709,"[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 787863), 101.0, 120.0]"
710,"[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 901882), 101.0, 120.0]"
711,"[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 14962), 101.0, 120.0]"
712,"[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 129915), 101.0, 120.0]"
713,"[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 42, 241883), 101.0, 120.0]"
714,"[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 360171), 101.0, 120.0]"
715,"[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 472887), 101.0, 120.0]"
716,"[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 591673), 101.0, 120.0]"
717,"[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 709574), 101.0, 120.0]"
718,"[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 835804), 101.0, 120.0]"
719,"[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 947194), 101.0, 120.0]"
720,"[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 65727), 101.0, 120.0]"
721,"[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 51, 175554), 101.0, 120.0]"
722,"[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 295100), 101.0, 120.0]"
723,"[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 405121), 101.0, 120.0]"
724,"[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 523144), 101.0, 120.0]"
725,"[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 632674), 101.0, 120.0]"
726,"[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 748904), 101.0, 120.0]"
727,"[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 1.95, 2.6]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 7.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 859528), 101.0, 120.0]"
