,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:42:33.798403,"(2.9, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(5.5, 7.6, 7.514285714285714)","(31.0, 130.0, 71.66666666666667)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:35.577792,"(2.9, 3.9, 3.8625)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.666666666666664)","(31.0, 48.0, 44.25)","(4.4, 5.7, 5.661538461538462)","(10.0, 12.0, 10.25)","(5.5, 7.6, 7.514285714285714)","(31.0, 130.0, 90.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 17.5, 15.235294117647058)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:37.433942,"(2.9, 3.9, 3.8389830508474576)","(81.0, 220.0, 170.0)","(41.0, 48.0, 44.57142857142857)","(31.0, 48.0, 45.5)","(4.4, 5.7, 5.292307692307692)","(10.0, 12.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 17.5, 14.692307692307692)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:39.312184,"(2.9, 3.9, 3.8261538461538462)","(81.0, 220.0, 170.0)","(41.0, 48.0, 60.0)","(31.0, 48.0, 45.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 15.125)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:41.157694,"(2.9, 3.9, 3.82258064516129)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 48.0, 45.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 15.125)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:43.092120,"(2.9, 3.9, 3.82258064516129)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 48.0, 45.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 15.125)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:45.064173,"(2.9, 3.9, 3.82258064516129)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 48.0, 45.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 15.125)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:47.043113,"(2.9, 3.9, 3.82258064516129)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 48.0, 52.54545454545455)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 15.125)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:48.961823,"(2.9, 3.9, 3.8261538461538462)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 70.0, 52.54545454545455)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:50.853164,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 70.0, 60.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 10.066666666666666)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:52.797069,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 65.0, 60.5)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.423529411764706)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:54.791711,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 75.0, 60.0)","(31.0, 65.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.511111111111111)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:56.738229,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.511111111111111)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:42:58.559107,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.511111111111111)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:00.348748,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.511111111111111)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:02.172410,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:03.998730,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:05.839791,"(2.9, 3.9, 3.7384615384615385)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:07.841780,"(2.9, 3.9, 3.6999999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:09.647853,"(2.9, 3.9, 3.6999999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:11.681026,"(2.9, 3.9, 3.6374999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:13.590006,"(2.9, 3.9, 3.6374999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.9)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.818181818181818)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:15.550012,"(2.9, 3.9, 3.6374999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.566666666666667)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.9)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:17.401754,"(2.9, 3.9, 3.6374999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.5)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.9)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
06-01-2023 12:43:19.289255,"(2.9, 3.9, 3.6374999999999997)","(81.0, 220.0, 170.0)","(41.0, 70.0, 60.0)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.5, 5.292307692307692)","(10.0, 11.0, 9.570666666666668)","(5.5, 7.6, 7.580952380952381)","(31.0, 120.0, 70.0)","(5.5, 8.4, 7.5)","(71.0, 170.0, 123.33333333333333)","(10.0, 15.5, 14.9)","(71.0, 170.0, 123.33333333333333)","(91.0, 120.0, 100.0)","(21.0, 40.0, 38.25)"
